
[00:00:00.000 --> 00:00:11.000]  今晚我想短短的時間我們回到上一次的第20章
[00:07:39.000 --> 00:07:40.680]  在原文那裡
[00:07:40.680 --> 00:07:43.000]  有三個不同的字
[00:07:43.000 --> 00:07:44.360]  我都列在筆記這裡
[00:07:44.360 --> 00:07:45.640]  你自己看
[00:07:45.640 --> 00:07:49.320]  三個字的意思都是南邊
[00:07:49.320 --> 00:07:50.760]  我們會問
[00:07:50.760 --> 00:07:52.040]  南邊就南邊
[00:07:52.040 --> 00:07:54.040]  我們中文全部都南
[00:07:54.040 --> 00:07:55.080]  只有一個字
[00:07:55.080 --> 00:07:56.440]  南方
[00:07:56.440 --> 00:07:58.360]  為什麼神要在這裡
[00:07:58.360 --> 00:08:01.480]  用三個不同的字
[00:08:01.480 --> 00:08:04.520]  來說這是南方呢
[00:08:04.520 --> 00:08:06.360]  其中有一個字
[00:08:06.360 --> 00:08:10.280]  第一個字其實是指右邊
[00:08:10.280 --> 00:08:13.320]  右邊因為當時的人
[00:08:13.320 --> 00:08:15.880]  一說就向東
[00:08:15.880 --> 00:08:18.360]  向東右邊就是南邊
[00:08:18.360 --> 00:08:20.200]  所以那裡也是指南邊
[00:08:20.200 --> 00:08:22.840]  第二個字就直接指南方
[00:08:22.840 --> 00:08:24.840]  第三個字
[00:08:24.840 --> 00:08:29.160]  就是指猶大地的南方
[00:08:29.160 --> 00:08:31.320]  那裡是礦野
[00:08:31.320 --> 00:08:33.000]  是乾旱之地
[00:08:33.000 --> 00:08:35.880]  所以這幾個都是指南方
[00:08:35.880 --> 00:08:38.040]  南方很明顯的
[00:08:38.040 --> 00:08:39.880]  這個就是猶大國
[00:08:39.880 --> 00:08:41.320]  就是耶路撒冷
[00:08:41.320 --> 00:08:43.240]  全部是指向那裡
[00:08:43.240 --> 00:08:45.800]  我們怎麼知道呢
[00:08:45.800 --> 00:08:50.680]  你看到第21章第2節
[00:08:50.680 --> 00:08:55.960]  人指你要面向耶路撒冷和聖所
[00:08:55.960 --> 00:08:56.920]  來說預言
[00:08:56.920 --> 00:08:59.080]  這是第二個預言
[00:08:59.080 --> 00:09:01.800]  再說清楚一點就是向耶路撒冷
[00:09:01.800 --> 00:09:05.000]  第20章是說
[00:09:05.000 --> 00:09:08.440]  向南邊來說預言
[00:09:08.440 --> 00:09:11.640]  這些火是怎樣呢
[00:09:11.640 --> 00:09:14.680]  第47節
[00:09:14.680 --> 00:09:17.320]  主耶和華如此說
[00:09:17.320 --> 00:09:21.800]  我必使火在你們中間燃起
[00:09:21.800 --> 00:09:25.640]  消滅你們中間一切的青樹和枯樹
[00:09:25.640 --> 00:09:29.080]  猛烈的火焰必不熄滅
[00:09:29.080 --> 00:09:33.400]  從南到北人的臉面都被燒焦
[00:09:33.400 --> 00:09:38.200]  所以這個火雖然是要向南邊來說預言
[00:09:38.200 --> 00:09:41.400]  但這個火是由南到北
[00:09:41.400 --> 00:09:44.920]  即是燒的範圍很廣
[00:09:44.920 --> 00:09:47.800]  我們知道在當時
[00:09:47.800 --> 00:09:53.000]  以色列國已經亡國一百多年
[00:09:53.000 --> 00:09:56.600]  所以這個火就是神的審判
[00:09:56.600 --> 00:09:58.520]  先臨到北國
[00:09:58.520 --> 00:10:03.320]  但現在還有五年就要臨到南國
[00:10:03.320 --> 00:10:07.240]  這個火是神點著的
[00:10:07.240 --> 00:10:09.000]  是由神來的
[00:10:09.000 --> 00:10:13.240]  因為第47節說我必使火在你們中間燃起
[00:10:13.240 --> 00:10:17.560]  然後第48節說凡有血氣的
[00:10:17.560 --> 00:10:22.520]  都必知道是我耶和華使火燃起
[00:10:22.520 --> 00:10:23.960]  所以這個火的源頭
[00:10:24.440 --> 00:10:27.320]  這個火一會兒就變成了刀
[00:10:27.320 --> 00:10:29.320]  刀是一個審判的工具
[00:10:29.320 --> 00:10:32.280]  刀我們一會兒很清楚會知道是巴比倫
[00:10:32.280 --> 00:10:33.960]  是尼布甲尼撒
[00:10:33.960 --> 00:10:36.920]  但是無論是火無論是刀
[00:10:36.920 --> 00:10:43.960]  其實開始的人都是神來使火
[00:10:43.960 --> 00:10:45.080]  這些是點著的
[00:10:45.080 --> 00:10:47.320]  這個火是不熄滅的
[00:10:47.320 --> 00:10:49.800]  我們看看第47節
[00:10:49.800 --> 00:10:55.560]  這些火是燒你們中間一切的青樹和枯樹
[00:10:55.560 --> 00:10:56.840]  有什麼分別呢
[00:10:56.840 --> 00:10:59.000]  青樹和枯樹有什麼分別呢
[00:10:59.000 --> 00:11:00.840]  從字面上可以看到
[00:11:00.840 --> 00:11:03.960]  青樹是很茂盛的樹
[00:11:03.960 --> 00:11:06.200]  枯樹是沒什麼生命的
[00:11:06.200 --> 00:11:07.640]  是蔗的樹
[00:11:07.640 --> 00:11:08.680]  枯枝
[00:11:08.680 --> 00:11:10.920]  有些是好的樹
[00:11:10.920 --> 00:11:13.080]  有些是不好的樹
[00:11:13.080 --> 00:11:14.600]  這裡是說什麼呢
[00:11:14.600 --> 00:11:16.920]  你看到第三節下面
[00:11:16.920 --> 00:11:20.920]  第21章第三節
[00:11:20.920 --> 00:11:23.320]  已經開始說刀的審判
[00:11:23.320 --> 00:11:27.880]  第三節說要拿刀出來
[00:11:27.880 --> 00:11:34.360]  從你們中間將義人惡人一併除滅
[00:11:34.360 --> 00:11:35.640]  有兩種人
[00:11:35.640 --> 00:11:37.160]  這裡說兩種人
[00:11:37.160 --> 00:11:38.920]  好的人是義人
[00:11:38.920 --> 00:11:40.680]  不好的人是惡人
[00:11:40.680 --> 00:11:42.760]  然後第四節
[00:11:42.920 --> 00:11:47.240]  我要從你們中間剪除義人和惡人
[00:11:47.240 --> 00:11:49.240]  也是說這兩種人
[00:11:49.240 --> 00:11:51.480]  上面說的那兩種樹
[00:11:51.480 --> 00:11:53.480]  我相信那兩種樹
[00:11:53.480 --> 00:11:57.240]  平衡這裡指這兩種人
[00:11:57.240 --> 00:11:59.640]  就是說當火燒起的時候
[00:11:59.640 --> 00:12:00.920]  好的樹又燒
[00:12:00.920 --> 00:12:02.600]  枯樹又燒
[00:12:02.600 --> 00:12:06.280]  拿刀出來要殺的時候
[00:12:06.280 --> 00:12:08.120]  義人又要殺
[00:12:08.120 --> 00:12:10.280]  惡人又要殺
[00:12:10.280 --> 00:12:14.120]  我們這裡要停一停
[00:12:14.120 --> 00:12:15.400]  因為你還記得
[00:12:15.400 --> 00:12:17.960]  前幾個禮拜我們查第18章的時候
[00:12:17.960 --> 00:12:20.680]  說到一人做事一人當
[00:12:20.680 --> 00:12:21.800]  第18章
[00:12:21.800 --> 00:12:24.520]  你看看在Note
[00:12:24.520 --> 00:12:33.320]  Note是去到第99頁
[00:12:33.320 --> 00:12:35.320]  第99頁
[00:12:35.320 --> 00:12:43.320]  這裡是回顧我們前面所查的第18章
[00:12:43.320 --> 00:12:46.440]  第4第5第9節
[00:12:46.440 --> 00:12:49.800]  第4節說
[00:12:49.800 --> 00:12:52.760]  犯罪的他必死亡
[00:12:52.760 --> 00:12:54.280]  這個我們明白了
[00:12:54.280 --> 00:12:55.720]  罪有應得
[00:12:55.720 --> 00:12:57.480]  罪的公價就是死
[00:12:57.480 --> 00:13:01.320]  人若是公義
[00:13:01.320 --> 00:13:04.360]  且行正直與合理的事
[00:13:04.360 --> 00:13:05.640]  這是第5節
[00:13:05.640 --> 00:13:06.920]  第9節說
[00:13:06.920 --> 00:13:09.240]  遵行我的律例
[00:13:09.240 --> 00:13:11.400]  謹守我的典章
[00:13:11.400 --> 00:13:13.960]  按誠實行事
[00:13:13.960 --> 00:13:15.880]  這人是公義的
[00:13:15.880 --> 00:13:17.880]  公義的義人
[00:13:17.880 --> 00:13:20.520]  必定存活
[00:13:20.520 --> 00:13:23.560]  這是耶和華說的
[00:13:23.560 --> 00:13:26.840]  好的人
[00:13:26.840 --> 00:13:28.520]  這裡神保守他
[00:13:28.520 --> 00:13:30.520]  必定存活
[00:13:30.520 --> 00:13:32.040]  還有以西傑書
[00:13:32.040 --> 00:13:33.160]  我們再前一點
[00:13:33.160 --> 00:13:34.200]  第9章的時候
[00:13:34.200 --> 00:13:36.360]  你記得那六個殺手
[00:13:36.360 --> 00:13:38.920]  和一個穿西馬衣的
[00:13:38.920 --> 00:13:44.040]  西馬衣的腰有個標誌在那裡
[00:13:44.040 --> 00:13:50.280]  上帝就叫他去城裡面找那些沒有拜偶像的
[00:13:50.280 --> 00:13:54.440]  就在他們的額頭上擺一個記號
[00:13:54.440 --> 00:13:56.520]  那次的經人說
[00:13:56.520 --> 00:13:59.000]  你去走遍耶路撒冷全城
[00:13:59.320 --> 00:14:02.280]  那些因城中所行可憎之事
[00:14:02.280 --> 00:14:04.120]  嘆息哀哭的人
[00:14:04.120 --> 00:14:07.720]  就畫個記號在他的額上
[00:14:07.720 --> 00:14:09.960]  畫個記號在他的額上
[00:14:09.960 --> 00:14:12.680]  就是說當那六個殺手
[00:14:12.680 --> 00:14:15.160]  去到耶路撒冷的時候
[00:14:15.160 --> 00:14:18.440]  就放過這些義人
[00:14:18.440 --> 00:14:20.600]  這個當然是意象裡面
[00:14:20.600 --> 00:14:23.080]  但是那個概念都是說
[00:14:23.080 --> 00:14:25.880]  神要拯救那些義人
[00:14:25.880 --> 00:14:29.800]  神要懲罰那些惡人
[00:14:29.800 --> 00:14:31.640]  賞罰是很分明
[00:14:31.640 --> 00:14:33.480]  我們回到這裡
[00:14:33.480 --> 00:14:36.280]  火呢
[00:14:36.280 --> 00:14:38.120]  青樹又燒
[00:14:38.120 --> 00:14:39.800]  枯樹又燒
[00:14:39.800 --> 00:14:42.760]  下面都來殺的時候
[00:14:42.760 --> 00:14:44.280]  義人又殺
[00:14:44.280 --> 00:14:46.120]  惡人又殺
[00:14:46.120 --> 00:14:47.800]  問題是第一
[00:14:47.800 --> 00:14:49.880]  這個是不是有矛盾呢
[00:14:49.880 --> 00:14:52.520]  和上面所說的是不是有矛盾呢
[00:14:52.520 --> 00:14:53.640]  第二
[00:14:53.640 --> 00:14:55.560]  是不是很不公平呢
[00:14:55.560 --> 00:14:58.520]  做義人做惡人都差不多
[00:14:58.520 --> 00:15:00.040]  都是有這樣的下場
[00:15:00.040 --> 00:15:02.840]  那我用不著去做義人呢
[00:15:02.840 --> 00:15:04.760]  一樣的
[00:15:04.760 --> 00:15:05.800]  那這裡呢
[00:15:05.800 --> 00:15:08.360]  怎樣解決呢
[00:15:08.360 --> 00:15:11.720]  神的話一定不會是自相矛盾
[00:15:11.720 --> 00:15:15.240]  因為都是神吩咐以西傑說的
[00:15:15.240 --> 00:15:18.600]  所以這個又不是以西傑搞錯了
[00:15:18.600 --> 00:15:20.360]  那怎樣呢
[00:15:20.360 --> 00:15:22.920]  我這個筆記
[00:15:22.920 --> 00:15:26.120]  我就說這個真的是有很困難的
[00:15:26.120 --> 00:15:27.720]  但是呢
[00:15:27.720 --> 00:15:29.480]  我直接看第九十九節
[00:15:29.480 --> 00:15:30.520]  九十九頁
[00:15:30.520 --> 00:15:32.520]  九十九頁筆記
[00:15:32.520 --> 00:15:36.040]  要正確解釋這一段的經文
[00:15:36.040 --> 00:15:38.280]  當火燒到來
[00:15:38.280 --> 00:15:42.120]  當神審判的刀臨到的時候
[00:15:42.120 --> 00:15:44.920]  這個是說一個大環境
[00:15:44.920 --> 00:15:46.680]  說一個大環境
[00:15:46.680 --> 00:15:49.960]  那個環境現在所指的是什麼呢
[00:15:49.960 --> 00:15:52.680]  是耶路撒冷將會淪陷
[00:15:52.680 --> 00:15:55.560]  是他們所有的人將會被擄
[00:15:55.560 --> 00:15:58.440]  是那個王國的滅亡
[00:15:58.440 --> 00:16:00.360]  這個是個大環境
[00:16:00.360 --> 00:16:01.640]  那我請問大家
[00:16:01.640 --> 00:16:04.680]  當一個大環境裡面的時候
[00:16:04.680 --> 00:16:07.400]  裡面有好的人有不好的人
[00:16:07.400 --> 00:16:11.000]  是不是大家的遭遇都會一樣呢
[00:16:11.000 --> 00:16:12.920]  就是五年之後
[00:16:12.920 --> 00:16:15.720]  當耶路撒冷淪陷的時候
[00:16:15.720 --> 00:16:18.520]  裡面的額頭有mark了
[00:16:18.520 --> 00:16:20.200]  是義人那些
[00:16:20.680 --> 00:16:22.200]  那他們就沒事了
[00:16:22.200 --> 00:16:24.200]  他們留在耶路撒冷那裡
[00:16:24.200 --> 00:16:26.200]  其他的人就抓去巴比倫了
[00:16:26.200 --> 00:16:26.760]  是不是呢
[00:16:26.760 --> 00:16:27.560]  不是啊
[00:16:27.560 --> 00:16:29.160]  他們都是被抓的
[00:16:29.160 --> 00:16:31.400]  而且如果說義人被抓
[00:16:31.400 --> 00:16:33.800]  第一批是但義烈和五個朋友
[00:16:33.800 --> 00:16:35.000]  夠好了吧
[00:16:35.000 --> 00:16:36.360]  那幫人好了吧
[00:16:36.360 --> 00:16:37.640]  先抓他
[00:16:37.640 --> 00:16:41.720]  而且我相信他們去到巴比倫那裡
[00:16:41.720 --> 00:16:43.240]  因為在王宮裡面
[00:16:43.240 --> 00:16:48.040]  但義烈是做太監的
[00:16:48.040 --> 00:16:49.560]  他沒有家庭的
[00:16:49.560 --> 00:16:50.840]  沒有家庭的
[00:16:50.840 --> 00:16:52.760]  那很慘的
[00:16:52.760 --> 00:16:54.040]  第二批被捕
[00:16:54.040 --> 00:16:54.840]  那以細傑
[00:16:54.840 --> 00:16:56.440]  以細傑夠好了吧
[00:16:56.440 --> 00:16:59.480]  那為什麼好人都會遭遇這些呢
[00:16:59.480 --> 00:17:01.560]  就是在一個大環境裡面
[00:17:01.560 --> 00:17:03.320]  我們要明白這裡不是說
[00:17:03.320 --> 00:17:06.040]  義人惡人個人的遭遇
[00:17:06.040 --> 00:17:08.760]  這裡是指全民的遭遇
[00:17:08.760 --> 00:17:10.920]  當上帝的審判來到的時候
[00:17:10.920 --> 00:17:12.920]  所有的人都會受到影響的
[00:17:12.920 --> 00:17:15.480]  如果今天美國有什麼事
[00:17:15.480 --> 00:17:20.440]  美國打到來或者是核子戰爭
[00:17:20.440 --> 00:17:22.680]  或者是有什麼事的時候
[00:17:22.680 --> 00:17:27.000]  你和我所有信主的不信主的好人壞人
[00:17:27.000 --> 00:17:28.280]  都會受到影響的
[00:17:28.280 --> 00:17:29.560]  一樣會受到影響的
[00:17:29.560 --> 00:17:32.520]  所以我們現在說的是一個大環境
[00:17:32.520 --> 00:17:35.960]  這裡神要以細傑說的是一個大環境
[00:17:35.960 --> 00:17:36.760]  就是說
[00:17:36.760 --> 00:17:39.480]  就快耶路撒冷要淪陷了
[00:17:39.480 --> 00:17:41.880]  耶路撒冷淪陷的時候
[00:17:41.880 --> 00:17:44.600]  所有人的遭遇都會一樣
[00:17:44.600 --> 00:17:46.600]  全部被淪陷
[00:17:46.600 --> 00:17:48.600]  一樣的
[00:17:48.600 --> 00:17:49.480]  你繼續看下去
[00:17:49.480 --> 00:17:52.280]  所有在地上的人都會面對大災難
[00:17:52.280 --> 00:17:54.440]  將來大災難的時候
[00:17:54.440 --> 00:17:59.400]  大災難裡面的義人或者惡人
[00:17:59.400 --> 00:18:01.880]  都要面對大災難
[00:18:01.880 --> 00:18:05.560]  不會說那些大災難只是影響一部分的人
[00:18:05.560 --> 00:18:06.680]  全部都影響
[00:18:06.680 --> 00:18:09.080]  世界性大環境的災難
[00:18:09.080 --> 00:18:10.840]  全部的人都會受影響
[00:18:10.840 --> 00:18:12.840]  所以當然耶路撒冷在五年之後
[00:18:12.840 --> 00:18:14.840]  被攻陷所有的居民
[00:18:14.840 --> 00:18:17.160]  一同被擄到巴比倫
[00:18:17.160 --> 00:18:19.320]  但是他們當中的義人
[00:18:19.320 --> 00:18:22.120]  是會蒙受神的保守
[00:18:22.120 --> 00:18:23.720]  他們都會被擄
[00:18:23.720 --> 00:18:26.600]  但是好像但義理和他五個朋友那樣
[00:18:26.600 --> 00:18:29.240]  神會在困境當中
[00:18:29.240 --> 00:18:30.840]  來保守他們
[00:18:30.840 --> 00:18:33.720]  不失去他的信仰
[00:18:33.720 --> 00:18:37.400]  不失去他的平安穩妥
[00:18:37.400 --> 00:18:39.000]  不失去他的信心
[00:18:39.000 --> 00:18:41.000]  這個就是個別的
[00:18:41.000 --> 00:18:44.840]  個別神會加添力量的義人
[00:18:44.840 --> 00:18:48.680]  但是不等於在大環境裡面的時候
[00:18:48.680 --> 00:18:51.000]  他會沒事的
[00:18:51.000 --> 00:18:53.800]  早幾年美國經濟差的時候
[00:18:53.800 --> 00:18:55.560]  很多人失業
[00:18:55.560 --> 00:18:57.560]  基督徒會不會失業
[00:18:57.560 --> 00:18:59.560]  我面對很多基督徒失業
[00:18:59.560 --> 00:19:01.160]  失業幾次
[00:19:01.160 --> 00:19:02.920]  他很好的基督徒
[00:19:02.920 --> 00:19:05.960]  我們不能說他是義人
[00:19:05.960 --> 00:19:07.480]  神為什麼你都令他失業
[00:19:07.480 --> 00:19:09.800]  整個大環境來到的時候
[00:19:09.800 --> 00:19:11.800]  很多人都受到影響
[00:19:11.800 --> 00:19:13.800]  而且是很隨機的
[00:19:13.800 --> 00:19:16.360]  沒有說他們會不同
[00:19:16.360 --> 00:19:21.320]  但是那些義人當他遭遇這些事的時候
[00:19:21.320 --> 00:19:23.640]  神會給力量他勝過
[00:19:23.640 --> 00:19:25.880]  個別的處理又不同
[00:19:25.880 --> 00:19:27.480]  因為他的信心的緣故
[00:19:27.480 --> 00:19:29.640]  但是在大環境裡面的時候
[00:19:29.640 --> 00:19:31.400]  青樹燒到來
[00:19:31.400 --> 00:19:32.920]  青樹都被燒
[00:19:32.920 --> 00:19:34.280]  枯樹又被燒
[00:19:34.280 --> 00:19:37.480]  當尼泊爾的審判下面的刀
[00:19:37.480 --> 00:19:41.240]  就是說尼泊爾夾尼撒的代神
[00:19:41.240 --> 00:19:42.840]  來行這個審判的時候
[00:19:42.840 --> 00:19:47.720]  是義人和惡人都一定剪除
[00:19:47.720 --> 00:19:49.720]  這個剪除不是殺了他們
[00:19:49.720 --> 00:19:51.720]  不是殺的意思
[00:19:51.720 --> 00:19:55.560]  剪除是從那個地被挪移
[00:19:55.560 --> 00:19:58.360]  不能夠再留在耶路撒冷
