
[00:00:00.000 --> 00:00:02.000]  姐妹是我的同工
[00:07:07.000 --> 00:07:09.000]  求祂合而為一
[00:07:09.000 --> 00:07:11.000]  如同祂和父合一一樣
[00:07:11.000 --> 00:07:13.000]  耶穌在離開之前
[00:07:13.000 --> 00:07:15.000]  人在臨終離世
[00:07:15.000 --> 00:07:17.000]  說的話不會說無謂的
[00:07:17.000 --> 00:07:19.000]  做的事不會做無謂的
[00:07:19.000 --> 00:07:21.000]  耶穌做了兩件很重要的事
[00:07:21.000 --> 00:07:23.000]  一個是為門徒洗腳
[00:07:23.000 --> 00:07:25.000]  一個是為門徒禱告
[00:07:25.000 --> 00:07:27.000]  宗旨一樣
[00:07:27.000 --> 00:07:29.000]  我們需要彼此相愛
[00:07:29.000 --> 00:07:31.000]  無論是哥哥還是妹妹
[00:07:31.000 --> 00:07:33.000]  還是妹妹說的哥哥
[00:07:33.000 --> 00:07:35.000]  做爸爸的見到都很心傷
[00:07:35.000 --> 00:07:37.000]  我覺得天父想見到我們眾弟兄姊妹
[00:07:37.000 --> 00:07:39.000]  彼此同心
[00:07:39.000 --> 00:07:41.000]  一起來興旺福音
[00:07:41.000 --> 00:07:43.000]  建立神的家
[00:07:43.000 --> 00:07:45.000]  《起義忽所書》第四章第一節
[00:07:45.000 --> 00:07:47.000]  第六節提醒我們一件事
[00:07:47.000 --> 00:07:49.000]  我們需要做的一個很大的使命
[00:07:49.000 --> 00:07:51.000]  是什麼呢?
[00:07:51.000 --> 00:07:53.000]  這裡一開始告訴我們
[00:07:53.000 --> 00:07:55.000]  我為主被囚的勸你們
[00:07:55.000 --> 00:07:57.000]  既然蒙召行事為人
[00:07:57.000 --> 00:07:59.000]  請你們與蒙召的恩相稱
[00:07:59.000 --> 00:08:01.000]  保羅正在坐牢
[00:08:01.000 --> 00:08:03.000]  他也勸信徒
[00:08:03.000 --> 00:08:05.000]  表示這件事很重要
[00:08:05.000 --> 00:08:09.000]  請你們一定要與蒙召的恩相稱
[00:08:09.000 --> 00:08:11.000]  與蒙召的恩相稱
[00:08:11.000 --> 00:08:13.000]  不要貨不對板
[00:08:13.000 --> 00:08:15.000]  不要貨不對板
[00:08:15.000 --> 00:08:17.000]  我有一次和我太太去喝茶
[00:08:17.000 --> 00:08:19.000]  其實多倫多喝茶和香港可能不同
[00:08:19.000 --> 00:08:21.000]  多倫多很少搭桌子
[00:08:21.000 --> 00:08:23.000]  香港有沒有搭桌子?
[00:08:23.000 --> 00:08:25.000]  是很流行搭桌子的
[00:08:25.000 --> 00:08:27.000]  因為香港人喝茶
[00:08:27.000 --> 00:08:29.000]  有一次我和我太太去到一個地方
[00:08:29.000 --> 00:08:31.000]  沒辦法一定要搭桌子
[00:08:31.000 --> 00:08:33.000]  坐了兩個年輕人在對面
[00:08:33.000 --> 00:08:35.000]  我和我太太坐在另一邊
[00:08:35.000 --> 00:08:37.000]  大家分擔
[00:08:37.000 --> 00:08:39.000]  A和B分開
[00:08:39.000 --> 00:08:41.000]  我和我太太兩個人叫了三碟點心
[00:08:41.000 --> 00:08:43.000]  對面兩個青少年
[00:08:43.000 --> 00:08:45.000]  叫了無數碟點心
[00:08:45.000 --> 00:08:47.000]  我記得有個點心服務員
[00:08:47.000 --> 00:08:49.000]  拿了碟點心出來
[00:08:49.000 --> 00:08:51.000]  三籠蝦餃
[00:08:51.000 --> 00:08:53.000]  放在我們那裡
[00:08:53.000 --> 00:08:55.000]  我和我太太問
[00:08:55.000 --> 00:08:57.000]  我們有沒有叫
[00:08:57.000 --> 00:08:59.000]  叫侍應對著單
[00:08:59.000 --> 00:09:01.000]  我們沒有叫這三樣東西
[00:09:01.000 --> 00:09:03.000]  旁邊的青少年是我們
[00:09:03.000 --> 00:09:05.000]  他們好像是三籠蝦餃
[00:09:05.000 --> 00:09:07.000]  三籠燒賣
[00:09:07.000 --> 00:09:09.000]  看到我們真的驚為天人
[00:09:09.000 --> 00:09:11.000]  可以這麼吃得
[00:09:11.000 --> 00:09:13.000]  相稱的意思
[00:09:13.000 --> 00:09:15.000]  真的要對的意思
[00:09:15.000 --> 00:09:17.000]  我有兩句說話說
[00:09:17.000 --> 00:09:19.000]  點心要對單
[00:09:19.000 --> 00:09:21.000]  為人要相稱
[00:09:21.000 --> 00:09:23.000]  單有什麼
[00:09:23.000 --> 00:09:25.000]  枱有什麼
[00:09:25.000 --> 00:09:27.000]  生命是什麼請你做什麼
[00:09:27.000 --> 00:09:29.000]  不要貨不對板
[00:09:29.000 --> 00:09:31.000]  既然你蒙召就要蒙召的恩
[00:09:31.000 --> 00:09:33.000]  來相稱
[00:09:33.000 --> 00:09:35.000]  前面第二章有提到
[00:09:35.000 --> 00:09:37.000]  神使人和好
[00:09:37.000 --> 00:09:39.000]  不單止與神和好
[00:09:39.000 --> 00:09:41.000]  而且兩下都和好
[00:09:41.000 --> 00:09:43.000]  和好是我們信仰
[00:09:43.000 --> 00:09:45.000]  和我們蒙恩裡面一個很大的特色
[00:09:45.000 --> 00:09:47.000]  我們需要彼此的和好
[00:09:47.000 --> 00:09:49.000]  後面接著說一個目的
[00:09:49.000 --> 00:09:51.000]  和五個表現
[00:09:51.000 --> 00:09:53.000]  一個目的是保守聖靈所賜
[00:09:53.000 --> 00:09:55.000]  合而為一的心
[00:09:55.000 --> 00:09:57.000]  第一是保守所賜
[00:09:57.000 --> 00:09:59.000]  神給了你你可以合一
[00:09:59.000 --> 00:10:01.000]  你是應該合一請你合一
[00:10:01.000 --> 00:10:05.000]  保守神所賜
[00:10:05.000 --> 00:10:07.000]  當我搬入新辦公室的時候
[00:10:07.000 --> 00:10:09.000]  我太太送了一盤
[00:10:09.000 --> 00:10:11.000]  叫做
[00:10:11.000 --> 00:10:13.000]  蘭藤給我
[00:10:13.000 --> 00:10:15.000]  我記得她給我的時候
[00:10:15.000 --> 00:10:17.000]  應該這樣說清楚一點
[00:10:17.000 --> 00:10:19.000]  她給我的時候
[00:10:19.000 --> 00:10:21.000]  我拿著這盤蘭藤
[00:10:21.000 --> 00:10:23.000]  她說你好好看著它
[00:10:23.000 --> 00:10:25.000]  我拿回公司
[00:10:25.000 --> 00:10:27.000]  其實我自己不是很會種植
[00:10:27.000 --> 00:10:29.000]  所以我不太會照顧蘭藤
[00:10:29.000 --> 00:10:31.000]  或者這些盆栽
[00:10:31.000 --> 00:10:33.000]  幸好我機構有些同工識
[00:10:33.000 --> 00:10:35.000]  我就千叮萬囑
[00:10:35.000 --> 00:10:37.000]  請他們小心照顧這盆蘭藤
[00:10:37.000 --> 00:10:39.000]  因為這盆蘭藤是我太太所賜
[00:10:39.000 --> 00:10:41.000]  他們需要竭力保守蘭藤的健康
[00:10:41.000 --> 00:10:43.000]  然後為他們試問
[00:10:43.000 --> 00:10:45.000]  他們真的照顧得很好
[00:10:45.000 --> 00:10:47.000]  所以有一次我太太來我辦公室找我的時候
[00:10:47.000 --> 00:10:49.000]  我不用出聲她都看不到
[00:10:49.000 --> 00:10:51.000]  因為你知道蘭藤長得很快
[00:10:51.000 --> 00:10:53.000]  又綠又靚
[00:10:53.000 --> 00:10:55.000]  我看到我太太笑
[00:10:55.000 --> 00:10:57.000]  我跟她說
[00:10:57.000 --> 00:10:59.000]  我有竭力保守
[00:10:59.000 --> 00:11:01.000]  我沒有說我借人的手
[00:11:01.000 --> 00:11:03.000]  不過我有竭力保守
[00:11:03.000 --> 00:11:05.000]  竭力保守的意思就是你竭盡所能
[00:11:05.000 --> 00:11:07.000]  想辦法去保守這件事
[00:11:07.000 --> 00:11:09.000]  以致能夠達到應該達到的目的
[00:11:09.000 --> 00:11:11.000]  有時候你要想想
[00:11:11.000 --> 00:11:13.000]  竭力的意思就是你要盡你所能去做
[00:11:13.000 --> 00:11:15.000]  不是一定我們會做到最好
[00:11:15.000 --> 00:11:17.000]  但盡了你所能去做
[00:11:17.000 --> 00:11:19.000]  我有個兒子
[00:11:19.000 --> 00:11:21.000]  他上班要帶午餐
[00:11:21.000 --> 00:11:23.000]  要帶午餐
[00:11:23.000 --> 00:11:25.000]  有一段時間突然之間他很想吃
[00:11:25.000 --> 00:11:27.000]  越南包
[00:11:27.000 --> 00:11:29.000]  不知道這裡有沒有越南包
[00:11:29.000 --> 00:11:31.000]  豬仔包
[00:11:31.000 --> 00:11:33.000]  裡面夾了很多咖啡包
[00:11:33.000 --> 00:11:35.000]  他很喜歡吃那些東西
[00:11:35.000 --> 00:11:37.000]  我太太就買
[00:11:37.000 --> 00:11:39.000]  但她又怕不新鮮
[00:11:39.000 --> 00:11:41.000]  所以每個星期六買菜
[00:11:41.000 --> 00:11:43.000]  只能夠買一至三個麵包
[00:11:43.000 --> 00:11:45.000]  星期三她就吩咐我
[00:11:45.000 --> 00:11:47.000]  要去買四至五個麵包給兒子
[00:11:47.000 --> 00:11:49.000]  一個星期吃五次麵包
[00:11:49.000 --> 00:11:51.000]  但我常常不記得
[00:11:51.000 --> 00:11:53.000]  我記得我太太跟我說
[00:11:53.000 --> 00:11:55.000]  你有沒有心
[00:11:55.000 --> 00:11:57.000]  兒子的午餐
[00:11:57.000 --> 00:11:59.000]  你放起心吧
[00:11:59.000 --> 00:12:01.000]  我就沒有竭力
[00:12:01.000 --> 00:12:03.000]  我開始學了
[00:12:03.000 --> 00:12:05.000]  第一
[00:12:05.000 --> 00:12:07.000]  我說老婆我也想竭力
[00:12:07.000 --> 00:12:09.000]  但有時候我真的不記得
[00:12:09.000 --> 00:12:11.000]  我就說
[00:12:11.000 --> 00:12:13.000]  你可不可以回公司發電郵給我
[00:12:13.000 --> 00:12:15.000]  提醒我
[00:12:15.000 --> 00:12:17.000]  我自己又發短訊給我自己
[00:12:17.000 --> 00:12:19.000]  然後我又寫張紙放在車上提醒我自己
[00:12:19.000 --> 00:12:21.000]  回到公司我就提醒同事
[00:12:21.000 --> 00:12:23.000]  今天是買麵包的那天
[00:12:23.000 --> 00:12:25.000]  請你們提醒我要買麵包
[00:12:25.000 --> 00:12:27.000]  所以我想盡辦法
[00:12:27.000 --> 00:12:29.000]  由那時候開始就萬無一失
[00:12:29.000 --> 00:12:31.000]  我太太發現我改了
[00:12:31.000 --> 00:12:33.000]  為何我竭盡所能去完成我要完成的東西
[00:12:33.000 --> 00:12:35.000]  所以在這裡保羅提醒我們
[00:12:35.000 --> 00:12:37.000]  要竭力保守聖靈所賜
[00:12:37.000 --> 00:12:39.000]  合而為一的心
[00:12:39.000 --> 00:12:41.000]  如何竭力保守呢?有五個表現
[00:12:41.000 --> 00:12:43.000]  第一個叫凡事謙虛
[00:12:43.000 --> 00:12:45.000]  謙虛的意思
[00:12:45.000 --> 00:12:47.000]  有些人說
[00:12:47.000 --> 00:12:49.000]  謙虛就是謙
[00:12:49.000 --> 00:12:51.000]  又虛
[00:12:51.000 --> 00:12:53.000]  謙虛是什麼意思呢?
[00:12:53.000 --> 00:12:55.000]  謙虛其實是說
[00:12:55.000 --> 00:12:57.000]  不是我什麼都不行
[00:12:57.000 --> 00:12:59.000]  謙虛是不是我不行
[00:12:59.000 --> 00:13:01.000]  而是我肯去做一些事情
[00:13:01.000 --> 00:13:03.000]  其實謙虛
[00:13:03.000 --> 00:13:05.000]  你看回第二章第七節
[00:13:05.000 --> 00:13:07.000]  講到耶穌基督
[00:13:07.000 --> 00:13:09.000]  他反倒虛己
[00:13:09.000 --> 00:13:11.000]  反倒虛己取了盧伯的形象
[00:13:11.000 --> 00:13:13.000]  而使他來服侍我們
[00:13:13.000 --> 00:13:15.000]  謙虛
[00:13:15.000 --> 00:13:17.000]  不是說自己不行
[00:13:17.000 --> 00:13:19.000]  謙虛是願意去服侍對方
[00:13:19.000 --> 00:13:21.000]  肯服侍
[00:13:21.000 --> 00:13:23.000]  是很容易合一
[00:13:23.000 --> 00:13:25.000]  你有沒有試過被人服侍呢?
[00:13:25.000 --> 00:13:27.000]  人家肯對你好
[00:13:27.000 --> 00:13:29.000]  你對這個人有些不同
[00:13:29.000 --> 00:13:31.000]  能夠服侍是合一的方法
[00:13:31.000 --> 00:13:33.000]  他都說凡事謙虛
[00:13:33.000 --> 00:13:35.000]  就是把握任何機會
[00:13:35.000 --> 00:13:37.000]  有大的機會
[00:13:37.000 --> 00:13:39.000]  小的機會去服侍對方
[00:13:39.000 --> 00:13:41.000]  但當你要服侍對方之先
[00:13:41.000 --> 00:13:43.000]  你要知道對方需要什麼
[00:13:43.000 --> 00:13:45.000]  對不對?
[00:13:45.000 --> 00:13:47.000]  你不知道的話
[00:13:47.000 --> 00:13:49.000]  你是服侍不到對方的
[00:13:49.000 --> 00:13:51.000]  所以你要留意對方要什麼
[00:13:51.000 --> 00:13:53.000]  才能夠服侍對方
[00:13:53.000 --> 00:13:55.000]  有一次我女兒回家
[00:13:55.000 --> 00:13:57.000]  跟我太太聊天
[00:13:57.000 --> 00:13:59.000]  她跟她媽說
[00:13:59.000 --> 00:14:01.000]  她媽說我吹風筒不是很行
[00:14:01.000 --> 00:14:03.000]  她說了一句話
[00:14:03.000 --> 00:14:05.000]  雖然她不是跟我說
[00:14:05.000 --> 00:14:07.000]  她說你那個吹風筒很行
[00:14:07.000 --> 00:14:09.000]  我太太說不如下次回來
[00:14:09.000 --> 00:14:11.000]  拿你那個不行的給我
[00:14:11.000 --> 00:14:13.000]  我給你那個行的
[00:14:13.000 --> 00:14:15.000]  他們聊了一會
[00:14:15.000 --> 00:14:17.000]  我聽到就不說話
[00:14:17.000 --> 00:14:19.000]  不久後我女兒再回來的時候
[00:14:19.000 --> 00:14:21.000]  我買了她媽的風筒給她
[00:14:21.000 --> 00:14:23.000]  她很驚訝
[00:14:23.000 --> 00:14:25.000]  她說我沒有跟你說
[00:14:25.000 --> 00:14:27.000]  我說你沒有跟我說
[00:14:27.000 --> 00:14:29.000]  你沒有心跟我說
[00:14:29.000 --> 00:14:31.000]  你有心偷聽
[00:14:31.000 --> 00:14:33.000]  所以我聽到那個風筒不便宜
[00:14:33.000 --> 00:14:37.000]  是我前年聖誕節送給我老婆的聖誕禮物
[00:14:37.000 --> 00:14:39.000]  是很厲害的風筒
[00:14:39.000 --> 00:14:41.000]  吹得你發出聲音的那種
[00:14:41.000 --> 00:14:43.000]  裡面是用碳紙
[00:14:43.000 --> 00:14:45.000]  那種是很好的
[00:14:45.000 --> 00:14:47.000]  又不知道幾多次快
[00:14:47.000 --> 00:14:49.000]  幾多次安靜
[00:14:49.000 --> 00:14:51.000]  是整間店裡面最貴的那種
[00:14:51.000 --> 00:14:53.000]  我老婆看到
[00:14:53.000 --> 00:14:55.000]  她說
[00:14:55.000 --> 00:14:57.000]  你很有你女兒的心
[00:14:57.000 --> 00:14:59.000]  你服侍人一定要有心
[00:14:59.000 --> 00:15:01.000]  有心
[00:15:01.000 --> 00:15:03.000]  我經常覺得不要讓人說出聲
[00:15:03.000 --> 00:15:05.000]  你才去做
[00:15:05.000 --> 00:15:07.000]  真的
[00:15:07.000 --> 00:15:09.000]  當然不要太過份
[00:15:09.000 --> 00:15:11.000]  突然間做一些很誇張的事
[00:15:11.000 --> 00:15:13.000]  但有時我留意一下
