
[00:00:00.000 --> 00:00:05.680]  今天要分享的是一個德高望重的宗教領袖
[00:02:47.120 --> 00:02:48.960]  你的樣子就好看了
[00:02:48.960 --> 00:02:50.240]  第三十三節
[00:02:50.240 --> 00:02:51.520]  再白一點
[00:02:51.520 --> 00:02:54.320]  你們這群蛇類
[00:02:54.320 --> 00:02:56.640]  毒蛇的種
[00:02:56.640 --> 00:03:00.480]  怎樣逃脫地獄的刑罰呢
[00:03:00.480 --> 00:03:02.240]  所以大家聽完還說
[00:03:02.240 --> 00:03:03.440]  還不是壞人
[00:03:03.440 --> 00:03:05.920]  耶穌這樣說肯定有道理
[00:03:05.920 --> 00:03:09.920]  我相信肯定是佔了很大部分的法利塞人
[00:03:09.920 --> 00:03:10.560]  都是這樣
[00:03:10.560 --> 00:03:13.040]  所以耶穌才說你們這群法利塞人
[00:03:13.040 --> 00:03:15.280]  但我相信應該有少少例外
[00:03:15.280 --> 00:03:18.400]  或者今晚那個可能是例外
[00:03:18.400 --> 00:03:19.920]  就算他那一刻不是
[00:03:19.920 --> 00:03:21.920]  之後可能是
[00:03:21.920 --> 00:03:24.560]  但第一個世紀的巴勒斯坦人
[00:03:24.560 --> 00:03:28.240]  他看法利塞人和我們今天看的完全不同
[00:03:28.240 --> 00:03:30.240]  我們一說就說他是壞人
[00:03:30.240 --> 00:03:31.760]  但當時看
[00:03:31.760 --> 00:03:33.760]  他們是一群極好的人
[00:03:33.760 --> 00:03:35.760]  很多人很尊敬他們
[00:03:35.760 --> 00:03:36.960]  有幾個特質
[00:03:36.960 --> 00:03:42.240]  第一個就是法利塞人本身這個名字已經有分別出來的意思
[00:03:42.240 --> 00:03:43.280]  separate
[00:03:43.280 --> 00:03:44.720]  是分別了出來的
[00:03:44.720 --> 00:03:46.080]  是特別一點的
[00:03:46.080 --> 00:03:48.080]  是獨特的一群
[00:03:48.080 --> 00:03:53.840]  然後他們對於進去做法利塞人是有很嚴格的要求
[00:03:53.840 --> 00:03:56.400]  他們要被觀察一年那麼長
[00:03:56.400 --> 00:03:59.280]  在這段時間他們要嚴守律法
[00:03:59.280 --> 00:04:01.920]  當他們成為正式的法利塞人之後
[00:04:01.920 --> 00:04:05.280]  他們更加在裝束在他們所行的行為
[00:04:05.280 --> 00:04:06.400]  都要有表現
[00:04:06.400 --> 00:04:08.800]  其中一個就是十分之一的奉獻
[00:04:08.800 --> 00:04:10.480]  他們是宗教領袖
[00:04:10.480 --> 00:04:12.080]  也是學問淵博
[00:04:12.080 --> 00:04:14.320]  過著很嚴謹的生活
[00:04:14.320 --> 00:04:16.240]  很熟悉律法
[00:04:16.240 --> 00:04:17.440]  怎樣熟悉法呢?
[00:04:17.440 --> 00:04:19.280]  之前我給過大家看過這幅圖
[00:04:19.280 --> 00:04:23.200]  他們法利塞人全部都有一個圍巾
[00:04:23.200 --> 00:04:24.560]  是不是有圍巾
[00:04:24.560 --> 00:04:26.080]  裡面有多少條水?
[00:04:26.080 --> 00:04:28.240]  613
[00:04:28.240 --> 00:04:30.240]  613條水
[00:04:30.240 --> 00:04:31.440]  你會說嘩
[00:04:31.440 --> 00:04:32.560]  他們要做什麼呢?
[00:04:32.560 --> 00:04:34.240]  每天就要抱著這條圍巾
[00:04:34.240 --> 00:04:36.240]  然後一直摸著水
[00:04:36.240 --> 00:04:38.480]  一直背
[00:04:38.480 --> 00:04:40.240]  我想他們起床就背
[00:04:40.240 --> 00:04:42.720]  睡覺都還沒背完
[00:04:42.720 --> 00:04:44.560]  613條
[00:04:44.560 --> 00:04:46.560]  他們那麼熟悉律法
[00:04:46.560 --> 00:04:51.200]  還有他們是很受人尊重的
[00:04:51.200 --> 00:04:52.240]  為什麼呢?
[00:04:52.240 --> 00:04:54.400]  第一他們背律法
[00:04:54.400 --> 00:04:55.840]  他們的行為是那麼好
[00:04:55.840 --> 00:04:56.960]  但是你留意
[00:04:56.960 --> 00:05:00.400]  法利塞人在宗教上受尊重
[00:05:00.400 --> 00:05:05.520]  但不是每個法利塞人和政治都扯上關係
[00:05:05.520 --> 00:05:09.360]  但今天這個不單被人說是異人
[00:05:09.360 --> 00:05:10.880]  因為法利塞人禁守律法
[00:05:10.880 --> 00:05:12.480]  應該是異人了吧
[00:05:12.480 --> 00:05:13.840]  不單是異人
[00:05:13.840 --> 00:05:15.360]  他還是一個官
[00:05:15.360 --> 00:05:19.200]  這個官更加是工會的議員
[00:05:19.200 --> 00:05:23.040]  就是說將來去審問耶穌的那一幫議員
[00:05:23.040 --> 00:05:26.000]  其中一個就有尼哥底姆
[00:05:26.000 --> 00:05:27.280]  他還是一個官
[00:05:27.280 --> 00:05:30.400]  證明他擠身入了政權
[00:05:30.400 --> 00:05:32.000]  他是一個宗教領袖
[00:05:32.000 --> 00:05:33.040]  是一個官
[00:05:33.040 --> 00:05:34.080]  還不單止
[00:05:34.080 --> 00:05:35.840]  當我一直去找資料的時候
[00:05:35.840 --> 00:05:37.760]  看一些比較新的資料
[00:05:37.760 --> 00:05:40.320]  就是上年2016年出的一本《釋經書》
[00:05:40.320 --> 00:05:43.200]  他說原來尼哥底姆這個名字
[00:05:43.200 --> 00:05:47.600]  在主前330年到主後200年
[00:05:47.600 --> 00:05:48.640]  這幾百年裡面
[00:05:48.640 --> 00:05:51.920]  只有四個人用過尼哥底姆這個名字
[00:05:51.920 --> 00:05:54.400]  原來尼哥底姆這個名字
[00:05:54.400 --> 00:05:57.440]  這四個人都是屬於同一個家族
[00:05:57.440 --> 00:05:59.200]  就是叫Gorian
[00:05:59.200 --> 00:06:00.800]  那個Family
[00:06:00.800 --> 00:06:03.200]  這個Gorian的Family有什麼特別呢
[00:06:03.200 --> 00:06:05.840]  原來當時他們是軍隊裡面
[00:06:05.840 --> 00:06:08.640]  一個很出色的英雄人物
[00:06:08.640 --> 00:06:10.800]  所以這個軍人背景
[00:06:10.800 --> 00:06:14.640]  整個家族也得到很多的封地
[00:06:14.640 --> 00:06:15.760]  原來只是解釋到
[00:06:15.760 --> 00:06:16.960]  一會兒你會聽到
[00:06:16.960 --> 00:06:18.960]  原來這個不單止是宗教領袖
[00:06:18.960 --> 00:06:19.840]  尼哥底姆
[00:06:19.840 --> 00:06:22.080]  尼哥底姆不單止是一個官
[00:06:22.080 --> 00:06:25.360]  尼哥底姆還是一個有錢人
[00:06:25.360 --> 00:06:27.120]  因為他熟悉律法
[00:06:27.120 --> 00:06:28.560]  他是宗教領袖
[00:06:28.560 --> 00:06:30.160]  因為他是政治領袖
[00:06:30.160 --> 00:06:32.400]  所以他入到權力的核心
[00:06:32.400 --> 00:06:34.480]  因為他是名門望族
[00:06:34.480 --> 00:06:37.760]  所以他也是腰纏萬貫
[00:06:37.760 --> 00:06:39.280]  很多錢
[00:06:39.280 --> 00:06:41.280]  集這麼多東西一身的人
[00:06:41.280 --> 00:06:42.880]  我想大家都很想做
[00:06:42.880 --> 00:06:44.880]  特別是第三樣
[00:06:44.880 --> 00:06:46.240]  但是這麼多東西
[00:06:46.240 --> 00:06:48.240]  好像擁有一切的人
[00:06:48.240 --> 00:06:52.320]  但是竟然要夜媽媽去找耶穌
[00:06:52.320 --> 00:06:54.080]  他想找什麼呢
[00:06:54.080 --> 00:06:56.080]  有什麼他是沒有的呢
[00:06:56.080 --> 00:06:58.720]  在漢方第三章第二節這樣說
[00:06:58.720 --> 00:07:00.880]  他說這人夜裡來見耶穌
[00:07:00.880 --> 00:07:02.160]  就說拉比
[00:07:02.160 --> 00:07:05.360]  我們知道你是由神那裡來的
[00:07:05.360 --> 00:07:06.400]  作師父的
[00:07:06.480 --> 00:07:08.480]  因為你所行的神蹟
[00:07:08.480 --> 00:07:10.880]  是沒有人可以行到
[00:07:10.880 --> 00:07:12.880]  如果不是和神一起
[00:07:12.880 --> 00:07:15.840]  他也很有禮貌稱呼耶穌是拉比
[00:07:15.840 --> 00:07:16.880]  就是老師
[00:07:16.880 --> 00:07:18.880]  已經交代了
[00:07:18.880 --> 00:07:20.080]  不單止他一個
[00:07:20.080 --> 00:07:22.560]  他說我們知道你行神蹟
[00:07:22.560 --> 00:07:25.120]  他也因為看到神蹟的記號
[00:07:25.120 --> 00:07:27.120]  而去找耶穌
[00:07:27.120 --> 00:07:29.120]  但是耶穌的回答
[00:07:29.120 --> 00:07:30.880]  也挺出乎意料的
[00:07:30.880 --> 00:07:32.400]  第三節他說什麼
[00:07:32.400 --> 00:07:33.760]  耶穌回答說
[00:07:33.760 --> 00:07:36.240]  我實實在在的告訴你
[00:07:36.240 --> 00:07:38.800]  人若不重生
[00:07:38.800 --> 00:07:41.840]  就不能見神的國
[00:07:41.840 --> 00:07:43.840]  我再讀一次這段經文
[00:07:43.840 --> 00:07:45.200]  因為對我們很重要
[00:07:45.200 --> 00:07:46.800]  怎樣我們可以重生呢
[00:07:46.800 --> 00:07:48.800]  原來他說我實實在在的
[00:07:48.800 --> 00:07:50.800]  就是耶穌很肯定的告訴你
[00:07:50.800 --> 00:07:52.800]  人如果不重生
[00:07:52.800 --> 00:07:54.800]  我們是進不了
[00:07:54.800 --> 00:07:56.800]  見不到上帝的國
[00:07:56.800 --> 00:07:58.800]  也挺奇怪耶穌這樣回答
[00:07:58.800 --> 00:08:00.800]  為什麼奇怪呢
[00:08:00.800 --> 00:08:02.800]  因為尼哥底目還沒有問問題
[00:08:02.800 --> 00:08:04.800]  是不是
[00:08:04.800 --> 00:08:06.800]  耶穌一回答就回答了
[00:08:06.800 --> 00:08:08.800]  其中一個原因
[00:08:08.800 --> 00:08:10.800]  可能是詩篇告訴我們
[00:08:10.800 --> 00:08:12.800]  在44章21節
[00:08:12.800 --> 00:08:14.800]  神是監察這件事
[00:08:14.800 --> 00:08:16.800]  同樣他說他曉得
[00:08:16.800 --> 00:08:18.800]  人心裡的隱蔽
[00:08:18.800 --> 00:08:20.800]  最重要是曉得
[00:08:20.800 --> 00:08:22.800]  人心裡的隱蔽
[00:08:22.800 --> 00:08:24.800]  根本我們的心思意念
[00:08:24.800 --> 00:08:26.800]  上帝和耶穌是知道的
[00:08:26.800 --> 00:08:28.800]  在第三章四節
[00:08:28.800 --> 00:08:30.800]  尼哥底目這樣說
[00:08:30.800 --> 00:08:32.800]  他說人已經老了
[00:08:32.800 --> 00:08:34.800]  怎樣可以重生呢
[00:08:34.800 --> 00:08:36.800]  豈能再進母腹
[00:08:36.800 --> 00:08:38.800]  再生出來呢
[00:08:38.800 --> 00:08:40.800]  他這樣回答已經顯示
[00:08:40.800 --> 00:08:42.800]  耶穌答中了他最深的核心
[00:08:42.800 --> 00:08:44.800]  因為如果耶穌沒有答中的話
[00:08:44.800 --> 00:08:46.800]  一個這麼有學識的人
[00:08:46.800 --> 00:08:48.800]  可能他馬上跟耶穌說
[00:08:48.800 --> 00:08:50.800]  耶穌我不是問你這些
[00:08:50.800 --> 00:08:52.800]  我要入神的國
[00:08:52.800 --> 00:08:54.800]  我怎會不讓你清楚呢
[00:08:54.800 --> 00:08:56.800]  我教律法的嘛
[00:08:56.800 --> 00:08:58.800]  但尼哥底目竟然說人已經老了
[00:08:58.800 --> 00:09:00.800]  我怎樣可以重生呢
[00:09:00.800 --> 00:09:02.800]  接著耶穌的回答
[00:09:02.800 --> 00:09:04.800]  更加是斬釘截鐵
[00:09:04.800 --> 00:09:06.800]  在五章六節
[00:09:06.800 --> 00:09:08.800]  耶穌說我實實在在的告訴你
[00:09:08.800 --> 00:09:12.800]  人若不是從水和聖靈生的
[00:09:12.800 --> 00:09:14.800]  就不能進神的國
[00:09:14.800 --> 00:09:16.800]  從肉身生的
[00:09:16.800 --> 00:09:18.800]  就是肉身
[00:09:18.800 --> 00:09:20.800]  從靈生的就是靈
[00:09:20.800 --> 00:09:22.800]  英文的聖經說
[00:09:22.800 --> 00:09:24.800]  是很實在很清楚的告訴你
[00:09:24.800 --> 00:09:26.800]  是要靠靈
[00:09:26.800 --> 00:09:28.800]  才可以重生
[00:09:28.800 --> 00:09:30.800]  不是靠人的肉身
[00:09:30.800 --> 00:09:34.800]  人的肉身只會出人的肉身的事情
[00:09:34.800 --> 00:09:36.800]  但尼哥底目顯然完全不明白
[00:09:36.800 --> 00:09:40.800]  耶穌所指的重生是什麼意思
[00:09:40.800 --> 00:09:44.800]  尼哥底目只理解一個屬物質的角度
[00:09:44.800 --> 00:09:46.800]  只是說難道我要變成一個嬰兒
[00:09:46.800 --> 00:09:48.800]  進到媽媽的肚子裡才可以嗎
[00:09:48.800 --> 00:09:50.800]  但耶穌說不是
[00:09:50.800 --> 00:09:54.800]  是要從水和靈生的
[00:09:54.800 --> 00:09:56.800]  水在以色列人的身上
[00:09:56.800 --> 00:10:00.800]  具有潔淨和赦罪的作用
[00:10:00.800 --> 00:10:02.800]  耶穌有一次醫治的時候
[00:10:02.800 --> 00:10:04.800]  叫人去水裡洗
[00:10:04.800 --> 00:10:06.800]  他的眼睛就明亮
[00:10:06.800 --> 00:10:08.800]  不知道大家還記不記得
[00:10:08.800 --> 00:10:10.800]  上一次說水變酒的時候
[00:10:10.800 --> 00:10:12.800]  那一缸預備的水
[00:10:12.800 --> 00:10:14.800]  都是用來潔淨滋潤
[00:10:14.800 --> 00:10:16.800]  然後耶穌說到
[00:10:16.800 --> 00:10:18.800]  是要用上帝的靈
[00:10:18.800 --> 00:10:22.800]  當放在以色列人的心裡的時候
[00:10:22.800 --> 00:10:24.800]  是代表將一個石心
[00:10:24.800 --> 00:10:28.800]  變成一個肉心的內在變化
[00:10:28.800 --> 00:10:30.800]  才可以完全跟從上帝
[00:10:30.800 --> 00:10:34.800]  在以西傑書36:26這樣說
[00:10:34.800 --> 00:10:38.800]  我要賜給你們一個新心
[00:10:38.800 --> 00:10:40.800]  將新的靈放在你們裡面
[00:10:40.800 --> 00:10:42.800]  又從你們的肉體中
[00:10:42.800 --> 00:10:44.800]  除掉你的石心
[00:10:44.800 --> 00:10:46.800]  賜給你們肉心
[00:10:46.800 --> 00:10:48.800]  其實可以說
[00:10:48.800 --> 00:10:50.800]  如果你一直堅持不信耶穌
[00:10:50.800 --> 00:10:52.800]  你聽了耶穌很多年
[00:10:52.800 --> 00:10:54.800]  你都不相信
[00:10:54.800 --> 00:10:56.800]  其實因為你有一個動作還沒做
[00:10:56.800 --> 00:10:58.800]  一會兒會說
[00:10:58.800 --> 00:11:00.800]  就是可以將你石頭的心
[00:11:00.800 --> 00:11:02.800]  變成肉的心
[00:11:02.800 --> 00:11:06.800]  變回屬於靈的
[00:11:06.800 --> 00:11:08.800]  在約翰福音說到
[00:11:08.800 --> 00:11:10.800]  聖靈就是一個生命的賜予者
[00:11:10.800 --> 00:11:12.800]  六章63節
[00:11:12.800 --> 00:11:14.800]  叫人活著的是靈
[00:11:14.800 --> 00:11:16.800]  肉體是沒有益的
[00:11:16.800 --> 00:11:18.800]  我對你們所說的話
[00:11:18.800 --> 00:11:20.800]  就是靈就是生命
[00:11:20.800 --> 00:11:22.800]  所以這個不單止是潔淨
[00:11:22.800 --> 00:11:24.800]  這個不單止是維持生命
[00:11:24.800 --> 00:11:28.800]  這個就是給了你一個屬於靈的生命
[00:11:28.800 --> 00:11:30.800]  相信那一刻
[00:11:30.800 --> 00:11:32.800]  尼哥底姆的臉上
[00:11:32.800 --> 00:11:34.800]  充滿著疑惑
[00:11:34.800 --> 00:11:36.800]  可能有很多個問號在他的臉上
[00:11:36.800 --> 00:11:38.800]  耶穌這樣回答
[00:11:38.800 --> 00:11:40.800]  我告訴你們
[00:11:40.800 --> 00:11:42.800]  必須要重生
[00:11:42.800 --> 00:11:44.800]  你不要覺得很出奇
[00:11:44.800 --> 00:11:46.800]  不要像你現在的樣子那麼疑惑
[00:11:46.800 --> 00:11:48.800]  耶穌說不要以為稀奇
[00:11:48.800 --> 00:11:50.800]  尼哥底姆覺得很驚訝
[00:11:50.800 --> 00:11:52.800]  他不明白這個事情
[00:11:52.800 --> 00:11:54.800]  那就是怎樣重生
[00:11:54.800 --> 00:11:56.800]  一個那麼博學的人
[00:11:56.800 --> 00:11:58.800]  他都沒有聽過這件事
[00:11:58.800 --> 00:12:00.800]  耶穌接著說
[00:12:00.800 --> 00:12:02.800]  在三章8節
[00:12:02.800 --> 00:12:04.800]  風隨著二師吹
[00:12:04.800 --> 00:12:06.800]  你聽見風的響聲
[00:12:06.800 --> 00:12:08.800]  卻不曉得從哪裡來
[00:12:08.800 --> 00:12:10.800]  凡從聖靈生的
[00:12:10.800 --> 00:12:12.800]  亦都是如此
[00:12:12.800 --> 00:12:14.800]  你不知道從哪裡來
[00:12:14.800 --> 00:12:16.800]  你不知道從哪裡去
[00:12:16.800 --> 00:12:18.800]  耶穌用風去解釋
[00:12:18.800 --> 00:12:20.800]  這個重生
[00:12:20.800 --> 00:12:22.800]  風的特性是怎樣
[00:12:22.800 --> 00:12:24.800]  控制不到
[00:12:24.800 --> 00:12:26.800]  估計不到他的能力
[00:12:26.800 --> 00:12:28.800]  可以聽到
[00:12:28.800 --> 00:12:30.800]  感受到他的存在
[00:12:30.800 --> 00:12:32.800]  但你不知道他從哪裡來
[00:12:32.800 --> 00:12:34.800]  你不知道他何時來
[00:12:34.800 --> 00:12:36.800]  但你不知道他從哪裡去
[00:12:36.800 --> 00:12:38.800]  這是風的主權
[00:12:38.800 --> 00:12:40.800]  是不可以由人去控制
[00:12:40.800 --> 00:12:42.800]  同樣
[00:12:42.800 --> 00:12:44.800]  耶穌用風去比喻靈
[00:12:44.800 --> 00:12:46.800]  因為
[00:12:46.800 --> 00:12:48.800]  聖靈也是
[00:12:48.800 --> 00:12:50.800]  你不可以控制
[00:12:50.800 --> 00:12:52.800]  聖靈也是
[00:12:52.800 --> 00:12:54.800]  你估不到他有多大的能力
[00:12:54.800 --> 00:12:56.800]  聖靈也是你感受到
[00:12:56.800 --> 00:12:58.800]  你聽到他的聲音
[00:12:58.800 --> 00:13:00.800]  你感受到他的存在
[00:13:00.800 --> 00:13:02.800]  但你不知道他何時來
[00:13:02.800 --> 00:13:04.800]  你不知道他會去哪裡
[00:13:04.800 --> 00:13:06.800]  當解釋完之後
[00:13:06.800 --> 00:13:08.800]  用三章9節
[00:13:08.800 --> 00:13:10.800]  彌哥底母問耶穌
[00:13:10.800 --> 00:13:12.800]  怎會有這樣的事
[00:13:12.800 --> 00:13:14.800]  怎會有這樣的事
[00:13:14.800 --> 00:13:16.800]  因為他是法理賽人
[00:13:16.800 --> 00:13:18.800]  因為他是律法教師
[00:13:18.800 --> 00:13:20.800]  他以前
[00:13:20.800 --> 00:13:22.800]  你覺得他以前靠什麼
[00:13:22.800 --> 00:13:24.800]  想入天國
[00:13:24.800 --> 00:13:26.800]  一個法理賽人
[00:13:26.800 --> 00:13:28.800]  沒錯
[00:13:28.800 --> 00:13:30.800]  就是律法
[00:13:30.800 --> 00:13:32.800]  每天摸著613條水
[00:13:32.800 --> 00:13:34.800]  背後的律法
[00:13:34.800 --> 00:13:36.800]  他以前靠著這些
[00:13:36.800 --> 00:13:38.800]  我想見上帝
[00:13:38.800 --> 00:13:40.800]  我想入天國
[00:13:40.800 --> 00:13:42.800]  竟然今天耶穌
[00:13:42.800 --> 00:13:44.800]  告訴你
[00:13:44.800 --> 00:13:46.800]  你以前所靠的
[00:13:46.800 --> 00:13:48.800]  沒用
[00:13:48.800 --> 00:13:50.800]  你學了這麼多年
[00:13:50.800 --> 00:13:52.800]  你去教人家這麼多年
[00:13:52.800 --> 00:13:54.800]  原來告訴你是沒用
[00:13:54.800 --> 00:13:56.800]  你幻想一下
[00:13:56.800 --> 00:13:58.800]  如果你有一天讀了很多年書
[00:13:58.800 --> 00:14:00.800]  拿了很多學位
[00:14:00.800 --> 00:14:02.800]  怎會突然有人告訴你
[00:14:02.800 --> 00:14:04.800]  你以前所讀的是廢的
[00:14:04.800 --> 00:14:06.800]  原來和今天一點意思都沒有
[00:14:06.800 --> 00:14:08.800]  我想他應該很難去接受
[00:14:08.800 --> 00:14:10.800]  耶穌可能覺得
[00:14:10.800 --> 00:14:12.800]  他反思還不夠
[00:14:12.800 --> 00:14:14.800]  在三章十節
[00:14:14.800 --> 00:14:16.800]  他這樣說
[00:14:16.800 --> 00:14:18.800]  你是以色列人的老師
[00:14:18.800 --> 00:14:20.800]  你都不明白這件事
[00:14:20.800 --> 00:14:24.800]  耶穌在挑戰
[00:14:24.800 --> 00:14:26.800]  他的權威
[00:14:26.800 --> 00:14:28.800]  挑戰他的專業資格
[00:14:28.800 --> 00:14:30.800]  挑戰他的經驗
[00:14:30.800 --> 00:14:32.800]  但他怎樣回應呢
[00:14:32.800 --> 00:14:34.800]  他沒有回應
[00:14:34.800 --> 00:14:36.800]  其實在
[00:14:36.800 --> 00:14:38.800]  三章一到二十一節
[00:14:38.800 --> 00:14:40.800]  這麼多節的經文
[00:14:40.800 --> 00:14:42.800]  都是交代耶穌和尼哥底姆的對話
[00:14:42.800 --> 00:14:44.800]  不過去到第九節
[00:14:44.800 --> 00:14:46.800]  尼哥底姆說
[00:14:46.800 --> 00:14:48.800]  怎會有這樣的事呢
[00:14:48.800 --> 00:14:50.800]  就完結了
[00:14:50.800 --> 00:14:52.800]  他沒有話可說
[00:14:52.800 --> 00:14:54.800]  一個這麼淵博的人
[00:14:54.800 --> 00:14:56.800]  耶穌這樣提出這個問題
[00:14:56.800 --> 00:14:58.800]  他沒有話可回答
[00:14:58.800 --> 00:15:00.800]  因為他正面對的
[00:15:00.800 --> 00:15:02.800]  是拯救世人的耶穌
[00:15:02.800 --> 00:15:04.800]  他無言以對
[00:15:04.800 --> 00:15:06.800]  以下耶穌所說的途徑
[00:15:06.800 --> 00:15:08.800]  會和我們每一個人
[00:15:08.800 --> 00:15:10.800]  都有關係
[00:15:10.800 --> 00:15:12.800]  特別你未信耶穌
[00:15:12.800 --> 00:15:14.800]  更有關係
[00:15:14.800 --> 00:15:16.800]  因為耶穌要揭示一個途徑
[00:15:16.800 --> 00:15:18.800]  是唯一靠著這個途徑
[00:15:18.800 --> 00:15:20.800]  才可以去到
[00:15:20.800 --> 00:15:22.800]  上帝那裡
[00:15:22.800 --> 00:15:24.800]  大家留意這段經文
[00:15:24.800 --> 00:15:26.800]  我想留意一個字
[00:15:26.800 --> 00:15:28.800]  這個字就是關鍵
[00:15:28.800 --> 00:15:30.800]  在約翰福音三章十六節
[00:15:30.800 --> 00:15:32.800]  耶穌這樣說
[00:15:32.800 --> 00:15:34.800]  同愛世人
[00:15:34.800 --> 00:15:36.800]  甚至將他的獨生子
[00:15:36.800 --> 00:15:38.800]  賜給他們
[00:15:38.800 --> 00:15:40.800]  叫一切信他的
[00:15:40.800 --> 00:15:42.800]  不致滅亡
[00:15:42.800 --> 00:15:44.800]  反得永生
[00:15:44.800 --> 00:15:46.800]  哪一個字是最關鍵的
[00:15:46.800 --> 00:15:48.800]  是信字
[00:15:48.800 --> 00:15:50.800]  你可以聽很多主日學
[00:15:50.800 --> 00:15:52.800]  可以看很多聖經
[00:15:52.800 --> 00:15:54.800]  可以懂很多律法
[00:15:54.800 --> 00:15:56.800]  但如果你沒有了那一個字
[00:15:56.800 --> 00:15:58.800]  對不起
[00:15:58.800 --> 00:16:00.800]  你去不到上帝那裡
[00:16:00.800 --> 00:16:02.800]  你見不到神的國
[00:16:02.800 --> 00:16:04.800]  耶穌繼續說
[00:16:04.800 --> 00:16:06.800]  在十七十八節
[00:16:06.800 --> 00:16:08.800]  因為神差他的兒子降世
[00:16:08.800 --> 00:16:10.800]  不是定世人的罪
[00:16:10.800 --> 00:16:12.800]  乃是要世人因他得救
[00:16:12.800 --> 00:16:14.800]  信他的人
[00:16:14.800 --> 00:16:16.800]  不被定罪
[00:16:16.800 --> 00:16:18.800]  不信的人罪已經定了
[00:16:18.800 --> 00:16:20.800]  因為他不信神獨生子的名
[00:16:20.800 --> 00:16:22.800]  耶穌來到世間
[00:16:22.800 --> 00:16:24.800]  就是要做那個救主
[00:16:24.800 --> 00:16:26.800]  在十九二十節
[00:16:26.800 --> 00:16:28.800]  他說光來到世間
