
[00:00:00.000 --> 00:00:02.000]  請主來平安
[00:04:14.000 --> 00:04:16.000]  放在門口那裏
[00:04:16.000 --> 00:04:18.000]  然後我就去買
[00:04:18.000 --> 00:04:20.000]  很漂亮的燈飾
[00:04:20.000 --> 00:04:22.000]  插了電掣之後
[00:04:22.000 --> 00:04:24.000]  不單止會斬 輪流斬
[00:04:24.000 --> 00:04:26.000]  並且會播音樂
[00:04:26.000 --> 00:04:28.000]  買的時候在店舖站著聽
[00:04:28.000 --> 00:04:30.000]  真是好啊
[00:04:30.000 --> 00:04:32.000]  哎呀 Silent Night
[00:04:32.000 --> 00:04:34.000]  哎呀這一首我又會了
[00:04:34.000 --> 00:04:36.000]  回到家裡不斷loop
[00:04:36.000 --> 00:04:38.000]  很討厭的
[00:04:38.000 --> 00:04:40.000]  不知道你試過沒有
[00:04:40.000 --> 00:04:42.000]  它沒有生命的
[00:04:42.000 --> 00:04:44.000]  programmed了是這樣的
[00:04:44.000 --> 00:04:46.000]  它就是這樣播
[00:04:46.000 --> 00:04:48.000]  就是這樣斬
[00:04:48.000 --> 00:04:50.000]  生命樹不是的
[00:04:50.000 --> 00:04:52.000]  所以這一書提醒我們
[00:04:52.000 --> 00:04:54.000]  按它的節令
[00:04:54.000 --> 00:04:56.000]  24個節令
[00:04:56.000 --> 00:04:58.000]  24個節令
[00:04:58.000 --> 00:05:00.000]  24個節令
[00:05:00.000 --> 00:05:02.000]  24個節令
[00:05:02.000 --> 00:05:04.000]  大家認不認識
[00:05:04.000 --> 00:05:06.000]  都有聽過的
[00:05:06.000 --> 00:05:08.000]  剛剛播了的是甚麼
[00:05:08.000 --> 00:05:10.000]  經節
[00:05:10.000 --> 00:05:12.000]  兩個字都很難讀的 為甚麼
[00:05:12.000 --> 00:05:14.000]  曱甴出來了
[00:05:14.000 --> 00:05:16.000]  就是這個意思
[00:05:16.000 --> 00:05:18.000]  昆蟲醒了 春天到了
[00:05:18.000 --> 00:05:20.000]  按時候
[00:05:20.000 --> 00:05:22.000]  我不知道你有沒有
[00:05:22.000 --> 00:05:24.000]  這個聰明智慧
[00:05:24.000 --> 00:05:28.000]  水果是要按時候吃的
[00:05:28.000 --> 00:05:30.000]  蔬菜也是
[00:05:30.000 --> 00:05:33.000]  所以冬瓜是甚麼時候吃的
[00:05:33.000 --> 00:05:35.000]  我從來都不知道的
[00:05:35.000 --> 00:05:37.000]  哎呀 我很想吃
[00:05:37.000 --> 00:05:39.000]  傻的你
[00:05:39.000 --> 00:05:41.000]  這個時候不是做的
[00:05:41.000 --> 00:05:43.000]  你明白我做的意思嗎
[00:05:43.000 --> 00:05:45.000]  所以按時候
[00:05:45.000 --> 00:05:47.000]  結果子
[00:05:47.000 --> 00:05:49.000]  不是插電掣
[00:05:49.000 --> 00:05:51.000]  它就斬燈 很漂亮
[00:05:51.000 --> 00:05:53.000]  那個不是生命
[00:05:53.000 --> 00:05:55.000]  生命是有它的循環
[00:05:55.000 --> 00:05:57.000]  所以記得
[00:05:57.000 --> 00:05:59.000]  基督徒結果子
[00:05:59.000 --> 00:06:01.000]  不是插電掣
[00:06:01.000 --> 00:06:03.000]  就好像機械人
[00:06:03.000 --> 00:06:05.000]  機械狗
[00:06:05.000 --> 00:06:07.000]  那樣
[00:06:07.000 --> 00:06:09.000]  按時候
[00:06:09.000 --> 00:06:11.000]  在你的家中
[00:06:11.000 --> 00:06:13.000]  在你的朋友
[00:06:13.000 --> 00:06:15.000]  鄰舍
[00:06:15.000 --> 00:06:17.000]  在你的同事
[00:06:17.000 --> 00:06:19.000]  當中
[00:06:19.000 --> 00:06:21.000]  他有需要的時候
[00:06:21.000 --> 00:06:23.000]  上帝將你放在他的身邊
[00:06:23.000 --> 00:06:25.000]  按時候
[00:06:25.000 --> 00:06:27.000]  結果子
[00:06:27.000 --> 00:06:29.000]  一個有生命的樹木
[00:06:29.000 --> 00:06:31.000]  葉子也不枯乾
[00:06:31.000 --> 00:06:33.000]  葉子也不枯乾
[00:06:33.000 --> 00:06:35.000]  這個我們在香港
[00:06:35.000 --> 00:06:37.000]  就有少少擇耳為常
[00:06:37.000 --> 00:06:39.000]  就有少少擇耳為常
[00:06:39.000 --> 00:06:41.000]  因為我們的天氣
[00:06:41.000 --> 00:06:43.000]  我們的氣候
[00:06:43.000 --> 00:06:45.000]  很多常綠樹
[00:06:45.000 --> 00:06:47.000]  全年都青綠的
[00:06:47.000 --> 00:06:49.000]  全年都青綠的
[00:06:49.000 --> 00:06:51.000]  我去蘇格蘭
[00:06:51.000 --> 00:06:53.000]  愛丁堡讀書
[00:06:53.000 --> 00:06:55.000]  就發覺
[00:06:55.000 --> 00:06:57.000]  原來不是的
[00:06:57.000 --> 00:06:59.000]  夏天
[00:06:59.000 --> 00:07:01.000]  很漂亮的樹木
[00:07:01.000 --> 00:07:03.000]  一去到秋天
[00:07:03.000 --> 00:07:05.000]  就落葉了
[00:07:05.000 --> 00:07:07.000]  住加拿大的時候
[00:07:07.000 --> 00:07:09.000]  還要自己掃
[00:07:09.000 --> 00:07:11.000]  去買一些很大的紙袋
[00:07:11.000 --> 00:07:13.000]  回來
[00:07:13.000 --> 00:07:15.000]  六大袋還要看著日曆
[00:07:15.000 --> 00:07:17.000]  甚麼時候來收
[00:07:17.000 --> 00:07:19.000]  放在門口
[00:07:19.000 --> 00:07:21.000]  很緊張的
[00:07:21.000 --> 00:07:23.000]  不只是說漂亮就落葉
[00:07:23.000 --> 00:07:25.000]  去到冬天就剩下
[00:07:25.000 --> 00:07:27.000]  枯乾的樹枝
[00:07:27.000 --> 00:07:29.000]  所以
[00:07:29.000 --> 00:07:31.000]  這個是氣候的變化
[00:07:31.000 --> 00:07:33.000]  聖經裏面所說的
[00:07:33.000 --> 00:07:35.000]  是加拿大
[00:07:35.000 --> 00:07:37.000]  以色列
[00:07:37.000 --> 00:07:39.000]  我忘記你還記不記得
[00:07:39.000 --> 00:07:41.000]  你中學的地理
[00:07:41.000 --> 00:07:43.000]  Physical Geography
[00:07:43.000 --> 00:07:45.000]  那個 Ideal Continent
[00:07:45.000 --> 00:07:47.000]  西岸地中海氣候
[00:07:47.000 --> 00:07:49.000]  冬天
[00:07:49.000 --> 00:07:51.000]  是冬天
[00:07:51.000 --> 00:07:53.000]  冬天
[00:07:53.000 --> 00:07:55.000]  是冬天
[00:07:55.000 --> 00:07:57.000]  氣候
[00:07:57.000 --> 00:07:59.000]  冬天落雨
[00:07:59.000 --> 00:08:01.000]  夏天乾燥
[00:08:01.000 --> 00:08:03.000]  你去溫哥華就知道了
[00:08:03.000 --> 00:08:05.000]  很清楚的
[00:08:05.000 --> 00:08:07.000]  所以冬天它長得很好
[00:08:07.000 --> 00:08:09.000]  樹木很青綠
[00:08:09.000 --> 00:08:11.000]  但是我們說在溫哥華
[00:08:11.000 --> 00:08:13.000]  從五月第三個禮拜
[00:08:13.000 --> 00:08:15.000]  到八月第三個禮拜
[00:08:15.000 --> 00:08:17.000]  完全不下雨
[00:08:17.000 --> 00:08:19.000]  它就會枯乾
[00:08:19.000 --> 00:08:21.000]  所以
[00:08:21.000 --> 00:08:23.000]  水在哪裏來
[00:08:23.000 --> 00:08:25.000]  就不是靠下雨
[00:08:25.000 --> 00:08:27.000]  就是靠
[00:08:27.000 --> 00:08:29.000]  你要栽植在
[00:08:29.000 --> 00:08:33.000]  流水的旁邊
[00:08:33.000 --> 00:08:37.000]  那棵樹在哪裏
[00:08:37.000 --> 00:08:41.000]  就決定它的生命
[00:08:41.000 --> 00:08:43.000]  最後那句
[00:08:43.000 --> 00:08:45.000]  凡他所作的
[00:08:45.000 --> 00:08:47.000]  盡都順利
[00:08:47.000 --> 00:08:51.000]  有時我們很喜歡這幾個字
[00:08:51.000 --> 00:08:53.000]  凡是順利
[00:08:53.000 --> 00:08:55.000]  不是的
[00:08:55.000 --> 00:08:57.000]  我有時也會偷偷碰著黑
[00:08:57.000 --> 00:08:59.000]  正經的應許
[00:08:59.000 --> 00:09:01.000]  是否真實
[00:09:01.000 --> 00:09:03.000]  翻譯很重要
[00:09:03.000 --> 00:09:05.000]  這裏既是說比喻那棵樹
[00:09:05.000 --> 00:09:07.000]  又是說人
[00:09:07.000 --> 00:09:09.000]  他要像一棵樹
[00:09:09.000 --> 00:09:11.000]  開頭
[00:09:11.000 --> 00:09:13.000]  最後凡他所作的
[00:09:13.000 --> 00:09:15.000]  盡都
[00:09:15.000 --> 00:09:17.000]  甚麼呢?
[00:09:17.000 --> 00:09:19.000]  那個形容詞
[00:09:19.000 --> 00:09:21.000]  就是
[00:09:21.000 --> 00:09:23.000]  茂盛
[00:09:23.000 --> 00:09:25.000]  三德很茂盛
[00:09:25.000 --> 00:09:27.000]  形容人
[00:09:27.000 --> 00:09:29.000]  我們不會說
[00:09:29.000 --> 00:09:31.000]  你今天很茂盛
[00:09:31.000 --> 00:09:33.000]  用錯形容詞
[00:09:33.000 --> 00:09:35.000]  我們會說
[00:09:35.000 --> 00:09:37.000]  豐盛的生命
[00:09:37.000 --> 00:09:39.000]  有否聽過
[00:09:39.000 --> 00:09:41.000]  甚麼是豐盛的生命
[00:09:41.000 --> 00:09:45.000]  不一定是說有財有勢
[00:09:45.000 --> 00:09:47.000]  不一定是說
[00:09:47.000 --> 00:09:49.000]  人是順利
[00:09:49.000 --> 00:09:51.000]  而是說這個人的生命
[00:09:51.000 --> 00:09:55.000]  他在不同的處境當中
[00:09:55.000 --> 00:09:59.000]  他經歷不同的事情
[00:09:59.000 --> 00:10:03.000]  但是他的人生很豐富
[00:10:03.000 --> 00:10:05.000]  很充實
[00:10:05.000 --> 00:10:07.000]  豐盛
[00:10:07.000 --> 00:10:09.000]  你明白嗎?不是順利
[00:10:09.000 --> 00:10:13.000]  順利我們是看得很表面
[00:10:13.000 --> 00:10:15.000]  甚至很膚淺
[00:10:15.000 --> 00:10:17.000]  的一個理解
[00:10:17.000 --> 00:10:21.000]  所以那棵樹很茂盛
[00:10:21.000 --> 00:10:25.000]  這個人的生命很豐盛
[00:10:25.000 --> 00:10:27.000]  這一幅圖畫
[00:10:27.000 --> 00:10:29.000]  放在詩篇第一篇
[00:10:29.000 --> 00:10:33.000]  中間第三節
[00:10:33.000 --> 00:10:35.000]  關鍵就是
[00:10:35.000 --> 00:10:39.000]  這棵樹在在溪水旁
[00:10:39.000 --> 00:10:41.000]  天之有這樣
[00:10:41.000 --> 00:10:43.000]  葉子不孤干
[00:10:43.000 --> 00:10:45.000]  時結果止
[00:10:45.000 --> 00:10:47.000]  然後它會是一個
[00:10:47.000 --> 00:10:51.000]  很茂盛的樹木
[00:10:51.000 --> 00:10:53.000]  栽種在哪裡
[00:10:53.000 --> 00:10:55.000]  就是第一節
[00:10:55.000 --> 00:10:57.000]  第二節
[00:10:57.000 --> 00:10:59.000]  說回這個人
[00:10:59.000 --> 00:11:03.000]  不從惡人的計謀
[00:11:03.000 --> 00:11:05.000]  識不識背
[00:11:05.000 --> 00:11:07.000]  不站罪人的道路
[00:11:07.000 --> 00:11:11.000]  不助亵渺人的作為
[00:11:11.000 --> 00:11:13.000]  我看你都不是看著我
[00:11:13.000 --> 00:11:15.000]  當然是偷看
[00:11:15.000 --> 00:11:17.000]  打出來了
[00:11:17.000 --> 00:11:19.000]  試試不打出來識不識背
[00:11:19.000 --> 00:11:23.000]  跟從惡人的計謀
[00:11:23.000 --> 00:11:27.000]  我沒有份去策劃的
[00:11:27.000 --> 00:11:31.000]  我不過跟著去看一下
[00:11:31.000 --> 00:11:33.000]  不要啊
[00:11:33.000 --> 00:11:37.000]  不站罪人的道路
[00:11:37.000 --> 00:11:43.000]  那條路就是通去目的地
[00:11:43.000 --> 00:11:45.000]  我沒有走啊
[00:11:45.000 --> 00:11:47.000]  我只是站著
[00:11:47.000 --> 00:11:49.000]  我只是看著
[00:11:49.000 --> 00:11:51.000]  看著熱鬧都不行
[00:11:51.000 --> 00:11:57.000]  不助亵渺人的作為
[00:11:57.000 --> 00:12:01.000]  不是和亵渺人一起坐
[00:12:01.000 --> 00:12:03.000]  一起聊天
[00:12:03.000 --> 00:12:05.000]  一起喝杯
[00:12:05.000 --> 00:12:07.000]  他坐過的位置
[00:12:07.000 --> 00:12:09.000]  我都不坐
[00:12:09.000 --> 00:12:11.000]  你不識聽嗎
[00:12:11.000 --> 00:12:13.000]  原來CPA是這樣說的
[00:12:13.000 --> 00:12:15.000]  原因
[00:12:15.000 --> 00:12:17.000]  惡人
[00:12:17.000 --> 00:12:19.000]  罪人
[00:12:19.000 --> 00:12:21.000]  褻瀆萬人
[00:12:21.000 --> 00:12:23.000]  關鍵在這裡
[00:12:23.000 --> 00:12:25.000]  這棵樹
[00:12:25.000 --> 00:12:27.000]  栽在溪水旁
[00:12:27.000 --> 00:12:29.000]  只是比喻
[00:12:29.000 --> 00:12:31.000]  人到處走的
[00:12:31.000 --> 00:12:33.000]  不會只是在那裡出現的
[00:12:33.000 --> 00:12:35.000]  他在哪裡出現的
[00:12:35.000 --> 00:12:41.000]  他不會在惡人同謀的事情上
[00:12:41.000 --> 00:12:43.000]  他不會跟的
[00:12:43.000 --> 00:12:47.000]  他不會多事幹去裝的
[00:12:47.000 --> 00:12:51.000]  不站罪人的道路
[00:12:51.000 --> 00:12:55.000]  不助亵渺人的作為
[00:12:55.000 --> 00:12:57.000]  然後你識背下去了
[00:12:57.000 --> 00:13:01.000]  為喜愛耶和華的律法
[00:13:01.000 --> 00:13:05.000]  並且就業思想
[00:13:05.000 --> 00:13:09.000]  這樣的人就有福
[00:13:09.000 --> 00:13:15.000]  這樣的生命就豐盛
[00:13:15.000 --> 00:13:21.000]  充滿這個人的心思意念的
[00:13:21.000 --> 00:13:25.000]  是神的話
[00:13:25.000 --> 00:13:29.000]  所以有時候我們經常都以為
[00:13:29.000 --> 00:13:31.000]  我的生命怎麼能夠不犯罪
[00:13:31.000 --> 00:13:33.000]  我禁止自己
[00:13:33.000 --> 00:13:35.000]  我立志
[00:13:35.000 --> 00:13:37.000]  不是的
[00:13:37.000 --> 00:13:41.000]  原來你是讓神的真理
[00:13:41.000 --> 00:13:47.000]  成為你生命當中充滿了的
[00:13:47.000 --> 00:13:51.000]  那就沒有位置留給
[00:13:51.000 --> 00:13:59.000]  那些不應該出現的思想
[00:13:59.000 --> 00:14:03.000]  我們年輕的時候在傳契裡面
[00:14:03.000 --> 00:14:09.000]  我立志不想那些不應該想的東西
[00:14:09.000 --> 00:14:11.000]  那馬上就想了
[00:14:11.000 --> 00:14:13.000]  那些是什麼呢
[00:14:13.000 --> 00:14:15.000]  所以不是這樣的
[00:14:15.000 --> 00:14:17.000]  聖經不是這樣教我們的
[00:14:17.000 --> 00:14:19.000]  聖經鼓勵我們的不是立志
[00:14:19.000 --> 00:14:21.000]  說得好
[00:14:21.000 --> 00:14:23.000]  普羅話什麼呢
[00:14:23.000 --> 00:14:31.000]  立志為事由得我行出來卻由不得我
[00:14:31.000 --> 00:14:33.000]  聖經鼓勵我們的是喜愛
[00:14:33.000 --> 00:14:39.000]  喜歡耶和華的教導
[00:14:39.000 --> 00:14:41.000]  這裡的律法Torah
[00:14:41.000 --> 00:14:43.000]  是祂的訓誨
[00:14:43.000 --> 00:14:45.000]  是祂的教導
[00:14:45.000 --> 00:14:47.000]  聖經裡面的說話
[00:14:47.000 --> 00:14:49.000]  你喜不喜歡
[00:14:49.000 --> 00:14:51.000]  什麼叫喜歡
[00:14:51.000 --> 00:14:53.000]  你有沒有讀
[00:14:53.000 --> 00:14:57.000]  有有有我回來教會就看著PowerPoint讀
[00:14:57.000 --> 00:14:59.000]  那不夠的
[00:14:59.000 --> 00:15:01.000]  我自己也有讀
[00:15:01.000 --> 00:15:03.000]  你有沒有一個好的計劃
[00:15:03.000 --> 00:15:07.000]  來將神的話
[00:15:07.000 --> 00:15:11.000]  好好的去明白
[00:15:11.000 --> 00:15:15.000]  藏在心裡呢
[00:15:15.000 --> 00:15:17.000]  哦
[00:15:17.000 --> 00:15:19.000]  是啊
[00:15:19.000 --> 00:15:23.000]  弟兄姊妹很少自己能夠懂得有什麼計劃
[00:15:23.000 --> 00:15:27.000]  所以這個責任其實是在教會的
[00:15:27.000 --> 00:15:29.000]  或者我這樣說你就明白
[00:15:29.000 --> 00:15:31.000]  除了教會之外
[00:15:31.000 --> 00:15:41.000]  沒有別的地方會關心你有沒有明白神的話
[00:15:41.000 --> 00:15:43.000]  再講窄一點
[00:15:43.000 --> 00:15:45.000]  你們有兩個牧師
[00:15:45.000 --> 00:15:47.000]  這是牧師的責任
[00:15:47.000 --> 00:15:51.000]  除了牧師
[00:15:51.000 --> 00:15:55.000]  沒有人會打電話問你
[00:15:55.000 --> 00:15:57.000]  你最近讀聖經怎麼樣
[00:15:57.000 --> 00:15:59.000]  會不會的
[00:15:59.000 --> 00:16:01.000]  太太會問你
[00:16:01.000 --> 00:16:03.000]  不會
[00:16:03.000 --> 00:16:05.000]  太太只是叫你買條蔥回來
[00:16:05.000 --> 00:16:07.000]  你的老闆會問你
[00:16:07.000 --> 00:16:09.000]  不會
[00:16:09.000 --> 00:16:11.000]  提你Deadline交Report
[00:16:11.000 --> 00:16:15.000]  他們各人有自己關心的範圍
[00:16:15.000 --> 00:16:19.000]  關心你明白
[00:16:19.000 --> 00:16:21.000]  進行將神的話
[00:16:21.000 --> 00:16:23.000]  藏在心中
[00:16:23.000 --> 00:16:27.000]  免得我們得罪神
[00:16:27.000 --> 00:16:29.000]  是教會
[00:16:29.000 --> 00:16:31.000]  只有牧師
[00:16:31.000 --> 00:16:33.000]  是吧
[00:16:33.000 --> 00:16:36.000]  所以我會鼓勵弟兄姊妹
[00:16:36.000 --> 00:16:38.000]  是啊你參加教會
[00:16:38.000 --> 00:16:40.000]  教會怎麼幫助你
[00:16:40.000 --> 00:16:42.000]  有沒有幫助
[00:16:42.000 --> 00:16:44.000]  你不要罵
[00:16:44.000 --> 00:16:46.000]  你問
[00:16:46.000 --> 00:16:48.000]  牧師都不會找我
[00:16:48.000 --> 00:16:50.000]  你找他
[00:16:50.000 --> 00:16:52.000]  他都沒空
[00:16:52.000 --> 00:16:54.000]  你請他吃飯
[00:16:54.000 --> 00:16:56.000]  有沒有
[00:16:56.000 --> 00:16:58.000]  沒有
[00:16:58.000 --> 00:17:00.000]  是他來探望我
[00:17:00.000 --> 00:17:02.000]  不是的
[00:17:02.000 --> 00:17:04.000]  反過來
[00:17:04.000 --> 00:17:06.000]  你請他
[00:17:06.000 --> 00:17:08.000]  請不起吃這麼貴的
[00:17:08.000 --> 00:17:10.000]  很簡單的
[00:17:10.000 --> 00:17:16.000]  牧師我好想明白聖經有什麼好的計劃
[00:17:16.000 --> 00:17:18.000]  我做牧師的
[00:17:18.000 --> 00:17:20.000]  我就會不客氣問你
[00:17:20.000 --> 00:17:22.000]  你還有多少年
[00:17:22.000 --> 00:17:24.000]  我不喜歡
[00:17:24.000 --> 00:17:26.000]  不是的你要計劃
[00:17:26.000 --> 00:17:28.000]  數數手指
[00:17:28.000 --> 00:17:30.000]  每個不同
[00:17:30.000 --> 00:17:32.000]  如果你有30年的
[00:17:32.000 --> 00:17:34.000]  不要心急
[00:17:34.000 --> 00:17:36.000]  不是的
[00:17:36.000 --> 00:17:38.000]  不同的
[00:17:38.000 --> 00:17:42.000]  但你有沒有喜愛耶和華的律法
[00:17:42.000 --> 00:17:48.000]  以致你能夠晝夜思想
[00:17:48.000 --> 00:17:50.000]  你睡不著想些什麼
[00:17:50.000 --> 00:17:54.000]  很煩躁的
[00:17:54.000 --> 00:17:56.000]  想起今天誰得罪我
[00:17:56.000 --> 00:17:58.000]  不是的
[00:17:58.000 --> 00:18:00.000]  我沒這麼苦澀的
[00:18:00.000 --> 00:18:02.000]  我想明天有什麼要做的
[00:18:02.000 --> 00:18:04.000]  會不會想神的話
[00:18:04.000 --> 00:18:06.000]  不會的
[00:18:06.000 --> 00:18:08.000]  都不會背
[00:18:08.000 --> 00:18:10.000]  都沒有
[00:18:10.000 --> 00:18:12.000]  要儲的
[00:18:12.000 --> 00:18:14.000]  儲在心裏
[00:18:14.000 --> 00:18:18.000]  晝夜思想的意思
[00:18:18.000 --> 00:18:20.000]  在不同的情況當中
[00:18:20.000 --> 00:18:24.000]  聖靈會幫助我們
[00:18:24.000 --> 00:18:30.000]  但你都要有神的道在你的心中
[00:18:30.000 --> 00:18:32.000]  聖靈才會提醒你
[00:18:32.000 --> 00:18:34.000]  你讀過的
[00:18:34.000 --> 00:18:36.000]  你知道的
[00:18:36.000 --> 00:18:38.000]  記不記得
[00:18:38.000 --> 00:18:40.000]  是的
[00:18:40.000 --> 00:18:42.000]  趁早
[00:18:42.000 --> 00:18:46.000]  不要等到失智
[00:18:46.000 --> 00:18:50.000]  還是亂了大龍的時候
[00:18:50.000 --> 00:18:54.000]  什麼都不記得
