
[00:00:00.000 --> 00:00:06.000]  各位朋友,各位姐妹,我是許仕源
[00:05:47.000 --> 00:05:50.000]  然後耶穌基督也說到要結出果子
[00:05:50.000 --> 00:05:54.000]  如果不結出果子,就會被砍下來,丟在火裏
[00:05:54.000 --> 00:05:57.000]  和師弟約翰一樣
[00:05:57.000 --> 00:06:02.000]  唯一不同的是,耶穌基督是直接叫天父做父
[00:06:02.000 --> 00:06:07.000]  他說:不是每一個稱呼我主也主也的人都能進天國
[00:06:07.000 --> 00:06:12.000]  唯有遵行我天父旨意的才能進去
[00:06:12.000 --> 00:06:15.000]  所以唯一耶穌基督可以說的
[00:06:15.000 --> 00:06:18.000]  是直接叫天父
[00:06:18.000 --> 00:06:21.000]  因為祂就是神的獨一的意志
[00:06:21.000 --> 00:06:24.000]  祂是被收養的意志
[00:06:24.000 --> 00:06:28.000]  我們相信耶穌基督是真正三位一體的真神
[00:06:28.000 --> 00:06:32.000]  聖父、聖子、聖靈,而耶穌就是聖子
[00:06:32.000 --> 00:06:34.000]  我們看看當時的背景
[00:06:34.000 --> 00:06:36.000]  當時師弟約翰出來的時候
[00:06:36.000 --> 00:06:40.000]  就吸引了很多人在抗爭的地方找師弟約翰
[00:06:40.000 --> 00:06:43.000]  去承認他們的罪,去要求受洗
[00:06:43.000 --> 00:06:47.000]  為什麼呢?因為原來從舊約的最後一本先知書
[00:06:47.000 --> 00:06:53.000]  馬拉記書到師弟約翰的時候已經相隔了四百年
[00:06:53.000 --> 00:06:58.000]  當時以色列已經亡國超過五百八十年
[00:06:58.000 --> 00:07:05.000]  有四百年神沒有派先知去傳遞任何訊息
[00:07:05.000 --> 00:07:10.000]  所以對猶太人來說他們是渴望著舊約
[00:07:10.000 --> 00:07:13.000]  而那個救主的微塞亞
[00:07:13.000 --> 00:07:16.000]  所以他們是渴望著一個救主
[00:07:16.000 --> 00:07:20.000]  當師弟約翰的裝束是穿著唐奴
[00:07:20.000 --> 00:07:24.000]  腰束皮帶又是在曠野傳道
[00:07:24.000 --> 00:07:29.000]  他們很容易就記得在上下書裏面提到
[00:07:29.000 --> 00:07:33.000]  有一個先知會在曠野裏面被神的道
[00:07:33.000 --> 00:07:38.000]  在沙漠裏面被修平神的道
[00:07:38.000 --> 00:07:42.000]  所以師弟約翰穿著毛衣
[00:07:42.000 --> 00:07:46.000]  腰束皮帶又是在曠野傳道
[00:07:46.000 --> 00:07:53.000]  就令他們認定師弟約翰是新的先知
[00:07:53.000 --> 00:07:58.000]  所以他們就離開耶路撒冷宗教的中心
[00:07:58.000 --> 00:08:03.000]  和所有地方猶太傳遞的人都去找師弟約翰
[00:08:03.000 --> 00:08:05.000]  因為已經四百年沒有先知
[00:08:05.000 --> 00:08:08.000]  這是第一個重新出現的先知
[00:08:08.000 --> 00:08:12.000]  他們去到那裏承認他們的罪
[00:08:12.000 --> 00:08:15.000]  要求師弟約翰和他們去受洗
[00:08:15.000 --> 00:08:17.000]  這就是當時的背景
[00:08:17.000 --> 00:08:24.000]  再解釋一下他們去的時候為何這麼重要
[00:08:24.000 --> 00:08:28.000]  就是因為那個訊息是說天國近了
[00:08:28.000 --> 00:08:34.000]  他們相信舊約裏面預言一個救主
[00:08:34.000 --> 00:08:36.000]  一個君王
[00:08:36.000 --> 00:08:41.000]  所以當他們聽到師弟約翰說天國近了的時候
[00:08:41.000 --> 00:08:44.000]  他們就希望他們在天國裏面有佛
[00:08:44.000 --> 00:08:47.000]  如果我們今天問自己為何去教會
[00:08:47.000 --> 00:08:50.000]  為何希望有永生呢?
[00:08:50.000 --> 00:08:52.000]  其實我們都要想同一個問題
[00:08:52.000 --> 00:08:58.000]  很多人今天去教會可能就是我想有永生
[00:08:58.000 --> 00:09:01.000]  因為我知道我甚麼都帶能走
[00:09:01.000 --> 00:09:04.000]  我知道這個世界不是永恆的
[00:09:04.000 --> 00:09:07.000]  我希望有一個永恆的盼望
[00:09:07.000 --> 00:09:12.000]  但原來想入天國不等於想與上帝同在
[00:09:12.000 --> 00:09:16.000]  如果我們看回新約聖經的馬達福音
[00:09:16.000 --> 00:09:20.000]  有一個真正的故事就是一個年輕的才主去找耶穌基督
[00:09:20.000 --> 00:09:22.000]  他問耶穌基督
[00:09:22.000 --> 00:09:25.000]  老師我做甚麼善事可以得到永生?
[00:09:25.000 --> 00:09:29.000]  我們如果讀馬達福音十九章這個故事
[00:09:29.000 --> 00:09:32.000]  我們就知道這個年輕的才主很有錢
[00:09:32.000 --> 00:09:35.000]  耶穌基督問他有沒有守戒命
[00:09:35.000 --> 00:09:37.000]  他說從小就有
[00:09:37.000 --> 00:09:39.000]  耶穌基督就跟他說
[00:09:39.000 --> 00:09:45.000]  你把你的財富你的資產轉給窮人來跟從我
[00:09:45.000 --> 00:09:49.000]  這個年輕的才主就很優秀地離開了耶穌基督
[00:09:49.000 --> 00:09:52.000]  所以告訴我們一個很重要的訊息
[00:09:52.000 --> 00:09:57.000]  原來今天我們想入天國不等於想與上帝同在
[00:09:57.000 --> 00:10:00.000]  在羅馬書提到因信稱義的時候
[00:10:00.000 --> 00:10:03.000]  接著信我們可以在神眼中被稱為一
[00:10:03.000 --> 00:10:06.000]  很多時候我們看見見聞
[00:10:06.000 --> 00:10:10.000]  只看因信稱義的部分就不明白
[00:10:10.000 --> 00:10:13.000]  其實我們真正想有永生
[00:10:13.000 --> 00:10:17.000]  目的本身不是我們快要死
[00:10:17.000 --> 00:10:20.000]  陸生上死我們希望死之後還有生命這麼簡單
[00:10:20.000 --> 00:10:22.000]  永生最重要的目的
[00:10:22.000 --> 00:10:24.000]  如果我們看回羅馬書
[00:10:24.000 --> 00:10:30.000]  原來我們得永生最重要的是與神和好
[00:10:30.000 --> 00:10:32.000]  以前我們有罪
[00:10:32.000 --> 00:10:35.000]  得罪了上帝與上帝隔絕
[00:10:35.000 --> 00:10:38.000]  真正希望有永生
[00:10:38.000 --> 00:10:40.000]  就是希望與上帝和好
[00:10:40.000 --> 00:10:43.000]  希望盼望神的榮
[00:10:43.000 --> 00:10:45.000]  我們希望與神和好
[00:10:45.000 --> 00:10:47.000]  與神為樂
[00:10:47.000 --> 00:10:49.000]  原來這個才是目的
[00:10:49.000 --> 00:10:56.000]  即是今天如果我們不去渴望神的公義聖潔
[00:10:56.000 --> 00:10:59.000]  我們在永生中面對神
[00:10:59.000 --> 00:11:01.000]  天堂就會變成我們的地獄
[00:11:01.000 --> 00:11:04.000]  因為如果我們不渴望聖潔
[00:11:04.000 --> 00:11:06.000]  過上公義聖潔的生活
[00:11:06.000 --> 00:11:10.000]  擁抱上帝在聖經中給我們的教訓
[00:11:10.000 --> 00:11:13.000]  我們還會貪戀罪惡
[00:11:13.000 --> 00:11:15.000]  而每天如果真的可以入天國
[00:11:15.000 --> 00:11:18.000]  每天都見到聖潔公義的上帝
[00:11:18.000 --> 00:11:22.000]  我們就只可以像毗濕奴所說
[00:11:22.000 --> 00:11:26.000]  當有罪的人見到上帝聖潔公義的時候
[00:11:26.000 --> 00:11:28.000]  就希望大生小生去遮蓋我們
[00:11:28.000 --> 00:11:32.000]  因為我們有罪的人是不能面對聖潔公義的上帝
[00:11:32.000 --> 00:11:37.000]  所以真正上帝要拯救的少數的人
[00:11:37.000 --> 00:11:39.000]  少數得救的人
[00:11:39.000 --> 00:11:45.000]  就是那些甘心樂意去擁抱上帝的價值觀的人
[00:11:45.000 --> 00:11:47.000]  是希望與神和好
[00:11:47.000 --> 00:11:49.000]  真正希望與上帝同在的人
[00:11:49.000 --> 00:11:51.000]  所以這才是重點
[00:11:51.000 --> 00:11:55.000]  所以想入天國不等於想與上帝同在
[00:11:55.000 --> 00:11:57.000]  所以我們今天去教會或看聖經
[00:11:57.000 --> 00:11:59.000]  都要問一問自己
[00:11:59.000 --> 00:12:02.000]  究竟我想去得永生
[00:12:02.000 --> 00:12:06.000]  是想保證入永生的門票
[00:12:06.000 --> 00:12:10.000]  還是真正渴望擁抱上帝的價值觀
[00:12:10.000 --> 00:12:12.000]  聖經給我們看到
[00:12:12.000 --> 00:12:15.000]  只想入天國的人是入不到天國的
[00:12:15.000 --> 00:12:19.000]  唯有那些少數真正希望與上帝同在
[00:12:19.000 --> 00:12:21.000]  是饑渴無疑
[00:12:21.000 --> 00:12:23.000]  先求神的覺神的義
[00:12:23.000 --> 00:12:26.000]  真正喜歡上帝的教訓的人
[00:12:26.000 --> 00:12:30.000]  是甘心樂意去跟從神的人
[00:12:30.000 --> 00:12:33.000]  這些少數的人才能夠入到天國
[00:12:33.000 --> 00:12:35.000]  所以這是第一個重要的原則
[00:12:35.000 --> 00:12:40.000]  就是想入天國不等於想與上帝同在
[00:12:40.000 --> 00:12:41.000]  真正得救的人
[00:12:41.000 --> 00:12:45.000]  是那些少數想與上帝同在的人
[00:12:45.000 --> 00:12:48.000]  第二個原則
[00:12:48.000 --> 00:12:53.000]  我們看到這些人去承認他們的罪
[00:12:53.000 --> 00:12:55.000]  這裡的法尼塞人是甚麼人呢?
[00:12:55.000 --> 00:12:58.000]  是一些嚴守律法的人
[00:12:58.000 --> 00:13:02.000]  當時裡面的法尼塞人就是一些以色列人
[00:13:02.000 --> 00:13:05.000]  他們對聖經是很嚴謹的
[00:13:05.000 --> 00:13:08.000]  甚至他們將聖經原本的說話
[00:13:08.000 --> 00:13:11.000]  擴展到很多的規條
[00:13:11.000 --> 00:13:13.000]  去守這些規條
[00:13:13.000 --> 00:13:17.000]  而撒該都人就是當時的祭司和貴族
[00:13:17.000 --> 00:13:20.000]  他們有很多的權力
[00:13:20.000 --> 00:13:22.000]  因為整個宗教制度
[00:13:22.000 --> 00:13:27.000]  聖殿的經濟運作都是由他們掌管的
[00:13:27.000 --> 00:13:29.000]  這些特權階級的人
[00:13:29.000 --> 00:13:31.000]  他們都想進入天國
[00:13:31.000 --> 00:13:33.000]  想永恆有份
[00:13:33.000 --> 00:13:37.000]  但是承認他們的罪都不夠的
[00:13:37.000 --> 00:13:38.000]  為甚麼呢?
[00:13:38.000 --> 00:13:39.000]  因為要學他們說
[00:13:39.000 --> 00:13:41.000]  毒蛇的種類
[00:13:41.000 --> 00:13:42.000]  即是罵他們
[00:13:42.000 --> 00:13:43.000]  為甚麼要罵他們呢?
[00:13:43.000 --> 00:13:44.000]  因為他們說
[00:13:44.000 --> 00:13:46.000]  你們要結出果子來
[00:13:46.000 --> 00:13:48.000]  與悔改的心相承
[00:13:48.000 --> 00:13:51.000]  即是他們沒有一個果子
[00:13:51.000 --> 00:13:54.000]  與他們悔改的心是吻合的
[00:13:54.000 --> 00:13:57.000]  首先我們要解釋甚麼是果子
[00:13:57.000 --> 00:13:58.000]  甚麼是悔改
[00:13:58.000 --> 00:14:01.000]  果子在聖經裏面
[00:14:01.000 --> 00:14:03.000]  是代表榮耀上帝的意思
[00:14:03.000 --> 00:14:05.000]  榮耀本身又是另一個詞彙
[00:14:05.000 --> 00:14:09.000]  所以我們要解釋果子等於榮耀神的時候
[00:14:09.000 --> 00:14:11.000]  甚麼是榮耀?
[00:14:11.000 --> 00:14:15.000]  原來神的屬性的彰顯就是榮耀
[00:14:15.000 --> 00:14:17.000]  只有神的屬性彰顯出來
[00:14:17.000 --> 00:14:19.000]  那些就是榮耀
[00:14:19.000 --> 00:14:20.000]  是看得到的
[00:14:20.000 --> 00:14:21.000]  感受到的
[00:14:21.000 --> 00:14:22.000]  例如神的神性
[00:14:22.000 --> 00:14:23.000]  聖潔公義
[00:14:23.000 --> 00:14:24.000]  慈愛
[00:14:24.000 --> 00:14:25.000]  信實
[00:14:25.000 --> 00:14:26.000]  良善等等
[00:14:26.000 --> 00:14:29.000]  當神的屬性一彰顯出來
[00:14:29.000 --> 00:14:31.000]  就是神的榮耀
[00:14:31.000 --> 00:14:34.000]  人本來是照著神的形象做的
[00:14:34.000 --> 00:14:36.000]  我們有神的部分屬性
[00:14:36.000 --> 00:14:38.000]  有些神的屬性我們沒有
[00:14:38.000 --> 00:14:40.000]  例如神是全知全能的
[00:14:40.000 --> 00:14:42.000]  我們沒有這些屬性
[00:14:42.000 --> 00:14:45.000]  但是我們有在迦太書提到
[00:14:45.000 --> 00:14:46.000]  聖靈所記的果子
[00:14:46.000 --> 00:14:48.000]  原本神做人
[00:14:48.000 --> 00:14:50.000]  人是有人愛
[00:14:50.000 --> 00:14:51.000]  喜樂和平
[00:14:51.000 --> 00:14:52.000]  忍耐
[00:14:52.000 --> 00:14:53.000]  恩慈良善
[00:14:53.000 --> 00:14:54.000]  信實等等
[00:14:54.000 --> 00:14:56.000]  這些神的屬性
[00:14:56.000 --> 00:15:00.000]  但是我們因為罪的緣故
[00:15:00.000 --> 00:15:03.000]  這些屬性很多已經被顛覆了
[00:15:03.000 --> 00:15:07.000]  所以聖經所說的罪是什麼呢?
[00:15:07.000 --> 00:15:09.000]  殺人放火當然是罪
[00:15:09.000 --> 00:15:11.000]  但真正聖經所說的罪
[00:15:11.000 --> 00:15:14.000]  原本我們有神給我們形象
[00:15:14.000 --> 00:15:15.000]  這些屬性
[00:15:15.000 --> 00:15:17.000]  但是因為罪的緣故
[00:15:17.000 --> 00:15:20.000]  所以我們規缺了這些榮耀
[00:15:20.000 --> 00:15:23.000]  這些就是神給我們應有的屬性
[00:15:23.000 --> 00:15:26.000]  當我們活出這些屬性的時候
[00:15:26.000 --> 00:15:29.000]  就是將這些神的榮耀結果子的意思
[00:15:29.000 --> 00:15:32.000]  所以這段經文裡說到結果子
[00:15:32.000 --> 00:15:36.000]  我們要回復上帝做人
[00:15:36.000 --> 00:15:40.000]  原本人應有屬於神的屬性
[00:15:40.000 --> 00:15:42.000]  出來就是結果子
[00:15:42.000 --> 00:15:45.000]  然後就要講信心
[00:15:45.000 --> 00:15:50.000]  聖經說到人可以靠律法與神和好
[00:15:50.000 --> 00:15:53.000]  人可以被神稱為義人
[00:15:53.000 --> 00:15:55.000]  稱義是什麼意思呢?
[00:15:55.000 --> 00:15:57.000]  就是被當為義人
[00:15:57.000 --> 00:15:59.000]  我們本身不是義人
[00:15:59.000 --> 00:16:00.000]  我們不是公義政見
[00:16:00.000 --> 00:16:03.000]  我們已經被罪顛覆在上帝隔絕了
[00:16:03.000 --> 00:16:05.000]  罪將人和神隔絕
[00:16:05.000 --> 00:16:07.000]  但是神開一條路給我們
[00:16:07.000 --> 00:16:09.000]  就是藉著信耶穌基督
[00:16:09.000 --> 00:16:11.000]  藉著悔改和信耶穌基督
[00:16:11.000 --> 00:16:15.000]  我們是可以被上帝稱為義人
[00:16:15.000 --> 00:16:18.000]  就是說原本的罪是屬於我們的
[00:16:18.000 --> 00:16:22.000]  但是耶穌基督在十字架上為我們死
[00:16:22.000 --> 00:16:25.000]  我們的罪加於耶穌基督的身上
[00:16:25.000 --> 00:16:26.000]  但是耶穌基督沒有罪
[00:16:26.000 --> 00:16:28.000]  是唯一的一個義者
[00:16:28.000 --> 00:16:30.000]  所以耶穌基督的義
[00:16:30.000 --> 00:16:32.000]  因為我們信祂做我們的救主
[00:16:32.000 --> 00:16:34.000]  祂就將祂的公義政見
[00:16:34.000 --> 00:16:36.000]  加回到我們身上
[00:16:36.000 --> 00:16:38.000]  將我們當為義人
[00:16:38.000 --> 00:16:41.000]  我們的罪加於耶穌基督的身上
[00:16:41.000 --> 00:16:42.000]  而耶穌基督的義
[00:16:42.000 --> 00:16:45.000]  又加於信祂的人的身上
[00:16:45.000 --> 00:16:48.000]  所以我們稱義就是這個意思
[00:16:48.000 --> 00:16:51.000]  然後就講悔改
[00:16:51.000 --> 00:16:54.000]  真正悔改是等於知罪
[00:16:54.000 --> 00:16:56.000]  知罪是不夠的
[00:16:56.000 --> 00:17:00.000]  例如出賣耶穌基督的猶太人
[00:17:00.000 --> 00:17:02.000]  他出賣了耶穌基督後
[00:17:02.000 --> 00:17:04.000]  他後悔他知道自己錯了
[00:17:04.000 --> 00:17:06.000]  但他沒有悔改
[00:17:06.000 --> 00:17:07.000]  所以他就自殺
[00:17:07.000 --> 00:17:09.000]  他吊頸死
[00:17:09.000 --> 00:17:13.000]  彼得也有三次不承認耶穌
[00:17:13.000 --> 00:17:16.000]  但他知罪後悔改
[00:17:16.000 --> 00:17:18.000]  他去到耶穌面前認罪
[00:17:18.000 --> 00:17:20.000]  耶穌基督也給他三次機會
[00:17:20.000 --> 00:17:21.000]  說我愛你
[00:17:21.000 --> 00:17:23.000]  原來真正悔改有兩重
[00:17:23.000 --> 00:17:27.000]  第一就是心思意念的改變
[00:17:27.000 --> 00:17:35.000]  即是說思想由喜歡罪到知道罪是錯
[00:17:35.000 --> 00:17:39.000]  而轉向神的成別公義慈愛那邊
[00:17:39.000 --> 00:17:41.000]  思想的改變
[00:17:41.000 --> 00:17:43.000]  我們英文叫做Change of Mind and Heart
[00:17:43.000 --> 00:17:46.000]  即是價值觀的改變
[00:17:46.000 --> 00:17:48.000]  擁抱上帝價值觀
[00:17:48.000 --> 00:17:51.000]  第二當我們心思意念改變後
[00:17:51.000 --> 00:17:54.000]  我們生命轉化出來
[00:17:54.000 --> 00:17:58.000]  將上帝的價值觀在生活中表現出來
[00:17:58.000 --> 00:18:00.000]  就是Change of Life
[00:18:00.000 --> 00:18:02.000]  缺一不可的這兩個改變
[00:18:02.000 --> 00:18:04.000]  是心思意念的改變
[00:18:04.000 --> 00:18:06.000]  引致生命的改變
[00:18:06.000 --> 00:18:08.000]  在行為中表達出來
[00:18:08.000 --> 00:18:11.000]  在聖經裏有很多經文
[00:18:11.000 --> 00:18:16.000]  是將悔改這兩重議題說出來
[00:18:16.000 --> 00:18:19.000]  第一我們可以看羅馬書
[00:18:19.000 --> 00:18:22.000]  十二章一到二節提到
[00:18:22.000 --> 00:18:25.000]  我們獻上當作活祭那段經文
[00:18:25.000 --> 00:18:27.000]  它有兩句經文
[00:18:27.000 --> 00:18:30.000]  我將一和二反過來安排
[00:18:30.000 --> 00:18:34.000]  我們可以看到悔改這兩個特色
[00:18:34.000 --> 00:18:36.000]  第一保羅跟我們說
[00:18:36.000 --> 00:18:39.000]  不要模仿這個世代
[00:18:39.000 --> 00:18:42.000]  要藉著心意的根深意變化
[00:18:42.000 --> 00:18:48.000]  使我們可以監察什麼是神的旨意
[00:18:48.000 --> 00:18:51.000]  監察出什麼是美好的
[00:18:51.000 --> 00:18:53.000]  是蒙神越南完全的事
[00:18:53.000 --> 00:18:56.000]  這部分就是我們首先
[00:18:56.000 --> 00:19:00.000]  憑著信心去相信上帝
[00:19:00.000 --> 00:19:02.000]  相信上帝的說話
[00:19:02.000 --> 00:19:06.000]  知道上帝的旨意是美善的
[00:19:06.000 --> 00:19:09.000]  而我們心思意念是改變
[00:19:09.000 --> 00:19:12.000]  從罪轉向神的義
[00:19:12.000 --> 00:19:15.000]  這就是第一步驟心思意念的改變
[00:19:15.000 --> 00:19:19.000]  當我們心思意念由罪轉向義的時候
[00:19:19.000 --> 00:19:21.000]  我們就生活行為表現出來
[00:19:21.000 --> 00:19:23.000]  所以第二句說話就說
[00:19:23.000 --> 00:19:25.000]  保羅就說憑著神的人質勸我們
[00:19:25.000 --> 00:19:28.000]  要將我們的身體獻上
[00:19:28.000 --> 00:19:31.000]  作聖潔神越立的活祭
[00:19:31.000 --> 00:19:35.000]  這是理所當然的禪福或是儀拜
[00:19:35.000 --> 00:19:36.000]  這句說話的意思是
[00:19:36.000 --> 00:19:39.000]  當我們的心思意念改變了之後
[00:19:39.000 --> 00:19:42.000]  我們的身體,即我們的生命
[00:19:42.000 --> 00:19:44.000]  就將神的說話撥出來
[00:19:44.000 --> 00:19:46.000]  這是理所當然的
[00:19:46.000 --> 00:19:47.000]  這裡特別提到
[00:19:47.000 --> 00:19:51.000]  原來每一次我們拒絕犯罪
[00:19:51.000 --> 00:19:55.000]  就是一個敬拜,就是一個侍奉
[00:19:55.000 --> 00:19:57.000]  我們聽完神的話
[00:19:57.000 --> 00:19:59.000]  心思意念改變
[00:19:59.000 --> 00:20:01.000]  擁抱上帝的教訓
[00:20:01.000 --> 00:20:03.000]  然後在生命裡活出來
[00:20:03.000 --> 00:20:05.000]  這兩個心思意念改變
[00:20:05.000 --> 00:20:07.000]  加上行為的改變
[00:20:07.000 --> 00:20:10.000]  一起才變成真正的悔改
[00:20:10.000 --> 00:20:16.000]  明白真正悔改的意義很重要
[00:20:16.000 --> 00:20:17.000]  因為我們很多時候
[00:20:17.000 --> 00:20:19.000]  可能在教會裡很多年
