
[00:00:00.000 --> 00:00:09.600]  今天在復活節的星期特別紀念我們主耶穌基督的復活
[00:07:22.520 --> 00:07:24.520]  去尋找失落的羊
[00:07:24.520 --> 00:07:25.520]  尋找到之後
[00:07:25.520 --> 00:07:27.520]  牠不是就這樣懸的
[00:07:27.520 --> 00:07:30.520]  牠是寬寬起起的放在肩頭上
[00:07:30.520 --> 00:07:35.520]  牠自己親自背著牠回頭
[00:07:35.520 --> 00:07:40.520]  然後再請朋友鄰居一起慶祝
[00:07:40.520 --> 00:07:41.520]  一起歡樂
[00:07:41.520 --> 00:07:43.520]  好像宴會一樣
[00:07:43.520 --> 00:07:45.520]  大家一起去慶祝
[00:07:45.520 --> 00:07:47.520]  因為他們找到失落的羊
[00:07:47.520 --> 00:07:51.520]  原因是因為一個人的悔改
[00:07:51.520 --> 00:07:54.520]  天上都要為他喜樂
[00:07:54.520 --> 00:08:01.520]  比99個不需要悔改的羊的歡樂更大
[00:08:01.520 --> 00:08:04.520]  所以大家留意到耶穌基督在講這個秘儀時
[00:08:04.520 --> 00:08:06.520]  是針對這兩組羊
[00:08:06.520 --> 00:08:14.520]  這個罪人悔改是對應這些罪人和罪利要親近耶穌
[00:08:14.520 --> 00:08:22.520]  而99個不需要悔改的羊是對應法利塞人和基督徒
[00:08:22.520 --> 00:08:24.520]  這個與大相關
[00:08:24.520 --> 00:08:32.520]  因為耶穌基督在路加福音提到一個法利塞人和罪利的秘儀
[00:08:32.520 --> 00:08:36.520]  這些法利塞人自以為意
[00:08:36.520 --> 00:08:38.520]  他們覺得自己比其他人好
[00:08:38.520 --> 00:08:43.520]  所以他們看不起那些罪利和罪人
[00:08:43.520 --> 00:08:47.520]  我們回到第四節的問題
[00:08:47.520 --> 00:08:49.520]  我想大家想一想
[00:08:49.520 --> 00:08:52.520]  如果大家有一百隻羊
[00:08:52.520 --> 00:08:53.520]  沒有一隻
[00:08:53.520 --> 00:08:56.520]  你會守著那99隻
[00:08:56.520 --> 00:08:58.520]  即是保本止蝕
[00:08:58.520 --> 00:09:00.520]  你會放下那99隻
[00:09:00.520 --> 00:09:02.520]  冒險去找蝕落的那隻
[00:09:02.520 --> 00:09:04.520]  這個故事裏面
[00:09:04.520 --> 00:09:06.520]  誰是失喪的羊呢?
[00:09:06.520 --> 00:09:10.520]  我解釋完整段經文後
[00:09:10.520 --> 00:09:12.520]  我會再回到這個問題
[00:09:12.520 --> 00:09:15.520]  但這個時候大家可以想一想
[00:09:15.520 --> 00:09:16.520]  對你來說
[00:09:16.520 --> 00:09:18.520]  誰是失喪的羊呢?
[00:09:18.520 --> 00:09:21.520]  如果你聽到失喪的羊
[00:09:21.520 --> 00:09:23.520]  你會想到甚麼呢?
[00:09:24.520 --> 00:09:29.520]  我首先解釋失羊被喻的故事
[00:09:29.520 --> 00:09:35.520]  然後我會將這個被喻和失銀的被喻比較
[00:09:35.520 --> 00:09:37.520]  這裏除了第四節
[00:09:37.520 --> 00:09:41.520]  耶穌這個很有趣的問題後
[00:09:41.520 --> 00:09:42.520]  我們留意到
[00:09:42.520 --> 00:09:43.520]  這裏強調
[00:09:43.520 --> 00:09:45.520]  這隻是一隻失去的羊
[00:09:45.520 --> 00:09:48.520]  失去的羊是不懂得自己回家的
[00:09:48.520 --> 00:09:51.520]  它是不可以自己救自己的
[00:09:51.520 --> 00:09:53.520]  所以需要主人去尋找
[00:09:53.520 --> 00:09:55.520]  這裏亦跟我們說
[00:09:55.520 --> 00:09:57.520]  這個牧人是主動去尋找它
[00:09:57.520 --> 00:09:59.520]  不是就這樣找就算了
[00:09:59.520 --> 00:10:01.520]  是要找到為止
[00:10:01.520 --> 00:10:03.520]  找完之後
[00:10:03.520 --> 00:10:05.520]  就歡欣喜氣地
[00:10:05.520 --> 00:10:07.520]  放在肩上
[00:10:07.520 --> 00:10:09.520]  不需要羊擔心
[00:10:09.520 --> 00:10:11.520]  牠親自負責
[00:10:11.520 --> 00:10:13.520]  將牠帶回家
[00:10:13.520 --> 00:10:15.520]  回到家後
[00:10:15.520 --> 00:10:17.520]  牠就會請朋友
[00:10:17.520 --> 00:10:19.520]  好像有個慶祝
[00:10:19.520 --> 00:10:21.520]  像宴會一樣
[00:10:21.520 --> 00:10:25.520]  然後牠就再去解釋
[00:10:25.520 --> 00:10:27.520]  為何這麼開心
[00:10:27.520 --> 00:10:29.520]  最重要是因為罪人悔改
[00:10:29.520 --> 00:10:31.520]  所以我們為牠歡樂
[00:10:31.520 --> 00:10:33.520]  相比於不需要悔改的人
[00:10:33.520 --> 00:10:35.520]  是更加大的快樂
[00:10:35.520 --> 00:10:39.520]  如果我們再看失銀的被喻
[00:10:39.520 --> 00:10:41.520]  只有三節
[00:10:41.520 --> 00:10:43.520]  但結構是很類似的
[00:10:43.520 --> 00:10:47.520]  今次主人是一個婦人
[00:10:47.520 --> 00:10:49.520]  這個婦人有十個銀幣
[00:10:49.520 --> 00:10:51.520]  沒有了一個
[00:10:51.520 --> 00:10:53.520]  如果我們看結構
[00:10:53.520 --> 00:10:57.520]  失陽的被喻是牧人主動去尋找失落
[00:10:57.520 --> 00:10:59.520]  而這個婦人
[00:10:59.520 --> 00:11:01.520]  是專門點燈
[00:11:01.520 --> 00:11:03.520]  仔細地尋找
[00:11:03.520 --> 00:11:05.520]  直到找著
[00:11:05.520 --> 00:11:07.520]  跟上一篇一樣
[00:11:07.520 --> 00:11:09.520]  找著之後
[00:11:09.520 --> 00:11:11.520]  就請朋友來
[00:11:11.520 --> 00:11:13.520]  像宴會一樣慶祝
[00:11:13.520 --> 00:11:15.520]  原因是一樣
[00:11:15.520 --> 00:11:17.520]  因為罪人悔改
[00:11:17.520 --> 00:11:19.520]  要為牠歡樂
[00:11:19.520 --> 00:11:24.520]  所以我們看到這兩個結構是有平衡的
[00:11:24.520 --> 00:11:26.520]  它強調
[00:11:26.520 --> 00:11:29.520]  第一是失去的陽和銀
[00:11:29.520 --> 00:11:32.520]  一個是不懂得回家
[00:11:32.520 --> 00:11:34.520]  一個是沒有生命
[00:11:34.520 --> 00:11:38.520]  兩個是不懂得救自己的物件
[00:11:38.520 --> 00:11:40.520]  是需要被尋找
[00:11:40.520 --> 00:11:42.520]  而這個主人
[00:11:42.520 --> 00:11:44.520]  是主動去尋找
[00:11:44.520 --> 00:11:46.520]  而失去的人
[00:11:46.520 --> 00:11:48.520]  是沒有自己的功勞
[00:11:48.520 --> 00:11:50.520]  是主人去尋找
[00:11:50.520 --> 00:11:52.520]  而尋找到之後
[00:11:52.520 --> 00:11:54.520]  就會有宴會
[00:11:54.520 --> 00:11:56.520]  有歡喜快樂
[00:11:56.520 --> 00:11:58.520]  因為這兩個主人
[00:11:58.520 --> 00:12:00.520]  因為罪人悔改
[00:12:00.520 --> 00:12:02.520]  就天上喜樂
[00:12:02.520 --> 00:12:04.520]  我們看牧羊人
[00:12:04.520 --> 00:12:06.520]  很容易
[00:12:06.520 --> 00:12:08.520]  如果我們熟悉新約
[00:12:08.520 --> 00:12:10.520]  我們就知道耶穌基督說自己是牧羊人
[00:12:10.520 --> 00:12:12.520]  是為羊捨命
[00:12:12.520 --> 00:12:14.520]  很容易我們就會看到
[00:12:14.520 --> 00:12:16.520]  失羊的比喻
[00:12:16.520 --> 00:12:20.520]  這個牧人就是耶穌基督說自己
[00:12:20.520 --> 00:12:24.520]  這個女婦人代表什麼呢?
[00:12:24.520 --> 00:12:28.520]  如果我們把三個比喻
[00:12:28.520 --> 00:12:32.520]  做一個結構的對比
[00:12:32.520 --> 00:12:34.520]  我們就容易看到
[00:12:34.520 --> 00:12:37.520]  為什麼三合一的比喻裡
[00:12:37.520 --> 00:12:39.520]  有頭兩個比喻
[00:12:39.520 --> 00:12:41.520]  就是失羊和失銀的比喻
[00:12:41.520 --> 00:12:43.520]  頭兩個比喻很短
[00:12:43.520 --> 00:12:47.520]  除了頭兩個介紹背景外
[00:12:47.520 --> 00:12:49.520]  失羊的比喻只有五節
[00:12:49.520 --> 00:12:51.520]  失銀的比喻只有三節
[00:12:51.520 --> 00:12:54.520]  浪子回頭或人慈父親的比喻
[00:12:54.520 --> 00:12:56.520]  就有二十一節
[00:12:56.520 --> 00:12:59.520]  但頭兩個比喻的重點
[00:12:59.520 --> 00:13:04.520]  就是耶穌基督想告訴我們一個很重要的原則
[00:13:04.520 --> 00:13:08.520]  當我們看到這三個比喻的結構的時候
[00:13:08.520 --> 00:13:11.520]  我們就會看到兩個原則
[00:13:11.520 --> 00:13:13.520]  第一個原則就是
[00:13:13.520 --> 00:13:15.520]  失羊和失銀
[00:13:15.520 --> 00:13:20.520]  這兩種物件都不可以自己救自己
[00:13:20.520 --> 00:13:25.520]  都是需要主人去尋找
[00:13:25.520 --> 00:13:27.520]  而這裡我們可以看到
[00:13:27.520 --> 00:13:33.520]  這兩個主人都是主動去尋找失去的物件
[00:13:33.520 --> 00:13:38.520]  兩個主人尋找後
[00:13:38.520 --> 00:13:40.520]  都是歡喜快樂
[00:13:40.520 --> 00:13:44.520]  好像天上有燕梅有燕籍
[00:13:44.520 --> 00:13:48.520]  原因都是一樣
[00:13:48.520 --> 00:13:51.520]  因為失而復得,罪人悔改
[00:13:51.520 --> 00:13:53.520]  如果大家看到的時候
[00:13:53.520 --> 00:13:55.520]  我們留意到這三個比喻裡
[00:13:55.520 --> 00:13:59.520]  有很多象徵式的語言和隱喻
[00:13:59.520 --> 00:14:01.520]  所以很多解經家
[00:14:01.520 --> 00:14:06.520]  和早期一些有名的報導家
[00:14:06.520 --> 00:14:08.520]  例如斯布珍
[00:14:08.520 --> 00:14:12.520]  他們對這三個比喻的看法
[00:14:12.520 --> 00:14:16.520]  就好像三位一體的上帝
[00:14:16.520 --> 00:14:19.520]  安排的救恩的比喻
[00:14:19.520 --> 00:14:23.520]  牧羊人我們很容易代入耶穌基督
[00:14:23.520 --> 00:14:28.520]  仁慈的父親等候失喪的兒子回歸
[00:14:28.520 --> 00:14:31.520]  就好像天父
[00:14:31.520 --> 00:14:35.520]  所以很多解經家都覺得
[00:14:35.520 --> 00:14:38.520]  這個婦人點燈
[00:14:38.520 --> 00:14:43.520]  就好像代表著聖靈光照人的內心
[00:14:43.520 --> 00:14:47.520]  因為我們知道整本聖經的總原則
[00:14:47.520 --> 00:14:49.520]  人失喪之後
[00:14:49.520 --> 00:14:53.520]  神的救恩是三位一體的真神安排的
[00:14:53.520 --> 00:14:55.520]  是主動的
[00:14:55.520 --> 00:14:59.520]  就好像在彼得前書提到的基督徒
[00:14:59.520 --> 00:15:01.520]  是甚麼人呢?
[00:15:01.520 --> 00:15:05.520]  就是天父如之蒙簡選的
[00:15:05.520 --> 00:15:08.520]  藉著聖靈得成聖潔而馴服的
[00:15:08.520 --> 00:15:11.520]  和被耶穌基督的血洗淨的人
[00:15:11.520 --> 00:15:13.520]  所以我們看到一個人得救
[00:15:13.520 --> 00:15:16.520]  是天父、聖父、聖子、聖靈
[00:15:16.520 --> 00:15:20.520]  三位一體的真神主動尋找失喪的人
[00:15:20.520 --> 00:15:25.520]  所以如果牧羊人代表耶穌基督
[00:15:25.520 --> 00:15:29.520]  而仁慈的父親代表天父
[00:15:29.520 --> 00:15:32.520]  很多解經家就覺得
[00:15:32.520 --> 00:15:36.520]  第二個失魂被瘀的主人代表聖靈
[00:15:36.520 --> 00:15:37.520]  我都明白的
[00:15:37.520 --> 00:15:40.520]  如果有些人覺得我只看一段經文
[00:15:40.520 --> 00:15:45.520]  沒有說的就不會加進去任何的解釋
[00:15:45.520 --> 00:15:46.520]  這個我都會明白
[00:15:46.520 --> 00:15:52.520]  但對我來說,我看完很多解經家的意見
[00:15:52.520 --> 00:15:57.520]  和很多以前的報導家的觀點
[00:15:57.520 --> 00:16:03.520]  我覺得如果我們將三個故事代表三位一體的真神
[00:16:03.520 --> 00:16:06.520]  去主動尋找失喪的人
[00:16:06.520 --> 00:16:10.520]  是沒有違反聖經的總原則的
[00:16:10.520 --> 00:16:13.520]  我們知道這個結構的時候
[00:16:13.520 --> 00:16:17.520]  我們會看到其實是寓意不救的人
[00:16:17.520 --> 00:16:19.520]  將來在天上會有一個筵席
[00:16:19.520 --> 00:16:25.520]  上帝為這些認罪悔改的人而很歡樂
[00:16:25.520 --> 00:16:28.520]  而在失羊這個比喻
[00:16:28.520 --> 00:16:30.520]  更加多一句
[00:16:30.520 --> 00:16:36.520]  歡樂度比99個不需要悔改的人更大
[00:16:36.520 --> 00:16:40.520]  整個結構給我們看到一個很重要的重點
[00:16:40.520 --> 00:16:42.520]  就是罪人悔改
[00:16:42.520 --> 00:16:48.520]  整件事就是想說除了神主動去拯救失喪的人
[00:16:48.520 --> 00:16:51.520]  他們願意回歸很開心之外
[00:16:51.520 --> 00:16:53.520]  關鍵就是罪人悔改
[00:16:53.520 --> 00:16:58.520]  今天我會特別重點去解釋悔改這個詞
[00:16:58.520 --> 00:17:00.520]  因為我們在教會裡面
[00:17:00.520 --> 00:17:03.520]  很多時候我們會聽到很多神學的術語
[00:17:03.520 --> 00:17:06.520]  但有時候我們不明白這個術語是什麼意思
[00:17:06.520 --> 00:17:09.520]  當我們不明白的時候就會很危險
[00:17:09.520 --> 00:17:12.520]  例如我以為我認罪
[00:17:12.520 --> 00:17:13.520]  接著我受洗
[00:17:13.520 --> 00:17:15.520]  以後就一切得救 永遠得救
[00:17:15.520 --> 00:17:19.520]  我已經有入天國的門票
[00:17:19.520 --> 00:17:20.520]  我做什麼都可以
[00:17:20.520 --> 00:17:22.520]  有些人有這個誤解
[00:17:22.520 --> 00:17:24.520]  當然我們是恩信稱義
[00:17:24.520 --> 00:17:27.520]  所有的救恩都是神的恩典
[00:17:27.520 --> 00:17:34.520]  但如果我們明白了聖經裡面說悔改的意思的時候
[00:17:34.520 --> 00:17:36.520]  我們就可以自己反省
[00:17:36.520 --> 00:17:38.520]  究竟我是否悔改過
[00:17:38.520 --> 00:17:39.520]  為什麼呢?
[00:17:39.520 --> 00:17:42.520]  今天整個比喻耶穌的回應
[00:17:42.520 --> 00:17:45.520]  就是回應給法利賽人和經學家
[00:17:45.520 --> 00:17:47.520]  這些都是在教會裡面的人
[00:17:47.520 --> 00:17:49.520]  都是教會裡面有聖經知識的人
[00:17:49.520 --> 00:17:51.520]  但他們是失喪的人
[00:17:51.520 --> 00:17:55.520]  所以我們要留意耶穌基督說的每一句話
[00:17:55.520 --> 00:17:58.520]  好像Matthew Henry提醒我們
[00:17:58.520 --> 00:18:01.520]  將上帝的話很認真地去看
[00:18:01.520 --> 00:18:05.520]  我們看到這三個結構對比之後
[00:18:05.520 --> 00:18:07.520]  有幾個神學原則我們看到
[00:18:07.520 --> 00:18:09.520]  第一,人已經失喪了
[00:18:09.520 --> 00:18:10.520]  沒有自救的能力
[00:18:10.520 --> 00:18:12.520]  當亞當夏娃離開上帝
[00:18:12.520 --> 00:18:15.520]  不要上帝為中心過生活
[00:18:15.520 --> 00:18:17.520]  她就落向不義當中
[00:18:17.520 --> 00:18:18.520]  靈性上已經死了
[00:18:18.520 --> 00:18:20.520]  對神的說話沒有反應
[00:18:20.520 --> 00:18:25.520]  是要神主動去拯救失喪的罪人
[00:18:25.520 --> 00:18:28.520]  好像耶穌基督和尼哥底姆的對話一樣
[00:18:28.520 --> 00:18:31.520]  是需要聖靈將一個人重生
[00:18:31.520 --> 00:18:33.520]  將靈性甦醒
[00:18:33.520 --> 00:18:35.520]  人才會對上帝有反應
[00:18:35.520 --> 00:18:39.520]  有反應的時候我們才有機會看到上帝的人詞
[00:18:39.520 --> 00:18:41.520]  因典和憐憫
[00:18:41.520 --> 00:18:44.520]  今天我會很詳細解釋因典和憐憫
[00:18:44.520 --> 00:18:47.520]  因為這些都是教會常用的說話
[00:18:47.520 --> 00:18:50.520]  但很多時候我們不明白實際的意義是怎樣
[00:18:50.520 --> 00:18:54.520]  我會更加重要解釋悔改這個字
[00:18:54.520 --> 00:18:57.520]  這三個三合一的比喻
[00:18:57.520 --> 00:18:59.520]  跟我們很清楚說
[00:18:59.520 --> 00:19:01.520]  罪人要悔改
[00:19:01.520 --> 00:19:04.520]  所以整個三合一的比喻
[00:19:04.520 --> 00:19:08.520]  最重心的一點就是要悔改
[00:19:08.520 --> 00:19:11.520]  因為上帝不願意一人沉淪
[00:19:11.520 --> 00:19:13.520]  希望人人都悔改
[00:19:13.520 --> 00:19:15.520]  這是上帝的心意
[00:19:15.520 --> 00:19:16.520]  好了
[00:19:16.520 --> 00:19:19.520]  耶穌說這個比喻
[00:19:19.520 --> 00:19:21.520]  說牧羊人這個比喻
[00:19:21.520 --> 00:19:25.520]  對當時人來說是甚麼意思呢?
[00:19:25.520 --> 00:19:28.520]  那些法利賽人和文士
[00:19:28.520 --> 00:19:30.520]  那些經學家
[00:19:30.520 --> 00:19:32.520]  他們接收的時候
[00:19:32.520 --> 00:19:35.520]  是有提到甚麼意思呢?
[00:19:35.520 --> 00:19:38.520]  原來在聖經裏面有提到
[00:19:38.520 --> 00:19:42.520]  聖經裏面牧羊人原來有兩類
[00:19:42.520 --> 00:19:45.520]  在《爾賽亞書》裏面提到
[00:19:45.520 --> 00:19:48.520]  主耶和華就是牧羊人
[00:19:48.520 --> 00:19:50.520]  他要好像牧羊人一樣
[00:19:50.520 --> 00:19:52.520]  牧養自己的羊群
[00:19:52.520 --> 00:19:54.520]  即屬於神的人
[00:19:54.520 --> 00:19:58.520]  舊約裏面是上帝耶和華
[00:19:58.520 --> 00:20:01.520]  代表自己像牧羊人一樣
[00:20:01.520 --> 00:20:04.520]  而屬於上帝的人就是這批羊群
[00:20:04.520 --> 00:20:07.520]  當然我們很明顯聽過
[00:20:07.520 --> 00:20:09.520]  很出名的詩篇23篇
[00:20:09.520 --> 00:20:11.520]  說到耶和華是我的牧者
[00:20:11.520 --> 00:20:12.520]  我必不自缺乏
[00:20:12.520 --> 00:20:15.520]  所以舊約裏面第一個牧羊人
[00:20:15.520 --> 00:20:19.520]  代表的是上帝本身
[00:20:19.520 --> 00:20:21.520]  我相信耶穌基督
[00:20:21.520 --> 00:20:24.520]  用這個牧羊人的時候
[00:20:24.520 --> 00:20:26.520]  還有第二個層面
[00:20:26.520 --> 00:20:28.520]  這個層面就是在
[00:20:28.520 --> 00:20:31.520]  《爾賽傑書》第34章
[00:20:31.520 --> 00:20:33.520]  如果大家有機會
[00:20:33.520 --> 00:20:35.520]  今晚可以詳細讀讀
[00:20:35.520 --> 00:20:38.520]  《爾賽傑書》第34章
[00:20:38.520 --> 00:20:39.520]  有什麼重點呢?
[00:20:39.520 --> 00:20:41.520]  《爾賽傑書》第34章
