
[00:00:00.000 --> 00:00:06.000]  在中國有一個故事
[00:02:34.000 --> 00:02:36.000]  有幾樣東西大家都很關注的
[00:02:36.000 --> 00:02:39.000]  關注網絡的群體
[00:02:39.000 --> 00:02:41.000]  譬如你一起去吃飯的話
[00:02:41.000 --> 00:02:43.000]  同台一圍人的話
[00:02:43.000 --> 00:02:45.000]  你會發現大家都低頭一族
[00:02:45.000 --> 00:02:49.000]  拿著自己的手機來上網
[00:02:49.000 --> 00:02:53.000]  同時可以跟一百幾十人
[00:02:53.000 --> 00:02:56.000]  來網絡上接觸
[00:02:56.000 --> 00:02:59.000]  這種網絡群體很重視的
[00:02:59.000 --> 00:03:01.000]  有一種很多元的選擇
[00:03:01.000 --> 00:03:04.000]  你可以選擇不同的台
[00:03:04.000 --> 00:03:06.000]  港島你不可以選擇
[00:03:06.000 --> 00:03:08.000]  你不可以一按鍵就飛了去
[00:03:08.000 --> 00:03:10.000]  你家裡就可以的
[00:03:10.000 --> 00:03:12.000]  有很多注重生態環境
[00:03:12.000 --> 00:03:14.000]  人與自然
[00:03:14.000 --> 00:03:16.000]  肯定知識是開放的
[00:03:16.000 --> 00:03:18.000]  很激情的
[00:03:18.000 --> 00:03:20.000]  而且道德是相對的
[00:03:20.000 --> 00:03:22.000]  這個就是所謂後現代
[00:03:22.000 --> 00:03:27.000]  後現代的人就不太喜歡聽你來說教
[00:03:27.000 --> 00:03:30.000]  很喜歡你講一個小故事
[00:03:30.000 --> 00:03:34.000]  在小故事裡他自己感悟到一個大道理
[00:03:34.000 --> 00:03:37.000]  所以小故事感悟出來的大道理
[00:03:37.000 --> 00:03:40.000]  在一個小人物裡體會到一個大使命
[00:03:40.000 --> 00:03:45.000]  這個就是你和我身處在這個所謂後現代的時候
[00:03:45.000 --> 00:03:50.000]  我們那種心態思想形態
[00:03:50.000 --> 00:03:54.000]  於是就開始喜歡聽故事了
[00:03:54.000 --> 00:03:57.000]  早在三四十年前的時候
[00:03:57.000 --> 00:03:59.000]  我們讀神學的時候
[00:03:59.000 --> 00:04:03.000]  就開始批評上一代的傳道人
[00:04:03.000 --> 00:04:05.000]  講很多預道故事
[00:04:05.000 --> 00:04:07.000]  不是解經的
[00:04:07.000 --> 00:04:09.000]  於是就釋經講道
[00:04:09.000 --> 00:04:10.000]  就出來了
[00:04:10.000 --> 00:04:11.000]  偶文雀字原文
[00:04:11.000 --> 00:04:12.000]  各樣都出來
[00:04:12.000 --> 00:04:15.000]  但現在到了這個後現代
[00:04:15.000 --> 00:04:18.000]  現在的人又喜歡聽故事了
[00:04:18.000 --> 00:04:20.000]  所以你不講故事
[00:04:20.000 --> 00:04:21.000]  人們就睏了
[00:04:21.000 --> 00:04:24.000]  於是你偶爾又要講一些小故事
[00:04:24.000 --> 00:04:26.000]  來調味
[00:04:26.000 --> 00:04:30.000]  所以我們現在在這個所謂的後現代的時候
[00:04:30.000 --> 00:04:35.000]  你開始注意到這種所謂敘述文學
[00:04:35.000 --> 00:04:37.000]  或者是敘事文學
[00:04:37.000 --> 00:04:42.000]  聖經裡面有70%的篇幅是講故事的
[00:04:42.000 --> 00:04:44.000]  敘述一件事件
[00:04:44.000 --> 00:04:45.000]  一件事蹟
[00:04:45.000 --> 00:04:47.000]  透過講述一件事蹟
[00:04:47.000 --> 00:04:52.000]  來講述上帝在人間
[00:04:52.000 --> 00:04:53.000]  在人類的歷史
[00:04:53.000 --> 00:04:55.000]  在以聖列文中間
[00:04:55.000 --> 00:04:57.000]  祂的作為
[00:04:57.000 --> 00:05:01.000]  我們稱為敘事文學
[00:05:01.000 --> 00:05:03.000]  或者叫Narrative
[00:05:03.000 --> 00:05:05.000]  Narratology
[00:05:05.000 --> 00:05:09.000]  Narratology有一次我帶隊人去聖地
[00:05:09.000 --> 00:05:13.000]  你知道人們很喜歡看一些特別的東西
[00:05:13.000 --> 00:05:15.000]  去到一個地方
[00:05:15.000 --> 00:05:17.000]  這個Bashan
[00:05:17.000 --> 00:05:18.000]  就是蘇羅
[00:05:18.000 --> 00:05:21.000]  他在那裡戰敗之後
[00:05:21.000 --> 00:05:22.000]  被斬首之後
[00:05:22.000 --> 00:05:25.000]  頭就在那裡
[00:05:25.000 --> 00:05:30.000]  後來就是在羅馬時期建築一個羅馬城
[00:05:30.000 --> 00:05:32.000]  在廢墟那裡
[00:05:32.000 --> 00:05:36.000]  導遊指導當時的浴室
[00:05:36.000 --> 00:05:40.000]  羅馬人去的浴室
[00:05:40.000 --> 00:05:43.000]  旁邊就有一個大家都很感興趣的
[00:05:43.000 --> 00:05:45.000]  就是他的廁所
[00:05:45.000 --> 00:05:47.000]  究竟羅馬人怎麼去廁所
[00:05:47.000 --> 00:05:50.000]  有些人就去示範賽
[00:05:50.000 --> 00:05:53.000]  有一個很有研究的
[00:05:53.000 --> 00:05:55.000]  就講廁所的歷史
[00:05:55.000 --> 00:05:57.000]  講排水等等
[00:05:57.000 --> 00:05:59.000]  我說你真是厲害
[00:05:59.000 --> 00:06:01.000]  研究埃及學的
[00:06:01.000 --> 00:06:03.000]  那些叫埃及學者
[00:06:03.000 --> 00:06:05.000]  叫Egyptologist
[00:06:05.000 --> 00:06:08.000]  你研究廁所的叫Toiletologist
[00:06:08.000 --> 00:06:12.000]  現在敘事文學叫Narratology
[00:06:12.000 --> 00:06:15.000]  研究敘事學的叫Narratologist
[00:06:15.000 --> 00:06:23.000]  現在我們手上只有這本聖經文本
[00:06:23.000 --> 00:06:27.000]  聖經的作者透過這本文本
[00:06:27.000 --> 00:06:32.000]  首先講述那件事裡的一些人物
[00:06:32.000 --> 00:06:36.000]  他講的時候離開那件事已經很多年了
[00:06:36.000 --> 00:06:41.000]  是在講給他現在所面對的當時的讀者
[00:06:41.000 --> 00:06:43.000]  所以你看到有敘事的讀者
[00:06:43.000 --> 00:06:47.000]  即是事件發生的那些人物
[00:06:47.000 --> 00:06:52.000]  有作者他現在講述那件事的時候
[00:06:52.000 --> 00:06:55.000]  所面對的讀者
[00:06:55.000 --> 00:06:57.000]  即是他同期的人
[00:06:57.000 --> 00:07:00.000]  現在我們讀的時候又距離很多年了
[00:07:00.000 --> 00:07:02.000]  我們又是文本的讀者
[00:07:02.000 --> 00:07:05.000]  在這三方面裡
[00:07:05.000 --> 00:07:07.000]  一個文本一個作者一個讀者
[00:07:07.000 --> 00:07:10.000]  我們怎樣去了解呢
[00:07:10.000 --> 00:07:13.000]  第一你要了解意義學
[00:07:13.000 --> 00:07:15.000]  即是他講的是什麼
[00:07:15.000 --> 00:07:17.000]  什麼就是意義
[00:07:17.000 --> 00:07:20.000]  然後他怎樣講呢
[00:07:20.000 --> 00:07:23.000]  怎樣講就是透過佈局
[00:07:23.000 --> 00:07:27.000]  設計 修辭 結構
[00:07:27.000 --> 00:07:29.000]  怎樣去講
[00:07:29.000 --> 00:07:31.000]  因為我們看電影
[00:07:31.000 --> 00:07:35.000]  你就發現電影有很多鏡頭的推拉
[00:07:35.000 --> 00:07:36.000]  有很多手法
[00:07:36.000 --> 00:07:38.000]  他拍電影的人不會說
[00:07:38.000 --> 00:07:41.000]  除了以前的粵語殘片時代
[00:07:41.000 --> 00:07:43.000]  一個鏡頭就在這裡
[00:07:43.000 --> 00:07:46.000]  整套戲就兩個人對話
[00:07:46.000 --> 00:07:48.000]  幾個人在對話這樣的情況
[00:07:48.000 --> 00:07:52.000]  現在蒙太奇的電影手法
[00:07:52.000 --> 00:07:55.000]  就是將幾個鏡頭幾個片段
[00:07:55.000 --> 00:07:58.000]  交叉在裡面
[00:07:58.000 --> 00:08:00.000]  這個是一個手法
[00:08:00.000 --> 00:08:03.000]  寫文章的人他只用文字
[00:08:03.000 --> 00:08:05.000]  文字就是他的鏡頭
[00:08:05.000 --> 00:08:08.000]  透過文字的修辭 結構
[00:08:08.000 --> 00:08:12.000]  來營造一個我們想像
[00:08:12.000 --> 00:08:14.000]  我們重新構造的一件事
[00:08:14.000 --> 00:08:17.000]  結構就是他怎樣講
[00:08:17.000 --> 00:08:20.000]  然後就是為何這樣講呢
[00:08:20.000 --> 00:08:25.000]  就是作者對他當時的人
[00:08:25.000 --> 00:08:27.000]  他的目的是什麼呢
[00:08:27.000 --> 00:08:31.000]  講給當時的讀者或聽眾聽的目的
[00:08:31.000 --> 00:08:33.000]  對我們今天來說
[00:08:33.000 --> 00:08:36.000]  聖經是耿古常新的
[00:08:36.000 --> 00:08:39.000]  就是他現在對我們今天的讀者
[00:08:39.000 --> 00:08:40.000]  又是怎樣講呢
[00:08:40.000 --> 00:08:43.000]  我們首先看看意義學
[00:08:43.000 --> 00:08:47.000]  今天我們是從歷代志來看的
[00:08:47.000 --> 00:08:50.000]  所以裡面的範例都是歷代志的範例
[00:08:50.000 --> 00:08:54.000]  我們一方面這個講座
[00:08:54.000 --> 00:08:58.000]  希望你對歷代志有一個認識和好感
[00:08:58.000 --> 00:09:03.000]  你會問有列王記下
[00:09:03.000 --> 00:09:05.000]  有撒姆爾記上下
[00:09:05.000 --> 00:09:09.000]  為何還需要有一個歷代志上下呢
[00:09:09.000 --> 00:09:11.000]  會不會重複呢
[00:09:11.000 --> 00:09:13.000]  很多批評聖經的人
[00:09:13.000 --> 00:09:15.000]  就會拿這些事來說
[00:09:15.000 --> 00:09:17.000]  就說歷代志有很多抄襲
[00:09:17.000 --> 00:09:19.000]  很多重複
[00:09:19.000 --> 00:09:21.000]  很多穿鑿附會
[00:09:21.000 --> 00:09:24.000]  我們先看一看
[00:09:24.000 --> 00:09:29.000]  歷代志和對觀歷史
[00:09:29.000 --> 00:09:30.000]  什麼是對觀呢
[00:09:30.000 --> 00:09:31.000]  Synoptic
[00:09:31.000 --> 00:09:33.000]  就是撒姆爾上下
[00:09:33.000 --> 00:09:35.000]  列王上下
[00:09:35.000 --> 00:09:37.000]  他們互相對照
[00:09:37.000 --> 00:09:39.000]  就等於福音書一樣
[00:09:39.000 --> 00:09:41.000]  為什麼會有四卷福音書呢
[00:09:41.000 --> 00:09:46.000]  你會發現約翰福音很獨特
[00:09:46.000 --> 00:09:49.000]  和馬太馬可路加是不同的
[00:09:49.000 --> 00:09:53.000]  馬太馬可路加稱為對觀福音
[00:09:53.000 --> 00:09:55.000]  互相對照和參照
[00:09:55.000 --> 00:09:59.000]  在舊約中同樣的情況
[00:09:59.000 --> 00:10:02.000]  我們來對比一下
[00:10:02.000 --> 00:10:07.000]  你會發現有幾方面可以參照
[00:10:07.000 --> 00:10:12.000]  從觀點和觀念來看
[00:10:12.000 --> 00:10:16.000]  究竟對觀歷史
[00:10:16.000 --> 00:10:17.000]  撒姆爾記上下
[00:10:17.000 --> 00:10:19.000]  列王記上下
[00:10:19.000 --> 00:10:21.000]  和歷代志上下
[00:10:21.000 --> 00:10:23.000]  有什麼差別呢
[00:10:23.000 --> 00:10:25.000]  我們來看看
[00:10:25.000 --> 00:10:29.000]  先來看觀點
[00:10:29.000 --> 00:10:33.000]  用什麼角度來看事件呢
[00:10:33.000 --> 00:10:35.000]  在符類
[00:10:35.000 --> 00:10:36.000]  或者叫對觀
[00:10:36.000 --> 00:10:37.000]  符類
[00:10:37.000 --> 00:10:38.000]  不同的翻譯
[00:10:38.000 --> 00:10:45.000]  整本書是講到神權的角度
[00:10:45.000 --> 00:10:49.000]  即是神親自在以色列中掌權
[00:10:49.000 --> 00:10:54.000]  神透過先知傳遞訊息
[00:10:54.000 --> 00:10:57.000]  所以先知的見證很重要
[00:10:57.000 --> 00:10:59.000]  在歷代志
[00:10:59.000 --> 00:11:01.000]  你會發現他的關注
[00:11:01.000 --> 00:11:05.000]  不是單單是神統治以色列國
[00:11:05.000 --> 00:11:07.000]  而是關注在聖殿
[00:11:07.000 --> 00:11:11.000]  關注在聖殿內的獻祭和敬拜
[00:11:11.000 --> 00:11:17.000]  裡面充滿著耶和華神的同在
[00:11:17.000 --> 00:11:19.000]  祝福和恩典
[00:11:19.000 --> 00:11:22.000]  所以他們兩個表達的手法是有不同的
[00:11:22.000 --> 00:11:24.000]  在符類對觀
[00:11:24.000 --> 00:11:27.000]  是用悲觀的手法
[00:11:27.000 --> 00:11:28.000]  講到以色列人的失敗
[00:11:28.000 --> 00:11:30.000]  一次、兩次、多次
[00:11:30.000 --> 00:11:32.000]  一個以色列王、兩個、多個
[00:11:32.000 --> 00:11:34.000]  全部以色列王
[00:11:34.000 --> 00:11:38.000]  都是離開了行耶和華
[00:11:38.000 --> 00:11:40.000]  眼中捍衛我的事
[00:11:40.000 --> 00:11:43.000]  但你會發現歷代志的手法不同
[00:11:43.000 --> 00:11:46.000]  他有一個喜劇式的
[00:11:46.000 --> 00:11:48.000]  有一個積極式的
[00:11:48.000 --> 00:11:49.000]  不是悲觀式的
[00:11:49.000 --> 00:11:51.000]  講到人的失敗
[00:11:51.000 --> 00:11:53.000]  而是講到人在失敗中間
[00:11:53.000 --> 00:11:56.000]  神有恩典、神有憐憫
[00:11:56.000 --> 00:11:59.000]  再一次會復興、再一次會復合
[00:11:59.000 --> 00:12:03.000]  所以你看到從觀點的角度來看
[00:12:03.000 --> 00:12:07.000]  兩本書或兩類書是有不同的
[00:12:07.000 --> 00:12:09.000]  我們再看看關注
[00:12:09.000 --> 00:12:11.000]  他們所關注的是什麼呢?
[00:12:11.000 --> 00:12:15.000]  在符類的歷史書中
[00:12:15.000 --> 00:12:19.000]  在撒姆爾、在聶王記
[00:12:19.000 --> 00:12:25.000]  所關注的就是北角以色列和南角猶大
[00:12:25.000 --> 00:12:27.000]  他們是一體的
[00:12:27.000 --> 00:12:32.000]  來處理希伯來民族整個的國度、歷史
[00:12:32.000 --> 00:12:35.000]  但你會發現歷代志的重點
[00:12:35.000 --> 00:12:38.000]  所關注的就是南角猶大
[00:12:38.000 --> 00:12:42.000]  以大衛家為主
[00:12:42.000 --> 00:12:47.000]  不過有講講,但不是很詳細
[00:12:47.000 --> 00:12:50.000]  在符類的歷史書中
[00:12:50.000 --> 00:12:53.000]  對這個國度是沒有希望的
[00:12:53.000 --> 00:12:55.000]  是批判的、是審判的
[00:12:55.000 --> 00:13:01.000]  講到以色列民的敗落的尼氣臣
[00:13:01.000 --> 00:13:03.000]  結果引進神的審判
[00:13:03.000 --> 00:13:06.000]  最後聖殿被摧毀
[00:13:06.000 --> 00:13:09.000]  在刻畫的人物方面
[00:13:09.000 --> 00:13:11.000]  比較細緻一點
[00:13:11.000 --> 00:13:15.000]  人物的造型、描述比較細緻
[00:13:15.000 --> 00:13:18.000]  但在歷代志,你會發現有不同
[00:13:18.000 --> 00:13:21.000]  他集中在南角、集中在猶大家
[00:13:21.000 --> 00:13:25.000]  而且在大衛的家中
[00:13:25.000 --> 00:13:28.000]  有些王是好的
[00:13:28.000 --> 00:13:30.000]  行爺說眼中看為善的
[00:13:30.000 --> 00:13:31.000]  有些是惡的
[00:13:31.000 --> 00:13:33.000]  行爺說眼中看為惡的
[00:13:33.000 --> 00:13:36.000]  神有審判,但最終有希望
[00:13:36.000 --> 00:13:39.000]  帶來復興
[00:13:39.000 --> 00:13:43.000]  對人物的刻畫比較短
[00:13:43.000 --> 00:13:46.000]  所以你會發現表達的手法
[00:13:46.000 --> 00:13:49.000]  所關注的地方是有不同的
[00:13:49.000 --> 00:13:55.000]  再講講從觀念來看的話
[00:13:55.000 --> 00:13:58.000]  在符類的歷史書中
[00:13:58.000 --> 00:14:00.000]  他的觀念是甚麼呢?
[00:14:00.000 --> 00:14:05.000]  就是講到被擄、聖殿被毀
[00:14:05.000 --> 00:14:08.000]  那個屬靈的原因是甚麼
[00:14:08.000 --> 00:14:12.000]  他整本書是講到人的罪
[00:14:12.000 --> 00:14:14.000]  講到神的審判
[00:14:14.000 --> 00:14:16.000]  講到以色列民
[00:14:16.000 --> 00:14:20.000]  呼籲他們在罪中歸回、悔改
[00:14:20.000 --> 00:14:23.000]  所以他希望能夠在悔改中間
[00:14:23.000 --> 00:14:27.000]  改變他們內在和外在的行為
[00:14:27.000 --> 00:14:30.000]  但在歷代志你會發現不同
[00:14:30.000 --> 00:14:36.000]  歷代志講到被擄歸回
[00:14:36.000 --> 00:14:38.000]  就是當時他們的讀者
[00:14:38.000 --> 00:14:42.000]  被擄歸回,重建他們的家園
[00:14:42.000 --> 00:14:44.000]  重建聖殿
[00:14:44.000 --> 00:14:47.000]  又說神在整個以色列民
[00:14:47.000 --> 00:14:49.000]  特別是猶太家裏
[00:14:49.000 --> 00:14:51.000]  他的作為是甚麼呢?
[00:14:51.000 --> 00:14:54.000]  帶著祝福、帶著希望、帶著復興
[00:14:54.000 --> 00:15:00.000]  這個復興轉化了我們宗教的生活
[00:15:00.000 --> 00:15:03.000]  所以我們說他們的內容
[00:15:03.000 --> 00:15:05.000]  講的甚麼呢?
[00:15:05.000 --> 00:15:07.000]  是影響他們表達的手法
[00:15:07.000 --> 00:15:11.000]  所以我們先從這方面來看一看
[00:15:11.000 --> 00:15:16.000]  我們很簡單地將歷代志走一次
[00:15:16.000 --> 00:15:21.000]  歷代志前面九章就講到家譜
[00:15:21.000 --> 00:15:25.000]  我寫歷代志這套書寫了四本
[00:15:25.000 --> 00:15:27.000]  大約有二百萬字
[00:15:27.000 --> 00:15:31.000]  我起初寫的時候
[00:15:31.000 --> 00:15:35.000]  我先寫以色列,他請我寫以色列
[00:15:35.000 --> 00:15:38.000]  於是我寫完以色列記的注釋之後
[00:15:38.000 --> 00:15:40.000]  因為我們那時讀神學要讀過
[00:15:40.000 --> 00:15:43.000]  除了希伯來文還要讀阿蘭文
[00:15:43.000 --> 00:15:46.000]  以色列記就有阿蘭文
[00:15:46.000 --> 00:15:48.000]  我寫完之後他很快就請我
[00:15:48.000 --> 00:15:52.000]  天道書樓很快就請我繼續寫下去
[00:15:52.000 --> 00:15:54.000]  我沒有詳細考慮
[00:15:54.000 --> 00:15:57.000]  於是就簽了約,簽了賣身契
[00:15:57.000 --> 00:16:04.000]  開始寫的時候發現頭九章是甚麼?
[00:16:04.000 --> 00:16:08.000]  家譜,誰收誰甚麼支派
[00:16:08.000 --> 00:16:10.000]  慘了,複雜了
[00:16:10.000 --> 00:16:15.000]  那些淵源支流,非常複雜
[00:16:15.000 --> 00:16:22.000]  我已經用了十年時間才寫完前面九章
[00:16:22.000 --> 00:16:25.000]  當然不是每天都要做
[00:16:25.000 --> 00:16:27.000]  悶你來又去中國
[00:16:27.000 --> 00:16:31.000]  用了十年時間
[00:16:31.000 --> 00:16:33.000]  後面就比較快一點
[00:16:33.000 --> 00:16:35.000]  過了前面的關
[00:16:35.000 --> 00:16:37.000]  我們先看看家譜
[00:16:37.000 --> 00:16:41.000]  你會發現家譜前面的九章
[00:16:41.000 --> 00:16:44.000]  他是用一種手法
[00:16:44.000 --> 00:16:46.000]  我剛才所說的
[00:16:46.000 --> 00:16:49.000]  這是一種文學表達的手法
[00:16:49.000 --> 00:16:52.000]  我們中國人來解釋是比較好的
[00:16:52.000 --> 00:16:56.000]  西人特別是自由派
[00:16:56.000 --> 00:16:58.000]  就說他雜亂無章
[00:16:58.000 --> 00:17:02.000]  很多餘,很重複,很累贅
[00:17:02.000 --> 00:17:04.000]  但我們東方人
[00:17:04.000 --> 00:17:07.000]  你會發現家譜是很重要的
[00:17:07.000 --> 00:17:10.000]  每一個支派的淵源
[00:17:10.000 --> 00:17:12.000]  我不知道你有沒有家譜
[00:17:12.000 --> 00:17:14.000]  我的私募有一個家譜
[00:17:14.000 --> 00:17:16.000]  我家裡還有
[00:17:16.000 --> 00:17:20.000]  他的家譜就說到他一路推上去
[00:17:20.000 --> 00:17:22.000]  如果你看過大都王五
[00:17:22.000 --> 00:17:24.000]  不知道誰有看過武俠小說
[00:17:24.000 --> 00:17:26.000]  大都王五
[00:17:26.000 --> 00:17:30.000]  背景是用他的家族來寫的
[00:17:30.000 --> 00:17:34.000]  方遙是晚清時的武官
[00:17:34.000 --> 00:17:39.000]  家族來寫大都王五的故事
[00:17:39.000 --> 00:17:41.000]  家譜是很重要的
[00:17:41.000 --> 00:17:44.000]  推演到他的家世
[00:17:44.000 --> 00:17:46.000]  他的先祖
[00:17:46.000 --> 00:17:49.000]  猶太人表達家譜的時候
[00:17:49.000 --> 00:17:53.000]  他在歷代志上有一個目的
[00:17:53.000 --> 00:17:57.000]  引進他的中心思想
[00:17:57.000 --> 00:18:01.000]  和後面所說的主要人物
[00:18:01.000 --> 00:18:04.000]  他的手法叫Kheism
[00:18:04.000 --> 00:18:08.000]  Kheism這個字是希臘文的字母的X
[00:18:08.000 --> 00:18:10.000]  等於英文的X
[00:18:10.000 --> 00:18:14.000]  這個字母叫Kheism
[00:18:14.000 --> 00:18:16.000]  什麼意思呢?
[00:18:16.000 --> 00:18:19.000]  叫做交換交換
[00:18:19.000 --> 00:18:23.000]  AB,然後又回到A,然後又B'
[00:18:23.000 --> 00:18:27.000]  即是ABAB,或者叫ABBA
[00:18:27.000 --> 00:18:29.000]  都可以這樣
[00:18:29.000 --> 00:18:33.000]  這種表達的手法經常出現
[00:18:33.000 --> 00:18:39.000]  經常你會發現聖經裡有時是整本書都可以用這個手法來表達
[00:18:39.000 --> 00:18:43.000]  有時是一節兩節都可以用這個手法來表達
[00:18:43.000 --> 00:18:45.000]  如果你留意一下
[00:18:45.000 --> 00:18:47.000]  例如在新約一樣有的
[00:18:47.000 --> 00:18:49.000]  例如在馬拉福音24章
[00:18:49.000 --> 00:18:53.000]  當時門徒在聖殿裡見到這個宏偉聖殿
[00:18:53.000 --> 00:18:57.000]  耶穌說將來沒有一塊石頭會在石頭上
[00:18:57.000 --> 00:19:01.000]  然後過了吸輪溪去到錦覽山
[00:19:01.000 --> 00:19:03.000]  門徒就問耶穌
[00:19:03.000 --> 00:19:05.000]  問他一個問題
[00:19:05.000 --> 00:19:07.000]  什麼時候會發生
[00:19:07.000 --> 00:19:09.000]  你再回來的時候什麼時候
[00:19:09.000 --> 00:19:11.000]  世界末了什麼時候
[00:19:11.000 --> 00:19:13.000]  然後第二個問題是什麼預兆
[00:19:13.000 --> 00:19:16.000]  耶穌回答的時候是反過來的
[00:19:16.000 --> 00:19:20.000]  先回答預兆再說時間
[00:19:20.000 --> 00:19:22.000]  所以這種表達的手法
[00:19:22.000 --> 00:19:26.000]  你留意的話經常在聖經在新約裡都會出現
[00:19:26.000 --> 00:19:29.000]  九章裡面怎麼排列呢
[00:19:29.000 --> 00:19:33.000]  A就說到突出大衛
[00:19:33.000 --> 00:19:38.000]  大衛是一個理想的王
[00:19:38.000 --> 00:19:41.000]  來到衡量以後的猶大王
[00:19:41.000 --> 00:19:45.000]  在歷代志裡沒有說大衛的壞事
[00:19:45.000 --> 00:19:48.000]  犯罪、行奸淫那些沒有說
[00:19:48.000 --> 00:19:50.000]  就過了去
[00:19:50.000 --> 00:19:53.000]  這個獵王記就有了
[00:19:53.000 --> 00:19:56.000]  因為他突出大衛是一個理想的王
[00:19:56.000 --> 00:19:59.000]  然後就衡量其他的猶大王
[00:19:59.000 --> 00:20:01.000]  用大衛來做標準
[00:20:01.000 --> 00:20:03.000]  這是一個政治人物
[00:20:03.000 --> 00:20:10.000]  然後B就說利微濟斯和聖殿的敬拜
[00:20:10.000 --> 00:20:14.000]  你發現一個是先說政治人物大衛
[00:20:14.000 --> 00:20:18.000]  然後說宗教人物利微濟斯和聖殿的敬拜
[00:20:18.000 --> 00:20:24.000]  然後又說政治人物猶大
[00:20:24.000 --> 00:20:27.000]  說猶大的支派
[00:20:27.000 --> 00:20:34.000]  然後又說利微濟斯和聖殿的職務
[00:20:34.000 --> 00:20:37.000]  所以你看到他是很工整的
[00:20:37.000 --> 00:20:39.000]  很有規律不是雜亂無章
[00:20:39.000 --> 00:20:41.000]  不是穿鑿附會
[00:20:41.000 --> 00:20:43.000]  現在的自由派這樣攻擊
[00:20:43.000 --> 00:20:45.000]  亂殺龍
[00:20:45.000 --> 00:20:48.000]  但他其實有一個表達的手法
[00:20:48.000 --> 00:20:51.000]  就是將後面整卷的歷代字
