
[00:00:00.000 --> 00:00:02.000]  (字幕:張力,歡迎訂閱)
[00:01:42.880 --> 00:01:45.680]  新約又在說第二位的上主
[00:01:45.680 --> 00:01:46.800]  但是大家知道
[00:01:46.800 --> 00:01:49.400]  某一個所謂的異端
[00:01:49.400 --> 00:01:52.120]  是很清晰地告訴你
[00:01:52.120 --> 00:01:54.120]  他們所信的那個
[00:01:54.120 --> 00:01:55.800]  是舊約的那位
[00:01:55.800 --> 00:01:57.520]  所謂的耶和華
[00:01:58.360 --> 00:02:01.080]  到底耶和華和耶穌基督
[00:02:01.080 --> 00:02:03.160]  三一真神
[00:02:03.160 --> 00:02:06.000]  對我們今天有什麼意義呢
[00:02:06.000 --> 00:02:09.560]  祂是不是一位愛恨分明的上主呢
[00:02:09.560 --> 00:02:13.160]  剛才我們讀是很感人的經文
[00:02:13.160 --> 00:02:15.440]  但是到結尾的時候
[00:02:15.440 --> 00:02:17.720]  提出了這個原因
[00:02:17.720 --> 00:02:20.280]  為什麼有這麼奇妙的事
[00:02:20.280 --> 00:02:21.960]  這麼偉大的事
[00:02:21.960 --> 00:02:24.360]  這位愛的神
[00:02:24.360 --> 00:02:27.640]  不是純粹是愛嗎
[00:02:27.840 --> 00:02:30.960]  愛就是說海納百川
[00:02:30.960 --> 00:02:33.360]  什麼都OK
[00:02:33.360 --> 00:02:35.240]  什麼都無所謂
[00:02:35.240 --> 00:02:36.120]  是嗎
[00:02:36.120 --> 00:02:38.200]  果然愛是這樣嗎
[00:02:38.200 --> 00:02:42.960]  人的愛或者可以是濫愛濫到這樣
[00:02:42.960 --> 00:02:44.360]  但是
[00:02:44.360 --> 00:02:47.400]  神就是愛
[00:02:47.400 --> 00:02:49.560]  神就是愛
[00:02:49.560 --> 00:02:55.160]  我相信就是按照著神自己所有傳遞的屬性
[00:02:55.400 --> 00:02:59.880]  來確定祂為之愛是什麼意思
[00:02:59.880 --> 00:03:02.600]  這裡說因為
[00:03:02.600 --> 00:03:04.800]  我 耶和華
[00:03:04.800 --> 00:03:06.800]  喜愛公平
[00:03:06.800 --> 00:03:08.920]  祂喜愛公義
[00:03:08.920 --> 00:03:10.680]  祂喜愛公正
[00:03:10.680 --> 00:03:12.520]  祂喜愛公平
[00:03:12.520 --> 00:03:15.200]  難道舊約是這樣
[00:03:15.200 --> 00:03:17.120]  到了新約就不是嗎
[00:03:17.120 --> 00:03:19.200]  難道在新約是
[00:03:19.200 --> 00:03:21.600]  到了二十一世紀就不是嗎
[00:03:22.120 --> 00:03:25.320]  還是祂永遠都是喜愛公平的
[00:03:25.320 --> 00:03:26.640]  親愛的弟兄姊妹
[00:03:26.640 --> 00:03:30.320]  我想我們沒有一個人夠膽說
[00:03:30.320 --> 00:03:32.120]  是呀 祂變了
[00:03:32.120 --> 00:03:34.040]  以前祂喜愛公平
[00:03:34.040 --> 00:03:37.240]  現在祂隨便的 祂OK的
[00:03:37.240 --> 00:03:39.720]  我不敢這樣相信祂
[00:03:39.720 --> 00:03:41.920]  如果祂果然是這樣的
[00:03:41.920 --> 00:03:45.120]  也許我大膽一點 狂妄一點說
[00:03:45.120 --> 00:03:48.600]  祂也許不是真正值得我依靠的
[00:03:48.600 --> 00:03:51.200]  因為靠著靠著祂變了
[00:03:51.600 --> 00:03:53.000]  祂變了的時候
[00:03:53.000 --> 00:03:56.320]  什麼都是令人失望的
[00:03:56.320 --> 00:03:59.120]  如果公平是宇宙的定律
[00:03:59.120 --> 00:04:01.720]  如果公平是上主所喜愛
[00:04:01.720 --> 00:04:04.600]  如果終極的公義必然彰顯
[00:04:04.600 --> 00:04:06.600]  那麼全人類
[00:04:06.600 --> 00:04:09.600]  都應該好像詩篇的作者一樣說
[00:04:09.600 --> 00:04:11.800]  來呀 我們歡欣敬拜
[00:04:11.800 --> 00:04:16.120]  來呀 我們的神要回來審判全地
[00:04:16.120 --> 00:04:17.600]  Hallelujah
[00:04:17.600 --> 00:04:19.920]  哪些人會Hallelujah呢
[00:04:20.320 --> 00:04:22.720]  就是和祂愛的一樣
[00:04:22.720 --> 00:04:25.720]  也是尋求公平公義的人
[00:04:25.720 --> 00:04:28.520]  凡是違背公平公義
[00:04:28.520 --> 00:04:31.720]  與上主所喜愛的不一樣的人
[00:04:31.720 --> 00:04:34.120]  今天可以很風光
[00:04:34.120 --> 00:04:36.520]  但是我可以告訴你
[00:04:36.520 --> 00:04:38.920]  到那天祂一點都不得戚
[00:04:38.920 --> 00:04:40.520]  對不對?
[00:04:40.520 --> 00:04:41.920]  親愛的兄弟姐妹
[00:04:41.920 --> 00:04:43.920]  祂喜愛公平
[00:04:43.920 --> 00:04:45.520]  恨惡
[00:04:45.520 --> 00:04:47.920]  祂有什麼不喜歡的
[00:04:47.920 --> 00:04:49.520]  祂發火的
[00:04:49.640 --> 00:04:50.920]  祂生氣的
[00:04:50.920 --> 00:04:52.920]  我們的神乃是烈火
[00:04:52.920 --> 00:04:54.040]  有些人說
[00:04:54.040 --> 00:04:55.440]  凡是這樣說的
[00:04:55.440 --> 00:04:58.520]  牧者也不是太體恤人性
[00:04:58.520 --> 00:05:00.920]  也許有可能
[00:05:00.920 --> 00:05:04.240]  如果牧者是惡狠狠地說話
[00:05:04.240 --> 00:05:07.320]  彷彿自己是超越這一切之上
[00:05:07.320 --> 00:05:09.240]  我們不喜歡聽
[00:05:09.240 --> 00:05:12.720]  但是如果祂只不過是告訴我們
[00:05:12.720 --> 00:05:14.320]  包括跟祂自己說
[00:05:14.320 --> 00:05:15.920]  你小心啊
[00:05:15.920 --> 00:05:17.720]  你不要成為一個
[00:05:17.840 --> 00:05:21.520]  恨罪惡遭不知悔改的人
[00:05:21.520 --> 00:05:23.320]  不要這樣啊
[00:05:23.320 --> 00:05:25.720]  祂恨惡罪惡的
[00:05:25.720 --> 00:05:28.520]  祂會採取行動的
[00:05:28.520 --> 00:05:29.920]  親愛的兄弟姐妹
[00:05:29.920 --> 00:05:32.520]  你覺得這樣說又行不行呢?
[00:05:32.520 --> 00:05:34.320]  能否接受呢?
[00:05:34.320 --> 00:05:35.920]  能否承受呢?
[00:05:35.920 --> 00:05:37.920]  小心不要行惡啊
[00:05:37.920 --> 00:05:40.920]  我們也會說有報應
[00:05:40.920 --> 00:05:44.320]  為什麼俗世的人說有報應
[00:05:44.320 --> 00:05:47.120]  信靠上主的人不敢說
[00:05:47.240 --> 00:05:51.320]  你要小心受到上主的管教啊
[00:05:51.320 --> 00:05:53.720]  祂是愛
[00:05:53.720 --> 00:05:56.520]  但是祂是知所恨
[00:05:56.520 --> 00:05:59.520]  我不敢說我的上主
[00:05:59.520 --> 00:06:00.920]  什麼都OK
[00:06:00.920 --> 00:06:02.320]  什麼都無所謂
[00:06:02.320 --> 00:06:04.120]  祂會變臉的
[00:06:04.120 --> 00:06:05.720]  祂會發火的
[00:06:05.720 --> 00:06:07.920]  你的耶穌會不會眼瞪眼瞪的
[00:06:07.920 --> 00:06:09.120]  有些人將耶穌
[00:06:09.120 --> 00:06:12.120]  畫成一個永遠長不大的少年人
[00:06:12.120 --> 00:06:14.120]  永遠長不大的嬰孩
[00:06:14.120 --> 00:06:15.920]  我不喜歡
[00:06:16.640 --> 00:06:17.920]  我忍受不了
[00:06:17.920 --> 00:06:22.520]  因為那種會麻醉了你
[00:06:22.520 --> 00:06:24.520]  麻醉了教會
[00:06:24.520 --> 00:06:26.520]  將教會在世上
[00:06:26.520 --> 00:06:30.520]  應有的能力都剝削了
[00:06:30.520 --> 00:06:31.920]  如果我們的神
[00:06:31.920 --> 00:06:34.720]  會恨惡搶奪
[00:06:34.720 --> 00:06:37.120]  你夠不夠膽欺負人
[00:06:37.120 --> 00:06:40.920]  夠不夠膽做奸商
[00:06:40.920 --> 00:06:44.120]  夠不夠膽混雜假的東西
[00:06:44.120 --> 00:06:45.920]  進食物裡
[00:06:46.040 --> 00:06:47.520]  以至你賺大錢
[00:06:47.520 --> 00:06:49.320]  但是人家患癌症
[00:06:49.320 --> 00:06:50.720]  你夠不夠膽
[00:06:50.720 --> 00:06:53.120]  你讀到這麼多化學
[00:06:53.120 --> 00:06:55.720]  來做這些傷天害理的事
[00:06:55.720 --> 00:06:57.520]  然後住大屋
[00:06:57.520 --> 00:06:59.720]  享受富貴榮華
[00:06:59.720 --> 00:07:01.520]  然後又上禮拜堂
[00:07:01.520 --> 00:07:03.320]  做執事會的主席
[00:07:03.320 --> 00:07:04.320]  對不起啊
[00:07:04.320 --> 00:07:06.120]  我沒有任何攻擊的意味
[00:07:06.120 --> 00:07:07.720]  我相信你的執事會主席
[00:07:07.720 --> 00:07:08.720]  是很年輕
[00:07:08.720 --> 00:07:10.320]  年輕茂美
[00:07:10.320 --> 00:07:13.920]  他是不會做這些事的
[00:07:14.240 --> 00:07:18.320]  神是搶恨惡搶奪和罪孽
[00:07:18.320 --> 00:07:20.120]  罪孽就很籠統
[00:07:20.120 --> 00:07:21.720]  什麼都包在裡面
[00:07:21.720 --> 00:07:23.000]  蓬勒爵
[00:07:23.000 --> 00:07:26.320]  戒命、律例、典章、告誡人
[00:07:26.320 --> 00:07:28.440]  不可以做的一切
[00:07:28.440 --> 00:07:29.320]  都是罪孽
[00:07:29.320 --> 00:07:30.320]  他都是恨
[00:07:30.320 --> 00:07:31.920]  那回過頭來
[00:07:31.920 --> 00:07:33.920]  到底他是不是為了恨而恨
[00:07:33.920 --> 00:07:35.520]  為了憤怒而憤怒呢
[00:07:35.520 --> 00:07:36.920]  我告訴你
[00:07:36.920 --> 00:07:38.720]  是為了愛而憤怒
[00:07:38.720 --> 00:07:41.920]  因為他愛他所做的
[00:07:42.240 --> 00:07:43.720]  不喜歡他所做的
[00:07:43.720 --> 00:07:44.920]  背叛了他
[00:07:44.920 --> 00:07:47.920]  淪落在他的仇敵手下
[00:07:47.920 --> 00:07:49.920]  成為仇敵的傀儡
[00:07:49.920 --> 00:07:51.520]  親愛的兄弟姐妹
[00:07:51.520 --> 00:07:53.120]  讓我們頹廢空堂
[00:07:53.120 --> 00:07:56.320]  我們剛強壯膽
[00:07:56.320 --> 00:07:57.360]  來說
[00:07:57.360 --> 00:07:57.920]  主啊
[00:07:57.920 --> 00:08:00.920]  我願意跳著聖經所啟示的
[00:08:00.920 --> 00:08:03.320]  來敬拜尼斯福尼
[00:08:03.320 --> 00:08:04.720]  我們敬拜的
[00:08:04.720 --> 00:08:09.520]  仍然是那位愛恨分明的尼塞亞
[00:08:09.520 --> 00:08:11.120]  他是因著愛
[00:08:11.240 --> 00:08:13.320]  所以他承了肉身利
[00:08:13.320 --> 00:08:14.920]  成為以馬來利
[00:08:14.920 --> 00:08:16.120]  翻出來就是
[00:08:16.120 --> 00:08:18.320]  上主與我們同在
[00:08:18.320 --> 00:08:20.320]  為什麼他要來呢
[00:08:20.320 --> 00:08:21.920]  為什麼要來呢
[00:08:21.920 --> 00:08:23.920]  不要管我們就行了
[00:08:23.920 --> 00:08:25.720]  這個世界這麼混亂
[00:08:25.720 --> 00:08:27.120]  這麼吵
[00:08:27.120 --> 00:08:30.320]  但是他親身涉足其間
[00:08:30.320 --> 00:08:32.720]  並且是踩到最盡
[00:08:32.720 --> 00:08:34.520]  踩到最底
[00:08:34.520 --> 00:08:38.320]  所以他絕對不理地
[00:08:39.040 --> 00:08:42.720]  今天有人批判教會說很離地
[00:08:42.720 --> 00:08:45.720]  但我不是完全相信這些說話
[00:08:45.720 --> 00:08:48.720]  但我是接受裡面的提醒
[00:08:48.720 --> 00:08:51.120]  如果別人見我們
[00:08:51.120 --> 00:08:53.520]  認為我們是離地的
[00:08:53.520 --> 00:08:55.320]  那我們要反省一下
[00:08:55.320 --> 00:08:57.520]  我們是不是跟隨著那位
[00:08:57.520 --> 00:08:59.920]  極度貼地的耶穌基督
[00:08:59.920 --> 00:09:03.320]  有人將信仰割裂了
[00:09:03.320 --> 00:09:06.520]  我不知道你習不習慣這樣割裂
[00:09:06.840 --> 00:09:08.520]  我成長於一個
[00:09:08.520 --> 00:09:10.520]  別人說是基要派
[00:09:10.520 --> 00:09:12.520]  是福音派的群體
[00:09:12.520 --> 00:09:15.320]  我覺得這樣的標籤對我來說
[00:09:15.320 --> 00:09:17.320]  都是與有榮焉
[00:09:17.320 --> 00:09:19.720]  裡面有很多好東西
[00:09:19.720 --> 00:09:22.520]  就是他執著於福音的宣講
[00:09:22.520 --> 00:09:25.120]  執著於信仰的框架
[00:09:25.120 --> 00:09:26.840]  執著於信仰
[00:09:26.840 --> 00:09:29.520]  仕途的道統的傳承
[00:09:29.520 --> 00:09:33.520]  他不容易輕信一些新的理論
[00:09:33.520 --> 00:09:36.520]  不容易棄守一些固執的
[00:09:37.120 --> 00:09:39.200]  道德的水準
[00:09:39.200 --> 00:09:41.800]  但他會離地嗎?
[00:09:41.800 --> 00:09:44.200]  會不會他將信仰
[00:09:44.200 --> 00:09:46.800]  將扶貧解困
[00:09:46.800 --> 00:09:50.600]  將幫助餵飽飢餓的人
[00:09:50.600 --> 00:09:54.400]  將關懷難民流離失所的人
[00:09:54.400 --> 00:09:57.200]  是為這種
[00:09:57.200 --> 00:09:59.400]  你搞社會公義嗎?
[00:09:59.400 --> 00:10:02.000]  你做這些事你不屬領嗎?
[00:10:02.000 --> 00:10:05.200]  他將這些割裂了信仰
[00:10:05.320 --> 00:10:07.600]  我覺得在今天的經課裡面
[00:10:07.600 --> 00:10:09.600]  是可以幫助我們思考
[00:10:09.600 --> 00:10:11.800]  尼采亞到底是誰?
[00:10:11.800 --> 00:10:15.200]  當然從這個拿撒勒宣言那裡
[00:10:15.200 --> 00:10:17.200]  我們看見他是誰了
[00:10:17.200 --> 00:10:19.800]  耶穌當時進了這個會堂
[00:10:19.800 --> 00:10:21.600]  拿了這個卷書來
[00:10:21.600 --> 00:10:23.000]  翻開就讀
[00:10:23.000 --> 00:10:25.200]  主的靈在我身上
[00:10:25.200 --> 00:10:27.800]  因他用高高我
[00:10:27.800 --> 00:10:31.200]  要我傳福音給貧窮的人
[00:10:31.200 --> 00:10:33.400]  差遣我報告
[00:10:33.920 --> 00:10:35.800]  被老的得釋放
[00:10:35.800 --> 00:10:38.000]  恨的得看見
[00:10:38.000 --> 00:10:40.800]  叫那受壓制的得自由
[00:10:40.800 --> 00:10:42.600]  報告上主
[00:10:42.600 --> 00:10:44.600]  懸合人的氣焰
[00:10:44.600 --> 00:10:46.400]  今日這話
[00:10:46.400 --> 00:10:49.600]  應驗在你們中間了
[00:10:49.600 --> 00:10:53.000]  這個所謂拿撒勒的宣言
[00:10:53.000 --> 00:10:55.400]  他一位學者來分析
[00:10:55.400 --> 00:10:57.200]  就是原來這個宣言
[00:10:57.200 --> 00:10:58.600]  在舊約裡面
[00:10:58.600 --> 00:11:00.800]  氣焰所謂Jubilee
[00:11:00.800 --> 00:11:03.800]  是第七年就要放了人
[00:11:03.800 --> 00:11:05.480]  放了人的自由
[00:11:05.480 --> 00:11:08.080]  或者是放了人的債務
[00:11:08.080 --> 00:11:09.880]  第七年氣焰
[00:11:09.880 --> 00:11:11.000]  就是恩
[00:11:11.000 --> 00:11:12.680]  恩典的臨到
[00:11:12.680 --> 00:11:15.280]  而這個氣焰的應許
[00:11:15.280 --> 00:11:16.880]  終極的應許
[00:11:16.880 --> 00:11:18.680]  在耶穌基督裡面
[00:11:18.680 --> 00:11:20.280]  到今時今日
[00:11:20.280 --> 00:11:22.080]  我們仍然在基督裡
[00:11:22.080 --> 00:11:25.480]  享受這個免債的條款
[00:11:25.480 --> 00:11:28.280]  享受這個赦罪的病
[00:11:28.280 --> 00:11:31.080]  享受這個新天新地
[00:11:31.200 --> 00:11:34.080]  必然要來臨的這個祝福
[00:11:34.080 --> 00:11:36.680]  我們應該無論何環境
[00:11:36.680 --> 00:11:39.080]  都可以人靠高歌
[00:11:39.080 --> 00:11:41.080]  來讚美我們的主
[00:11:41.080 --> 00:11:43.480]  因為這是天賦世界
[00:11:43.480 --> 00:11:45.880]  惡者的勢力雖然猖獗
[00:11:45.880 --> 00:11:47.680]  但是我的天賦
[00:11:47.680 --> 00:11:49.280]  仍然能看顧我
[00:11:49.280 --> 00:11:50.280]  親愛的兄姊妹
[00:11:50.280 --> 00:11:52.480]  讓我們在今天
[00:11:52.480 --> 00:11:53.880]  都繼續成為
[00:11:53.880 --> 00:11:56.480]  活在基督恩典當中
[00:11:56.480 --> 00:11:58.680]  能夠剛強壯膽的人
[00:11:58.680 --> 00:12:00.880]  不要憂鬱至死
[00:12:01.280 --> 00:12:03.760]  不要質疑上主至死
[00:12:03.760 --> 00:12:05.760]  不要放棄信仰
[00:12:05.760 --> 00:12:07.160]  不要犬語
[00:12:07.160 --> 00:12:09.360]  來看這個世情
[00:12:09.360 --> 00:12:10.960]  要看上主
[00:12:10.960 --> 00:12:13.960]  仍然在做他所預計的工作
[00:12:13.960 --> 00:12:16.880]  有人說這個尼塞亞
[00:12:16.880 --> 00:12:19.360]  這個拿撒勒的宣言
[00:12:19.360 --> 00:12:21.960]  是有四方面的完整性
[00:12:21.960 --> 00:12:23.960]  是值得我們今天教會
[00:12:23.960 --> 00:12:25.560]  來思考的
[00:12:25.560 --> 00:12:27.960]  基督宣告了
[00:12:27.960 --> 00:12:29.760]  但是也身體力行
[00:12:29.760 --> 00:12:30.360]  第一
[00:12:30.760 --> 00:12:31.440]  第二
[00:12:31.440 --> 00:12:33.640]  他所看重的
[00:12:33.640 --> 00:12:35.840]  不單是人的心靈
[00:12:35.840 --> 00:12:37.240]  人的靈性
[00:12:37.240 --> 00:12:39.840]  他也看重人的現世
[00:12:39.840 --> 00:12:42.240]  人的肉身的需要
[00:12:42.240 --> 00:12:44.840]  他這個宣告
[00:12:44.840 --> 00:12:47.440]  是屬乎以色列百姓
[00:12:47.440 --> 00:12:49.440]  但是也匡扶到
[00:12:49.440 --> 00:12:51.840]  世上的萬族萬民
[00:12:51.840 --> 00:12:54.640]  他顧及今生現世
[00:12:54.640 --> 00:12:58.040]  也顧及永生來世
[00:12:58.960 --> 00:13:01.040]  我們看看主耶穌基督
[00:13:01.040 --> 00:13:03.040]  他來多麼好
[00:13:03.040 --> 00:13:05.040]  他來的時候
[00:13:05.040 --> 00:13:06.840]  那個世界是怎樣的呢
[00:13:06.840 --> 00:13:09.040]  那個世界是一些人
[00:13:09.040 --> 00:13:11.440]  徒有宗教的外表
[00:13:11.440 --> 00:13:14.240]  卻沒有這個敬見的實踐
[00:13:14.240 --> 00:13:15.840]  他們禁食
[00:13:15.840 --> 00:13:18.240]  他們很辛苦地禁食
[00:13:18.240 --> 00:13:20.440]  但是上主不看他
[00:13:20.440 --> 00:13:23.240]  他認真地追求
[00:13:23.240 --> 00:13:25.240]  各樣所謂屬靈的操練
[00:13:25.240 --> 00:13:27.240]  上主不理他
[00:13:27.240 --> 00:13:28.640]  為什麼呢
[00:13:28.840 --> 00:13:30.520]  禁食的日子
[00:13:30.520 --> 00:13:33.520]  仍然唯利是圖
[00:13:33.520 --> 00:13:36.120]  仍然做一個
[00:13:36.120 --> 00:13:38.520]  是壓迫人的僱主
[00:13:38.520 --> 00:13:40.320]  逼人做苦工
[00:13:40.320 --> 00:13:43.920]  仍然自己吃到肥屍大隻
[00:13:43.920 --> 00:13:46.520]  不分餅給飢餓的人
[00:13:46.520 --> 00:13:49.320]  仍然自己住豪宅
[00:13:49.320 --> 00:13:51.320]  卻不會接待窮人
[00:13:51.320 --> 00:13:52.720]  到他的家
[00:13:52.720 --> 00:13:54.720]  他見到人凍
[00:13:54.720 --> 00:13:56.920]  沒衣服穿、衣不閉體
[00:13:57.640 --> 00:14:00.520]  他顧著自己的骨肉
[00:14:00.520 --> 00:14:03.720]  不理外面
[00:14:03.720 --> 00:14:06.120]  內面的
[00:14:06.120 --> 00:14:09.720]  是失縮在寒風當中的人
[00:14:09.720 --> 00:14:12.520]  那時你求告
[00:14:12.520 --> 00:14:14.920]  耶和華必應運你
[00:14:14.920 --> 00:14:16.520]  他呼求你
[00:14:16.520 --> 00:14:18.520]  你呼求他必說
[00:14:18.520 --> 00:14:20.120]  我在這裡
[00:14:20.120 --> 00:14:21.920]  有出路的
[00:14:21.920 --> 00:14:22.920]  就是
[00:14:22.920 --> 00:14:24.120]  如果
[00:14:24.120 --> 00:14:25.920]  你從你中間
[00:14:26.040 --> 00:14:27.320]  除掉重扼
[00:14:27.320 --> 00:14:29.320]  和指責人的舌頭
[00:14:29.320 --> 00:14:31.520]  並發惡言的事
[00:14:31.520 --> 00:14:33.520]  似曾相識
[00:14:33.520 --> 00:14:35.720]  世界有多少變呢?
[00:14:35.720 --> 00:14:37.720]  原來也沒什麼變
[00:14:37.720 --> 00:14:40.720]  不過就是在這樣的世代裡
[00:14:40.720 --> 00:14:43.920]  尼塞亞親自踏足這個世界
[00:14:43.920 --> 00:14:46.120]  然後聖靈恭活他
[00:14:46.120 --> 00:14:49.520]  他就用聖靈給他的恩典力量
[00:14:49.520 --> 00:14:52.320]  來宣告好消息
[00:14:52.320 --> 00:14:53.720]  是的
[00:14:53.720 --> 00:14:55.720]  用口來宣告
[00:14:55.840 --> 00:14:57.120]  是重要的
[00:14:57.120 --> 00:14:59.120]  我們很多人都是聽見
[00:14:59.120 --> 00:15:00.520]  基督的說話
[00:15:00.520 --> 00:15:01.720]  基督的好消息
[00:15:01.720 --> 00:15:03.320]  然後轉向他
[00:15:03.320 --> 00:15:05.320]  然後得到這個福音
[00:15:05.320 --> 00:15:07.120]  但在昔日
[00:15:07.120 --> 00:15:11.320]  當有福音傳給貧窮人的時候
[00:15:11.320 --> 00:15:13.520]  是一種社會
[00:15:13.520 --> 00:15:17.320]  隔膜的一個很大的突破
[00:15:17.320 --> 00:15:19.320]  窮人是怎樣的?
[00:15:19.320 --> 00:15:22.520]  其實不難想像
[00:15:22.520 --> 00:15:24.920]  可能都是一股味道
[00:15:25.640 --> 00:15:28.920]  最近有一個很出名的女歌星
[00:15:28.920 --> 00:15:32.720]  有一個流浪者
[00:15:32.720 --> 00:15:35.320]  去找她簽名
[00:15:35.320 --> 00:15:36.720]  走近一點
[00:15:36.720 --> 00:15:38.920]  那個流浪者自慚凝畏
[00:15:38.920 --> 00:15:41.720]  說我全身是冤臭
[00:15:41.720 --> 00:15:43.720]  那個女歌星
[00:15:43.720 --> 00:15:45.520]  她說不要緊
[00:15:45.520 --> 00:15:47.720]  有時我也很臭
[00:15:47.720 --> 00:15:51.920]  一個這樣突破社交的界限
[00:15:51.920 --> 00:15:55.120]  耶穌基督是這樣的人
[00:15:55.240 --> 00:15:57.520]  他來到貧窮人當中
[00:15:57.520 --> 00:16:00.320]  向他們說好說話
[00:16:00.320 --> 00:16:02.720]  窮的、低微的人
[00:16:02.720 --> 00:16:04.720]  經常被人不禮貌地
[00:16:04.720 --> 00:16:06.720]  對待呼呼喝喝
[00:16:06.720 --> 00:16:10.120]  在古代的社會更加痛苦
[00:16:10.120 --> 00:16:11.920]  但耶穌基督來
[00:16:11.920 --> 00:16:15.120]  有好消息說給他們聽
[00:16:15.120 --> 00:16:17.120]  那內容是怎樣?
[00:16:17.120 --> 00:16:19.520]  我相信你聽過福音的
[00:16:19.520 --> 00:16:20.520]  你就明白
[00:16:20.520 --> 00:16:22.520]  裡面是多麼豐富
[00:16:23.840 --> 00:16:25.320]  耶穌基督來
[00:16:25.320 --> 00:16:26.920]  有病的人
[00:16:26.920 --> 00:16:29.520]  沒有病的人不需要醫生
[00:16:29.520 --> 00:16:31.320]  健康的人不需要醫生
[00:16:31.320 --> 00:16:33.320]  有病的人需要醫生
[00:16:33.320 --> 00:16:36.120]  我來是尋找失喪的人
[00:16:36.120 --> 00:16:38.720]  醫好傷心的人
[00:16:38.720 --> 00:16:41.720]  來宣告被擄的得釋放
[00:16:41.720 --> 00:16:43.720]  被囚的出監牢
[00:16:43.720 --> 00:16:46.720]  耶穌基督是關懷那些
[00:16:46.720 --> 00:16:48.720]  被判監的人
[00:16:48.720 --> 00:16:50.520]  人被判監
[00:16:50.520 --> 00:16:53.520]  一定有兩個情況
[00:16:54.320 --> 00:16:56.800]  一個是依法辦事
[00:16:56.800 --> 00:16:58.400]  犯法就是犯法
[00:16:58.400 --> 00:17:00.200]  就得著你應有
[00:17:00.200 --> 00:17:02.000]  即使如此
[00:17:02.000 --> 00:17:04.800]  你猜耶穌關不關懷這些人呢?
[00:17:04.800 --> 00:17:07.400]  一些當然在古代
[00:17:07.400 --> 00:17:10.600]  貪贓枉法、貪污性行
[00:17:10.600 --> 00:17:14.200]  或者扭曲事實的冤獄
[00:17:14.200 --> 00:17:17.200]  或者都是無心造成的冤獄
[00:17:17.200 --> 00:17:18.600]  我最近和一個
[00:17:18.600 --> 00:17:20.400]  退休的法官來聊天
[00:17:20.520 --> 00:17:24.600]  他說他曾經向執法的人說
[00:17:24.600 --> 00:17:26.200]  你想被判監的時候
[00:17:26.200 --> 00:17:28.200]  你不要想得太浪漫
[00:17:28.200 --> 00:17:30.400]  以為公義一定得到伸張
[00:17:30.400 --> 00:17:32.600]  其實那個法官要判什麼
[00:17:32.600 --> 00:17:34.800]  他還沒做完所有事情
[00:17:34.800 --> 00:17:39.400]  他可能都已經有這個結局了
[00:17:39.400 --> 00:17:41.400]  因為昨晚他被老婆罵
[00:17:41.400 --> 00:17:45.600]  或者今早吃過早餐很不喜歡
[00:17:45.600 --> 00:17:48.000]  應該熱的東西不熱
