
[00:00:00.000 --> 00:00:06.160]  各位中華基督教會自立堂的弟兄姊妹
[00:03:04.240 --> 00:03:06.560]  就做了很多做鞋子的生意
[00:03:06.560 --> 00:03:08.640]  結果賺了很多錢
[00:03:08.640 --> 00:03:11.680]  同樣過去在這段時間裡面
[00:03:11.680 --> 00:03:13.920]  我們面對社會
[00:03:13.920 --> 00:03:16.160]  面對疫情
[00:03:16.160 --> 00:03:19.040]  香港還加上政治的環境
[00:03:19.040 --> 00:03:22.400]  譬如現在我們最多面對的就是這個COVID-19
[00:03:22.400 --> 00:03:23.840]  是全世界
[00:03:23.840 --> 00:03:26.320]  我相信在這一世代的人
[00:03:26.320 --> 00:03:29.000]  沒有人見過一個這麼大的疫症
[00:03:29.000 --> 00:03:32.000]  竟然在我們眼前發生
[00:03:32.000 --> 00:03:34.240]  經濟因為這個原因
[00:03:34.240 --> 00:03:35.800]  嚴重的受影響
[00:03:35.800 --> 00:03:38.480]  嚴重的下滑
[00:03:38.480 --> 00:03:40.920]  人與人之間
[00:03:40.920 --> 00:03:45.080]  很多的隔膜距離或者措施
[00:03:45.080 --> 00:03:47.920]  令到我們不能夠經常見面
[00:03:47.920 --> 00:03:49.120]  我相信溫哥華也是
[00:03:49.120 --> 00:03:52.840]  聽聞連外出吃飯
[00:03:52.840 --> 00:03:55.880]  都要是朋友之間
[00:03:55.880 --> 00:03:56.720]  如果不是家人
[00:03:56.720 --> 00:03:58.600]  都不能夠一起
[00:03:58.600 --> 00:03:59.960]  教會裡面
[00:03:59.960 --> 00:04:02.560]  都面對很嚴重的衝擊
[00:04:02.560 --> 00:04:03.840]  聚會人數
[00:04:03.840 --> 00:04:07.680]  教會整個好像停頓了的狀態之下
[00:04:07.680 --> 00:04:10.680]  還可不可以維持呢
[00:04:10.680 --> 00:04:11.560]  在這個情況之下
[00:04:11.560 --> 00:04:12.760]  很多人擔心
[00:04:12.760 --> 00:04:13.960]  當疫情過去之後
[00:04:13.960 --> 00:04:16.600]  究竟教會可不可以正常
[00:04:16.600 --> 00:04:18.360]  還是教會已經習慣了
[00:04:18.360 --> 00:04:20.640]  停了很多大英姐妹冷淡
[00:04:20.640 --> 00:04:22.400]  不願意回教會
[00:04:22.400 --> 00:04:24.560]  我覺得這個都是表面的問題
[00:04:24.560 --> 00:04:28.080]  最大的根源的問題
[00:04:28.080 --> 00:04:29.640]  就是究竟我們如何看
[00:04:29.640 --> 00:04:31.160]  面對疫情
[00:04:31.160 --> 00:04:32.920]  面對困難的時間
[00:04:32.920 --> 00:04:35.600]  我們看見這個危機
[00:04:35.600 --> 00:04:37.280]  還是轉機
[00:04:37.280 --> 00:04:39.000]  剛才那個賣鞋的
[00:04:39.000 --> 00:04:41.320]  是商家的一個決定
[00:04:41.320 --> 00:04:45.400]  但這個可能是我們教會面對的機遇
[00:04:45.400 --> 00:04:47.760]  究竟在這樣的環境之下
[00:04:47.760 --> 00:04:50.560]  我們可不可以乘風破浪
[00:04:50.560 --> 00:04:53.120]  看見上帝在這個時代裡面
[00:04:53.120 --> 00:04:54.880]  其實他形形
[00:04:54.880 --> 00:04:58.400]  是沒有短缺到他的恩典
[00:04:58.400 --> 00:04:59.560]  我想藉著一段聖經
[00:04:59.560 --> 00:05:00.480]  跟大家分享
[00:05:00.480 --> 00:05:03.640]  這個面對處境的危機
[00:05:03.640 --> 00:05:05.600]  和上帝榮譽的題目
[00:05:05.600 --> 00:05:06.560]  這段聖經剛才的題目
[00:05:06.560 --> 00:05:08.000]  就是《玉皇福金》十一章
[00:05:08.000 --> 00:05:10.440]  我想大家回到教會那段時間
[00:05:10.440 --> 00:05:13.840]  不應該太陌生了
[00:05:13.840 --> 00:05:20.160]  這段經文是說到
[00:05:20.160 --> 00:05:24.600]  就是耶穌在他最後一週的行程裡面
[00:05:24.600 --> 00:05:26.280]  曾經去到一個家庭
[00:05:26.280 --> 00:05:28.560]  在白帶尼的地方
[00:05:28.560 --> 00:05:32.360]  去到叫一個死人拉撒路
[00:05:32.360 --> 00:05:33.920]  從死裡面去復活
[00:05:33.920 --> 00:05:36.000]  我想大家應該不陌生
[00:05:36.000 --> 00:05:39.480]  今天我想從一個向度來看這段聖經
[00:05:39.480 --> 00:05:41.000]  我們不是單單只看這段經文
[00:05:41.000 --> 00:05:43.400]  那個復活的事件的本質
[00:05:43.400 --> 00:05:44.680]  我們看看這件經文
[00:05:44.680 --> 00:05:48.360]  當面對拉撒路過身的時候
[00:05:48.360 --> 00:05:50.200]  周圍的人
[00:05:50.200 --> 00:05:52.520]  他怎樣反應這件事
[00:05:52.520 --> 00:05:53.640]  對家人來說
[00:05:53.640 --> 00:05:56.840]  當一個非常大的困擾
[00:05:56.840 --> 00:05:58.240]  一個很大的衝擊
[00:05:58.240 --> 00:05:59.440]  一個困難
[00:05:59.440 --> 00:06:00.840]  對耶穌的門徒來說
[00:06:00.840 --> 00:06:01.640]  同樣地
[00:06:01.640 --> 00:06:03.840]  他究竟明不明白耶穌的心懷
[00:06:03.840 --> 00:06:05.800]  去處理這件事呢
[00:06:05.800 --> 00:06:08.160]  我將經文分到《若光的段落》
[00:06:08.160 --> 00:06:12.080]  由十一章的第一節到十一節
[00:06:12.080 --> 00:06:14.280]  先講這件事的背景
[00:06:14.280 --> 00:06:15.520]  這裡說
[00:06:15.520 --> 00:06:19.000]  耶穌很愛這個家庭
[00:06:19.000 --> 00:06:23.160]  特別這段經文說到
[00:06:23.160 --> 00:06:25.640]  當馬大
[00:06:25.640 --> 00:06:26.360]  馬尼亞
[00:06:26.360 --> 00:06:28.080]  差派人去見耶穌的時間
[00:06:28.080 --> 00:06:31.200]  他說你所愛的人病了
[00:06:31.200 --> 00:06:33.120]  第三節
[00:06:33.120 --> 00:06:34.000]  然後
[00:06:34.000 --> 00:06:36.160]  耶穌的回應是這樣
[00:06:36.160 --> 00:06:37.280]  耶穌說
[00:06:37.280 --> 00:06:40.000]  這個病不至於死
[00:06:40.000 --> 00:06:42.320]  乃是為了神的榮耀
[00:06:42.320 --> 00:06:45.640]  叫神的兒子因此得榮耀
[00:06:45.640 --> 00:06:47.280]  然後再講一次
[00:06:47.280 --> 00:06:49.640]  耶穌數來愛馬大
[00:06:49.640 --> 00:06:52.440]  和他的媒會
[00:06:52.440 --> 00:06:54.120]  和拉撒路
[00:06:54.120 --> 00:06:56.080]  然後聽見拉撒路病了之後
[00:06:56.080 --> 00:06:58.280]  他就再在自己所住的地方
[00:06:58.280 --> 00:06:59.920]  住了兩天
[00:06:59.920 --> 00:07:01.880]  好像很矛盾那樣
[00:07:01.880 --> 00:07:05.120]  耶穌很愛這個家庭
[00:07:05.120 --> 00:07:08.640]  耶穌愛這個家庭
[00:07:08.640 --> 00:07:10.440]  又聽見拉撒路病了
[00:07:10.440 --> 00:07:14.160]  反而好像還故意停留多一點
[00:07:14.160 --> 00:07:16.200]  等這段時間久一點
[00:07:16.200 --> 00:07:17.360]  那個原因
[00:07:17.360 --> 00:07:19.880]  耶穌有解釋的
[00:07:19.880 --> 00:07:21.080]  聖經說
[00:07:21.080 --> 00:07:23.520]  他要叫人
[00:07:23.520 --> 00:07:25.440]  藉著這個困難
[00:07:25.440 --> 00:07:28.280]  而能夠見到上帝的榮耀
[00:07:28.280 --> 00:07:29.560]  見到耶穌基督
[00:07:29.560 --> 00:07:33.000]  也因為這件事而得榮耀
[00:07:33.000 --> 00:07:34.360]  整個困難
[00:07:34.360 --> 00:07:36.840]  原來耶穌容許發生
[00:07:36.840 --> 00:07:38.360]  是叫人
[00:07:38.360 --> 00:07:39.960]  是看見
[00:07:39.960 --> 00:07:43.040]  上帝原來使用危機
[00:07:43.040 --> 00:07:45.600]  要成就他自己的榮耀
[00:07:45.600 --> 00:07:46.800]  我再講一次
[00:07:46.800 --> 00:07:49.440]  這個很重要的一個重點來的
[00:07:49.440 --> 00:07:50.760]  原來
[00:07:50.760 --> 00:07:52.400]  上帝無所不知無所不能
[00:07:52.400 --> 00:07:55.760]  每一件發生在世間上的事
[00:07:55.760 --> 00:07:57.440]  都不會意外的
[00:07:57.440 --> 00:07:58.840]  都是在他容許
[00:07:58.840 --> 00:08:02.200]  或者甚至有時候他主動的計劃裡面
[00:08:02.200 --> 00:08:03.480]  他的目的是
[00:08:03.480 --> 00:08:06.480]  讓人在危機裡面
[00:08:06.480 --> 00:08:08.040]  看到上帝的困難
[00:08:08.040 --> 00:08:09.520]  但危機是真實的
[00:08:09.520 --> 00:08:11.680]  痛苦是真實的
[00:08:11.680 --> 00:08:13.400]  拉薩路的死亡
[00:08:13.400 --> 00:08:14.560]  由病
[00:08:14.560 --> 00:08:17.240]  很盼望耶穌快點來醫好他
[00:08:17.240 --> 00:08:19.960]  一直越來越絕望
[00:08:19.960 --> 00:08:20.880]  到最後
[00:08:20.880 --> 00:08:22.640]  拉薩路真的死了
[00:08:22.640 --> 00:08:26.000]  好像經過一個非常痛苦的過程
[00:08:26.000 --> 00:08:27.720]  但原來從上帝的角度來講
[00:08:27.720 --> 00:08:30.960]  耶穌是期望透過這個過程
[00:08:30.960 --> 00:08:34.640]  最後要見到上帝的榮耀
[00:08:34.640 --> 00:08:36.160]  但從人的角度來說
[00:08:36.160 --> 00:08:39.400]  好像過程裡面很大的煎熬
[00:08:39.400 --> 00:08:41.960]  是很難捱得過的
[00:08:41.960 --> 00:08:44.880]  所以兩個的層次
[00:08:44.880 --> 00:08:49.600]  就正正成為我們面對困難的一個考驗
[00:08:49.600 --> 00:08:50.480]  接著
[00:08:50.480 --> 00:08:52.400]  我們先看看第一個回應
[00:08:52.400 --> 00:08:56.760]  就是耶穌自己近身的門徒的回應
[00:08:56.760 --> 00:08:59.360]  在約法11章12到16節
[00:08:59.360 --> 00:09:01.920]  門徒聽見耶穌這麼說
[00:09:01.920 --> 00:09:04.400]  說拉薩路病了
[00:09:04.400 --> 00:09:08.600]  但是耶穌說其實他睡了覺
[00:09:08.600 --> 00:09:11.720]  雖然耶穌早知道拉薩路已經死了
[00:09:11.720 --> 00:09:13.000]  他用一個形容的方法
[00:09:13.000 --> 00:09:15.920]  拉薩路睡了覺
[00:09:15.920 --> 00:09:16.960]  門徒的反應就是
[00:09:16.960 --> 00:09:19.080]  他睡了覺就好了
[00:09:19.080 --> 00:09:23.560]  他用了地平線的層面去理解
[00:09:23.560 --> 00:09:25.960]  他完全沒有想過這個困難
[00:09:25.960 --> 00:09:27.120]  要彰顯神的榮耀
[00:09:27.120 --> 00:09:28.120]  聽不進去
[00:09:28.120 --> 00:09:29.720]  而且完全沒有想過
[00:09:29.720 --> 00:09:31.280]  耶穌所愛的人
[00:09:31.280 --> 00:09:31.960]  他真的死了
[00:09:31.960 --> 00:09:33.440]  耶穌不緊張
[00:09:33.440 --> 00:09:34.360]  好像很難理解
[00:09:34.360 --> 00:09:37.320]  所以他真的照耶穌所說的字面的意思
[00:09:37.320 --> 00:09:38.000]  去理解
[00:09:38.000 --> 00:09:40.560]  睡了就好了
[00:09:40.560 --> 00:09:41.920]  耶穌知道他們不明白
[00:09:41.920 --> 00:09:43.680]  所以更加明明說
[00:09:43.680 --> 00:09:44.600]  不是
[00:09:44.600 --> 00:09:45.800]  照你們的理解
[00:09:45.800 --> 00:09:48.000]  他死了
[00:09:48.000 --> 00:09:49.600]  對耶穌來說
[00:09:49.600 --> 00:09:52.800]  拉薩路暫時在憤怒裏面
[00:09:52.800 --> 00:09:55.360]  他將會很快復活
[00:09:55.360 --> 00:09:57.040]  就算一個人睡了覺之後
[00:09:57.040 --> 00:09:58.120]  他都會起床
[00:09:58.120 --> 00:09:59.280]  一樣
[00:09:59.280 --> 00:10:01.640]  所以當耶穌明明告訴他
[00:10:01.640 --> 00:10:04.320]  拉薩路死了
[00:10:04.320 --> 00:10:08.440]  再說一次
[00:10:08.440 --> 00:10:10.800]  其實這件事
[00:10:10.800 --> 00:10:13.600]  是為了你們的緣故
[00:10:13.600 --> 00:10:16.040]  叫你們可以相信
[00:10:16.040 --> 00:10:17.560]  上帝自己的作為
[00:10:17.560 --> 00:10:18.520]  現在我去
[00:10:18.520 --> 00:10:21.840]  就讓大家看到上帝的作為
[00:10:21.840 --> 00:10:23.480]  但是再一次
[00:10:23.480 --> 00:10:25.440]  門徒好像完全聽不進去
[00:10:25.440 --> 00:10:27.000]  特別提到多瑪
[00:10:27.000 --> 00:10:27.880]  底土瑪
[00:10:27.880 --> 00:10:30.280]  相信大家不會太陌生
[00:10:30.280 --> 00:10:31.480]  同一卷福音書
[00:10:31.480 --> 00:10:34.160]  楊福音有特別提到多瑪的
[00:10:34.160 --> 00:10:36.000]  是第20章
[00:10:36.000 --> 00:10:39.200]  他很難接納耶穌從死到復活
[00:10:39.200 --> 00:10:41.000]  多瑪大概是一個很實際的
[00:10:41.000 --> 00:10:42.440]  很實用主義的人
[00:10:42.440 --> 00:10:45.360]  他覺得所有那些神學
[00:10:45.360 --> 00:10:46.160]  理論
[00:10:46.160 --> 00:10:47.800]  看不到的東西
[00:10:47.800 --> 00:10:49.560]  雖然跟了耶穌那麼久
[00:10:49.560 --> 00:10:50.840]  見過無數的神蹟
[00:10:50.840 --> 00:10:52.200]  但是到真的要發生
[00:10:52.200 --> 00:10:56.200]  跟他很密切個人關係的時間
[00:10:56.200 --> 00:10:58.240]  很難接受到
[00:10:58.240 --> 00:11:01.360]  他形容他人的角度
[00:11:01.360 --> 00:11:02.920]  地平線的角度
[00:11:02.920 --> 00:11:05.840]  他理解的事情
[00:11:05.840 --> 00:11:07.400]  拉薩隆榮死了
[00:11:07.400 --> 00:11:09.160]  現在他又叫我們相信
[00:11:09.160 --> 00:11:09.880]  什麼意思
[00:11:09.880 --> 00:11:12.840]  我們一起死吧
[00:11:12.840 --> 00:11:16.160]  好像他完全聽不進
[00:11:16.160 --> 00:11:19.600]  耶穌會在這件困難的事件裡面
[00:11:19.600 --> 00:11:22.200]  彰顯他自己榮耀
[00:11:22.200 --> 00:11:25.480]  所以大概
[00:11:25.480 --> 00:11:28.640]  多瑪只是照字面理解
[00:11:28.640 --> 00:11:30.040]  他睡著覺
[00:11:30.040 --> 00:11:31.400]  現在還在一起死
[00:11:31.400 --> 00:11:32.720]  很混亂的
[00:11:32.720 --> 00:11:34.200]  不知道耶穌說什麼
[00:11:34.200 --> 00:11:37.280]  好像一個不信主的朋友一樣
[00:11:37.280 --> 00:11:40.320]  這是門徒的反應
[00:11:40.320 --> 00:11:44.000]  完全是屬於屬地的反應
[00:11:44.000 --> 00:11:47.520]  從一般的世人是沒有分別
[00:11:47.520 --> 00:11:49.800]  很多時候
[00:11:49.800 --> 00:11:52.680]  我們聽見不信主的朋友都會說
[00:11:52.680 --> 00:11:56.520]  天堂永生地獄
[00:11:56.520 --> 00:11:59.160]  是不是你想像出來的
[00:11:59.160 --> 00:12:00.320]  你信了耶穌之後
[00:12:00.320 --> 00:12:01.840]  心裡面有平安
[00:12:01.840 --> 00:12:04.280]  是不是心理作用
[00:12:04.280 --> 00:12:07.200]  或者你信了耶穌之後
[00:12:07.200 --> 00:12:09.520]  你就得到永生
[00:12:09.520 --> 00:12:11.400]  永遠的生命
[00:12:11.400 --> 00:12:13.240]  誰見過
[00:12:13.240 --> 00:12:16.680]  我曾經就給一些親人問過這些問題
[00:12:16.680 --> 00:12:19.080]  很難理解
[00:12:19.080 --> 00:12:22.120]  直到他真是認識上帝之後
[00:12:22.120 --> 00:12:23.520]  他跌出來說
[00:12:23.520 --> 00:12:25.000]  為什麼會不接受
[00:12:25.000 --> 00:12:26.000]  這麼真實的事情
[00:12:26.000 --> 00:12:28.160]  雖然他一樣沒見到天堂
[00:12:28.160 --> 00:12:31.600]  但是當上帝改變人的視線
[00:12:31.600 --> 00:12:33.800]  改變人的心態的時間
[00:12:33.800 --> 00:12:36.400]  他整個角度會不相同
[00:12:36.400 --> 00:12:39.080]  門徒好像在兩者中間
[00:12:39.080 --> 00:12:40.760]  他跟了耶穌
[00:12:40.760 --> 00:12:42.320]  聽過耶穌說
[00:12:42.320 --> 00:12:43.800]  到耶穌快要上十字架
[00:12:43.800 --> 00:12:46.040]  即是說差不多三年多的時間
[00:12:46.040 --> 00:12:47.560]  他應該有很多經歷
[00:12:47.560 --> 00:12:49.960]  但到真的考驗到的時候
[00:12:49.960 --> 00:12:51.040]  他回頭
[00:12:51.040 --> 00:12:54.240]  好像一個不信耶穌的朋友一樣
[00:12:54.240 --> 00:12:56.440]  我怕他死了
[00:12:56.440 --> 00:12:58.120]  好像完全明白
[00:12:58.120 --> 00:12:59.600]  耶穌的心腸
[00:12:59.600 --> 00:13:01.280]  這是第一個反應
[00:13:01.280 --> 00:13:02.600]  第二個反應
[00:13:02.600 --> 00:13:04.720]  就是這段經文裡面的
[00:13:04.720 --> 00:13:06.720]  另外的兩個人物
[00:13:06.720 --> 00:13:09.800]  就是馬大和馬尼亞
[00:13:09.800 --> 00:13:10.920]  經文比較長
[00:13:10.920 --> 00:13:12.360]  字比較小
[00:13:12.360 --> 00:13:14.840]  不過相信大家不會太陌生
[00:13:14.840 --> 00:13:16.640]  這裡所說的
[00:13:16.640 --> 00:13:18.880]  當耶穌隔了四天之後
[00:13:18.880 --> 00:13:20.720]  真的去到伯大利
[00:13:20.720 --> 00:13:24.040]  去到這個馬大
[00:13:24.040 --> 00:13:27.960]  馬尼亞拉薩路的所住的地方
[00:13:27.960 --> 00:13:29.080]  去到村口
[00:13:29.080 --> 00:13:30.760]  馬大聽見耶穌來
[00:13:30.760 --> 00:13:32.360]  當時他們在辦喪事
[00:13:32.360 --> 00:13:33.840]  因為拉薩已經死了
[00:13:33.840 --> 00:13:36.120]  所以馬大很衝動地
[00:13:36.120 --> 00:13:38.720]  就從屋子裡面走出村口
[00:13:38.720 --> 00:13:41.160]  去迎見耶穌
[00:13:41.160 --> 00:13:43.280]  他跟耶穌這樣說
[00:13:43.280 --> 00:13:44.440]  他說
[00:13:44.440 --> 00:13:48.760]  耶穌你早點在這就好了
[00:13:48.760 --> 00:13:50.240]  然後他直接說
[00:13:50.240 --> 00:13:51.920]  就是現在
[00:13:51.920 --> 00:13:52.600]  就是現在
[00:13:52.600 --> 00:13:53.800]  死了四天了
[00:13:53.800 --> 00:13:54.840]  我都知道
[00:13:54.840 --> 00:13:57.240]  無論你向神求什麼
[00:13:57.240 --> 00:13:59.160]  神都會賜給你的
[00:13:59.160 --> 00:14:00.800]  很有信心
[00:14:00.800 --> 00:14:02.080]  然後
[00:14:02.080 --> 00:14:03.160]  耶穌說
[00:14:03.160 --> 00:14:04.560]  你的兄弟會復活的
[00:14:04.560 --> 00:14:06.160]  拉薩路會復活的
[00:14:06.160 --> 00:14:07.320]  馬大立刻回應說
[00:14:07.320 --> 00:14:10.960]  我知道在末日復活的時候
[00:14:10.960 --> 00:14:13.160]  拉薩路復活
[00:14:13.160 --> 00:14:13.880]  耶穌再跟他說
[00:14:13.880 --> 00:14:16.000]  復活在我生命也在我信我的人
[00:14:16.000 --> 00:14:17.960]  雖然死了也必復活
[00:14:17.960 --> 00:14:20.480]  凡活著信我的人必永遠不死
[00:14:20.480 --> 00:14:22.080]  你信者還嗎
[00:14:22.080 --> 00:14:24.400]  就是說這個復活的主權
[00:14:24.400 --> 00:14:26.080]  復活的時間
[00:14:26.080 --> 00:14:27.360]  不是像你想的
[00:14:27.360 --> 00:14:29.640]  我知道將來會復活
[00:14:29.640 --> 00:14:33.680]  不過現在不行的
[00:14:33.680 --> 00:14:34.760]  馬大的回應說
[00:14:34.760 --> 00:14:36.080]  主呀是的
[00:14:36.080 --> 00:14:37.440]  我信你是基督
[00:14:37.440 --> 00:14:38.920]  是神的兒子
[00:14:38.920 --> 00:14:41.280]  就是要來到世界的
[00:14:41.280 --> 00:14:43.920]  似乎只是停在27節
[00:14:43.920 --> 00:14:46.800]  我們看到馬大好像反應都不錯的
[00:14:46.800 --> 00:14:49.200]  不過如果你看一下夏文
[00:14:49.200 --> 00:14:50.720]  第39節
[00:14:50.720 --> 00:14:52.400]  這裡我讀給大家看
[00:14:52.400 --> 00:14:54.120]  在讓方11章39節
[00:14:54.120 --> 00:14:56.800]  當耶穌叫人
[00:14:56.800 --> 00:14:59.160]  特別要叫馬大馬里亞
[00:14:59.160 --> 00:15:00.560]  這個是主人家
[00:15:00.560 --> 00:15:03.920]  叫人推開石頭的時候
[00:15:03.920 --> 00:15:05.400]  馬里亞這樣的反應
[00:15:05.400 --> 00:15:06.200]  他說主呀
[00:15:06.200 --> 00:15:08.760]  他現在必是臭了
[00:15:08.760 --> 00:15:09.680]  因為他死了
[00:15:09.680 --> 00:15:12.400]  已經四天了
[00:15:12.400 --> 00:15:14.040]  馬大
[00:15:14.040 --> 00:15:17.720]  到耶穌真的要叫他配合
[00:15:17.720 --> 00:15:20.600]  拉薩路復活的行動的時候
[00:15:20.600 --> 00:15:25.000]  他真正的想法就表達出來
[00:15:25.000 --> 00:15:26.080]  是不行的
[00:15:26.080 --> 00:15:26.960]  沒可能的
[00:15:26.960 --> 00:15:28.680]  死了四天
[00:15:28.680 --> 00:15:30.560]  什麼都發臭了
[00:15:30.560 --> 00:15:32.480]  是沒可能的
[00:15:32.480 --> 00:15:36.480]  你看回剛才上文的經文說
[00:15:36.480 --> 00:15:37.040]  他說
[00:15:37.040 --> 00:15:39.400]  我知道他復活的
[00:15:39.400 --> 00:15:42.000]  我知道你是復活的主的
[00:15:42.000 --> 00:15:44.120]  你有大能的能力的
[00:15:44.120 --> 00:15:47.120]  不過到真的要到自己埋身
[00:15:47.120 --> 00:15:48.600]  要做一個決定的時間
[00:15:48.600 --> 00:15:49.680]  主呀這個不行的
[00:15:49.680 --> 00:15:52.400]  因為死了四天了
[00:15:52.400 --> 00:15:54.240]  這種的信心
[00:15:54.240 --> 00:15:56.000]  跟換圖的信心有點不同
[00:15:56.000 --> 00:15:58.240]  換圖的信心好像從來聽不進
[00:15:58.240 --> 00:16:01.000]  那些屬靈的意思
[00:16:01.000 --> 00:16:02.120]  聽不進的就是
[00:16:02.120 --> 00:16:04.160]  原來
[00:16:04.160 --> 00:16:04.720]  耶穌說
[00:16:04.720 --> 00:16:06.680]  這件事是叫人要相信神
[00:16:06.680 --> 00:16:08.240]  要叫神得榮耀
[00:16:08.240 --> 00:16:09.520]  他聽不聽到
[00:16:09.520 --> 00:16:10.000]  他立刻說
[00:16:10.000 --> 00:16:11.120]  啊 死了
[00:16:11.120 --> 00:16:12.120]  啊 還沒死
[00:16:12.120 --> 00:16:13.320]  啊 這樣就死了
[00:16:13.320 --> 00:16:15.440]  好像就這樣反應而已
[00:16:15.440 --> 00:16:17.360]  但是馬大
[00:16:17.360 --> 00:16:19.200]  他對耶穌
[00:16:19.200 --> 00:16:21.680]  如果從神學角度來說
[00:16:21.680 --> 00:16:23.360]  很正確的
