
[00:00:00.000 --> 00:00:09.000]  在我接任校長之後不久,牧師就跟我說
[00:13:48.000 --> 00:13:53.000]  因此他們絕大部分都是讀完中學之後
[00:13:53.000 --> 00:13:56.000]  就在重慶大廈那裡賣東西
[00:13:56.000 --> 00:14:01.000]  或者今天你看到很多地盤在那裡扭鐵
[00:14:01.000 --> 00:14:04.000]  在那裡鏟泥那些都是尼泊爾
[00:14:04.000 --> 00:14:08.000]  都是南亞裔的移民
[00:14:08.000 --> 00:14:17.000]  我們怎樣去對待我們身邊的移民和難民呢?
[00:14:17.000 --> 00:14:21.000]  這裡說當你有能力的時候
[00:14:21.000 --> 00:14:23.000]  當你賺到錢
[00:14:23.000 --> 00:14:26.000]  甚至有過剩的時候
[00:14:26.000 --> 00:14:30.000]  各位不要拿到盡
[00:14:30.000 --> 00:14:32.000]  不要賺到盡
[00:14:32.000 --> 00:14:38.000]  不要留一點給別人
[00:14:38.000 --> 00:14:41.000]  不要說是一個施捨
[00:14:41.000 --> 00:14:45.000]  讓他有機會去撿一些你都用不完的東西
[00:14:45.000 --> 00:14:47.000]  留一些出來
[00:14:47.000 --> 00:14:49.000]  做生意不是錯的
[00:14:49.000 --> 00:14:51.000]  賺錢不是錯的
[00:14:51.000 --> 00:14:55.000]  不過這裡經常提醒我們不要拿到盡
[00:14:55.000 --> 00:14:59.000]  要留一些沒有機會的人
[00:14:59.000 --> 00:15:03.000]  第二他說不要說謊
[00:15:03.000 --> 00:15:04.000]  不要偷渡
[00:15:04.000 --> 00:15:06.000]  不要欺騙
[00:15:06.000 --> 00:15:08.000]  不要說謊
[00:15:08.000 --> 00:15:12.000]  馬克吐溫說如果一個不說謊的人
[00:15:12.000 --> 00:15:15.000]  記性就不需要很好
[00:15:15.000 --> 00:15:17.000]  為什麼這樣說呢?
[00:15:17.000 --> 00:15:19.000]  因為當你說了一句謊話之後
[00:15:19.000 --> 00:15:24.000]  你就要想究竟以前我說過的那句謊話是說什麼呢?
[00:15:24.000 --> 00:15:28.000]  於是你就要說很多話去掩蓋那句謊話
[00:15:28.000 --> 00:15:30.000]  然後可能會說多幾句
[00:15:30.000 --> 00:15:36.000]  然後下一次又要想多很多句來掩蓋上一次
[00:15:36.000 --> 00:15:38.000]  來掩蓋第一句謊話的那句話
[00:15:38.000 --> 00:15:40.000]  所以馬克吐溫說
[00:15:40.000 --> 00:15:44.000]  一個不說謊的人
[00:15:44.000 --> 00:15:46.000]  記性是不需要很好
[00:15:46.000 --> 00:15:50.000]  不過你說我都沒有說謊
[00:15:50.000 --> 00:15:52.000]  就算說那些都是不會害人的
[00:15:52.000 --> 00:15:56.000]  我說那些都是告訴媽媽我去上學
[00:15:56.000 --> 00:15:59.000]  其實就是跟朋友去吃飯
[00:15:59.000 --> 00:16:01.000]  去唱卡拉OK
[00:16:01.000 --> 00:16:03.000]  那些沒有傷天害理的事
[00:16:03.000 --> 00:16:06.000]  我們那邊有哪些謊話是很嚴重的呢?
[00:16:06.000 --> 00:16:08.000]  那些謊話真的很嚴重
[00:16:08.000 --> 00:16:10.000]  各位
[00:16:10.000 --> 00:16:15.000]  你們有沒有看過一套電影叫做Inside Jobs
[00:16:15.000 --> 00:16:18.000]  是說2009年的時候
[00:16:18.000 --> 00:16:20.000]  全球的經濟衰退
[00:16:20.000 --> 00:16:26.000]  由黎曼兄弟的銀行倒閉這件事開始
[00:16:26.000 --> 00:16:29.000]  為什麼會引致全世界一起
[00:16:29.000 --> 00:16:33.000]  所有的經濟都陷入今天的困境呢?
[00:16:33.000 --> 00:16:37.000]  就是因為一些很厲害的人去說謊
[00:16:37.000 --> 00:16:39.000]  如果不厲害的人說謊
[00:16:39.000 --> 00:16:41.000]  都不是那麼破壞性
[00:16:41.000 --> 00:16:45.000]  但是很厲害的人製造了一些
[00:16:45.000 --> 00:16:48.000]  他們叫做衍生工具
[00:16:48.000 --> 00:16:49.000]  或者是Derivatives
[00:16:49.000 --> 00:16:51.000]  我以前都不知道究竟是什麼
[00:16:51.000 --> 00:16:53.000]  看完這套電影我才知道
[00:16:53.000 --> 00:16:55.000]  究竟什麼叫做Derivatives
[00:16:55.000 --> 00:16:58.000]  是一些複雜到你根本不明白的東西
[00:16:58.000 --> 00:17:01.000]  看上去好像買了這些東西
[00:17:01.000 --> 00:17:03.000]  永遠不會有事的
[00:17:03.000 --> 00:17:05.000]  永遠不會虧本的
[00:17:05.000 --> 00:17:08.000]  但是結果是一個空殼
[00:17:08.000 --> 00:17:13.000]  結果全部一起陷入一個萬劫不復的境況
[00:17:13.000 --> 00:17:14.000]  厲害的人
[00:17:14.000 --> 00:17:16.000]  讀過大學的人
[00:17:16.000 --> 00:17:18.000]  甚至讀過博士學位的人
[00:17:18.000 --> 00:17:21.000]  名校出身的人
[00:17:21.000 --> 00:17:24.000]  其實很多在Goldman Sachs
[00:17:24.000 --> 00:17:26.000]  在Lemon Brothers做的人
[00:17:26.000 --> 00:17:28.000]  都是最厲害的
[00:17:28.000 --> 00:17:29.000]  哈佛商業學院
[00:17:29.000 --> 00:17:31.000]  MIT
[00:17:31.000 --> 00:17:33.000]  我不是特意要提這兩間學校
[00:17:33.000 --> 00:17:35.000]  不過只是在最厲害的學校
[00:17:35.000 --> 00:17:38.000]  最厲害的商業學院裏面出來的人
[00:17:38.000 --> 00:17:41.000]  他更加懂得說一些
[00:17:41.000 --> 00:17:44.000]  對他自己非常有利
[00:17:44.000 --> 00:17:46.000]  但是可能害了全世界的謊言
[00:17:46.000 --> 00:17:48.000]  不可偷渡
[00:17:48.000 --> 00:17:50.000]  不可欺騙
[00:17:50.000 --> 00:17:52.000]  你說我沒那麼厲害
[00:17:52.000 --> 00:17:53.000]  我在香港而已
[00:17:53.000 --> 00:17:55.000]  我都不會害到全世界
[00:17:55.000 --> 00:17:57.000]  過去的一個星期
[00:17:57.000 --> 00:18:01.000]  每天報紙都在說DR的事件
[00:18:01.000 --> 00:18:06.000]  有些人在香港都會說一些
[00:18:06.000 --> 00:18:08.000]  令你覺得
[00:18:08.000 --> 00:18:10.000]  如果我把你的血抽出來
[00:18:10.000 --> 00:18:11.000]  洗一洗
[00:18:11.000 --> 00:18:12.000]  加一些不知什麼進去
[00:18:12.000 --> 00:18:14.000]  輸給你
[00:18:14.000 --> 00:18:16.000]  你就會長命百歲
[00:18:16.000 --> 00:18:18.000]  你又會漂亮一點
[00:18:18.000 --> 00:18:20.000]  你又會健康一點
[00:18:20.000 --> 00:18:24.000]  接著就造成了一些很嚴重的後果
[00:18:24.000 --> 00:18:27.000]  甚至乎有些人喪失他的生命
[00:18:27.000 --> 00:18:29.000]  同樣都是讓我看到
[00:18:29.000 --> 00:18:32.000]  原來越讀書多的人
[00:18:32.000 --> 00:18:35.000]  越有學位
[00:18:35.000 --> 00:18:38.000]  有專業資格的人
[00:18:38.000 --> 00:18:40.000]  如果他要說謊
[00:18:40.000 --> 00:18:43.000]  如果他沒有道德的操守
[00:18:43.000 --> 00:18:46.000]  如果他沒有看到這段聖經
[00:18:46.000 --> 00:18:51.000]  他所製造出來的危險和破壞
[00:18:51.000 --> 00:18:55.000]  是比一個沒讀過書的人更加的嚴重
[00:18:55.000 --> 00:18:57.000]  所以不可偷渡
[00:18:57.000 --> 00:18:59.000]  不可欺騙
[00:18:59.000 --> 00:19:01.000]  不可說謊
[00:19:01.000 --> 00:19:05.000]  其實不單止是說我們個人的操守
[00:19:05.000 --> 00:19:08.000]  影響身邊兩三個人
[00:19:08.000 --> 00:19:12.000]  可能是影響整個社會更加多的人
[00:19:12.000 --> 00:19:14.000]  接著他還有
[00:19:14.000 --> 00:19:15.000]  一直說下去
[00:19:15.000 --> 00:19:18.000]  他說不要欺壓你的淪舍
[00:19:18.000 --> 00:19:21.000]  不要搶別人的東西
[00:19:21.000 --> 00:19:24.000]  故宮的人的功架
[00:19:24.000 --> 00:19:27.000]  你不要留下一個東西
[00:19:27.000 --> 00:19:29.000]  留到明天才給人
[00:19:29.000 --> 00:19:31.000]  即是說什麼呢
[00:19:31.000 --> 00:19:33.000]  打工的
[00:19:33.000 --> 00:19:35.000]  你做老闆的
[00:19:35.000 --> 00:19:37.000]  你不要不出糧給人
[00:19:37.000 --> 00:19:40.000]  你不要扣人工
[00:19:40.000 --> 00:19:46.000]  你不要想想最低工資可以低到怎樣
[00:19:46.000 --> 00:19:52.000]  然後我可不可以給21.9不給22元呢
[00:19:52.000 --> 00:19:57.000]  我可不可以跟你計中計到最盡最盡
[00:19:57.000 --> 00:20:01.000]  以至到我可以拿到最大的利益
[00:20:01.000 --> 00:20:06.000]  而你一直為我打工
[00:20:06.000 --> 00:20:10.000]  他說不要利用他們
[00:20:10.000 --> 00:20:12.000]  不要搶他們的東西
[00:20:12.000 --> 00:20:16.000]  Do not hold back the wages of a hired hand overnight
[00:20:16.000 --> 00:20:18.000]  過一晚都不行
[00:20:19.000 --> 00:20:21.000]  聖經也有說
[00:20:21.000 --> 00:20:23.000]  牛在田裡耕田
[00:20:23.000 --> 00:20:27.000]  要吃的草你要給牠吃
[00:20:27.000 --> 00:20:29.000]  要喝的水你要給牠喝
[00:20:29.000 --> 00:20:32.000]  如果我們做老闆的
[00:20:32.000 --> 00:20:34.000]  我不知道當中有多少個老闆
[00:20:34.000 --> 00:20:36.000]  如果我們做老闆的
[00:20:36.000 --> 00:20:39.000]  我們怎樣去對待我們的工人
[00:20:39.000 --> 00:20:41.000]  這裡其實是有說
[00:20:41.000 --> 00:20:42.000]  不可以
[00:20:42.000 --> 00:20:44.000]  他也是你的淪舍
[00:20:44.000 --> 00:20:46.000]  他就是你身邊的人
[00:20:46.000 --> 00:20:48.000]  不可以搶奪他的東西
[00:20:48.000 --> 00:20:50.000]  留到明天
[00:20:50.000 --> 00:20:53.000]  還有他說不可以欺負那些聾的人
[00:20:53.000 --> 00:20:55.000]  不可以欺負那些盲的
[00:20:55.000 --> 00:20:58.000]  不可以在路上弄一塊石頭
[00:20:58.000 --> 00:21:00.000]  看他能不能跌死
[00:21:00.000 --> 00:21:05.000]  不可以是那些廁所沒有門口
[00:21:05.000 --> 00:21:09.000]  沒有一個特別的格給他用
[00:21:09.000 --> 00:21:12.000]  不可以有些電梯是他摸不到
[00:21:12.000 --> 00:21:13.000]  按不到進去的
[00:21:13.000 --> 00:21:16.000]  不可以因為這個人是聾的
[00:21:16.000 --> 00:21:18.000]  所以我不想請他
[00:21:18.000 --> 00:21:20.000]  或者他有精神病的
[00:21:20.000 --> 00:21:22.000]  或者他有憂鬱的
[00:21:22.000 --> 00:21:24.000]  不可以做這些事
[00:21:24.000 --> 00:21:29.000]  他說因為你將半腳的石頭
[00:21:29.000 --> 00:21:31.000]  放在盲的人面前
[00:21:31.000 --> 00:21:33.000]  你就要想一下
[00:21:33.000 --> 00:21:35.000]  我是耶和華
[00:21:35.000 --> 00:21:39.000]  是你要敬畏的神
[00:21:39.000 --> 00:21:44.000]  我們在醫學院裏面
[00:21:44.000 --> 00:21:47.000]  曾經收過一個坐輪椅的同學
[00:21:47.000 --> 00:21:50.000]  我們收了之後才發覺
[00:21:50.000 --> 00:21:53.000]  原來要讓他由宿舍那裏
[00:21:53.000 --> 00:21:56.000]  坐輪椅走去醫院那裏
[00:21:56.000 --> 00:21:58.000]  要建一個斜坡
[00:21:58.000 --> 00:22:01.000]  要建一個讓輪椅走得過的東西
[00:22:01.000 --> 00:22:03.000]  不用上樓梯的
[00:22:03.000 --> 00:22:05.000]  過馬路的時候
[00:22:05.000 --> 00:22:06.000]  建了四十萬
[00:22:07.000 --> 00:22:11.000]  然後就要建一個電梯
[00:22:11.000 --> 00:22:14.000]  然後要建一個特別的廁所
[00:22:14.000 --> 00:22:17.000]  然後發覺原來病床的位置都太窄
[00:22:17.000 --> 00:22:20.000]  因為如果要走到病人身邊
[00:22:20.000 --> 00:22:22.000]  那個輪椅都走不過去
[00:22:22.000 --> 00:22:24.000]  你知道我們的床壁都不得了
[00:22:24.000 --> 00:22:27.000]  所以差不多連病房都要改了
[00:22:27.000 --> 00:22:30.000]  手術室他進來之後
[00:22:30.000 --> 00:22:34.000]  怎樣可以看到手術桌上的病人
