
[00:00:00.000 --> 00:00:02.000]  (字幕: 王先生)
[00:02:23.800 --> 00:02:25.700]  去看看將來會變成怎樣
[00:02:25.700 --> 00:02:27.300]  不是單單為了投資
[00:02:27.300 --> 00:02:30.400]  也不是單單為了一種
[00:02:30.400 --> 00:02:34.200]  政治上的控制或者鬥爭
[00:02:34.200 --> 00:02:37.000]  而是我們每個人其實都很想知道
[00:02:37.000 --> 00:02:38.800]  我們怎樣好好地預備
[00:02:38.800 --> 00:02:41.600]  去面對這個世界將要的走向
[00:02:41.600 --> 00:02:44.100]  當時我就用了幾個
[00:02:44.100 --> 00:02:46.500]  主要的範疇來思想
[00:02:46.500 --> 00:02:50.600]  今天回頭看那時候的廣章和大綱
[00:02:50.600 --> 00:02:54.000]  發覺基本上都頗為準確
[00:02:54.000 --> 00:02:57.500]  當然也有些是有落差的
[00:02:57.500 --> 00:02:59.300]  但是基本上
[00:02:59.300 --> 00:03:01.500]  因為不是我自己的估計
[00:03:01.500 --> 00:03:03.600]  都是參考不同的書籍
[00:03:03.600 --> 00:03:05.500]  過了20年了
[00:03:05.500 --> 00:03:07.000]  或者現在這個時間
[00:03:07.000 --> 00:03:08.000]  因為這個題目
[00:03:08.000 --> 00:03:11.100]  我又重新再將這個學問拿出來
[00:03:11.100 --> 00:03:13.200]  一起研究
[00:03:13.200 --> 00:03:14.700]  當然向前看了
[00:03:14.700 --> 00:03:15.600]  是吧
[00:03:15.600 --> 00:03:17.100]  向前看的時候
[00:03:17.100 --> 00:03:18.700]  我們不要看得太遠
[00:03:18.700 --> 00:03:20.700]  不要說什麼22世紀
[00:03:20.700 --> 00:03:22.700]  那些破幻片
[00:03:22.700 --> 00:03:25.000]  那麼10年了
[00:03:25.000 --> 00:03:27.600]  我們看到2030年
[00:03:27.600 --> 00:03:29.100]  有不少的研究
[00:03:29.100 --> 00:03:31.700]  尤其是今天已經數據各方面
[00:03:31.700 --> 00:03:33.300]  都比較齊全
[00:03:33.300 --> 00:03:37.100]  我和大家做了一點點的整理
[00:03:37.100 --> 00:03:40.200]  也加上我自己的一些研究
[00:03:40.200 --> 00:03:42.400]  和大家試一下
[00:03:42.400 --> 00:03:43.300]  短短的
[00:03:43.300 --> 00:03:44.400]  先畫一幅
[00:03:44.400 --> 00:03:47.800]  是接下來這10年的大趨勢的圖畫
[00:03:47.800 --> 00:03:50.100]  我們才回答這個問題
[00:03:50.100 --> 00:03:53.900]  這個世界會變成怎樣
[00:03:53.900 --> 00:03:58.700]  那麼你說這個世界會變得悲觀還是樂觀呢
[00:03:58.700 --> 00:04:00.200]  其實你問這個問題
[00:04:00.200 --> 00:04:02.700]  可能都是比較膚淺和表面
[00:04:02.700 --> 00:04:04.900]  這個世界怎麼會完全的悲觀
[00:04:04.900 --> 00:04:07.700]  這個世界也不會完全的樂觀
[00:04:07.700 --> 00:04:09.500]  各方面都有發展
[00:04:09.500 --> 00:04:12.100]  事實上可能今天你和我
[00:04:12.100 --> 00:04:15.100]  聽悲觀的言論比較多
[00:04:15.100 --> 00:04:17.400]  但是不等於只是這樣
[00:04:17.400 --> 00:04:19.400]  所以我很想公允一點
[00:04:19.400 --> 00:04:20.800]  將兩方面的
[00:04:20.800 --> 00:04:21.900]  比較悲觀的
[00:04:21.900 --> 00:04:24.600]  令我們擔憂的部分說出來
[00:04:24.600 --> 00:04:29.400]  也將那些會改善我們的生活的趨勢
[00:04:29.400 --> 00:04:30.800]  也說出來好不好
[00:04:30.800 --> 00:04:33.300]  我們就這樣一幅比較全面的圖畫
[00:04:33.300 --> 00:04:35.700]  然後我們回到聖經那裡
[00:04:35.700 --> 00:04:37.900]  再看神的話怎麼說
[00:04:37.900 --> 00:04:38.400]  好不好
[00:04:38.400 --> 00:04:40.800]  這個就是我們今天的重心
[00:04:40.800 --> 00:04:42.800]  那麼先我們說究竟
[00:04:42.800 --> 00:04:45.500]  有什麼值得我們特別悲觀的
[00:04:45.500 --> 00:04:47.000]  或者擔憂的東西呢
[00:04:47.000 --> 00:04:49.500]  我相信一說出來你都知道
[00:04:49.500 --> 00:04:51.000]  並且一點都不奇怪
[00:04:51.000 --> 00:04:53.000]  不過我試一下總結了它出來
[00:04:53.000 --> 00:04:54.100]  第一就是環境
[00:04:54.100 --> 00:04:56.100]  環境上面的危機
[00:04:56.100 --> 00:04:58.400]  就是你和我天天都在聽的了
[00:04:58.400 --> 00:04:59.900]  天氣的反常
[00:04:59.900 --> 00:05:01.800]  甚至會崩潰
[00:05:01.800 --> 00:05:03.900]  疫症的流行
[00:05:03.900 --> 00:05:09.700]  和一發不可收拾的那種災難
[00:05:09.700 --> 00:05:12.100]  這個就是我們全球
[00:05:12.100 --> 00:05:15.700]  那些學者都已經承認的一個事實
[00:05:15.700 --> 00:05:17.100]  那麼周集一點
[00:05:17.100 --> 00:05:21.400]  社會和政治上面的動盪和不安
[00:05:21.400 --> 00:05:24.200]  一想起社會、國家、政治
[00:05:24.200 --> 00:05:25.900]  我們第一個印象
[00:05:25.900 --> 00:05:27.100]  讓我們聽到的消息
[00:05:27.100 --> 00:05:29.900]  經常都是不安、動盪
[00:05:29.900 --> 00:05:31.600]  那麼這也是一個事實
[00:05:31.600 --> 00:05:34.400]  那麼為什麼這麼不安、這麼動盪呢
[00:05:34.400 --> 00:05:35.700]  那麼我想提出
[00:05:35.700 --> 00:05:38.800]  是有兩個是根深蒂固的
[00:05:38.800 --> 00:05:40.700]  在發生著的
[00:05:40.700 --> 00:05:43.900]  給我們一個比較擔憂的危機
[00:05:43.900 --> 00:05:45.700]  的心態影響
[00:05:45.700 --> 00:05:48.200]  第一個我們都很詫異的
[00:05:48.200 --> 00:05:49.300]  在過去這幾年
[00:05:49.300 --> 00:05:52.400]  現在越來越向著這個方向發展的
[00:05:52.400 --> 00:05:55.600]  就是對全球化合作的反動
[00:05:55.600 --> 00:05:59.900]  這個其實是真的很令人驚訝的
[00:05:59.900 --> 00:06:02.600]  因為全球化Globalization
[00:06:02.600 --> 00:06:05.300]  我們大家這麼多年來都認為
[00:06:05.300 --> 00:06:06.800]  是一件好事來的
[00:06:06.800 --> 00:06:08.800]  大家合作的
[00:06:08.800 --> 00:06:11.500]  那麼這個世界的問題越來越複雜了
[00:06:11.500 --> 00:06:13.400]  那麼我們大家一起互相合作的時候
[00:06:13.400 --> 00:06:14.700]  當然還有好處的
[00:06:14.700 --> 00:06:17.800]  但是開始我們發覺我們人類整體
[00:06:17.800 --> 00:06:19.100]  有時國與國
[00:06:19.100 --> 00:06:23.300]  群體與群體之間那種不合作的反動越來越強
[00:06:23.300 --> 00:06:25.700]  還有單邊主義之類
[00:06:25.700 --> 00:06:28.600]  明知道大家合作是可以幫助你
[00:06:28.600 --> 00:06:30.100]  又有利於自己的
[00:06:30.100 --> 00:06:32.300]  但我就要先弄死你
[00:06:32.300 --> 00:06:33.700]  先弄死你
[00:06:33.700 --> 00:06:35.000]  然後我自己獨大
[00:06:35.000 --> 00:06:36.800]  這種心態
[00:06:36.800 --> 00:06:40.300]  不單止令我們詫異並且很擔憂
[00:06:40.300 --> 00:06:44.000]  這樣下去的時候是足以大家互相摧毀的
[00:06:44.000 --> 00:06:47.500]  那麼第二個令我們擔憂的就是那種
[00:06:47.500 --> 00:06:49.500]  不信任的情緒
[00:06:49.500 --> 00:06:51.500]  不信任的情緒就是說
[00:06:51.500 --> 00:06:52.600]  國與國之間
[00:06:52.600 --> 00:06:53.800]  人與人之間
[00:06:53.800 --> 00:06:55.600]  群體與群體之間
[00:06:55.600 --> 00:06:59.200]  已經開始普遍缺乏一種信任
[00:06:59.200 --> 00:07:01.500]  這種信任是要建立的
[00:07:01.500 --> 00:07:03.500]  這種信任其實是一個信心
[00:07:03.500 --> 00:07:05.100]  但是這種不信任的情緒
[00:07:05.100 --> 00:07:07.100]  可能已經令到很多人
[00:07:07.100 --> 00:07:09.900]  這麼多年來開始失望
[00:07:09.900 --> 00:07:14.400]  所以經常都用一種我們今天叫做陰謀論的角度去看人的
[00:07:14.400 --> 00:07:15.800]  我們會
[00:07:15.800 --> 00:07:19.400]  陰謀論其實是一個很可怕的心態
[00:07:19.400 --> 00:07:22.200]  當你帶一個陰謀論去看對方的時候
[00:07:22.200 --> 00:07:24.100]  是好像一個癌症一樣的
[00:07:24.100 --> 00:07:25.600]  是足以致命的
[00:07:25.600 --> 00:07:26.200]  為什麼呢?
[00:07:26.200 --> 00:07:28.800]  因為無論對方做些什麼
[00:07:28.800 --> 00:07:29.800]  你都不會相信他
[00:07:29.800 --> 00:07:32.800]  也不會從一個好的角度去解釋他
[00:07:32.800 --> 00:07:35.600]  所以就算他笑
[00:07:35.600 --> 00:07:38.600]  你覺得笑都笑得比別人還要陰險
[00:07:38.600 --> 00:07:39.400]  是吧?
[00:07:39.400 --> 00:07:41.200]  他做些好事給你
[00:07:41.200 --> 00:07:43.300]  你說這麼好死是沒理由的
[00:07:43.300 --> 00:07:45.500]  當然後面有把刀看你什麼時候插我
[00:07:45.500 --> 00:07:47.400]  這樣的時候大家就沒辦法
[00:07:47.400 --> 00:07:49.200]  大家可以共同攜手
[00:07:49.200 --> 00:07:51.900]  可以好好的一起向前
[00:07:51.900 --> 00:07:53.100]  一起來建立的
[00:07:53.100 --> 00:07:56.000]  只是大家互相在那裡猜疑
[00:07:56.000 --> 00:07:58.400]  最後互相孤立
[00:07:58.400 --> 00:08:02.300]  或者是拿來對方可以摧毀的
[00:08:02.300 --> 00:08:04.900]  這兩種心態是不斷的
[00:08:04.900 --> 00:08:07.200]  令我們很擔心的
[00:08:07.200 --> 00:08:10.800]  再近一點的就是我們經濟的生活
[00:08:10.800 --> 00:08:13.600]  經濟的生活我相信你聽到的時候
[00:08:13.600 --> 00:08:14.500]  馬上會想起
[00:08:14.500 --> 00:08:17.000]  是令我們很多擔憂的地方
[00:08:17.000 --> 00:08:18.900]  那種動盪的經濟的情況
[00:08:18.900 --> 00:08:22.200]  甚至可以突然間崩潰的
[00:08:22.200 --> 00:08:26.200]  以前覺得經濟始終跌到一定程度
[00:08:26.200 --> 00:08:27.800]  又會再起的
[00:08:27.800 --> 00:08:29.700]  現在那種走勢
[00:08:29.700 --> 00:08:34.100]  發覺好像大家走向懸崖那樣
[00:08:34.100 --> 00:08:36.600]  譬如大家都會知道的
[00:08:36.600 --> 00:08:38.600]  大家都看著的
[00:08:38.600 --> 00:08:44.800]  我們全世界各個國家發狂印鈔票
[00:08:44.800 --> 00:08:47.500]  印鈔票大家其實你和我
[00:08:47.500 --> 00:08:49.700]  一個常識都知道
[00:08:49.700 --> 00:08:51.800]  就好像打雷顧順那樣
[00:08:51.800 --> 00:08:52.600]  就鞠躬
[00:08:52.600 --> 00:08:53.300]  越鞠躬
[00:08:53.300 --> 00:08:55.500]  看什麼時候砰一聲就散了
[00:08:55.500 --> 00:08:57.800]  大家就不知道什麼時候散
[00:08:57.800 --> 00:09:01.800]  散的時候這個災難是沒有一個人可以倖免的
[00:09:01.800 --> 00:09:04.900]  我們銀行那本簿
[00:09:04.900 --> 00:09:07.700]  我們的存款自然就會跌
[00:09:07.700 --> 00:09:09.100]  不關你的事
[00:09:09.100 --> 00:09:12.100]  不是你做錯了什麼
[00:09:12.100 --> 00:09:14.700]  根本就連累到你和我
[00:09:14.700 --> 00:09:17.700]  所以這種很深的擔憂
[00:09:17.700 --> 00:09:19.700]  再加上我們發覺
[00:09:19.700 --> 00:09:22.600]  整個世界現在金融的體系裡面
[00:09:22.600 --> 00:09:23.900]  那些大的企業
[00:09:23.900 --> 00:09:26.300]  那些金融的世界裡面
[00:09:26.300 --> 00:09:28.000]  那種公然的掠奪
[00:09:28.000 --> 00:09:29.200]  這是一個事實
[00:09:29.200 --> 00:09:31.600]  他都不用跟你講什麼理由
[00:09:31.600 --> 00:09:32.800]  我就搶你的錢
[00:09:32.800 --> 00:09:33.300]  為什麼?
[00:09:33.300 --> 00:09:34.800]  因為你沒得反抗
[00:09:34.800 --> 00:09:36.700]  我就搶你的錢
[00:09:36.700 --> 00:09:38.300]  於是結果
[00:09:38.300 --> 00:09:39.800]  就產生另外一種
[00:09:39.800 --> 00:09:42.800]  是一個極端化的現象
[00:09:42.800 --> 00:09:45.100]  就是貧富的懸殊
[00:09:45.100 --> 00:09:47.500]  貧富懸殊會越來越
[00:09:47.500 --> 00:09:50.300]  使這個社會很動盪不安
[00:09:50.300 --> 00:09:52.200]  因為那些越窮的人
[00:09:52.200 --> 00:09:54.200]  越來越窮越沒辦法
[00:09:54.200 --> 00:09:55.100]  你想努力
[00:09:55.100 --> 00:09:57.000]  你想有出路
[00:09:57.000 --> 00:09:58.700]  有出路都沒辦法
[00:09:58.700 --> 00:10:00.200]  所以那些人的心裡面
[00:10:00.200 --> 00:10:01.900]  越來越多的仇恨
[00:10:01.900 --> 00:10:02.800]  那些有錢的
[00:10:02.800 --> 00:10:04.200]  那些有權的人
[00:10:04.200 --> 00:10:07.100]  就可以隨意的掠奪
[00:10:07.100 --> 00:10:08.600]  這種情況產生了
[00:10:08.600 --> 00:10:11.200]  其實一個很深的心態
[00:10:11.200 --> 00:10:12.300]  這個心態
[00:10:12.300 --> 00:10:15.800]  就是普遍我想用兩個總括
[00:10:15.800 --> 00:10:17.600]  第一個是產生一種
[00:10:17.600 --> 00:10:19.000]  很沒有安全感的
[00:10:19.000 --> 00:10:20.600]  一個不安頓的
[00:10:20.600 --> 00:10:22.600]  焦慮的心態
[00:10:22.600 --> 00:10:25.100]  幾年前我寫了一本書
[00:10:25.100 --> 00:10:26.200]  叫《今生來世》
[00:10:26.200 --> 00:10:27.900]  都花了不少篇幅
[00:10:27.900 --> 00:10:29.300]  講這件事
[00:10:29.300 --> 00:10:31.200]  就是說我們這個現代化
[00:10:31.200 --> 00:10:33.400]  和一個21世紀的世界
[00:10:33.400 --> 00:10:35.400]  是真的進入一種
[00:10:35.400 --> 00:10:38.600]  普遍的焦慮
[00:10:38.600 --> 00:10:42.300]  anxiety的這種情緒當中
[00:10:42.300 --> 00:10:44.800]  焦慮不是單單恐懼
[00:10:44.800 --> 00:10:46.600]  一個人焦慮的時候
[00:10:46.600 --> 00:10:47.800]  是因為他不知道
[00:10:47.800 --> 00:10:49.000]  有什麼事情會發生
[00:10:49.000 --> 00:10:51.100]  不過都會有些很不好的事情
[00:10:51.100 --> 00:10:51.700]  快要發生
[00:10:51.700 --> 00:10:52.900]  一發生的時候
[00:10:52.900 --> 00:10:54.300]  不知道什麼時候來
[00:10:54.300 --> 00:10:55.300]  不知道是什麼
[00:10:55.300 --> 00:10:56.600]  不過總是災難性
[00:10:56.600 --> 00:10:59.700]  而且大到我是抵擋不了的
[00:10:59.700 --> 00:11:01.600]  但是我要做什麼
[00:11:01.600 --> 00:11:02.900]  我又要繼續過日子
[00:11:02.900 --> 00:11:04.700]  所以這種不斷在一種
[00:11:04.700 --> 00:11:08.500]  叫做不安的情緒和焦慮當中
[00:11:08.500 --> 00:11:10.300]  這個不安情緒和焦慮
[00:11:10.300 --> 00:11:13.200]  是因為我們現在這個現代的世界
[00:11:13.200 --> 00:11:13.900]  已經進入一個
[00:11:13.900 --> 00:11:16.200]  完全連結起來的世界
[00:11:16.200 --> 00:11:17.900]  連結起來就是
[00:11:17.900 --> 00:11:19.700]  不單止是電腦
[00:11:19.700 --> 00:11:22.500]  和網上完全連結
[00:11:22.500 --> 00:11:24.300]  我們金融互相連結
[00:11:24.300 --> 00:11:27.500]  在大家的交通
[00:11:27.500 --> 00:11:29.100]  旅遊、運輸
[00:11:29.100 --> 00:11:32.000]  就是全世界都結成了很緊扣的
[00:11:32.000 --> 00:11:33.100]  很緊扣
[00:11:33.100 --> 00:11:34.600]  當然很快速
[00:11:34.600 --> 00:11:36.300]  變化很好
[00:11:36.300 --> 00:11:37.900]  但是也可以有很大的危機
[00:11:37.900 --> 00:11:39.400]  因為有任何一個地方
[00:11:39.400 --> 00:11:41.600]  我們叫做風吹草動的話
[00:11:41.600 --> 00:11:43.400]  其他就比較連累了
[00:11:43.400 --> 00:11:45.900]  以前可能他有他
[00:11:45.900 --> 00:11:47.500]  看來覺得很慘
[00:11:47.500 --> 00:11:49.300]  但是我也很自保
[00:11:49.300 --> 00:11:50.900]  沒得自保的
[00:11:50.900 --> 00:11:53.400]  70年代當年這麼早
[00:11:53.400 --> 00:11:54.700]  上一個世紀
[00:11:54.700 --> 00:11:57.500]  已經有些哲學家提出一個
[00:11:57.500 --> 00:11:58.700]  很奇怪的字眼
[00:11:58.700 --> 00:11:59.700]  可能你聽過
[00:11:59.700 --> 00:12:01.700]  叫做蝴蝶效應
[00:12:01.700 --> 00:12:03.500]  Butterfly effect
[00:12:03.500 --> 00:12:06.500]  這個蝴蝶效應當時說出來的時候
[00:12:06.500 --> 00:12:07.700]  就好像大家說的
[00:12:07.700 --> 00:12:08.800]  天方夜譚那樣
[00:12:08.800 --> 00:12:10.800]  就是幾人憂天
[00:12:10.800 --> 00:12:12.100]  但是那時候哲學家
[00:12:12.100 --> 00:12:13.500]  蝴蝶效應的意思就是
[00:12:13.500 --> 00:12:14.700]  如果有一天這個世界
[00:12:14.700 --> 00:12:15.700]  所有這些東西
[00:12:15.700 --> 00:12:17.700]  是很緊密的連在一起的時候
[00:12:17.700 --> 00:12:19.700]  成為一個大整體的話
[00:12:19.700 --> 00:12:22.400]  一天歐洲拍翼的蝴蝶
[00:12:22.400 --> 00:12:25.600]  所產生一點點的空氣波動
[00:12:25.600 --> 00:12:29.000]  是始終會變成一個亞洲的風暴
[00:12:29.000 --> 00:12:30.600]  這個說法好像很誇張
[00:12:30.600 --> 00:12:32.200]  但是現在就真的這樣
[00:12:32.200 --> 00:12:34.100]  現在世界上任何一個地方
[00:12:34.100 --> 00:12:35.900]  你都不知道在什麼地方
[00:12:35.900 --> 00:12:37.300]  甚至那個地方
[00:12:37.300 --> 00:12:38.100]  想都想不到
[00:12:38.100 --> 00:12:40.300]  那件事已經是很小的事
[00:12:40.300 --> 00:12:42.300]  一下就連鎖性的反應
[00:12:42.300 --> 00:12:44.200]  連累到我自己身上
[00:12:44.200 --> 00:12:45.100]  你身上
[00:12:45.100 --> 00:12:46.700]  不是你做錯
[00:12:46.700 --> 00:12:48.100]  不是你決定錯
[00:12:48.100 --> 00:12:49.700]  根本你就是坐在那裡什麼都沒做
[00:12:49.700 --> 00:12:51.400]  你就是災殃的了
[00:12:51.400 --> 00:12:53.700]  這個災殃是你突然臨到
[00:12:53.700 --> 00:12:55.400]  好像聖經所說的那種
[00:12:55.400 --> 00:12:57.500]  災難是突然的臨到
[00:12:57.500 --> 00:12:58.800]  好像黑夜那樣
[00:12:58.800 --> 00:12:59.900]  想都沒想過
[00:12:59.900 --> 00:13:01.600]  就進來了
[00:13:01.600 --> 00:13:05.000]  所以這種這樣的恐
[00:13:05.000 --> 00:13:06.600]  這種叫做焦慮
[00:13:06.600 --> 00:13:07.900]  不單只是恐懼
[00:13:07.900 --> 00:13:10.400]  恐懼你知道危險從哪裡來
[00:13:10.400 --> 00:13:12.600]  你起碼都努力嘗試
[00:13:12.600 --> 00:13:13.600]  你避不避都好
[00:13:13.600 --> 00:13:14.500]  你都可以避
[00:13:14.500 --> 00:13:16.400]  現在你都不知道危險從哪裡來
[00:13:16.400 --> 00:13:19.800]  這種就叫做是焦慮的心態
[00:13:19.800 --> 00:13:21.300]  這種焦慮的心態可以
[00:13:21.300 --> 00:13:22.700]  蠶食我們每一個人
[00:13:22.700 --> 00:13:24.700]  心底裡的安全感
[00:13:24.700 --> 00:13:25.800]  以至今天
[00:13:25.800 --> 00:13:28.100]  我們的科技很發達
[00:13:28.100 --> 00:13:30.700]  但是我們的安全感是越來越少
[00:13:30.700 --> 00:13:32.600]  心裡沒有那種安頓
[00:13:32.600 --> 00:13:34.300]  和人相處的時候沒有那種安頓
[00:13:34.300 --> 00:13:36.300]  我們有很深的安全感
[00:13:36.300 --> 00:13:37.300]  沒有了
[00:13:37.300 --> 00:13:38.300]  沒有了的時候
[00:13:38.300 --> 00:13:40.400]  我們發覺
[00:13:40.400 --> 00:13:41.900]  順勢的產生的就是
[00:13:41.900 --> 00:13:42.900]  我們發覺有很多
[00:13:42.900 --> 00:13:44.200]  令我們很詫異
[00:13:44.200 --> 00:13:47.200]  不可能的那些迷信
[00:13:47.200 --> 00:13:48.200]  是不是
[00:13:48.200 --> 00:13:49.300]  邪教那些
[00:13:49.300 --> 00:13:50.200]  很流行的
[00:13:50.200 --> 00:13:51.200]  你覺得
[00:13:51.200 --> 00:13:53.000]  為什麼你都不是沒讀過書
[00:13:53.000 --> 00:13:53.800]  讀了那麼多書
[00:13:53.800 --> 00:13:54.700]  你還相信這些
[00:13:54.700 --> 00:13:55.300]  他就相信
[00:13:55.300 --> 00:13:55.900]  為什麼
[00:13:55.900 --> 00:13:58.000]  因為反正這個世界這麼非理性
[00:13:58.000 --> 00:14:00.200]  反正這個世界這麼猜不到了
[00:14:00.200 --> 00:14:01.700]  不如拿著那些
[00:14:01.700 --> 00:14:02.600]  有沒有理由都好
[00:14:02.600 --> 00:14:03.600]  我都相信一下
[00:14:03.600 --> 00:14:05.800]  這個其實是一種很可憐
[00:14:05.800 --> 00:14:09.500]  但是也很真實的一種心態
[00:14:09.500 --> 00:14:11.600]  然後第二個大的心態
[00:14:11.600 --> 00:14:13.600]  是一種反動的心態
[00:14:13.600 --> 00:14:16.600]  對於價值意識的反動
[00:14:16.600 --> 00:14:18.900]  反動比較學術的名字
[00:14:18.900 --> 00:14:21.300]  可以叫做顛覆性
[00:14:21.300 --> 00:14:22.600]  那種反動
[00:14:22.600 --> 00:14:23.600]  當然了
[00:14:23.600 --> 00:14:24.800]  以前我們說
[00:14:24.800 --> 00:14:27.000]  十多歲的年輕人
[00:14:27.000 --> 00:14:28.100]  肯定有些反動
[00:14:28.100 --> 00:14:30.700]  但是現在是全世界每個人
[00:14:30.700 --> 00:14:32.900]  全球性普遍的心態
[00:14:32.900 --> 00:14:34.500]  反動就是對於
[00:14:34.500 --> 00:14:36.600]  那些傳統上
[00:14:36.600 --> 00:14:38.500]  就是說持之很多年
[00:14:38.500 --> 00:14:39.400]  大家認為
[00:14:39.400 --> 00:14:41.000]  根本就是一個很常識性的
[00:14:41.000 --> 00:14:43.000]  應該的人與人之間的關係
[00:14:43.000 --> 00:14:45.200]  那種相處之道
[00:14:45.200 --> 00:14:47.600]  道德的標準
[00:14:47.600 --> 00:14:49.600]  家庭應該是怎麼樣
[00:14:49.600 --> 00:14:51.300]  兩性之間應該是怎麼樣的
[00:14:51.300 --> 00:14:53.300]  現在全部顛覆它
[00:14:53.300 --> 00:14:54.100]  就是說
[00:14:54.100 --> 00:14:55.300]  想都想不到
[00:14:55.300 --> 00:14:57.100]  這些東西大家認為很對的
[00:14:57.100 --> 00:14:59.000]  就是有人跟你反
[00:14:59.000 --> 00:15:00.100]  而且不是少數人
[00:15:00.100 --> 00:15:02.500]  並不是越來越多人去反
[00:15:02.500 --> 00:15:05.300]  譬如這個毒品合法化
[00:15:05.300 --> 00:15:06.000]  在北美
[00:15:06.000 --> 00:15:08.400]  我從北美回來的
[00:15:08.400 --> 00:15:10.400]  這麼多年來真的看見
[00:15:10.400 --> 00:15:12.400]  真的很難想像
[00:15:12.400 --> 00:15:14.400]  這是吸毒
[00:15:14.400 --> 00:15:16.100]  弄得多漂亮
[00:15:16.100 --> 00:15:18.900]  在超級市場旁邊開一間
[00:15:18.900 --> 00:15:19.700]  漂亮得不得了
[00:15:19.700 --> 00:15:20.900]  好像人家那些
[00:15:20.900 --> 00:15:22.600]  養生健康店那樣
[00:15:22.600 --> 00:15:24.600]  裡面裝潢得不得了
[00:15:24.600 --> 00:15:26.300]  全部都是毒品
[00:15:26.300 --> 00:15:28.500]  有糖有巧克力
[00:15:28.500 --> 00:15:30.800]  給小孩子進去買
[00:15:30.800 --> 00:15:32.200]  買了拿去吃
[00:15:32.200 --> 00:15:33.600]  吃了暈頭頭
[00:15:33.600 --> 00:15:35.400]  暈頭頭那怎麼辦
[00:15:35.400 --> 00:15:36.700]  我不知道
[00:15:36.700 --> 00:15:37.700]  政府說不如
