
[00:00:00.000 --> 00:00:05.000]  好 問問大家 尋求的原文怎麼讀?
[00:14:46.000 --> 00:14:49.000]  所以有一個叫做Democratization
[00:14:49.000 --> 00:14:51.000]  即是民主化的趨向
[00:14:51.000 --> 00:14:53.000]  在這個歷代治的描述裡
[00:14:53.000 --> 00:14:56.000]  我們要留意第二節那裡
[00:14:56.000 --> 00:14:58.000]  這件事情是大衛所說的
[00:14:58.000 --> 00:15:03.000]  是叫做眾人你們若以為美的事情
[00:15:03.000 --> 00:15:05.000]  大家要留意這節
[00:15:05.000 --> 00:15:06.000]  等下我們再說
[00:15:06.000 --> 00:15:08.000]  我們跳去後面第三節
[00:15:08.000 --> 00:15:10.000]  他就說
[00:15:10.000 --> 00:15:15.000]  我們要把神的約貴運到我們這裡來
[00:15:15.000 --> 00:15:17.000]  接著下一句我們一起讀
[00:15:17.000 --> 00:15:19.000]  因為
[00:15:19.000 --> 00:15:28.000]  問下大家求問那一節的原文怎麼讀
[00:15:28.000 --> 00:15:31.000]  非常好
[00:15:31.000 --> 00:15:33.000]  這節的原文真的很厲害
[00:15:33.000 --> 00:15:36.000]  他說了蘇羅的死因
[00:15:36.000 --> 00:15:38.000]  看到嗎
[00:15:38.000 --> 00:15:40.000]  因為在蘇羅年間
[00:15:40.000 --> 00:15:44.000]  我們沒有在約貴前達克拉斯神
[00:15:44.000 --> 00:15:47.000]  他沒有尋求神
[00:15:47.000 --> 00:15:53.000]  他直接是說剛才十章十三到十四節的死因
[00:15:53.000 --> 00:15:55.000]  那個死因就是
[00:15:55.000 --> 00:15:57.000]  蘇羅為什麼死
[00:15:57.000 --> 00:15:59.000]  因為他沒有達克拉斯上帝
[00:15:59.000 --> 00:16:02.000]  指達克拉斯教鬼的婦人
[00:16:02.000 --> 00:16:05.000]  現在大衛都告訴眾人
[00:16:05.000 --> 00:16:07.000]  你不要像蘇羅一樣
[00:16:07.000 --> 00:16:09.000]  他不達克拉斯上帝
[00:16:09.000 --> 00:16:11.000]  因為在他那個年間
[00:16:11.000 --> 00:16:14.000]  沒有在約貴面前達克拉斯神
[00:16:14.000 --> 00:16:15.000]  OK嗎
[00:16:15.000 --> 00:16:17.000]  第四節就說
[00:16:17.000 --> 00:16:19.000]  傳會中就說
[00:16:19.000 --> 00:16:21.000]  可以如此行
[00:16:21.000 --> 00:16:25.000]  這是在眾人眼中看為好
[00:16:25.000 --> 00:16:28.000]  大家要留意這件運約貴的事情
[00:16:28.000 --> 00:16:31.000]  是一件眾人眼中看為好的事情
[00:16:31.000 --> 00:16:34.000]  和這事以為美的事情
[00:16:34.000 --> 00:16:36.000]  是不是神眼中看為好呢
[00:16:36.000 --> 00:16:38.000]  其實就不知道
[00:16:38.000 --> 00:16:42.000]  不過大衛的確說得正確
[00:16:42.000 --> 00:16:44.000]  就是蘇羅為什麼死
[00:16:44.000 --> 00:16:46.000]  和他不尋求神的事實
[00:16:46.000 --> 00:16:48.000]  但是我們看《智侶行間》
[00:16:48.000 --> 00:16:50.000]  我們發現不到
[00:16:50.000 --> 00:16:53.000]  其實大衛本身真的有用行動尋求神
[00:16:53.000 --> 00:16:54.000]  你明白我的意思嗎
[00:16:54.000 --> 00:16:56.000]  他真的沒有尋求
[00:16:56.000 --> 00:16:59.000]  就似乎歷代字加了這四節
[00:16:59.000 --> 00:17:01.000]  埋下了一個伏筆
[00:17:01.000 --> 00:17:04.000]  告訴你達克拉斯上帝
[00:17:04.000 --> 00:17:07.000]  是一件非常重要的主題
[00:17:07.000 --> 00:17:09.000]  接著我們看第五節
[00:17:09.000 --> 00:17:13.000]  你發現旁邊的撒姆爾就有經文
[00:17:13.000 --> 00:17:15.000]  於是大衛將以色列人
[00:17:15.000 --> 00:17:18.000]  從埃及的西葛河直到哈馬後都
[00:17:18.000 --> 00:17:19.000]  焦聚過來
[00:17:19.000 --> 00:17:21.000]  旁邊有沒有這一句
[00:17:21.000 --> 00:17:22.000]  沒有這一句
[00:17:22.000 --> 00:17:24.000]  這一句是歷代字加上去的
[00:17:24.000 --> 00:17:28.000]  是說明了他自己的理想化版圖是怎樣
[00:17:28.000 --> 00:17:31.000]  大衛可以怎樣召喚人來
[00:17:31.000 --> 00:17:34.000]  埃及的西葛河其實就是尼羅河
[00:17:34.000 --> 00:17:39.000]  哈馬後就是整個以色列地最不變的一個點
[00:17:39.000 --> 00:17:43.000]  大衛的皇朝竟然可以在
[00:17:43.000 --> 00:17:46.000]  埃及的尼羅河召喚人來
[00:17:46.000 --> 00:17:49.000]  其實這是一個匪夷所思的事情
[00:17:49.000 --> 00:17:54.000]  因為我們不能想像大衛的皇朝可以去到這麼大
[00:17:54.000 --> 00:17:56.000]  有幾個解釋
[00:17:56.000 --> 00:17:58.000]  第一個解釋就是沒有
[00:17:58.000 --> 00:18:00.000]  因為當時和現在不同
[00:18:00.000 --> 00:18:02.000]  要有人民入境事務處
[00:18:02.000 --> 00:18:05.000]  就是說你過邊界就不用展示護照
[00:18:05.000 --> 00:18:07.000]  你自由出入是沒有問題的
[00:18:07.000 --> 00:18:09.000]  就算那裡不是你的疆土
[00:18:09.000 --> 00:18:11.000]  你也可以召喚人來的
[00:18:11.000 --> 00:18:12.000]  你明白嗎
[00:18:12.000 --> 00:18:14.000]  這是其中一個解釋
[00:18:14.000 --> 00:18:16.000]  第二個解釋就是很有可能
[00:18:16.000 --> 00:18:18.000]  這裡說的不是一個真實的版圖
[00:18:18.000 --> 00:18:23.000]  這是歷代哲學寫理想化的版圖
[00:18:23.000 --> 00:18:27.000]  理想化的版圖
[00:18:27.000 --> 00:18:29.000]  就召喚了這麼多人來
[00:18:29.000 --> 00:18:34.000]  就招集到一個叫基列耶林的約桂運來
[00:18:34.000 --> 00:18:38.000]  大衛率領以色列上到巴拉
[00:18:38.000 --> 00:18:40.000]  是屬猶大的基列耶林
[00:18:40.000 --> 00:18:43.000]  就從那裡將約桂運來
[00:18:43.000 --> 00:18:44.000]  問一下大家
[00:18:44.000 --> 00:18:48.000]  為什麼約桂在基列耶林
[00:18:48.000 --> 00:18:52.000]  真的回答得到
[00:18:52.000 --> 00:18:54.000]  繼續說多一點
[00:18:54.000 --> 00:18:58.000]  為什麼約桂在基列耶林
[00:18:58.000 --> 00:19:01.000]  因為什麼
[00:19:01.000 --> 00:19:03.000]  因為曾經在一個戰役裡
[00:19:03.000 --> 00:19:05.000]  因為打敗了
[00:19:05.000 --> 00:19:08.000]  是沒有尋求耶和華的
[00:19:08.000 --> 00:19:10.000]  就被非理智人擄走了
[00:19:10.000 --> 00:19:11.000]  擺在廟裡
[00:19:11.000 --> 00:19:12.000]  是呀
[00:19:12.000 --> 00:19:14.000]  你記得這件事吧
[00:19:14.000 --> 00:19:16.000]  非常好 姐妹
[00:19:16.000 --> 00:19:19.000]  我經常覺得大家是很前進的
[00:19:19.000 --> 00:19:21.000]  這裡真是臥虎藏龍
[00:19:21.000 --> 00:19:23.000]  我真的要小心一點
[00:19:23.000 --> 00:19:25.000]  真的
[00:19:25.000 --> 00:19:26.000]  你記得那件事
[00:19:26.000 --> 00:19:29.000]  就是撒姆爾的兩個兒子
[00:19:29.000 --> 00:19:31.000]  運了約桂去和非理智人打仗
[00:19:31.000 --> 00:19:32.000]  記得吧
[00:19:32.000 --> 00:19:34.000]  打贏還是輸
[00:19:34.000 --> 00:19:35.000]  輸了
[00:19:35.000 --> 00:19:36.000]  輸到鐵地
[00:19:36.000 --> 00:19:38.000]  那兩個兒子都死了
[00:19:38.000 --> 00:19:41.000]  然後就擺了約桂
[00:19:41.000 --> 00:19:43.000]  擺在哪裡
[00:19:43.000 --> 00:19:48.000]  擺在大滾廟裡
[00:19:48.000 --> 00:19:52.000]  和合本也做大滾廟
[00:19:52.000 --> 00:19:54.000]  但是耶和華那個叫殿
[00:19:54.000 --> 00:19:56.000]  大滾那個叫廟
[00:19:56.000 --> 00:19:58.000]  但其實原文是一隻字
[00:19:58.000 --> 00:20:00.000]  很有可能是因為我們中國人
[00:20:00.000 --> 00:20:02.000]  覺得偶像那些叫廟
[00:20:02.000 --> 00:20:06.000]  耶和華那些正氣一點的叫殿
[00:20:06.000 --> 00:20:09.000]  但其實那個叫大滾殿
[00:20:09.000 --> 00:20:12.000]  和耶和華的殿是一隻字
[00:20:12.000 --> 00:20:14.000]  不過這樣譯作廟
