
[00:00:00.000 --> 00:00:08.000]  今天我們繼續跟大家說明民俗記
[00:06:34.000 --> 00:06:37.000]  就是代表耶穌基督的補血
[00:06:37.000 --> 00:06:39.000]  耶穌基督這個祭
[00:06:39.000 --> 00:06:43.000]  純紅色是和血有關
[00:06:43.000 --> 00:06:45.000]  是一個救贖
[00:06:45.000 --> 00:06:48.000]  希伯來書九章二十二節告訴我們
[00:06:48.000 --> 00:06:49.000]  如果不流血
[00:06:49.000 --> 00:06:51.000]  罪受不得赦免
[00:06:51.000 --> 00:06:54.000]  所以是有這個贖罪的血
[00:06:54.000 --> 00:06:56.000]  是紅色的帽牛
[00:06:56.000 --> 00:07:00.000]  而這隻牛從未是負過額
[00:07:00.000 --> 00:07:01.000]  代表什麼
[00:07:01.000 --> 00:07:07.000]  代表耶穌基督是不受人和不受罪的控制
[00:07:07.000 --> 00:07:08.000]  他是沒有罪的
[00:07:08.000 --> 00:07:11.000]  在這裡哥倫多後書五章二十一節告訴我們
[00:07:11.000 --> 00:07:13.000]  耶穌基督是無罪的
[00:07:13.000 --> 00:07:16.000]  看我們有罪
[00:07:16.000 --> 00:07:18.000]  而另外有一樣東西很有趣的
[00:07:18.000 --> 00:07:24.000]  就是這隻牛宰殺是要牽到刑的外面
[00:07:24.000 --> 00:07:26.000]  我們知道希伯來書的作者
[00:07:26.000 --> 00:07:27.000]  也都告訴我們
[00:07:27.000 --> 00:07:30.000]  在這裡希伯來書十三章十一至十二節
[00:07:30.000 --> 00:07:33.000]  耶穌基督當時受苦的時候
[00:07:33.000 --> 00:07:37.000]  是被牽到城外釘十字架
[00:07:37.000 --> 00:07:41.000]  而最後一點我覺得也是最有趣的
[00:07:41.000 --> 00:07:44.000]  就是那三位準備紅帽牛的人
[00:07:44.000 --> 00:07:46.000]  都會變成不潔
[00:07:46.000 --> 00:07:50.000]  你想想當時將耶穌基督釘上十字架的那些人
[00:07:50.000 --> 00:07:52.000]  個個都是罪人
[00:07:52.000 --> 00:07:53.000]  連同大祭司
[00:07:53.000 --> 00:07:57.000]  雖然大祭司當時沒有親手釘死耶穌基督
[00:07:57.000 --> 00:08:00.000]  但他絕對脫離不了關係
[00:08:00.000 --> 00:08:06.000]  當然耶穌基督在路加福音二十三章三十四節說
[00:08:06.000 --> 00:08:09.000]  赦免他們因為他們所作的
[00:08:09.000 --> 00:08:11.000]  他們不曉得
[00:08:11.000 --> 00:08:13.000]  是包括我們每一個人
[00:08:13.000 --> 00:08:15.000]  因為是我們每一個人的罪
[00:08:15.000 --> 00:08:17.000]  是將耶穌基督釘在十字架上
[00:08:17.000 --> 00:08:22.000]  所以每一個預備紅帽牛的人
[00:08:22.000 --> 00:08:24.000]  都是不潔者
[00:08:24.000 --> 00:08:29.000]  這隻紅帽牛就是代表耶穌基督
[00:08:29.000 --> 00:08:32.000]  但是我們不要就這樣停留在這裡
[00:08:32.000 --> 00:08:36.000]  停留在這裡你就會看不到聖經
[00:08:36.000 --> 00:08:38.000]  經文是要教你什麼
[00:08:38.000 --> 00:08:43.000]  原來主角不是那隻紅帽牛
[00:08:43.000 --> 00:08:46.000]  為什麼我說主角不是紅帽牛
[00:08:46.000 --> 00:08:49.000]  你應該要懂得一點希伯來文
[00:08:49.000 --> 00:08:52.000]  原來你會發覺希伯來文的原文
[00:08:52.000 --> 00:08:58.000]  說那個人將那隻牛拖到以利亞薩面前來宰殺
[00:08:58.000 --> 00:09:04.000]  這個宰殺這個字和其他獻祭物時宰殺這些牛羊
[00:09:04.000 --> 00:09:06.000]  宰殺這個字是不同的
[00:09:06.000 --> 00:09:08.000]  是另外一個字來的
[00:09:08.000 --> 00:09:13.000]  我們又看到要將紅帽牛燒成灰的這個燒字
[00:09:13.000 --> 00:09:19.000]  和一般獻祭說要燒掉這個祭物的燒字也是不同
[00:09:19.000 --> 00:09:25.000]  我們就知道了原來這隻紅帽牛灰的教導
[00:09:25.000 --> 00:09:29.000]  是注意力不應該在祭物本身
[00:09:29.000 --> 00:09:32.000]  還有一樣就是所有祭物
[00:09:32.000 --> 00:09:35.000]  所有贖罪的祭物都要放血
[00:09:35.000 --> 00:09:37.000]  因為生命在血
[00:09:37.000 --> 00:09:39.000]  血是用來贖罪的
[00:09:39.000 --> 00:09:42.000]  所以要先放血然後才將它燒
[00:09:42.000 --> 00:09:47.000]  但是這隻紅帽牛居然連血都一起燒了
[00:09:47.000 --> 00:09:53.000]  所以我們看到這個主角不是在獻祭不是贖罪
[00:09:53.000 --> 00:09:56.000]  這個主角是在潔淨的身上
[00:09:56.000 --> 00:10:00.000]  為什麼我們知道能夠潔淨在潔淨的身上
[00:10:00.000 --> 00:10:04.000]  因為你看到和紅帽牛一起燒的是有香柏木
[00:10:04.000 --> 00:10:08.000]  是有牛七草是有紅珠紅色的線
[00:10:08.000 --> 00:10:13.000]  這三樣東西都在利美記十四章一起出現過
[00:10:13.000 --> 00:10:18.000]  利美記十四章是說如果有患了麻風病的人
[00:10:18.000 --> 00:10:20.000]  當他痊癒了之後
[00:10:20.000 --> 00:10:24.000]  他要用這三樣東西來洗潔淨自己
[00:10:24.000 --> 00:10:27.000]  然後才可以回到營裡
[00:10:27.000 --> 00:10:32.000]  所以我們知道紅帽牛的教導絕對是和潔淨有關
[00:10:32.000 --> 00:10:36.000]  而獻祭和贖罪只不過是其次
[00:10:36.000 --> 00:10:43.000]  那些以色列人怎樣來用這些紅帽牛的灰呢
[00:10:43.000 --> 00:10:48.000]  他們是要用一隻器皿裝著一點點的灰
[00:10:48.000 --> 00:10:50.000]  然後將水放進去
[00:10:50.000 --> 00:10:54.000]  然後用這些水來沖洗自己洗乾淨
[00:10:54.000 --> 00:11:00.000]  當一個人碰到死屍或者進入了一個帳篷裡
[00:11:00.000 --> 00:11:03.000]  而這個帳篷裡有一個人死了他不知道
[00:11:03.000 --> 00:11:06.000]  你進入帳篷裡自己都會成為不潔
[00:11:06.000 --> 00:11:10.000]  而這個人聖經說會七天的不潔
[00:11:10.000 --> 00:11:15.000]  去到第三天他就要知道自己要用這些紅帽牛的灰水來洗自己
[00:11:15.000 --> 00:11:19.000]  然後第七天他就會變成潔淨
[00:11:19.000 --> 00:11:22.000]  這個灰水就是這樣來用
[00:11:22.000 --> 00:11:24.000]  根據猶太人的記載
[00:11:24.000 --> 00:11:29.000]  不是這麼多隻紅帽牛是被造成灰水的
[00:11:29.000 --> 00:11:34.000]  只有大概七隻或者八隻在猶太人的歷史
[00:11:34.000 --> 00:11:35.000]  為什麼呢
[00:11:35.000 --> 00:11:40.000]  因為一隻紅帽牛你可以看到能夠造成很多灰
[00:11:40.000 --> 00:11:45.000]  造成很多灰能夠造成很多紅帽牛灰的水
[00:11:45.000 --> 00:11:48.000]  所以不需要這麼多隻紅帽牛
[00:11:48.000 --> 00:11:53.000]  記不記得在約翰福音第二章有一個婚宴
[00:11:53.000 --> 00:11:55.000]  耶穌基督參加了一個婚宴
[00:11:55.000 --> 00:11:56.000]  記不記得
[00:11:56.000 --> 00:11:59.000]  當時的酒用完了
[00:11:59.000 --> 00:12:03.000]  於是耶穌基督的媽媽就跟他說酒用完了
[00:12:03.000 --> 00:12:07.000]  於是耶穌基督就將水變成酒
[00:12:07.000 --> 00:12:09.000]  那些水是從哪裡來的
[00:12:09.000 --> 00:12:11.000]  經文告訴我們
[00:12:11.000 --> 00:12:17.000]  是照猶太人潔淨的規矩有六口石缸擺在那裡
[00:12:17.000 --> 00:12:24.000]  照猶太人潔淨的規矩有六個缸裝著水
[00:12:24.000 --> 00:12:30.000]  有很多神學家解經家說這些就是紅帽牛灰的水
[00:12:30.000 --> 00:12:31.000]  如果真的的話
[00:12:31.000 --> 00:12:36.000]  當時耶穌基督就是用這些灰水來變成酒
[00:12:36.000 --> 00:12:39.000]  給當時的嘉賓來用
[00:12:39.000 --> 00:12:43.000]  經文很奇怪
[00:12:43.000 --> 00:12:47.000]  如果有人不小心碰到死屍的話
[00:12:47.000 --> 00:12:51.000]  是要用這些紅帽牛的灰水來潔淨自己
[00:12:51.000 --> 00:12:54.000]  但如果他不潔淨自己的話
[00:12:54.000 --> 00:12:56.000]  這就是很大的罪
[00:12:56.000 --> 00:12:58.000]  要從民中剪除
[00:12:58.000 --> 00:13:01.000]  為什麼這麼大的罪
[00:13:01.000 --> 00:13:04.000]  為什麼這麼嚴厲這麼苛刻
[00:13:04.000 --> 00:13:10.000]  你想想如果你在田野裡突然碰到死的動物
[00:13:10.000 --> 00:13:11.000]  你是無意的
[00:13:11.000 --> 00:13:17.000]  但當你無意碰到這些不乾淨的東西的時候
[00:13:17.000 --> 00:13:20.000]  照著聖經的教導
[00:13:20.000 --> 00:13:24.000]  要用這些紅帽牛的灰水來潔淨自己
[00:13:24.000 --> 00:13:26.000]  但如果你不潔淨自己的話
[00:13:26.000 --> 00:13:29.000]  已經不再是不覺意的罪
[00:13:29.000 --> 00:13:31.000]  已經不再是無知的罪
[00:13:31.000 --> 00:13:34.000]  而是你有心去背叛耶和華
[00:13:34.000 --> 00:13:38.000]  因為耶和華叫你要碰到死屍
[00:13:38.000 --> 00:13:41.000]  一定要用這些灰水來潔淨自己
[00:13:41.000 --> 00:13:43.000]  所以如果你不去潔淨自己的話
[00:13:43.000 --> 00:13:44.000]  你就變成叛逆
[00:13:44.000 --> 00:13:46.000]  你就變成反叛
[00:13:46.000 --> 00:13:49.000]  這個罪就很大
[00:13:49.000 --> 00:13:52.000]  其實我們不是在說迷信
[00:13:52.000 --> 00:13:55.000]  有很多人說紅帽牛的灰水
[00:13:55.000 --> 00:13:57.000]  這些一定是符水
[00:13:57.000 --> 00:13:59.000]  好像聖水一樣
[00:13:59.000 --> 00:14:01.000]  我們經常笑人家說有聖水
[00:14:01.000 --> 00:14:03.000]  灑一些聖水在你的身上
[00:14:03.000 --> 00:14:05.000]  其實不是的
[00:14:05.000 --> 00:14:08.000]  千萬不要想這些是迷信
[00:14:08.000 --> 00:14:10.000]  不是像黃大仙那樣
[00:14:10.000 --> 00:14:13.000]  人們去求符水求符
[00:14:13.000 --> 00:14:15.000]  其實如果你留意經文
[00:14:15.000 --> 00:14:18.000]  文獸記十九章十一節都告訴你
[00:14:18.000 --> 00:14:20.000]  人添了死屍是七天不潔淨
[00:14:20.000 --> 00:14:22.000]  七天之後自然會見證
[00:14:22.000 --> 00:14:27.000]  為什麼還要第三天去拿符水來洗身
[00:14:27.000 --> 00:14:31.000]  是不是多了一件事
[00:14:31.000 --> 00:14:34.000]  其實這個解釋是什麼
[00:14:34.000 --> 00:14:38.000]  這個解釋其實是要我們對自己的罪醒覺
[00:14:38.000 --> 00:14:41.000]  對自己的不潔醒覺
[00:14:41.000 --> 00:14:45.000]  而懂得用紅帽牛的水來潔淨自己
[00:14:45.000 --> 00:14:47.000]  這個是很重要的
[00:14:47.000 --> 00:14:51.000]  所以紅帽牛灰水不是符水
[00:14:51.000 --> 00:14:54.000]  不是一些迷信的東西
[00:14:54.000 --> 00:14:56.000]  而是一個人要知道自己不潔
[00:14:56.000 --> 00:14:58.000]  知道自己犯罪的時候
[00:14:58.000 --> 00:15:00.000]  懂得認罪悔改
[00:15:00.000 --> 00:15:02.000]  這個才是最重要
[00:15:02.000 --> 00:15:08.000]  我們看一看
[00:15:08.000 --> 00:15:14.000]  紅帽牛的灰水在舊約出現
[00:15:14.000 --> 00:15:18.000]  舊約的人就用這些灰水來潔淨自己
[00:15:18.000 --> 00:15:20.000]  新約我已經說了
[00:15:20.000 --> 00:15:22.000]  我們如果是犯罪的話應該怎樣
[00:15:22.000 --> 00:15:25.000]  應該是知罪認罪悔改
[00:15:25.000 --> 00:15:27.000]  這個是新約應該要做
[00:15:27.000 --> 00:15:32.000]  等於舊約用紅帽牛灰水來潔淨自己
[00:15:32.000 --> 00:15:35.000]  你說新約有沒有同樣的教導
[00:15:35.000 --> 00:15:37.000]  新約其實都有的
[00:15:37.000 --> 00:15:40.000]  記不記得約翰福音第十三章
[00:15:40.000 --> 00:15:43.000]  記不記得耶穌基督是和門徒洗腳
[00:15:43.000 --> 00:15:49.000]  當然和門徒洗腳是要我們學習彼此相愛
[00:15:49.000 --> 00:15:52.000]  要我們學習彼此謙卑
[00:15:52.000 --> 00:15:54.000]  要我們彼此來侍奉
[00:15:54.000 --> 00:16:00.000]  但是不要忘記洗腳後面有一個很重要的訊息
[00:16:00.000 --> 00:16:04.000]  你記不記得當耶穌基督說要和門徒洗腳的時候
[00:16:04.000 --> 00:16:06.000]  彼得怎樣回答
[00:16:06.000 --> 00:16:10.000]  彼得說你永不可以洗我的腳
[00:16:10.000 --> 00:16:12.000]  你永遠不可以洗我的腳
[00:16:12.000 --> 00:16:14.000]  耶穌基督怎樣回答
[00:16:14.000 --> 00:16:18.000]  如果不洗的話你與我無份
[00:16:18.000 --> 00:16:20.000]  你與我無份
[00:16:20.000 --> 00:16:22.000]  洗腳很重要的
[00:16:22.000 --> 00:16:24.000]  你與我無份
[00:16:24.000 --> 00:16:26.000]  於是彼得又怎樣回答
[00:16:26.000 --> 00:16:28.000]  這麼好呀
[00:16:28.000 --> 00:16:32.000]  不如你幫我洗我的手洗我的頭
[00:16:32.000 --> 00:16:34.000]  全身洗了這麼好
[00:16:34.000 --> 00:16:36.000]  耶穌基督怎樣回答
[00:16:36.000 --> 00:16:43.000]  耶穌基督說洗過躁的人只要一洗腳就乾淨
[00:16:43.000 --> 00:16:48.000]  你洗過身了你不需要洗過身
[00:16:48.000 --> 00:16:52.000]  很明顯耶穌基督說有兩種洗
[00:16:52.000 --> 00:16:56.000]  第一種洗就是全身的洗澡
[00:16:56.000 --> 00:16:58.000]  你洗過一次就不需要洗
[00:16:58.000 --> 00:17:00.000]  第二個是洗腳
[00:17:00.000 --> 00:17:04.000]  第一個洗是全身洗過不需要洗
[00:17:04.000 --> 00:17:06.000]  不是說你真的洗澡
[00:17:06.000 --> 00:17:08.000]  你試試洗過一次之後
[00:17:08.000 --> 00:17:10.000]  你說我以後不需要洗澡
[00:17:10.000 --> 00:17:11.000]  我洗過了
[00:17:11.000 --> 00:17:13.000]  你十天八天走出街
[00:17:13.000 --> 00:17:15.000]  我想每個人都要摟著鼻子
[00:17:15.000 --> 00:17:17.000]  不行的
[00:17:17.000 --> 00:17:19.000]  所以這裡不是說真正的洗澡
[00:17:19.000 --> 00:17:21.000]  這裡是說第二樣東西
[00:17:21.000 --> 00:17:23.000]  洗腳也是一樣
[00:17:23.000 --> 00:17:25.000]  也是說第二樣東西
[00:17:25.000 --> 00:17:27.000]  究竟是說什麼
[00:17:27.000 --> 00:17:29.000]  其實第一個洗澡
[00:17:29.000 --> 00:17:31.000]  耶穌基督有繼續解釋
[00:17:31.000 --> 00:17:34.000]  在門徒說你們已經是潔淨
[00:17:34.000 --> 00:17:37.000]  但是耶穌基督又加多一句話
[00:17:37.000 --> 00:17:40.000]  然而不都是乾淨的
[00:17:40.000 --> 00:17:42.000]  你們已經是潔淨
[00:17:42.000 --> 00:17:44.000]  但不是都是乾淨
[00:17:44.000 --> 00:17:45.000]  為什麼
[00:17:45.000 --> 00:17:47.000]  因為有猶大在
[00:17:47.000 --> 00:17:49.000]  所有接受耶穌基督
[00:17:49.000 --> 00:17:51.000]  跟隨耶穌基督的人
[00:17:51.000 --> 00:17:53.000]  都是已經乾淨
[00:17:53.000 --> 00:17:57.000]  但是猶大不是真正接受耶穌基督
[00:17:57.000 --> 00:17:59.000]  不是乾淨
[00:17:59.000 --> 00:18:01.000]  當我們每一個基督徒
[00:18:01.000 --> 00:18:03.000]  接受耶穌基督
[00:18:03.000 --> 00:18:05.000]  成為我們救主的時候
[00:18:05.000 --> 00:18:07.000]  我們把我們的罪都給了耶穌基督
[00:18:07.000 --> 00:18:10.000]  我們得以得到罪的寬恕
[00:18:10.000 --> 00:18:13.000]  然後反過來
[00:18:13.000 --> 00:18:15.000]  耶穌基督把他的義
[00:18:15.000 --> 00:18:17.000]  放在我們的身上
[00:18:17.000 --> 00:18:19.000]  我們成為義人
[00:18:19.000 --> 00:18:21.000]  成為神的兒女
[00:18:21.000 --> 00:18:23.000]  以致神能夠跟我們有個關係
[00:18:23.000 --> 00:18:25.000]  因為我們成為一個義人
[00:18:25.000 --> 00:18:27.000]  不義的人跟神是沒有關係的
[00:18:27.000 --> 00:18:29.000]  看在耶穌基督的身上
[00:18:29.000 --> 00:18:31.000]  我們每一個人都是
[00:18:31.000 --> 00:18:33.000]  在神的眼中
[00:18:33.000 --> 00:18:36.000]  就好像亞伯拉罕成為一個義人
[00:18:36.000 --> 00:18:38.000]  不是因為我們做了什麼
[00:18:38.000 --> 00:18:40.000]  這全部是神的義
[00:18:40.000 --> 00:18:43.000]  這個所代表的是什麼
[00:18:43.000 --> 00:18:45.000]  就是耶穌基督剛才所說
[00:18:45.000 --> 00:18:47.000]  全身的沖涼
[00:18:47.000 --> 00:18:50.000]  我們每一個人都是潔淨了
[00:18:50.000 --> 00:18:53.000]  是因為耶穌基督幫我們洗脫我們的罪
[00:18:53.000 --> 00:18:57.000]  這也是紅毛牛本身的代表
[00:18:57.000 --> 00:18:59.000]  就是紅毛牛的那隻痣
[00:18:59.000 --> 00:19:01.000]  紅毛牛代表的是什麼
[00:19:01.000 --> 00:19:03.000]  是沒有瑕疵的痣
[00:19:03.000 --> 00:19:06.000]  是血紅色是贖罪的痣
[00:19:06.000 --> 00:19:11.000]  而且還是沒有負過額
[00:19:11.000 --> 00:19:14.000]  他是替我們贖我們的罪
[00:19:14.000 --> 00:19:17.000]  我們還看到所有參與的人
[00:19:17.000 --> 00:19:19.000]  都是有罪
[00:19:19.000 --> 00:19:21.000]  代表了耶穌基督替我們贖罪
[00:19:21.000 --> 00:19:23.000]  這是第一種的洗
[00:19:23.000 --> 00:19:25.000]  使我們乾淨了
[00:19:25.000 --> 00:19:27.000]  第二種的洗是什麼
[00:19:27.000 --> 00:19:29.000]  第二種的洗
[00:19:29.000 --> 00:19:33.000]  是當我們雖然成為基督徒
[00:19:33.000 --> 00:19:35.000]  我們是不是突然間就變成聖人沒有罪
[00:19:35.000 --> 00:19:37.000]  當然不是
[00:19:37.000 --> 00:19:39.000]  我們會有罪的
[00:19:39.000 --> 00:19:41.000]  所以耶穌基督說你偶然要洗一下腳
[00:19:41.000 --> 00:19:43.000]  你彼此要洗
[00:19:43.000 --> 00:19:45.000]  彼此要大家認罪
[00:19:45.000 --> 00:19:50.000]  這個就是十三章背後的教導
[00:19:50.000 --> 00:19:53.000]  我們每一個人洗過洗過澡
[00:19:53.000 --> 00:19:55.000]  接受了耶穌基督
[00:19:55.000 --> 00:19:57.000]  你不需要再去洗多一次
[00:19:57.000 --> 00:19:59.000]  你說我又去接受耶穌基督多一次
[00:19:59.000 --> 00:20:01.000]  我又犯罪
[00:20:01.000 --> 00:20:03.000]  我就去接受耶穌基督第三次
[00:20:03.000 --> 00:20:04.000]  你不需要
[00:20:04.000 --> 00:20:06.000]  你已經接受了一次就行了
[00:20:06.000 --> 00:20:08.000]  但是你仍然會犯罪
[00:20:08.000 --> 00:20:12.000]  所以我們是要偶然來洗腳
[00:20:12.000 --> 00:20:14.000]  這個就是教導
[00:20:14.000 --> 00:20:17.000]  也是紅毛牛灰水的教導
[00:20:17.000 --> 00:20:19.000]  我們做基督徒
