
[00:00:00.000 --> 00:00:05.880]  很高興這次回來跟大家分享神的訊息
[00:05:13.160 --> 00:05:14.160]  起火一定要
[00:05:14.160 --> 00:05:17.160]  最少用三支樹枝
[00:05:17.160 --> 00:05:19.160]  搭起一個架
[00:05:19.160 --> 00:05:22.160]  放一些枯葉和碎枝在裡面
[00:05:22.160 --> 00:05:24.160]  然後點火就可以起火
[00:05:24.160 --> 00:05:26.160]  教我們的位置
[00:05:26.160 --> 00:05:29.160]  一定要三支才可以搭到棚
[00:05:29.160 --> 00:05:30.160]  兩支搭不到
[00:05:30.160 --> 00:05:32.160]  一支就可以插在這裡
[00:05:32.160 --> 00:05:33.160]  點香
[00:05:33.160 --> 00:05:34.160]  三支才可以整到
[00:05:34.160 --> 00:05:36.160]  裡面可以放東西
[00:05:36.160 --> 00:05:37.160]  可以起火
[00:05:37.160 --> 00:05:38.160]  所以很多東西
[00:05:38.160 --> 00:05:41.160]  都是要三樣東西能夠做得好的
[00:05:41.160 --> 00:05:42.160]  今天跟大家講
[00:05:42.160 --> 00:05:43.160]  福音鐵三角
[00:05:43.160 --> 00:05:44.160]  我發現教會
[00:05:44.160 --> 00:05:46.160]  福音要做得好
[00:05:46.160 --> 00:05:47.160]  教會要興旺
[00:05:47.160 --> 00:05:48.160]  教會要成長
[00:05:48.160 --> 00:05:49.160]  要發展
[00:05:49.160 --> 00:05:51.160]  我們需要有三樣東西很重要
[00:05:51.160 --> 00:05:53.160]  第一個就是教會要合一
[00:05:53.160 --> 00:05:55.160]  第二個就是要有裝備
[00:05:55.160 --> 00:05:57.160]  第三要有見證
[00:05:57.160 --> 00:05:58.160]  我會跟大家這三堂
[00:05:58.160 --> 00:06:01.160]  是由若寒福音看這三點的
[00:06:01.160 --> 00:06:03.160]  這一堂用了第十七章
[00:06:03.160 --> 00:06:05.160]  十一節至二十三節
[00:06:05.160 --> 00:06:07.160]  或許大家對合一裝備
[00:06:07.160 --> 00:06:08.160]  作見證
[00:06:08.160 --> 00:06:09.160]  大家都有
[00:06:09.160 --> 00:06:10.160]  有是好
[00:06:10.160 --> 00:06:12.160]  但是我相信可以更加好
[00:06:12.160 --> 00:06:14.160]  可以更加強
[00:06:14.160 --> 00:06:15.160]  可以更加好
[00:06:15.160 --> 00:06:17.160]  可以做得更加穩
[00:06:17.160 --> 00:06:20.160]  如果大家覺得我們不太合一
[00:06:20.160 --> 00:06:22.160]  覺得我們沒有裝備
[00:06:22.160 --> 00:06:23.160]  覺得我們沒有見證
[00:06:23.160 --> 00:06:24.160]  大家可以反省
[00:06:24.160 --> 00:06:26.160]  而且有改變
[00:06:26.160 --> 00:06:27.160]  不要不思進取
[00:06:27.160 --> 00:06:29.160]  死不悔改
[00:06:29.160 --> 00:06:30.160]  有沒有聽過那些人說
[00:06:30.160 --> 00:06:32.160]  天天認錯永不改過
[00:06:32.160 --> 00:06:34.160]  道歉了無數次
[00:06:34.160 --> 00:06:36.160]  但是依然照舊
[00:06:36.160 --> 00:06:38.160]  你不死也會被你氣死
[00:06:38.160 --> 00:06:39.160]  所以大家需要
[00:06:39.160 --> 00:06:40.160]  如果沒有就要學好
[00:06:40.160 --> 00:06:42.160]  我記得我以前讀神學的時候
[00:06:42.160 --> 00:06:44.160]  有一本書叫Deep Change
[00:06:44.160 --> 00:06:46.160]  裡面提到一間教會
[00:06:46.160 --> 00:06:47.160]  如果你不成長
[00:06:47.160 --> 00:06:48.160]  你不發展
[00:06:48.160 --> 00:06:49.160]  而你又不肯改變
[00:06:49.160 --> 00:06:51.160]  不思進取的話
[00:06:51.160 --> 00:06:53.160]  如果這個Deep Change
[00:06:53.160 --> 00:06:55.160]  要有一個很深度的改變
[00:06:55.160 --> 00:06:56.160]  你不肯改
[00:06:56.160 --> 00:06:57.160]  後果會是怎樣呢
[00:06:57.160 --> 00:06:59.160]  就會有一個叫Slow Death
[00:06:59.160 --> 00:07:01.160]  會死得很慢
[00:07:01.160 --> 00:07:03.160]  但是你死定了
[00:07:03.160 --> 00:07:05.160]  所以教會不想死的話
[00:07:05.160 --> 00:07:06.160]  就要變
[00:07:06.160 --> 00:07:07.160]  變的意思
[00:07:07.160 --> 00:07:09.160]  好的變得更加好
[00:07:09.160 --> 00:07:11.160]  不好的要變好
[00:07:11.160 --> 00:07:13.160]  教會才有希望
[00:07:13.160 --> 00:07:14.160]  才有希望
[00:07:14.160 --> 00:07:16.160]  中國人有句說話說
[00:07:16.160 --> 00:07:18.160]  兄弟同心
[00:07:18.160 --> 00:07:19.160]  跟著是甚麼
[00:07:19.160 --> 00:07:21.160]  其利斷金
[00:07:21.160 --> 00:07:23.160]  你知不知道教會同心會怎樣
[00:07:23.160 --> 00:07:25.160]  沒聽過嗎
[00:07:25.160 --> 00:07:27.160]  教會同心
[00:07:27.160 --> 00:07:29.160]  興旺福音
[00:07:29.160 --> 00:07:31.160]  同心是很重要的
[00:07:31.160 --> 00:07:33.160]  約翰福音十七章
[00:07:33.160 --> 00:07:35.160]  十一至二十三節
[00:07:35.160 --> 00:07:36.160]  提到合一
[00:07:36.160 --> 00:07:37.160]  剛才讀經的時候
[00:07:37.160 --> 00:07:39.160]  我覺得有好幾次說到
[00:07:39.160 --> 00:07:41.160]  合而為一
[00:07:41.160 --> 00:07:42.160]  說了好多次
[00:07:42.160 --> 00:07:43.160]  為他們祈禱
[00:07:43.160 --> 00:07:44.160]  希望他們合而為一
[00:07:44.160 --> 00:07:46.160]  當時耶穌要走
[00:07:46.160 --> 00:07:47.160]  剛才有沒有留意到
[00:07:47.160 --> 00:07:48.160]  有一節是十八節
[00:07:48.160 --> 00:07:50.160]  就是上次我用的那一節
[00:07:50.160 --> 00:07:51.160]  就是你怎樣猜我來
[00:07:51.160 --> 00:07:53.160]  我照樣猜他們去
[00:07:53.160 --> 00:07:54.160]  當耶穌離開
[00:07:54.160 --> 00:07:56.160]  將使命交給門徒的時候
[00:07:56.160 --> 00:07:58.160]  他要為他們祈禱
[00:07:58.160 --> 00:08:01.160]  叫他們不單止要不屬這個世界
[00:08:01.160 --> 00:08:03.160]  脫離那惡者
[00:08:03.160 --> 00:08:05.160]  還要合而為一
[00:08:05.160 --> 00:08:08.160]  因為合一才可以承擔使命
[00:08:08.160 --> 00:08:10.160]  合一才可以承受
[00:08:10.160 --> 00:08:13.160]  這個世界帶給我們的苦難
[00:08:13.160 --> 00:08:14.160]  所以今天和大家說
[00:08:14.160 --> 00:08:15.160]  第一點提到
[00:08:15.160 --> 00:08:16.160]  合一為了承擔
[00:08:16.160 --> 00:08:20.160]  十七章十一節
[00:08:20.160 --> 00:08:22.160]  那裡有提到
[00:08:22.160 --> 00:08:25.160]  耶穌說我要走了
[00:08:25.160 --> 00:08:26.160]  然後祂說
[00:08:26.160 --> 00:08:28.160]  求你因為你賜給我的名
[00:08:28.160 --> 00:08:29.160]  保守他們
[00:08:29.160 --> 00:08:33.160]  叫他們合而為一
[00:08:33.160 --> 00:08:35.160]  像我們一樣
[00:08:35.160 --> 00:08:36.160]  然後二十一節二十三節
[00:08:36.160 --> 00:08:40.160]  提了四次合而為一
[00:08:40.160 --> 00:08:42.160]  為什麼耶穌說這麼多次呢
[00:08:42.160 --> 00:08:44.160]  有人說重要的事
[00:08:44.160 --> 00:08:45.160]  說了多少次
[00:08:45.160 --> 00:08:46.160]  說了三次
[00:08:46.160 --> 00:08:48.160]  耶穌說了五次
[00:08:48.160 --> 00:08:50.160]  是非常重要
[00:08:50.160 --> 00:08:51.160]  但重要的事
[00:08:51.160 --> 00:08:54.160]  很多時候人們就不會注意
[00:08:54.160 --> 00:08:55.160]  很多人都知道
[00:08:55.160 --> 00:08:56.160]  身體要好
[00:08:56.160 --> 00:08:57.160]  要做運動
[00:08:57.160 --> 00:08:58.160]  要睡覺
[00:08:58.160 --> 00:09:01.160]  不要不吃不喝
[00:09:01.160 --> 00:09:02.160]  很多人都知道
[00:09:02.160 --> 00:09:04.160]  但往往不注意
[00:09:04.160 --> 00:09:06.160]  後果就自己承受
[00:09:06.160 --> 00:09:08.160]  約翰福音十三章至十七章
[00:09:08.160 --> 00:09:13.160]  可以說是五章很關鍵的經文
[00:09:13.160 --> 00:09:14.160]  十四至十六章
[00:09:14.160 --> 00:09:16.160]  我們叫做臨別的贈言
[00:09:16.160 --> 00:09:17.160]  就是耶穌就走了
[00:09:17.160 --> 00:09:21.160]  就和門徒說最後一篇贈言
[00:09:21.160 --> 00:09:23.160]  福音書裡有兩篇最長的講道
[00:09:23.160 --> 00:09:25.160]  一篇是登山補訓
[00:09:25.160 --> 00:09:27.160]  馬大福音第五第六第七
[00:09:27.160 --> 00:09:29.160]  那是耶穌傳道開始的時候
[00:09:29.160 --> 00:09:32.160]  一篇很長的講道
[00:09:32.160 --> 00:09:35.160]  而第二篇就是臨別贈言
[00:09:35.160 --> 00:09:37.160]  十四十五十六章
[00:09:37.160 --> 00:09:38.160]  我以前教神學的時候
[00:09:38.160 --> 00:09:41.160]  我叫我的學生背誦這三章
[00:09:41.160 --> 00:09:43.160]  他們真的背誦了這三章
[00:09:43.160 --> 00:09:45.160]  因為這三章聖經是非常重要
[00:09:45.160 --> 00:09:47.160]  在贈言之前
[00:09:47.160 --> 00:09:49.160]  耶穌有洗腳的榜樣
[00:09:49.160 --> 00:09:51.160]  在這三章之後
[00:09:51.160 --> 00:09:53.160]  十七章有一個離別的禱告
[00:09:53.160 --> 00:09:56.160]  有人叫做大祭司的禱告
[00:09:56.160 --> 00:09:57.160]  臨別贈言之前
[00:09:57.160 --> 00:09:59.160]  洗腳的榜樣的目的是什麼呢?
[00:09:59.160 --> 00:10:02.160]  就是帶出彼此相愛的命令
[00:10:02.160 --> 00:10:06.160]  離別的禱告帶出的是合而為一的需要
[00:10:06.160 --> 00:10:07.160]  所以彼此相愛
[00:10:07.160 --> 00:10:11.160]  合而為一和十四十五十六章所說的內容
[00:10:11.160 --> 00:10:14.160]  是非常重要和有關的
[00:10:14.160 --> 00:10:15.160]  裡面說了很多次
[00:10:15.160 --> 00:10:18.160]  我要走了我要走了我要走了
[00:10:18.160 --> 00:10:20.160]  然後我留下什麼給你們
[00:10:20.160 --> 00:10:22.160]  然後你們在世上有苦難
[00:10:22.160 --> 00:10:23.160]  但你們可以放心
[00:10:23.160 --> 00:10:25.160]  我已經醒過這個世界
[00:10:25.160 --> 00:10:27.160]  十五章大家很熟悉的
[00:10:27.160 --> 00:10:28.160]  就是你們要在我裡面
[00:10:28.160 --> 00:10:30.160]  我也要在你們裡面
[00:10:30.160 --> 00:10:31.160]  提了這些東西
[00:10:31.160 --> 00:10:32.160]  有了這些東西
[00:10:32.160 --> 00:10:38.160]  你們就可以在世上完成我給你們的使命
[00:10:38.160 --> 00:10:39.160]  所以你們發現
[00:10:39.160 --> 00:10:41.160]  十三章到十七章
[00:10:41.160 --> 00:10:43.160]  都是和使命有關的
[00:10:43.160 --> 00:10:46.160]  當耶穌離開之前說的話
[00:10:46.160 --> 00:10:48.160]  我想就不會亂說話
[00:10:48.160 --> 00:10:50.160]  所以很多時候
[00:10:50.160 --> 00:10:52.160]  一個人離開之前說話都很重要
[00:10:52.160 --> 00:10:56.160]  我記得我在前年2023年11月
[00:10:56.160 --> 00:10:58.160]  我回香港的時候
[00:10:58.160 --> 00:10:59.160]  也回了中國
[00:10:59.160 --> 00:11:01.160]  當我離開中國的時候
[00:11:01.160 --> 00:11:02.160]  和同工分享
[00:11:02.160 --> 00:11:04.160]  我說我要走了
[00:11:04.160 --> 00:11:07.160]  我請他們吃火鍋
[00:11:07.160 --> 00:11:10.160]  跟他們說了一番語重心長的話
[00:11:10.160 --> 00:11:12.160]  我跟他們說離開之後
[00:11:12.160 --> 00:11:14.160]  你們大家真的要小心
[00:11:14.160 --> 00:11:16.160]  你們要同心
[00:11:16.160 --> 00:11:18.160]  你們要專心
[00:11:18.160 --> 00:11:19.160]  我跟他們說
[00:11:19.160 --> 00:11:22.160]  你們要同心、要小心、要專心
[00:11:22.160 --> 00:11:26.160]  要三心一意做好神交託給我們的工作
[00:11:26.160 --> 00:11:27.160]  世界會變
[00:11:27.160 --> 00:11:29.160]  世界會有很多難處
[00:11:29.160 --> 00:11:30.160]  只要我們同心
[00:11:30.160 --> 00:11:32.160]  多大的風雨都可以擋得住
[00:11:32.160 --> 00:11:34.160]  但我們同樣要小心
[00:11:34.160 --> 00:11:36.160]  不要自找麻煩
[00:11:36.160 --> 00:11:37.160]  我們更加要專心
[00:11:37.160 --> 00:11:39.160]  不要多管閒事
[00:11:39.160 --> 00:11:41.160]  以致能夠做好神要我們做的事
[00:11:41.160 --> 00:11:42.160]  當我離開的時候
[00:11:42.160 --> 00:11:43.160]  留下給他們
[00:11:43.160 --> 00:11:46.160]  也是我心裡一個很重要的話
[00:11:46.160 --> 00:11:48.160]  很重要的話
[00:11:48.160 --> 00:11:52.160]  為什麼在十三章至十七章
[00:11:52.160 --> 00:11:54.160]  這麼注重彼此相愛和合而為一呢?
[00:11:54.160 --> 00:11:57.160]  因為這是很關鍵性的事
[00:11:57.160 --> 00:12:00.160]  十七章提到門徒是不屬世的
[00:12:00.160 --> 00:12:04.160]  但耶穌說你們也不離世
[00:12:04.160 --> 00:12:06.160]  你們有使命在身
[00:12:06.160 --> 00:12:09.160]  十八節說如何猜我照樣猜你們
[00:12:09.160 --> 00:12:12.160]  所以你發現在十一至二十三節
[00:12:12.160 --> 00:12:14.160]  說了五次合而為一
[00:12:14.160 --> 00:12:16.160]  為什麼合而為一這麼重要呢?
[00:12:16.160 --> 00:12:18.160]  教會要成長
[00:12:18.160 --> 00:12:20.160]  合而為一很重要
[00:12:20.160 --> 00:12:24.160]  因為門徒有三重身份
[00:12:24.160 --> 00:12:27.160]  我們是信徒
[00:12:27.160 --> 00:12:28.160]  是門徒
[00:12:28.160 --> 00:12:29.160]  是使徒
[00:12:29.160 --> 00:12:30.160]  門徒要學習
[00:12:30.160 --> 00:12:32.160]  使徒要承擔
[00:12:32.160 --> 00:12:35.160]  有生命也有使命
[00:12:35.160 --> 00:12:41.160]  但我們如何承擔使命呢?
[00:12:41.160 --> 00:12:44.160]  上次提到將積分賜給我們
[00:12:44.160 --> 00:12:46.160]  但生命要成長
[00:12:46.160 --> 00:12:48.160]  使命才可以承擔
[00:12:48.160 --> 00:12:49.160]  使命要承擔
[00:12:49.160 --> 00:12:51.160]  生命要合一
[00:12:51.160 --> 00:12:54.160]  我們有很多不同的教會講道
[00:12:54.160 --> 00:12:57.160]  包括歐洲、香港、加拿大、中國
[00:12:57.160 --> 00:13:00.160]  我發現很多教會跟我談的時候
[00:13:00.160 --> 00:13:03.160]  發現教會很需要福音興旺
[00:13:03.160 --> 00:13:05.160]  一定要合而為一
[00:13:05.160 --> 00:13:07.160]  如果內部不和
[00:13:07.160 --> 00:13:10.160]  我們叫內耗
[00:13:10.160 --> 00:13:12.160]  人們會回來敬拜
[00:13:12.160 --> 00:13:13.160]  也會奉獻
[00:13:13.160 --> 00:13:17.160]  但卻沒有心去做外展
[00:13:17.160 --> 00:13:18.160]  甚至有人跟我說
[00:13:18.160 --> 00:13:20.160]  不想帶人回教會
[00:13:20.160 --> 00:13:23.160]  不想他知道教會的問題
[00:13:23.160 --> 00:13:25.160]  所以常常都是這樣
[00:13:25.160 --> 00:13:27.160]  所以我發現合一真的很重要
[00:13:27.160 --> 00:13:29.160]  所以第一點跟大家說
[00:13:29.160 --> 00:13:31.160]  生命要成長
[00:13:31.160 --> 00:13:32.160]  使命可以承擔
[00:13:32.160 --> 00:13:33.160]  但使命要承擔
[00:13:33.160 --> 00:13:35.160]  生命一定要合一
[00:13:35.160 --> 00:13:37.160]  有時在教會有些悲劇
[00:13:37.160 --> 00:13:39.160]  大家會發現大喜節目都非常愛主
[00:13:39.160 --> 00:13:41.160]  相信在座大家都很愛神
[00:13:41.160 --> 00:13:42.160]  很愛主
[00:13:42.160 --> 00:13:44.160]  很感謝主耶穌為我們死
[00:13:44.160 --> 00:13:46.160]  感謝神給我們永生的盼望
[00:13:46.160 --> 00:13:47.160]  甚至有些人說
[00:13:47.160 --> 00:13:49.160]  我愛主愛到地步
[00:13:49.160 --> 00:13:51.160]  為主死都不重要
[00:13:51.160 --> 00:13:52.160]  大家都這樣說
[00:13:52.160 --> 00:13:53.160]  有弟兄這樣說
[00:13:53.160 --> 00:13:54.160]  有弟兄這樣說
[00:13:54.160 --> 00:13:55.160]  最糟糕的是
[00:13:55.160 --> 00:13:57.160]  大家都想大家死
[00:13:57.160 --> 00:13:59.160]  我肯為神死
[00:13:59.160 --> 00:14:00.160]  你也肯為神死
[00:14:00.160 --> 00:14:01.160]  但我又很想你死
[00:14:01.160 --> 00:14:02.160]  你又很想我死
[00:14:02.160 --> 00:14:04.160]  我以前在木會的時候
[00:14:04.160 --> 00:14:05.160]  曾經有個弟兄跟我說
[00:14:05.160 --> 00:14:07.160]  我教會沒有什麼問題
[00:14:07.160 --> 00:14:08.160]  只有兩個
[00:14:08.160 --> 00:14:09.160]  我說這麼少問題
[00:14:09.160 --> 00:14:10.160]  很少有
[00:14:10.160 --> 00:14:11.160]  我說什麼問題呢
[00:14:11.160 --> 00:14:13.160]  他提了兩個弟兄的名字
[00:14:13.160 --> 00:14:15.160]  這兩個弟兄就是教會的問題
[00:14:15.160 --> 00:14:17.160]  我說你怎樣處理呢
[00:14:17.160 --> 00:14:18.160]  我說祈禱
[00:14:18.160 --> 00:14:19.160]  我再問
[00:14:19.160 --> 00:14:20.160]  我又很好奇
[00:14:20.160 --> 00:14:21.160]  你怎樣祈禱呢
[00:14:21.160 --> 00:14:23.160]  他想都不想跟我說
[00:14:23.160 --> 00:14:25.160]  求神將他們接走
[00:14:25.160 --> 00:14:27.160]  我說
[00:14:27.160 --> 00:14:29.160]  我用不著這麼絕情吧
[00:14:29.160 --> 00:14:30.160]  他說不是的
[00:14:30.160 --> 00:14:31.160]  他說我現在說得快
[00:14:31.160 --> 00:14:32.160]  但我想得很清楚
[00:14:32.160 --> 00:14:34.160]  他說這兩個弟兄是很大問題
[00:14:34.160 --> 00:14:36.160]  總是做反對黨
[00:14:36.160 --> 00:14:37.160]  總是不合作
[00:14:37.160 --> 00:14:38.160]  所以在教會裡
