
[00:00:00.000 --> 00:00:07.580]  我们找到的时候一起读出来这四节圣经
[00:01:37.180 --> 00:01:39.180]  家有他的需要
[00:01:39.180 --> 00:01:40.220]  家有他的难处
[00:01:40.220 --> 00:01:41.420]  当你爱神的家
[00:01:41.420 --> 00:01:42.700]  我们见到需要
[00:01:42.700 --> 00:01:44.300]  我们会去满足他的需要
[00:01:44.300 --> 00:01:45.100]  见到难处
[00:01:45.100 --> 00:01:47.340]  我们会去承担他的难处
[00:01:47.340 --> 00:01:48.140]  神爱我
[00:01:48.140 --> 00:01:50.300]  以至我有了神的生命
[00:01:50.300 --> 00:01:51.580]  我爱神
[00:01:51.580 --> 00:01:54.060]  以至我承担神的使命
[00:01:54.060 --> 00:01:56.860]  神的使命就是建立神的家
[00:01:56.860 --> 00:01:58.860]  是不是讲得太快了
[00:01:58.860 --> 00:02:00.860]  太慢了
[00:02:00.860 --> 00:02:01.660]  快一点点
[00:02:01.660 --> 00:02:03.660]  以分所需第二章
[00:02:03.660 --> 00:02:05.260]  十九节至二十二节
[00:02:05.260 --> 00:02:06.540]  可以分开有三部分
[00:02:06.540 --> 00:02:08.540]  十九节提到我们的身份
[00:02:08.540 --> 00:02:13.020]  二十节提到我们建造的需要
[00:02:13.020 --> 00:02:16.220]  而提到第二十一节至二十二节
[00:02:16.220 --> 00:02:18.220]  就是讲到建造的结果
[00:02:18.220 --> 00:02:20.220]  建造的身份
[00:02:20.220 --> 00:02:22.220]  建造的内容
[00:02:22.220 --> 00:02:24.220]  需要和建造的结果
[00:02:24.220 --> 00:02:26.220]  三样东西
[00:02:26.220 --> 00:02:28.220]  第一样东西先讲身份
[00:02:28.220 --> 00:02:30.220]  十九节提到我们不是外人
[00:02:30.220 --> 00:02:32.220]  我们不再是外人
[00:02:32.220 --> 00:02:34.220]  不再是客里
[00:02:34.220 --> 00:02:36.220]  是与圣徒同国
[00:02:36.220 --> 00:02:38.220]  是神家里面的人
[00:02:38.220 --> 00:02:40.220]  我们以前是外人
[00:02:40.220 --> 00:02:42.220]  以前不认识神
[00:02:42.220 --> 00:02:44.220]  是家外的人
[00:02:44.220 --> 00:02:46.220]  以前不认识神我们算是客里
[00:02:46.220 --> 00:02:48.220]  这个地方不属于我们
[00:02:48.220 --> 00:02:50.220]  今天信了耶稣之后
[00:02:50.220 --> 00:02:52.220]  你是国里面一份子
[00:02:52.220 --> 00:02:54.220]  是家人是国民
[00:02:54.220 --> 00:02:56.220]  我不知道大家是否觉得
[00:02:56.220 --> 00:02:58.220]  建自己的家和建别人家
[00:02:58.220 --> 00:03:00.220]  是有所分别
[00:03:00.220 --> 00:03:04.220]  很少人会建别人家和建自己家是一样的
[00:03:04.220 --> 00:03:06.220]  譬如我有时去到
[00:03:06.220 --> 00:03:08.220]  别人家看到很污糟
[00:03:08.220 --> 00:03:10.220]  我不会拿吸尘器出来吸
[00:03:10.220 --> 00:03:12.220]  因为不是我家
[00:03:12.220 --> 00:03:13.220]  你明不明
[00:03:13.220 --> 00:03:15.220]  看到地上有衣服拿去扔去洗
[00:03:15.220 --> 00:03:17.220]  我不会因为不是我家
[00:03:17.220 --> 00:03:19.220]  我去到我妹妹家
[00:03:19.220 --> 00:03:21.220]  我去到我妹妹家吃饭
[00:03:21.220 --> 00:03:23.220]  和妈妈一起
[00:03:23.220 --> 00:03:25.220]  吃饭后我会坐在沙发上
[00:03:25.220 --> 00:03:27.220]  坐下
[00:03:27.220 --> 00:03:29.220]  很快就进入梦乡
[00:03:29.220 --> 00:03:31.220]  有时我老婆骂我
[00:03:31.220 --> 00:03:33.220]  很礼貌
[00:03:33.220 --> 00:03:35.220]  吃饱就睡
[00:03:35.220 --> 00:03:37.220]  睡饱就吃
[00:03:37.220 --> 00:03:39.220]  我说不是因为我妹妹家就像我家
[00:03:39.220 --> 00:03:41.220]  我家就像我家
[00:03:41.220 --> 00:03:43.220]  她家就像我家
[00:03:43.220 --> 00:03:45.220]  所以我很放松
[00:03:45.220 --> 00:03:47.220]  我当她家是我家
[00:03:47.220 --> 00:03:49.220]  所以我不会这样做
[00:03:49.220 --> 00:03:51.220]  自己家和自己家是很不同的
[00:03:51.220 --> 00:03:53.220]  是很不同的
[00:03:53.220 --> 00:03:55.220]  有次我在机构里借了同一辆车
[00:03:55.220 --> 00:03:57.220]  去做些事
[00:03:57.220 --> 00:03:59.220]  当我出去看到车
[00:03:59.220 --> 00:04:01.220]  我没见过那么污糟的车
[00:04:01.220 --> 00:04:03.220]  有没有见过车外面可以写字
[00:04:03.220 --> 00:04:05.220]  污糟到这样的地步
[00:04:05.220 --> 00:04:07.220]  我赶着要去银行
[00:04:07.220 --> 00:04:09.220]  我拿着车就去
[00:04:09.220 --> 00:04:11.220]  但入车时发现一开着就亮了一盏灯
[00:04:11.220 --> 00:04:13.220]  什么灯呢?是没有油的
[00:04:13.220 --> 00:04:15.220]  我说这样都有的?
[00:04:15.220 --> 00:04:17.220]  车里面还有很多垃圾
[00:04:17.220 --> 00:04:19.220]  盒装、纸
[00:04:19.220 --> 00:04:21.220]  到处都是
[00:04:21.220 --> 00:04:23.220]  我说这辆车肯定是垃圾车
[00:04:23.220 --> 00:04:25.220]  外面又污糟,里面又污糟
[00:04:25.220 --> 00:04:27.220]  但我不理那么多去做事
[00:04:27.220 --> 00:04:29.220]  做完事后,我走的时候心里很不平安
[00:04:29.220 --> 00:04:31.220]  所以我就帮她吸了一层
[00:04:31.220 --> 00:04:33.220]  我帮她扔了垃圾
[00:04:33.220 --> 00:04:35.220]  帮她入满油,帮她洗车
[00:04:35.220 --> 00:04:37.220]  然后就拿着车回去
[00:04:37.220 --> 00:04:39.220]  就停在那里,给她一条锁匙
[00:04:39.220 --> 00:04:41.220]  然后她出去,一出去没多久
[00:04:41.220 --> 00:04:43.220]  回来跟我说,徐帝兴你搞什么
[00:04:43.220 --> 00:04:45.220]  我搞什么
[00:04:45.220 --> 00:04:47.220]  她说这辆车不是你的,你干嘛要搞这些
[00:04:47.220 --> 00:04:49.220]  我就把这辆车还给她
[00:04:49.220 --> 00:04:51.220]  这辆车是你的,你干嘛不搞这些
[00:04:51.220 --> 00:04:53.220]  你明不明白
[00:04:53.220 --> 00:04:55.220]  这辆车既然是你的,你为什么不做呢
[00:04:55.220 --> 00:04:57.220]  这辆车不是我的,你说我做
[00:04:57.220 --> 00:04:59.220]  这辆车是你的,你为什么不做呢
[00:04:59.220 --> 00:05:01.220]  既然是国民,既然是家人
[00:05:01.220 --> 00:05:03.220]  就拜托你爱国爱民
[00:05:03.220 --> 00:05:05.220]  对不对
[00:05:05.220 --> 00:05:07.220]  拜托你爱神的家
[00:05:07.220 --> 00:05:09.220]  爱怎么表现呢
[00:05:09.220 --> 00:05:11.220]  爱要有贡献,要有承担
[00:05:11.220 --> 00:05:13.220]  保护爱要看重
[00:05:13.220 --> 00:05:15.220]  你真的爱,你给我看
[00:05:15.220 --> 00:05:17.220]  真的要做出来
[00:05:17.220 --> 00:05:19.220]  所以陶雪博士说过,一个人
[00:05:19.220 --> 00:05:21.220]  你怎么知道他看重什么呢
[00:05:21.220 --> 00:05:23.220]  你看他怎么用钱,怎么用时间
[00:05:23.220 --> 00:05:25.220]  为什么开心,为什么不开心,看什么书,和什么人一起
[00:05:25.220 --> 00:05:27.220]  写下了没有
[00:05:27.220 --> 00:05:29.220]  六样东西
[00:05:29.220 --> 00:05:31.220]  你怎么知道他看重什么
[00:05:31.220 --> 00:05:33.220]  看他看什么书
[00:05:33.220 --> 00:05:35.220]  怎么用时间
[00:05:35.220 --> 00:05:37.220]  为什么开心,为什么不开心
[00:05:37.220 --> 00:05:39.220]  和什么人一起,和怎么用钱
[00:05:39.220 --> 00:05:41.220]  六样东西,看他看重什么
[00:05:41.220 --> 00:05:43.220]  我简单说两样东西,时间和金钱
[00:05:43.220 --> 00:05:45.220]  这两样东西是最宝贵的
[00:05:45.220 --> 00:05:47.220]  这个世界的东西,有两样东西永远不够的
[00:05:47.220 --> 00:05:49.220]  什么永远不够,时间和钱
[00:05:49.220 --> 00:05:51.220]  永远都不够
[00:05:51.220 --> 00:05:53.220]  永远都说没有时间,永远都说不够钱
[00:05:53.220 --> 00:05:55.220]  永远都是这样
[00:05:55.220 --> 00:05:57.220]  当你真的爱神的家的时候
[00:05:57.220 --> 00:05:59.220]  你要问下自己,我肯不肯将时间拿出来
[00:05:59.220 --> 00:06:01.220]  参与神家的建立
[00:06:01.220 --> 00:06:03.220]  你看看全福堂
[00:06:03.220 --> 00:06:05.220]  每一年都有很多人受浸
[00:06:05.220 --> 00:06:07.220]  这些新仆是需要有人去栽培
[00:06:07.220 --> 00:06:09.220]  很多新仆进来的时候需要去关顾
[00:06:09.220 --> 00:06:11.220]  很多未成年的朋友需要去介绍
[00:06:11.220 --> 00:06:13.220]  这些全部需要时间的
[00:06:13.220 --> 00:06:15.220]  需要时间的
[00:06:15.220 --> 00:06:17.220]  你肯不肯将时间拿出来呢
[00:06:17.220 --> 00:06:19.220]  昨天和我弟兄聊天
[00:06:19.220 --> 00:06:21.220]  他说香港人很忙的
[00:06:21.220 --> 00:06:23.220]  我想和大家说
[00:06:23.220 --> 00:06:25.220]  你不要以为加拿大人不忙的
[00:06:25.220 --> 00:06:27.220]  我们要种花的
[00:06:27.220 --> 00:06:29.220]  我们要剪草的
[00:06:29.220 --> 00:06:31.220]  你有没有草剪呢
[00:06:31.220 --> 00:06:33.220]  我们很忙,我们要淋水的
[00:06:33.220 --> 00:06:35.220]  要铲雪的
[00:06:35.220 --> 00:06:37.220]  我们都很忙的
[00:06:37.220 --> 00:06:39.220]  不要以为我们不忙的
[00:06:39.220 --> 00:06:41.220]  每个人都有事忙
[00:06:41.220 --> 00:06:43.220]  你忙什么在忙的当中
[00:06:43.220 --> 00:06:45.220]  肯不肯将时间拿出来来建立神的家呢
[00:06:45.220 --> 00:06:47.220]  有一次牧师收到电话
[00:06:47.220 --> 00:06:49.220]  收到电话之后就和我说
[00:06:49.220 --> 00:06:51.220]  徐弟兄,收到这样的电话
[00:06:51.220 --> 00:06:53.220]  我都不知道开心还是不开心
[00:06:53.220 --> 00:06:55.220]  有个学生给我电话
[00:06:55.220 --> 00:06:57.220]  他说牧师,我现在放假有空
[00:06:57.220 --> 00:06:59.220]  可不可以回教会帮忙
[00:06:59.220 --> 00:07:01.220]  有什么要做的随时吩咐
[00:07:01.220 --> 00:07:03.220]  牧师收到之后犹豫了一段时间
[00:07:03.220 --> 00:07:05.220]  我不知道如何反应
[00:07:05.220 --> 00:07:07.220]  为什么呢,我不知道你收到的电话开不开心
[00:07:07.220 --> 00:07:09.220]  有空回教会帮忙开不开心
[00:07:09.220 --> 00:07:11.220]  牧师很聪明
[00:07:11.220 --> 00:07:13.220]  不回答我
[00:07:13.220 --> 00:07:15.220]  他说他又开心又不开心
[00:07:15.220 --> 00:07:17.220]  为什么呢
[00:07:17.220 --> 00:07:19.220]  他说弟兄有空回来帮忙是好事
[00:07:19.220 --> 00:07:21.220]  但他有空才回来帮忙
[00:07:21.220 --> 00:07:23.220]  这就不是好事
[00:07:23.220 --> 00:07:25.220]  听得明白吗
[00:07:25.220 --> 00:07:27.220]  有空回来帮忙是好事,但有空才回来帮忙不是好事
[00:07:27.220 --> 00:07:29.220]  我请牧师吃饭,什么occasion啊
[00:07:29.220 --> 00:07:31.220]  为什么请我吃饭,昨晚吃正餸
[00:07:31.220 --> 00:07:33.220]  请帮手
[00:07:33.220 --> 00:07:35.220]  吃完
[00:07:35.220 --> 00:07:37.220]  不是说剩下时间就给你吃
[00:07:37.220 --> 00:07:39.220]  没有这样请人吃东西
[00:07:39.220 --> 00:07:41.220]  刚才有个姐妹拿东西,有汤有喝东西给我
[00:07:41.220 --> 00:07:43.220]  她是特意做给我
[00:07:43.220 --> 00:07:45.220]  应该是吧
[00:07:45.220 --> 00:07:47.220]  我昨晚喝剩的
[00:07:47.220 --> 00:07:49.220]  那就不是那么好
[00:07:49.220 --> 00:07:51.220]  不是喝剩的
[00:07:51.220 --> 00:07:53.220]  你真是爱神的家
[00:07:53.220 --> 00:07:55.220]  你不是说我有空才回来帮忙
[00:07:55.220 --> 00:07:57.220]  而是你愿意将时间分出来
[00:07:57.220 --> 00:07:59.220]  预备回来帮忙
[00:07:59.220 --> 00:08:01.220]  这是心态
[00:08:01.220 --> 00:08:03.220]  明白吗
[00:08:03.220 --> 00:08:05.220]  神家需要我们
[00:08:05.220 --> 00:08:07.220]  不是只是回来坐坐
[00:08:07.220 --> 00:08:09.220]  而是回来帮忙
[00:08:09.220 --> 00:08:11.220]  帮忙需要时间
[00:08:11.220 --> 00:08:13.220]  你愿意将时间献给神
[00:08:13.220 --> 00:08:15.220]  第二,金钱
[00:08:15.220 --> 00:08:17.220]  金钱奉献是一样的
[00:08:17.220 --> 00:08:19.220]  有一次去教会
[00:08:19.220 --> 00:08:21.220]  教会请我说
[00:08:21.220 --> 00:08:23.220]  徐弟兄说说奉献
[00:08:23.220 --> 00:08:25.220]  不方便说
[00:08:25.220 --> 00:08:27.220]  有时候徐弟兄很有趣
[00:08:27.220 --> 00:08:29.220]  有些奉献是有些事
[00:08:29.220 --> 00:08:31.220]  不是真的
[00:08:31.220 --> 00:08:33.220]  他说奉献是很均真的
[00:08:33.220 --> 00:08:35.220]  神要的我不会留
[00:08:35.220 --> 00:08:37.220]  神要的我一定给
[00:08:37.220 --> 00:08:39.220]  我怎么奉献呢,将钱抛上去
[00:08:39.220 --> 00:08:41.220]  拿回来的就是我
[00:08:41.220 --> 00:08:43.220]  要的你拿,不拿的就是我
[00:08:43.220 --> 00:08:45.220]  这些什么是奉献
[00:08:45.220 --> 00:08:47.220]  你真的奉献
[00:08:47.220 --> 00:08:49.220]  你真的奉献,预备奉献
[00:08:49.220 --> 00:08:51.220]  加拿大的税很重
[00:08:51.220 --> 00:08:53.220]  收入越高
[00:08:53.220 --> 00:08:55.220]  打税越多
[00:08:55.220 --> 00:08:57.220]  打成百分之四十
[00:08:57.220 --> 00:08:59.220]  有一次弟兄买了一块地
[00:08:59.220 --> 00:09:01.220]  赚了很多钱,他要奉献
[00:09:01.220 --> 00:09:03.220]  他约我出来,徐弟兄
[00:09:03.220 --> 00:09:05.220]  我有些问题,我想奉献,我说好事
[00:09:05.220 --> 00:09:07.220]  但我不知道怎么奉献,奉献很简单
[00:09:07.220 --> 00:09:09.220]  你写张支票就行
[00:09:09.220 --> 00:09:11.220]  他说不是,我要问一问
[00:09:11.220 --> 00:09:13.220]  问什么呢,你知道加拿大税很重
[00:09:13.220 --> 00:09:15.220]  我这次赚了
[00:09:15.220 --> 00:09:17.220]  令我的收入多了很多
[00:09:17.220 --> 00:09:19.220]  我变成打成百分之四十税
[00:09:19.220 --> 00:09:21.220]  他说我知道要十一奉献
[00:09:21.220 --> 00:09:23.220]  但我想知道是税前还是税后
[00:09:23.220 --> 00:09:25.220]  他说圣经怎么说
[00:09:25.220 --> 00:09:27.220]  圣经没有说税
[00:09:27.220 --> 00:09:29.220]  他说我不知道怎么奉献
[00:09:29.220 --> 00:09:31.220]  我怕我奉献少了
[00:09:31.220 --> 00:09:33.220]  又怕我奉献多了
[00:09:33.220 --> 00:09:35.220]  我问他到底想不想奉献
[00:09:35.220 --> 00:09:37.220]  你明不明白,计算得这么准
[00:09:37.220 --> 00:09:39.220]  有些人很好笑,跟我奉献
[00:09:39.220 --> 00:09:41.220]  徐弟兄年底感恩
[00:09:41.220 --> 00:09:43.220]  我刚好奉献了十分之一感知主
[00:09:43.220 --> 00:09:45.220]  没有多没有少
[00:09:45.220 --> 00:09:47.220]  为什么计算得这么准
[00:09:47.220 --> 00:09:49.220]  为什么你笑得这么开心
[00:09:49.220 --> 00:09:51.220]  为什么要计算得这么准
[00:09:51.220 --> 00:09:53.220]  我经常觉得有爱做事
[00:09:53.220 --> 00:09:55.220]  我真的不会计较
[00:09:55.220 --> 00:09:57.220]  你怎么会计较呢
[00:09:57.220 --> 00:09:59.220]  你出于爱
[00:09:59.220 --> 00:10:01.220]  永远都是希望我能做多些更加好的
[00:10:01.220 --> 00:10:03.220]  我会开心些
[00:10:03.220 --> 00:10:05.220]  所以你是不是真的看重神的家
[00:10:05.220 --> 00:10:07.220]  你问如果是神的家
[00:10:07.220 --> 00:10:09.220]  你是不是爱神的家
[00:10:09.220 --> 00:10:11.220]  你又没有贡献又没有承担
[00:10:11.220 --> 00:10:13.220]  你想想今天来传福堂这么多年
[00:10:13.220 --> 00:10:15.220]  甚至在传福堂受浸
[00:10:15.220 --> 00:10:17.220]  在传福堂被栽培
[00:10:17.220 --> 00:10:19.220]  无论是弟兄姊妹之间
[00:10:19.220 --> 00:10:21.220]  在社会活动当中受到很多的栽培
[00:10:21.220 --> 00:10:23.220]  你爱不爱这个家
[00:10:23.220 --> 00:10:25.220]  你肯不肯承担这个家
[00:10:25.220 --> 00:10:27.220]  肯不肯分担这个家的需要
[00:10:27.220 --> 00:10:29.220]  第二件事就是我们建造的需要是什么
[00:10:29.220 --> 00:10:31.220]  这里提到
[00:10:31.220 --> 00:10:33.220]  建造在小徒和先知的根基上
[00:10:33.220 --> 00:10:35.220]  以耶稣基督为防国石
[00:10:35.220 --> 00:10:37.220]  国民和家人
[00:10:37.220 --> 00:10:39.220]  国有国法
[00:10:39.220 --> 00:10:41.220]  家有家规
[00:10:41.220 --> 00:10:43.220]  家会是有规有矩的地方
[00:10:43.220 --> 00:10:45.220]  家会是有爱
[00:10:45.220 --> 00:10:47.220]  爱不表示重
[00:10:47.220 --> 00:10:49.220]  爱不表示可以放弃
[00:10:49.220 --> 00:10:51.220]  放弃放纵不是自由
[00:10:51.220 --> 00:10:53.220]  放纵就是放纵
[00:10:53.220 --> 00:10:55.220]  放弃就是放弃
[00:10:55.220 --> 00:10:57.220]  不可以放弃放纵变成自由
[00:10:57.220 --> 00:10:59.220]  这个叫做毋庸自由
[00:10:59.220 --> 00:11:01.220]  律法的总义是爱
[00:11:01.220 --> 00:11:03.220]  但不可以以爱之名破坏规矩
[00:11:03.220 --> 00:11:05.220]  忘记我们的责任
[00:11:05.220 --> 00:11:07.220]  使徒王先知代表
[00:11:07.220 --> 00:11:09.220]  新约与旧约
[00:11:09.220 --> 00:11:11.220]  表示神的国神的家
[00:11:11.220 --> 00:11:13.220]  是有国法是有规规
[00:11:13.220 --> 00:11:15.220]  是应该照着神的心意来行事
[00:11:15.220 --> 00:11:17.220]  很多人为了
[00:11:17.220 --> 00:11:19.220]  自己的方便和舒服
[00:11:19.220 --> 00:11:21.220]  他不肯去做一些
[00:11:21.220 --> 00:11:23.220]  需要做但不容易做的事
[00:11:23.220 --> 00:11:25.220]  他不去做一些他应该做
[00:11:25.220 --> 00:11:27.220]  但很难做的事
[00:11:27.220 --> 00:11:29.220]  教会里面有规有矩
[00:11:29.220 --> 00:11:31.220]  其中一样最难做
[00:11:31.220 --> 00:11:33.220]  就是执政来做
[00:11:33.220 --> 00:11:35.220]  对不对?
[00:11:35.220 --> 00:11:37.220]  执政来做
[00:11:37.220 --> 00:11:39.220]  关系到规矩
[00:11:39.220 --> 00:11:41.220]  关系到管教
[00:11:41.220 --> 00:11:43.220]  管教就很难
[00:11:43.220 --> 00:11:45.220]  有爱
[00:11:45.220 --> 00:11:47.220]  爱怎么管教?
[00:11:47.220 --> 00:11:49.220]  希伯来书和执言书都有讲
[00:11:49.220 --> 00:11:51.220]  神所爱的会是管教
[00:11:51.220 --> 00:11:53.220]  所以有时我都劝一些
[00:11:53.220 --> 00:11:55.220]  牧者和童工
[00:11:55.220 --> 00:11:57.220]  我们对弟兄姊妹
[00:11:57.220 --> 00:11:59.220]  是需要教也需要管
[00:11:59.220 --> 00:12:01.220]  这是爱的表现
[00:12:01.220 --> 00:12:03.220]  我问容牧师
[00:12:03.220 --> 00:12:05.220]  有一次我和你提过我的儿子
[00:12:05.220 --> 00:12:07.220]  我儿子不乖的时候
[00:12:07.220 --> 00:12:09.220]  我收了他的游戏机不让他玩
[00:12:09.220 --> 00:12:11.220]  他回房睡
[00:12:11.220 --> 00:12:13.220]  我见他不开心
[00:12:13.220 --> 00:12:15.220]  持护就心痛
[00:12:15.220 --> 00:12:17.220]  拿着游戏机
[00:12:17.220 --> 00:12:19.220]  震一震走进去
[00:12:19.220 --> 00:12:21.220]  趁我儿子背着我看不到想放在旁边
[00:12:21.220 --> 00:12:23.220]  给他一个惊喜
[00:12:23.220 --> 00:12:25.220]  都未放下去他回头指着我
[00:12:25.220 --> 00:12:27.220]  他说爹地不要
[00:12:27.220 --> 00:12:29.220]  我问什么事?
[00:12:29.220 --> 00:12:31.220]  他说如果你这样做
[00:12:31.220 --> 00:12:33.220]  你这样做你教不了我的
[00:12:33.220 --> 00:12:35.220]  他说take it away
[00:12:35.220 --> 00:12:37.220]  那时我真的很难过
[00:12:37.220 --> 00:12:39.220]  我想告诉他
[00:12:39.220 --> 00:12:41.220]  他可能入错房
[00:12:41.220 --> 00:12:43.220]  但又不可以
[00:12:43.220 --> 00:12:45.220]  我都不知道是我管教他还是他管教我
[00:12:45.220 --> 00:12:47.220]  我都是他管教我
[00:12:47.220 --> 00:12:49.220]  怎样去管教他
[00:12:49.220 --> 00:12:51.220]  那时他好像八岁左右
[00:12:51.220 --> 00:12:53.220]  真的你要教
[00:12:53.220 --> 00:12:55.220]  你不教的时候将来他就会坏
[00:12:55.220 --> 00:12:57.220]  所以你发现有时
[00:12:57.220 --> 00:12:59.220]  和弟兄姊妹管教有时不容易
[00:12:59.220 --> 00:13:01.220]  但需要
[00:13:01.220 --> 00:13:03.220]  你真是爱神的家
[00:13:03.220 --> 00:13:05.220]  以仕途和先知为根基
[00:13:05.220 --> 00:13:07.220]  你不可以不教
[00:13:07.220 --> 00:13:09.220]  有时我们对弟兄姊妹要求
[00:13:09.220 --> 00:13:11.220]  我们去尽他们的责任
[00:13:11.220 --> 00:13:13.220]  我们很多事应该做的就去做
[00:13:13.220 --> 00:13:15.220]  有些弟兄姊妹很可爱
[00:13:15.220 --> 00:13:17.220]  他说徐帝兴我现在就信了耶稣
[00:13:17.220 --> 00:13:19.220]  但我不用侍奉他
[00:13:19.220 --> 00:13:21.220]  我说为什么不侍奉
[00:13:21.220 --> 00:13:23.220]  因为我这个人很知足
[00:13:23.220 --> 00:13:25.220]  我不会贪心
[00:13:25.220 --> 00:13:27.220]  信耶稣有救恩能够进天国很好
[00:13:27.220 --> 00:13:29.220]  我不用观冕不用赏赐
[00:13:29.220 --> 00:13:31.220]  这些不是不贪心
[00:13:31.220 --> 00:13:33.220]  这些叫奸
[00:13:33.220 --> 00:13:35.220]  你明不明
[00:13:35.220 --> 00:13:37.220]  他说自己不贪心
[00:13:37.220 --> 00:13:39.220]  我不用观冕不用赏赐
[00:13:39.220 --> 00:13:41.220]  你们这些贪心的基督徒你们去吧
[00:13:41.220 --> 00:13:43.220]  这是真事
[00:13:43.220 --> 00:13:45.220]  你明不明
[00:13:45.220 --> 00:13:47.220]  你不做不是这样
[00:13:47.220 --> 00:13:49.220]  很多人应该做就做
[00:13:49.220 --> 00:13:51.220]  不要以爱之名
[00:13:51.220 --> 00:13:53.220]  他有个原因
[00:13:53.220 --> 00:13:55.220]  我不懂做对信主会做错
[00:13:55.220 --> 00:13:57.220]  谁学踩单车没试过跌
[00:13:57.220 --> 00:13:59.220]  谁学游水没试过喝水
[00:13:59.220 --> 00:14:01.220]  真的
[00:14:01.220 --> 00:14:03.220]  除非你用氧气筒用潜水筒
[00:14:03.220 --> 00:14:05.220]  肯定会
[00:14:05.220 --> 00:14:07.220]  做错不重要但要学
[00:14:07.220 --> 00:14:09.220]  我有次被我老婆说
[00:14:09.220 --> 00:14:11.220]  我都很激动
[00:14:11.220 --> 00:14:13.220]  她是真心的
[00:14:13.220 --> 00:14:15.220]  她说为什么家里经常被你弄烂
[00:14:15.220 --> 00:14:17.220]  吸尘机不是吸尘机
[00:14:17.220 --> 00:14:19.220]  洗碗机不是洗碗机
[00:14:19.220 --> 00:14:21.220]  剪草机不是剪草机
[00:14:21.220 --> 00:14:23.220]  剪雪机不是剪雪机
[00:14:23.220 --> 00:14:25.220]  剪雪机什么都你弄烂
[00:14:25.220 --> 00:14:27.220]  很简单因为我用的东西
[00:14:27.220 --> 00:14:29.220]  吸尘机是我用的剪草机是我用的
[00:14:29.220 --> 00:14:31.220]  剪雪机是我用的
[00:14:31.220 --> 00:14:33.220]  但会弄烂就不会说
[00:14:33.220 --> 00:14:35.220]  我怕弄烂我不用
[00:14:35.220 --> 00:14:37.220]  有些人就是这样我怕做错我不做
[00:14:37.220 --> 00:14:39.220]  我怕弄烂我不用
[00:14:39.220 --> 00:14:41.220]  当然要做
[00:14:41.220 --> 00:14:43.220]  不要以爱之名
[00:14:43.220 --> 00:14:45.220]  讲得好听
[00:14:45.220 --> 00:14:47.220]  使徒与先知你要明白我们真的要记住
[00:14:47.220 --> 00:14:49.220]  是有规义会既然神有吩咐
[00:14:49.220 --> 00:14:51.220]  你照着去做神给恩赐
[00:14:51.220 --> 00:14:53.220]  你就照着去用
[00:14:53.220 --> 00:14:55.220]  家中有爱都要有教
[00:14:55.220 --> 00:14:57.220]  这个叫家教
[00:14:57.220 --> 00:14:59.220]  不要将包容变纵容
[00:14:59.220 --> 00:15:01.220]  变宠坏
[00:15:01.220 --> 00:15:03.220]  我常常提醒一些教睦同工
[00:15:03.220 --> 00:15:05.220]  对弟兄姊妹应当有要求
[00:15:05.220 --> 00:15:07.220]  应当有要求
[00:15:07.220 --> 00:15:09.220]  没有要求不是一件好事
[00:15:09.220 --> 00:15:11.220]  神的国和神的家
