
[00:00:00.000 --> 00:00:02.320]  我想問頂層有多少人
[00:06:16.960 --> 00:06:18.960]  因為美國那邊的牧會
[00:06:18.960 --> 00:06:21.960]  是從來不需要排隊的
[00:06:21.960 --> 00:06:24.960]  一個門口是大的
[00:06:24.960 --> 00:06:26.960]  路是很多的
[00:06:26.960 --> 00:06:29.960]  入口的地方非常多的
[00:06:29.960 --> 00:06:31.960]  人是很少的
[00:06:31.960 --> 00:06:35.960]  所以是沒有需要排隊的
[00:06:35.960 --> 00:06:37.960]  回到香港的時候呢
[00:06:37.960 --> 00:06:39.960]  是很不同的
[00:06:39.960 --> 00:06:42.960]  最後一樣東西 也給大家知道
[00:06:42.960 --> 00:06:46.960]  我記得我曾經投稿去中信
[00:06:46.960 --> 00:06:48.960]  是我的見證
[00:06:48.960 --> 00:06:51.960]  結果收到的一個回音
[00:06:51.960 --> 00:06:55.960]  你的稿件太長
[00:06:55.960 --> 00:06:59.960]  不大適合我們的需要
[00:06:59.960 --> 00:07:04.960]  所以決定不會登載
[00:07:04.960 --> 00:07:06.960]  但是又沒有寄給我
[00:07:06.960 --> 00:07:10.960]  那個我是第一次投稿的經歷
[00:07:10.960 --> 00:07:13.960]  而投稿的結果就是說
[00:07:13.960 --> 00:07:16.960]  我好像沒什麼心
[00:07:16.960 --> 00:07:18.960]  我想繼續寫東西下去
[00:07:18.960 --> 00:07:20.960]  所以從那個時候開始
[00:07:20.960 --> 00:07:24.960]  我投稿中信只有一次
[00:07:24.960 --> 00:07:26.960]  就是那一次
[00:07:26.960 --> 00:07:28.960]  接著都沒有投過
[00:07:28.960 --> 00:07:30.960]  我也沒想過我會寫書的
[00:07:30.960 --> 00:07:32.960]  不過自從來了香港
[00:07:32.960 --> 00:07:34.960]  事風之後
[00:07:34.960 --> 00:07:37.960]  是因為說了一段時間的陪寧會
[00:07:37.960 --> 00:07:39.960]  有些人就罵我
[00:07:39.960 --> 00:07:42.960]  喂 你那些東西有沒有寫下來
[00:07:42.960 --> 00:07:44.960]  可不可以出書
[00:07:44.960 --> 00:07:47.960]  就是因為有出版社罵我做這件事
[00:07:47.960 --> 00:07:51.960]  我告訴他 我那些很亂的
[00:07:51.960 --> 00:07:54.960]  寫得不完全
[00:07:54.960 --> 00:07:56.960]  不是很好
[00:07:56.960 --> 00:07:58.960]  他說不要緊 你寫了之後給我們吧
[00:07:58.960 --> 00:08:00.960]  我們有人幫你編輯的
[00:08:00.960 --> 00:08:02.960]  幫你去校退的
[00:08:02.960 --> 00:08:04.960]  結果就是因為這樣
[00:08:04.960 --> 00:08:08.960]  我就開始將有幾本用開的材料
[00:08:08.960 --> 00:08:12.960]  一心見血 價值觀 新生命生活
[00:08:12.960 --> 00:08:16.960]  然後還有一些性格重整
[00:08:16.960 --> 00:08:18.960]  壞習慣重整
[00:08:18.960 --> 00:08:20.960]  性命論
[00:08:20.960 --> 00:08:22.960]  認識著基督等等
[00:08:22.960 --> 00:08:24.960]  就交給他們
[00:08:24.960 --> 00:08:26.960]  我沒想到他們
[00:08:26.960 --> 00:08:28.960]  很認真地從頭到尾
[00:08:28.960 --> 00:08:30.960]  就是跟我這樣來做
[00:08:30.960 --> 00:08:32.960]  以至那些書
[00:08:32.960 --> 00:08:35.960]  逐年逐年這樣出來
[00:08:35.960 --> 00:08:37.960]  我為這一切感恩
[00:08:37.960 --> 00:08:40.960]  今天講道的時候
[00:08:40.960 --> 00:08:44.960]  很想和大家介紹一位
[00:08:44.960 --> 00:08:49.960]  聖經的四大人物第二位
[00:08:49.960 --> 00:08:51.960]  這個就是雅各
[00:08:51.960 --> 00:08:58.960]  雅各原來在他自己人生裡最低谷的時間
[00:08:58.960 --> 00:09:00.960]  這個低谷是什麼呢
[00:09:00.960 --> 00:09:03.960]  就是剛剛拿了長子的名分
[00:09:03.960 --> 00:09:05.960]  就是他哥哥因為紅豆湯
[00:09:05.960 --> 00:09:08.960]  就換了長子的名分給他
[00:09:08.960 --> 00:09:10.960]  第二方面
[00:09:10.960 --> 00:09:12.960]  也拿了他父親的祝福
[00:09:12.960 --> 00:09:14.960]  這個是他自己押回來的
[00:09:14.960 --> 00:09:16.960]  是他媽媽和他一起押回來的
[00:09:16.960 --> 00:09:18.960]  祝福拿了
[00:09:18.960 --> 00:09:20.960]  長子的名分也拿了
[00:09:20.960 --> 00:09:22.960]  但是得來的結果是什麼呢
[00:09:22.960 --> 00:09:24.960]  是災難一場
[00:09:24.960 --> 00:09:26.960]  這個災難是他的哥哥
[00:09:26.960 --> 00:09:28.960]  以素直接告訴他
[00:09:28.960 --> 00:09:30.960]  我不會放過你
[00:09:30.960 --> 00:09:33.960]  在我爸爸死那一天
[00:09:33.960 --> 00:09:35.960]  我一定要你的命
[00:09:35.960 --> 00:09:38.960]  不要以為你拿了長子的名分
[00:09:38.960 --> 00:09:40.960]  你分家產的時候
[00:09:40.960 --> 00:09:42.960]  你就會多一半
[00:09:42.960 --> 00:09:43.960]  沒有這樣的事
[00:09:43.960 --> 00:09:45.960]  我會殺了你
[00:09:45.960 --> 00:09:46.960]  全部的東西都是我的
[00:09:46.960 --> 00:09:48.960]  差不多是這麼說
[00:09:48.960 --> 00:09:49.960]  就是因為這樣
[00:09:49.960 --> 00:09:50.960]  他聽不到
[00:09:50.960 --> 00:09:51.960]  他的媽媽聽到
[00:09:51.960 --> 00:09:53.960]  而當他媽媽聽到的時候
[00:09:53.960 --> 00:09:55.960]  就悄悄地告訴他
[00:09:55.960 --> 00:09:57.960]  兒子啊
[00:09:57.960 --> 00:09:59.960]  你有這麼快就這麼快
[00:09:59.960 --> 00:10:00.960]  快點走啊
[00:10:00.960 --> 00:10:01.960]  不要再回來
[00:10:01.960 --> 00:10:02.960]  去你舅父那裡吧
[00:10:02.960 --> 00:10:03.960]  去他舅父那裡
[00:10:03.960 --> 00:10:05.960]  要走多遠啊
[00:10:05.960 --> 00:10:07.960]  我想當時走路去
[00:10:07.960 --> 00:10:10.960]  起碼幾個月
[00:10:10.960 --> 00:10:12.960]  非常遠的地方
[00:10:12.960 --> 00:10:14.960]  走路去
[00:10:14.960 --> 00:10:16.960]  要幾個月才走得到
[00:10:16.960 --> 00:10:18.960]  但是他都是為了逃命的緣故
[00:10:18.960 --> 00:10:20.960]  他媽媽就告訴他
[00:10:20.960 --> 00:10:22.960]  你有這麼快就這麼快
[00:10:22.960 --> 00:10:24.960]  快點走啊
[00:10:24.960 --> 00:10:26.960]  結果雅各就是因為這樣的緣故
[00:10:26.960 --> 00:10:30.960]  逃難離開他媽媽
[00:10:30.960 --> 00:10:32.960]  離開他爸爸
[00:10:32.960 --> 00:10:35.960]  就想去找他舅父
[00:10:35.960 --> 00:10:37.960]  這個地方
[00:10:37.960 --> 00:10:41.960]  是等於現在的
[00:10:41.960 --> 00:10:44.960]  你可以這麼說
[00:10:44.960 --> 00:10:46.960]  以色列的地方
[00:10:46.960 --> 00:10:50.960]  一直走到伊拉克兩河
[00:10:50.960 --> 00:10:52.960]  或者我們叫做現在
[00:10:52.960 --> 00:10:57.960]  在一個西乃附近
[00:10:57.960 --> 00:11:00.960]  其實是相當遠的一個地方
[00:11:00.960 --> 00:11:02.960]  而且這個地方
[00:11:02.960 --> 00:11:07.960]  是絕對不好走的地方
[00:11:07.960 --> 00:11:14.960]  結果他在走的過程當中
[00:11:14.960 --> 00:11:17.960]  走到一個地方
[00:11:17.960 --> 00:11:19.960]  叫做路斯
[00:11:19.960 --> 00:11:24.960]  路斯這個字原文叫做行樹
[00:11:24.960 --> 00:11:26.960]  其實這個字
[00:11:26.960 --> 00:11:30.960]  就是現在的伯特利
[00:11:30.960 --> 00:11:33.960]  他到了那裡的時候就發了一個夢
[00:11:33.960 --> 00:11:35.960]  而這個夢
[00:11:35.960 --> 00:11:38.960]  是燃起了他的鬥志
[00:11:38.960 --> 00:11:41.960]  這個鬥志不單能夠順利走到
[00:11:41.960 --> 00:11:44.960]  他舅父拉班的地方
[00:11:44.960 --> 00:11:47.960]  甚至燃起了他日後
[00:11:47.960 --> 00:11:51.960]  整個人生的原因在哪裡呢?
[00:11:51.960 --> 00:11:54.960]  這個夢境有幾個特色
[00:11:54.960 --> 00:12:00.960]  我今天很想和大家分析這個夢境
[00:12:00.960 --> 00:12:02.960]  親愛的聽眾
[00:12:02.960 --> 00:12:07.960]  這個夢境也讓我們今天可以有一個指引
[00:12:07.960 --> 00:12:10.960]  有哪些夢是值得我們去尋夢的
[00:12:10.960 --> 00:12:12.960]  你繼續下去
[00:12:12.960 --> 00:12:14.960]  有哪些夢你有這麼快
[00:12:14.960 --> 00:12:17.960]  停止了繼續發下去
[00:12:17.960 --> 00:12:19.960]  甚至有這麼快
[00:12:19.960 --> 00:12:22.960]  將那些夢全部清除
[00:12:22.960 --> 00:12:23.960]  不要繼續
[00:12:23.960 --> 00:12:25.960]  舉個例子
[00:12:25.960 --> 00:12:27.960]  有個弟兄發夢發著
[00:12:27.960 --> 00:12:29.960]  中了彩票
[00:12:29.960 --> 00:12:32.960]  突然之間
[00:12:32.960 --> 00:12:35.960]  在老闆面前受的怨氣
[00:12:35.960 --> 00:12:39.960]  他就說一次過全部掃清了
[00:12:39.960 --> 00:12:42.960]  發夢發著他自己中了彩票
[00:12:42.960 --> 00:12:45.960]  然後回到公司的時候
[00:12:45.960 --> 00:12:47.960]  就和老闆說一聲
[00:12:47.960 --> 00:12:49.960]  對不起
[00:12:49.960 --> 00:12:52.960]  我今天要解僱你
[00:12:52.960 --> 00:12:54.960]  然後跟同事說一聲
[00:12:54.960 --> 00:12:56.960]  今天和你們再見
[00:12:56.960 --> 00:12:57.960]  我不會再做了
[00:12:57.960 --> 00:13:00.960]  然後每樣東西都可以不用了
[00:13:00.960 --> 00:13:02.960]  離職的東西都不用了
[00:13:02.960 --> 00:13:03.960]  什麼都不用了
[00:13:03.960 --> 00:13:05.960]  所以再見了
[00:13:05.960 --> 00:13:09.960]  他發夢發著自己意氣風發的時候
[00:13:09.960 --> 00:13:11.960]  突然間就醒了
[00:13:11.960 --> 00:13:16.960]  這個弟兄又敢將這個夢告訴我
[00:13:16.960 --> 00:13:18.960]  我跟著跟他說
[00:13:18.960 --> 00:13:20.960]  弟兄
[00:13:20.960 --> 00:13:22.960]  這個夢
[00:13:22.960 --> 00:13:25.960]  我希望你以後都不要再發了
[00:13:25.960 --> 00:13:29.960]  因為不合神心意的
[00:13:29.960 --> 00:13:30.960]  不勞而獲的東西
[00:13:30.960 --> 00:13:32.960]  不應該是我們追求的東西
[00:13:32.960 --> 00:13:34.960]  也有一個人發夢發著
[00:13:34.960 --> 00:13:39.960]  有一個很漂亮很漂亮的校花
[00:13:39.960 --> 00:13:41.960]  找她
[00:13:41.960 --> 00:13:43.960]  還說投懷送抱
[00:13:43.960 --> 00:13:46.960]  說她結了婚
[00:13:46.960 --> 00:13:48.960]  我跟著跟她說
[00:13:48.960 --> 00:13:50.960]  弟兄
[00:13:50.960 --> 00:13:53.960]  我希望日後你的女兒
[00:13:53.960 --> 00:13:55.960]  不會有這樣的夢再出現
[00:13:55.960 --> 00:13:57.960]  否則會影響你的
[00:13:57.960 --> 00:13:59.960]  而且影響你的婚姻
[00:13:59.960 --> 00:14:01.960]  很多很多的問題
[00:14:01.960 --> 00:14:05.960]  到底有什麼夢值得我們去尋夢
[00:14:05.960 --> 00:14:08.960]  有什麼夢有這麼快就停止了
[00:14:08.960 --> 00:14:12.960]  有什麼夢是可以去嘗試的
[00:14:12.960 --> 00:14:14.960]  我今天就給大家看看
[00:14:14.960 --> 00:14:17.960]  雅各的夢有三個特質
[00:14:17.960 --> 00:14:21.960]  是值得我們深思
[00:14:21.960 --> 00:14:24.960]  首先第一個特質是什麼呢
[00:14:24.960 --> 00:14:27.960]  他的夢境
[00:14:27.960 --> 00:14:31.960]  是和神的應許緊扣的
[00:14:31.960 --> 00:14:35.960]  我們一起首先去讀一讀
[00:14:35.960 --> 00:14:42.960]  由28章創世記第十節開始
[00:14:42.960 --> 00:14:46.960]  我們一起讀到15節
[00:14:46.960 --> 00:14:48.960]  10至15節
[00:14:48.960 --> 00:14:50.960]  大家找到我們一起讀
[00:14:50.960 --> 00:14:54.960]  雅各出了別時巴
[00:14:54.960 --> 00:14:56.960]  到了一個地方
[00:14:56.960 --> 00:14:58.960]  因為太陽下了
[00:14:58.960 --> 00:15:03.960]  就在那裡住宿
[00:15:03.960 --> 00:15:06.960]  在那裡躺臥睡了
[00:15:06.960 --> 00:15:08.960]  看見一個梯子立在地上
[00:15:08.960 --> 00:15:11.960]  梯子的頭頂著天
[00:15:11.960 --> 00:15:15.960]  有神的使者在梯子上上去下來
[00:15:15.960 --> 00:15:18.960]  耶和華站在梯子上說
[00:15:18.960 --> 00:15:19.960]  我是耶和華
[00:15:19.960 --> 00:15:21.960]  你祖阿伯勒漢的神
[00:15:21.960 --> 00:15:23.960]  也是以撒的神
[00:15:23.960 --> 00:15:28.960]  我要將你現在所躺臥之地賜給你
[00:15:28.960 --> 00:15:32.960]  你的後裔必上以上
[00:15:32.960 --> 00:15:34.960]  必向西南北開展
[00:15:34.960 --> 00:15:38.960]  地上的萬族必因你和你的後裔得福
[00:15:38.960 --> 00:15:42.960]  我也與你同在
[00:15:42.960 --> 00:15:43.960]  我必保佑你
[00:15:43.960 --> 00:15:45.960]  領你歸回這地
[00:15:45.960 --> 00:15:47.960]  總不離棄你
[00:15:47.960 --> 00:15:50.960]  直到我成全我向你所應許的
[00:15:50.960 --> 00:15:51.960]  頂智妹
[00:15:51.960 --> 00:15:52.960]  在這個夢境裡
[00:15:52.960 --> 00:15:55.960]  有一樣東西非常重要
[00:15:55.960 --> 00:16:00.960]  這個夢境是和神的應許息息相關
[00:16:00.960 --> 00:16:02.960]  到底是什麼應許呢?
[00:16:02.960 --> 00:16:05.960]  有幾樣東西非常重要
[00:16:05.960 --> 00:16:06.960]  首先第一
[00:16:06.960 --> 00:16:10.960]  是和地的應許息息相關
[00:16:10.960 --> 00:16:13.960]  我們首先給大家看看
[00:16:13.960 --> 00:16:16.960]  到底和地的應許息息相關
[00:16:16.960 --> 00:16:19.960]  是關乎什麼呢?
[00:16:19.960 --> 00:16:22.960]  《創世記》十五章十八到二十一節
[00:16:22.960 --> 00:16:24.960]  在這段聖經當中
[00:16:24.960 --> 00:16:25.960]  你們找到吧
[00:16:25.960 --> 00:16:28.960]  我們一起讀一讀這一段
[00:16:28.960 --> 00:16:30.960]  或者我讀一讀
[00:16:30.960 --> 00:16:33.960]  開頭十八節
[00:16:33.960 --> 00:16:35.960]  即是十七節
[00:16:35.960 --> 00:16:37.960]  日落天黑
[00:16:37.960 --> 00:16:38.960]  不料有無煙的爐
[00:16:38.960 --> 00:16:42.960]  並燒著火把從那些玉塊中經過
[00:16:42.960 --> 00:16:46.960]  當那日耶和華與亞伯蘭立約
[00:16:46.960 --> 00:16:47.960]  我們一起讀
[00:16:47.960 --> 00:16:51.960]  說:我已賜給你的後裔
[00:16:51.960 --> 00:16:58.960]  (大約是在說亞伯蘭人的名字)
[00:16:58.960 --> 00:16:59.960]  甲摩尼人
[00:16:59.960 --> 00:17:00.960]  赫人
[00:17:00.960 --> 00:17:01.960]  比利洗人
[00:17:01.960 --> 00:17:02.960]  尼弗欽人
[00:17:02.960 --> 00:17:03.960]  阿摩尼人
[00:17:03.960 --> 00:17:05.960]  迦南人
[00:17:05.960 --> 00:17:06.960]  底格薩人
[00:17:06.960 --> 00:17:07.960]  耶布斯人
[00:17:07.960 --> 00:17:08.960]  至地
[00:17:08.960 --> 00:17:10.960]  在這段聖經當中
[00:17:10.960 --> 00:17:12.960]  首先我們看看
[00:17:12.960 --> 00:17:14.960]  亞國在這個地方
[00:17:14.960 --> 00:17:18.960]  我必要將這個地賜給你們
[00:17:18.960 --> 00:17:20.960]  成為你們什麼呢?
[00:17:20.960 --> 00:17:23.960]  是永遠遺孽的地方
[00:17:23.960 --> 00:17:25.960]  這個地是這樣的
[00:17:25.960 --> 00:17:28.960]  而另一方面我們看到
[00:17:28.960 --> 00:17:33.960]  在亞伯蘭與神之間的關係當中
[00:17:33.960 --> 00:17:35.960]  神也非常清楚
[00:17:35.960 --> 00:17:39.960]  在十五章已經告訴了他父親
[00:17:39.960 --> 00:17:41.960]  這塊地是要給他的
[00:17:41.960 --> 00:17:45.960]  這塊地到底包括什麼地方呢?
[00:17:45.960 --> 00:17:47.960]  起碼我們可以看得見
[00:17:47.960 --> 00:17:51.960]  是由南埃及河到埃及河
[00:17:51.960 --> 00:17:56.960]  一直到達白拉大河之地
[00:17:56.960 --> 00:18:00.960]  白拉大河就是幼發拉底河
[00:18:00.960 --> 00:18:01.960]  這一塊地
[00:18:01.960 --> 00:18:03.960]  換句話來說
[00:18:03.960 --> 00:18:05.960]  你可以看得見這一塊地的本身
[00:18:05.960 --> 00:18:07.960]  西到達地中海
[00:18:07.960 --> 00:18:09.960]  南到達埃及
[00:18:09.960 --> 00:18:11.960]  北到達尼巴嫩
[00:18:11.960 --> 00:18:12.960]  敘利亞
[00:18:12.960 --> 00:18:14.960]  而東到達哪裡呢?
[00:18:14.960 --> 00:18:18.960]  其實東是到達現在的伊拉克
[00:18:18.960 --> 00:18:20.960]  各位親愛的頂尖的妹妹
[00:18:20.960 --> 00:18:21.960]  我們看得見
[00:18:21.960 --> 00:18:25.960]  神再一次將這個應許告訴亞國
[00:18:25.960 --> 00:18:28.960]  這塊地我是賜給你們
[00:18:28.960 --> 00:18:32.960]  你和你的後裔都要得到
[00:18:32.960 --> 00:18:33.960]  第二件事
[00:18:33.960 --> 00:18:35.960]  有關後裔的應許
[00:18:35.960 --> 00:18:40.960]  也非常清楚在這個地方出現
[00:18:40.960 --> 00:18:41.960]  我們一起去看一看
[00:18:41.960 --> 00:18:43.960]  到底這個地的應許
[00:18:43.960 --> 00:18:47.960]  是怎樣和神對亞伯蘭的應許息息相關呢?
[00:18:47.960 --> 00:18:49.960]  十七章
[00:18:49.960 --> 00:18:50.960]  我們一起去看一看
[00:18:50.960 --> 00:18:52.960]  創世記的十七章
[00:18:52.960 --> 00:18:56.960]  四到第八節
[00:18:56.960 --> 00:18:57.960]  一起讀
[00:18:57.960 --> 00:18:58.960]  我與你立約
[00:18:58.960 --> 00:19:00.960]  你要作多國之父
[00:19:00.960 --> 00:19:02.960]  從此以後
[00:19:02.960 --> 00:19:04.960]  你明不應該再叫亞伯蘭
[00:19:04.960 --> 00:19:06.960]  但要叫亞伯拉罕
[00:19:06.960 --> 00:19:08.960]  因為我要立你作多國之父
[00:19:08.960 --> 00:19:12.960]  我必使你的後裔極其繁多
[00:19:12.960 --> 00:19:14.960]  國道從你而入
[00:19:14.960 --> 00:19:16.960]  君王從你而出
[00:19:16.960 --> 00:19:19.960]  我要與你並你世世代代的後裔
[00:19:19.960 --> 00:19:22.960]  作永遠的羊
[00:19:22.960 --> 00:19:25.960]  作你和你的後裔的神
[00:19:25.960 --> 00:19:28.960]  我要將你現在所居之地
[00:19:28.960 --> 00:19:29.960]  就是迦南全地
[00:19:29.960 --> 00:19:31.960]  賜給你和你的後裔
