
[00:00:00.000 --> 00:00:09.000]  今次平均來說,過了六天左右,平均每一天講四小時
[00:02:26.000 --> 00:02:28.000]  參宣身上有三個問題
[00:02:28.000 --> 00:02:31.000]  他自己自重,他自己自大
[00:02:31.000 --> 00:02:34.000]  他自己自處,自己孤立自己
[00:02:34.000 --> 00:02:36.000]  這三個都是他的致命傷
[00:02:36.000 --> 00:02:39.000]  昨天講完參宣,開頭我講了一個實際的經驗
[00:02:39.000 --> 00:02:42.000]  就是他吃咖哩牛腩,吃了一隻蟑螂
[00:02:42.000 --> 00:02:44.000]  沒有吃到,我沒有吃到,有隻蟑螂
[00:02:44.000 --> 00:02:47.000]  跟著唐蓉木斯出來吃飯
[00:02:47.000 --> 00:02:49.000]  真的見到有隻蟑螂
[00:02:49.000 --> 00:02:51.000]  好像我那天見到那隻
[00:02:51.000 --> 00:02:54.000]  今天跟大家講的是正面一點的
[00:02:54.000 --> 00:02:57.000]  叫做屬靈不倒翁
[00:02:57.000 --> 00:03:00.000]  講到保羅,我會分開兩堂
[00:03:00.000 --> 00:03:03.000]  這一堂是講第一部分,下一堂是第二部分
[00:03:03.000 --> 00:03:06.000]  屬靈不倒翁,有時候有玩過不倒翁
[00:03:06.000 --> 00:03:09.000]  你怎樣打他,他就會回頭
[00:03:09.000 --> 00:03:11.000]  你打他一拳,他就會想回來
[00:03:11.000 --> 00:03:14.000]  有種是吹氣的,有種是硬膠的,可以放在桌面
[00:03:14.000 --> 00:03:16.000]  很有趣,我以前很喜歡玩的
[00:03:16.000 --> 00:03:19.000]  推他又推不倒,打他又打不倒,氣你不死
[00:03:19.000 --> 00:03:22.000]  一直都打不倒,我想問一個問題
[00:03:22.000 --> 00:03:25.000]  什麼人是打不倒的呢
[00:03:25.000 --> 00:03:28.000]  有什麼人是怎樣打都打不倒的
[00:03:28.000 --> 00:03:30.000]  什麼人是打不倒的
[00:03:30.000 --> 00:03:32.000]  有種人是打不倒的
[00:03:32.000 --> 00:03:35.000]  就是跌倒的人
[00:03:35.000 --> 00:03:38.000]  因為你不用打他,他已經跌倒了
[00:03:38.000 --> 00:03:41.000]  第二種打不倒的人是什麼人呢
[00:03:41.000 --> 00:03:43.000]  就是打不倒的人
[00:03:43.000 --> 00:03:47.000]  兩種人,一種是已經跌倒了,一種是打不倒的人
[00:03:47.000 --> 00:03:49.000]  為什麼打不倒呢
[00:03:49.000 --> 00:03:51.000]  你看不倒翁,為什麼不倒
[00:03:51.000 --> 00:03:53.000]  因為他下面那裡,如果是塑膠那種
[00:03:53.000 --> 00:03:56.000]  下面有些圓的,聚了圓的
[00:03:56.000 --> 00:04:01.000]  所以打不倒,下盤穩,所以就不會跌
[00:04:01.000 --> 00:04:05.000]  我們學功夫的,不是,我學過很少功夫
[00:04:05.000 --> 00:04:08.000]  我以前學過很少熊拳,但是學不成
[00:04:08.000 --> 00:04:12.000]  被師父踢了出門,我自己都沒有再學下去
[00:04:12.000 --> 00:04:15.000]  一開始學一定學什麼,學紮馬
[00:04:15.000 --> 00:04:18.000]  紮馬有幾種馬
[00:04:18.000 --> 00:04:22.000]  你紮得馬好的時候,你下盤穩才打到拳
[00:04:22.000 --> 00:04:25.000]  你腳步浮的時候,你出拳都沒有力
[00:04:25.000 --> 00:04:28.000]  所以紮馬很重要,一個人怎樣能夠站得穩
[00:04:28.000 --> 00:04:31.000]  站得住,紮馬是很重要的
[00:04:31.000 --> 00:04:35.000]  大家看保羅,有三種馬給大家看
[00:04:35.000 --> 00:04:37.000]  三種紮馬給大家看
[00:04:37.000 --> 00:04:40.000]  聖經中的工人,你會想到什麼人
[00:04:40.000 --> 00:04:43.000]  哪些是好的工人,我想沒有人想不到保羅
[00:04:43.000 --> 00:04:46.000]  保羅可以說是表表者,是代表的人物
[00:04:46.000 --> 00:04:50.000]  新約二十七卷書,十三卷書是保羅所寫的
[00:04:50.000 --> 00:04:53.000]  史徒行傳第七章,九章,十三至二十八節裡面
[00:04:53.000 --> 00:04:55.000]  記載了保羅的事蹟
[00:04:55.000 --> 00:04:58.000]  而三次這麼多,第九,二十二,二十六
[00:04:58.000 --> 00:05:00.000]  都提到保羅悔改的經驗
[00:05:00.000 --> 00:05:02.000]  意思是什麼呢?神不斷提這個人
[00:05:02.000 --> 00:05:04.000]  因為這個人是非常重要
[00:05:04.000 --> 00:05:07.000]  當我說雅各的時候,聰明笨伯的時候
[00:05:07.000 --> 00:05:09.000]  我說創世紀十六章說到雅各
[00:05:09.000 --> 00:05:12.000]  不是因為他重要,是因為他的事蹟
[00:05:12.000 --> 00:05:15.000]  是很需要我們學習,是一個很大的尷尬
[00:05:15.000 --> 00:05:18.000]  而保羅記載這麼多有關他的事蹟
[00:05:18.000 --> 00:05:21.000]  這個不是一個尷尬,是一個榜樣要我們學習
[00:05:21.000 --> 00:05:23.000]  為什麼保羅這麼偉大呢?
[00:05:23.000 --> 00:05:25.000]  為什麼他可以這麼成功呢?
[00:05:25.000 --> 00:05:28.000]  其實很多人,你要記住保羅不單做事做得厲害
[00:05:28.000 --> 00:05:30.000]  他講話都很厲害
[00:05:30.000 --> 00:05:32.000]  我想我自己到今天都不敢講保羅的話
[00:05:32.000 --> 00:05:34.000]  保羅怎麼說呢?
[00:05:34.000 --> 00:05:37.000]  他說你們要效法我,如同我效法基督
[00:05:37.000 --> 00:05:40.000]  我的名字叫徐武豪,但我沒那麼豪
[00:05:40.000 --> 00:05:42.000]  我不敢像他這樣說
[00:05:42.000 --> 00:05:44.000]  他接著有句話,在肥納比書第一章說
[00:05:44.000 --> 00:05:47.000]  我活著就是基督,真是厲害
[00:05:47.000 --> 00:05:51.000]  有句他說怎麼說呢?萬事看作糞土,為要得著基督
[00:05:51.000 --> 00:05:53.000]  這句話我弟兄認識的
[00:05:53.000 --> 00:05:56.000]  我認識他在Toronto,他是一個牧師在香港
[00:05:56.000 --> 00:05:58.000]  他都常用這句話
[00:05:58.000 --> 00:06:01.000]  他說萬事看作糞土,為要得著基督
[00:06:01.000 --> 00:06:05.000]  他的名字都有個豪字
[00:06:05.000 --> 00:06:08.000]  有一次他結婚,我們跟他開玩笑
[00:06:08.000 --> 00:06:10.000]  他太太在他旁邊
[00:06:10.000 --> 00:06:12.000]  我們問他這個怎樣?
[00:06:12.000 --> 00:06:14.000]  這個看作糞土嗎?
[00:06:14.000 --> 00:06:16.000]  他說這個不同,這個二人成為一體
[00:06:16.000 --> 00:06:20.000]  這個不能看的,這是我的一部分
[00:06:20.000 --> 00:06:22.000]  保羅夠膽說萬事看作糞土
[00:06:22.000 --> 00:06:24.000]  他什麼都不自在
[00:06:24.000 --> 00:06:26.000]  就是得著基督
[00:06:26.000 --> 00:06:28.000]  不單說話厲害,他做事也很厲害
[00:06:28.000 --> 00:06:30.000]  去到史萊恆專26章的時候
[00:06:30.000 --> 00:06:32.000]  你發現我今天用的聖經是
[00:06:32.000 --> 00:06:36.000]  阿基帕王,我固此沒有違背從天上來的義仗
[00:06:36.000 --> 00:06:38.000]  保羅說這句話不簡單
[00:06:38.000 --> 00:06:41.000]  其實說這句話他經歷了很多很多的事
[00:06:41.000 --> 00:06:44.000]  他說這句話,見到王的時候
[00:06:44.000 --> 00:06:47.000]  他說過去超過30年的時間
[00:06:47.000 --> 00:06:50.000]  不容易過,但是我沒有違背天上來的義仗
[00:06:50.000 --> 00:06:54.000]  由始至終沒有離開神要他做的事
[00:06:54.000 --> 00:06:57.000]  他最後說,美好的仗打過,當派的路跑盡
[00:06:57.000 --> 00:06:59.000]  所信的道已經守住
[00:06:59.000 --> 00:07:01.000]  他走的路不容易走的,你知不知道
[00:07:01.000 --> 00:07:04.000]  你看看下面,從第九章到第28章
[00:07:04.000 --> 00:07:07.000]  遇到很多事情,這些事情都不容易處理
[00:07:07.000 --> 00:07:09.000]  都不容易面對的
[00:07:09.000 --> 00:07:11.000]  但無論如何,怎樣都好,他就是怎樣打
[00:07:11.000 --> 00:07:14.000]  他都不死,怎樣打他都不跌
[00:07:14.000 --> 00:07:17.000]  跌了又起來,跌了又起來
[00:07:17.000 --> 00:07:20.000]  跌了又起來,下面的聖經在臨後十一章23到33節
[00:07:20.000 --> 00:07:24.000]  這段聖經,我教那些神學生的時候
[00:07:24.000 --> 00:07:26.000]  我以為他們背了這段聖經
[00:07:26.000 --> 00:07:29.000]  因為這段聖經是說保羅他是多麼的實淨
[00:07:29.000 --> 00:07:32.000]  站得多麼穩,這裡怎麼說呢
[00:07:32.000 --> 00:07:35.000]  保羅說如果有些人說他是多少僕人呢
[00:07:35.000 --> 00:07:38.000]  他說我近時,我比他們多受勞苦
[00:07:38.000 --> 00:07:41.000]  多下監牢,受鞭打是過重的
[00:07:41.000 --> 00:07:44.000]  誣死是屢次有的,比猶太人鞭打五次
[00:07:44.000 --> 00:07:47.000]  四十,減去一下
[00:07:47.000 --> 00:07:50.000]  猶太人鞭打是不可以打到四十下的
[00:07:50.000 --> 00:07:54.000]  所以他說減去一下,四十下是最多最高的刑罰
[00:07:54.000 --> 00:07:58.000]  被困打三次,石頭打一次,遇著船壞三次
[00:07:58.000 --> 00:08:01.000]  一天一天在深海裡,又屢次走遠路
[00:08:01.000 --> 00:08:04.000]  江河危險,捕賊危險,同族危險,外國人的危險
[00:08:04.000 --> 00:08:07.000]  城裡的危險,擴散的危險,海中的危險,假弟兄的危險
[00:08:07.000 --> 00:08:10.000]  受勞碌受困苦,多次不得睡,又飢又渴
[00:08:10.000 --> 00:08:13.000]  多次不得食,受寒冷,赤身露體
[00:08:13.000 --> 00:08:16.000]  外面的事,還有宗教會掛心的事,天天壓在我身上
[00:08:16.000 --> 00:08:19.000]  有誰軟弱我不軟弱呢?我也是人來的,意思就是
[00:08:19.000 --> 00:08:22.000]  有誰跌倒我不焦急呢?我如果必須自誇
[00:08:22.000 --> 00:08:25.000]  就誇那關乎我軟弱的事便了
[00:08:25.000 --> 00:08:28.000]  永遠可稱做主耶穌的父神,知道我不說謊
[00:08:28.000 --> 00:08:31.000]  大馬色亞里達王手下的提督
[00:08:31.000 --> 00:08:34.000]  把守大馬色城要抓我,我就和槍戶中
[00:08:34.000 --> 00:08:37.000]  在康子裡從城牆上被人除下去,脫離他的手
[00:08:37.000 --> 00:08:40.000]  保羅的一生,他的工作,不是平順的
[00:08:40.000 --> 00:08:43.000]  但無論如何不平順,
[00:08:43.000 --> 00:08:46.000]  如何有危險呢?他就是打不到
[00:08:46.000 --> 00:08:49.000]  就是打不到,他非常非常執著
[00:08:49.000 --> 00:08:52.000]  人總有些執著,有些人真是
[00:08:52.000 --> 00:08:55.000]  很執著的,但有些人執著一點
[00:08:55.000 --> 00:08:58.000]  他不應該執著的事,有些人執著一點
[00:08:58.000 --> 00:09:01.000]  他應該放下的事,人不要執著你要放下的事
[00:09:01.000 --> 00:09:04.000]  人不要放下你要執著的事,人要執著你執著的
[00:09:04.000 --> 00:09:07.000]  人要放下你放下的,不要執著你放下的,不要放下你執著的
[00:09:07.000 --> 00:09:10.000]  總之你要執著你的執著
[00:09:10.000 --> 00:09:13.000]  你要放下你的放下,我認識一個弟兄
[00:09:13.000 --> 00:09:16.000]  他很執著,執著什麼呢?執著遲到
[00:09:16.000 --> 00:09:19.000]  我都很佩服他,每次都是遲十分鐘
[00:09:19.000 --> 00:09:22.000]  不多不少,很久時間都是遲十分鐘
[00:09:22.000 --> 00:09:25.000]  我在教會看到他
[00:09:25.000 --> 00:09:28.000]  我都會提一提他,我說弟兄可不可以準時一點
[00:09:28.000 --> 00:09:31.000]  盡量的了,又是遲到
[00:09:31.000 --> 00:09:34.000]  所以我教他,不如你把你的鐘
[00:09:34.000 --> 00:09:37.000]  撥快十分鐘
[00:09:37.000 --> 00:09:40.000]  他就很聽話,好我回去撥快
[00:09:40.000 --> 00:09:43.000]  下個禮拜回來,又是遲到十分鐘
[00:09:43.000 --> 00:09:46.000]  我說你為什麼這麼執著還是遲到呢?
[00:09:46.000 --> 00:09:49.000]  因為我知道撥快了十分鐘
[00:09:49.000 --> 00:09:52.000]  有些人死性不改,有些人是忠心到底
[00:09:52.000 --> 00:09:55.000]  人就不要死性不改,人要忠心到底
[00:09:55.000 --> 00:09:58.000]  保羅就是忠心到底,他很執著
[00:09:58.000 --> 00:10:01.000]  我就是不走,我就要繼續下去
[00:10:01.000 --> 00:10:04.000]  一路在做,剛才我說
[00:10:04.000 --> 00:10:07.000]  怎樣可以執著,你所執著的,怎樣能夠站穩
[00:10:07.000 --> 00:10:10.000]  打不死呢?紮三個馬
[00:10:10.000 --> 00:10:13.000]  你有這三個馬,你就成功了
[00:10:13.000 --> 00:10:16.000]  我這裡提的是保羅的三唇
[00:10:16.000 --> 00:10:19.000]  保羅的三唇,什麼叫三唇呢?
[00:10:19.000 --> 00:10:22.000]  就是Vision, Passion, Action
[00:10:22.000 --> 00:10:25.000]  你都很勉強,我們有些都勉強
[00:10:25.000 --> 00:10:28.000]  三個的唇,你就可以有這種執著
[00:10:28.000 --> 00:10:31.000]  第一就是一個有意象的保羅
[00:10:31.000 --> 00:10:34.000]  有意象的保羅,他有Vision,他和阿基帕王說
[00:10:34.000 --> 00:10:37.000]  我沒有違背天上來的意象
[00:10:37.000 --> 00:10:40.000]  沒有意象,民就放肆,人生三個很重要的問題
[00:10:40.000 --> 00:10:43.000]  人一定要知道你哪裡來,你去哪裡
[00:10:43.000 --> 00:10:46.000]  來之後去之前,你中間做些什麼
[00:10:46.000 --> 00:10:49.000]  人不知道你去哪裡的時候,你不知道怎樣走
[00:10:49.000 --> 00:10:52.000]  人沒有方向是很糟糕的,人不知道做人做什麼是很糟糕的
[00:10:52.000 --> 00:10:55.000]  人一定要知道你所去
[00:10:55.000 --> 00:10:58.000]  你才可以對著這個方向走
[00:10:58.000 --> 00:11:01.000]  有個故事說,愛因斯坦有一次在歐洲坐火車的時候
[00:11:01.000 --> 00:11:04.000]  當檢票員,就是查票的人
[00:11:04.000 --> 00:11:07.000]  查票的時候,他找不到票
[00:11:07.000 --> 00:11:10.000]  找了很久都找不到,查票員說愛因斯坦先生
[00:11:10.000 --> 00:11:13.000]  你不用找了,我知道你是哪位,OK的了
[00:11:13.000 --> 00:11:16.000]  他就走了繼續查票,查完票回來
[00:11:16.000 --> 00:11:19.000]  看到愛因斯坦還在找票,他說我叫你不要找
[00:11:19.000 --> 00:11:22.000]  為什麼這麼執著呢?我不是執著找票
[00:11:22.000 --> 00:11:25.000]  因為我很想知道我去哪裡
[00:11:25.000 --> 00:11:28.000]  他忘記買了票去哪裡,人如果不知道去哪裡是很慘的
[00:11:28.000 --> 00:11:31.000]  一個人知道去哪裡
[00:11:31.000 --> 00:11:34.000]  他才有所定,有所執著
[00:11:34.000 --> 00:11:37.000]  基督徒不可以不知道你做什麼
[00:11:37.000 --> 00:11:40.000]  中文有句話說,未知生,焉知死
[00:11:40.000 --> 00:11:43.000]  其實未知死,又焉知生,你不知道去哪裡
[00:11:43.000 --> 00:11:46.000]  你怎樣做人,你怎樣預備,如果有人請我去旅行
[00:11:46.000 --> 00:11:49.000]  都會問你請我去哪裡,去毛里求斯
[00:11:49.000 --> 00:11:52.000]  還是去非洲,是很不同的,去北極還是去南極
[00:11:52.000 --> 00:11:55.000]  是不是都一樣的,都差不多的
[00:11:55.000 --> 00:11:58.000]  你要知道去哪裡才預備好
[00:11:58.000 --> 00:12:01.000]  你要知道執什麼要去,不可以不知道
[00:12:01.000 --> 00:12:04.000]  他下面保羅又說了,不單止這樣
[00:12:04.000 --> 00:12:07.000]  我為他雕器萬事,為要得著
[00:12:07.000 --> 00:12:10.000]  基督,雕器是為了得著
[00:12:10.000 --> 00:12:13.000]  這句話很有意思,每個人人生
[00:12:13.000 --> 00:12:16.000]  我記得有一次我女兒手上拿著一把刀
[00:12:16.000 --> 00:12:19.000]  不知她在哪裡拿著一把刀,在廚房
[00:12:19.000 --> 00:12:22.000]  那時候她很小,一兩歲,拿著一把刀
[00:12:22.000 --> 00:12:25.000]  我和我太太就很緊張,因為她又不肯給你
[00:12:25.000 --> 00:12:28.000]  拿著一些東西,她自己都不知道是什麼
[00:12:28.000 --> 00:12:31.000]  拿著一把刀,我們想辦法
[00:12:31.000 --> 00:12:34.000]  想拿,我老婆說小心點
[00:12:34.000 --> 00:12:37.000]  因為她不小心,她一下收,插到自己
[00:12:37.000 --> 00:12:40.000]  怎麼辦,我說大家都不要動
[00:12:40.000 --> 00:12:43.000]  想辦法,怎樣想呢,去我女兒的房間
[00:12:43.000 --> 00:12:46.000]  發生什麼事呢,拿兩隻她最喜歡的公仔
[00:12:46.000 --> 00:12:49.000]  明不明白,為什麼不是拿一隻
[00:12:49.000 --> 00:12:52.000]  拿兩隻,因為她有兩隻手,一隻公仔給她
[00:12:52.000 --> 00:12:55.000]  她拿著,一隻手拿著一把刀,還有一隻公仔
[00:12:55.000 --> 00:12:58.000]  一定要放下那把刀才可以拿到那隻公仔
[00:12:58.000 --> 00:13:01.000]  對不對,一定要放下才可以得著
[00:13:01.000 --> 00:13:04.000]  你要雕器才可以得著
[00:13:04.000 --> 00:13:07.000]  有一次我寫了一句話
[00:13:07.000 --> 00:13:10.000]  給我教一位弟兄
[00:13:10.000 --> 00:13:13.000]  我給他一句話,我說
[00:13:13.000 --> 00:13:16.000]  放下是為了承擔
[00:13:16.000 --> 00:13:19.000]  放下是為了承擔,保羅他放下
[00:13:19.000 --> 00:13:22.000]  所以他能夠承擔,他放下他以前是什麼呢
[00:13:22.000 --> 00:13:25.000]  是法理賽人,他是加瑪連末的學生
[00:13:25.000 --> 00:13:28.000]  是有名譽有地位的
[00:13:28.000 --> 00:13:31.000]  當時他有權柄可以拉基督徒
[00:13:31.000 --> 00:13:34.000]  這個人不簡單的,是有身份的人
[00:13:34.000 --> 00:13:37.000]  但為了基督的緣故,他遇見基督的時候,他願意放下
[00:13:37.000 --> 00:13:40.000]  他願意放下他的身份,被人打被人罵
[00:13:40.000 --> 00:13:43.000]  他不理,初去耶路撒冷,人們不接待他
[00:13:43.000 --> 00:13:46.000]  他都不理,繼續去做
[00:13:46.000 --> 00:13:49.000]  人找石頭扔他,扔完之後起來又再來
[00:13:49.000 --> 00:13:52.000]  我真的很期待見這位人物
[00:13:52.000 --> 00:13:55.000]  是很獨一無二的
[00:13:55.000 --> 00:13:58.000]  很獨一無二的一個人
[00:13:58.000 --> 00:14:01.000]  放下是為了承擔
[00:14:01.000 --> 00:14:04.000]  保羅之所以能夠站穩,因為他願意放下
[00:14:04.000 --> 00:14:07.000]  因為有意義,有前景
[00:14:07.000 --> 00:14:10.000]  他知道要做什麼,他可以放下
[00:14:10.000 --> 00:14:13.000]  我告訴你,我有一次拿了一幅義和團之亂
[00:14:13.000 --> 00:14:16.000]  宣教士殉道的名單
[00:14:16.000 --> 00:14:19.000]  宣教士殉道的名單
[00:14:19.000 --> 00:14:22.000]  不知道有沒有見過,很大張的
[00:14:22.000 --> 00:14:25.000]  每個宣教士有他的名字,哪個是警察
[00:14:25.000 --> 00:14:28.000]  什麼時候來中國,什麼時候殉難,全部很多人
[00:14:28.000 --> 00:14:31.000]  我一路讀的時候發現,有很多二十多歲的
[00:14:31.000 --> 00:14:34.000]  有時我問,有些來到很短時間就離開
[00:14:34.000 --> 00:14:37.000]  有些可能一個月就已經
[00:14:37.000 --> 00:14:40.000]  剛剛撞上義和團之亂,他就死了
[00:14:40.000 --> 00:14:43.000]  有些連成家一起離開世界
[00:14:43.000 --> 00:14:46.000]  我們會問,有沒有搞錯
[00:14:46.000 --> 00:14:49.000]  為什麼他會放下,為什麼他會捨棄
[00:14:49.000 --> 00:14:52.000]  為了要得獎,捨棄是為了承擔
[00:14:52.000 --> 00:14:55.000]  放下是為了承擔,有首歌有些人聽過
[00:14:55.000 --> 00:14:58.000]  叫當轉眼仰望耶穌
[00:14:58.000 --> 00:15:01.000]  當你看見的時候,望到的時候
[00:15:01.000 --> 00:15:04.000]  定徵奇妙恥戎,在救主榮耀恩典大光宗
[00:15:04.000 --> 00:15:07.000]  世俗是必要顯為虛空
[00:15:07.000 --> 00:15:10.000]  當你看到的時候,你就會明白
[00:15:10.000 --> 00:15:13.000]  以前我認識一個弟兄
[00:15:13.000 --> 00:15:16.000]  他在多倫多那裡住
[00:15:16.000 --> 00:15:19.000]  他很有錢,他有錢到一個地步
[00:15:19.000 --> 00:15:22.000]  他自己都害怕,他很早就已經退休
[00:15:22.000 --> 00:15:25.000]  很有錢,每一年出去的旅行
[00:15:25.000 --> 00:15:28.000]  我都不知道去多少次,非常之多
[00:15:28.000 --> 00:15:31.000]  他從船河最長是21天
[00:15:31.000 --> 00:15:34.000]  他很喜歡旅行,很有錢
[00:15:34.000 --> 00:15:37.000]  有一次我去他家住,他跟我說
[00:15:37.000 --> 00:15:40.000]  徐弟兄,我很害怕,害怕什麼,太多錢
[00:15:40.000 --> 00:15:43.000]  他說,我很害怕有一天我會離開神
[00:15:43.000 --> 00:15:46.000]  他說,徐弟兄,有什麼辦法
[00:15:46.000 --> 00:15:49.000]  我說,很簡單,你把錢給我,我幫你搞
[00:15:49.000 --> 00:15:52.000]  你不用擔心,你專心去跟從
[00:15:52.000 --> 00:15:55.000]  我說,這個不行,有沒有別的方法
[00:15:55.000 --> 00:15:58.000]  我說,有,第二個方法,我給他四個字
[00:15:58.000 --> 00:16:01.000]  就是你要看到永恆
[00:16:01.000 --> 00:16:04.000]  看到永恆你就明白,在永恆當中
[00:16:04.000 --> 00:16:07.000]  世上很多事情,生氣也好,不生氣也好,得也好,失也好
[00:16:07.000 --> 00:16:10.000]  很多這些事情都不在意,你明不明
[00:16:10.000 --> 00:16:13.000]  很多這些事情都過去了,你就不會那麼執著
[00:16:13.000 --> 00:16:16.000]  他跟我說,謝謝你這四個字,送給他這四個字
[00:16:16.000 --> 00:16:19.000]  保羅有清楚的意象,看到遠景
[00:16:19.000 --> 00:16:22.000]  所以有兩樣東西他沒有,第一,他不貪
[00:16:22.000 --> 00:16:25.000]  第二,他不怕,他不怕
[00:16:25.000 --> 00:16:28.000]  他不貪,下面經文提到,無論是什麼情況
[00:16:28.000 --> 00:16:31.000]  他都可以知足
[00:16:31.000 --> 00:16:34.000]  他都可以知足,他無所謂的,餓也好,不餓也好
[00:16:34.000 --> 00:16:37.000]  多也好,少也好,其實人穿的,吃的
[00:16:37.000 --> 00:16:40.000]  有限,再有錢,穿了
[00:16:40.000 --> 00:16:43.000]  多少件皮草,都是一件
[00:16:43.000 --> 00:16:46.000]  穿多兩件會被迫死,是不是
[00:16:46.000 --> 00:16:49.000]  給你吃紙巾,能吃多少
[00:16:49.000 --> 00:16:52.000]  我兒子很厲害,200磅
[00:16:52.000 --> 00:16:55.000]  很能吃,最近我們全家去
[00:16:55.000 --> 00:16:58.000]  去遊船河
[00:16:58.000 --> 00:17:01.000]  他叫東西,我真的見到他很開心,因為回本
[00:17:01.000 --> 00:17:04.000]  真的
[00:17:04.000 --> 00:17:07.000]  看到菜單,一碟牛肉
[00:17:07.000 --> 00:17:10.000]  牛肉,牛肉,牛肉,牛肉
[00:17:10.000 --> 00:17:13.000]  他就說我叫這個,他就說給我十碟
[00:17:13.000 --> 00:17:16.000]  是十碟
[00:17:16.000 --> 00:17:19.000]  十碟他真的吃完,我拍了張照片
[00:17:19.000 --> 00:17:22.000]  是很厲害的,很厲害
[00:17:22.000 --> 00:17:25.000]  我吃完之後,我在問兒子,Derek還吃不吃
[00:17:25.000 --> 00:17:28.000]  他說,I have enough
[00:17:28.000 --> 00:17:31.000]  人很有限,你吃得多少,穿得多少,用得多少
[00:17:31.000 --> 00:17:34.000]  是不是,保羅說我知足
[00:17:34.000 --> 00:17:37.000]  無論如何,很多東西你帶不走,你吃不完,你穿不完
[00:17:37.000 --> 00:17:40.000]  那麼計較做什麼,計較到有時候
[00:17:40.000 --> 00:17:43.000]  你什麼都不做,是不是,下面又說什麼
[00:17:43.000 --> 00:17:46.000]  保羅說,我不以性命為念,也不看為寶貴
[00:17:46.000 --> 00:17:49.000]  只要行完我的路程,成就我從主耶穌
[00:17:49.000 --> 00:17:52.000]  所領受的即時,證明神恩惠的福音
[00:17:52.000 --> 00:17:55.000]  保羅是這樣,他不以性命為念
[00:17:55.000 --> 00:17:58.000]  這些不重要,人早晚都會死的
[00:17:58.000 --> 00:18:01.000]  有人說現在伊拉波,是不是
