
[00:00:00.000 --> 00:00:08.560]  曾經有不少信徒問我這條問題
[00:01:59.200 --> 00:02:02.200]  那一間教會比較好呢?
[00:02:02.200 --> 00:02:04.200]  是否那間比較近呢?
[00:02:04.200 --> 00:02:06.200]  我還記得很多年前
[00:02:06.200 --> 00:02:11.200]  我曾經和師母去夏威夷旅行
[00:02:11.200 --> 00:02:13.200]  師母記不記得那間教會
[00:02:13.200 --> 00:02:15.200]  那間教會我們真的去找的
[00:02:15.200 --> 00:02:17.200]  夏威夷的橫行教會
[00:02:17.200 --> 00:02:19.200]  首先找一間浸信會
[00:02:19.200 --> 00:02:21.200]  其實有很多教會
[00:02:21.200 --> 00:02:23.200]  找一間浸信會
[00:02:23.200 --> 00:02:25.200]  去到那間浸信會
[00:02:25.200 --> 00:02:27.200]  其實不像一般的浸信會教會
[00:02:27.200 --> 00:02:31.200]  那間教會是在樓房的頂樓
[00:02:31.200 --> 00:02:37.200]  像香港那些一層過租的地方的教會
[00:02:37.200 --> 00:02:39.200]  去到的時候
[00:02:39.200 --> 00:02:41.200]  弟兄姊妹都覺得很奇怪
[00:02:41.200 --> 00:02:45.200]  你來旅行為何要來教會聚會呢?
[00:02:45.200 --> 00:02:47.200]  他們也有一個問題
[00:02:47.200 --> 00:02:51.200]  所以這個考量的題目
[00:02:51.200 --> 00:02:53.200]  是很長期
[00:02:53.200 --> 00:02:56.200]  應該在我們自己的屬靈旅程中
[00:02:56.200 --> 00:02:58.200]  經常會去問
[00:02:58.200 --> 00:03:00.200]  我們又回來了
[00:03:00.200 --> 00:03:03.200]  我們是不是基於宗派的問題呢?
[00:03:03.200 --> 00:03:05.200]  其實現在很多時候
[00:03:05.200 --> 00:03:07.200]  很多人不理會宗派的
[00:03:07.200 --> 00:03:09.200]  教會也不理會
[00:03:09.200 --> 00:03:12.200]  但有些信徒就說
[00:03:12.200 --> 00:03:14.200]  宗派很重要
[00:03:14.200 --> 00:03:16.200]  我們就選擇浸信會
[00:03:16.200 --> 00:03:19.200]  但如果沒有浸信會
[00:03:19.200 --> 00:03:22.200]  會不會以下的條件
[00:03:22.200 --> 00:03:25.200]  是你選擇一間教會的條件呢?
[00:03:25.200 --> 00:03:29.200]  首先教會的大小
[00:03:29.200 --> 00:03:34.200]  教會的大小是否你的選擇呢?
[00:03:34.200 --> 00:03:37.200]  這些條件不是對與錯的問題
[00:03:37.200 --> 00:03:39.200]  完全不是對與錯的問題
[00:03:39.200 --> 00:03:41.200]  大小呢?
[00:03:41.200 --> 00:03:44.200]  誰是牧者呢?
[00:03:44.200 --> 00:03:47.200]  牧者是否有名呢?
[00:03:47.200 --> 00:03:51.200]  牧者是否廣為人知呢?
[00:03:51.200 --> 00:03:53.200]  或者我認不認識他呢?
[00:03:53.200 --> 00:03:55.200]  或者有人介紹他呢?
[00:03:55.200 --> 00:03:57.200]  這是第二個問題
[00:03:57.200 --> 00:03:58.200]  第三
[00:03:58.200 --> 00:04:02.200]  教會有多少類型的士工呢?
[00:04:02.200 --> 00:04:04.200]  我認識不少的信徒
[00:04:04.200 --> 00:04:06.200]  他們會選擇教會
[00:04:06.200 --> 00:04:08.200]  是因為教會有某種士工
[00:04:08.200 --> 00:04:11.200]  例如他是一個年青人
[00:04:11.200 --> 00:04:16.200]  他就一定要去年青人的教會聚會
[00:04:16.200 --> 00:04:17.200]  為什麼呢?
[00:04:17.200 --> 00:04:19.200]  因為年青人比較容易聊天
[00:04:19.200 --> 00:04:22.200]  暗底裡可能有其他原因
[00:04:22.200 --> 00:04:25.200]  我們不在這裡再推測了
[00:04:25.200 --> 00:04:28.200]  除了教會有什麼士工
[00:04:28.200 --> 00:04:31.200]  能否滿足我的屬靈需要呢?
[00:04:31.200 --> 00:04:35.200]  或者我自己的喜好呢?
[00:04:35.200 --> 00:04:40.200]  有信徒也在乎教會的交通方便
[00:04:40.200 --> 00:04:42.200]  我去加拿大教會
[00:04:42.200 --> 00:04:46.200]  其實交通不是一個題目
[00:04:46.200 --> 00:04:49.200]  因為去教會是不方便的
[00:04:49.200 --> 00:04:53.200]  因為去教會可能需要開車去
[00:04:53.200 --> 00:04:57.200]  或者有教會在你家附近
[00:04:57.200 --> 00:05:01.200]  你也可以決定能不能走多遠
[00:05:01.200 --> 00:05:03.200]  有很多這些條件
[00:05:03.200 --> 00:05:05.200]  我數不清了
[00:05:05.200 --> 00:05:10.200]  但耶穌卻提供了一個原因
[00:05:10.200 --> 00:05:12.200]  讓我們去決定去教會
[00:05:12.200 --> 00:05:14.200]  或者去參加教會
[00:05:14.200 --> 00:05:17.200]  就是究竟這教會
[00:05:17.200 --> 00:05:20.200]  是否奉主耶穌基督的名
[00:05:20.200 --> 00:05:23.200]  去接待有共信的人
[00:05:23.200 --> 00:05:27.200]  這個條件就在今天我們所看的聖經裡
[00:05:27.200 --> 00:05:29.200]  介紹了出來
[00:05:29.200 --> 00:05:31.200]  我們希望透過今天這段聖經
[00:05:31.200 --> 00:05:34.200]  大福音第十八章第一至第九節的經文
[00:05:34.200 --> 00:05:36.200]  讓我們一起思想一下
[00:05:36.200 --> 00:05:40.200]  我們除了如何去決定一間教會之外
[00:05:40.200 --> 00:05:43.200]  最重要的是我們在這教會裡
[00:05:43.200 --> 00:05:47.200]  是否能夠找到一批能夠一起去侍奉主
[00:05:47.200 --> 00:05:49.200]  而這群人是奉耶穌的名
[00:05:49.200 --> 00:05:53.200]  去彼此願意接待的一群共信的人呢?
[00:05:53.200 --> 00:05:55.200]  所以我給了一個題目
[00:05:55.200 --> 00:05:58.200]  叫做屬神的子民的身份認同
[00:05:58.200 --> 00:06:02.200]  以及他們在這個群體裡的思維模式
[00:06:02.200 --> 00:06:05.200]  成為我們在這段聖經裡一起學習
[00:06:05.200 --> 00:06:08.200]  我們回到這段聖經再讀一次
[00:06:08.200 --> 00:06:10.200]  雖然這段聖經不是不熟悉
[00:06:10.200 --> 00:06:14.200]  但有很多經文我相信當你再讀的時候
[00:06:14.200 --> 00:06:16.200]  你會覺得卡住卡住
[00:06:16.200 --> 00:06:18.200]  也不明白它究竟說什麼
[00:06:18.200 --> 00:06:19.200]  特別是和合本
[00:06:19.200 --> 00:06:22.200]  我們一起再讀一下經文
[00:06:22.200 --> 00:06:24.200]  然後我們再仔細去看
[00:06:24.200 --> 00:06:29.200]  好啊!我們一起打開馬太福音第十八章第一至第九節
[00:06:29.200 --> 00:06:34.200]  我們一起回到馬太福音第十八章第一至第九節
[00:06:34.200 --> 00:06:35.200]  我們一起讀一遍
[00:06:35.200 --> 00:06:40.200]  讓我們一起了解當中的啟示到底是什麼東西
[00:06:40.200 --> 00:06:42.200]  好!我們一起打開讀了
[00:06:42.200 --> 00:06:47.200]  當時門徒進前來問耶穌說
[00:06:47.200 --> 00:06:50.200]  天國裡誰是最大的
[00:06:50.200 --> 00:06:54.200]  耶穌便叫一個小孩子來
[00:06:54.200 --> 00:06:57.200]  使他站在他們當中
[00:06:57.200 --> 00:07:00.200]  說:我實在告訴你們
[00:07:00.200 --> 00:07:02.200]  你們若不回轉
[00:07:02.200 --> 00:07:05.200]  變成小孩子的樣式
[00:07:05.200 --> 00:07:07.200]  斷不得進天國
[00:07:07.200 --> 00:07:12.200]  所以凡自己謙卑像這小孩子的
[00:07:12.200 --> 00:07:15.200]  他在天國裡就是最大的
[00:07:15.200 --> 00:07:19.200]  凡為我的名接待一個像這小孩子的
[00:07:19.200 --> 00:07:21.200]  就是接待我
[00:07:21.200 --> 00:07:26.200]  凡使這信我的一個小子跌倒的
[00:07:26.200 --> 00:07:31.200]  倒不如把大門損在這人的頸上
[00:07:31.200 --> 00:07:33.200]  沉在深海裡
[00:07:33.200 --> 00:07:36.200]  這世界有和了
[00:07:36.200 --> 00:07:38.200]  因為將人半倒
[00:07:38.200 --> 00:07:41.200]  半倒人的事是免不了的
[00:07:41.200 --> 00:07:45.200]  但那半倒人的有和了
[00:07:45.200 --> 00:07:49.200]  倘若你有一隻手或一隻腳
[00:07:49.200 --> 00:07:53.200]  叫你跌倒就撞下來丟掉
[00:07:53.200 --> 00:07:56.200]  你缺一隻手或一隻腳
[00:07:56.200 --> 00:07:57.200]  進入永生
[00:07:57.200 --> 00:08:02.200]  強如有兩手兩腳被丟在水裡
[00:08:02.200 --> 00:08:06.200]  倘若你一隻眼叫你跌倒
[00:08:06.200 --> 00:08:09.200]  就爆他或出來丟掉
[00:08:09.200 --> 00:08:12.200]  你只有一隻眼進入永生
[00:08:12.200 --> 00:08:17.200]  強如有兩隻眼被丟在地獄的火裡
[00:08:17.200 --> 00:08:20.200]  讓我做一點回顧
[00:08:20.200 --> 00:08:23.200]  在上文第十八章之前
[00:08:23.200 --> 00:08:25.200]  十七章末的時候
[00:08:25.200 --> 00:08:29.200]  我們談論到在屬靈的路程上
[00:08:29.200 --> 00:08:34.200]  如果有失敗是一件兵家常事
[00:08:34.200 --> 00:08:38.200]  我們上次說到謊言
[00:08:38.200 --> 00:08:41.200]  其實有誰沒有說過謊言呢
[00:08:41.200 --> 00:08:46.200]  就算是基督徒我也相信你會有這個機會
[00:08:46.200 --> 00:08:48.200]  但不一定是謊言
[00:08:48.200 --> 00:08:52.200]  在屬靈的路程上有失敗是很普遍的一件事
[00:08:52.200 --> 00:08:55.200]  主耶穌知道我們會有失敗
[00:08:55.200 --> 00:08:57.200]  父神也知道我們會失敗
[00:08:57.200 --> 00:09:00.200]  甚至聖靈也會告訴我們
[00:09:00.200 --> 00:09:02.200]  你現在失敗了
[00:09:02.200 --> 00:09:06.200]  但因著我們在主義裡的相信
[00:09:06.200 --> 00:09:11.200]  我們可以重新站起來
[00:09:11.200 --> 00:09:15.200]  雖然知道自己已經錯過一次
[00:09:15.200 --> 00:09:19.200]  但只要憑著信我們可以再次站起來
[00:09:19.200 --> 00:09:22.200]  因此信徒不會在失敗過後
[00:09:22.200 --> 00:09:25.200]  或者靈性錯敗之後灰心
[00:09:25.200 --> 00:09:29.200]  相反會更加重新去祈求主
[00:09:29.200 --> 00:09:32.200]  給我們有力量去走面前的路
[00:09:32.200 --> 00:09:35.200]  這是我們在上文已經說過
[00:09:35.200 --> 00:09:38.200]  第十八章的第一節開始
[00:09:38.200 --> 00:09:42.200]  馬太好像要進入一個新的題目
[00:09:42.200 --> 00:09:45.200]  所以聖經說當時
[00:09:45.200 --> 00:09:52.200]  當時這個字眼其實是馬太常用的字眼
[00:09:52.200 --> 00:09:54.200]  是展示一個新的題目
[00:09:54.200 --> 00:09:57.200]  他想進一步去詮釋
[00:09:57.200 --> 00:10:00.200]  但不代表這個新的題目和上文沒有關係
[00:10:00.200 --> 00:10:04.200]  相反當我們知道我們會走屬靈的道路的時候
[00:10:04.200 --> 00:10:06.200]  會失敗
[00:10:06.200 --> 00:10:08.200]  但為什麼會失敗呢?
[00:10:08.200 --> 00:10:10.200]  失敗的過程是怎樣呢?
[00:10:10.200 --> 00:10:13.200]  然後我們怎樣可以重新站起來呢?
[00:10:13.200 --> 00:10:19.200]  似乎馬太要在這段聖經更進一步提出給我們知道
[00:10:19.200 --> 00:10:22.200]  今天在這段聖經裡我會分成三個部分
[00:10:22.200 --> 00:10:24.200]  跟大家一起去看
[00:10:24.200 --> 00:10:27.200]  第一部分我們從第一到第四節
[00:10:27.200 --> 00:10:31.200]  和你們和合本的翻譯或分段可能有些不同
[00:10:31.200 --> 00:10:35.200]  我用我的和合本
[00:10:35.200 --> 00:10:39.200]  和合本是一到第五節
[00:10:39.200 --> 00:10:42.200]  然後是六到第九節
[00:10:42.200 --> 00:10:44.200]  是分開兩大部分的
[00:10:44.200 --> 00:10:51.200]  但我通常都是用希臘聖經的內容來分段
[00:10:51.200 --> 00:10:55.200]  所以我只能夠按希臘文的分段來跟大家說
[00:10:55.200 --> 00:10:58.200]  首先我們看第一到第四節
[00:10:58.200 --> 00:11:00.200]  我給了一個副題
[00:11:00.200 --> 00:11:04.200]  沒有羈心且謙卑的屬神子民
[00:11:04.200 --> 00:11:11.200]  在這段開始我們會發現門徒主動地
[00:11:11.200 --> 00:11:15.200]  走過來問耶穌這條問題
[00:11:15.200 --> 00:11:18.200]  所以門徒一開始說
[00:11:18.200 --> 00:11:21.200]  遵前來問耶穌說
[00:11:21.200 --> 00:11:23.200]  問條什麼問題呢?
[00:11:23.200 --> 00:11:29.200]  這次他們問天國女誰是最大的?
[00:11:29.200 --> 00:11:35.200]  天國女誰是最大的?
[00:11:35.200 --> 00:11:41.200]  如果當大家看到他們問這條問題的時候
[00:11:41.200 --> 00:11:45.200]  最大的子的是什麼呢?
[00:11:45.200 --> 00:11:48.200]  我想你們馬上就會想
[00:11:48.200 --> 00:11:51.200]  為什麼他們問這麼傻的問題呢?
[00:11:51.200 --> 00:11:56.200]  天國女最大的是誰呢?
[00:11:56.200 --> 00:11:58.200]  不用說了
[00:11:58.200 --> 00:12:01.200]  只有一個就是上帝
[00:12:01.200 --> 00:12:05.200]  你們為什麼還要問出這樣的問題呢?
[00:12:05.200 --> 00:12:11.200]  但這個問題也是馬太作為作者
[00:12:11.200 --> 00:12:18.200]  在這裡的時候將門徒之間的心思意念提出來
[00:12:18.200 --> 00:12:24.200]  讓我們明白這群門徒心裡一直在盤算什麼
[00:12:24.200 --> 00:12:28.200]  他們的靈性是怎樣的思想
[00:12:28.200 --> 00:12:33.200]  基於什麼去想這條屬靈的道路
[00:12:33.200 --> 00:12:39.200]  因為馬太就是他們其中的一份子
[00:12:39.200 --> 00:12:43.200]  你猜馬太會不會有同樣的問題呢?
[00:12:43.200 --> 00:12:48.200]  我相信他在這段聖經裡
[00:12:48.200 --> 00:12:50.200]  既然他能說出門徒進前來
[00:12:50.200 --> 00:12:52.200]  包括他自己
[00:12:52.200 --> 00:12:55.200]  他在這個群體裡當然知道他們在討論什麼
[00:12:55.200 --> 00:12:57.200]  關心什麼問題
[00:12:57.200 --> 00:13:01.200]  其實聖經問這條問題
[00:13:01.200 --> 00:13:04.200]  天國女誰是最大的
[00:13:04.200 --> 00:13:08.200]  不只是馬太福音裡有記載
[00:13:08.200 --> 00:13:13.200]  馬可福音第九章第33至37節
[00:13:13.200 --> 00:13:18.200]  以及路加福音第九章46至48節
[00:13:18.200 --> 00:13:22.200]  都同樣介紹他們問這條問題
[00:13:22.200 --> 00:13:28.200]  不過按照我一向解釋福音書的原則
[00:13:28.200 --> 00:13:31.200]  我不嘗試和大家看那兩段聖經
[00:13:31.200 --> 00:13:32.200]  為什麼呢?
[00:13:32.200 --> 00:13:34.200]  每一卷福音書講述的時候
[00:13:34.200 --> 00:13:38.200]  都有自己的原因去說那段事件
[00:13:38.200 --> 00:13:40.200]  也就是說是同一件事
[00:13:40.200 --> 00:13:44.200]  也就是說同一件事件
[00:13:44.200 --> 00:13:48.200]  不同人的描述有不同的原因
[00:13:48.200 --> 00:13:51.200]  最簡單的例子
[00:13:51.200 --> 00:13:55.200]  比如加拿大總理離婚
[00:13:55.200 --> 00:13:58.200]  你怎麼演繹呢?
[00:13:58.200 --> 00:14:01.200]  從他家庭角度演繹又不同
[00:14:01.200 --> 00:14:03.200]  從你的角度演繹又不同
[00:14:03.200 --> 00:14:05.200]  從他的盟友角度演繹又不同
[00:14:05.200 --> 00:14:13.200]  從他的花邊消息的八卦人士角度演繹又不同
[00:14:13.200 --> 00:14:15.200]  每個人都有自己的動機
[00:14:15.200 --> 00:14:19.200]  所以就算我們所稱為對官福音或婦女福音
[00:14:19.200 --> 00:14:24.200]  其實不應該很常地用其他書卷
[00:14:24.200 --> 00:14:29.200]  套入他們的解釋來解釋另一卷福音書
[00:14:29.200 --> 00:14:33.200]  我們專注馬太記載
[00:14:33.200 --> 00:14:39.200]  馬太為了什麼原因要記載這群門徒
[00:14:39.200 --> 00:14:42.200]  要在這個時候問這條問題呢?
[00:14:42.200 --> 00:14:45.200]  是不是好像其他的書卷裡說
[00:14:45.200 --> 00:14:48.200]  他們要顯出誰是最大
[00:14:48.200 --> 00:14:50.200]  在他們之間誰是最厲害呢?
[00:14:50.200 --> 00:14:51.200]  在天國裡
[00:14:51.200 --> 00:14:55.200]  還是馬太在這裡要闡述另一個題目呢?
[00:14:55.200 --> 00:14:59.200]  從我們的指述來看
[00:14:59.200 --> 00:15:08.200]  我們會嘗試看到原來馬太不是要闡述這群門徒之間的爭鬥
[00:15:08.200 --> 00:15:13.200]  而是嘗試重新由耶穌展述給我們看
[00:15:13.200 --> 00:15:18.200]  一個在天國裡的人應有的表現和思維
[00:15:18.200 --> 00:15:20.200]  所以為什麼我給他一個副題
[00:15:20.200 --> 00:15:24.200]  叫做沒有羈心且謙卑的屬神子民
[00:15:24.200 --> 00:15:28.200]  這是耶穌想藉著這段聖經介紹給我們看的
[00:15:28.200 --> 00:15:29.200]  耶穌怎麼介紹呢?
[00:15:29.200 --> 00:15:34.200]  耶穌很多時候利用現場的情況
[00:15:34.200 --> 00:15:39.200]  作為一個介紹的媒體
[00:15:39.200 --> 00:15:40.200]  這個媒體是怎樣呢?
[00:15:40.200 --> 00:15:42.200]  我們就看第二節
[00:15:42.200 --> 00:15:47.200]  第二節說到耶穌叫了一個小孩子來
[00:15:47.200 --> 00:15:52.200]  使他站在他們當中
[00:15:52.200 --> 00:15:58.200]  首先耶穌叫了他們當中的一個小孩子
[00:15:58.200 --> 00:16:05.200]  小孩子這個字眼Tigno在希臘文裡
[00:16:05.200 --> 00:16:10.200]  指的是一個小朋友大約兩歲左右的年紀
[00:16:10.200 --> 00:16:16.200]  這個陳述用法在馬太福音裡也很貫徹地使用
[00:16:16.200 --> 00:16:22.200]  如果大家看馬太福音第二章第八節裡
[00:16:22.200 --> 00:16:24.200]  或者第二章第十四節裡
[00:16:24.200 --> 00:16:29.200]  也同樣介紹一個小朋友大約兩歲左右
[00:16:29.200 --> 00:16:33.200]  包括耶穌在孩童的時候
[00:16:33.200 --> 00:16:39.200]  所以我們快到聖誕節期間
[00:16:39.200 --> 00:16:44.200]  我們常常說有些牧羊人和博士
[00:16:44.200 --> 00:16:48.200]  一起去朝拜一個嬰孩
[00:16:48.200 --> 00:16:51.200]  那些人只是演戲
[00:16:51.200 --> 00:16:55.200]  其實他們是分開兩段時間來的
[00:16:55.200 --> 00:16:57.200]  不單是分開兩段時間來
[00:16:57.200 --> 00:16:59.200]  連同耶穌的年紀也不同
[00:16:59.200 --> 00:17:01.200]  因為你留意一下
[00:17:01.200 --> 00:17:05.200]  那些博士來找的時候是找一個孩童
[00:17:05.200 --> 00:17:07.200]  不是找一個嬰孩
[00:17:07.200 --> 00:17:10.200]  所以當我們看聖經裡
[00:17:10.200 --> 00:17:12.200]  孩童特別是馬太福音的時候
[00:17:12.200 --> 00:17:15.200]  第二章八節和十六節介紹的耶穌
[00:17:15.200 --> 00:17:18.200]  其實那時候應該是大約兩歲左右的時間
[00:17:18.200 --> 00:17:21.200]  兩歲的小朋友是什麼年紀呢?
[00:17:21.200 --> 00:17:26.200]  我有小朋友 從小到大
[00:17:26.200 --> 00:17:29.200]  我兒子經常貼近我
[00:17:29.200 --> 00:17:35.200]  兩歲的小朋友是最有趣的
[00:17:35.200 --> 00:17:38.200]  很可愛 很好玩的
[00:17:38.200 --> 00:17:40.200]  因為他經常想找你
[00:17:40.200 --> 00:17:45.200]  兩歲的小朋友很依賴他的父母
[00:17:45.200 --> 00:17:48.200]  很常常去找他的父母
[00:17:48.200 --> 00:17:53.200]  希望他的父母能夠注意他
[00:17:53.200 --> 00:17:55.200]  關懷著他
[00:17:55.200 --> 00:17:57.200]  而兩歲的小朋友
[00:17:57.200 --> 00:17:59.200]  父母說什麼他們都會聽
[00:17:59.200 --> 00:18:01.200]  我記得我女兒
[00:18:01.200 --> 00:18:03.200]  我女兒真的很乖
[00:18:03.200 --> 00:18:09.200]  我女兒過來的時候是八九月
[00:18:09.200 --> 00:18:12.200]  然後我就開始讀神學
[00:18:12.200 --> 00:18:14.200]  在神學院讀書的時候
[00:18:14.200 --> 00:18:15.200]  我都很忙
[00:18:15.200 --> 00:18:18.200]  所以師母又有工作
[00:18:18.200 --> 00:18:19.200]  有一段時間
[00:18:19.200 --> 00:18:23.200]  我女兒大約一歲兩歲左右
[00:18:23.200 --> 00:18:27.200]  你不需要怎樣管她
[00:18:27.200 --> 00:18:28.200]  你給她一些玩具
[00:18:28.200 --> 00:18:30.200]  她自己活自己活
[00:18:30.200 --> 00:18:33.200]  她會找你
[00:18:33.200 --> 00:18:36.200]  有空就找師母
[00:18:36.200 --> 00:18:37.200]  兩歲的小朋友
[00:18:37.200 --> 00:18:42.200]  是常常去依賴父母的性情
[00:18:42.200 --> 00:18:46.200]  因為他知道父母給他的保護和供應
[00:18:46.200 --> 00:18:50.200]  是不會有任何拒絕的
[00:18:50.200 --> 00:18:53.200]  這段聖經同樣用到耶穌
[00:18:53.200 --> 00:19:02.200]  大約兩歲的小朋友站在門徒當中
[00:19:02.200 --> 00:19:05.200]  所有門徒都看到這個小朋友
[00:19:05.200 --> 00:19:07.200]  做什麼呢
[00:19:07.200 --> 00:19:11.200]  然後耶穌就解說給這些門徒聽
[00:19:11.200 --> 00:19:13.200]  我實在告訴你們
[00:19:13.200 --> 00:19:15.200]  原文叫做Amen
[00:19:15.200 --> 00:19:17.200]  所以如果你看英文聖經
[00:19:17.200 --> 00:19:18.200]  Truly
[00:19:18.200 --> 00:19:19.200]  OK
[00:19:19.200 --> 00:19:22.200]  我實實在在地告訴你們
[00:19:22.200 --> 00:19:23.200]  Amen
[00:19:23.200 --> 00:19:26.200]  我現在很實在地告訴你們
[00:19:26.200 --> 00:19:27.200]  說什麼呢
[00:19:27.200 --> 00:19:30.200]  你們若不回轉
[00:19:30.200 --> 00:19:33.200]  變回小孩子的樣式
[00:19:33.200 --> 00:19:36.200]  斷不得進天國
[00:19:36.200 --> 00:19:38.200]  請大家留意這段聖經
[00:19:38.200 --> 00:19:42.200]  耶穌不是叫他們全部從頭
[00:19:42.200 --> 00:19:43.200]  變回一個大人
[00:19:43.200 --> 00:19:46.200]  變回一個小朋友
[00:19:46.200 --> 00:19:47.200]  不是啊
[00:19:47.200 --> 00:19:52.200]  耶穌不是叫他們返老還童
[00:19:52.200 --> 00:19:55.200]  我祖母經常說一句
[00:19:55.200 --> 00:19:59.200]  我不知道是真話還是人生經驗
[00:19:59.200 --> 00:20:01.200]  那時六十多七十歲
[00:20:01.200 --> 00:20:02.200]  她經常說
[00:20:02.200 --> 00:20:05.200]  大人變小蚊子
[00:20:05.200 --> 00:20:11.200]  是不是大人變小蚊子呢
[00:20:11.200 --> 00:20:14.200]  樣式這個字眼我們要了解
[00:20:14.200 --> 00:20:18.200]  變成小孩
[00:20:18.200 --> 00:20:19.200]  不是啊
[00:20:19.200 --> 00:20:21.200]  變成小孩
[00:20:21.200 --> 00:20:26.200]  好像小朋友那種性情樣式
[00:20:26.200 --> 00:20:30.200]  那種表現那種心態
[00:20:30.200 --> 00:20:33.200]  耶穌說你們要將他變回
[00:20:33.200 --> 00:20:37.200]  你們要變回小孩子那種心態
[00:20:37.200 --> 00:20:38.200]  什麼心態呢
[00:20:38.200 --> 00:20:40.200]  剛才我說兩歲的小朋友
[00:20:40.200 --> 00:20:42.200]  很信賴父母
[00:20:42.200 --> 00:20:44.200]  很依賴父母
[00:20:44.200 --> 00:20:48.200]  這種不會懷疑父母的心態
[00:20:48.200 --> 00:20:51.200]  不過很殘忍地
[00:20:51.200 --> 00:20:53.200]  耶穌也說了一個事實
[00:20:53.200 --> 00:20:56.200]  你們若不回轉
[00:20:56.200 --> 00:20:58.200]  如果你們不回轉
[00:20:58.200 --> 00:20:59.200]  轉回來
[00:20:59.200 --> 00:21:00.200]  轉什麼轉頭
[00:21:00.200 --> 00:21:02.200]  其實說來說去
[00:21:02.200 --> 00:21:03.200]  一件事就是
[00:21:03.200 --> 00:21:06.200]  你要有一個改變
[00:21:06.200 --> 00:21:08.200]  怎麼改變
[00:21:08.200 --> 00:21:10.200]  從什麼變
[00:21:10.200 --> 00:21:12.200]  馬太說了
[00:21:12.200 --> 00:21:14.200]  這群人先前問的問題
[00:21:14.200 --> 00:21:16.200]  天國誰是最大
[00:21:16.200 --> 00:21:18.200]  這個問題呢
[00:21:18.200 --> 00:21:20.200]  是變成什麼
[00:21:20.200 --> 00:21:22.200]  從什麼轉成什麼呢
[00:21:22.200 --> 00:21:25.200]  現在我們知道要轉成小孩的樣式
[00:21:25.200 --> 00:21:27.200]  那我們要知道從什麼變
[00:21:27.200 --> 00:21:31.200]  原來變的就是那條問題
[00:21:31.200 --> 00:21:35.200]  原本顯露出他們的心路歷程和思維方式
[00:21:35.200 --> 00:21:39.200]  他們經常在想誰是最大
[00:21:39.200 --> 00:21:42.200]  每一個人呢
[00:21:42.200 --> 00:21:46.200]  經常都很期望自己在群體裡
[00:21:46.200 --> 00:21:48.200]  是最出位的那個
[00:21:48.200 --> 00:21:50.200]  最受尊重的那個
[00:21:50.200 --> 00:21:57.200]  最受人擁戴的那個
[00:21:57.200 --> 00:22:00.200]  其實他們想問的這條問題
[00:22:00.200 --> 00:22:04.200]  這種思想是什麼思想
[00:22:04.200 --> 00:22:07.200]  每一個人都要在當中最出位的那個
[00:22:07.200 --> 00:22:10.200]  最多人擁戴的那個
[00:22:10.200 --> 00:22:15.200]  這種是世人的思想
[00:22:15.200 --> 00:22:20.200]  是在最世界裡的人的思想
[00:22:20.200 --> 00:22:23.200]  弟子們
[00:22:23.200 --> 00:22:27.200]  耶穌提出一個很重要的重點
[00:22:27.200 --> 00:22:30.200]  我們作為信徒的
[00:22:30.200 --> 00:22:32.200]  我們要有一個
