
[00:00:00.000 --> 00:00:11.000]  各位丁姐妹,如果你有小朋友,開始讀書了,
[00:12:26.000 --> 00:12:27.000]  包三工呢?
[00:12:27.000 --> 00:12:30.000]  不行,為什麼不行?
[00:12:30.000 --> 00:12:33.000]  然後最後她就說出她的底牌,
[00:12:33.000 --> 00:12:35.000]  錢是我的,
[00:12:35.000 --> 00:12:38.000]  所以我絕對不容許,
[00:12:38.000 --> 00:12:40.000]  我跟著跟她說,
[00:12:40.000 --> 00:12:44.000]  如果你太太不幫你生小朋友,
[00:12:44.000 --> 00:12:46.000]  她一樣可以有錢,
[00:12:46.000 --> 00:12:48.000]  她不幫你照顧家庭,
[00:12:48.000 --> 00:12:50.000]  她一樣可以有錢,
[00:12:50.000 --> 00:12:54.000]  為什麼你可以無後顧之憂來做你的事業呢?
[00:12:54.000 --> 00:12:58.000]  是因為你太太做了這一大堆的事,
[00:12:58.000 --> 00:13:01.000]  如果你現在不懂珍惜,
[00:13:01.000 --> 00:13:06.000]  你就聽一聽社會的法律告訴你,
[00:13:06.000 --> 00:13:08.000]  怎麼去珍惜了。
[00:13:08.000 --> 00:13:12.000]  我感謝主,
[00:13:12.000 --> 00:13:14.000]  這個人,
[00:13:14.000 --> 00:13:16.000]  他才知道,
[00:13:16.000 --> 00:13:18.000]  後來他知道,
[00:13:18.000 --> 00:13:20.000]  那個味道。
[00:13:20.000 --> 00:13:23.000]  我們現在一起去看看今天的經文,
[00:13:23.000 --> 00:13:25.000]  我給大家來看的,
[00:13:25.000 --> 00:13:29.000]  就是耶穌怎麼對門徒來說,
[00:13:29.000 --> 00:13:31.000]  要命的呼召,
[00:13:31.000 --> 00:13:35.000]  23到27節,
[00:13:35.000 --> 00:13:41.000]  我們首先來看看23節,
[00:13:41.000 --> 00:13:43.000]  這個要命的呼召,
[00:13:43.000 --> 00:13:46.000]  是剛剛完結了一件事,
[00:13:46.000 --> 00:13:48.000]  這件事就是耶穌預言,
[00:13:48.000 --> 00:13:50.000]  祂要上耶路撒冷去,
[00:13:50.000 --> 00:13:52.000]  受祭司長許多的苦,
[00:13:52.000 --> 00:13:54.000]  然後祂會被殺,
[00:13:54.000 --> 00:13:56.000]  但是第三天,
[00:13:56.000 --> 00:13:57.000]  祂要復活,
[00:13:57.000 --> 00:13:59.000]  彼得當時非常衝動,
[00:13:59.000 --> 00:14:01.000]  就立刻抱著祂,
[00:14:01.000 --> 00:14:02.000]  告訴祂,
[00:14:02.000 --> 00:14:03.000]  主啊,
[00:14:03.000 --> 00:14:05.000]  這事萬不得臨到祢的身上,
[00:14:05.000 --> 00:14:08.000]  祂想不到耶穌竟然對著祂說,
[00:14:08.000 --> 00:14:09.000]  撒旦,
[00:14:09.000 --> 00:14:10.000]  退我後面去,
[00:14:10.000 --> 00:14:13.000]  因為祢只體貼人的意思,
[00:14:13.000 --> 00:14:16.000]  祢不體貼神的意思。
[00:14:16.000 --> 00:14:19.000]  完結了那件事之後,
[00:14:19.000 --> 00:14:23.000]  耶穌就開始來講這一段經文,
[00:14:23.000 --> 00:14:25.000]  我們一起讀23節,
[00:14:25.000 --> 00:14:27.000]  耶穌又對眾人說,
[00:14:27.000 --> 00:14:29.000]  若有人要跟從我,
[00:14:29.000 --> 00:14:30.000]  就當捨己,
[00:14:30.000 --> 00:14:32.000]  天天背起他的十節下,
[00:14:32.000 --> 00:14:34.000]  來跟隨。
[00:14:34.000 --> 00:14:36.000]  是的,
[00:14:36.000 --> 00:14:38.000]  在這段聖經裡面,
[00:14:38.000 --> 00:14:40.000]  如果有人要跟從我,
[00:14:40.000 --> 00:14:42.000]  他就要捨己,
[00:14:42.000 --> 00:14:44.000]  這個捨己,
[00:14:44.000 --> 00:14:46.000]  就是否認他自己,
[00:14:46.000 --> 00:14:49.000]  deny his self,
[00:14:49.000 --> 00:14:51.000]  deny他自己,
[00:14:51.000 --> 00:14:54.000]  天天背起他的十節下,
[00:14:54.000 --> 00:14:56.000]  來跟隨他。
[00:14:56.000 --> 00:14:58.000]  首先第一件事,
[00:14:58.000 --> 00:15:01.000]  是否定他自己的我,
[00:15:01.000 --> 00:15:03.000]  是什麼意思呢?
[00:15:03.000 --> 00:15:05.000]  當我們要跟隨主的時候,
[00:15:05.000 --> 00:15:07.000]  第一件事我們要做的,
[00:15:07.000 --> 00:15:09.000]  就是不要再自己做老大,
[00:15:09.000 --> 00:15:12.000]  我們不是人生的老大,
[00:15:12.000 --> 00:15:14.000]  不是我們道德決定,
[00:15:14.000 --> 00:15:16.000]  決擇的老大,
[00:15:16.000 --> 00:15:19.000]  不是我們生活行為守則的老大,
[00:15:19.000 --> 00:15:21.000]  我們的老大是神,
[00:15:21.000 --> 00:15:23.000]  一定要將我們自己,
[00:15:23.000 --> 00:15:25.000]  這個我,
[00:15:25.000 --> 00:15:27.000]  在我們的寶座上面,
[00:15:27.000 --> 00:15:28.000]  放下它,
[00:15:28.000 --> 00:15:30.000]  然後讓耶穌基督的話,
[00:15:30.000 --> 00:15:32.000]  成為我們的標準。
[00:15:32.000 --> 00:15:34.000]  如果我們不是這樣做的時候,
[00:15:34.000 --> 00:15:36.000]  我們不是叫做基督徒,
[00:15:36.000 --> 00:15:38.000]  或者叫做小基督,
[00:15:38.000 --> 00:15:40.000]  真正的基督徒,
[00:15:40.000 --> 00:15:42.000]  是以神的標準為標準,
[00:15:42.000 --> 00:15:44.000]  耶穌基督的教導,
[00:15:44.000 --> 00:15:46.000]  是我們最終的準則。
[00:15:46.000 --> 00:15:47.000]  第二件事,
[00:15:47.000 --> 00:15:50.000]  是天天背著他的十字架,
[00:15:50.000 --> 00:15:51.000]  十字架是什麼呢?
[00:15:51.000 --> 00:15:53.000]  就是犧牲,
[00:15:53.000 --> 00:15:54.000]  十字架是什麼呢?
[00:15:54.000 --> 00:15:56.000]  是背鍋,
[00:15:56.000 --> 00:15:59.000]  甚至有些未必是你自己的,
[00:15:59.000 --> 00:16:03.000]  但你願意去承擔別人的錯,
[00:16:03.000 --> 00:16:06.000]  願意去承擔別人的軟弱,
[00:16:06.000 --> 00:16:08.000]  願意承擔別人的苦楚,
[00:16:08.000 --> 00:16:11.000]  你願意放下你自己來服侍別人,
[00:16:11.000 --> 00:16:13.000]  這個就是我們的十字架,
[00:16:13.000 --> 00:16:15.000]  十字架是一個救贖,
[00:16:15.000 --> 00:16:17.000]  是建立,
[00:16:17.000 --> 00:16:21.000]  十字架永遠不是去做一個法官,
[00:16:21.000 --> 00:16:23.000]  去評論別人,
[00:16:23.000 --> 00:16:26.000]  十字架乃是要將那些無力自救的人,
[00:16:26.000 --> 00:16:29.000]  帶出來,提起他們,
[00:16:29.000 --> 00:16:30.000]  救他們出來,
[00:16:30.000 --> 00:16:32.000]  讓他們因為基督的緣故,
[00:16:32.000 --> 00:16:33.000]  能夠得救,
[00:16:33.000 --> 00:16:34.000]  這個是十字架,
[00:16:34.000 --> 00:16:38.000]  十字架是因為我們放下自己,
[00:16:38.000 --> 00:16:40.000]  是叫別人有出路的,
[00:16:40.000 --> 00:16:44.000]  十字架是犧牲,
[00:16:44.000 --> 00:16:49.000]  是寧願放下我們自己個人的喜好,
[00:16:49.000 --> 00:16:51.000]  你看開最喜歡的電視節目,
[00:16:51.000 --> 00:16:53.000]  如果你明明知道家裏有一個人,
[00:16:53.000 --> 00:16:56.000]  在那段時間他最喜歡看的不是那些東西,
[00:16:56.000 --> 00:16:58.000]  是另一樣東西,
[00:16:58.000 --> 00:17:00.000]  能不能忍一忍,
[00:17:00.000 --> 00:17:02.000]  去看電腦,
[00:17:02.000 --> 00:17:07.000]  讓電視給他們看他們最喜歡看的節目,
[00:17:07.000 --> 00:17:09.000]  如果你最喜歡吃的東西,
[00:17:09.000 --> 00:17:12.000]  你每餐都要求只吃那一味,
[00:17:12.000 --> 00:17:14.000]  我告訴大家,
[00:17:14.000 --> 00:17:17.000]  任何人都不喜歡和你一起吃飯,
[00:17:17.000 --> 00:17:21.000]  因為你只叫你自己喜歡吃的東西,
[00:17:21.000 --> 00:17:23.000]  你沒有想到是人,
[00:17:23.000 --> 00:17:25.000]  天天背起他的十字架,
[00:17:25.000 --> 00:17:28.000]  然後來跟從我們的主,
[00:17:28.000 --> 00:17:31.000]  各位親愛的弟兄姊妹,
[00:17:31.000 --> 00:17:35.000]  所以第一個條件是要認清楚我們的條件,
[00:17:35.000 --> 00:17:39.000]  原來一個要命的救贖,
[00:17:39.000 --> 00:17:41.000]  要命的呼召,
[00:17:41.000 --> 00:17:43.000]  這個條件是要認清楚,
[00:17:43.000 --> 00:17:45.000]  這個就是條件,
[00:17:45.000 --> 00:17:49.000]  第二,要認真計算代價,
[00:17:49.000 --> 00:17:53.000]  24,25節我們一起讀,
[00:17:53.000 --> 00:17:56.000]  因為凡要救自己生命,
[00:17:56.000 --> 00:17:58.000]  必喪掉生命,
[00:17:58.000 --> 00:18:00.000]  凡為我喪掉生命的,
[00:18:00.000 --> 00:18:02.000]  必救了生命,
[00:18:02.000 --> 00:18:04.000]  人若賺得全世界,
[00:18:04.000 --> 00:18:06.000]  卻喪了自己,賠了自己,
[00:18:06.000 --> 00:18:08.000]  有什麼益處呢?
[00:18:08.000 --> 00:18:10.000]  在這段聖經裏面,
[00:18:10.000 --> 00:18:12.000]  我們要認清楚,
[00:18:12.000 --> 00:18:14.000]  凡要救自己的生命,
[00:18:14.000 --> 00:18:16.000]  那裏有注釋,
[00:18:16.000 --> 00:18:18.000]  生命,或作靈魂,
[00:18:18.000 --> 00:18:20.000]  希臘文的原文叫Shukain,
[00:18:20.000 --> 00:18:25.000]  P-S-Y-C-H-E-N,Shukain,
[00:18:25.000 --> 00:18:28.000]  這個字的本身其實就是我們的魂,
[00:18:28.000 --> 00:18:30.000]  或者我們的靈魂,
[00:18:30.000 --> 00:18:32.000]  我們的靈魂是什麼呢?
[00:18:32.000 --> 00:18:34.000]  我們的靈魂就等於我們的優先序,
[00:18:34.000 --> 00:18:36.000]  我們的價值觀,
[00:18:36.000 --> 00:18:38.000]  我們的靈魂就是我們的慾望,
[00:18:38.000 --> 00:18:40.000]  我們的喜好,
[00:18:40.000 --> 00:18:42.000]  我們一切的所有東西,
[00:18:42.000 --> 00:18:44.000]  其實就是在這個靈魂裏面來驅使,
[00:18:44.000 --> 00:18:46.000]  我一次坐火車的時候,
[00:18:46.000 --> 00:18:48.000]  一個很深的經歷,
[00:18:48.000 --> 00:18:50.000]  就是那時候,
[00:18:50.000 --> 00:18:52.000]  因為那時候都幾多年了,
[00:18:52.000 --> 00:18:54.000]  上了火車,
[00:18:54.000 --> 00:18:56.000]  坐位都沒有,
[00:18:56.000 --> 00:18:58.000]  因為很擠,
[00:18:58.000 --> 00:19:00.000]  後面的人就突然在叫,
[00:19:00.000 --> 00:19:02.000]  喂,我以為是我後面的背囊碰到人,
[00:19:02.000 --> 00:19:04.000]  我就很不開心,
[00:19:04.000 --> 00:19:06.000]  然後就走過去,
[00:19:06.000 --> 00:19:08.000]  然後就說對不起,
[00:19:08.000 --> 00:19:10.000]  然後我看到腳上有些白色的東西,
[00:19:10.000 --> 00:19:12.000]  其實不是我弄的,
[00:19:12.000 --> 00:19:14.000]  但我都彎腰想幫他擦一擦,
[00:19:14.000 --> 00:19:16.000]  他的鞋,那些白色的粉,
[00:19:16.000 --> 00:19:18.000]  誰知道他就說,
[00:19:18.000 --> 00:19:20.000]  不是你,是他,
[00:19:20.000 --> 00:19:22.000]  然後就罵,
[00:19:22.000 --> 00:19:24.000]  我說完對不起,
[00:19:24.000 --> 00:19:26.000]  他一句話都沒有出聲,
[00:19:26.000 --> 00:19:28.000]  但是後來在火車上面,
[00:19:28.000 --> 00:19:30.000]  我就看到這兩個人在打架,
[00:19:30.000 --> 00:19:32.000]  為什麼呢?
[00:19:32.000 --> 00:19:34.000]  因為他們都在打架,
[00:19:34.000 --> 00:19:36.000]  為什麼打架呢?
[00:19:36.000 --> 00:19:38.000]  你傻的?
[00:19:38.000 --> 00:19:40.000]  你不是瞎的?
[00:19:40.000 --> 00:19:42.000]  另一個人就說,
[00:19:42.000 --> 00:19:44.000]  你有錢,
[00:19:44.000 --> 00:19:46.000]  不要坐這架火車,
[00:19:46.000 --> 00:19:48.000]  有錢,
[00:19:48.000 --> 00:19:50.000]  坐高鐵,
[00:19:50.000 --> 00:19:52.000]  為什麼要坐這架火車呢?
[00:19:52.000 --> 00:19:54.000]  這是你的嗎?
[00:19:54.000 --> 00:19:56.000]  是你的?
[00:19:56.000 --> 00:19:58.000]  然後就說,
[00:19:58.000 --> 00:20:00.000]  怎麼樣?要打嗎?
[00:20:00.000 --> 00:20:02.000]  打就打,這樣就打了,
[00:20:02.000 --> 00:20:04.000]  真的快到,
[00:20:04.000 --> 00:20:06.000]  三句,這樣就打了,
[00:20:06.000 --> 00:20:08.000]  然後我就說,
[00:20:08.000 --> 00:20:10.000]  不要打,可不可以?
[00:20:10.000 --> 00:20:12.000]  人那麼容易,
[00:20:12.000 --> 00:20:14.000]  每個人都可能會有這些誤會,
[00:20:14.000 --> 00:20:16.000]  不要打了,但是他們就要打,
[00:20:16.000 --> 00:20:20.000]  在這些警方裡面,
[00:20:20.000 --> 00:20:22.000]  我看到一個很深的印象,
[00:20:22.000 --> 00:20:24.000]  原來你要救自己的面子,
