
[00:00:00.000 --> 00:00:05.520]  謝謝 謝謝謝謝 謝謝 謝謝
[00:05:23.960 --> 00:05:27.100]  保羅到底是在說什麼話題呢?
[00:05:27.100 --> 00:05:30.900]  我想問清楚 保羅說這功
[00:05:30.900 --> 00:05:32.900]  他講什麼內容呢?
[00:05:32.900 --> 00:05:34.900]  信嗎?你講什麼呢?你講賣樓吧
[00:05:34.900 --> 00:05:36.900]  追女孩 讀書是什麼才行呢?
[00:05:36.900 --> 00:05:38.900]  如果他不是講這個的話題
[00:05:38.900 --> 00:05:40.900]  我就真的沒有什麼把握
[00:05:40.900 --> 00:05:43.540]  鑒生碧 保羅答應我一定有應許
[00:05:43.540 --> 00:05:45.540]  耶穌一定幫我搞定的
[00:05:45.540 --> 00:05:49.940]  就算我沒有兒女 怎樣都一定會給我兒女的
[00:05:49.940 --> 00:05:55.140]  我覺得這樣看聖經不是很穩定
[00:05:55.140 --> 00:05:57.940]  變成我就喜歡看狹窄一點
[00:05:57.940 --> 00:06:01.940]  問清楚究竟作成者功是什麼功
[00:06:01.940 --> 00:06:03.940]  如果我們走到旁邊看看
[00:06:03.940 --> 00:06:07.940]  第六節就是我聖經是用新漢語作中間的
[00:06:07.940 --> 00:06:09.940]  新譯本是這樣寫的
[00:06:09.940 --> 00:06:13.940]  而且我深信在你們中間
[00:06:13.940 --> 00:06:17.940]  開始要美好工作的那一位
[00:06:17.940 --> 00:06:19.940]  必會繼續到底
[00:06:19.940 --> 00:06:22.940]  聽的時候我們不是覺得很大分別
[00:06:22.940 --> 00:06:26.940]  但是如果你留心看經文的時候
[00:06:26.940 --> 00:06:31.940]  新漢語就是在你們中間
[00:06:31.940 --> 00:06:35.940]  希臘字可以解釋為在你們中間
[00:06:35.940 --> 00:06:39.940]  和合本就是在你們心裡
[00:06:39.940 --> 00:06:43.940]  心裡和在你們中間
[00:06:43.940 --> 00:06:47.940]  想清楚你就知道取向有分別
[00:06:47.940 --> 00:06:50.940]  心裡是很內向的
[00:06:50.940 --> 00:06:52.940]  每個人心裡怎麼想
[00:06:52.940 --> 00:06:56.940]  如果你想激勵自己的心就叫做心裡
[00:06:56.940 --> 00:06:58.940]  我肯定是心裡的
[00:06:58.940 --> 00:07:00.940]  但是很個人化的
[00:07:00.940 --> 00:07:04.940]  在你們中間就不是了
[00:07:04.940 --> 00:07:07.940]  今天不是很多人坐在這裡
[00:07:07.940 --> 00:07:09.940]  如果到時很多人回來
[00:07:09.940 --> 00:07:13.940]  就會在你們教會中間動了善功
[00:07:13.940 --> 00:07:15.940]  我希望大家感受到
[00:07:15.940 --> 00:07:17.940]  保羅說在這個功
[00:07:17.940 --> 00:07:19.940]  成全者功
[00:07:19.940 --> 00:07:21.940]  是從你私人的角度看
[00:07:21.940 --> 00:07:25.940]  還是從你中間群體的角度看
[00:07:25.940 --> 00:07:27.940]  如果從群體的角度看
[00:07:27.940 --> 00:07:29.940]  不是每個人都是買樓
[00:07:29.940 --> 00:07:31.940]  每個人都是生孩子
[00:07:31.940 --> 00:07:33.940]  一定是一個事工
[00:07:33.940 --> 00:07:35.940]  這個事工是每個人都有份的
[00:07:35.940 --> 00:07:37.940]  其實可以說這個事工
[00:07:37.940 --> 00:07:39.940]  是為什麼我們有基督中心堂
[00:07:39.940 --> 00:07:41.940]  放在你們當中
[00:07:41.940 --> 00:07:43.940]  從這個角度看
[00:07:43.940 --> 00:07:45.940]  我覺得彼得比書很重要
[00:07:45.940 --> 00:07:47.940]  是講全服務的工作
[00:07:47.940 --> 00:07:51.940]  特別是對一間教會來說
[00:07:51.940 --> 00:07:53.940]  你留意第一章
[00:07:53.940 --> 00:07:55.940]  很特別的,只有保羅這封信是這樣的
[00:07:55.940 --> 00:08:00.940]  基督耶穌的僕人保羅和提摩太太寫信給凡住菲律比
[00:08:00.940 --> 00:08:06.940]  在基督耶穌裡的眾聖徒和諸位監督諸位執事
[00:08:06.940 --> 00:08:11.940]  保羅寫信給人都沒有人試過說諸位監督諸位執事
[00:08:11.940 --> 00:08:13.940]  偏偏是這封信有
[00:08:13.940 --> 00:08:16.940]  可能他和菲律比教會有很密切的關係
[00:08:16.940 --> 00:08:18.940]  他遲下也說
[00:08:18.940 --> 00:08:20.940]  也可能因為有教會
[00:08:20.940 --> 00:08:23.940]  他想和教會說,教會是你應該全服務的
[00:08:23.940 --> 00:08:25.940]  為什麼你們現在近來發生這樣的事
[00:08:25.940 --> 00:08:27.940]  所以他就寫了這封信和她說
[00:08:27.940 --> 00:08:29.940]  如果從這個角度看
[00:08:29.940 --> 00:08:31.940]  第四章為什麼他勸那兩個姐妹
[00:08:31.940 --> 00:08:34.940]  以前一起同工為福音一同努力
[00:08:34.940 --> 00:08:37.940]  現在叫阿卡不談話,不做事,不合作
[00:08:37.940 --> 00:08:39.940]  福音停頓了
[00:08:39.940 --> 00:08:42.940]  他就說你們幫忙勸勸這兩個女人
[00:08:42.940 --> 00:08:44.940]  因為他們以前大家同工
[00:08:44.940 --> 00:08:46.940]  從這個角度看
[00:08:46.940 --> 00:08:48.940]  從頭到尾這本書
[00:08:48.940 --> 00:08:55.940]  如果我們嘗試用一個全福音是教會所領受的使命的角度去看
[00:08:55.940 --> 00:08:59.940]  你就明白保羅所說的很多金句
[00:08:59.940 --> 00:09:03.940]  其實和全福音這個使命很有關係
[00:09:03.940 --> 00:09:07.940]  我暫時跳一跳
[00:09:07.940 --> 00:09:10.940]  我就跳去第十節看看
[00:09:10.940 --> 00:09:13.940]  第九節他說
[00:09:13.940 --> 00:09:17.940]  我所祈禱的就是要你們
[00:09:17.940 --> 00:09:19.940]  其實前面已經說了祈禱
[00:09:19.940 --> 00:09:21.940]  不過現在你再說
[00:09:21.940 --> 00:09:24.940]  我所祈禱的就是要你們的愛心
[00:09:24.940 --> 00:09:29.940]  在知識和各樣的見識上多而又多
[00:09:29.940 --> 00:09:31.940]  這個是和合本
[00:09:31.940 --> 00:09:35.940]  使你們分別是非
[00:09:35.940 --> 00:09:37.940]  然後說作誠實無過人
[00:09:37.940 --> 00:09:39.940]  直到基督的日子
[00:09:39.940 --> 00:09:42.940]  你首先留意基督的日子這個詞彙
[00:09:42.940 --> 00:09:44.940]  剛剛才出現過
[00:09:44.940 --> 00:09:45.940]  讀大家的
[00:09:45.940 --> 00:09:48.940]  承傳者公直到基督的日子
[00:09:48.940 --> 00:09:50.940]  就是說
[00:09:50.940 --> 00:09:53.940]  他有一個時間的框架在這裡
[00:09:53.940 --> 00:09:55.940]  前面說了
[00:09:55.940 --> 00:09:58.940]  來到第十節的時候他又再重覆
[00:09:58.940 --> 00:10:02.940]  可能一會兒又要用時間這個角度
[00:10:02.940 --> 00:10:05.940]  去箍死保羅的說什麼
[00:10:05.940 --> 00:10:07.940]  不過我還想再斟酌一下
[00:10:07.940 --> 00:10:08.940]  因為如果看和合本
[00:10:08.940 --> 00:10:10.940]  這個時候和合本勝過和修本
[00:10:10.940 --> 00:10:14.940]  和合本第十節的時候有個括弧
[00:10:14.940 --> 00:10:18.940]  使你們能分別是非有個括弧
[00:10:18.940 --> 00:10:24.940]  括弧畫作喜愛那美好的事
[00:10:24.940 --> 00:10:29.940]  分別是非和喜愛那美好的事
[00:10:29.940 --> 00:10:33.940]  差了幾個層次
[00:10:33.940 --> 00:10:35.940]  分別是非就是
[00:10:35.940 --> 00:10:40.940]  限聚令四個
[00:10:40.940 --> 00:10:42.940]  那五個呢
[00:10:42.940 --> 00:10:44.940]  你看不到摸到五個
[00:10:44.940 --> 00:10:46.940]  他都是超過了四個
[00:10:46.940 --> 00:10:48.940]  分別是非
[00:10:48.940 --> 00:10:50.940]  紅燈就不要過馬路
[00:10:50.940 --> 00:10:52.940]  綠燈就過馬路
[00:10:52.940 --> 00:10:53.940]  這就叫分別是非
[00:10:53.940 --> 00:10:54.940]  不需要什麼特別智慧
[00:10:54.940 --> 00:10:56.940]  不需要什麼德行
[00:10:56.940 --> 00:10:57.940]  就是說
[00:10:57.940 --> 00:10:59.940]  分別是非你想嫁個兒子娶老婆
[00:10:59.940 --> 00:11:01.940]  兒子要娶個女人
[00:11:01.940 --> 00:11:03.940]  那就叫分別是非
[00:11:03.940 --> 00:11:07.940]  女人就滿合格了
[00:11:07.940 --> 00:11:09.940]  但如果你跟兒子說
[00:11:09.940 --> 00:11:11.940]  兒子啊,要選個好一點的
[00:11:11.940 --> 00:11:13.940]  那就不同了
[00:11:13.940 --> 00:11:16.940]  分別是非就知道他是男還是女
[00:11:16.940 --> 00:11:20.940]  好和不好的女人就需要更多的技巧
[00:11:20.940 --> 00:11:22.940]  更多的要求
[00:11:22.940 --> 00:11:26.940]  原來這個字可以解作喜愛那美好的事
[00:11:26.940 --> 00:11:28.940]  保羅祈禱
[00:11:28.940 --> 00:11:30.940]  說很多希望你做什麼
[00:11:30.940 --> 00:11:33.940]  有知識啊,有見識啊,有愛心啊
[00:11:33.940 --> 00:11:35.940]  加起來
[00:11:35.940 --> 00:11:36.940]  然後他最後一句
[00:11:36.940 --> 00:11:37.940]  我目的就是想你做什麼呢
[00:11:37.940 --> 00:11:39.940]  你有了那麼多東西
[00:11:39.940 --> 00:11:41.940]  知識,識見和愛心
[00:11:41.940 --> 00:11:42.940]  想你做什麼呢
[00:11:42.940 --> 00:11:45.940]  想你可以知道什麼是好啊
[00:11:45.940 --> 00:11:48.940]  懂得選擇好的事情來做
[00:11:48.940 --> 00:11:51.940]  不只是分別是非這麼簡單
[00:11:51.940 --> 00:11:53.940]  新漢語譯本就譯到
[00:11:53.940 --> 00:11:57.940]  使你們認定要緊的事
[00:11:57.940 --> 00:11:59.940]  重要的
[00:11:59.940 --> 00:12:01.940]  我們香港人最喜歡說自己懂得選擇
[00:12:01.940 --> 00:12:02.940]  其實這節經文
[00:12:02.940 --> 00:12:04.940]  保羅說我為你們祈禱
[00:12:04.940 --> 00:12:06.940]  希望你們教會看完菲律賓書
[00:12:06.940 --> 00:12:08.940]  雖然寫給兩千年前
[00:12:08.940 --> 00:12:09.940]  但現在寫給你們的時候
[00:12:09.940 --> 00:12:12.940]  希望你們成為一個懂得選擇的教會
[00:12:12.940 --> 00:12:14.940]  選擇什麼呢
[00:12:14.940 --> 00:12:16.940]  他就說這是美好的事
[00:12:16.940 --> 00:12:18.940]  重要的事
[00:12:18.940 --> 00:12:20.940]  重要的工作
[00:12:20.940 --> 00:12:23.940]  什麼在教會裡是美好的事,重要的工作
[00:12:23.940 --> 00:12:27.940]  如果我們再看詳細看第九節
[00:12:27.940 --> 00:12:33.940]  愛心,知識和各樣見識上多而又多
[00:12:33.940 --> 00:12:37.940]  如果只是普普通通選擇好的東西
[00:12:37.940 --> 00:12:39.940]  用什麼愛心去選擇呢
[00:12:39.940 --> 00:12:44.940]  知識和經驗就已經選擇好的東西了
[00:12:44.940 --> 00:12:47.940]  你買西瓜,買魚
[00:12:47.940 --> 00:12:49.940]  你不用用愛心去買的
[00:12:49.940 --> 00:12:51.940]  買得多好的壞的買得多
[00:12:51.940 --> 00:12:53.940]  你自然會選擇的
[00:12:53.940 --> 00:12:55.940]  但保羅說你要加上愛
[00:12:55.940 --> 00:13:00.940]  他說祈禱希望你有經驗,有學識
[00:13:00.940 --> 00:13:02.940]  又懂得傳福音,又傳得多
[00:13:02.940 --> 00:13:05.940]  山福,福音爆炸,全部你都學會了
[00:13:05.940 --> 00:13:08.940]  不過他希望你有個愛在心裡
[00:13:08.940 --> 00:13:10.940]  這個愛不知道對誰愛
[00:13:10.940 --> 00:13:13.940]  通常我看完保羅寫愛的時候
[00:13:13.940 --> 00:13:15.940]  我肯定問兩個方向
[00:13:15.940 --> 00:13:17.940]  愛人還是愛神呢
[00:13:17.940 --> 00:13:19.940]  如果從這個角度去問的時候
[00:13:19.940 --> 00:13:21.940]  我很多時候都離開不了
[00:13:21.940 --> 00:13:23.940]  保羅是一個猶太人
[00:13:23.940 --> 00:13:25.940]  一個猶太人
[00:13:25.940 --> 00:13:31.940]  以色列人要知道盡心盡性盡義盡力愛主你的神
[00:13:31.940 --> 00:13:33.940]  每天都會的
[00:13:33.940 --> 00:13:35.940]  所以很可能他講愛的時候
[00:13:35.940 --> 00:13:37.940]  第一步就想起愛神
[00:13:37.940 --> 00:13:39.940]  其次是愛人如己
[00:13:39.940 --> 00:13:41.940]  又離不開愛神
[00:13:41.940 --> 00:13:43.940]  所以在這裡保羅祈禱說
[00:13:43.940 --> 00:13:47.940]  我希望你們有技巧,有經驗
[00:13:47.940 --> 00:13:49.940]  你們一群人是怎樣呢
[00:13:49.940 --> 00:13:54.940]  是懂得找到一樣東西是重要的
[00:13:54.940 --> 00:13:56.940]  不過你需要愛
[00:13:56.940 --> 00:13:59.940]  你需要愛上帝和愛人的心
[00:13:59.940 --> 00:14:01.940]  你們這群人就懂得選擇
[00:14:01.940 --> 00:14:03.940]  這個就是重要,這個就是美好的事
[00:14:03.940 --> 00:14:05.940]  不是只是對或錯的問題
[00:14:05.940 --> 00:14:08.940]  好了,回到前面
[00:14:08.940 --> 00:14:10.940]  深信在你們心裡動了善功
[00:14:10.940 --> 00:14:12.940]  必成全者功
[00:14:12.940 --> 00:14:14.940]  究竟是什麼功呢
[00:14:14.940 --> 00:14:16.940]  那是第六節
[00:14:16.940 --> 00:14:19.940]  看回第三至第五節
[00:14:19.940 --> 00:14:23.940]  我每逢想念你們就感謝我的神
[00:14:23.940 --> 00:14:25.940]  每逢你們中人祈求的時候
[00:14:25.940 --> 00:14:27.940]  嘗試歡呼你們的祈求
[00:14:27.940 --> 00:14:31.940]  因為從頭一日直到如今
[00:14:31.940 --> 00:14:36.940]  你們是同心合意地興旺福音
[00:14:36.940 --> 00:14:40.940]  由頭一日直到如今
[00:14:40.940 --> 00:14:42.940]  然後我們才到第六節
[00:14:42.940 --> 00:14:44.940]  我深信
[00:14:44.940 --> 00:14:46.940]  我喜歡看別的譯本
[00:14:46.940 --> 00:14:48.940]  看別的譯本有個好處
[00:14:48.940 --> 00:14:51.940]  新漢語在第五和第六節中間
[00:14:51.940 --> 00:14:53.940]  加多兩個字
[00:14:53.940 --> 00:14:55.940]  而且
[00:14:55.940 --> 00:14:58.940]  所以第六節不是新開的一個項目
[00:14:58.940 --> 00:15:01.940]  是講開第五節的項目
[00:15:01.940 --> 00:15:04.940]  第五節就是說我欣賞肥立比教會
[00:15:04.940 --> 00:15:06.940]  由頭到尾
[00:15:06.940 --> 00:15:08.940]  我傳福音第一日你就幫我
[00:15:08.940 --> 00:15:10.940]  事實上是
[00:15:10.940 --> 00:15:12.940]  我曾經在第四章說
[00:15:12.940 --> 00:15:14.940]  我收了你們教會的錢
[00:15:14.940 --> 00:15:16.940]  我沒有收其他教會的錢
[00:15:16.940 --> 00:15:18.940]  的確是這樣
[00:15:18.940 --> 00:15:20.940]  他很喜歡這間教會
[00:15:20.940 --> 00:15:22.940]  他這麼緊張教會的執事和監督
[00:15:22.940 --> 00:15:24.940]  可能和他關係很密切
[00:15:24.940 --> 00:15:26.940]  他說從頭到尾你和我同工
[00:15:26.940 --> 00:15:28.940]  做什麼?傳福音
[00:15:28.940 --> 00:15:30.940]  如果第五節是講傳福音
[00:15:30.940 --> 00:15:32.940]  第六節
[00:15:32.940 --> 00:15:34.940]  而且
[00:15:34.940 --> 00:15:36.940]  在心裏動了善功
[00:15:36.940 --> 00:15:38.940]  必成全者功
[00:15:38.940 --> 00:15:40.940]  直到耶穌基督的日子
[00:15:40.940 --> 00:15:42.940]  我就不知道為什麼會突然間說到買樓
[00:15:42.940 --> 00:15:46.940]  也不知道會說到娶老婆
[00:15:46.940 --> 00:15:48.940]  娶媳婦
[00:15:48.940 --> 00:15:50.940]  我知道這些很貼身很合用
[00:15:50.940 --> 00:15:54.940]  但保羅從來不會想到傳福音的教會是不貼身的
[00:15:54.940 --> 00:15:56.940]  是不貼地不合用
[00:15:56.940 --> 00:15:58.940]  在他的人生裏他覺得這個很重要
[00:15:58.940 --> 00:16:00.940]  所以他說你們從頭第一日
[00:16:00.940 --> 00:16:02.940]  直到現在
[00:16:02.940 --> 00:16:04.940]  看不看到時間性
[00:16:04.940 --> 00:16:06.940]  如果你是聰明的
[00:16:06.940 --> 00:16:08.940]  從第一日直到現在
[00:16:08.940 --> 00:16:12.940]  直到什麼日子?直到耶穌基督的日子
[00:16:12.940 --> 00:16:18.940]  即是你從美孚直到佐敦
[00:16:18.940 --> 00:16:20.940]  冷氣都是這麼爽的
[00:16:20.940 --> 00:16:24.940]  我希望你從佐敦直到哪裡?
[00:16:24.940 --> 00:16:26.940]  中環
[00:16:26.940 --> 00:16:28.940]  如果不用轉車的話
[00:16:28.940 --> 00:16:30.940]  冷氣都是這麼爽的
[00:16:30.940 --> 00:16:32.940]  又或者你浪費命的
[00:16:32.940 --> 00:16:34.940]  你和別人說的
[00:16:34.940 --> 00:16:36.940]  我老公從結婚第一日
[00:16:36.940 --> 00:16:38.940]  他交了一份糧給我
[00:16:38.940 --> 00:16:42.940]  直到現在他都是交了一份糧給我
[00:16:42.940 --> 00:16:44.940]  他不會自己帶走的
[00:16:44.940 --> 00:16:46.940]  我希望直到一齊見天加日子
[00:16:46.940 --> 00:16:48.940]  他都是這樣
[00:16:48.940 --> 00:16:50.940]  他不會突然改了題目的
[00:16:50.940 --> 00:16:52.940]  以前交了一份糧
[00:16:52.940 --> 00:16:54.940]  現在交了一份糧
[00:16:54.940 --> 00:16:56.940]  直到將來都是這樣
[00:16:56.940 --> 00:16:58.940]  都是交了一份糧給我
[00:16:58.940 --> 00:17:00.940]  是不是應該這樣看聖經?
[00:17:00.940 --> 00:17:02.940]  是不是這樣看穩陣很多?
[00:17:02.940 --> 00:17:04.940]  是不是這樣看
[00:17:04.940 --> 00:17:06.940]  令我們面對教會的挑戰誠實一點?
[00:17:06.940 --> 00:17:08.940]  是不是這樣看
[00:17:08.940 --> 00:17:10.940]  才知道
[00:17:10.940 --> 00:17:12.940]  他從頭到尾答應
[00:17:12.940 --> 00:17:14.940]  既然是上帝
[00:17:14.940 --> 00:17:16.940]  主耶穌基督擺了心思意念
[00:17:16.940 --> 00:17:18.940]  成立了這間教會
[00:17:18.940 --> 00:17:20.940]  擺在你們中間
[00:17:20.940 --> 00:17:22.940]  在菲律賓這個城市
[00:17:22.940 --> 00:17:24.940]  在德興街
[00:17:24.940 --> 00:17:26.940]  佐敦道街口
[00:17:26.940 --> 00:17:28.940]  既然擺在這裡的時候
[00:17:28.940 --> 00:17:30.940]  我好相信這個主
[00:17:30.940 --> 00:17:32.940]  他會用什麼方法
[00:17:32.940 --> 00:17:34.940]  保守你們
[00:17:34.940 --> 00:17:36.940]  讓你們從現在
[00:17:36.940 --> 00:17:38.940]  直到他回來的日子
[00:17:38.940 --> 00:17:40.940]  都仍然做得這麼好
[00:17:40.940 --> 00:17:42.940]  繼續和我一起
[00:17:42.940 --> 00:17:44.940]  傳福音
[00:17:44.940 --> 00:17:46.940]  似乎應該OK吧
[00:17:46.940 --> 00:17:48.940]  這樣上文夏利
[00:17:48.940 --> 00:17:50.940]  是不是比較信服一點?
[00:17:50.940 --> 00:17:52.940]  我們走的路
[00:17:52.940 --> 00:17:54.940]  不可以隨我們幾意亂解
[00:17:54.940 --> 00:17:56.940]  他的聖經
[00:17:56.940 --> 00:17:58.940]  是不是可以想清楚
[00:17:58.940 --> 00:18:00.940]  既然是這樣
[00:18:00.940 --> 00:18:02.940]  肯定很多人會開波
[00:18:02.940 --> 00:18:04.940]  落筆打三更
[00:18:04.940 --> 00:18:06.940]  就和教會講傳福音的使命
[00:18:06.940 --> 00:18:08.940]  如果一直看下去
[00:18:08.940 --> 00:18:10.940]  你會看到第七節
[00:18:10.940 --> 00:18:12.940]  他說我為你們這樣的意念
[00:18:12.940 --> 00:18:14.940]  是應該的
[00:18:14.940 --> 00:18:16.940]  因為無論我是困所之中
[00:18:16.940 --> 00:18:18.940]  是辨明證實福音的時候
[00:18:18.940 --> 00:18:20.940]  你們都與我一同
[00:18:20.940 --> 00:18:22.940]  蒙恩 蒙什麼恩
[00:18:22.940 --> 00:18:24.940]  他不是說得救恩典
[00:18:24.940 --> 00:18:26.940]  恩典的時候他曾經說過
[00:18:26.940 --> 00:18:28.940]  我感謝神給我恩典可以做他的使徒
[00:18:28.940 --> 00:18:30.940]  所以這個恩
[00:18:30.940 --> 00:18:32.940]  一同拿到這個恩
[00:18:32.940 --> 00:18:34.940]  是什麼呢?一同拿到
[00:18:34.940 --> 00:18:36.940]  服事主 為主的福音
[00:18:36.940 --> 00:18:38.940]  努力成為一個傳福音教會的恩典
[00:18:38.940 --> 00:18:42.940]  如果從今天的角度看
[00:18:42.940 --> 00:18:44.940]  我就很喜歡再讀這個
[00:18:44.940 --> 00:18:46.940]  一同得恩的恩典
[00:18:46.940 --> 00:18:48.940]  我希望弟兄姊妹
[00:18:48.940 --> 00:18:50.940]  我知道你們是一個很好的教會
[00:18:50.940 --> 00:18:52.940]  打橫打店
[00:18:52.940 --> 00:18:54.940]  聽消息你們都是一個很好的教會
[00:18:54.940 --> 00:18:56.940]  有些朋友
[00:18:56.940 --> 00:18:58.940]  原本不信主 回來你們這裡
