
[00:00:00.000 --> 00:00:05.000]  我可以講到幾點?
[00:03:57.000 --> 00:04:00.000]  我們不會離開我們的崗位
[00:04:00.000 --> 00:04:02.000]  我們不會放下我們的心志
[00:04:02.000 --> 00:04:05.000]  我們繼續在教會中來服事
[00:04:05.000 --> 00:04:10.000]  我們知道教會是一天二十四小時都存在的
[00:04:10.000 --> 00:04:13.000]  不是一個聚會、不是一段時間
[00:04:13.000 --> 00:04:16.000]  所以求你讓我們教會的一份子
[00:04:16.000 --> 00:04:19.000]  每一個人都能夠按照主的心意
[00:04:19.000 --> 00:04:21.000]  活出主的生命
[00:04:21.000 --> 00:04:23.000]  帶領以下我們看你話語的時間
[00:04:23.000 --> 00:04:25.000]  幫助我們去明白
[00:04:25.000 --> 00:04:29.000]  而且能夠遵行、能夠應用、能夠改變
[00:04:29.000 --> 00:04:30.000]  多謝主
[00:04:30.000 --> 00:04:31.000]  求你聽我們祈禱
[00:04:31.000 --> 00:04:32.000]  奉耶穌的名祈禱
[00:04:32.000 --> 00:04:33.000]  阿們
[00:04:33.000 --> 00:04:39.000]  我自己以前聽我說到的人多都知道
[00:04:39.000 --> 00:04:41.000]  我有一個兒子、一個女兒
[00:04:41.000 --> 00:04:43.000]  去年年尾都和我回到香港
[00:04:43.000 --> 00:04:46.000]  不過你們見不到他們兩個
[00:04:46.000 --> 00:04:48.000]  因為他們回來的時間不是很長
[00:04:48.000 --> 00:04:51.000]  上次我回來都來了全福堂五次崇拜
[00:04:51.000 --> 00:04:52.000]  有些人可能見到我
[00:04:52.000 --> 00:04:54.000]  有些人見不到
[00:04:54.000 --> 00:04:59.000]  我記得我女兒小時候有一次帶她去購物
[00:04:59.000 --> 00:05:01.000]  小朋友很可愛
[00:05:01.000 --> 00:05:03.000]  很喜歡模仿大人
[00:05:03.000 --> 00:05:04.000]  大人做什麼她又做什麼
[00:05:04.000 --> 00:05:06.000]  我女兒又很喜歡模仿我們
[00:05:06.000 --> 00:05:09.000]  我去購物她又想購物
[00:05:09.000 --> 00:05:11.000]  我又購物又購物
[00:05:11.000 --> 00:05:13.000]  我給了她五元
[00:05:13.000 --> 00:05:15.000]  我女兒你去買吧
[00:05:15.000 --> 00:05:16.000]  我就去買我的東西
[00:05:16.000 --> 00:05:18.000]  我買完東西回來要給錢
[00:05:18.000 --> 00:05:19.000]  我女兒又回來
[00:05:19.000 --> 00:05:21.000]  她沒有買東西
[00:05:21.000 --> 00:05:23.000]  我女兒你為什麼不買
[00:05:23.000 --> 00:05:25.000]  我說爸爸給你的五元是真的
[00:05:25.000 --> 00:05:26.000]  是你可以用的
[00:05:26.000 --> 00:05:28.000]  你放心你買吧
[00:05:28.000 --> 00:05:29.000]  她沒有買
[00:05:29.000 --> 00:05:30.000]  我說你為什麼不買
[00:05:30.000 --> 00:05:32.000]  她說爸爸不是我不想買
[00:05:32.000 --> 00:05:34.000]  她用英文說
[00:05:34.000 --> 00:05:36.000]  I only have five dollars
[00:05:36.000 --> 00:05:38.000]  她說it's too limited
[00:05:38.000 --> 00:05:40.000]  她說太少了
[00:05:40.000 --> 00:05:41.000]  不是我不想買
[00:05:41.000 --> 00:05:44.000]  因為我只有五元是很有限
[00:05:44.000 --> 00:05:46.000]  所以她說I have to choose carefully
[00:05:46.000 --> 00:05:50.000]  我要很小心用我的五元
[00:05:50.000 --> 00:05:53.000]  其實不單止人所擁有的有限
[00:05:53.000 --> 00:05:55.000]  人生都很有限
[00:05:55.000 --> 00:05:58.000]  當人生有限的時候
[00:05:58.000 --> 00:05:59.000]  我們不是無奈
[00:05:59.000 --> 00:06:01.000]  而是應該好好想想
[00:06:01.000 --> 00:06:03.000]  如何過人生
[00:06:03.000 --> 00:06:04.000]  人生不單止有限
[00:06:04.000 --> 00:06:06.000]  而且過得很快
[00:06:06.000 --> 00:06:08.000]  時間過得很快
[00:06:08.000 --> 00:06:10.000]  我們就要好好地用
[00:06:10.000 --> 00:06:12.000]  其實我自小是一個很怕死的人
[00:06:12.000 --> 00:06:14.000]  我不知道你們有沒有人知道
[00:06:14.000 --> 00:06:17.000]  我很怕死
[00:06:17.000 --> 00:06:19.000]  自小就很怕死
[00:06:19.000 --> 00:06:21.000]  我覺得人死了就什麼都沒有
[00:06:21.000 --> 00:06:24.000]  沒得玩沒得享受
[00:06:24.000 --> 00:06:26.000]  所以我很怕死的緣故
[00:06:26.000 --> 00:06:27.000]  我很怕黑
[00:06:27.000 --> 00:06:29.000]  為什麼我怕黑
[00:06:29.000 --> 00:06:33.000]  因為黑暗和鬼是連在一起的
[00:06:33.000 --> 00:06:35.000]  我經常很怕黑夜
[00:06:35.000 --> 00:06:37.000]  因為我怕撞鬼
[00:06:37.000 --> 00:06:39.000]  我經常做夢見到鬼
[00:06:39.000 --> 00:06:41.000]  不知為何見到鬼會經常捉到我
[00:06:41.000 --> 00:06:43.000]  我發現我很怕死
[00:06:43.000 --> 00:06:46.000]  因為我很怕死所以很喜歡玩
[00:06:46.000 --> 00:06:48.000]  我無心向學
[00:06:48.000 --> 00:06:49.000]  我很喜歡玩
[00:06:49.000 --> 00:06:53.000]  玩到我讀書都讀得非常差
[00:06:53.000 --> 00:06:55.000]  其實怕死的人有兩種反應
[00:06:55.000 --> 00:06:59.000]  第一種怕死的人拼命去享受
[00:06:59.000 --> 00:07:01.000]  反正將來不知道
[00:07:01.000 --> 00:07:03.000]  明天怎會不知道
[00:07:03.000 --> 00:07:05.000]  今天有酒就今早醉
[00:07:05.000 --> 00:07:07.000]  不要理那麼多
[00:07:07.000 --> 00:07:09.000]  先享受
[00:07:09.000 --> 00:07:13.000]  另一種人怕死就爭取長壽
[00:07:13.000 --> 00:07:15.000]  不知你明不明
[00:07:15.000 --> 00:07:18.000]  因為他怕死所以很小心
[00:07:18.000 --> 00:07:20.000]  什麼都很怕青
[00:07:20.000 --> 00:07:21.000]  什麼都很小心
[00:07:21.000 --> 00:07:23.000]  我有一個親戚很厲害
[00:07:23.000 --> 00:07:25.000]  他吃東西很小心
[00:07:25.000 --> 00:07:27.000]  煎炒東西不用聞
[00:07:27.000 --> 00:07:29.000]  油鹽燙都不會下
[00:07:29.000 --> 00:07:32.000]  我覺得他人生相當苦
[00:07:32.000 --> 00:07:34.000]  但他說因為我要長命
[00:07:34.000 --> 00:07:36.000]  他真的有多長命
[00:07:36.000 --> 00:07:38.000]  現在看來差十歲都是五十歲
[00:07:38.000 --> 00:07:39.000]  他非常健康
[00:07:39.000 --> 00:07:40.000]  他不會跟人撒嬉
[00:07:40.000 --> 00:07:42.000]  又不會去爭取什麼
[00:07:42.000 --> 00:07:44.000]  他說因為我要長壽
[00:07:44.000 --> 00:07:46.000]  其實我們都知道無論你怎樣長壽
[00:07:46.000 --> 00:07:48.000]  有一天你都會死
[00:07:48.000 --> 00:07:50.000]  有些人怕死會享受
[00:07:50.000 --> 00:07:53.000]  有些人怕死要長壽
[00:07:53.000 --> 00:07:56.000]  我們不要為了享受而喪命
[00:07:56.000 --> 00:07:58.000]  玩到死
[00:07:58.000 --> 00:08:02.000]  又不要為了長命而苦命
[00:08:02.000 --> 00:08:04.000]  人要珍惜生命
[00:08:04.000 --> 00:08:06.000]  都要好好生活
[00:08:06.000 --> 00:08:08.000]  今天我選的題目叫
[00:08:08.000 --> 00:08:10.000]  慢慢走勿亂跑
[00:08:10.000 --> 00:08:12.000]  有時見到人生的無奈
[00:08:12.000 --> 00:08:14.000]  見到人生的無常
[00:08:14.000 --> 00:08:17.000]  不是亂來而是小心謹慎
[00:08:17.000 --> 00:08:19.000]  慢慢走勿亂跑
[00:08:19.000 --> 00:08:22.000]  慢慢走的意思不是什麼都不做
[00:08:22.000 --> 00:08:24.000]  不是什麼都停頓
[00:08:24.000 --> 00:08:26.000]  不要因為一些事情我們什麼都不理
[00:08:26.000 --> 00:08:27.000]  什麼都不做
[00:08:27.000 --> 00:08:29.000]  我們繼續慢慢走
[00:08:29.000 --> 00:08:31.000]  但不要亂跑
[00:08:31.000 --> 00:08:33.000]  人要謹慎行事
[00:08:33.000 --> 00:08:35.000]  所以今天看以弗所書第五章
[00:08:35.000 --> 00:08:36.000]  十五至二十二節
[00:08:36.000 --> 00:08:39.000]  提一提三個謹慎行事的方法
[00:08:39.000 --> 00:08:42.000]  我們要有明智的選擇
[00:08:42.000 --> 00:08:44.000]  我們不單是明智的選擇
[00:08:44.000 --> 00:08:46.000]  還要有周詳的計劃
[00:08:46.000 --> 00:08:48.000]  還有足夠的能力
[00:08:48.000 --> 00:08:50.000]  人生可以好好過
[00:08:50.000 --> 00:08:52.000]  人生長短沒有人知
[00:08:52.000 --> 00:08:55.000]  但人生好壞在於我們自己
[00:08:55.000 --> 00:08:58.000]  沒有人可以決定我們生命的長短
[00:08:58.000 --> 00:09:01.000]  我們可以決定我們生命的質素
[00:09:01.000 --> 00:09:03.000]  三個謹慎行事的方法
[00:09:03.000 --> 00:09:05.000]  第一 明智的選擇
[00:09:05.000 --> 00:09:09.000]  剛才我們看以弗所書第五章
[00:09:09.000 --> 00:09:11.000]  十五節那裏告訴我們
[00:09:11.000 --> 00:09:13.000]  我們不要像愚昧人
[00:09:13.000 --> 00:09:16.000]  我們要像什麼 智慧人
[00:09:16.000 --> 00:09:19.000]  我們的愚昧和智慧就顯於人的選擇
[00:09:19.000 --> 00:09:21.000]  人的成敗得失
[00:09:21.000 --> 00:09:23.000]  又是在於人的選擇
[00:09:23.000 --> 00:09:26.000]  我自己過去吃自助餐
[00:09:26.000 --> 00:09:27.000]  很簡單
[00:09:27.000 --> 00:09:28.000]  年輕的時候
[00:09:28.000 --> 00:09:30.000]  總之拼命吃
[00:09:30.000 --> 00:09:32.000]  當年紀大了的時候
[00:09:32.000 --> 00:09:36.000]  我就考慮到自助餐的成敗得失
[00:09:36.000 --> 00:09:37.000]  以前是不需要計算
[00:09:37.000 --> 00:09:38.000]  現在需要計算
[00:09:38.000 --> 00:09:41.000]  因為我的胃開始越來越小
[00:09:41.000 --> 00:09:43.000]  開始相當之有限
[00:09:43.000 --> 00:09:45.000]  所以有一次我和家人去吃自助餐
[00:09:45.000 --> 00:09:47.000]  我的兒子很能吃
[00:09:47.000 --> 00:09:49.000]  因為我的兒子有二百多磅
[00:09:49.000 --> 00:09:50.000]  真的很能吃
[00:09:50.000 --> 00:09:53.000]  他可以吃四五碟 五六碟是完全沒有問題的
[00:09:53.000 --> 00:09:55.000]  但我和太太很有限
[00:09:55.000 --> 00:09:57.000]  所以吃自助餐之前
[00:09:57.000 --> 00:10:01.000]  我和太太出去食物區走一圈
[00:10:01.000 --> 00:10:03.000]  慢慢看
[00:10:03.000 --> 00:10:04.000]  慢慢看
[00:10:04.000 --> 00:10:05.000]  我記得看著看著的時候
[00:10:05.000 --> 00:10:07.000]  我的兒子已經出來拿第二碟
[00:10:07.000 --> 00:10:08.000]  他就問我
[00:10:08.000 --> 00:10:10.000]  爸爸媽媽你為什麼不吃
[00:10:10.000 --> 00:10:12.000]  我說爸爸媽媽不是不吃
[00:10:12.000 --> 00:10:15.000]  但我們要吃得很小心
[00:10:15.000 --> 00:10:16.000]  為什麼
[00:10:16.000 --> 00:10:18.000]  他說因為我們很有限
[00:10:18.000 --> 00:10:19.000]  所以我和太太決定了兩件事
[00:10:19.000 --> 00:10:22.000]  第一 看哪些是最貴的
[00:10:22.000 --> 00:10:24.000]  第二 看哪些是我最喜歡吃的
[00:10:24.000 --> 00:10:28.000]  然後吃那些是最貴和我最喜歡吃的
[00:10:28.000 --> 00:10:31.000]  選擇決定成敗
[00:10:31.000 --> 00:10:32.000]  自助餐是這樣
[00:10:32.000 --> 00:10:34.000]  人生也是這樣
[00:10:34.000 --> 00:10:36.000]  人生有兩件事要小心
[00:10:36.000 --> 00:10:38.000]  有兩個錯誤要避免
[00:10:38.000 --> 00:10:41.000]  第一件事就是有很多事情做
[00:10:41.000 --> 00:10:43.000]  不一定是好的
[00:10:43.000 --> 00:10:46.000]  第二 很多事情多不一定是對的
[00:10:46.000 --> 00:10:48.000]  有些事情做不一定是好的
[00:10:48.000 --> 00:10:50.000]  有些事情多不一定是對的
[00:10:50.000 --> 00:10:52.000]  做不一定是好是什麼意思呢
[00:10:52.000 --> 00:10:55.000]  可以做的事情有時候不是應該做的
[00:10:55.000 --> 00:10:57.000]  今天我們很多事情都可以做
[00:10:57.000 --> 00:10:59.000]  不是一定需要做
[00:10:59.000 --> 00:11:01.000]  不一定應該做
[00:11:01.000 --> 00:11:03.000]  當做了很多不應該做的時候
[00:11:03.000 --> 00:11:05.000]  應該做的事情就做不了
[00:11:05.000 --> 00:11:08.000]  其實在做事的時候有時候常常要問
[00:11:08.000 --> 00:11:10.000]  這些事情是不是我要做的呢
[00:11:10.000 --> 00:11:13.000]  第一是要問這些事情是不是要做的呢
[00:11:13.000 --> 00:11:15.000]  第二 是不是要我做
[00:11:15.000 --> 00:11:18.000]  第三 是不是要做那麼多呢
[00:11:18.000 --> 00:11:21.000]  因為人生有限的時候不是什麼都要做
[00:11:21.000 --> 00:11:23.000]  也不是什麼都要來做
[00:11:23.000 --> 00:11:25.000]  第三 就是不是什麼都要做那麼多
[00:11:25.000 --> 00:11:27.000]  所以人真的需要選擇
[00:11:27.000 --> 00:11:29.000]  想一想應該做些什麼
[00:11:29.000 --> 00:11:31.000]  想一想要做多少
[00:11:31.000 --> 00:11:34.000]  我自己做事原則是很簡單的
[00:11:34.000 --> 00:11:35.000]  四個原則
[00:11:35.000 --> 00:11:37.000]  人可以做的事情 我可以做的事情 我盡量不做
[00:11:37.000 --> 00:11:39.000]  人可以做的事情 我不可以做的事情
[00:11:39.000 --> 00:11:41.000]  我就不要做
[00:11:41.000 --> 00:11:43.000]  人不可以做的事情 我可以做的事情 我一定要做
[00:11:43.000 --> 00:11:45.000]  人不可以做的事情 我不可以做的事情
[00:11:45.000 --> 00:11:47.000]  大家都不要做
[00:11:47.000 --> 00:11:49.000]  記得吧 四句
[00:11:49.000 --> 00:11:51.000]  總之簡單來說就是做你應該做的事情
[00:11:51.000 --> 00:11:53.000]  不是是必要你做
[00:11:53.000 --> 00:11:56.000]  但你所做的都會用出你的時間
[00:11:56.000 --> 00:11:58.000]  所以做事不是什麼都要做
[00:11:58.000 --> 00:12:00.000]  人要想清楚
[00:12:00.000 --> 00:12:02.000]  第二件事要想的就是
[00:12:02.000 --> 00:12:04.000]  有時候事情多不一定是好的
[00:12:04.000 --> 00:12:08.000]  我女兒有一年去了烏克蘭
[00:12:08.000 --> 00:12:10.000]  去那裡做工
[00:12:10.000 --> 00:12:12.000]  我真的很害怕 我女兒那時候
[00:12:12.000 --> 00:12:15.000]  我想如果沒有記者應該是19、20歲
[00:12:15.000 --> 00:12:17.000]  一個女孩去烏克蘭工作
[00:12:17.000 --> 00:12:19.000]  爸爸會不擔心
[00:12:19.000 --> 00:12:21.000]  記得她上機那天坐英國飛機
[00:12:21.000 --> 00:12:23.000]  接不到機
[00:12:23.000 --> 00:12:25.000]  告訴我接不到機
[00:12:25.000 --> 00:12:26.000]  我真的很害怕
[00:12:26.000 --> 00:12:28.000]  我每天都在WhatsApp她
[00:12:28.000 --> 00:12:30.000]  我記得那天WhatsApp了280多次
[00:12:30.000 --> 00:12:33.000]  相當之多 我相當之擔心她
[00:12:33.000 --> 00:12:36.000]  所以我很喜歡經常WhatsApp我女兒
[00:12:36.000 --> 00:12:38.000]  她回到我身邊時也有這個習慣
[00:12:38.000 --> 00:12:40.000]  不斷WhatsApp她
[00:12:40.000 --> 00:12:42.000]  很多時候我和親戚在吃東西
[00:12:42.000 --> 00:12:44.000]  我問為什麼WhatsApp我女兒不回覆我
[00:12:44.000 --> 00:12:47.000]  我親戚說你WhatsApp那麼多
[00:12:47.000 --> 00:12:49.000]  是我也不回覆
[00:12:49.000 --> 00:12:51.000]  她說多不一定是好的
[00:12:51.000 --> 00:12:53.000]  有些事情要適量
[00:12:53.000 --> 00:12:55.000]  沒錯我們要做一些事情
[00:12:55.000 --> 00:12:57.000]  沒錯有些事情要小心
[00:12:57.000 --> 00:12:59.000]  但是是不是要過量呢
[00:12:59.000 --> 00:13:01.000]  是不是要過分呢
[00:13:01.000 --> 00:13:03.000]  我記得我親戚跟我說
[00:13:03.000 --> 00:13:05.000]  我明白你愛你的女兒
[00:13:05.000 --> 00:13:07.000]  不要以為多就好
[00:13:07.000 --> 00:13:09.000]  有時多不是好 多只是煩
[00:13:09.000 --> 00:13:11.000]  後來我和我女兒說
[00:13:11.000 --> 00:13:13.000]  她說是就是
[00:13:13.000 --> 00:13:15.000]  她說爸爸你有時也很煩
[00:13:15.000 --> 00:13:17.000]  所以有些事情
[00:13:17.000 --> 00:13:19.000]  做不一定是好
[00:13:19.000 --> 00:13:21.000]  多不一定是對的
[00:13:21.000 --> 00:13:23.000]  兩樣東西
[00:13:23.000 --> 00:13:25.000]  多不一定是對的
[00:13:25.000 --> 00:13:27.000]  第一多人做的事情不一定要做
[00:13:27.000 --> 00:13:29.000]  第二做得多的事情不一定是好的
[00:13:29.000 --> 00:13:31.000]  執言書25章27節說
[00:13:31.000 --> 00:13:33.000]  吃物太多
[00:13:33.000 --> 00:13:35.000]  不是好的
[00:13:35.000 --> 00:13:37.000]  吃物太多是不好的
[00:13:37.000 --> 00:13:39.000]  吃蜜糖是好的
[00:13:39.000 --> 00:13:41.000]  是有益的
[00:13:41.000 --> 00:13:43.000]  但是吃得太多就不好
[00:13:43.000 --> 00:13:45.000]  此外另外一樣就是
[00:13:45.000 --> 00:13:47.000]  很多人要我做的事情不一定要做
[00:13:47.000 --> 00:13:49.000]  很多人要我不做的事情
[00:13:49.000 --> 00:13:51.000]  也不一定不做
[00:13:51.000 --> 00:13:53.000]  我們有一個做事的原則
[00:13:53.000 --> 00:13:55.000]  是什麼呢
[00:13:55.000 --> 00:13:57.000]  我不是說民主
[00:13:57.000 --> 00:13:59.000]  不是說多數
[00:13:59.000 --> 00:14:01.000]  我不是要討人歡心
[00:14:01.000 --> 00:14:03.000]  我不是要對神有忠心
[00:14:03.000 --> 00:14:05.000]  我不是要人的掌聲
[00:14:05.000 --> 00:14:07.000]  我是需要神的掌上
[00:14:07.000 --> 00:14:09.000]  其實這次來香港
[00:14:09.000 --> 00:14:11.000]  有一點點不是很正常
[00:14:11.000 --> 00:14:13.000]  結果怎樣我也不知道
[00:14:13.000 --> 00:14:15.000]  今天剛剛到
[00:14:15.000 --> 00:14:17.000]  到底
[00:14:17.000 --> 00:14:19.000]  最後問我自己
[00:14:19.000 --> 00:14:21.000]  到底情況怎樣
[00:14:21.000 --> 00:14:23.000]  我也不知道
[00:14:23.000 --> 00:14:25.000]  我只是盡我所能去做
[00:14:25.000 --> 00:14:27.000]  我一直和人分享
[00:14:27.000 --> 00:14:29.000]  我這次會回來香港
[00:14:29.000 --> 00:14:31.000]  我思考我這次回來會做些什麼
[00:14:31.000 --> 00:14:33.000]  我很感恩
[00:14:33.000 --> 00:14:35.000]  很多人起初不明白
[00:14:35.000 --> 00:14:37.000]  慢慢和他們解釋
[00:14:37.000 --> 00:14:39.000]  他們明白
[00:14:39.000 --> 00:14:41.000]  人有支持心中有平安
[00:14:41.000 --> 00:14:43.000]  我有很多同工都懷疑我
[00:14:43.000 --> 00:14:45.000]  這次你去
[00:14:45.000 --> 00:14:47.000]  你真的虧本
[00:14:47.000 --> 00:14:49.000]  你去只是八天
[00:14:49.000 --> 00:14:51.000]  但你要隔離十四天
[00:14:51.000 --> 00:14:53.000]  值不值得呢
[00:14:53.000 --> 00:14:55.000]  甚至我有一個姐姐
[00:14:55.000 --> 00:14:57.000]  她也經常勸我
[00:14:57.000 --> 00:14:59.000]  盡量不要去
[00:14:59.000 --> 00:15:01.000]  又擔心我的家人
[00:15:01.000 --> 00:15:03.000]  很擔心我不小心
[00:15:03.000 --> 00:15:05.000]  因為我這個人
[00:15:05.000 --> 00:15:07.000]  不是細心的人
[00:15:07.000 --> 00:15:09.000]  有時會比較大意
[00:15:09.000 --> 00:15:11.000]  但我很感恩
[00:15:11.000 --> 00:15:13.000]  我覺得這次
[00:15:13.000 --> 00:15:15.000]  是我自己的選擇
[00:15:15.000 --> 00:15:17.000]  其實我可以選擇不來
[00:15:17.000 --> 00:15:19.000]  我可以很容易打電話
[00:15:19.000 --> 00:15:21.000]  和容牧師說
[00:15:21.000 --> 00:15:23.000]  我不來了
[00:15:23.000 --> 00:15:25.000]  我相信容牧師完全不會怪我
[00:15:25.000 --> 00:15:27.000]  他完全會明白
[00:15:27.000 --> 00:15:29.000]  我可以在多倫多繼續看新聞
[00:15:29.000 --> 00:15:31.000]  為大家祈禱
[00:15:31.000 --> 00:15:33.000]  告訴你
[00:15:33.000 --> 00:15:35.000]  我又為你們祈禱
[00:15:35.000 --> 00:15:37.000]  我相信你們都會感謝
[00:15:37.000 --> 00:15:39.000]  多謝我為你們代禱
[00:15:39.000 --> 00:15:41.000]  但我選擇
[00:15:41.000 --> 00:15:43.000]  我選擇來
[00:15:43.000 --> 00:15:45.000]  我覺得我應該來
[00:15:45.000 --> 00:15:47.000]  我相信
[00:15:47.000 --> 00:15:49.000]  這是神的心意
[00:15:49.000 --> 00:15:51.000]  我記得有一天
[00:15:51.000 --> 00:15:53.000]  剛好星期一
[00:15:53.000 --> 00:15:55.000]  有一個同工和一個神學生
[00:15:55.000 --> 00:15:57.000]  進了我的房間和我聊天
[00:15:57.000 --> 00:15:59.000]  我和他們慢慢解釋
[00:15:59.000 --> 00:16:01.000]  解釋我自己的心情
[00:16:01.000 --> 00:16:03.000]  為什麼我想回來
[00:16:03.000 --> 00:16:05.000]  我說不回來容易
[00:16:05.000 --> 00:16:07.000]  回來不容易
[00:16:07.000 --> 00:16:09.000]  但人不是選擇做容易的事
[00:16:09.000 --> 00:16:11.000]  而是選擇做應該的事
[00:16:11.000 --> 00:16:13.000]  所以我決定回來
[00:16:13.000 --> 00:16:15.000]  我和他們解釋了很多事
[00:16:15.000 --> 00:16:17.000]  說著說著
[00:16:17.000 --> 00:16:19.000]  有一個同工坐在我旁邊
[00:16:19.000 --> 00:16:21.000]  他說徐弟兄
[00:16:21.000 --> 00:16:23.000]  他不是真的想哭
[00:16:23.000 --> 00:16:25.000]  其實他已經哭了
[00:16:25.000 --> 00:16:27.000]  他說他明白為什麼
[00:16:27.000 --> 00:16:29.000]  很多時候我們有很多事
[00:16:29.000 --> 00:16:31.000]  人未必明白
[00:16:31.000 --> 00:16:33.000]  但我們知道是主的心意
[00:16:33.000 --> 00:16:35.000]  我們應該去做
[00:16:35.000 --> 00:16:37.000]  我今早的靈修班也有說
[00:16:37.000 --> 00:16:39.000]  很多人勸我不來
[00:16:39.000 --> 00:16:41.000]  但後來我決定來的時候
[00:16:41.000 --> 00:16:43.000]  很多人就反過來
[00:16:43.000 --> 00:16:45.000]  請你幫我帶一些東西給我親戚
[00:16:45.000 --> 00:16:47.000]  給我朋友
[00:16:47.000 --> 00:16:49.000]  我一向出來
[00:16:49.000 --> 00:16:51.000]  是很輕便的
[00:16:51.000 --> 00:16:53.000]  一件手提行李
[00:16:53.000 --> 00:16:55.000]  今次拿了兩個大劍
[00:16:55.000 --> 00:16:57.000]  全部都是口罩、手套和消毒液
