
[00:00:00.000 --> 00:00:04.600]  各位觀眾 早安
[00:03:17.200 --> 00:03:19.200]  本約白記就寫不成
[00:03:19.200 --> 00:03:25.200]  所以我會看一看一到五章之後
[00:03:25.200 --> 00:03:31.200]  會再從本約白記裡面深入看一到五節的意思
[00:03:31.200 --> 00:03:33.200]  所以我不會只看一到五節
[00:03:33.200 --> 00:03:35.200]  我會抽一張約白記
[00:03:35.200 --> 00:03:38.200]  特別是約白記辯護自己的時候
[00:03:38.200 --> 00:03:39.200]  講出他做過什麼事
[00:03:39.200 --> 00:03:45.200]  去看回他順境沒有逆境的時候的生活
[00:03:45.200 --> 00:03:49.200]  然後我會解釋六到十二節
[00:03:49.200 --> 00:03:54.200]  魔鬼挑戰上帝和人的回應
[00:03:54.200 --> 00:03:56.200]  最後我會有個結語
[00:03:56.200 --> 00:04:01.200]  究竟是順境的時候容易跟從神
[00:04:01.200 --> 00:04:04.200]  還是逆境的時候容易跟從神
[00:04:04.200 --> 00:04:06.200]  大家怎麼看呢?
[00:04:06.200 --> 00:04:08.200]  逆境的時候容易一點嗎?
[00:04:08.200 --> 00:04:10.200]  還是順境?
[00:04:10.200 --> 00:04:12.200]  逆境容易一點
[00:04:12.200 --> 00:04:15.200]  其實我以前大部分都是這樣想
[00:04:15.200 --> 00:04:18.200]  現在我想其實兩樣都難
[00:04:18.200 --> 00:04:20.200]  為什麼呢?
[00:04:20.200 --> 00:04:23.200]  你看回聖經裡面很多例子
[00:04:23.200 --> 00:04:27.200]  大衛逆境的時候是很跟從神
[00:04:27.200 --> 00:04:32.200]  他對安逸的時候才去犯奸人犯殺人
[00:04:32.200 --> 00:04:34.200]  年輕的軍官有錢
[00:04:34.200 --> 00:04:36.200]  他就懂得計算
[00:04:36.200 --> 00:04:38.200]  如果沒錢他不會計算
[00:04:38.200 --> 00:04:40.200]  有錢他就計算
[00:04:40.200 --> 00:04:43.200]  所以我發覺原來有錢的人
[00:04:43.200 --> 00:04:45.200]  或者有權有勢的人
[00:04:45.200 --> 00:04:49.200]  自己覺得自己可以足夠的人
[00:04:49.200 --> 00:04:51.200]  是最難跟從神
[00:04:51.200 --> 00:04:54.200]  當你自己覺得你不需要有神
[00:04:54.200 --> 00:04:58.200]  你就會靠自己不再靠上帝
[00:04:58.200 --> 00:05:02.200]  所以我留意到有財有勢的時候
[00:05:02.200 --> 00:05:06.200]  反而令到你更多的資源去犯罪
[00:05:06.200 --> 00:05:11.200]  我們看回若白是當時的首富
[00:05:11.200 --> 00:05:15.200]  大家心目中聽過無論是在外國
[00:05:15.200 --> 00:05:17.200]  在本地的首富
[00:05:17.200 --> 00:05:20.200]  有沒有一個人是敬畏上帝遠離惡事的?
[00:05:20.200 --> 00:05:22.200]  有沒有一個?
[00:05:22.200 --> 00:05:24.200]  能不能數出一個?
[00:05:24.200 --> 00:05:26.200]  可能三妻四妾容易數到
[00:05:26.200 --> 00:05:30.200]  有錢的人就有更多的資源去不罪上帝
[00:05:30.200 --> 00:05:35.200]  所以不要以為逆境的時候才容易跟從神
[00:05:35.200 --> 00:05:39.200]  其實最難的就是有錢的時候
[00:05:39.200 --> 00:05:41.200]  有權有勢的時候
[00:05:41.200 --> 00:05:43.200]  你還可以跟從神
[00:05:43.200 --> 00:05:46.200]  所以正經第一本書我開始留意到
[00:05:46.200 --> 00:05:49.200]  原來頭五節上帝跟我們說
[00:05:49.200 --> 00:05:52.200]  有一個跟從神的僕人是考第一的
[00:05:52.200 --> 00:05:54.200]  就是若白
[00:05:54.200 --> 00:05:56.200]  所以今天我們就看看
[00:05:56.200 --> 00:05:58.200]  如何他考第一
[00:05:58.200 --> 00:06:00.200]  我們有什麼可以向他學習
[00:06:00.200 --> 00:06:05.200]  在若白記裏面
[00:06:05.200 --> 00:06:10.200]  頭一到五節是講地上的事
[00:06:10.200 --> 00:06:12.200]  就是講若白
[00:06:12.200 --> 00:06:17.200]  他說若白是一個完全正直敬畏神遠離惡事的人
[00:06:17.200 --> 00:06:20.200]  原來這句說話很重要
[00:06:20.200 --> 00:06:25.200]  整本若白記頭兩章出過三次這句說話
[00:06:25.200 --> 00:06:31.200]  第一次是神感動的作者第一句說話形容若白
[00:06:31.200 --> 00:06:35.200]  然後在兩次上帝和魔鬼的對話裏
[00:06:35.200 --> 00:06:42.200]  是神親自宣告若白是一個完全正直敬畏神遠離惡事的人
[00:06:42.200 --> 00:06:47.200]  有神這樣宣告的一個人其實很不容易
[00:06:47.200 --> 00:06:52.200]  如果我們看回耶穌基督在新約裏面
[00:06:52.200 --> 00:06:56.200]  講到一個有錢的一個比喻
[00:06:56.200 --> 00:06:59.200]  講一個財主他越來越多的財富
[00:06:59.200 --> 00:07:02.200]  他想再起大一點的倉庫
[00:07:02.200 --> 00:07:05.200]  去裝他的糧食和財富
[00:07:05.200 --> 00:07:10.200]  而當時神給他的宣告就是無知的人
[00:07:10.200 --> 00:07:12.200]  如果大家比較
[00:07:12.200 --> 00:07:16.200]  神跟你說你是一個完全正直敬畏上帝遠離惡事的人
[00:07:16.200 --> 00:07:19.200]  和告訴你你是一個無知的人
[00:07:19.200 --> 00:07:20.200]  分別不是很大
[00:07:20.200 --> 00:07:22.200]  所以神的宣告很重要
[00:07:22.200 --> 00:07:24.200]  因為神的宣告直接看到我們的內心
[00:07:24.200 --> 00:07:26.200]  我們是一個什麼樣的人
[00:07:26.200 --> 00:07:28.200]  究竟我們是一個無知的人
[00:07:28.200 --> 00:07:29.200]  還是一個敬畏上帝的人呢
[00:07:29.200 --> 00:07:31.200]  這是一個很大的對比
[00:07:31.200 --> 00:07:36.200]  所以原來一開始若白頭兩章
[00:07:36.200 --> 00:07:39.200]  神三次講這句說話
[00:07:39.200 --> 00:07:46.200]  就是告訴我們如何跟從若白學習敬畏上帝的方法
[00:07:46.200 --> 00:07:52.200]  然後我們看到東方最大的時候
[00:07:52.200 --> 00:07:55.200]  第三節仍然是敬畏上帝
[00:07:55.200 --> 00:07:58.200]  所以我們見不到一個任何地方的首輔
[00:07:58.200 --> 00:08:01.200]  是敬畏上帝遠離惡事的
[00:08:01.200 --> 00:08:03.200]  所以如果三四千年前
[00:08:03.200 --> 00:08:06.200]  主前二千到三千
[00:08:06.200 --> 00:08:08.200]  即是距離我們四千到五千年前
[00:08:08.200 --> 00:08:12.200]  已經有一個人是當地的首輔
[00:08:12.200 --> 00:08:14.200]  已經學會敬畏上帝
[00:08:14.200 --> 00:08:20.200]  我遲些會再深入去看這五節經文
[00:08:20.200 --> 00:08:22.200]  所以我第一樣要強調的
[00:08:22.200 --> 00:08:26.200]  就是沒有這五節經文就寫不下去
[00:08:26.200 --> 00:08:30.200]  因為若白在最順境的時候
[00:08:30.200 --> 00:08:32.200]  過不到這一關
[00:08:32.200 --> 00:08:37.200]  上帝說他不是正直不是敬畏上帝
[00:08:37.200 --> 00:08:41.200]  上帝就不會容許他知道魔鬼的試煉
[00:08:41.200 --> 00:08:44.200]  所以第一關很重要
[00:08:44.200 --> 00:08:46.200]  如果他過不到這一關
[00:08:46.200 --> 00:08:47.200]  即是考試一樣
[00:08:47.200 --> 00:08:50.200]  第一節過不到就不用考第二節
[00:08:50.200 --> 00:08:52.200]  考車一樣
[00:08:52.200 --> 00:08:54.200]  就是這樣意思
[00:08:54.200 --> 00:08:55.200]  所以這五節
[00:08:55.200 --> 00:08:56.200]  以前我很少留意
[00:08:56.200 --> 00:08:58.200]  原來這五節是很重要的
[00:08:58.200 --> 00:08:59.200]  所以今天就看這五節
[00:08:59.200 --> 00:09:04.200]  然後我會再看第二部分天上的事
[00:09:04.200 --> 00:09:06.200]  天上的事我們看到
[00:09:06.200 --> 00:09:09.200]  撒旦好像一個侍應
[00:09:09.200 --> 00:09:10.200]  自立在神面前
[00:09:10.200 --> 00:09:12.200]  又要退去
[00:09:12.200 --> 00:09:14.200]  但他挑戰上帝
[00:09:14.200 --> 00:09:17.200]  這裡神再一次在第八節說
[00:09:17.200 --> 00:09:21.200]  若白是一個完全正直敬畏神遠離惡事的人
[00:09:21.200 --> 00:09:23.200]  但他問了一個很重要的問題
[00:09:23.200 --> 00:09:25.200]  撒旦在第九節說
[00:09:25.200 --> 00:09:28.200]  若白敬畏上帝喜事無故
[00:09:28.200 --> 00:09:33.200]  為何呢?因為上帝敬畏你
[00:09:33.200 --> 00:09:35.200]  你給他好處
[00:09:35.200 --> 00:09:36.200]  給他很多祝福
[00:09:36.200 --> 00:09:37.200]  給他很多財富
[00:09:37.200 --> 00:09:40.200]  給他兒女妻兒
[00:09:40.200 --> 00:09:42.200]  好像成功神學
[00:09:42.200 --> 00:09:44.200]  他當然敬畏你
[00:09:44.200 --> 00:09:48.200]  撒旦提出了這個很嚴肅的挑戰
[00:09:48.200 --> 00:09:52.200]  今天第二部分我就會回應
[00:09:52.200 --> 00:09:57.200]  首先我們再看看結構
[00:09:57.200 --> 00:10:06.200]  第一章和第二章有一個平衡的結構對比
[00:10:06.200 --> 00:10:10.200]  一到五的時候就介紹若白是一個完全的人
[00:10:10.200 --> 00:10:13.200]  沒有了這五節就不會寫下去
[00:10:13.200 --> 00:10:15.200]  有了這五節之後
[00:10:15.200 --> 00:10:18.200]  你留意到第一章和第二章是一個對比
[00:10:18.200 --> 00:10:20.200]  天上發生的一些事
[00:10:20.200 --> 00:10:23.200]  這些天上發生的事
[00:10:23.200 --> 00:10:25.200]  若白不知道
[00:10:25.200 --> 00:10:30.200]  但神在若白記是故意留給你和我知道
[00:10:30.200 --> 00:10:33.200]  因為聖經記載了出來
[00:10:33.200 --> 00:10:34.200]  所以我就在想
[00:10:34.200 --> 00:10:37.200]  究竟為何神當時沒有和若白說
[00:10:37.200 --> 00:10:38.200]  但和你和我說呢?
[00:10:38.200 --> 00:10:40.200]  在整本聖經第一本書裏面
[00:10:40.200 --> 00:10:42.200]  原來是有意思的
[00:10:42.200 --> 00:10:43.200]  他告訴我們
[00:10:43.200 --> 00:10:46.200]  原來神有些隱蔽的事
[00:10:46.200 --> 00:10:47.200]  是屬於神
[00:10:47.200 --> 00:10:49.200]  是我們不知道的
[00:10:49.200 --> 00:10:52.200]  所以我們如果看回兩段的結構
[00:10:52.200 --> 00:10:59.200]  對話之後神容許魔鬼攻擊若白
[00:10:59.200 --> 00:11:01.200]  第一次就是用天災人禍
[00:11:01.200 --> 00:11:05.200]  去將他的財產親人毀滅
[00:11:05.200 --> 00:11:07.200]  然後若白有一個回應
[00:11:07.200 --> 00:11:12.200]  第二次就是魔鬼再去挑戰上帝
[00:11:12.200 --> 00:11:16.200]  上帝就容許魔鬼去攻擊若白的身體
[00:11:16.200 --> 00:11:18.200]  但不准他殺若白
[00:11:18.200 --> 00:11:21.200]  然後有第二次若白的回應
[00:11:21.200 --> 00:11:24.200]  當中上帝和魔鬼的對話
[00:11:24.200 --> 00:11:27.200]  在天上是屬於神隱蔽的事
[00:11:27.200 --> 00:11:28.200]  若白不知道
[00:11:28.200 --> 00:11:30.200]  但上帝告訴我們
[00:11:30.200 --> 00:11:32.200]  所以我要解釋這段觀念
[00:11:32.200 --> 00:11:34.200]  為何這麼重要
[00:11:34.200 --> 00:11:37.200]  因為我們認識上帝
[00:11:37.200 --> 00:11:41.200]  有很多事我們不知道
[00:11:41.200 --> 00:11:44.200]  我們要謙卑地接受上帝
[00:11:44.200 --> 00:11:48.200]  因為上帝絕對偉大
[00:11:48.200 --> 00:11:50.200]  他心不可測
[00:11:50.200 --> 00:11:52.200]  他有絕對主權
[00:11:52.200 --> 00:11:55.200]  有些事他不會跟我們說
[00:11:55.200 --> 00:11:58.200]  正如我們提及過
[00:11:58.200 --> 00:12:00.200]  他的意念比我們的高
[00:12:00.200 --> 00:12:03.200]  我會用這個圖表解釋
[00:12:03.200 --> 00:12:06.200]  什麼是超過我們的意念
[00:12:06.200 --> 00:12:10.200]  第一張圖是我和狗玩的
[00:12:10.200 --> 00:12:12.200]  上帝做人
[00:12:12.200 --> 00:12:16.200]  是被造之物中最高智慧
[00:12:16.200 --> 00:12:18.200]  如果我用黃色圈
[00:12:18.200 --> 00:12:20.200]  人的理性
[00:12:20.200 --> 00:12:24.200]  上帝在造物中人最高的理性
[00:12:24.200 --> 00:12:27.200]  當然動物會低一點
[00:12:27.200 --> 00:12:30.200]  從一個最高的智慧
[00:12:30.200 --> 00:12:34.200]  向低一層的智慧傳授一些知識或訊息
[00:12:34.200 --> 00:12:36.200]  就叫做啟示
[00:12:36.200 --> 00:12:38.200]  例如我可以教一隻狗
[00:12:38.200 --> 00:12:40.200]  做一些狗不懂的事
[00:12:40.200 --> 00:12:41.200]  舉個例子
[00:12:41.200 --> 00:12:42.200]  我可以教牠
[00:12:42.200 --> 00:12:44.200]  海面的東西牠不要偷吃
[00:12:44.200 --> 00:12:46.200]  掉到地上牠可以吃
[00:12:46.200 --> 00:12:49.200]  例如下一張圖
[00:12:49.200 --> 00:12:51.200]  在奧林匹克比賽
[00:12:51.200 --> 00:12:53.200]  馬術表演的時候
[00:12:53.200 --> 00:12:55.200]  人可以教一隻馬去跳舞
[00:12:55.200 --> 00:12:57.200]  甚至一隻馬可以橫行走
[00:12:57.200 --> 00:13:00.200]  這些是動物本身低一層智慧不懂的
[00:13:00.200 --> 00:13:03.200]  高一層智慧向低一層智慧的教導
[00:13:03.200 --> 00:13:05.200]  就是啟示
[00:13:05.200 --> 00:13:08.200]  大家明白這件事的時候
[00:13:08.200 --> 00:13:11.200]  人的智慧就是黃色很小的部分
[00:13:11.200 --> 00:13:14.200]  而上帝的智慧是無限
[00:13:14.200 --> 00:13:17.200]  但上帝藉著聖經和耶穌基督
[00:13:17.200 --> 00:13:19.200]  道成肉身來到我們當中
[00:13:19.200 --> 00:13:21.200]  就比我們看多了很多
[00:13:21.200 --> 00:13:24.200]  經聖經和耶穌基督的啟示
[00:13:24.200 --> 00:13:27.200]  就比我們在多範圍大一些
[00:13:27.200 --> 00:13:31.200]  就像我們現在畫著藍色超理性的範圍
[00:13:31.200 --> 00:13:34.200]  什麼是超理性的範圍呢?
[00:13:34.200 --> 00:13:36.200]  例如耶穌基督所有的神蹟
[00:13:36.200 --> 00:13:39.200]  簡單的將水變酒
[00:13:39.200 --> 00:13:41.200]  人的理性人的科學都解釋不了
[00:13:41.200 --> 00:13:43.200]  我們是憑信心接受
[00:13:43.200 --> 00:13:46.200]  因為上帝高一層智慧告訴我們
[00:13:46.200 --> 00:13:49.200]  上帝告訴我們宇宙是祂創造的
[00:13:49.200 --> 00:13:51.200]  我們憑信心接受
[00:13:51.200 --> 00:13:53.200]  這就是大一些的範圍
[00:13:53.200 --> 00:13:55.200]  就是藍色的部分
[00:13:55.200 --> 00:13:57.200]  但就算我們熟讀聖經
[00:13:57.200 --> 00:13:59.200]  明白上帝多一些
[00:13:59.200 --> 00:14:01.200]  都要謙卑自己
[00:14:01.200 --> 00:14:03.200]  因為如果我們靠著這個小一點的圈
[00:14:03.200 --> 00:14:07.200]  嘗試去定或者定義一個上帝
[00:14:07.200 --> 00:14:11.200]  從一個黃色的圈或者藍色的圈
[00:14:11.200 --> 00:14:16.200]  再嘗試去推敲這個無限的上帝的時候
[00:14:16.200 --> 00:14:19.200]  我們只可以推敲到一個假神
[00:14:19.200 --> 00:14:21.200]  或者一個偶像
[00:14:21.200 --> 00:14:23.200]  這就是唐崇明牧師十幾年前
[00:14:23.200 --> 00:14:25.200]  港道時提出的一個觀察
[00:14:25.200 --> 00:14:28.200]  上帝創造人的理性
[00:14:28.200 --> 00:14:30.200]  人的理性不可以創造上帝
[00:14:30.200 --> 00:14:33.200]  人的理性只可以創造假神和偶像
[00:14:33.200 --> 00:14:35.200]  我舉兩個例子
[00:14:35.200 --> 00:14:39.200]  大家要明白我們的理性的限制
[00:14:39.200 --> 00:14:44.200]  不要以為我們可以完全明白這個無限的上帝
[00:14:44.200 --> 00:14:48.200]  黃色的部分是解釋不了整個框那麼多的
[00:14:48.200 --> 00:14:50.200]  如果我們嘗試去解釋一定錯
[00:14:50.200 --> 00:14:52.200]  我們要明白我們的限制
[00:14:52.200 --> 00:14:55.200]  我用一個很出名的推論
[00:14:55.200 --> 00:14:58.200]  現在所有哲學家都是用這個推論
[00:14:58.200 --> 00:15:00.200]  無論他怎麼改變都好
[00:15:00.200 --> 00:15:02.200]  如果上帝是至善的
[00:15:02.200 --> 00:15:05.200]  他就不會容忍有罪惡
[00:15:05.200 --> 00:15:07.200]  很難發生
[00:15:07.200 --> 00:15:09.200]  如果上帝是全能的
[00:15:09.200 --> 00:15:11.200]  他就有能力禁止罪惡
[00:15:11.200 --> 00:15:13.200]  很難發生
[00:15:13.200 --> 00:15:16.200]  但實際上世界上又有苦難又有罪惡
[00:15:16.200 --> 00:15:20.200]  他們用黃色的細圈的智慧去推論
[00:15:20.200 --> 00:15:22.200]  如果上帝是至善的
[00:15:22.200 --> 00:15:24.200]  他就不是全能
[00:15:24.200 --> 00:15:27.200]  他如果是全能就可以制止罪惡
[00:15:27.200 --> 00:15:29.200]  他做不到就不是全能
[00:15:29.200 --> 00:15:31.200]  如果上帝是全能
[00:15:31.200 --> 00:15:33.200]  你可以禁止罪惡
[00:15:33.200 --> 00:15:35.200]  但你不做就不是至善
[00:15:35.200 --> 00:15:37.200]  所以以人的理智
[00:15:37.200 --> 00:15:40.200]  用黃色的細圈去推論無限的上帝
[00:15:40.200 --> 00:15:42.200]  就推論了一個假神出來
[00:15:42.200 --> 00:15:46.200]  這個神是不可以同時全能或者至善
[00:15:46.200 --> 00:15:49.200]  所以你見到很多的科學家哲學家
[00:15:49.200 --> 00:15:54.200]  用人的細圈嘗試推敲一個無限的上帝
[00:15:54.200 --> 00:15:56.200]  正如唐崇元律師所說
[00:15:56.200 --> 00:15:58.200]  只可以推敲一個假神
[00:15:58.200 --> 00:16:00.200]  不單止他們這樣做
[00:16:00.200 --> 00:16:04.200]  以前以色列人在西乃山等摩西下來的時候
[00:16:04.200 --> 00:16:06.200]  見不到摩西下來
[00:16:06.200 --> 00:16:08.200]  他們做過金牛
[00:16:08.200 --> 00:16:11.200]  這個就是他們有限的智慧
[00:16:11.200 --> 00:16:14.200]  想想究竟我這個耶和華是怎樣呢
[00:16:14.200 --> 00:16:16.200]  有能力的尊貴的
[00:16:16.200 --> 00:16:18.200]  所以用金來做一隻牛
[00:16:18.200 --> 00:16:20.200]  這個就是他們以為
[00:16:20.200 --> 00:16:22.200]  用理性掌握到的一個上帝
[00:16:22.200 --> 00:16:24.200]  明白嗎
[00:16:24.200 --> 00:16:26.200]  約伯記其中一個最大的重點
[00:16:26.200 --> 00:16:28.200]  就是告訴我們
[00:16:28.200 --> 00:16:30.200]  這個上帝是無限的
[00:16:30.200 --> 00:16:32.200]  我們在黃色的圈裏面
[00:16:32.200 --> 00:16:34.200]  如果我們聽神說
[00:16:34.200 --> 00:16:36.200]  明白上帝的話
[00:16:36.200 --> 00:16:39.200]  就大一點去到藍色的圈裏面
[00:16:39.200 --> 00:16:42.200]  但我們永遠明白不到上帝
[00:16:42.200 --> 00:16:44.200]  上帝還有很多隱蔽的事
[00:16:44.200 --> 00:16:46.200]  他不告訴我們
[00:16:46.200 --> 00:16:48.200]  包括人為何要痛苦
[00:16:48.200 --> 00:16:51.200]  其實你最後看到約伯記最後的時候
[00:16:51.200 --> 00:16:53.200]  上帝沒有解釋給約伯聽
[00:16:53.200 --> 00:16:57.200]  我為何要讓你受苦
[00:16:57.200 --> 00:16:59.200]  上帝最後就說
[00:16:59.200 --> 00:17:00.200]  天是怎樣做
[00:17:00.200 --> 00:17:02.200]  地是怎樣做
[00:17:02.200 --> 00:17:04.200]  白色無限的圈是多大
[00:17:04.200 --> 00:17:06.200]  你是多小
[00:17:06.200 --> 00:17:08.200]  當約伯明白我是這麼小
[00:17:08.200 --> 00:17:10.200]  原來上帝是這麼大的時候
[00:17:10.200 --> 00:17:12.200]  他就知道自己說的話是無知的
[00:17:12.200 --> 00:17:14.200]  因為上帝很大
[00:17:14.200 --> 00:17:16.200]  有絕對主權
[00:17:16.200 --> 00:17:18.200]  我做研究
[00:17:18.200 --> 00:17:20.200]  我看電視我聽音樂
[00:17:20.200 --> 00:17:22.200]  我不會和狗講
[00:17:22.200 --> 00:17:24.200]  無論我怎樣疼愛我的狗
[00:17:24.200 --> 00:17:26.200]  我用狗沒有貶義的
[00:17:26.200 --> 00:17:28.200]  我真的很疼愛他
[00:17:28.200 --> 00:17:30.200]  上帝和我們沒有關係
[00:17:30.200 --> 00:17:32.200]  所以有些事上帝不和我們說
[00:17:32.200 --> 00:17:34.200]  也沒有必要和我們說
[00:17:34.200 --> 00:17:36.200]  因為他講我們都不明白
[00:17:36.200 --> 00:17:38.200]  所以我們明白到
[00:17:38.200 --> 00:17:41.200]  其實我們看到上帝的偉大
[00:17:41.200 --> 00:17:43.200]  深不可測絕對主權
[00:17:43.200 --> 00:17:45.200]  和他監察世人
[00:17:45.200 --> 00:17:47.200]  他監察世人
[00:17:47.200 --> 00:17:49.200]  好了
[00:17:49.200 --> 00:17:52.200]  我們看一段熱國經文
[00:17:52.200 --> 00:17:55.200]  這裡提到幾個字
[00:17:55.200 --> 00:17:58.200]  完全正直敬畏神遠離惡事
[00:17:58.200 --> 00:18:01.200]  首先我講講完全的字
[00:18:01.200 --> 00:18:03.200]  有些人不和他解釋
[00:18:03.200 --> 00:18:07.200]  他說完全包括了正直敬畏神遠離惡事
[00:18:07.200 --> 00:18:09.200]  我現在嘗試逐個字去解釋
[00:18:09.200 --> 00:18:11.200]  特別是頭兩個字
[00:18:11.200 --> 00:18:13.200]  因為敬畏上帝遠離惡事
[00:18:13.200 --> 00:18:15.200]  我之後再解釋
[00:18:15.200 --> 00:18:17.200]  完全英文是用blameless
[00:18:17.200 --> 00:18:21.200]  即是在人當中無可指責
[00:18:21.200 --> 00:18:23.200]  完全既然不表示他無罪
[00:18:23.200 --> 00:18:27.200]  完全可以用一個平的角度去看
[00:18:27.200 --> 00:18:29.200]  在人當中
[00:18:29.200 --> 00:18:31.200]  白考第一的那個
[00:18:31.200 --> 00:18:33.200]  神的子民當中
[00:18:33.200 --> 00:18:35.200]  當時他考第一的那個
[00:18:35.200 --> 00:18:37.200]  其他人無可指責
[00:18:37.200 --> 00:18:39.200]  其他人都沒有他那麼好
[00:18:39.200 --> 00:18:41.200]  如果有無罪
[00:18:41.200 --> 00:18:43.200]  是直打直的
[00:18:43.200 --> 00:18:45.200]  上帝說事
[00:18:45.200 --> 00:18:47.200]  由上說下
[00:18:47.200 --> 00:18:49.200]  完全是在平行
[00:18:49.200 --> 00:18:51.200]  人的層面
[00:18:51.200 --> 00:18:53.200]  這個已經是考第一
[00:18:53.200 --> 00:18:55.200]  考第一的人都會犯罪
[00:18:55.200 --> 00:18:57.200]  所以約伯要做獻祭
[00:18:57.200 --> 00:18:59.200]  擔心兒女犯罪
[00:18:59.200 --> 00:19:01.200]  所以他要做獻祭
[00:19:01.200 --> 00:19:03.200]  即是他們會犯罪
[00:19:03.200 --> 00:19:05.200]  一個完全的人當你知錯的時候
[00:19:05.200 --> 00:19:07.200]  你會認罪
[00:19:07.200 --> 00:19:09.200]  在上帝面前認罪悔改
[00:19:09.200 --> 00:19:11.200]  這個就是完善的意思
[00:19:11.200 --> 00:19:15.200]  正直是指道德上的正直
[00:19:15.200 --> 00:19:17.200]  反過來想就容易一點
[00:19:17.200 --> 00:19:19.200]  道德上不歪曲
[00:19:19.200 --> 00:19:21.200]  正直
[00:19:21.200 --> 00:19:25.200]  敬畏神提了三次
[00:19:25.200 --> 00:19:27.200]  頭兩章
[00:19:27.200 --> 00:19:29.200]  一開始第一章一節
[00:19:29.200 --> 00:19:31.200]  完全正直敬畏神遠離惡事
[00:19:31.200 --> 00:19:33.200]  然後說兩次親自宣告
[00:19:33.200 --> 00:19:35.200]  約伯是他的僕人
[00:19:35.200 --> 00:19:37.200]  完全正直敬畏神遠離惡事
[00:19:37.200 --> 00:19:39.200]  所以這句說話
[00:19:39.200 --> 00:19:41.200]  就是我們要學的重點
[00:19:41.200 --> 00:19:43.200]  不要只看古蘭
