
[00:00:00.000 --> 00:00:09.400]  從今個主日我們很高興能夠再次去到學習主的說話
[00:06:46.200 --> 00:06:50.200]  包括第一部分的叫做創造的族譜
[00:06:50.200 --> 00:06:55.200]  是從第二章至第四章裏面開始陳述的
[00:06:55.200 --> 00:07:00.200]  當中是包括了上帝對這個創造的陳述
[00:07:00.200 --> 00:07:04.200]  包括每一天的創造是怎麼樣
[00:07:04.200 --> 00:07:11.200]  並且特別延伸到一個人物叫做亞當的族譜
[00:07:11.200 --> 00:07:13.200]  這個是《創世紀》的第一部分
[00:07:13.200 --> 00:07:17.200]  然後在《創世紀》第五章至第十一章裏面
[00:07:17.200 --> 00:07:23.200]  陳述了由亞當以至於羅亞這兩個人物之間
[00:07:23.200 --> 00:07:28.200]  他們所發生的所有的族譜事情
[00:07:28.200 --> 00:07:34.200]  所以包括了亞當、羅亞和羅亞的兒子
[00:07:34.200 --> 00:07:37.200]  閃含亞忽他們的族譜
[00:07:37.200 --> 00:07:41.200]  尤其是閃族的族譜
[00:07:41.200 --> 00:07:43.200]  而到了第三個部分
[00:07:43.200 --> 00:07:48.200]  就是在《創世紀》第十二章至第三十六章裏面
[00:07:48.200 --> 00:07:53.200]  就談論到阿伯拉罕的後裔的族譜
[00:07:53.200 --> 00:07:56.200]  在當中就包括了幾位我們很熟悉的人物
[00:07:56.200 --> 00:08:06.200]  其中有阿伯拉罕、以實瑪利、以素和以撒
[00:08:06.200 --> 00:08:11.200]  甚至更重要的是我們看到接下來最後的一部分
[00:08:11.200 --> 00:08:15.200]  從第37章至第50章裏面
[00:08:15.200 --> 00:08:18.200]  亞各或者以色列的族譜
[00:08:18.200 --> 00:08:20.200]  所以簡單來說
[00:08:20.200 --> 00:08:23.200]  在單單《創世紀》裏面
[00:08:23.200 --> 00:08:26.200]  其實已經讓我們體現到
[00:08:26.200 --> 00:08:32.200]  族譜這個題目是很突出地顯現在我們的面前
[00:08:32.200 --> 00:08:36.200]  但是在新約我們所看的《馬太福音》
[00:08:36.200 --> 00:08:40.200]  單單就在我們開始今天所看的第一章的第一節
[00:08:40.200 --> 00:08:45.200]  就馬上介紹了給我們聽一個很重要的族譜
[00:08:45.200 --> 00:08:49.200]  這個族譜就稱之為耶穌基督的族譜
[00:08:49.200 --> 00:08:54.200]  其實新約裏面介紹耶穌基督的族譜
[00:08:54.200 --> 00:08:57.200]  不是單純於在《馬太福音》裏面
[00:08:57.200 --> 00:09:01.200]  在《路加福音》的第3章23至28節裏面
[00:09:01.200 --> 00:09:05.200]  同樣有另一個介紹到耶穌基督的族譜
[00:09:05.200 --> 00:09:09.200]  這個也是另一個在新約層次裏面
[00:09:09.200 --> 00:09:12.200]  研究族譜的一個很重要的經文
[00:09:12.200 --> 00:09:17.200]  但是我們現在不是去做這個單純族譜的研究
[00:09:17.200 --> 00:09:20.200]  這個我會略略提及
[00:09:20.200 --> 00:09:22.200]  不過在聖經裏面
[00:09:22.200 --> 00:09:26.200]  其實族譜可以說是一個很重要的元素
[00:09:26.200 --> 00:09:29.200]  什麼叫做族譜呢?
[00:09:29.200 --> 00:09:32.200]  族譜在新約聖經裏面
[00:09:32.200 --> 00:09:39.200]  就用了另一個希臘文的字眼叫Genesis
[00:09:39.200 --> 00:09:42.200]  Genesis這個字眼聽起來很熟悉
[00:09:42.200 --> 00:09:43.200]  是不是?大兄姐們
[00:09:43.200 --> 00:09:48.200]  原來這個字眼如果用今天英語的翻譯
[00:09:48.200 --> 00:09:51.200]  就叫做Genesis
[00:09:51.200 --> 00:09:53.200]  如果我說Genesis
[00:09:53.200 --> 00:09:55.200]  那你就會說哦!我明白了
[00:09:55.200 --> 00:09:59.200]  原來Genesis就是創世紀
[00:09:59.200 --> 00:10:05.200]  創世紀原來去到新約《馬太福音》裏面
[00:10:05.200 --> 00:10:08.200]  第一句劈頭就用了這個字眼
[00:10:08.200 --> 00:10:10.200]  而且是怎樣呢?
[00:10:10.200 --> 00:10:13.200]  是用到說到是一本書來的
[00:10:13.200 --> 00:10:16.200]  Bibliolos Genesis
[00:10:16.200 --> 00:10:21.200]  給我們看到原來耶穌基督的族譜
[00:10:21.200 --> 00:10:26.200]  和祂在舊約裏面創世紀的族譜
[00:10:26.200 --> 00:10:30.200]  其實是一個很重要互相輝映
[00:10:30.200 --> 00:10:35.200]  或者互相回應的一個很重要的訊息
[00:10:35.200 --> 00:10:37.200]  那究竟什麼叫族譜呢?
[00:10:37.200 --> 00:10:40.200]  族譜這個字眼有幾重的意思
[00:10:40.200 --> 00:10:44.200]  可以說到一個人或者一個家族
[00:10:44.200 --> 00:10:45.200]  他們的存在
[00:10:45.200 --> 00:10:47.200]  他們是怎樣出現的
[00:10:47.200 --> 00:10:49.200]  或者說到一個人
[00:10:49.200 --> 00:10:51.200]  他的人生的經歷
[00:10:51.200 --> 00:10:54.200]  講述他發生過什麼事
[00:10:54.200 --> 00:10:56.200]  或者是說到這個人
[00:10:56.200 --> 00:10:59.200]  他的由來是怎樣的
[00:10:59.200 --> 00:11:05.200]  那說回就是他那個先前的歷史和往後
[00:11:05.200 --> 00:11:07.200]  什麼人有什麼事發生過
[00:11:07.200 --> 00:11:11.200]  而另一個最熟悉的解釋
[00:11:11.200 --> 00:11:15.200]  就是說到一個家族他們的承傳
[00:11:15.200 --> 00:11:17.200]  就是他們的子子孫孫
[00:11:17.200 --> 00:11:21.200]  是怎樣一代連一代
[00:11:21.200 --> 00:11:22.200]  弟兄姊妹
[00:11:22.200 --> 00:11:26.200]  當我們只需要去細心一下去比較
[00:11:26.200 --> 00:11:30.200]  原來在舊約和新約聖經的內容
[00:11:30.200 --> 00:11:33.200]  我們就已經不難發現到
[00:11:33.200 --> 00:11:38.200]  其實兩約之間其實有一個很刻意的編排
[00:11:38.200 --> 00:11:42.200]  而且在他的內容裡面是很類似的
[00:11:42.200 --> 00:11:45.200]  譬如在個案我也有提過的
[00:11:45.200 --> 00:11:49.200]  譬如在第一部分我們看到
[00:11:49.200 --> 00:11:52.200]  舊約和新約其實都分別談論到
[00:11:52.200 --> 00:11:58.200]  神和他的子民怎樣直接的同行交往和接觸
[00:11:58.200 --> 00:12:03.200]  這個我們就可以在摩西五經裡面就可以看到
[00:12:03.200 --> 00:12:06.200]  上帝直接就像現場出現和
[00:12:06.200 --> 00:12:09.200]  以色列民和一些列祖
[00:12:09.200 --> 00:12:13.200]  一起的生活一樣
[00:12:13.200 --> 00:12:14.200]  隨時會出現的
[00:12:14.200 --> 00:12:19.200]  而且他們覺得上帝出現是很慣常的事情
[00:12:19.200 --> 00:12:22.200]  是很自然不過的事情
[00:12:22.200 --> 00:12:25.200]  所以在摩西五經裡面我們看到
[00:12:25.200 --> 00:12:28.200]  其實這個情況在新約聖經裡面
[00:12:28.200 --> 00:12:32.200]  很多時候出現在我們的福音書和
[00:12:32.200 --> 00:12:35.200]  《仕途行傳》裡面的記載
[00:12:35.200 --> 00:12:41.200]  有沒有留意到上帝的靈直接的在人群當中
[00:12:41.200 --> 00:12:45.200]  在信徒的生命裡面能夠直接的運作
[00:12:45.200 --> 00:12:48.200]  甚至我們可以看到福音書裡面
[00:12:48.200 --> 00:12:52.200]  神已道成肉身的耶穌基督
[00:12:52.200 --> 00:12:57.200]  和他的門徒和當時的人一起的同行
[00:12:57.200 --> 00:12:59.200]  一起有緊密的關係
[00:12:59.200 --> 00:13:01.200]  第二樣東西我們可以看到
[00:13:01.200 --> 00:13:04.200]  原來在舊約聖經裡面和新約聖經裡面
[00:13:04.200 --> 00:13:10.200]  都有一連串有關於神的僕人或者神的宮人
[00:13:10.200 --> 00:13:14.200]  怎樣去侍奉和他們的經歷是怎樣
[00:13:14.200 --> 00:13:19.200]  譬如最簡單的我們在舊約聖經裡面看的所謂先知書
[00:13:19.200 --> 00:13:23.200]  而去到新約聖經裡面我們會看到
[00:13:23.200 --> 00:13:29.200]  有新約裡面的師徒他們所寫的書信
[00:13:29.200 --> 00:13:35.200]  包括譬如保羅或者我們會看到彼得等等
[00:13:35.200 --> 00:13:37.200]  他們所寫的書信
[00:13:37.200 --> 00:13:41.200]  直接給我們看到神怎樣使用他們的工人
[00:13:41.200 --> 00:13:47.200]  去完成上帝的工作並且完成他們的侍奉
[00:13:47.200 --> 00:13:50.200]  而更重要的一部分
[00:13:50.200 --> 00:13:53.200]  無論在舊約聖經裡面或者新約聖經裡面
[00:13:53.200 --> 00:13:56.200]  也都有一大堆的寫作
[00:13:56.200 --> 00:13:59.200]  是讓我們去看看從不同的人
[00:13:59.200 --> 00:14:01.200]  他們和神的交往之後
[00:14:01.200 --> 00:14:04.200]  怎樣依從神的教導而行事的時候
[00:14:04.200 --> 00:14:08.200]  他們的心路歷程和他們所經歷的事情
[00:14:08.200 --> 00:14:14.200]  特別在這些寫作裡面有一些就是談論到天啟文學
[00:14:14.200 --> 00:14:21.200]  就是展示在未來的世界或者末世的時候將會出現的現象
[00:14:21.200 --> 00:14:25.200]  譬如在舊約聖經裡面有很多這樣的書卷
[00:14:25.200 --> 00:14:29.200]  譬如我們所看到的所謂
[00:14:29.200 --> 00:14:40.200]  以斯拉記 以斯記 甚至魯德記 歷代誌
[00:14:40.200 --> 00:14:44.200]  這些類型的都稱之為寫作
[00:14:44.200 --> 00:14:48.200]  其中一卷我們也很熟悉的叫做《但爾尼書》
[00:14:48.200 --> 00:14:54.200]  相對如果在新約聖經裡面同樣有一大堆類型的教導
[00:14:54.200 --> 00:15:00.200]  譬如《雅各書》 《希伯來書》 《猶大書》
[00:15:00.200 --> 00:15:06.200]  或者我們很多時候一說到末世就一定說到的《啟示錄》
[00:15:06.200 --> 00:15:09.200]  都是有這一連串的組合
[00:15:09.200 --> 00:15:14.200]  無論我們去看一下在舊約聖經和新約的聖經
[00:15:14.200 --> 00:15:23.200]  原來它們兩者有很大的刻意在內容上甚至編排上的雷同
[00:15:23.200 --> 00:15:26.200]  那要印證一件什麼事給我們知道呢?
[00:15:26.200 --> 00:15:32.200]  為什麼馬太福音開始要談論到加普出現這件事呢?
[00:15:32.200 --> 00:15:36.200]  其實就是要告訴我們一個很重要的信息
[00:15:36.200 --> 00:15:41.200]  就是新約聖經不是說我們有了新約
[00:15:41.200 --> 00:15:44.200]  於是舊約就可以扔掉了
[00:15:44.200 --> 00:15:49.200]  完全不需要舊的已過都變成新的了
[00:15:49.200 --> 00:15:53.200]  這種的思想是一個極大錯誤的神學
[00:15:53.200 --> 00:15:59.200]  在教會裡面也有不少不學無術的信徒或者是牧者
[00:15:59.200 --> 00:16:03.200]  傳道人甚至稱之為牧師或者博士都好
[00:16:03.200 --> 00:16:07.200]  他們在這個題目上亂說廿四
[00:16:07.200 --> 00:16:10.200]  他們就認為舊的約已經夠了
[00:16:10.200 --> 00:16:15.200]  不需要理會了有新約就不需要舊約了
[00:16:15.200 --> 00:16:18.200]  其實他們這個說法是完全的錯誤的
[00:16:18.200 --> 00:16:23.200]  而且有些時候他們的看法甚至引經據點
[00:16:23.200 --> 00:16:27.200]  譬如他們最喜歡引的就以馬太福音為例
[00:16:27.200 --> 00:16:32.200]  馬太福音第九章第十七節裡面曾經這樣說過
[00:16:32.200 --> 00:16:36.200]  也沒有人把新酒裝在舊皮袋裡
[00:16:36.200 --> 00:16:40.200]  若是這樣皮袋就裂開
[00:16:40.200 --> 00:16:43.200]  酒漏出來連皮袋也壞了
[00:16:43.200 --> 00:16:46.200]  唯獨把新酒裝在新皮袋裡
[00:16:46.200 --> 00:16:49.200]  兩樣就都保存了
[00:16:49.200 --> 00:16:53.200]  And no one pours new wine into old wine skins
[00:16:53.200 --> 00:16:58.200]  Otherwise the skins are burst and the wine is spilled out
[00:16:58.200 --> 00:17:01.200]  and the skins are destroyed
[00:17:01.200 --> 00:17:04.200]  Instead they put new wine into new wine skins
[00:17:04.200 --> 00:17:07.200]  and both are preserved
[00:17:07.200 --> 00:17:10.200]  很多人用這段聖經就說
[00:17:10.200 --> 00:17:12.200]  所以舊約不用了有新約
[00:17:12.200 --> 00:17:14.200]  新約和舊約不銜接
[00:17:14.200 --> 00:17:17.200]  沒理由把新約放在舊約裡解釋
[00:17:17.200 --> 00:17:19.200]  所以這樣就錯了
[00:17:19.200 --> 00:17:21.200]  我們不需要用舊約了
[00:17:21.200 --> 00:17:23.200]  舊約丟掉了
[00:17:23.200 --> 00:17:24.200]  其實弟兄姊妹
[00:17:24.200 --> 00:17:27.200]  這段聖經根本就不是這樣解釋的
[00:17:27.200 --> 00:17:29.200]  如果是這樣解釋的話
[00:17:29.200 --> 00:17:32.200]  那就是說我們聖經根本就不需要舊約存在
[00:17:32.200 --> 00:17:34.200]  為什麼出版商還要印舊約呢
[00:17:34.200 --> 00:17:38.200]  為什麼我們還要聽舊約聖經講道呢
[00:17:38.200 --> 00:17:42.200]  這個錯誤其實是很大的錯誤
[00:17:42.200 --> 00:17:44.200]  因為他們根本就看不到
[00:17:44.200 --> 00:17:46.200]  單單在《馬太福音》裡面
[00:17:46.200 --> 00:17:49.200]  一開始就已經告訴我們知道
[00:17:49.200 --> 00:17:53.200]  原來上帝故意告訴我們
[00:17:53.200 --> 00:17:55.200]  透過續譜這個題目
[00:17:55.200 --> 00:17:59.200]  其實舊約和新約兩者是互為相影的
[00:17:59.200 --> 00:18:01.200]  所以弟兄姊妹
[00:18:01.200 --> 00:18:06.200]  這個經文我們往後解到《馬太福音》第九章的時候
[00:18:06.200 --> 00:18:08.200]  我會再詳細和大家解釋
[00:18:08.200 --> 00:18:11.200]  不過這個信息很重要
[00:18:11.200 --> 00:18:15.200]  舊約和新約有一種對影的作用
[00:18:15.200 --> 00:18:17.200]  其實不是單純我說的
[00:18:17.200 --> 00:18:22.200]  就算耶穌基督或者甚至是他其他的作者
[00:18:22.200 --> 00:18:25.200]  在讀聖經的時候
[00:18:25.200 --> 00:18:28.200]  以熟悉舊約聖經的人來說
[00:18:28.200 --> 00:18:30.200]  他都看到這個重點
[00:18:30.200 --> 00:18:31.200]  譬如最簡單的
[00:18:31.200 --> 00:18:35.200]  希伯來書的傳道者
[00:18:35.200 --> 00:18:37.200]  在第十章第一節裡面這樣說
[00:18:37.200 --> 00:18:39.200]  在Hebrews 10:1
[00:18:39.200 --> 00:18:45.200]  他說:律法既是將來美事的影而不是本物的真相
[00:18:45.200 --> 00:18:52.200]  The law possesses a shadow of the good things to come but not the reality itself
[00:18:52.200 --> 00:18:56.200]  即是說一個傳道人寫到希伯來書
[00:18:56.200 --> 00:18:58.200]  寫給眾希伯來人的時候
[00:18:58.200 --> 00:19:01.200]  他都看到這個重點
[00:19:01.200 --> 00:19:03.200]  是一個對影的作用
[00:19:03.200 --> 00:19:07.200]  舊約的律法其實是要告訴我們
[00:19:07.200 --> 00:19:10.200]  在新約讀聖經的時候
[00:19:10.200 --> 00:19:16.200]  我們必須要有的基本的概念和基本的了解
[00:19:16.200 --> 00:19:18.200]  所以第一件事
[00:19:18.200 --> 00:19:23.200]  馬太福音第一章第一節已經提醒了你和我知道
[00:19:23.200 --> 00:19:26.200]  當我們讀新約聖經的時候
[00:19:26.200 --> 00:19:32.200]  我們必須要有舊約聖經作為我們的背景
[00:19:32.200 --> 00:19:37.200]  而當我們讀到新約聖經的第一卷書
[00:19:37.200 --> 00:19:42.200]  就是馬太福音的第一卷書的時候
[00:19:42.200 --> 00:19:46.200]  我們必須要同樣要有
[00:19:46.200 --> 00:19:51.200]  在舊約聖經或者整本聖經裡面的第一卷書
[00:19:51.200 --> 00:19:53.200]  即是創世紀
[00:19:53.200 --> 00:19:57.200]  它裡面的背景作為基礎
[00:19:57.200 --> 00:20:05.200]  我們才能夠明白到當中神整體的啟示是說些什麼
[00:20:05.200 --> 00:20:11.200]  而族譜就成為了這個連結
[00:20:11.200 --> 00:20:18.200]  所以族譜的理解是對於我們一個很重要的關鍵
[00:20:18.200 --> 00:20:20.200]  所以讓我們去明白到
[00:20:20.200 --> 00:20:29.200]  作者其實不是偶然地去說我們是隨便上帝有個救恩來到
[00:20:29.200 --> 00:20:33.200]  而是上帝在一個固定的計劃裡面
[00:20:33.200 --> 00:20:38.200]  其實是有根源地去延展這個救恩的計劃
[00:20:38.200 --> 00:20:41.200]  不只是新約的時候突然間出現
[00:20:41.200 --> 00:20:43.200]  派他的兒子來到這麼簡單
[00:20:43.200 --> 00:20:45.200]  很多邪教就是這樣出現
[00:20:45.200 --> 00:20:48.200]  所以很多人都說自己是耶穌
[00:20:48.200 --> 00:20:49.200]  托耶穌逝
[00:20:49.200 --> 00:20:52.200]  但是原來在舊約聖經裡
[00:20:52.200 --> 00:20:55.200]  老早在創世紀裡面
[00:20:55.200 --> 00:20:59.200]  其實已經告訴我們一個很重要的事實
[00:20:59.200 --> 00:21:07.200]  上帝其實是要我們每個人能夠重歸好像在創世紀的時候
[00:21:07.200 --> 00:21:14.200]  神把我們安度在他的創造當中要履行的角色
[00:21:14.200 --> 00:21:15.200]  就是什麼呢?
[00:21:15.200 --> 00:21:20.200]  我們要成為神創造當中的托管人
[00:21:20.200 --> 00:21:22.200]  明白嗎?弟兄姊妹
[00:21:22.200 --> 00:21:29.200]  用英文說我們成為神創造的信任者
[00:21:29.200 --> 00:21:33.200]  我們是在上帝整個計劃裡面
[00:21:33.200 --> 00:21:36.200]  是有上帝仔細的計劃去設計
[00:21:36.200 --> 00:21:39.200]  將我們放在他的創造裡面
[00:21:39.200 --> 00:21:45.200]  去代表上帝去托管這個傳遞
[00:21:45.200 --> 00:21:47.200]  所以族譜的出現
[00:21:47.200 --> 00:21:49.200]  其實就是要告訴我們知道
[00:21:49.200 --> 00:21:53.200]  我們的存在、我們的出現、我們的延續
[00:21:53.200 --> 00:21:58.200]  其實都是要履行上帝這個創造的原意
[00:21:58.200 --> 00:22:02.200]  那怎麼去履行這個創造的原意呢?
[00:22:02.200 --> 00:22:05.200]  而這個又是怎麼樣的族譜呢?
[00:22:05.200 --> 00:22:08.200]  我們再看回這裡的第一節
[00:22:08.200 --> 00:22:10.200]  第一節說什麼呢?
[00:22:10.200 --> 00:22:13.200]  亞伯拉罕的後裔
[00:22:13.200 --> 00:22:15.200]  大衛的子孫
[00:22:15.200 --> 00:22:17.200]  耶穌的家譜
[00:22:17.200 --> 00:22:20.200]  在這裡告訴我們知道
[00:22:20.200 --> 00:22:25.200]  原來上帝在他的選民當中
[00:22:25.200 --> 00:22:30.200]  立下一個君王的族譜
[00:22:30.200 --> 00:22:34.200]  《馬太福音》延展舊約聖經裡面
[00:22:34.200 --> 00:22:36.200]  一個很重要的信息
[00:22:36.200 --> 00:22:38.200]  就是究竟既然有一個族譜
[00:22:38.200 --> 00:22:42.200]  這個是一個誰人的族譜呢?
[00:22:42.200 --> 00:22:45.200]  我們先不要說這是什麼樣的族譜
[00:22:45.200 --> 00:22:48.200]  我們先說這是誰人的族譜
[00:22:48.200 --> 00:22:52.200]  說完之後才說他的族譜裡面是怎麼樣的
[00:22:52.200 --> 00:22:54.200]  如果我們不知道那個族譜是誰
[00:22:54.200 --> 00:22:56.200]  我們看來做什麼呢?
[00:22:56.200 --> 00:23:00.200]  一開始就告訴我們知道
[00:23:00.200 --> 00:23:04.200]  原來這個是一個亞伯拉罕的後裔
[00:23:04.200 --> 00:23:06.200]  大衛的子孫
[00:23:06.200 --> 00:23:09.200]  耶穌基督的族譜
[00:23:09.200 --> 00:23:14.200]  當我們去看回創世紀裡面的族譜的時候
[00:23:14.200 --> 00:23:17.200]  我們會留意到創世的族譜
[00:23:17.200 --> 00:23:20.200]  是由創造的族譜開始
[00:23:20.200 --> 00:23:26.200]  然後就會緊接著有亞當的家族的族譜
[00:23:26.200 --> 00:23:29.200]  然後沿著創世紀的發展
[00:23:29.200 --> 00:23:33.200]  然後我們剛才已經說過有羅亞的族譜
[00:23:33.200 --> 00:23:35.200]  有他的兒子閃含亞忽的族譜
[00:23:35.200 --> 00:23:38.200]  特別是閃族的族譜
[00:23:38.200 --> 00:23:42.200]  然後就去引申到一個人物叫做亞伯拉
[00:23:42.200 --> 00:23:45.200]  亞伯拉罕的族譜
[00:23:45.200 --> 00:23:47.200]  熟不熟?熟了
[00:23:47.200 --> 00:23:50.200]  因為這個人物就在馬太福音第一章裡面
[00:23:50.200 --> 00:23:52.200]  第一節就提到了
[00:23:52.200 --> 00:23:55.200]  原來耶穌基督的族譜
[00:23:55.200 --> 00:24:00.200]  是由亞伯拉罕和舊約裡面的創世紀
[00:24:00.200 --> 00:24:02.200]  是有所連接的
[00:24:02.200 --> 00:24:05.200]  這一點是一個很重要的信息
[00:24:05.200 --> 00:24:10.200]  我們回去看馬太福音的第一章的第一節
[00:24:10.200 --> 00:24:16.200]  其實在希臘文的原文結構裡面
