
[00:00:00.000 --> 00:00:05.500]  各位同學、老師,大家好
[00:06:27.000 --> 00:06:32.000]  找草不會去河裂山
[00:06:32.000 --> 00:06:39.000]  這裏是有一點急的意思
[00:06:39.000 --> 00:06:44.000]  摩西刻意要去河裂山
[00:06:44.000 --> 00:06:46.000]  這就是唯一一個劫
[00:06:46.000 --> 00:06:49.000]  摩西並不是我們平時讀
[00:06:49.000 --> 00:06:51.000]  不小心走到荊棘叢
[00:06:51.000 --> 00:06:53.000]  然後有火
[00:06:53.000 --> 00:06:54.000]  不不不
[00:06:54.000 --> 00:06:56.000]  不過精彩的地方是
[00:06:56.000 --> 00:06:59.000]  這個經文是誰寫給我們的?
[00:06:59.000 --> 00:07:00.000]  摩西寫給我們
[00:07:00.000 --> 00:07:02.000]  所以摩西要告訴我們
[00:07:02.000 --> 00:07:05.000]  為什麼他要去河裂山
[00:07:05.000 --> 00:07:06.000]  摩西告訴我們
[00:07:06.000 --> 00:07:10.000]  他要去河裂山的背景資料
[00:07:10.000 --> 00:07:14.000]  所以這裏給大家看個圖
[00:07:14.000 --> 00:07:18.000]  傳統河裂山就是西乃山
[00:07:18.000 --> 00:07:22.000]  就是西乃半島那裏
[00:07:22.000 --> 00:07:26.000]  但旁邊紅色那裏就是米甸
[00:07:26.000 --> 00:07:29.000]  今天河裂山在那裏
[00:07:29.000 --> 00:07:30.000]  學術上是有爭議的
[00:07:30.000 --> 00:07:32.000]  通常是兩處地方
[00:07:32.000 --> 00:07:34.000]  一處地方在米甸
[00:07:34.000 --> 00:07:38.000]  米甸就是圖的右邊
[00:07:38.000 --> 00:07:42.000]  這條線是平行的
[00:07:42.000 --> 00:07:45.000]  我是buy in 傳統的
[00:07:45.000 --> 00:07:47.000]  有不同的原因
[00:07:47.000 --> 00:07:49.000]  你自己上網慢慢研究
[00:07:49.000 --> 00:07:52.000]  這裏無論河裂山在那裏
[00:07:52.000 --> 00:07:54.000]  都一樣那麼遠
[00:07:54.000 --> 00:07:56.000]  因為在南部那裏
[00:07:56.000 --> 00:07:58.000]  是沒有什麼城市的
[00:07:58.000 --> 00:08:00.000]  米甸的城市都在北面
[00:08:00.000 --> 00:08:01.000]  即是北面
[00:08:01.000 --> 00:08:04.000]  要不就是在紅海的首市
[00:08:04.000 --> 00:08:05.000]  要不就是向左邊
[00:08:05.000 --> 00:08:07.000]  要不就是向右邊下去
[00:08:07.000 --> 00:08:10.000]  距離在米甸可能近一點
[00:08:10.000 --> 00:08:14.000]  但都不是幾個小時可以去到
[00:08:14.000 --> 00:08:18.000]  所以這樣走幾天不容易
[00:08:18.000 --> 00:08:20.000]  因為要有水
[00:08:20.000 --> 00:08:25.000]  這裏給我們看到一個背景
[00:08:25.000 --> 00:08:28.000]  我們這裏看到
[00:08:28.000 --> 00:08:31.000]  神夫召人的時候
[00:08:31.000 --> 00:08:33.000]  神夫召人的時候
[00:08:33.000 --> 00:08:36.000]  很多時候基丁在打墨紙
[00:08:36.000 --> 00:08:39.000]  彼得在打魚
[00:08:39.000 --> 00:08:42.000]  似乎我們整個聖經的模式
[00:08:42.000 --> 00:08:47.000]  那個人在做他平時日常每天做的事
[00:08:47.000 --> 00:08:50.000]  但摩西去河裂山
[00:08:50.000 --> 00:08:52.000]  如果我們讀《語經》的時候
[00:08:52.000 --> 00:08:53.000]  是非常非常重要
[00:08:53.000 --> 00:08:56.000]  因為耶穌是神給他的引證
[00:08:56.000 --> 00:08:58.000]  他帶以色列人出埃及
[00:08:58.000 --> 00:09:00.000]  他不是漫無目的的
[00:09:00.000 --> 00:09:02.000]  他不是要去迦納地
[00:09:02.000 --> 00:09:03.000]  他只有一個目的地
[00:09:03.000 --> 00:09:05.000]  就是河裂山
[00:09:05.000 --> 00:09:07.000]  我們這裏看到
[00:09:07.000 --> 00:09:10.000]  摩西趕羊去河裂山
[00:09:10.000 --> 00:09:13.000]  不過當以色列人出埃及之後
[00:09:13.000 --> 00:09:18.000]  摩西是帶著以色列人去河裂山
[00:09:18.000 --> 00:09:20.000]  我覺得這是一個幻想
[00:09:20.000 --> 00:09:23.000]  即是摩西昔日帶著羊去
[00:09:23.000 --> 00:09:25.000]  但神夫召了他之後
[00:09:25.000 --> 00:09:27.000]  他不是再帶羊群
[00:09:27.000 --> 00:09:31.000]  他帶著神的子民去河裂山
[00:09:31.000 --> 00:09:34.000]  這裏給我們看到一個很美麗的圖畫
[00:09:34.000 --> 00:09:38.000]  但是趕羊容易還是趕以色列人容易?
[00:09:38.000 --> 00:09:41.000]  我們蒙召之後
[00:09:41.000 --> 00:09:44.000]  其實昔日我們蒙召之後
[00:09:44.000 --> 00:09:46.000]  生活何等美好呢?
[00:09:46.000 --> 00:09:48.000]  為何如此辛苦呢?
[00:09:48.000 --> 00:09:51.000]  我看到摩西趕羊和趕以色列人
[00:09:51.000 --> 00:09:52.000]  真是一鶴眼淚
[00:09:52.000 --> 00:09:54.000]  我不知道你是否同意
[00:09:54.000 --> 00:09:57.000]  我覺得都相當慘
[00:09:57.000 --> 00:10:02.000]  所以這裏第二節就告訴我們
[00:10:02.000 --> 00:10:07.000]  使者從荊棘的火焰中向摩西顯現
[00:10:07.000 --> 00:10:12.000]  這裏給我們看到演員的動詞是懷益同
[00:10:12.000 --> 00:10:16.000]  在希伯來文的文法裏面是consecutive
[00:10:16.000 --> 00:10:19.000]  其實它不是第一個verb
[00:10:19.000 --> 00:10:21.000]  第一個verb是趕
[00:10:21.000 --> 00:10:23.000]  如果你讀過敘事文
[00:10:23.000 --> 00:10:24.000]  他趕羊之後
[00:10:24.000 --> 00:10:26.000]  神就跟他顯現
[00:10:26.000 --> 00:10:29.000]  是連貫性的行動
[00:10:29.000 --> 00:10:34.000]  主軸就說原來摩西這麼急去那裏
[00:10:34.000 --> 00:10:37.000]  問題是摩西知不知道神會向他顯現呢?
[00:10:37.000 --> 00:10:39.000]  答案是神不知道
[00:10:39.000 --> 00:10:42.000]  因為他不知道火發生了甚麼事
[00:10:42.000 --> 00:10:44.000]  但他有目的
[00:10:44.000 --> 00:10:48.000]  第二件事我們一般都留意到
[00:10:48.000 --> 00:10:51.000]  在荊棘火焰裏面向摩西顯現
[00:10:51.000 --> 00:10:54.000]  這個敘事文的寫法是怎樣呢?
[00:10:54.000 --> 00:10:57.000]  很多時候敘事文是先告訴讀者
[00:10:57.000 --> 00:11:01.000]  摩西知不知道耶和華的使者在荊棘蟲裏面嗎?
[00:11:01.000 --> 00:11:02.000]  不知道
[00:11:02.000 --> 00:11:09.000]  所以寫法就是一開始敘事者要先讓讀者看到
[00:11:09.000 --> 00:11:15.000]  才告訴他們摩西看到荊棘蟲著火的反應
[00:11:15.000 --> 00:11:17.000]  荊棘蟲是怎樣呢?
[00:11:17.000 --> 00:11:18.000]  荊棘蟲會不會著火呢?
[00:11:18.000 --> 00:11:20.000]  這是我們第一個問題
[00:11:20.000 --> 00:11:24.000]  洛杉磯的山火燒得很厲害
[00:11:24.000 --> 00:11:27.000]  如果天氣很熱的話
[00:11:27.000 --> 00:11:31.000]  那些荊棘蟲著火是可能的
[00:11:31.000 --> 00:11:32.000]  知不知道我說甚麼
[00:11:32.000 --> 00:11:35.000]  但不是經常發生的呢?
[00:11:35.000 --> 00:11:38.000]  答案是不是經常發生
[00:11:38.000 --> 00:11:42.000]  摩西見到荊棘蟲著火的時候
[00:11:42.000 --> 00:11:49.000]  我的讀法是神是用一些不是神蹟
[00:11:49.000 --> 00:11:57.000]  不過不常發生的事情來引起摩西的注意
[00:11:57.000 --> 00:12:00.000]  所以這裡說甚麼呢?
[00:12:00.000 --> 00:12:02.000]  摩西觀看不了
[00:12:02.000 --> 00:12:03.000]  不了是甚麼呢?
[00:12:03.000 --> 00:12:05.000]  不了是Wahine
[00:12:05.000 --> 00:12:06.000]  看那
[00:12:06.000 --> 00:12:10.000]  看那在希伯來文是甚麼意思呢?
[00:12:10.000 --> 00:12:13.000]  將角度轉移
[00:12:13.000 --> 00:12:18.000]  原本是一個編輯看著摩西見到荊棘蟲
[00:12:18.000 --> 00:12:21.000]  角度一轉就像希視角一樣
[00:12:21.000 --> 00:12:23.000]  從摩西的角度
[00:12:23.000 --> 00:12:25.000]  摩西看到甚麼呢?
[00:12:25.000 --> 00:12:27.000]  見到是甚麼呢?
[00:12:27.000 --> 00:12:30.000]  見到荊棘被火燒著
[00:12:30.000 --> 00:12:32.000]  卻沒有燒毀
[00:12:32.000 --> 00:12:34.000]  這是甚麼意思呢?
[00:12:34.000 --> 00:12:36.000]  不是看一看
[00:12:36.000 --> 00:12:40.000]  如果看一看就知道荊棘有沒有燒毀
[00:12:40.000 --> 00:12:41.000]  同不同意嗎?
[00:12:41.000 --> 00:12:44.000]  他肯定在那裡看了一分鐘
[00:12:44.000 --> 00:12:46.000]  可能不止一分鐘
[00:12:46.000 --> 00:12:48.000]  一分鐘也未必燒毀
[00:12:48.000 --> 00:12:50.000]  有去燒烤嗎?
[00:12:50.000 --> 00:12:54.000]  你放些樹枝進去也要燒幾分鐘才燒毀
[00:12:54.000 --> 00:12:59.000]  摩西的注意是一件事發生
[00:12:59.000 --> 00:13:01.000]  令摩西覺得很奇怪
[00:13:01.000 --> 00:13:04.000]  他去思考去觀察
[00:13:04.000 --> 00:13:13.000]  這個就是摩西神怎樣呼籲摩西呢?
[00:13:13.000 --> 00:13:17.000]  由一個不尋常的現象
[00:13:17.000 --> 00:13:20.000]  荊棘沒有燒著是甚麼呢?
[00:13:20.000 --> 00:13:22.000]  沉寂
[00:13:22.000 --> 00:13:25.000]  原本覺得是不尋常的
[00:13:25.000 --> 00:13:26.000]  再看一點
[00:13:26.000 --> 00:13:27.000]  原來不是
[00:13:27.000 --> 00:13:29.000]  是神的手在地上
[00:13:29.000 --> 00:13:33.000]  原來神都照人都是這樣過
[00:13:33.000 --> 00:13:38.000]  他就看了一會兒
[00:13:38.000 --> 00:13:41.000]  之後摩西說
[00:13:41.000 --> 00:13:44.000]  quotation是最重要的
[00:13:44.000 --> 00:13:47.000]  整個故事來到這裡
[00:13:47.000 --> 00:13:50.000]  才聽到摩西說話
[00:13:50.000 --> 00:13:54.000]  摩西說這句說話是非常重要的
[00:13:54.000 --> 00:13:56.000]  除了前面第二章
[00:13:56.000 --> 00:13:57.000]  打死埃及文
[00:13:57.000 --> 00:13:59.000]  在神呼嘯摩西裡面
[00:13:59.000 --> 00:14:01.000]  這就是摩西說的第一句說話
[00:14:01.000 --> 00:14:04.000]  摩西第一句說話是說甚麼呢?
[00:14:04.000 --> 00:14:12.000]  我要過去看其實這裡是兩個quotation
[00:14:12.000 --> 00:14:14.000]  是兩個動詞
[00:14:14.000 --> 00:14:16.000]  過去不是過去
[00:14:16.000 --> 00:14:18.000]  I let me turn
[00:14:18.000 --> 00:14:21.000]  然後是Let me see
[00:14:21.000 --> 00:14:23.000]  是兩個動詞
[00:14:23.000 --> 00:14:27.000]  是轉向來看
[00:14:27.000 --> 00:14:31.000]  摩西原本的方向不是向著荊棘蟲
[00:14:31.000 --> 00:14:34.000]  而是向著羊
[00:14:34.000 --> 00:14:37.000]  不過有一樣東西distract了他
[00:14:37.000 --> 00:14:39.000]  他看到荊棘的時候
[00:14:39.000 --> 00:14:41.000]  他原本對著羊
[00:14:41.000 --> 00:14:44.000]  我覺得這個也有意思
[00:14:44.000 --> 00:14:47.000]  摩西是無羊人
[00:14:47.000 --> 00:14:51.000]  神呼嘯大衛離開到羊邊
[00:14:51.000 --> 00:14:54.000]  神怎樣呼嘯大衛離開到羊邊呢?
[00:14:54.000 --> 00:14:56.000]  當然這是另一個故事
[00:14:56.000 --> 00:14:58.000]  神呼嘯摩西的時候
[00:14:58.000 --> 00:15:00.000]  一件事引起了摩西的注意
[00:15:00.000 --> 00:15:04.000]  所以這裡很刻意用了兩個quotation
[00:15:04.000 --> 00:15:06.000]  是很強的
[00:15:06.000 --> 00:15:08.000]  我要立志
[00:15:08.000 --> 00:15:12.000]  通常這個詞
[00:15:12.000 --> 00:15:14.000]  我忘了印給大家
[00:15:14.000 --> 00:15:18.000]  在史詩記參宣裡
[00:15:18.000 --> 00:15:22.000]  turn and see是重複出現
[00:15:22.000 --> 00:15:23.000]  是一模一樣的
[00:15:23.000 --> 00:15:26.000]  有沒有人猜到參宣是甚麼時候
[00:15:26.000 --> 00:15:28.000]  用這個詞呢?
[00:15:28.000 --> 00:15:31.000]  看到一隻獅子死了
[00:15:31.000 --> 00:15:35.000]  有些蜜蜂在獅子身體裏
[00:15:35.000 --> 00:15:37.000]  same thing
[00:15:37.000 --> 00:15:39.000]  他覺得很奇怪
[00:15:39.000 --> 00:15:41.000]  為何會有這樣的現象呢?
[00:15:41.000 --> 00:15:43.000]  所以參宣是怎樣呢?
[00:15:43.000 --> 00:15:45.000]  turn and see
[00:15:45.000 --> 00:15:47.000]  這裡讓我們看到
[00:15:47.000 --> 00:15:52.000]  神不是要摩西照顧羊群
[00:15:52.000 --> 00:15:55.000]  而是要服侍神
[00:15:55.000 --> 00:15:58.000]  所以這裡很清楚
[00:15:58.000 --> 00:16:00.000]  賀烈山是沒有草的
[00:16:00.000 --> 00:16:05.000]  他帶羊也餵不到羊
[00:16:05.000 --> 00:16:08.000]  但你要留意
[00:16:08.000 --> 00:16:11.000]  摩西是牧了四十年羊
[00:16:11.000 --> 00:16:14.000]  很有經驗的牧羊人
[00:16:14.000 --> 00:16:17.000]  他完全知道發生甚麼事
[00:16:17.000 --> 00:16:19.000]  所以我們說
[00:16:19.000 --> 00:16:21.000]  神是怎樣呼籲照人呢?
[00:16:21.000 --> 00:16:25.000]  神通常是透過一個trigger
[00:16:25.000 --> 00:16:27.000]  有些人是中年危機
[00:16:27.000 --> 00:16:29.000]  人生走到某一步
[00:16:29.000 --> 00:16:32.000]  就令到轉向
[00:16:32.000 --> 00:16:35.000]  但神怎樣成功私自呼召一個人呢?
[00:16:35.000 --> 00:16:37.000]  就是有人要回應
[00:16:37.000 --> 00:16:40.000]  我們可以見到時事
[00:16:40.000 --> 00:16:42.000]  世界大事發生的事件
[00:16:42.000 --> 00:16:43.000]  可以見到打仗
[00:16:43.000 --> 00:16:45.000]  可以見到covid的時候
[00:16:45.000 --> 00:16:47.000]  所以這個是怎樣呢?
[00:16:47.000 --> 00:16:51.000]  是摩西刻意地留意
[00:16:51.000 --> 00:16:53.000]  所以轉向
[00:16:53.000 --> 00:16:55.000]  第四節
[00:16:55.000 --> 00:16:59.000]  耶和華神見他過去要看
[00:16:59.000 --> 00:17:01.000]  重複了一次
[00:17:01.000 --> 00:17:03.000]  這裡是怎樣呢?
[00:17:03.000 --> 00:17:05.000]  見到要過去看
[00:17:05.000 --> 00:17:09.000]  見到摩西轉向而要看
[00:17:09.000 --> 00:17:11.000]  都有些少論述
[00:17:11.000 --> 00:17:17.000]  這裡是第四節的罪事者
[00:17:17.000 --> 00:17:20.000]  重複神看到
[00:17:20.000 --> 00:17:21.000]  可以嗎?
[00:17:21.000 --> 00:17:23.000]  看到摩西轉向
[00:17:23.000 --> 00:17:25.000]  然後來到去看
[00:17:25.000 --> 00:17:26.000]  可以嗎?
[00:17:26.000 --> 00:17:29.000]  這個不是剛好用一副希伯來文
[00:17:29.000 --> 00:17:30.000]  這個是刻意的
[00:17:30.000 --> 00:17:32.000]  其實為甚麼要告訴你呢?
[00:17:32.000 --> 00:17:34.000]  其實多餘的根本就是
[00:17:34.000 --> 00:17:35.000]  為甚麼不直接說
[00:17:35.000 --> 00:17:38.000]  耶和華神曾經呼叫摩西呢?
[00:17:38.000 --> 00:17:40.000]  不需要重複這個詩
[00:17:40.000 --> 00:17:42.000]  重複這個詩是甚麼呢?
[00:17:42.000 --> 00:17:45.000]  其實是告訴你
[00:17:45.000 --> 00:17:48.000]  神怎樣回應人的回應
[00:17:48.000 --> 00:17:50.000]  有少少複雜
[00:17:50.000 --> 00:17:51.000]  不是很複雜
[00:17:51.000 --> 00:17:54.000]  是人先去回應神
[00:17:54.000 --> 00:17:55.000]  這是甚麼呢?
[00:17:55.000 --> 00:18:01.000]  這是神去回應人對神的回應
[00:18:01.000 --> 00:18:03.000]  孤召就是這個
[00:18:03.000 --> 00:18:05.000]  就是這樣讀
[00:18:05.000 --> 00:18:10.000]  然後在荊棘叢裡面呼叫
[00:18:10.000 --> 00:18:11.000]  呼叫就是call
[00:18:11.000 --> 00:18:12.000]  我們說呼叫
[00:18:12.000 --> 00:18:15.000]  所以是呼叫摩西
[00:18:15.000 --> 00:18:16.000]  然後這裡說甚麼呢?
[00:18:16.000 --> 00:18:18.000]  摩西摩西
[00:18:18.000 --> 00:18:21.000]  他說我在這裏
[00:18:21.000 --> 00:18:23.000]  這個我在這裏很重要
[00:18:23.000 --> 00:18:26.000]  你只記得以賽亞書的我在這裏
[00:18:26.000 --> 00:18:28.000]  其實這個我在這裏
[00:18:28.000 --> 00:18:30.000]  比以賽亞的我在這裏更重要
[00:18:30.000 --> 00:18:32.000]  為甚麼要這樣說呢?
[00:18:32.000 --> 00:18:35.000]  摩西摩西重複兩次
[00:18:35.000 --> 00:18:37.000]  我們叫double vocative
[00:18:37.000 --> 00:18:41.000]  double vocative在linguistic裏是甚麼意思呢?
[00:18:41.000 --> 00:18:44.000]  將一個名字重複兩次
[00:18:44.000 --> 00:18:46.000]  是代表甚麼呢?
[00:18:46.000 --> 00:18:48.000]  是代表很深的感情
[00:18:48.000 --> 00:18:49.000]  這是第一
[00:18:49.000 --> 00:18:51.000]  還有一個迫切性
[00:18:51.000 --> 00:18:54.000]  第三是甚麼呢?
[00:18:54.000 --> 00:18:56.000]  是有一個親密性
[00:18:56.000 --> 00:19:01.000]  此外是神命令要immediate attention
[00:19:01.000 --> 00:19:08.000]  你見到他快要掉下山崖的時候
[00:19:08.000 --> 00:19:09.000]  peeta peeta
[00:19:09.000 --> 00:19:11.000]  是這個意思
[00:19:11.000 --> 00:19:13.000]  我做了一個study
[00:19:13.000 --> 00:19:17.000]  在舊約裏面有幾個人神呼召他
[00:19:17.000 --> 00:19:19.000]  是用相同呼格
[00:19:19.000 --> 00:19:20.000]  double vocative
[00:19:20.000 --> 00:19:22.000]  答案是兩個
[00:19:22.000 --> 00:19:23.000]  摩西是第一個
[00:19:23.000 --> 00:19:25.000]  第二個不是很絢爛
[00:19:25.000 --> 00:19:26.000]  第二個就是薩姆爾
[00:19:26.000 --> 00:19:28.000]  薩姆爾不知道神要叫他
[00:19:28.000 --> 00:19:30.000]  所以說薩姆爾薩姆爾
[00:19:30.000 --> 00:19:32.000]  所以答案是半個
[00:19:32.000 --> 00:19:34.000]  如果是這樣的話
[00:19:34.000 --> 00:19:38.000]  舊約神呼召人只有摩西一個
[00:19:38.000 --> 00:19:40.000]  所以摩西這麼偉大
[00:19:40.000 --> 00:19:42.000]  此外其實這個double vocative
[00:19:42.000 --> 00:19:45.000]  在背後是很深層的意思
[00:19:45.000 --> 00:19:46.000]  沒有錯
[00:19:46.000 --> 00:19:48.000]  在舊約裏面無兩千次
[00:19:48.000 --> 00:19:50.000]  很多人都是神呼召
[00:19:50.000 --> 00:19:52.000]  不過是有不一樣的
[00:19:52.000 --> 00:19:54.000]  我第二個study
