
[00:00:00.000 --> 00:00:09.420]  各位網友 大家好 今天繼續和大家討論主題
[00:05:55.720 --> 00:05:57.720]  其實這是一個很大的信心生活
[00:05:57.720 --> 00:06:00.720]  今天人是很難學到的
[00:06:00.720 --> 00:06:03.720]  我們是會為將來 為退休為很多
[00:06:03.720 --> 00:06:05.720]  這是現代社會
[00:06:05.720 --> 00:06:08.720]  但當日社會裡面就是這樣去過
[00:06:08.720 --> 00:06:11.720]  就是每一天去祈求上帝
[00:06:11.720 --> 00:06:13.720]  其實背後是什麼呢?
[00:06:13.720 --> 00:06:18.720]  不要去貪 不要將不屬於你的東西拿走
[00:06:18.720 --> 00:06:23.720]  當然在耶穌的其他例子裡面都提到
[00:06:23.720 --> 00:06:26.720]  我們要為將來打算
[00:06:26.720 --> 00:06:30.720]  我們要仰望將來
[00:06:30.720 --> 00:06:34.720]  但重點就是貪心這件事
[00:06:34.720 --> 00:06:36.720]  或者貪念這件事
[00:06:36.720 --> 00:06:38.720]  使得我們離開了上帝
[00:06:38.720 --> 00:06:42.720]  所謂貪心和拜偶像是同一個罪的意思
[00:06:42.720 --> 00:06:45.720]  就是當我貪心有了這些東西的時候
[00:06:45.720 --> 00:06:47.720]  我就不需要上帝了
[00:06:47.720 --> 00:06:50.720]  現代的資本主義社會
[00:06:50.720 --> 00:06:53.720]  其實進取和貪心
[00:06:53.720 --> 00:06:56.720]  基本上是同一個意義
[00:06:56.720 --> 00:07:01.720]  耶穌基本上叫我們不要想太多
[00:07:01.720 --> 00:07:02.720]  每天倚靠著
[00:07:02.720 --> 00:07:04.720]  當我們每天有一個倚靠著的時候
[00:07:04.720 --> 00:07:07.720]  就算明天的東西已經預備了
[00:07:07.720 --> 00:07:10.720]  我們知道不是必然的
[00:07:10.720 --> 00:07:12.720]  現在資本主義社會去到一個地步
[00:07:12.720 --> 00:07:20.720]  就是那種貪念已經使其他人受傷害
[00:07:20.720 --> 00:07:22.720]  我舉個例子
[00:07:22.720 --> 00:07:28.720]  迪士尼創辦人有一個姪孫女
[00:07:28.720 --> 00:07:31.720]  叫做阿比蓋·迪士尼
[00:07:31.720 --> 00:07:36.720]  在2019年疫情之前
[00:07:36.720 --> 00:07:38.720]  迪士尼賺了很多錢
[00:07:38.720 --> 00:07:41.720]  她是一個行政主任
[00:07:41.720 --> 00:07:43.720]  她去報告
[00:07:43.720 --> 00:07:49.720]  她說在迪士尼裡面
[00:07:49.720 --> 00:07:55.720]  執行長一年年薪是多少錢
[00:07:55.720 --> 00:08:00.720]  她說她年薪是6700萬美金
[00:08:00.720 --> 00:08:02.720]  不單止這個
[00:08:02.720 --> 00:08:10.720]  還有她擁有了迪士尼每年的股票回購權超過50億
[00:08:10.720 --> 00:08:13.720]  她指出
[00:08:13.720 --> 00:08:22.720]  當少數人來決定財富的分佈
[00:08:22.720 --> 00:08:25.720]  就已經超過了她應該所得
[00:08:25.720 --> 00:08:30.720]  迪士尼裡面的員工只有20萬人
[00:08:30.720 --> 00:08:33.720]  而20萬人裡面大部分的員工
[00:08:33.720 --> 00:08:39.720]  是拿著最低工資7.25美金
[00:08:39.720 --> 00:08:43.720]  她說為什麼現在的社會裡
[00:08:43.720 --> 00:08:46.720]  我們不會有一個利潤的均分
[00:08:46.720 --> 00:08:47.720]  她說沒錯
[00:08:47.720 --> 00:08:50.720]  每個人都要為將來為明天
[00:08:50.720 --> 00:08:54.720]  但如果將來明天已經超過過份的時候
[00:08:54.720 --> 00:08:59.720]  你就已經去到貪婪的地步
[00:08:59.720 --> 00:09:01.720]  貪婪就是不需要上帝
[00:09:01.720 --> 00:09:03.720]  我不需要祈禱
[00:09:03.720 --> 00:09:04.720]  不需要神
[00:09:04.720 --> 00:09:07.720]  因為我一生一世
[00:09:07.720 --> 00:09:10.720]  我十代八代的子女我已經擁有了
[00:09:10.720 --> 00:09:16.720]  這個貪婪正正就是耶穌基督教導我們
[00:09:16.720 --> 00:09:18.720]  我們縱使有也好
[00:09:18.720 --> 00:09:19.720]  沒有也好
[00:09:19.720 --> 00:09:23.720]  而每一天我們的禱告就是日用的
[00:09:23.720 --> 00:09:25.720]  今天
[00:09:25.720 --> 00:09:30.720]  而每一天我們是仰望著這一生完結之後
[00:09:30.720 --> 00:09:32.720]  與神永恆一起
[00:09:32.720 --> 00:09:35.720]  所以背後的意義是很深的
[00:09:35.720 --> 00:09:37.720]  今天我一天
[00:09:37.720 --> 00:09:41.720]  我們每天與主同行
[00:09:41.720 --> 00:09:44.720]  第二個就提到債務
[00:09:44.720 --> 00:09:48.720]  在主禱文裡債是很有意思的
[00:09:48.720 --> 00:09:51.720]  我們天父都要求我們
[00:09:51.720 --> 00:09:53.720]  這是主耶穌說的
[00:09:53.720 --> 00:09:55.720]  欠了債就要償還
[00:09:55.720 --> 00:09:57.720]  債是責任
[00:09:57.720 --> 00:10:01.720]  沒有一個人說我已經完成了對上帝的責任
[00:10:01.720 --> 00:10:03.720]  如果是欠天父的債
[00:10:03.720 --> 00:10:05.720]  我們就要償還
[00:10:05.720 --> 00:10:08.720]  於是我們就問
[00:10:08.720 --> 00:10:10.720]  什麼是債呢?
[00:10:10.720 --> 00:10:13.720]  在馬太福音18章
[00:10:13.720 --> 00:10:15.720]  耶穌就舉了一個例子
[00:10:15.720 --> 00:10:17.720]  我不詳細說了
[00:10:17.720 --> 00:10:19.720]  一個人欠了千萬
[00:10:19.720 --> 00:10:23.720]  因為他沒有辦法償還
[00:10:23.720 --> 00:10:26.720]  主人就吩咐要把妻子兒女都賣了
[00:10:26.720 --> 00:10:27.720]  去償還
[00:10:27.720 --> 00:10:29.720]  於是那個人就很害怕
[00:10:29.720 --> 00:10:30.720]  求他
[00:10:30.720 --> 00:10:32.720]  後來主人就寬恕了他
[00:10:32.720 --> 00:10:35.720]  他出來就看到另一個人
[00:10:35.720 --> 00:10:37.720]  又是欠他債的
[00:10:37.720 --> 00:10:39.720]  欠了十兩銀子
[00:10:39.720 --> 00:10:41.720]  那個人沒有能力償還
[00:10:41.720 --> 00:10:43.720]  他沒有寬恕他
[00:10:43.720 --> 00:10:45.720]  而是把他抓去坐牢
[00:10:45.720 --> 00:10:46.720]  這個大家很熟悉了
[00:10:46.720 --> 00:10:48.720]  我不詳細說了
[00:10:48.720 --> 00:10:52.720]  這個例子正正與主禱文為止是同一個
[00:10:52.720 --> 00:10:56.720]  其實真正的欠債者是我們
[00:10:56.720 --> 00:10:58.720]  誰是債主呢?
[00:10:58.720 --> 00:10:59.720]  上帝
[00:10:59.720 --> 00:11:02.720]  上帝寬恕我們
[00:11:02.720 --> 00:11:04.720]  我們的罪
[00:11:04.720 --> 00:11:06.720]  我們的缺失
[00:11:06.720 --> 00:11:08.720]  所以對於上帝面前
[00:11:08.720 --> 00:11:10.720]  其實我們是沒有辦法償還的
[00:11:10.720 --> 00:11:12.720]  但現在上帝已經給了我們
[00:11:12.720 --> 00:11:14.720]  赦免了我們
[00:11:14.720 --> 00:11:16.720]  所以我們時時有感恩
[00:11:16.720 --> 00:11:17.720]  有感恩
[00:11:17.720 --> 00:11:23.720]  清教徒就是一個很深的感恩態度
[00:11:23.720 --> 00:11:25.720]  當清教徒去美洲之後
[00:11:25.720 --> 00:11:27.720]  後來他也會發展美洲
[00:11:27.720 --> 00:11:29.720]  他發現美洲是很豐富
[00:11:29.720 --> 00:11:31.720]  很多資源
[00:11:31.720 --> 00:11:35.720]  建立了一個很豐富的國度
[00:11:35.720 --> 00:11:36.720]  在十九世紀
[00:11:36.720 --> 00:11:40.720]  當時美國的基督徒
[00:11:40.720 --> 00:11:41.720]  他說
[00:11:41.720 --> 00:11:44.720]  上帝為我們預備了這麼大的資源
[00:11:44.720 --> 00:11:46.720]  這麼豐富的物產
[00:11:46.720 --> 00:11:48.720]  這麼好的地方
[00:11:48.720 --> 00:11:50.720]  按照他所得
[00:11:50.720 --> 00:11:51.720]  他說這個不是我們
[00:11:51.720 --> 00:11:52.720]  是上帝
[00:11:52.720 --> 00:11:53.720]  是神給我們的
[00:11:53.720 --> 00:11:56.720]  所以我們所得的這些
[00:11:56.720 --> 00:11:58.720]  在這個世界上來說
[00:11:58.720 --> 00:12:00.720]  我們不應該獨有
[00:12:00.720 --> 00:12:05.720]  不應該獨自去擁有他們
[00:12:05.720 --> 00:12:07.720]  因為是上帝的資源
[00:12:07.720 --> 00:12:08.720]  是應該分給他們的人
[00:12:08.720 --> 00:12:12.720]  所以他們有一種很強烈的欠債感
[00:12:12.720 --> 00:12:13.720]  然後他說
[00:12:13.720 --> 00:12:15.720]  我們要將這個最好的制度
[00:12:15.720 --> 00:12:17.720]  將我們的資源
[00:12:17.720 --> 00:12:19.720]  將我們所有好的東西
[00:12:19.720 --> 00:12:20.720]  去分享出去
[00:12:20.720 --> 00:12:22.720]  在十九世紀
[00:12:22.720 --> 00:12:26.720]  就興起了宣教
[00:12:26.720 --> 00:12:28.720]  就是將這麼好的東西
[00:12:28.720 --> 00:12:30.720]  與萬國人分享
[00:12:30.720 --> 00:12:32.720]  因為這個欠債精神
[00:12:32.720 --> 00:12:36.720]  就興起了他們向外宣教的
[00:12:36.720 --> 00:12:38.720]  無條件的
[00:12:38.720 --> 00:12:40.720]  不但要福音
[00:12:40.720 --> 00:12:41.720]  還要慈惠
[00:12:41.720 --> 00:12:43.720]  所以在美國
[00:12:43.720 --> 00:12:45.720]  因為新加坡的影響
[00:12:45.720 --> 00:12:46.720]  那些賺了錢的人
[00:12:46.720 --> 00:12:47.720]  會回饋社會
[00:12:47.720 --> 00:12:49.720]  捐好錢出去
[00:12:49.720 --> 00:12:51.720]  這個在中國是要學習的
[00:12:51.720 --> 00:12:53.720]  捐好錢出去
[00:12:53.720 --> 00:12:54.720]  因為他覺得
[00:12:54.720 --> 00:12:55.720]  清教徒的精神
[00:12:55.720 --> 00:12:57.720]  這個不是我的
[00:12:57.720 --> 00:12:58.720]  是上帝的
[00:12:58.720 --> 00:13:00.720]  上帝今天給了我
[00:13:00.720 --> 00:13:02.720]  如果上帝給了我的時候
[00:13:02.720 --> 00:13:03.720]  我暫時托管
[00:13:03.720 --> 00:13:05.720]  而這個世界有很多人有需要
[00:13:05.720 --> 00:13:07.720]  我是應該要拿出去
[00:13:07.720 --> 00:13:09.720]  如果我將它佔為己有的時候
[00:13:09.720 --> 00:13:10.720]  這個就是貪婪
[00:13:10.720 --> 00:13:12.720]  搶奪了其他人的財物
[00:13:12.720 --> 00:13:14.720]  所以這個精神
[00:13:14.720 --> 00:13:17.720]  對美國的影響有兩方面
[00:13:17.720 --> 00:13:19.720]  一方面就是他支援世界
[00:13:19.720 --> 00:13:20.720]  幫助
[00:13:20.720 --> 00:13:21.720]  這個是過去精神很好的
[00:13:21.720 --> 00:13:22.720]  很欣賞
[00:13:22.720 --> 00:13:24.720]  不過現在這個社會主義
[00:13:24.720 --> 00:13:26.720]  一路發展到後來
[00:13:26.720 --> 00:13:28.720]  貪婪越來越大
[00:13:28.720 --> 00:13:30.720]  清教徒精神
[00:13:30.720 --> 00:13:33.720]  現在在美國已經慢慢淡化
[00:13:33.720 --> 00:13:35.720]  如果你看資本主義精神
[00:13:35.720 --> 00:13:36.720]  你會看到
[00:13:36.720 --> 00:13:41.720]  當他們的道德、宗教淡化的時候
[00:13:41.720 --> 00:13:43.720]  這個精神也淡化
[00:13:43.720 --> 00:13:45.720]  不斷的貪婪
[00:13:45.720 --> 00:13:48.720]  不單止福音傳出去
[00:13:48.720 --> 00:13:50.720]  還有慈惠
[00:13:50.720 --> 00:13:54.720]  很多的幫助非洲的基民
[00:13:54.720 --> 00:13:56.720]  亞洲、印度
[00:13:56.720 --> 00:13:58.720]  播道會也好
[00:13:58.720 --> 00:14:00.720]  宣導會也好
[00:14:00.720 --> 00:14:03.720]  在印度裏面做了很多的孤兒的工作
[00:14:03.720 --> 00:14:05.720]  這個不是因為我
[00:14:05.720 --> 00:14:06.720]  很了不起
[00:14:06.720 --> 00:14:08.720]  而是欠債
[00:14:08.720 --> 00:14:10.720]  服侍欠債的
[00:14:10.720 --> 00:14:14.720]  這個欠債精神
[00:14:14.720 --> 00:14:16.720]  讓我們無私
[00:14:16.720 --> 00:14:18.720]  還有饒恕
[00:14:18.720 --> 00:14:20.720]  饒恕是什麼呢?
[00:14:20.720 --> 00:14:22.720]  就是別人得罪我們
[00:14:22.720 --> 00:14:25.720]  我們就會明白別人為什麼得罪我們
[00:14:25.720 --> 00:14:27.720]  我們要學習饒恕
[00:14:27.720 --> 00:14:32.720]  剛才那個基民就說到
[00:14:32.720 --> 00:14:34.720]  他不願意去饒恕
[00:14:34.720 --> 00:14:36.720]  因為他沒有看到
[00:14:36.720 --> 00:14:39.720]  其實今天我們是被饒恕
[00:14:39.720 --> 00:14:41.720]  所以饒恕第一個
[00:14:41.720 --> 00:14:45.720]  就是我們不要那麼容易憤怒
[00:14:45.720 --> 00:14:47.720]  你知道
[00:14:47.720 --> 00:14:49.720]  我們最容易向什麼人憤怒
[00:14:49.720 --> 00:14:51.720]  最難饒恕什麼人呢?
[00:14:51.720 --> 00:14:53.720]  不是那些大敵人
[00:14:53.720 --> 00:14:55.720]  不是那些日本人
[00:14:55.720 --> 00:14:57.720]  是身邊的那個
[00:14:57.720 --> 00:14:59.720]  你太太、你丈夫
[00:14:59.720 --> 00:15:01.720]  特別是夫妻之間
[00:15:01.720 --> 00:15:03.720]  相處一段時間
[00:15:03.720 --> 00:15:05.720]  小小事就很煩躁
[00:15:05.720 --> 00:15:07.720]  一天出門
[00:15:07.720 --> 00:15:09.720]  大漏夜回頭就很煩躁
[00:15:09.720 --> 00:15:11.720]  根本沒有用的
[00:15:11.720 --> 00:15:12.720]  沒有記性
[00:15:12.720 --> 00:15:13.720]  很容易
[00:15:13.720 --> 00:15:16.720]  所以我們要學習饒恕
[00:15:16.720 --> 00:15:19.720]  先學習身邊的人
[00:15:19.720 --> 00:15:21.720]  我不知道有沒有講過例子
[00:15:21.720 --> 00:15:23.720]  有一次我和太太回香港
[00:15:23.720 --> 00:15:25.720]  但要先經過多倫多
[00:15:25.720 --> 00:15:27.720]  先飛去多倫多
[00:15:27.720 --> 00:15:29.720]  我太太就
[00:15:29.720 --> 00:15:31.720]  記得去多倫多就忘記回香港
[00:15:31.720 --> 00:15:34.720]  結果她就帶著證件
[00:15:34.720 --> 00:15:35.720]  去多倫多
[00:15:35.720 --> 00:15:36.720]  就忘記帶香港身份證
[00:15:36.720 --> 00:15:37.720]  什麼都忘記帶
[00:15:37.720 --> 00:15:39.720]  去到機場
[00:15:39.720 --> 00:15:41.720]  check in
[00:15:41.720 --> 00:15:43.720]  然後我就說我要拿一些家紙
[00:15:43.720 --> 00:15:45.720]  因為多倫多要用
[00:15:45.720 --> 00:15:46.720]  她說對呀去多倫多
[00:15:46.720 --> 00:15:47.720]  她就跟我說
[00:15:47.720 --> 00:15:49.720]  她說我忘記帶香港身份證
[00:15:49.720 --> 00:15:51.720]  我只記得去多倫多
[00:15:51.720 --> 00:15:53.720]  我說不是呀多倫多要回香港
[00:15:53.720 --> 00:15:56.720]  那時我就不高興
[00:15:56.720 --> 00:15:58.720]  我跟她說
[00:15:58.720 --> 00:16:00.720]  我跟心說
[00:16:00.720 --> 00:16:02.720]  我講到叫人不要生太太的氣
[00:16:02.720 --> 00:16:04.720]  我也不要生她的氣
[00:16:04.720 --> 00:16:05.720]  我不要生她的氣
[00:16:05.720 --> 00:16:07.720]  我說好
[00:16:07.720 --> 00:16:09.720]  馬上叫的士回家
[00:16:09.720 --> 00:16:11.720]  我住在Richmond
[00:16:11.720 --> 00:16:13.720]  很近的
[00:16:13.720 --> 00:16:15.720]  馬上回去
[00:16:15.720 --> 00:16:17.720]  馬上拿了香港身份證
[00:16:17.720 --> 00:16:19.720]  手袋下來
[00:16:19.720 --> 00:16:21.720]  拿下來
[00:16:21.720 --> 00:16:23.720]  那時很急
[00:16:23.720 --> 00:16:27.720]  於是就去機場
[00:16:27.720 --> 00:16:31.720]  去機場太匆忙
[00:16:31.720 --> 00:16:33.720]  人出來
[00:16:33.720 --> 00:16:35.720]  她手袋留在的士上
[00:16:35.720 --> 00:16:39.720]  的士走了
[00:16:39.720 --> 00:16:41.720]  那時時間很急
[00:16:41.720 --> 00:16:43.720]  那時我真的很生氣
[00:16:43.720 --> 00:16:45.720]  她說你又不是第一次出門
[00:16:45.720 --> 00:16:47.720]  你這樣又
[00:16:47.720 --> 00:16:49.720]  她說對呀因為我打算你去拿東西
[00:16:49.720 --> 00:16:51.720]  我就幫幫你
[00:16:51.720 --> 00:16:53.720]  手袋留了
[00:16:53.720 --> 00:16:55.720]  那時我心想
[00:16:55.720 --> 00:16:57.720]  主要是幫助我
[00:16:57.720 --> 00:16:59.720]  幫助我不要生氣
[00:16:59.720 --> 00:17:01.720]  馬上打電話
[00:17:01.720 --> 00:17:03.720]  給的士公司
[00:17:03.720 --> 00:17:05.720]  馬上打電話
[00:17:05.720 --> 00:17:07.720]  幸好她沒有走很遠
[00:17:07.720 --> 00:17:09.720]  她回來
[00:17:09.720 --> 00:17:11.720]  還把手袋還給我
[00:17:11.720 --> 00:17:13.720]  還趕到飛機
[00:17:13.720 --> 00:17:15.720]  我說你等等我
[00:17:15.720 --> 00:17:17.720]  因為剛才我說要去拿錢
[00:17:17.720 --> 00:17:19.720]  我就去銀行拿錢
[00:17:19.720 --> 00:17:21.720]  很急就拿錢上飛機
[00:17:21.720 --> 00:17:25.720]  我很偉大
[00:17:25.720 --> 00:17:27.720]  很偉大
[00:17:27.720 --> 00:17:29.720]  去到多倫多
[00:17:29.720 --> 00:17:31.720]  租車
[00:17:31.720 --> 00:17:33.720]  要信用卡
[00:17:33.720 --> 00:17:35.720]  我發現我的信用卡不見了
[00:17:35.720 --> 00:17:39.720]  因為我剛才進去拿錢時
[00:17:39.720 --> 00:17:41.720]  太心急
[00:17:41.720 --> 00:17:43.720]  沒拿信用卡就走了
[00:17:43.720 --> 00:17:45.720]  糟了交易還沒完
[00:17:45.720 --> 00:17:47.720]  我的銀行卡還在裡面
[00:17:47.720 --> 00:17:49.720]  我拿了錢就走了
[00:17:49.720 --> 00:17:51.720]  那些人再去拿錢
[00:17:51.720 --> 00:17:53.720]  我太太很好
[00:17:53.720 --> 00:17:55.720]  不要緊新外物
[00:17:55.720 --> 00:17:57.720]  沒有就沒有了
[00:17:57.720 --> 00:17:59.720]  我心想
[00:17:59.720 --> 00:18:01.720]  很奇妙
[00:18:01.720 --> 00:18:03.720]  身邊人
[00:18:03.720 --> 00:18:05.720]  很容易發怒
[00:18:05.720 --> 00:18:07.720]  我那晚睡不著
[00:18:07.720 --> 00:18:09.720]  我打電話銀行
[00:18:09.720 --> 00:18:11.720]  那時是晚上
[00:18:11.720 --> 00:18:13.720]  第二天早上
[00:18:13.720 --> 00:18:15.720]  沒人接電話
[00:18:15.720 --> 00:18:17.720]  第二天早上打電話銀行
[00:18:17.720 --> 00:18:19.720]  銀行幫我查
[00:18:19.720 --> 00:18:21.720]  銀行說錢沒有動過
[00:18:21.720 --> 00:18:23.720]  不安心
[00:18:23.720 --> 00:18:25.720]  原來
[00:18:25.720 --> 00:18:27.720]  我們沒有一個完全人
[00:18:27.720 --> 00:18:29.720]  你不要以為你很偉大
[00:18:29.720 --> 00:18:31.720]  你有權寬恕他
[00:18:31.720 --> 00:18:33.720]  我們也需要別人寬恕
[00:18:33.720 --> 00:18:35.720]  我們需要身邊人寬恕
[00:18:35.720 --> 00:18:37.720]  所以寬恕是雙向
[00:18:37.720 --> 00:18:39.720]  首先我們要知道
[00:18:39.720 --> 00:18:41.720]  上帝寬恕了我
[00:18:41.720 --> 00:18:43.720]  那我才可以寬恕其他人
[00:18:43.720 --> 00:18:45.720]  兒女一樣
[00:18:45.720 --> 00:18:47.720]  弟兄姊妹一樣
[00:18:47.720 --> 00:18:49.720]  不要覺得
[00:18:49.720 --> 00:18:51.720]  我們全對
[00:18:51.720 --> 00:18:53.720]  我們都會錯
[00:18:53.720 --> 00:18:55.720]  學習寬恕
[00:18:55.720 --> 00:18:57.720]  學習寬恕
[00:18:57.720 --> 00:18:59.720]  就因為我們想到
[00:18:59.720 --> 00:19:01.720]  天父已經寬恕
[00:19:01.720 --> 00:19:03.720]  所以寬恕是來自愛
[00:19:03.720 --> 00:19:05.720]  背後
[00:19:05.720 --> 00:19:07.720]  互調件
[00:19:07.720 --> 00:19:09.720]  不要憤怒
[00:19:09.720 --> 00:19:11.720]  不要說太多
[00:19:11.720 --> 00:19:15.720]  因為不會幫助關係
[00:19:15.720 --> 00:19:17.720]  只會破壞
[00:19:17.720 --> 00:19:19.720]  作人和周樹人
[00:19:19.720 --> 00:19:21.720]  大家會聽過
[00:19:21.720 --> 00:19:23.720]  魯迅就是周樹人
[00:19:23.720 --> 00:19:25.720]  他弟弟周作人
[00:19:25.720 --> 00:19:27.720]  周樹人很固執
[00:19:27.720 --> 00:19:29.720]  周作人很軟弱
[00:19:29.720 --> 00:19:31.720]  周樹人很勤力讀書
[00:19:31.720 --> 00:19:33.720]  周作人還年輕
[00:19:33.720 --> 00:19:35.720]  很喜歡玩
[00:19:35.720 --> 00:19:37.720]  周樹人就說周作人很出色
[00:19:37.720 --> 00:19:39.720]  有一次
[00:19:39.720 --> 00:19:41.720]  他年紀很小
[00:19:41.720 --> 00:19:43.720]  五六歲
[00:19:43.720 --> 00:19:45.720]  周樹人發現周作人很出色
[00:19:45.720 --> 00:19:47.720]  周樹人就說周作人很出色
[00:19:47.720 --> 00:19:49.720]  周樹人就說周作人很出色
[00:19:49.720 --> 00:19:51.720]  周樹人就說周作人很出色
[00:19:52.640 --> 00:20:03.480]  周迅發現周作人不知搞甚麼 原來他很喜歡製造紙鎬 放風箏 他的東西沒有出色
[00:20:03.480 --> 00:20:11.980]  周迅很害怕 有一次他走去他的房間發現原來他在黏紙鎬
[00:20:12.360 --> 00:20:23.760]  他就撕破了 罵他 很多年之後 周迅讀書讀了二課心理學
[00:20:23.760 --> 00:20:31.440]  就算是玩玩具是很正常的 啟發創意是很好
[00:20:31.440 --> 00:20:36.440]  他想起他小時候對他弟弟很不對
[00:20:37.080 --> 00:20:45.800]  他就開始有內疚 覺得這件事太兇猛
[00:20:45.800 --> 00:20:49.360]  所以他弟弟非常害怕 被他弄到一起 印象很深
[00:20:49.360 --> 00:20:55.280]  他覺得他不向弟弟道歉 他就不安心
