
[00:00:00.000 --> 00:00:07.000]  「心言」是一本不容易了解的詩
[00:02:43.000 --> 00:02:50.000]  今天同樣的,如果你有問題,很歡迎你簡單將它寫出來
[00:02:50.000 --> 00:02:54.000]  如果你有的,也可以傳到我們前面
[00:02:54.000 --> 00:02:59.000]  或者你想到的,在休息的時間也可以寫出來
[00:02:59.000 --> 00:03:04.000]  希望今天有鬆動足夠的時間回答部分
[00:03:04.000 --> 00:03:08.000]  上一次也有些問題,今次大家可以繼續
[00:03:08.000 --> 00:03:11.000]  我們一起先低頭祈禱
[00:03:11.000 --> 00:03:17.000]  主我們的神,我們感謝祢今晚讓我們再次來到祢的面前
[00:03:17.000 --> 00:03:20.000]  我們傳一個恭敬敬畏的心
[00:03:20.000 --> 00:03:23.000]  上一堂我們了解到從祢的話語裡
[00:03:23.000 --> 00:03:27.000]  敬畏、耶和華是智慧的開端
[00:03:27.000 --> 00:03:32.000]  主我們今天傳了一個謙卑敬畏的心來到祢的面前
[00:03:32.000 --> 00:03:39.000]  我們等候祢的教導,讓我們在祢的教導當中得著智慧
[00:03:39.000 --> 00:03:42.000]  憐憫我們,幫助我們
[00:03:42.000 --> 00:03:45.000]  主讓我們有聖靈的幫助的時候
[00:03:45.000 --> 00:03:49.000]  我們就可以明白自己的真理,明白祢的啟示
[00:03:49.000 --> 00:03:52.000]  又將我們的人生有所改變
[00:03:52.000 --> 00:03:55.000]  聽我們的祈禱奉耶穌的名,阿們
[00:03:55.000 --> 00:04:01.000]  上一次我跟大家講到在真言裡人生的智慧
[00:04:01.000 --> 00:04:06.000]  如果有智慧,基本上是有兩個部分的
[00:04:06.000 --> 00:04:10.000]  所謂智慧,第一,你有一個洞悉力
[00:04:10.000 --> 00:04:13.000]  有一種領悟力
[00:04:13.000 --> 00:04:18.000]  領悟力裡本身是有一個闊度,有一個深度
[00:04:18.000 --> 00:04:23.000]  然後你還要有一個有創意的將有的資料
[00:04:23.000 --> 00:04:26.000]  作出一個很準確的綜合
[00:04:26.000 --> 00:04:29.000]  產生一個判斷來解決一個問題
[00:04:29.000 --> 00:04:35.000]  真言裡面,較多的篇章其實是講前面的部分
[00:04:35.000 --> 00:04:38.000]  所以上一堂我們將大部分的時間
[00:04:38.000 --> 00:04:40.000]  講到我們看的事物
[00:04:40.000 --> 00:04:45.000]  真言教我們如何擴展多點不同的角度來看
[00:04:45.000 --> 00:04:51.000]  然後如何越過表面,來看到更加深入的層次
[00:04:51.000 --> 00:04:55.000]  上一堂有位同學留了一條問題
[00:04:55.000 --> 00:05:00.000]  是提交給我來問的,有關這方面的
[00:05:00.000 --> 00:05:06.000]  他說用全面和多角度來看一件事物是很好的
[00:05:06.000 --> 00:05:12.000]  但是問題是有沒有一些標準,有些準則來判斷呢?
[00:05:12.000 --> 00:05:16.000]  因為這麼多個角度裡邊,哪個才是對的角度
[00:05:16.000 --> 00:05:18.000]  哪個才是錯的角度呢?
[00:05:18.000 --> 00:05:21.000]  哪些角度是可取,哪些角度是要扔掉的呢?
[00:05:21.000 --> 00:05:24.000]  正如你在參考書的時候
[00:05:24.000 --> 00:05:29.000]  那些介紹參考書,能進入你的參考書的行列
[00:05:29.000 --> 00:05:31.000]  必須是有意義的,是不是?
[00:05:31.000 --> 00:05:34.000]  不是什麼參考書都看完
[00:05:34.000 --> 00:05:37.000]  又正如你當初分析的時候所說過的
[00:05:37.000 --> 00:05:40.000]  那些所謂的資訊時代
[00:05:40.000 --> 00:05:43.000]  就是很多垃圾的資料
[00:05:43.000 --> 00:05:46.000]  也就是說不是所有的資訊我們都要
[00:05:46.000 --> 00:05:49.000]  那麼多東西要扔到垃圾桶裡
[00:05:49.000 --> 00:05:52.000]  也就是說我們有多個角度
[00:05:52.000 --> 00:05:58.000]  都要有一些不同的標準來衡量哪個角度是我們要的
[00:05:58.000 --> 00:06:00.000]  這個問題問得相當好的
[00:06:00.000 --> 00:06:04.000]  我上一堂課就說過
[00:06:04.000 --> 00:06:07.000]  我們要擴展我們的角度,記得嗎?
[00:06:07.000 --> 00:06:11.000]  不是從一個角度,不是單線,一個角度來看
[00:06:11.000 --> 00:06:15.000]  這樣就能夠產生一個智慧的了解
[00:06:15.000 --> 00:06:19.000]  但是我們也說得很清楚
[00:06:19.000 --> 00:06:22.000]  我們用很多不同的角度去看的時候
[00:06:22.000 --> 00:06:24.000]  不等於我們說我們沒有立場的
[00:06:24.000 --> 00:06:26.000]  這樣看就行,這樣就行
[00:06:26.000 --> 00:06:28.000]  你這樣就行,我這樣就行,無所謂
[00:06:28.000 --> 00:06:31.000]  這個就變成沒有標準的一件事
[00:06:31.000 --> 00:06:35.000]  多角度是一種態度
[00:06:35.000 --> 00:06:38.000]  就是說我們要有一種放開胸襟
[00:06:38.000 --> 00:06:41.000]  讓不同的人,我記得上一次我們說過
[00:06:41.000 --> 00:06:43.000]  尤其是那些反對我們的人
[00:06:43.000 --> 00:06:46.000]  在他們所說的話裡
[00:06:46.000 --> 00:06:51.000]  是突破我們自己一貫以來的盲點
[00:06:51.000 --> 00:06:53.000]  所以這是一個態度的問題
[00:06:53.000 --> 00:06:55.000]  就是說首先我們的態度上
[00:06:55.000 --> 00:06:58.000]  不是因為人一反對或者他的意見和我們不同
[00:06:58.000 --> 00:07:02.000]  我們就立刻說不聽,不對,你錯
[00:07:02.000 --> 00:07:04.000]  立刻就自慰
[00:07:04.000 --> 00:07:09.000]  然後就推翻他,或者志在搏贏他
[00:07:09.000 --> 00:07:12.000]  這些就是沒有智慧的表現
[00:07:12.000 --> 00:07:13.000]  我們上一次說過
[00:07:13.000 --> 00:07:18.000]  但是當你了解了對方的立場
[00:07:18.000 --> 00:07:22.000]  一個冷靜開放的胸襟
[00:07:22.000 --> 00:07:24.000]  去明白了他所說的話
[00:07:24.000 --> 00:07:25.000]  雖然和自己不同
[00:07:25.000 --> 00:07:28.000]  究竟他所說的是什麼的時候
[00:07:28.000 --> 00:07:30.000]  不等於我們要贊成他的
[00:07:30.000 --> 00:07:32.000]  這個牽涉到標準
[00:07:32.000 --> 00:07:34.000]  剛才這條問題就說到標準
[00:07:34.000 --> 00:07:37.000]  標準基本上來說
[00:07:37.000 --> 00:07:41.000]  就不是我們這個課程當中的內涵
[00:07:41.000 --> 00:07:45.000]  因為針研裡面就沒有直接處理這個問題
[00:07:45.000 --> 00:07:47.000]  簡單來回答也可以的
[00:07:47.000 --> 00:07:50.000]  標準來來去去只有兩個
[00:07:50.000 --> 00:07:53.000]  第一是要合理
[00:07:53.000 --> 00:07:55.000]  就是有常識的
[00:07:55.000 --> 00:07:57.000]  有合邏輯的
[00:07:57.000 --> 00:07:59.000]  不是自相矛盾的標準
[00:07:59.000 --> 00:08:02.000]  第二就是重要的
[00:08:02.000 --> 00:08:05.000]  合乎神的話語聖經
[00:08:05.000 --> 00:08:07.000]  和聖經的資料
[00:08:07.000 --> 00:08:10.000]  聖經的真理不衝突的標準
[00:08:10.000 --> 00:08:11.000]  這樣就行了
[00:08:11.000 --> 00:08:14.000]  這兩樣東西現在你想的時候
[00:08:14.000 --> 00:08:15.000]  好像很抽象
[00:08:15.000 --> 00:08:16.000]  但是用起來就很容易
[00:08:16.000 --> 00:08:17.000]  也是很方便的
[00:08:17.000 --> 00:08:19.000]  當然你要熟悉聖經
[00:08:19.000 --> 00:08:24.000]  也要思考上有那種準確性
[00:08:24.000 --> 00:08:27.000]  譬如我們在教會裡
[00:08:27.000 --> 00:08:29.000]  很多時候都碰到很多不同的觀念
[00:08:29.000 --> 00:08:31.000]  上一次我們都舉些例子
[00:08:31.000 --> 00:08:33.000]  打鼓行不行呢
[00:08:33.000 --> 00:08:36.000]  或者穿件衣服
[00:08:36.000 --> 00:08:39.000]  穿牛仔褲來禮拜堂行不行呢
[00:08:39.000 --> 00:08:42.000]  崇拜的時候穿牛仔褲行不行
[00:08:42.000 --> 00:08:44.000]  不穿裙子行不行呢
[00:08:44.000 --> 00:08:46.000]  有些人說不行
[00:08:46.000 --> 00:08:48.000]  這個不合聖徒體統
[00:08:48.000 --> 00:08:49.000]  好了
[00:08:49.000 --> 00:08:51.000]  我們首先不要說
[00:08:51.000 --> 00:08:53.000]  這些東西很古老
[00:08:53.000 --> 00:08:55.000]  或者那個人說你穿牛仔褲
[00:08:55.000 --> 00:08:58.000]  我以前都沒見過人穿牛仔褲來禮拜堂的
[00:08:58.000 --> 00:08:59.000]  不行
[00:08:59.000 --> 00:09:00.000]  兩個都不對的
[00:09:00.000 --> 00:09:03.000]  想清楚為什麼不行
[00:09:03.000 --> 00:09:05.000]  為什麼可以
[00:09:05.000 --> 00:09:08.000]  或者我們比較年輕人多一點
[00:09:08.000 --> 00:09:10.000]  多數都認為無所謂的時候
[00:09:10.000 --> 00:09:11.000]  我們要試一下
[00:09:11.000 --> 00:09:13.000]  我們也有我們的胸襟
[00:09:13.000 --> 00:09:15.000]  不要一想就說他這麼古老
[00:09:15.000 --> 00:09:17.000]  要從他的角度去想
[00:09:17.000 --> 00:09:19.000]  為什麼他覺得不行呢
[00:09:19.000 --> 00:09:21.000]  在他的理解裡面
[00:09:21.000 --> 00:09:23.000]  他有什麼原因呢
[00:09:23.000 --> 00:09:25.000]  我們要去了解
[00:09:25.000 --> 00:09:27.000]  可能在他的原因裡面
[00:09:27.000 --> 00:09:30.000]  他有一個敬虔的觀念
[00:09:30.000 --> 00:09:32.000]  這個敬虔的觀念
[00:09:32.000 --> 00:09:34.000]  是包括我們穿衣服
[00:09:34.000 --> 00:09:36.000]  都很尊敬的
[00:09:36.000 --> 00:09:39.000]  這個東西其實也有可取的
[00:09:39.000 --> 00:09:41.000]  敬虔的觀念
[00:09:41.000 --> 00:09:43.000]  對神的敬虔觀念是
[00:09:43.000 --> 00:09:44.000]  你見一個
[00:09:44.000 --> 00:09:45.000]  你面試的時候
[00:09:45.000 --> 00:09:47.000]  你也穿漂亮的衣服
[00:09:47.000 --> 00:09:50.000]  你見女朋友第一次約她出街的時候
[00:09:50.000 --> 00:09:52.000]  我相信你也噴了點水
[00:09:52.000 --> 00:09:54.000]  諸如此類的
[00:09:54.000 --> 00:09:55.000]  那時候
[00:09:55.000 --> 00:09:57.000]  你戴著心
[00:09:57.000 --> 00:09:58.000]  好
[00:09:58.000 --> 00:10:00.000]  縱然你最後說
[00:10:00.000 --> 00:10:02.000]  無所謂我穿牛仔褲來
[00:10:02.000 --> 00:10:04.000]  但是起碼你多一份的理解
[00:10:04.000 --> 00:10:05.000]  就是說
[00:10:05.000 --> 00:10:07.000]  我縱然穿牛仔褲覺得沒問題
[00:10:07.000 --> 00:10:09.000]  心裡沒說不准穿
[00:10:09.000 --> 00:10:11.000]  所謂合乎聖徒體統
[00:10:11.000 --> 00:10:12.000]  合不合聖徒體統
[00:10:12.000 --> 00:10:14.000]  根本就不是說穿什麼
[00:10:14.000 --> 00:10:15.000]  哪類的衣服
[00:10:15.000 --> 00:10:16.000]  哪類的褲
[00:10:16.000 --> 00:10:18.000]  只是代表心而已
[00:10:18.000 --> 00:10:20.000]  但是如果你了解對方的體的時候
[00:10:20.000 --> 00:10:21.000]  你來的時候
[00:10:21.000 --> 00:10:23.000]  你也戴著一個
[00:10:23.000 --> 00:10:25.000]  有一個公敬的心
[00:10:25.000 --> 00:10:26.000]  穿的是牛仔褲
[00:10:26.000 --> 00:10:28.000]  但是你的心是公敬的心
[00:10:28.000 --> 00:10:29.000]  你行不行
[00:10:29.000 --> 00:10:30.000]  如果行的
[00:10:30.000 --> 00:10:31.000]  你就來
[00:10:31.000 --> 00:10:32.000]  但是你這樣想的時候
[00:10:32.000 --> 00:10:34.000]  對對方多了一種的了解
[00:10:34.000 --> 00:10:36.000]  又或者有些人一句就說
[00:10:36.000 --> 00:10:40.000]  我們建堂
[00:10:40.000 --> 00:10:42.000]  我們教會經常都會發現
[00:10:42.000 --> 00:10:43.000]  這些問題是爭論的
[00:10:43.000 --> 00:10:45.000]  教會建堂的時候
[00:10:45.000 --> 00:10:47.000]  有信心
[00:10:47.000 --> 00:10:49.000]  或者沒信心的問題
[00:10:49.000 --> 00:10:50.000]  是吧
[00:10:50.000 --> 00:10:51.000]  有信心借多少錢
[00:10:51.000 --> 00:10:53.000]  有些人甚至是說
[00:10:53.000 --> 00:10:54.000]  不要借錢的
[00:10:54.000 --> 00:10:56.000]  基督徒不應該借錢
[00:10:56.000 --> 00:10:57.000]  有信心我們就籌到錢
[00:10:57.000 --> 00:10:59.000]  然後我們就找一個地方
[00:10:59.000 --> 00:11:01.000]  租一個更大的堂
[00:11:01.000 --> 00:11:03.000]  或者是供一個更大的堂
[00:11:03.000 --> 00:11:05.000]  那時候就要問
[00:11:05.000 --> 00:11:07.000]  是否合理
[00:11:07.000 --> 00:11:09.000]  在思想上
[00:11:09.000 --> 00:11:11.000]  借錢行不行呢
[00:11:11.000 --> 00:11:13.000]  借錢是不是沒信心呢
[00:11:13.000 --> 00:11:15.000]  大家要想清楚這件事
[00:11:15.000 --> 00:11:18.000]  或者是說那個人
[00:11:18.000 --> 00:11:20.000]  他自己本身是不是一致性呢
[00:11:20.000 --> 00:11:23.000]  他自己用信用卡都是借錢
[00:11:23.000 --> 00:11:25.000]  為什麼不給禮拜堂借錢呢
[00:11:25.000 --> 00:11:27.000]  這些都是
[00:11:27.000 --> 00:11:29.000]  所謂思考上的那個
[00:11:29.000 --> 00:11:31.000]  是不是一致性的問題
[00:11:31.000 --> 00:11:34.000]  還有聖經怎麼看這個問題
[00:11:34.000 --> 00:11:36.000]  這樣解釋那段聖經
[00:11:36.000 --> 00:11:37.000]  這樣解釋那句聖經
[00:11:37.000 --> 00:11:39.000]  是不是這樣合用的問題
[00:11:39.000 --> 00:11:41.000]  有很多這些
[00:11:41.000 --> 00:11:44.000]  這些標準來來去去都是那兩個
[00:11:44.000 --> 00:11:46.000]  就是思想上的一致性
[00:11:46.000 --> 00:11:48.000]  不是自相矛盾
[00:11:48.000 --> 00:11:50.000]  或者漏洞
[00:11:50.000 --> 00:11:52.000]  或者錯誤的思想方式
[00:11:52.000 --> 00:11:54.000]  還有第二
[00:11:54.000 --> 00:11:56.000]  合不合乎聖經的標準
[00:11:56.000 --> 00:11:57.000]  有沒有衝突聖經的標準
[00:11:57.000 --> 00:11:59.000]  你講不講得出究竟是怎樣的衝突
[00:11:59.000 --> 00:12:04.000]  這個當然一生人都要不斷的追尋了解
[00:12:04.000 --> 00:12:07.000]  但是這些就是簡單的標準
[00:12:07.000 --> 00:12:10.000]  然後我們就講到
[00:12:10.000 --> 00:12:14.000]  第三個上一次我們講到第三個
[00:12:14.000 --> 00:12:17.000]  就是一個反省的心靈
[00:12:17.000 --> 00:12:20.000]  放下自我的反省心靈
[00:12:20.000 --> 00:12:22.000]  我們上一次最後的時候講到
[00:12:22.000 --> 00:12:26.000]  原來我們一個思考裡面沒有闊度沒有深度
[00:12:26.000 --> 00:12:28.000]  最大的背後
[00:12:28.000 --> 00:12:30.000]  其實最終極
[00:12:30.000 --> 00:12:34.000]  最後最大的問題的關鍵
[00:12:34.000 --> 00:12:36.000]  是那個自我
[00:12:36.000 --> 00:12:38.000]  一個人的如果
[00:12:38.000 --> 00:12:40.000]  他對這個自我
[00:12:40.000 --> 00:12:43.000]  過分的
[00:12:43.000 --> 00:12:47.000]  就是緊張自己
[00:12:47.000 --> 00:12:49.000]  很緊張別人怎樣看待自己
[00:12:49.000 --> 00:12:51.000]  很緊張自己的面子
[00:12:51.000 --> 00:12:53.000]  很緊張如果我認錯了
[00:12:53.000 --> 00:12:57.000]  別人就會覺得很不舒服
[00:12:57.000 --> 00:12:59.000]  不喜歡認自己錯
[00:12:59.000 --> 00:13:02.000]  如果有這樣的傾向的話
[00:13:02.000 --> 00:13:05.000]  我們就很容易會主觀的
[00:13:05.000 --> 00:13:07.000]  我夠膽講
[00:13:07.000 --> 00:13:09.000]  是有人很愛主
[00:13:09.000 --> 00:13:12.000]  很敬虔但是很主觀
[00:13:12.000 --> 00:13:14.000]  如果一個人是主觀到一個地步
[00:13:14.000 --> 00:13:16.000]  從來都不肯聽別人說話的話
[00:13:16.000 --> 00:13:19.000]  我覺得他的自我仍然很強
[00:13:19.000 --> 00:13:22.000]  一個人如果肯放下自我的話
[00:13:22.000 --> 00:13:25.000]  是不會聽見一個和他意見不同的
[00:13:25.000 --> 00:13:28.000]  看法立刻就否定的
[00:13:28.000 --> 00:13:31.000]  一個立刻否定別人看法不同的人
[00:13:31.000 --> 00:13:34.000]  其實他背後隱含了一個
[00:13:34.000 --> 00:13:37.000]  是那個自尊心不能夠受傷害
[00:13:37.000 --> 00:13:40.000]  個人的意見不能夠被挑戰
[00:13:40.000 --> 00:13:44.000]  這種自我的信任
[00:13:44.000 --> 00:13:46.000]  和過份的自信在裏面
[00:13:46.000 --> 00:13:48.000]  這個其實一個屬靈的人
[00:13:48.000 --> 00:13:51.000]  應該都可以放下
[00:13:51.000 --> 00:13:53.000]  我見到一些屬靈的人
[00:13:53.000 --> 00:13:55.000]  無論他的性格是怎樣
[00:13:55.000 --> 00:13:56.000]  有些人很強
[00:13:56.000 --> 00:13:58.000]  有些人很愛神
[00:13:58.000 --> 00:13:59.000]  但他性格很強的
[00:13:59.000 --> 00:14:01.000]  但不等於他主觀
[00:14:01.000 --> 00:14:03.000]  你想想歷代裏面
[00:14:03.000 --> 00:14:04.000]  很多很愛神的人
[00:14:04.000 --> 00:14:07.000]  當然他都有自己獨特的天界
[00:14:07.000 --> 00:14:11.000]  但永遠不等於他從來不聽別人說話
[00:14:11.000 --> 00:14:13.000]  一個肯聽神說話的人
[00:14:13.000 --> 00:14:15.000]  應該都會聽別人說話
[00:14:15.000 --> 00:14:16.000]  你說我聽神說話
[00:14:16.000 --> 00:14:17.000]  所以我知道神怎樣說
[00:14:17.000 --> 00:14:19.000]  這樣就很危險了
[00:14:19.000 --> 00:14:20.000]  我說的就是神說的那些
[00:14:20.000 --> 00:14:22.000]  這樣就更危險
[00:14:22.000 --> 00:14:24.000]  多走半步就是異端
[00:14:24.000 --> 00:14:26.000]  我們見到很多超級屬靈人
[00:14:26.000 --> 00:14:28.000]  最後變異端就是這個意思
[00:14:28.000 --> 00:14:30.000]  就是撐著這件事
[00:14:30.000 --> 00:14:32.000]  同樣的如果一個人
[00:14:32.000 --> 00:14:36.000]  他是被他所追尋的情慾
[00:14:36.000 --> 00:14:39.000]  即是欲望所盲目的話
[00:14:39.000 --> 00:14:42.000]  亦都是令到他不能有深度
[00:14:42.000 --> 00:14:43.000]  相反來說
[00:14:43.000 --> 00:14:45.000]  一個人想事情是很表面的
[00:14:45.000 --> 00:14:48.000]  不等於多個層次去想下去的話
[00:14:48.000 --> 00:14:51.000]  其實是表現出
[00:14:51.000 --> 00:14:57.000]  他自己被欲望支配著
[00:14:57.000 --> 00:14:59.000]  因為他看的時候
[00:14:59.000 --> 00:15:02.000]  一看一個人在情慾
[00:15:02.000 --> 00:15:05.000]  或者是很煩躁的時候
[00:15:05.000 --> 00:15:08.000]  是看不到多幾個層次的問題
[00:15:08.000 --> 00:15:13.000]  或者是看著損失是你最大的緊張
[00:15:13.000 --> 00:15:14.000]  沒有錢可不可以
[00:15:14.000 --> 00:15:16.000]  拿著錢的時候
[00:15:16.000 --> 00:15:18.000]  你發覺那個人會變得很盲目
[00:15:18.000 --> 00:15:21.000]  沒辦法有這個深度
[00:15:21.000 --> 00:15:22.000]  我們說到這裡的時候
[00:15:22.000 --> 00:15:25.000]  我們就會看見那個自我
[00:15:25.000 --> 00:15:28.000]  其實是隱含在那個闊度深度背後
[00:15:28.000 --> 00:15:32.000]  一個關鍵的東西
[00:15:32.000 --> 00:15:35.000]  如果我們要有這個闊度深度的話
[00:15:35.000 --> 00:15:38.000]  我們就在這個自我裏面要開放出來
[00:15:38.000 --> 00:15:40.000]  說到這裡你就會明白
[00:15:40.000 --> 00:15:44.000]  為什麼敬畏耶和華是智慧的開端
[00:15:44.000 --> 00:15:46.000]  因為在敬畏耶和華
[00:15:46.000 --> 00:15:47.000]  我們上次說的
[00:15:47.000 --> 00:15:52.000]  敬畏耶和華的人的心態是一個謙卑的心態
[00:15:52.000 --> 00:15:54.000]  唯有一個謙卑的心態
[00:15:54.000 --> 00:15:56.000]  才有一個虛心
[00:15:56.000 --> 00:15:59.000]  心靈才可以開放
[00:15:59.000 --> 00:16:03.000]  所謂敬畏耶和華而有開放的態度
[00:16:03.000 --> 00:16:06.000]  是有兩樣東西可以做到的
[00:16:06.000 --> 00:16:07.000]  我上次也提過
[00:16:07.000 --> 00:16:12.000]  第一就是一個人怎樣才可以謙卑
[00:16:12.000 --> 00:16:15.000]  有一個真的謙卑和放下自我呢
[00:16:15.000 --> 00:16:19.000]  就是唯有你和神自己來比的時候就可以
[00:16:19.000 --> 00:16:21.000]  你和人比的時候
[00:16:21.000 --> 00:16:23.000]  你沒辦法放開自我的
[00:16:23.000 --> 00:16:27.000]  上一課我們後來說到摩西的榮光
[00:16:27.000 --> 00:16:29.000]  在人的角度來說
[00:16:29.000 --> 00:16:31.000]  你有你的長處
[00:16:31.000 --> 00:16:34.000]  這個長處你不需要騙自己說不是
[00:16:34.000 --> 00:16:36.000]  但我們每一次都有一個秘訣
[00:16:36.000 --> 00:16:38.000]  當我們拿我們的長處
[00:16:38.000 --> 00:16:39.000]  無論是知識
[00:16:39.000 --> 00:16:40.000]  我們很懂很多東西
[00:16:40.000 --> 00:16:42.000]  或者我們做事很厲害
[00:16:42.000 --> 00:16:43.000]  無論如何
[00:16:43.000 --> 00:16:48.000]  當我們去和神自己的無限的智慧
[00:16:48.000 --> 00:16:51.000]  和神自己的榮耀來對比的時候
[00:16:51.000 --> 00:16:54.000]  在這個比較的意識底下
[00:16:54.000 --> 00:16:57.000]  我們很容易就放下
[00:16:57.000 --> 00:17:00.000]  這個是第一個秘訣
[00:17:00.000 --> 00:17:02.000]  所以我上一課就提議我們
[00:17:02.000 --> 00:17:06.000]  嘗試去學這種態度
[00:17:06.000 --> 00:17:08.000]  每一次別人稱讚你的時候
[00:17:08.000 --> 00:17:10.000]  每一次別人稱讚你的時候
[00:17:10.000 --> 00:17:13.000]  你也有機會被人稱讚
[00:17:13.000 --> 00:17:16.000]  有些人多些有些人少些
[00:17:16.000 --> 00:17:19.000]  很少說一輩子都沒有
[00:17:19.000 --> 00:17:20.000]  一輩子都沒有
[00:17:20.000 --> 00:17:22.000]  你就多數都會有病
[00:17:22.000 --> 00:17:23.000]  就不會坐在那裡了
[00:17:23.000 --> 00:17:25.000]  那你有人稱讚的時候
[00:17:25.000 --> 00:17:27.000]  記住做一個這樣的練習
[00:17:27.000 --> 00:17:28.000]  每次別人稱讚你
[00:17:28.000 --> 00:17:30.000]  你立即將那樣東西
[00:17:30.000 --> 00:17:33.000]  和神的無限性來對比
[00:17:33.000 --> 00:17:34.000]  有人稱讚你
[00:17:34.000 --> 00:17:35.000]  你做事真的厲害
[00:17:35.000 --> 00:17:37.000]  這件生意真的做得很好
[00:17:37.000 --> 00:17:38.000]  你搞不定就搞定
[00:17:38.000 --> 00:17:39.000]  好
[00:17:39.000 --> 00:17:41.000]  你很開心你可以開心
[00:17:41.000 --> 00:17:42.000]  千萬不要說不開心
[00:17:42.000 --> 00:17:44.000]  我謙卑我不知道開心
[00:17:44.000 --> 00:17:46.000]  但心裡面立即想想
[00:17:46.000 --> 00:17:48.000]  我搞得定這件事
[00:17:48.000 --> 00:17:49.000]  但想一想
[00:17:49.000 --> 00:17:52.000]  究竟比較起神自己的創造
[00:17:52.000 --> 00:17:54.000]  什麼都搞得定
[00:17:54.000 --> 00:17:57.000]  一個山一個海一個宇宙
[00:17:57.000 --> 00:17:58.000]  一個星球
[00:17:58.000 --> 00:18:00.000]  神都可以做得出來
[00:18:00.000 --> 00:18:03.000]  我今天搞定了這個問題
[00:18:03.000 --> 00:18:06.000]  搞定了電腦的困難
[00:18:06.000 --> 00:18:08.000]  公司老闆很喜歡
[00:18:08.000 --> 00:18:10.000]  因為我幫他解決了這個
[00:18:10.000 --> 00:18:12.000]  這個電腦問題
[00:18:12.000 --> 00:18:14.000]  這個智慧
[00:18:14.000 --> 00:18:15.000]  這個知識
[00:18:15.000 --> 00:18:17.000]  其實算得了什麼呢
[00:18:17.000 --> 00:18:20.000]  在心裡面默默和神的無限智慧來對比
[00:18:20.000 --> 00:18:23.000]  再想到其實我這一切
[00:18:23.000 --> 00:18:25.000]  今天所能夠成就的
[00:18:25.000 --> 00:18:27.000]  起碼是神給我這樣的訓練
[00:18:27.000 --> 00:18:29.000]  也給我這樣的頭腦
[00:18:29.000 --> 00:18:33.000]  從一個感恩和神自己的永恆來對比
[00:18:33.000 --> 00:18:38.000]  是由然產生出一種謙虛開放的心靈
[00:18:38.000 --> 00:18:40.000]  那時候你發覺
[00:18:40.000 --> 00:18:42.000]  你這個人如果訓練得多
[00:18:42.000 --> 00:18:44.000]  每次都是這樣做
[00:18:44.000 --> 00:18:48.000]  你開始有一種不會再自我了
[00:18:48.000 --> 00:18:51.000]  一個人的自我不是一朝一夕的
[00:18:51.000 --> 00:18:52.000]  慢慢培育出來的
[00:18:52.000 --> 00:18:54.000]  被人讚得多
[00:18:54.000 --> 00:18:57.000]  或者自己欺騙自己得多
[00:18:57.000 --> 00:19:01.000]  那時候你就開始會有一種自我的膨脹
[00:19:01.000 --> 00:19:02.000]  第二
[00:19:02.000 --> 00:19:04.000]  我和大家說的就是
[00:19:04.000 --> 00:19:05.000]  我們很感謝神
[00:19:05.000 --> 00:19:07.000]  因為我們是基督徒
