
[00:00:00.000 --> 00:00:08.000]  馬太福音第十三章第一節到第二十三節
[00:02:21.000 --> 00:02:23.000]  心裡明白,
[00:02:23.000 --> 00:02:25.000]  回轉過來,
[00:02:25.000 --> 00:02:27.000]  我就醫治他們。
[00:02:27.000 --> 00:02:30.000]  但你們的眼睛是有福的,
[00:02:30.000 --> 00:02:32.000]  因為看見了,
[00:02:32.000 --> 00:02:34.000]  你們的耳朵也是有福的,
[00:02:34.000 --> 00:02:36.000]  因為聽見了。
[00:02:36.000 --> 00:02:38.000]  我實在告訴你們,
[00:02:38.000 --> 00:02:41.000]  從前有許多先知和義人
[00:02:41.000 --> 00:02:45.000]  要看你們所看的卻沒有看見,
[00:02:45.000 --> 00:02:49.000]  要聽你們所聽的卻沒有聽見。
[00:02:49.000 --> 00:02:53.000]  所以你們當聽這殺種的比喻,
[00:02:53.000 --> 00:02:56.000]  凡聽見天國道理不明白的,
[00:02:56.000 --> 00:03:01.000]  那惡者就來把所殺在黑心裡的奪了去,
[00:03:01.000 --> 00:03:05.000]  這就是殺在路旁的了。
[00:03:05.000 --> 00:03:07.000]  石頭地上的
[00:03:07.000 --> 00:03:11.000]  就是人聽了道當下歡喜領受,
[00:03:11.000 --> 00:03:13.000]  只因心裡沒有根,
[00:03:13.000 --> 00:03:15.000]  不過是暫時的,
[00:03:15.000 --> 00:03:19.000]  及至為道遭了患難或是受了迫不,
[00:03:19.000 --> 00:03:22.000]  立刻就跌倒了。
[00:03:22.000 --> 00:03:24.000]  殺在荊棘裡的
[00:03:24.000 --> 00:03:28.000]  就是人聽了道後來有世上的思慮,
[00:03:28.000 --> 00:03:30.000]  錢財的迷惑,
[00:03:30.000 --> 00:03:33.000]  把道擠住了,不能結實。
[00:03:33.000 --> 00:03:35.000]  殺在好地上的
[00:03:35.000 --> 00:03:38.000]  就是人聽道明白了,
[00:03:38.000 --> 00:03:39.000]  後來結實,
[00:03:39.000 --> 00:03:41.000]  有一百倍的,
[00:03:41.000 --> 00:03:42.000]  有六十倍的,
[00:03:42.000 --> 00:03:45.000]  有三十倍的。
[00:03:45.000 --> 00:03:51.000]  和昨晚我們提過十二使徒的名單一樣,
[00:03:51.000 --> 00:03:56.000]  殺種的比喻都重複記載
[00:03:56.000 --> 00:03:59.000]  在三卷符雷福音,
[00:03:59.000 --> 00:04:05.000]  馬太、馬可和路加福音。
[00:04:05.000 --> 00:04:10.000]  馬太福音將殺種的比喻放在第十三章,
[00:04:10.000 --> 00:04:16.000]  成為七個天國比喻之首。
[00:04:16.000 --> 00:04:20.000]  馬可福音更早,
[00:04:20.000 --> 00:04:29.000]  在第四章就已經記載耶穌說的比喻,
[00:04:29.000 --> 00:04:34.000]  並且馬可福音加了一句話,
[00:04:34.000 --> 00:04:39.000]  是馬太和路加都沒有記載的,
[00:04:39.000 --> 00:04:47.000]  就是當門徒來問耶穌這個比喻是什麼意思,
[00:04:47.000 --> 00:04:51.000]  耶穌就說,馬可福音第四章十三節,
[00:04:51.000 --> 00:04:54.000]  你們不明白這比喻嗎?
[00:04:54.000 --> 00:05:01.000]  這樣怎能明白一切的比喻呢?
[00:05:01.000 --> 00:05:03.000]  原來這個比喻,
[00:05:03.000 --> 00:05:04.000]  殺種的比喻,
[00:05:04.000 --> 00:05:14.000]  是明白耶穌所說所有比喻的所示,
[00:05:14.000 --> 00:05:20.000]  你要開得到耶穌說比喻的那道門,
[00:05:20.000 --> 00:05:26.000]  要從殺種的比喻開始入手。
[00:05:26.000 --> 00:05:29.000]  要明白殺種的比喻,
[00:05:29.000 --> 00:05:37.000]  我們需要先拿走兩個的難阻,
[00:05:37.000 --> 00:05:40.000]  這兩個的難阻,
[00:05:40.000 --> 00:05:43.000]  是妨礙我們明白,
[00:05:43.000 --> 00:05:47.000]  到底耶穌在說什麼。
[00:05:47.000 --> 00:05:49.000]  第一個的難阻,
[00:05:49.000 --> 00:05:55.000]  就是我們通常說殺種的比喻,
[00:05:55.000 --> 00:06:00.000]  我們只讀頭三分之一,
[00:06:00.000 --> 00:06:05.000]  跳到最後的三分之一,
[00:06:05.000 --> 00:06:10.000]  也就是說我們都選擇性地,
[00:06:10.000 --> 00:06:14.000]  將這一段的記載,
[00:06:14.000 --> 00:06:17.000]  中間的部分,
[00:06:17.000 --> 00:06:19.000]  重略。
[00:06:19.000 --> 00:06:22.000]  中間的部分就是,
[00:06:22.000 --> 00:06:24.000]  門徒來問耶穌,
[00:06:24.000 --> 00:06:28.000]  耶穌不是先解釋這個比喻給門徒聽,
[00:06:28.000 --> 00:06:36.000]  耶穌是先跟門徒討論天國的奧秘,
[00:06:36.000 --> 00:06:39.000]  只是叫你們知道,
[00:06:39.000 --> 00:06:42.000]  不叫他們知道。
[00:06:42.000 --> 00:06:47.000]  耶穌說,所以我用比喻跟他們說,
[00:06:47.000 --> 00:06:51.000]  是因為他們看不見,聽不見,
[00:06:51.000 --> 00:06:54.000]  也都不明白。
[00:06:55.000 --> 00:06:58.000]  你有沒有一個感覺,
[00:06:58.000 --> 00:07:01.000]  耶穌這樣說很奇怪,
[00:07:01.000 --> 00:07:06.000]  耶穌說話,原來是想人不明白,
[00:07:06.000 --> 00:07:08.000]  特意叫他們不明白,
[00:07:08.000 --> 00:07:11.000]  才用比喻,
[00:07:11.000 --> 00:07:14.000]  好像很黑心,
[00:07:14.000 --> 00:07:15.000]  是吧?
[00:07:15.000 --> 00:07:17.000]  怎麼會這樣?
[00:07:17.000 --> 00:07:19.000]  所以通常我們就說,
[00:07:19.000 --> 00:07:22.000]  主日崇拜講道三十分鐘,
[00:07:22.000 --> 00:07:24.000]  我們沒時間處理這麼多,
[00:07:24.000 --> 00:07:26.000]  小早茶經,
[00:07:26.000 --> 00:07:28.000]  這些屬於骨頭,
[00:07:28.000 --> 00:07:29.000]  放在一邊,
[00:07:29.000 --> 00:07:31.000]  我們吃的肉,
[00:07:31.000 --> 00:07:34.000]  就是這個比喻的內容。
[00:07:34.000 --> 00:07:36.000]  這樣做我們要很小心,
[00:07:36.000 --> 00:07:38.000]  因為這一段話,
[00:07:38.000 --> 00:07:43.000]  是放在撒種比喻中間,
[00:07:43.000 --> 00:07:46.000]  核心的部分,
[00:07:46.000 --> 00:07:50.000]  有可能這個部分,
[00:07:50.000 --> 00:07:52.000]  是最重要的,
[00:07:52.000 --> 00:07:54.000]  有可能而已,
[00:07:54.000 --> 00:07:56.000]  所以我們必須要先澄清,
[00:07:56.000 --> 00:07:59.000]  到底耶穌在這裏,
[00:07:59.000 --> 00:08:02.000]  講了什麼?
[00:08:02.000 --> 00:08:04.000]  他真的不讓人知道?
[00:08:04.000 --> 00:08:05.000]  如果是的話,
[00:08:05.000 --> 00:08:09.000]  那馬太連這句都記下來,
[00:08:09.000 --> 00:08:12.000]  不講也講了,
[00:08:12.000 --> 00:08:14.000]  是吧?
[00:08:14.000 --> 00:08:16.000]  如果真的不講的,
[00:08:16.000 --> 00:08:17.000]  真的不讓人知道的,
[00:08:17.000 --> 00:08:20.000]  只是小聲講給門徒聽,
[00:08:20.000 --> 00:08:23.000]  就應該好像台灣民間宗教,
[00:08:23.000 --> 00:08:25.000]  有個叫鴨蛋教,
[00:08:25.000 --> 00:08:26.000]  你入教的時候,
[00:08:26.000 --> 00:08:28.000]  給你一隻鴨蛋,
[00:08:28.000 --> 00:08:30.000]  然後在你耳邊念一句咒語,
[00:08:30.000 --> 00:08:32.000]  不准講給人聽的,
[00:08:32.000 --> 00:08:34.000]  這樣就像了,
[00:08:34.000 --> 00:08:36.000]  但是白紙黑字,
[00:08:36.000 --> 00:08:39.000]  寫在馬太福音,
[00:08:39.000 --> 00:08:40.000]  馬太福音,
[00:08:40.000 --> 00:08:43.000]  不是一本神秘的福音書,
[00:08:43.000 --> 00:08:45.000]  是拿出來公開中讀的,
[00:08:45.000 --> 00:08:50.000]  就是說凡有耳的都可以聽見的,
[00:08:50.000 --> 00:08:55.000]  那又怎會不讓他們聽呢?
[00:08:55.000 --> 00:08:57.000]  所以中間這一部分,
[00:08:57.000 --> 00:08:59.000]  耶穌所講的話,
[00:08:59.000 --> 00:09:04.000]  我們如果很匆忙的讀聖經,
[00:09:04.000 --> 00:09:08.000]  我們是容易將它放在一邊,
[00:09:08.000 --> 00:09:11.000]  沒空去處理,
[00:09:11.000 --> 00:09:14.000]  不過可能這樣,
[00:09:14.000 --> 00:09:16.000]  我們反而錯過了,
[00:09:16.000 --> 00:09:18.000]  耶穌這個比喻,
[00:09:18.000 --> 00:09:24.000]  最核心的主題所在,
[00:09:24.000 --> 00:09:27.000]  馬太福音5號,
[00:09:27.000 --> 00:09:31.000]  它特別詳細記載中間,
[00:09:31.000 --> 00:09:34.000]  耶穌這一段的說話,
[00:09:34.000 --> 00:09:36.000]  詳細到一個地步,
[00:09:36.000 --> 00:09:38.000]  它是告訴我們,
[00:09:38.000 --> 00:09:40.000]  耶穌在這裏,
[00:09:40.000 --> 00:09:45.000]  引用了以塞亞的寓言,
[00:09:45.000 --> 00:09:47.000]  剛才我們讀了,
[00:09:47.000 --> 00:09:52.000]  然後就整段以塞亞書第六章,
[00:09:52.000 --> 00:09:54.000]  第幾節?
[00:09:54.000 --> 00:09:57.000]  通常我們讀以塞亞書第六章,
[00:09:57.000 --> 00:10:01.000]  又是不讀第八節之後的,
[00:10:01.000 --> 00:10:03.000]  我們就停在我在這裏,
[00:10:03.000 --> 00:10:06.000]  請差遣我,
[00:10:06.000 --> 00:10:10.000]  現在不流行師班,
[00:10:10.000 --> 00:10:16.000]  敬拜小祖就開始唱張森給我,
[00:10:16.000 --> 00:10:18.000]  還是差我何往必去,
[00:10:18.000 --> 00:10:20.000]  老套一點,
[00:10:20.000 --> 00:10:24.000]  現在應該唱彭遜,
[00:10:24.000 --> 00:10:27.000]  我們就呼召了,
[00:10:27.000 --> 00:10:30.000]  但是其實以塞亞書第六章,
[00:10:30.000 --> 00:10:35.000]  如果你從上帝講說話,
[00:10:35.000 --> 00:10:44.000]  和以塞亞講說話的交替的次序去讀,
[00:10:44.000 --> 00:10:46.000]  你就發覺,
[00:10:46.000 --> 00:10:49.000]  以塞亞書第六章一開始,
[00:10:49.000 --> 00:10:51.000]  當烏西亞王崩的時候,
[00:10:51.000 --> 00:10:55.000]  我看見主座在高高的寶座上,
[00:10:55.000 --> 00:10:57.000]  是以塞亞在講說話,
[00:10:57.000 --> 00:10:59.000]  見到撒拉弗時立,
[00:10:59.000 --> 00:11:02.000]  六隻翅膀很驚訝,
[00:11:02.000 --> 00:11:04.000]  然後他就胡言亂語了,
[00:11:04.000 --> 00:11:06.000]  我滅亡了,
[00:11:06.000 --> 00:11:11.000]  撒拉弗用燒著的紅炭,
[00:11:11.000 --> 00:11:14.000]  燙了以塞亞的嘴唇,
[00:11:14.000 --> 00:11:19.000]  然後他才安靜下來,
[00:11:19.000 --> 00:11:24.000]  聽見寶座上上帝的聲音說,
[00:11:24.000 --> 00:11:26.000]  我可以差遣誰,
[00:11:26.000 --> 00:11:30.000]  誰肯為我們去呢?
[00:11:30.000 --> 00:11:32.000]  以塞亞自告奮勇,
[00:11:32.000 --> 00:11:35.000]  他都不知道上帝在說什麼,
[00:11:35.000 --> 00:11:37.000]  他都不知道使命是什麼,
[00:11:37.000 --> 00:11:39.000]  他就已經說,
[00:11:39.000 --> 00:11:41.000]  你唱詩又懂得希伯來文,
[00:11:41.000 --> 00:11:46.000]  我啊,我在這兒,
[00:11:46.000 --> 00:11:50.000]  看看我啊,猜我吧,
[00:11:50.000 --> 00:11:53.000]  來到第八節,
[00:11:53.000 --> 00:11:56.000]  以塞亞這樣講完之後,
[00:11:56.000 --> 00:12:00.000]  上帝才講了一段很長的說話,
[00:12:00.000 --> 00:12:02.000]  開頭的時候上帝說,
[00:12:02.000 --> 00:12:03.000]  看見了,請放下,
[00:12:03.000 --> 00:12:04.000]  沒有,沒有這句,
[00:12:04.000 --> 00:12:08.000]  是以前的粉兄會牧師見到你舉手,
[00:12:08.000 --> 00:12:10.000]  他會這樣跟你講,
[00:12:10.000 --> 00:12:11.000]  上帝就說什麼?
[00:12:11.000 --> 00:12:13.000]  就是這段,
[00:12:13.000 --> 00:12:15.000]  我差你去,
[00:12:15.000 --> 00:12:21.000]  是要叫他們聽是要聽見,
[00:12:21.000 --> 00:12:23.000]  卻不明白,
[00:12:23.000 --> 00:12:26.000]  看是要看見,
[00:12:26.000 --> 00:12:28.000]  卻不曉得,
[00:12:28.000 --> 00:12:32.000]  這個百姓是由蒙了心,
[00:12:32.000 --> 00:12:34.000]  以躲發尋,
[00:12:34.000 --> 00:12:37.000]  恐怕看見聽見回轉,
[00:12:37.000 --> 00:12:43.000]  便得意志。
[00:12:43.000 --> 00:12:44.000]  你試一下,
[00:12:44.000 --> 00:12:46.000]  神學畢業,
[00:12:46.000 --> 00:12:50.000]  我們剛剛神學院六月尾舉行了畢業禮,
[00:12:50.000 --> 00:12:55.000]  116位同學都寫了他們的畢業感言,
[00:12:55.000 --> 00:12:59.000]  個個都籌儲滿志,
[00:12:59.000 --> 00:13:03.000]  要為上帝幹一番大事,
[00:13:03.000 --> 00:13:04.000]  當然了,
[00:13:04.000 --> 00:13:05.000]  如果不是這樣的,
[00:13:05.000 --> 00:13:08.000]  都未曾畢業就已經頭暗了,
[00:13:08.000 --> 00:13:10.000]  那做什麼事?
[00:13:10.000 --> 00:13:12.000]  所以是應該的,
[00:13:12.000 --> 00:13:15.000]  但如果未曾畢業,
[00:13:15.000 --> 00:13:17.000]  上帝就跟你講,
[00:13:17.000 --> 00:13:20.000]  我差你去這間教會,
[00:13:20.000 --> 00:13:24.000]  你講到別人就睡覺,
[00:13:24.000 --> 00:13:28.000]  你講到不伴別人就去洗手間,
[00:13:28.000 --> 00:13:29.000]  你再講下去,
[00:13:29.000 --> 00:13:30.000]  不是你要喝水,
[00:13:30.000 --> 00:13:31.000]  是他喝水,
[00:13:31.000 --> 00:13:32.000]  我從來都不明白,
[00:13:32.000 --> 00:13:35.000]  為什麼坐著聽到要喝水,
[00:13:35.000 --> 00:13:37.000]  到現在我都想不明白,
[00:13:37.000 --> 00:13:41.000]  除非你是曾經有病,
[00:13:41.000 --> 00:13:44.000]  沒有口水,
[00:13:44.000 --> 00:13:46.000]  你還見過有人聽電話沒有?
[00:13:46.000 --> 00:13:47.000]  上帝跟你講,
[00:13:47.000 --> 00:13:51.000]  你講到大堂鐘座電話響起,
[00:13:51.000 --> 00:13:53.000]  他不是關掉,
[00:13:53.000 --> 00:13:56.000]  他聽到很大聲,
[00:13:56.000 --> 00:13:58.000]  是真的,
[00:13:58.000 --> 00:14:01.000]  他快要講完,
[00:14:01.000 --> 00:14:06.000]  感謝主提醒時間到了,
[00:14:06.000 --> 00:14:08.000]  還有,
[00:14:08.000 --> 00:14:12.000]  你有沒有試過剪手指甲?
[00:14:12.000 --> 00:14:13.000]  是真的,
[00:14:13.000 --> 00:14:14.000]  我都見過,
[00:14:14.000 --> 00:14:16.000]  坐在中間,
[00:14:16.000 --> 00:14:19.000]  啪一聲跳過隔壁,
[00:14:19.000 --> 00:14:22.000]  我想下去幫他撿回來,
[00:14:22.000 --> 00:14:25.000]  幸好不是拿個大一點的指甲鉗出來,
[00:14:25.000 --> 00:14:28.000]  動起腳來剪,
[00:14:28.000 --> 00:14:31.000]  如果上帝這樣跟你講,
[00:14:31.000 --> 00:14:33.000]  你去這個教會,
[00:14:33.000 --> 00:14:37.000]  你會是最後那個關燈關門,
[00:14:37.000 --> 00:14:38.000]  倒閉,
[00:14:38.000 --> 00:14:41.000]  你去嗎?
[00:14:41.000 --> 00:14:43.000]  以塞雅聽明白了,
[00:14:43.000 --> 00:14:45.000]  所以你讀下去,
[00:14:45.000 --> 00:14:48.000]  第六章的高潮,
[00:14:48.000 --> 00:14:50.000]  以塞雅最後講了半句,
[00:14:50.000 --> 00:14:53.000]  他不是再像前半章的經文,
[00:14:53.000 --> 00:14:54.000]  講那麼多,
[00:14:54.000 --> 00:14:55.000]  他說主啊,
[00:14:55.000 --> 00:15:00.000]  這要到何時呢?
[00:15:00.000 --> 00:15:01.000]  你給我三年,
[00:15:01.000 --> 00:15:03.000]  我熬過它,
[00:15:03.000 --> 00:15:04.000]  三年之後,
[00:15:04.000 --> 00:15:06.000]  你答應我教會復興,
[00:15:06.000 --> 00:15:08.000]  那就直了,
[00:15:08.000 --> 00:15:10.000]  上帝不是這樣說,
[00:15:10.000 --> 00:15:12.000]  上帝跟以塞雅說,
[00:15:12.000 --> 00:15:17.000]  直到城一方涼,
[00:15:17.000 --> 00:15:24.000]  無人居住,
[00:15:24.000 --> 00:15:26.000]  以塞雅怎樣回應?
[00:15:26.000 --> 00:15:27.000]  主啊,
[00:15:27.000 --> 00:15:28.000]  我在這裏,
[00:15:28.000 --> 00:15:32.000]  請差遣我隔壁那個,
[00:15:32.000 --> 00:15:33.000]  不去了,
[00:15:33.000 --> 00:15:35.000]  聽清楚了,
[00:15:35.000 --> 00:15:36.000]  不是,
[00:15:36.000 --> 00:15:37.000]  其實如果這樣就好了,
[00:15:37.000 --> 00:15:39.000]  以塞雅書六章,
[00:15:39.000 --> 00:15:41.000]  一個禮拜零修讀完了,
[00:15:41.000 --> 00:15:42.000]  不用六十六章,
[00:15:42.000 --> 00:15:43.000]  讀多久都不完,
[00:15:43.000 --> 00:15:47.000]  要去BSF查以塞雅書,
[00:15:47.000 --> 00:15:50.000]  以塞雅沒有放棄,
[00:15:50.000 --> 00:15:54.000]  她是明知不可而為之,
[00:15:54.000 --> 00:15:56.000]  所以第七章說什麼?
[00:15:56.000 --> 00:15:59.000]  其實第六章不是說以塞雅夢召,
[00:15:59.000 --> 00:16:03.000]  第六章是預備以塞雅書第七章,
[00:16:03.000 --> 00:16:07.000]  是第二到十二章的核心,
[00:16:07.000 --> 00:16:09.000]  是告訴以塞雅,
[00:16:09.000 --> 00:16:13.000]  聽,聽日你去見阿斯王,
[00:16:13.000 --> 00:16:15.000]  他聽是要聽見,
[00:16:15.000 --> 00:16:17.000]  卻不明白,
[00:16:17.000 --> 00:16:19.000]  他看是要看見,
[00:16:19.000 --> 00:16:20.000]  卻不曉得,
[00:16:20.000 --> 00:16:22.000]  他猶夢了心,
[00:16:22.000 --> 00:16:25.000]  耳朵發沉,
[00:16:25.000 --> 00:16:28.000]  恐怕回轉便得意志,
[00:16:28.000 --> 00:16:31.000]  所以先知未曾去,
[00:16:31.000 --> 00:16:35.000]  上帝已經將結果告訴他,
[00:16:35.000 --> 00:16:37.000]  他去不去?
[00:16:37.000 --> 00:16:40.000]  你打開以塞雅書第七章讀下去,
[00:16:40.000 --> 00:16:42.000]  他去,
[00:16:42.000 --> 00:16:47.000]  明知不可而為之,
[00:16:47.000 --> 00:16:53.000]  這個是耶穌引用舊約的典故,
[00:16:53.000 --> 00:16:57.000]  以塞雅絕對不是預言耶穌的時期,
[00:16:57.000 --> 00:17:00.000]  這段說話首先不是以塞雅說的,
[00:17:00.000 --> 00:17:01.000]  是上帝說的,
[00:17:01.000 --> 00:17:03.000]  上帝告訴以塞雅聽,
[00:17:03.000 --> 00:17:05.000]  聽日你去見皇帝,
[00:17:05.000 --> 00:17:07.000]  皇帝不會聽你的,
[00:17:07.000 --> 00:17:11.000]  整個耶路撒冷的百姓不會聽你的,
[00:17:11.000 --> 00:17:13.000]  那你還去不去?
[00:17:13.000 --> 00:17:15.000]  以塞雅說不去,
[00:17:15.000 --> 00:17:18.000]  整段經文多謝馬太,
[00:17:18.000 --> 00:17:20.000]  她這樣引用出來,
[00:17:20.000 --> 00:17:24.000]  畫龍點睛,
[00:17:24.000 --> 00:17:26.000]  你就明白,
[00:17:26.000 --> 00:17:31.000]  其實不是要他們不明白,
[00:17:31.000 --> 00:17:35.000]  不是不讓他們明白,
[00:17:35.000 --> 00:17:39.000]  上帝連這句不說的都說出來了,
[00:17:39.000 --> 00:17:42.000]  昨晚我們說反話,
[00:17:42.000 --> 00:17:44.000]  耶穌和猶太人說,
[00:17:44.000 --> 00:17:47.000]  你要做的快點去做,
[00:17:47.000 --> 00:17:50.000]  以塞雅書第六章這一段是反話,
[00:17:50.000 --> 00:17:53.000]  上帝說他們不會聽的,
[00:17:53.000 --> 00:17:56.000]  他們怕迴轉的,
[00:17:56.000 --> 00:17:58.000]  但是你仍然要去,
[00:17:58.000 --> 00:18:02.000]  你連這句都說給他們聽,
[00:18:02.000 --> 00:18:04.000]  路加福音,
[00:18:04.000 --> 00:18:08.000]  如果你打開第六章,
[00:18:08.000 --> 00:18:20.000]  記載耶穌說這個比喻的時候,
[00:18:20.000 --> 00:18:21.000]  第八章,
[00:18:21.000 --> 00:18:22.000]  對不起,
[00:18:22.000 --> 00:18:24.000]  昨晚我們看了第六章,
[00:18:24.000 --> 00:18:27.000]  路加福音第八章,
[00:18:27.000 --> 00:18:29.000]  第十節,
[00:18:29.000 --> 00:18:31.000]  神國的奧秘,
[00:18:31.000 --> 00:18:34.000]  只是叫你們知道,
[00:18:34.000 --> 00:18:37.000]  別人就用比喻,
[00:18:37.000 --> 00:18:41.000]  叫他們看也看不見,
[00:18:41.000 --> 00:18:44.000]  聽也聽不明,
[00:18:44.000 --> 00:18:47.000]  最簡單的記載就是路加福音,
[00:18:47.000 --> 00:18:49.000]  無論是比喻的本身,
[00:18:49.000 --> 00:18:52.000]  是耶穌中間的說話,
[00:18:52.000 --> 00:18:55.000]  以至到最後的解釋,
[00:18:55.000 --> 00:18:59.000]  路加沒有提到以賽雅先知的說話,
[00:18:59.000 --> 00:19:04.000]  路加沒有引用到舊約的典故,
[00:19:04.000 --> 00:19:05.000]  漏了?
[00:19:05.000 --> 00:19:08.000]  不是,
[00:19:08.000 --> 00:19:12.000]  路加醫生是將以賽雅這一段的經文,
[00:19:12.000 --> 00:19:19.000]  留到他的下集大結局,
[00:19:19.000 --> 00:19:22.000]  你知道路加福音只是上半,
[00:19:22.000 --> 00:19:26.000]  提阿非羅大人這個開場白,
[00:19:26.000 --> 00:19:28.000]  出現在《仕途行傳》,
[00:19:28.000 --> 00:19:31.000]  所以你揭開《仕途行傳》是28章,
[00:19:31.000 --> 00:19:33.000]  可能你讀過,
[00:19:33.000 --> 00:19:34.000]  你有沒有印象?
[00:19:34.000 --> 00:19:37.000]  保羅最後去到羅馬,
[00:19:37.000 --> 00:19:40.000]  見完猶太人之後,
[00:19:40.000 --> 00:19:46.000]  說了神國的道,
[00:19:46.000 --> 00:19:51.000]  反應仍然是有信的,
[00:19:51.000 --> 00:19:53.000]  有不信的,
[00:19:53.000 --> 00:19:55.000]  《仕途行傳》28章,
[00:19:55.000 --> 00:19:58.000]  第24節,
[00:19:58.000 --> 00:20:00.000]  他們彼此不合,
[00:20:00.000 --> 00:20:03.000]  那就散了,
[00:20:03.000 --> 00:20:06.000]  未散以先,
[00:20:06.000 --> 00:20:09.000]  保羅說了一句話,
[00:20:09.000 --> 00:20:13.000]  聖靈直先知以賽雅,
[00:20:13.000 --> 00:20:16.000]  向你們祖宗所說的話,
[00:20:16.000 --> 00:20:18.000]  是不錯的,
[00:20:18.000 --> 00:20:19.000]  看清楚,
[00:20:19.000 --> 00:20:22.000]  保羅不是說以賽雅預言你們今天不信,
[00:20:22.000 --> 00:20:23.000]  不是,
[00:20:23.000 --> 00:20:26.000]  新約聖經從來都不是這樣說話,
[00:20:26.000 --> 00:20:29.000]  以賽雅先知是對你們祖宗說話,
[00:20:29.000 --> 00:20:33.000]  是對當時的阿克斯王說話,
[00:20:33.000 --> 00:20:37.000]  是對當時猶太耶路撒冷的百姓說,
[00:20:37.000 --> 00:20:38.000]  說什麼?
[00:20:38.000 --> 00:20:40.000]  你去告訴這百姓說,
[00:20:40.000 --> 00:20:43.000]  你們聽是要聽見,
[00:20:43.000 --> 00:20:45.000]  卻不明白,
[00:20:45.000 --> 00:20:46.000]  看是要看見,
[00:20:46.000 --> 00:20:47.000]  卻不曉得,
[00:20:47.000 --> 00:20:50.000]  因為這百姓由夢了心,
[00:20:50.000 --> 00:20:52.000]  耳朵發沉,
[00:20:52.000 --> 00:20:53.000]  眼睛閉著,
[00:20:53.000 --> 00:20:55.000]  恐怕眼睛看見,
[00:20:55.000 --> 00:20:56.000]  耳朵聽見,
[00:20:56.000 --> 00:20:57.000]  心裡明白,
[00:20:57.000 --> 00:21:00.000]  回轉過來,
[00:21:00.000 --> 00:21:04.000]  我就醫治他們。
[00:21:05.000 --> 00:21:09.000]  你去告訴這百姓,
[00:21:09.000 --> 00:21:12.000]  不說那句都說了,
[00:21:12.000 --> 00:21:14.000]  保羅一生就是這樣,
[00:21:14.000 --> 00:21:16.000]  其實來到28章,
[00:21:16.000 --> 00:21:19.000]  他已經是一個很有經驗的宣教士,
[00:21:19.000 --> 00:21:23.000]  不是剛剛跟著巴拿巴主任牧師,
[00:21:23.000 --> 00:21:25.000]  第一次全道旅行,
[00:21:25.000 --> 00:21:26.000]  是吧?
[00:21:26.000 --> 00:21:28.000]  保羅現在獨當一面,
