
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹 主來平安
[00:03:14.000 --> 00:03:16.000]  想去問
[00:03:16.000 --> 00:03:18.000]  聖經,我現在遇到這樣的難題
[00:03:18.000 --> 00:03:20.000]  到底
[00:03:20.000 --> 00:03:22.000]  有哪一句金句
[00:03:22.000 --> 00:03:24.000]  不過我們都要虛心停下來
[00:03:24.000 --> 00:03:26.000]  容許
[00:03:26.000 --> 00:03:28.000]  聖經
[00:03:28.000 --> 00:03:30.000]  告訴我們
[00:03:30.000 --> 00:03:32.000]  你這個問題
[00:03:32.000 --> 00:03:34.000]  不是很重要
[00:03:34.000 --> 00:03:36.000]  有時我們就沒有準備
[00:03:36.000 --> 00:03:38.000]  會有這樣的回答
[00:03:38.000 --> 00:03:40.000]  我們來到
[00:03:40.000 --> 00:03:42.000]  上帝面前祈禱的
[00:03:42.000 --> 00:03:44.000]  都是天大的事
[00:03:44.000 --> 00:03:46.000]  聖經有它自己的主題
[00:03:46.000 --> 00:03:48.000]  有它想要
[00:03:48.000 --> 00:03:50.000]  說的重點
[00:03:50.000 --> 00:03:52.000]  甚至來到
[00:03:52.000 --> 00:03:54.000]  我們
[00:03:54.000 --> 00:03:56.000]  認為找到了
[00:03:56.000 --> 00:03:58.000]  三段講瘟疫的
[00:03:58.000 --> 00:04:00.000]  經文在舊約聖經
[00:04:00.000 --> 00:04:02.000]  這是第一段
[00:04:02.000 --> 00:04:04.000]  一定有很重要的訊息
[00:04:04.000 --> 00:04:06.000]  告訴我們
[00:04:06.000 --> 00:04:08.000]  都好了,找到了
[00:04:08.000 --> 00:04:10.000]  我們仍然要
[00:04:10.000 --> 00:04:12.000]  小心看清楚
[00:04:12.000 --> 00:04:14.000]  到底
[00:04:14.000 --> 00:04:16.000]  經文想跟我們說的
[00:04:16.000 --> 00:04:18.000]  不一定是我們想要
[00:04:18.000 --> 00:04:20.000]  找到的
[00:04:20.000 --> 00:04:22.000]  這是第一,開頭的時候
[00:04:22.000 --> 00:04:24.000]  我們必須要
[00:04:24.000 --> 00:04:26.000]  首先說清楚
[00:04:26.000 --> 00:04:28.000]  讓我們
[00:04:28.000 --> 00:04:30.000]  有一個開放的
[00:04:30.000 --> 00:04:32.000]  心靈樂意
[00:04:32.000 --> 00:04:34.000]  謙卑
[00:04:34.000 --> 00:04:36.000]  聆聽主
[00:04:36.000 --> 00:04:38.000]  自己的說話
[00:04:38.000 --> 00:04:40.000]  文素記十六章
[00:04:40.000 --> 00:04:42.000]  四十一節
[00:04:42.000 --> 00:04:44.000]  到五十節
[00:04:44.000 --> 00:04:46.000]  其實很短的十節的經文
[00:04:46.000 --> 00:04:48.000]  記載的
[00:04:48.000 --> 00:04:50.000]  是在曠野
[00:04:50.000 --> 00:04:52.000]  以色列百姓當中
[00:04:52.000 --> 00:04:54.000]  發生的
[00:04:54.000 --> 00:04:56.000]  一次瘟疫
[00:04:56.000 --> 00:04:58.000]  當然
[00:04:58.000 --> 00:05:00.000]  瘟疫,坦白說
[00:05:00.000 --> 00:05:02.000]  不是偶然
[00:05:02.000 --> 00:05:04.000]  很久才會
[00:05:04.000 --> 00:05:06.000]  發生一次半次的
[00:05:08.000 --> 00:05:10.000]  今天
[00:05:10.000 --> 00:05:12.000]  醫學昌明
[00:05:12.000 --> 00:05:14.000]  所以流行性感冒
[00:05:14.000 --> 00:05:16.000]  就已經不算
[00:05:16.000 --> 00:05:18.000]  是一個瘟疫
[00:05:18.000 --> 00:05:20.000]  除非那一年的
[00:05:20.000 --> 00:05:22.000]  流感
[00:05:22.000 --> 00:05:24.000]  是醫學界從來
[00:05:24.000 --> 00:05:26.000]  沒有見過的變種
[00:05:26.000 --> 00:05:28.000]  這樣的病毒
[00:05:28.000 --> 00:05:30.000]  沒有
[00:05:30.000 --> 00:05:32.000]  預防的針藥
[00:05:32.000 --> 00:05:34.000]  也都很難
[00:05:34.000 --> 00:05:36.000]  去治療
[00:05:36.000 --> 00:05:38.000]  這次新冠狀病毒
[00:05:38.000 --> 00:05:40.000]  肺炎的流行
[00:05:40.000 --> 00:05:42.000]  才會造成
[00:05:42.000 --> 00:05:44.000]  很大的混亂
[00:05:44.000 --> 00:05:46.000]  否則的話
[00:05:46.000 --> 00:05:48.000]  每年流感季節來了走了
[00:05:48.000 --> 00:05:50.000]  我們都不覺意的
[00:05:50.000 --> 00:05:52.000]  其實
[00:05:52.000 --> 00:05:54.000]  古代的社會
[00:05:54.000 --> 00:05:56.000]  或者在舊約聖經當中
[00:05:56.000 --> 00:05:58.000]  刀劍
[00:05:58.000 --> 00:06:00.000]  饑荒
[00:06:00.000 --> 00:06:02.000]  瘟疫
[00:06:02.000 --> 00:06:04.000]  這些災難
[00:06:04.000 --> 00:06:06.000]  經常發生
[00:06:06.000 --> 00:06:08.000]  你想想
[00:06:08.000 --> 00:06:10.000]  舊約聖經記載了多少場戰爭
[00:06:10.000 --> 00:06:12.000]  饑荒
[00:06:12.000 --> 00:06:14.000]  在農業的社會
[00:06:14.000 --> 00:06:16.000]  無論是旱災
[00:06:16.000 --> 00:06:18.000]  還是蝗蟲的災害
[00:06:18.000 --> 00:06:20.000]  帶來的饑荒
[00:06:20.000 --> 00:06:22.000]  這些在舊約聖經
[00:06:22.000 --> 00:06:24.000]  屢次提到的
[00:06:24.000 --> 00:06:26.000]  都是
[00:06:26.000 --> 00:06:28.000]  你可以說很平常的災難
[00:06:28.000 --> 00:06:32.000]  特別記載的
[00:06:32.000 --> 00:06:34.000]  在文素記
[00:06:34.000 --> 00:06:36.000]  十六章
[00:06:36.000 --> 00:06:38.000]  我記得之前
[00:06:38.000 --> 00:06:40.000]  春埃及記有說過
[00:06:40.000 --> 00:06:42.000]  瘟疫
[00:06:42.000 --> 00:06:44.000]  但那不是以色列人所經歷的
[00:06:44.000 --> 00:06:46.000]  是埃及人所經歷的
[00:06:46.000 --> 00:06:48.000]  所以舊約聖經所記載
[00:06:48.000 --> 00:06:50.000]  在以色列當中發生瘟疫
[00:06:50.000 --> 00:06:52.000]  文素記抗野這一次
[00:06:52.000 --> 00:06:54.000]  是頭一段
[00:06:54.000 --> 00:06:56.000]  的記載
[00:06:56.000 --> 00:06:58.000]  十節的經文
[00:06:58.000 --> 00:07:00.000]  我們不再重複讀一次
[00:07:00.000 --> 00:07:02.000]  不過很簡單
[00:07:02.000 --> 00:07:04.000]  其實事情發生得很快
[00:07:04.000 --> 00:07:06.000]  來得快
[00:07:06.000 --> 00:07:08.000]  走得快
[00:07:08.000 --> 00:07:10.000]  所以不是很詳細的記載
[00:07:10.000 --> 00:07:12.000]  不過很清楚的
[00:07:12.000 --> 00:07:14.000]  以色列的全會眾
[00:07:14.000 --> 00:07:16.000]  走到摩西亞倫
[00:07:16.000 --> 00:07:18.000]  面前發怨言
[00:07:18.000 --> 00:07:20.000]  這是起因
[00:07:20.000 --> 00:07:22.000]  會眾聚集
[00:07:22.000 --> 00:07:24.000]  攻擊摩西亞倫
[00:07:24.000 --> 00:07:26.000]  不料
[00:07:26.000 --> 00:07:28.000]  耶和華的榮光顯現
[00:07:28.000 --> 00:07:30.000]  這是接著
[00:07:30.000 --> 00:07:32.000]  發生的事情
[00:07:32.000 --> 00:07:34.000]  不料
[00:07:34.000 --> 00:07:36.000]  在中文的意思
[00:07:36.000 --> 00:07:38.000]  是大家都沒有猜到
[00:07:38.000 --> 00:07:40.000]  希伯來文沒有這個意思
[00:07:40.000 --> 00:07:42.000]  希伯來文的字眼其實是
[00:07:42.000 --> 00:07:44.000]  看那
[00:07:44.000 --> 00:07:46.000]  耶和華的榮光
[00:07:46.000 --> 00:07:48.000]  顯現
[00:07:48.000 --> 00:07:50.000]  看那就是將我們的
[00:07:50.000 --> 00:07:52.000]  注意力
[00:07:52.000 --> 00:07:54.000]  由百姓
[00:07:54.000 --> 00:07:56.000]  的怨言
[00:07:56.000 --> 00:07:58.000]  全會眾
[00:07:58.000 --> 00:08:00.000]  的攻擊
[00:08:00.000 --> 00:08:02.000]  轉移到
[00:08:02.000 --> 00:08:04.000]  上主的顯現
[00:08:04.000 --> 00:08:06.000]  上主的
[00:08:06.000 --> 00:08:08.000]  顯現帶來的
[00:08:08.000 --> 00:08:10.000]  是他的憤怒
[00:08:10.000 --> 00:08:12.000]  是他的
[00:08:12.000 --> 00:08:14.000]  刑罰
[00:08:14.000 --> 00:08:16.000]  或者我們說是他的管教
[00:08:16.000 --> 00:08:18.000]  所以
[00:08:18.000 --> 00:08:20.000]  耶和華對摩西亞倫說什麼
[00:08:20.000 --> 00:08:22.000]  你離開會眾
[00:08:22.000 --> 00:08:24.000]  我要將他們
[00:08:24.000 --> 00:08:26.000]  滅絕
[00:08:26.000 --> 00:08:28.000]  這也不是第一次上帝這樣說的
[00:08:28.000 --> 00:08:30.000]  金牛毒的事件
[00:08:30.000 --> 00:08:32.000]  在春安及記
[00:08:32.000 --> 00:08:34.000]  已經發生過
[00:08:34.000 --> 00:08:36.000]  摩西亞倫
[00:08:36.000 --> 00:08:38.000]  反應得很快
[00:08:38.000 --> 00:08:40.000]  都未等上帝說完
[00:08:40.000 --> 00:08:42.000]  就叫亞倫
[00:08:42.000 --> 00:08:44.000]  拿他的香爐
[00:08:44.000 --> 00:08:46.000]  走到
[00:08:46.000 --> 00:08:48.000]  會眾當中
[00:08:48.000 --> 00:08:50.000]  為大家
[00:08:50.000 --> 00:08:52.000]  贖罪
[00:08:52.000 --> 00:08:54.000]  按照摩西亞倫
[00:08:54.000 --> 00:08:56.000]  的吩咐
[00:08:56.000 --> 00:08:58.000]  站在活人
[00:08:58.000 --> 00:09:00.000]  死人中間
[00:09:00.000 --> 00:09:02.000]  瘟疫止住
[00:09:02.000 --> 00:09:04.000]  死的人數
[00:09:04.000 --> 00:09:06.000]  14700人
[00:09:06.000 --> 00:09:10.000]  經文的記載就是這麼簡單
[00:09:10.000 --> 00:09:12.000]  整件事情就是這樣發生
[00:09:12.000 --> 00:09:14.000]  不過
[00:09:14.000 --> 00:09:16.000]  要明白這件事情
[00:09:16.000 --> 00:09:18.000]  我們必須要知道
[00:09:18.000 --> 00:09:20.000]  其實文素記的
[00:09:20.000 --> 00:09:22.000]  章節
[00:09:22.000 --> 00:09:24.000]  都告訴我們
[00:09:24.000 --> 00:09:26.000]  這是41節到
[00:09:26.000 --> 00:09:28.000]  50節
[00:09:28.000 --> 00:09:30.000]  41節之前
[00:09:30.000 --> 00:09:32.000]  16章1至40節
[00:09:32.000 --> 00:09:34.000]  到底有說什麼
[00:09:34.000 --> 00:09:36.000]  跟這件事情瘟疫的發生
[00:09:36.000 --> 00:09:38.000]  有沒有關係
[00:09:38.000 --> 00:09:40.000]  有 絕對有
[00:09:40.000 --> 00:09:42.000]  因為文素記第16章
[00:09:42.000 --> 00:09:44.000]  由第1節到40節
[00:09:44.000 --> 00:09:46.000]  就是記載
[00:09:46.000 --> 00:09:48.000]  可拉黨的
[00:09:48.000 --> 00:09:50.000]  叛變
[00:09:50.000 --> 00:09:52.000]  文素記第16章
[00:09:52.000 --> 00:09:54.000]  其實全章的經文
[00:09:54.000 --> 00:09:56.000]  50節的
[00:09:56.000 --> 00:09:58.000]  篇幅
[00:09:58.000 --> 00:10:00.000]  5分之4
[00:10:00.000 --> 00:10:02.000]  1至40節所記載的
[00:10:02.000 --> 00:10:04.000]  這個可拉黨
[00:10:04.000 --> 00:10:06.000]  的事件
[00:10:06.000 --> 00:10:08.000]  和最後這5分之1
[00:10:08.000 --> 00:10:10.000]  41到50章
[00:10:10.000 --> 00:10:12.000]  百姓攻擊
[00:10:12.000 --> 00:10:14.000]  摩西亞倫
[00:10:14.000 --> 00:10:16.000]  是連續發生
[00:10:16.000 --> 00:10:18.000]  前後的兩件事
[00:10:18.000 --> 00:10:22.000]  我們記得文素記
[00:10:22.000 --> 00:10:24.000]  百姓在曠野
[00:10:24.000 --> 00:10:26.000]  40年
[00:10:26.000 --> 00:10:28.000]  我們當然又記得
[00:10:28.000 --> 00:10:30.000]  文素記多數說的是
[00:10:30.000 --> 00:10:32.000]  發願言
[00:10:32.000 --> 00:10:34.000]  其實文素記有一個很清楚的
[00:10:34.000 --> 00:10:36.000]  結構
[00:10:36.000 --> 00:10:38.000]  可以將
[00:10:38.000 --> 00:10:40.000]  傳捲書
[00:10:40.000 --> 00:10:42.000]  按照地方
[00:10:42.000 --> 00:10:44.000]  的劃分
[00:10:44.000 --> 00:10:46.000]  分為三個主要的
[00:10:46.000 --> 00:10:48.000]  部分
[00:10:48.000 --> 00:10:50.000]  頭十章文素記記載
[00:10:50.000 --> 00:10:52.000]  百姓在西乃
[00:10:52.000 --> 00:10:54.000]  數點文素
[00:10:54.000 --> 00:10:56.000]  文素記的最後
[00:10:56.000 --> 00:10:58.000]  三分一
[00:10:58.000 --> 00:11:00.000]  最後十章27到
[00:11:00.000 --> 00:11:02.000]  36章
[00:11:02.000 --> 00:11:04.000]  是記載百姓已經來到
[00:11:04.000 --> 00:11:06.000]  約旦河東
[00:11:06.000 --> 00:11:08.000]  對岸就是耶利哥城
[00:11:08.000 --> 00:11:10.000]  不過未曾過河
[00:11:10.000 --> 00:11:12.000]  在那裡摩西
[00:11:12.000 --> 00:11:14.000]  和百姓交代了
[00:11:14.000 --> 00:11:16.000]  很多臨終
[00:11:16.000 --> 00:11:18.000]  的遺言
[00:11:18.000 --> 00:11:20.000]  整卷生命記
[00:11:20.000 --> 00:11:22.000]  可以說是摩西在
[00:11:22.000 --> 00:11:24.000]  摩亞平原
[00:11:24.000 --> 00:11:26.000]  約旦河東
[00:11:26.000 --> 00:11:28.000]  文素記27章
[00:11:28.000 --> 00:11:30.000]  記載百姓來到那裡
[00:11:30.000 --> 00:11:32.000]  等候
[00:11:32.000 --> 00:11:34.000]  預備過河一段很長的
[00:11:34.000 --> 00:11:36.000]  時間
[00:11:36.000 --> 00:11:38.000]  中間的11章
[00:11:38.000 --> 00:11:40.000]  到26章
[00:11:40.000 --> 00:11:42.000]  文素記中間的部分
[00:11:42.000 --> 00:11:44.000]  如果我們用
[00:11:44.000 --> 00:11:46.000]  文素記自己的一節
[00:11:46.000 --> 00:11:48.000]  說話記載
[00:11:48.000 --> 00:11:50.000]  上帝說你們在曠野
[00:11:50.000 --> 00:11:52.000]  十次試探我
[00:11:52.000 --> 00:11:54.000]  可以數得出
[00:11:54.000 --> 00:11:56.000]  在文素記中間的
[00:11:56.000 --> 00:11:58.000]  11到26章
[00:11:58.000 --> 00:12:00.000]  百姓有十次
[00:12:00.000 --> 00:12:02.000]  活役
[00:12:02.000 --> 00:12:04.000]  試探上帝
[00:12:04.000 --> 00:12:06.000]  16章所記載的
[00:12:06.000 --> 00:12:08.000]  正正就是
[00:12:08.000 --> 00:12:10.000]  這十次中間
[00:12:10.000 --> 00:12:12.000]  所發生的
[00:12:12.000 --> 00:12:14.000]  第五
[00:12:14.000 --> 00:12:16.000]  第六次連續的
[00:12:16.000 --> 00:12:18.000]  41節
[00:12:18.000 --> 00:12:20.000]  文素記的說法
[00:12:20.000 --> 00:12:22.000]  是第二天
[00:12:22.000 --> 00:12:24.000]  以色列團會眾
[00:12:24.000 --> 00:12:26.000]  聚集發怨言
[00:12:26.000 --> 00:12:28.000]  頭一天
[00:12:28.000 --> 00:12:30.000]  前一天
[00:12:30.000 --> 00:12:32.000]  發生的是可拉的叛變
[00:12:32.000 --> 00:12:36.000]  所以16章這處
[00:12:36.000 --> 00:12:38.000]  所記載的經文
[00:12:38.000 --> 00:12:40.000]  放在文素記的
[00:12:40.000 --> 00:12:42.000]  核心部分
[00:12:42.000 --> 00:12:44.000]  就是百姓
[00:12:44.000 --> 00:12:46.000]  背叛
[00:12:46.000 --> 00:12:48.000]  背叛誰呢?
[00:12:48.000 --> 00:12:50.000]  表面他們是攻擊摩西
[00:12:50.000 --> 00:12:52.000]  亞倫
[00:12:52.000 --> 00:12:54.000]  首先帶頭出來
[00:12:54.000 --> 00:12:56.000]  攻擊的是
[00:12:56.000 --> 00:12:58.000]  利美人可拉
[00:12:58.000 --> 00:13:00.000]  利美人
[00:13:00.000 --> 00:13:02.000]  其實就是摩西亞倫
[00:13:02.000 --> 00:13:04.000]  同一個支派
[00:13:04.000 --> 00:13:06.000]  的
[00:13:06.000 --> 00:13:08.000]  家族
[00:13:08.000 --> 00:13:10.000]  同一個支派
[00:13:10.000 --> 00:13:12.000]  的同胞
[00:13:12.000 --> 00:13:14.000]  同一個支派
[00:13:14.000 --> 00:13:16.000]  被上帝揀選
[00:13:16.000 --> 00:13:18.000]  在十三個支派
[00:13:18.000 --> 00:13:20.000]  馬拿西
[00:13:20.000 --> 00:13:22.000]  以法連約
[00:13:22.000 --> 00:13:24.000]  兩個支派
[00:13:24.000 --> 00:13:26.000]  十二兄弟現在十三個支派
[00:13:26.000 --> 00:13:28.000]  利美支派
[00:13:28.000 --> 00:13:30.000]  是上主揀選
[00:13:30.000 --> 00:13:32.000]  代表所有百姓
[00:13:32.000 --> 00:13:34.000]  的長子
[00:13:34.000 --> 00:13:36.000]  侍奉上帝
[00:13:36.000 --> 00:13:38.000]  這樣的利美人當中
[00:13:38.000 --> 00:13:40.000]  的可拉
[00:13:40.000 --> 00:13:42.000]  他起來攻擊
[00:13:42.000 --> 00:13:44.000]  摩西亞倫
[00:13:44.000 --> 00:13:46.000]  有幫手的
[00:13:46.000 --> 00:13:48.000]  所以十六章第一節
[00:13:48.000 --> 00:13:50.000]  記載還有留變的
[00:13:50.000 --> 00:13:52.000]  子孫
[00:13:52.000 --> 00:13:54.000]  有三個領袖站了出來
[00:13:54.000 --> 00:13:56.000]  和可拉
[00:13:56.000 --> 00:13:58.000]  同一黨
[00:13:58.000 --> 00:14:00.000]  留變支派
[00:14:00.000 --> 00:14:02.000]  你記得
[00:14:02.000 --> 00:14:04.000]  是十二支派
[00:14:04.000 --> 00:14:06.000]  之首他是長子
[00:14:06.000 --> 00:14:08.000]  所以十二支派的
[00:14:08.000 --> 00:14:10.000]  名單一直都一定
[00:14:10.000 --> 00:14:12.000]  是從留變
[00:14:12.000 --> 00:14:14.000]  開始帶子
[00:14:14.000 --> 00:14:16.000]  所以留變支派
[00:14:16.000 --> 00:14:18.000]  和利美支派
[00:14:18.000 --> 00:14:20.000]  的領袖站出來
[00:14:20.000 --> 00:14:22.000]  這樣已經非同小可
[00:14:22.000 --> 00:14:24.000]  不單止
[00:14:24.000 --> 00:14:26.000]  文素記十六章記載的是
[00:14:26.000 --> 00:14:28.000]  還有
[00:14:28.000 --> 00:14:30.000]  五十個領袖
[00:14:30.000 --> 00:14:32.000]  這二百五十個領袖
[00:14:32.000 --> 00:14:34.000]  是有
[00:14:34.000 --> 00:14:36.000]  名望的領袖
[00:14:36.000 --> 00:14:38.000]  是選入
[00:14:38.000 --> 00:14:40.000]  以色列的會中
[00:14:40.000 --> 00:14:42.000]  的領袖
[00:14:42.000 --> 00:14:44.000]  二百五十個
[00:14:44.000 --> 00:14:46.000]  不少啊
[00:14:46.000 --> 00:14:48.000]  你分回十二支派
[00:14:48.000 --> 00:14:50.000]  一個支派
[00:14:50.000 --> 00:14:52.000]  十個就一百二十個
[00:14:52.000 --> 00:14:54.000]  每個支派
[00:14:54.000 --> 00:14:56.000]  二十個領袖
[00:14:56.000 --> 00:14:58.000]  加上帶頭的
[00:14:58.000 --> 00:15:00.000]  這四個
[00:15:00.000 --> 00:15:02.000]  留變支派
[00:15:02.000 --> 00:15:04.000]  利美支派
[00:15:04.000 --> 00:15:06.000]  的領袖他們站出來說什麼
[00:15:06.000 --> 00:15:08.000]  領袖
[00:15:08.000 --> 00:15:10.000]  造反
[00:15:10.000 --> 00:15:12.000]  那他的口號
[00:15:12.000 --> 00:15:14.000]  就真的很不簡單
[00:15:14.000 --> 00:15:16.000]  十六章
[00:15:16.000 --> 00:15:18.000]  第三節說
[00:15:18.000 --> 00:15:20.000]  全會中
[00:15:20.000 --> 00:15:22.000]  所有的以色列人
[00:15:22.000 --> 00:15:24.000]  個個都是聖潔
[00:15:24.000 --> 00:15:26.000]  耶和華也都在
[00:15:26.000 --> 00:15:28.000]  他們中間
[00:15:28.000 --> 00:15:30.000]  你們摩西亞倫
[00:15:30.000 --> 00:15:32.000]  為什麼自告
[00:15:32.000 --> 00:15:34.000]  超過
[00:15:34.000 --> 00:15:36.000]  耶和華的會中呢
[00:15:36.000 --> 00:15:40.000]  裡面所說的
[00:15:40.000 --> 00:15:42.000]  有事實
[00:15:42.000 --> 00:15:44.000]  裡面所說的有道理
[00:15:44.000 --> 00:15:46.000]  裡面所說的
[00:15:46.000 --> 00:15:48.000]  你很難駁斥
[00:15:48.000 --> 00:15:50.000]  聽起來
[00:15:50.000 --> 00:15:52.000]  頭頭是道
[00:15:52.000 --> 00:15:54.000]  但是
[00:15:54.000 --> 00:15:56.000]  這樣的說話
[00:15:56.000 --> 00:15:58.000]  卻是
[00:15:58.000 --> 00:16:00.000]  得罪上帝
[00:16:00.000 --> 00:16:02.000]  所以十六章
[00:16:02.000 --> 00:16:04.000]  告訴我們摩西
[00:16:04.000 --> 00:16:06.000]  就吩咐
[00:16:06.000 --> 00:16:08.000]  可拉和叫
[00:16:08.000 --> 00:16:10.000]  留變支派
[00:16:10.000 --> 00:16:12.000]  的那幾個領袖
[00:16:12.000 --> 00:16:14.000]  和他們
[00:16:14.000 --> 00:16:16.000]  交代和他們
[00:16:16.000 --> 00:16:18.000]  討論
[00:16:18.000 --> 00:16:20.000]  摩西不是不理他們
[00:16:20.000 --> 00:16:22.000]  摩西和可拉怎麼說
[00:16:22.000 --> 00:16:24.000]  十六章第八節
[00:16:24.000 --> 00:16:26.000]  第九節利美的子孫
[00:16:26.000 --> 00:16:28.000]  你們聽
[00:16:28.000 --> 00:16:30.000]  以色列的神將你們分別出來
[00:16:30.000 --> 00:16:32.000]  使你們親近他
[00:16:32.000 --> 00:16:34.000]  辦耶和華帳幕的事情
[00:16:34.000 --> 00:16:36.000]  站在會眾的面前
[00:16:36.000 --> 00:16:38.000]  代表會眾當差
[00:16:38.000 --> 00:16:40.000]  耶和華使你
[00:16:40.000 --> 00:16:42.000]  和你一切的弟兄
[00:16:42.000 --> 00:16:44.000]  就是利美的子孫一同親近他
[00:16:44.000 --> 00:16:46.000]  這豈為小事
[00:16:46.000 --> 00:16:48.000]  你們還要求
[00:16:48.000 --> 00:16:50.000]  祭司的職任
[00:16:50.000 --> 00:16:52.000]  你和你一黨的人聚集
[00:16:52.000 --> 00:16:54.000]  攻擊耶和華
