
[00:00:00.000 --> 00:00:05.960]  寬恕無論在基督教的神學
[00:06:19.160 --> 00:06:22.160]  耶穌在十字架裏面不是說
[00:06:22.160 --> 00:06:25.160]  寬恕我們的敵人嗎?
[00:06:25.160 --> 00:06:28.160]  只要祝福不可就坐嘛
[00:06:28.160 --> 00:06:30.160]  聖經不是說有人打你的右邊
[00:06:30.160 --> 00:06:32.160]  你連左邊也被人打嗎?
[00:06:32.160 --> 00:06:33.160]  有人逼你走一里路
[00:06:33.160 --> 00:06:34.160]  走兩里路呢?
[00:06:34.160 --> 00:06:35.160]  為甚麼在詩篇裏面
[00:06:35.160 --> 00:06:37.160]  和在聖經裏面有這麼多這些的
[00:06:37.160 --> 00:06:41.160]  哇 求上帝去紀念
[00:06:41.160 --> 00:06:45.160]  這一班人對我們的仇恨
[00:06:45.160 --> 00:06:47.160]  我們不明白
[00:06:47.160 --> 00:06:49.160]  在聖經裏面我們看到一些
[00:06:49.160 --> 00:06:54.160]  很多是矛盾的一個教導
[00:06:54.160 --> 00:06:55.160]  在現實的生活裏面
[00:06:55.160 --> 00:06:57.160]  我們也看到一些矛盾
[00:06:57.160 --> 00:06:58.160]  所以寬恕是一個
[00:06:58.160 --> 00:07:01.160]  是在基督教的神學倫理學
[00:07:01.160 --> 00:07:04.160]  本身已經是一個很難的課題
[00:07:04.160 --> 00:07:07.160]  再加上寬恕是一個很難的課題
[00:07:07.160 --> 00:07:08.160]  無論在聖經的教導
[00:07:08.160 --> 00:07:10.160]  或者在實踐的生活裏面
[00:07:10.160 --> 00:07:13.160]  都是一個問題
[00:07:13.160 --> 00:07:15.160]  但是奇怪的地方
[00:07:15.160 --> 00:07:18.160]  當我們再去看看聖經
[00:07:18.160 --> 00:07:20.160]  關於寬恕之道的時候
[00:07:20.160 --> 00:07:23.160]  我們發覺有一樣東西很奇怪
[00:07:23.160 --> 00:07:26.160]  這一樣東西是我們不能忽略的
[00:07:26.160 --> 00:07:28.160]  奇怪的地方在哪裏呢?
[00:07:28.160 --> 00:07:30.160]  奇怪的地方
[00:07:30.160 --> 00:07:31.160]  比方來說
[00:07:31.160 --> 00:07:34.160]  當耶穌基督在十字架裏面
[00:07:34.160 --> 00:07:36.160]  他被釘在十字架的時候
[00:07:36.160 --> 00:07:38.160]  他不是釘著他的人說
[00:07:38.160 --> 00:07:39.160]  你呀 釘我十字架
[00:07:39.160 --> 00:07:42.160]  可能你知道你是所做的
[00:07:42.160 --> 00:07:44.160]  你不知道我現在寬恕你
[00:07:44.160 --> 00:07:45.160]  耶穌不是這樣說
[00:07:45.160 --> 00:07:47.160]  耶穌是對著天上的父啊父啊父啊
[00:07:47.160 --> 00:07:49.160]  赦免因為他所做的他不知道
[00:07:49.160 --> 00:07:52.160]  當這個詩人去說
[00:07:52.160 --> 00:07:55.160]  神啊 求你紀念這些以東人
[00:07:55.160 --> 00:07:57.160]  是糟蹋他們
[00:07:57.160 --> 00:08:01.160]  他不是拿著這個權去糟蹋這些以東人
[00:08:01.160 --> 00:08:04.160]  他不是拿著這個權去報復
[00:08:04.160 --> 00:08:06.160]  是將這些英系摔在盤石上
[00:08:06.160 --> 00:08:07.160]  不是的
[00:08:07.160 --> 00:08:10.160]  他是向上主 向天父
[00:08:10.160 --> 00:08:13.160]  如果你看回所有聖經裏面的寬恕
[00:08:13.160 --> 00:08:15.160]  是只有一個單方向
[00:08:15.160 --> 00:08:16.160]  是向著上帝的
[00:08:16.160 --> 00:08:19.160]  就好像我們念子禱文的時候
[00:08:19.160 --> 00:08:20.160]  我們說
[00:08:20.160 --> 00:08:22.160]  赦免我們的罪
[00:08:22.160 --> 00:08:23.160]  如同我們赦免人的罪
[00:08:23.160 --> 00:08:25.160]  罪是一個齋
[00:08:25.160 --> 00:08:27.160]  是一個罪齋
[00:08:27.160 --> 00:08:29.160]  所以聖經裏面有很多的比喻
[00:08:29.160 --> 00:08:30.160]  是說到欠多少錢多少錢
[00:08:30.160 --> 00:08:31.160]  我現在不用你
[00:08:31.160 --> 00:08:32.160]  就用個forgive這個字
[00:08:32.160 --> 00:08:33.160]  是放過你
[00:08:33.160 --> 00:08:34.160]  是forgive
[00:08:34.160 --> 00:08:36.160]  是赦免那個罪齋
[00:08:36.160 --> 00:08:37.160]  是上帝借的權
[00:08:37.160 --> 00:08:39.160]  所以在主禱文裏面就說到
[00:08:39.160 --> 00:08:42.160]  你才是最有權柄
[00:08:42.160 --> 00:08:44.160]  主禱文怎麼說
[00:08:44.160 --> 00:08:46.160]  主禱文說
[00:08:46.160 --> 00:08:48.160]  最生氣的是什麼
[00:08:48.160 --> 00:08:51.160]  你是滿有權柄的上帝
[00:08:51.160 --> 00:08:53.160]  所以我們看見
[00:08:53.160 --> 00:08:55.160]  在聖經裏面所說
[00:08:55.160 --> 00:08:58.160]  關於寬恕之道的時候
[00:08:58.160 --> 00:09:01.160]  不是一個moral teaching
[00:09:01.160 --> 00:09:04.160]  不是一個道德的教導
[00:09:04.160 --> 00:09:08.160]  如果我們從一個道德的角度去看
[00:09:08.160 --> 00:09:09.160]  這些聖經的時候
[00:09:09.160 --> 00:09:11.160]  完全我們不明白它說什麼
[00:09:11.160 --> 00:09:14.160]  事實上不單止是寬恕之道
[00:09:14.160 --> 00:09:16.160]  在整本聖經裏面
[00:09:16.160 --> 00:09:18.160]  如果你從一個道德的角度去看的時候
[00:09:18.160 --> 00:09:20.160]  是不make sense
[00:09:20.160 --> 00:09:21.160]  完全不make sense
[00:09:21.160 --> 00:09:23.160]  我舉一個簡單的例子
[00:09:23.160 --> 00:09:25.160]  阿伯拉罕獻耳撒
[00:09:25.160 --> 00:09:27.160]  阿伯拉罕獻耳撒
[00:09:27.160 --> 00:09:29.160]  將他自己心愛的兒子獻上
[00:09:29.160 --> 00:09:31.160]  那你告訴他
[00:09:31.160 --> 00:09:32.160]  不是啊
[00:09:32.160 --> 00:09:34.160]  蘇神不是啊
[00:09:34.160 --> 00:09:36.160]  結果上帝都為他預備了
[00:09:36.160 --> 00:09:38.160]  那個代罪的羔羊
[00:09:38.160 --> 00:09:39.160]  他就沒事
[00:09:39.160 --> 00:09:41.160]  你想一想
[00:09:41.160 --> 00:09:43.160]  第二次阿伯拉罕叫
[00:09:43.160 --> 00:09:45.160]  我們上去扯旗山獻祭
[00:09:45.160 --> 00:09:47.160]  你猜他願不願意
[00:09:47.160 --> 00:09:49.160]  那個PTSD
[00:09:49.160 --> 00:09:51.160]  那個後遺症
[00:09:51.160 --> 00:09:55.160]  那個心理的影響是多大
[00:09:55.160 --> 00:09:58.160]  如果你純粹是從一個道德的角度去看
[00:09:58.160 --> 00:10:00.160]  只可以說一句話
[00:10:00.160 --> 00:10:02.160]  It does not make any sense
[00:10:02.160 --> 00:10:04.160]  是沒得解的
[00:10:04.160 --> 00:10:07.160]  但是你從另外一個角度去看的時候
[00:10:07.160 --> 00:10:09.160]  就完全不同看法了
[00:10:09.160 --> 00:10:14.160]  阿伯拉罕獻耳撒的地方在哪裏
[00:10:14.160 --> 00:10:18.160]  就是今天聖殿所在的地方
[00:10:18.160 --> 00:10:21.160]  是預表一樣東西
[00:10:21.160 --> 00:10:24.160]  阿伯拉罕獻他的兒子耳撒
[00:10:24.160 --> 00:10:26.160]  就好像上帝將自己獨生的兒子獻上
[00:10:26.160 --> 00:10:28.160]  將耶穌的兒子獻上一樣
[00:10:28.160 --> 00:10:33.160]  是神自己將自己的兒子獻上
[00:10:33.160 --> 00:10:35.160]  所以當我們看聖經的時候
[00:10:35.160 --> 00:10:37.160]  我們不是會問這段聖經
[00:10:37.160 --> 00:10:39.160]  是給我們有什麼道德的教訓
[00:10:39.160 --> 00:10:41.160]  我們會問這段聖經
[00:10:41.160 --> 00:10:43.160]  有什麼救贖的意義在裏面
[00:10:43.160 --> 00:10:45.160]  用一個英文來講
[00:10:45.160 --> 00:10:49.160]  我們會問What is the moral lesson of this passage
[00:10:49.160 --> 00:10:53.160]  我們會問What is the redemptive significance of this passage
[00:10:53.160 --> 00:10:57.160]  究竟這段聖經和救贖有什麼關係
[00:10:57.160 --> 00:11:04.160]  這段聖經和上帝的救贖有何相關
[00:11:04.160 --> 00:11:09.160]  這是一個很重要的答案在裏面
[00:11:09.160 --> 00:11:11.160]  詩篇137篇
[00:11:11.160 --> 00:11:14.160]  他的禱告不是說神是靠我
[00:11:14.160 --> 00:11:16.160]  我現在要動手了
[00:11:16.160 --> 00:11:17.160]  不是
[00:11:17.160 --> 00:11:19.160]  他是求末日的時候神的審判
[00:11:19.160 --> 00:11:21.160]  在救贖是兩方面
[00:11:21.160 --> 00:11:22.160]  救贖是什麼呢
[00:11:22.160 --> 00:11:23.160]  救贖是兩個過程
[00:11:23.160 --> 00:11:24.160]  兩個方面
[00:11:24.160 --> 00:11:26.160]  第一是上帝的救贖拯救我們
[00:11:26.160 --> 00:11:28.160]  第二是上帝的審判
[00:11:28.160 --> 00:11:31.160]  永遠是有兩個意味在裏面
[00:11:31.160 --> 00:11:33.160]  就是拯救和救贖
[00:11:33.160 --> 00:11:35.160]  就好像以色列人過紅海
[00:11:35.160 --> 00:11:36.160]  是救贖
[00:11:36.160 --> 00:11:38.160]  埃及人過紅海的時候
[00:11:38.160 --> 00:11:41.160]  就是審判
[00:11:41.160 --> 00:11:46.160]  一定是有這兩個救贖和審判在裏面
[00:11:46.160 --> 00:11:48.160]  或者我們試下看看
[00:11:48.160 --> 00:11:50.160]  今天我們所看這段聖經
[00:11:50.160 --> 00:11:56.160]  正如我想到羅馬書裏面說
[00:11:56.160 --> 00:12:01.160]  一方面他講到迫伯尼為他祝福
[00:12:01.160 --> 00:12:03.160]  就了你為他祝福
[00:12:03.160 --> 00:12:06.160]  跟著我們不要說不要罵後面那句
[00:12:06.160 --> 00:12:08.160]  跟著保羅說
[00:12:08.160 --> 00:12:11.160]  申冤在我 我必報應
[00:12:11.160 --> 00:12:14.160]  是神執行這個審判
[00:12:14.160 --> 00:12:17.160]  不是我 是神執行這個審判
[00:12:17.160 --> 00:12:19.160]  如果我們明白了這段聖經
[00:12:19.160 --> 00:12:21.160]  除了這樣角度去看的時候
[00:12:21.160 --> 00:12:24.160]  再看這段聖經
[00:12:24.160 --> 00:12:27.160]  我們就會明白一些
[00:12:27.160 --> 00:12:31.160]  因為過去的六個月
[00:12:31.160 --> 00:12:34.160]  身體的緣故
[00:12:34.160 --> 00:12:36.160]  所以就沒有什麼機會講到
[00:12:36.160 --> 00:12:39.160]  也都講不到 失聲
[00:12:39.160 --> 00:12:41.160]  講不到又怎麼樣
[00:12:41.160 --> 00:12:43.160]  我耳朵聽到就聽到
[00:12:43.160 --> 00:12:44.160]  所以經常都聽到
[00:12:44.160 --> 00:12:46.160]  所以溫偉耀那些道
[00:12:46.160 --> 00:12:48.160]  原來有很多很好的道
[00:12:48.160 --> 00:12:51.160]  你有空不要說沒空都要聽
[00:12:51.160 --> 00:12:55.160]  溫偉耀 包惠坤 楊依
[00:12:55.160 --> 00:12:57.160]  很多很多很好的道
[00:12:57.160 --> 00:13:00.160]  給我自己有很多很多激勵
[00:13:00.160 --> 00:13:04.160]  有一次我一路早上去運動的時候
[00:13:04.160 --> 00:13:06.160]  就聽包惠坤講
[00:13:06.160 --> 00:13:10.160]  就講這段聖經
[00:13:10.160 --> 00:13:12.160]  他提出一個很有趣的問題
[00:13:12.160 --> 00:13:13.160]  我從沒想過
[00:13:13.160 --> 00:13:16.160]  這段聖經是講到
[00:13:16.160 --> 00:13:20.160]  彼得走來問耶穌
[00:13:20.160 --> 00:13:22.160]  耶穌 耶穌
[00:13:22.160 --> 00:13:24.160]  我的弟兄得罪我
[00:13:24.160 --> 00:13:26.160]  得罪我七次
[00:13:26.160 --> 00:13:28.160]  我七次都原諒他 夠不夠
[00:13:28.160 --> 00:13:32.160]  耶穌說 不是七次 是七十個七次
[00:13:32.160 --> 00:13:36.160]  彼得就問耶穌
[00:13:36.160 --> 00:13:38.160]  七次夠不夠
[00:13:38.160 --> 00:13:39.160]  我已經原諒了
[00:13:39.160 --> 00:13:41.160]  我比律法上的要求更加厲害
[00:13:41.160 --> 00:13:44.160]  我已經超過律法上的要求
[00:13:44.160 --> 00:13:46.160]  那我饒恕他七次夠不夠
[00:13:46.160 --> 00:13:49.160]  耶穌說不是七次 是七十個七次
[00:13:49.160 --> 00:13:51.160]  七十個七次就是無限次
[00:13:51.160 --> 00:13:54.160]  無論任何情形你都要饒恕他
[00:13:54.160 --> 00:13:56.160]  然後耶穌就講了一個故事
[00:13:56.160 --> 00:13:57.160]  用一個比喻
[00:13:57.160 --> 00:14:01.160]  很明顯那個字的連絡就是說
[00:14:01.160 --> 00:14:04.160]  後面那段聖經是解釋耶穌
[00:14:04.160 --> 00:14:06.160]  為什麼說七十個七次
[00:14:06.160 --> 00:14:09.160]  於是他就用這個比喻去講
[00:14:09.160 --> 00:14:11.160]  所以耶穌說我告訴你
[00:14:11.160 --> 00:14:13.160]  不是七次 而是七十個七次
[00:14:13.160 --> 00:14:16.160]  因為 天國好像有一個故事
[00:14:16.160 --> 00:14:18.160]  是因為 就是說這個比喻
[00:14:18.160 --> 00:14:21.160]  這個故事是一定用來展示
[00:14:21.160 --> 00:14:22.160]  他所講的這句話
[00:14:22.160 --> 00:14:24.160]  不是七次 是七十個七次
[00:14:24.160 --> 00:14:27.160]  我們再來看看這個故事是一個什麼故事
[00:14:27.160 --> 00:14:29.160]  我們再來看看這是一個什麼比喻
[00:14:29.160 --> 00:14:31.160]  耶穌就講了一個比喻
[00:14:31.160 --> 00:14:35.160]  他說有一個王 有一個僕人欠他
[00:14:35.160 --> 00:14:38.160]  中文聖經說一千萬兩
[00:14:38.160 --> 00:14:40.160]  就是10,000 talents
[00:14:40.160 --> 00:14:43.160]  就是一千萬兩
[00:14:43.160 --> 00:14:45.160]  他沒有力氣償還
[00:14:45.160 --> 00:14:48.160]  於是那個主人說你沒力氣償還算了
[00:14:48.160 --> 00:14:50.160]  寬恕了他
[00:14:50.160 --> 00:14:52.160]  他回去的時候有另外一個工人
[00:14:52.160 --> 00:14:55.160]  欠他十兩銀子又五兩銀子
[00:14:55.160 --> 00:14:57.160]  於是他就抓住他
[00:14:57.160 --> 00:14:59.160]  你不能還的就抓去坐牢
[00:14:59.160 --> 00:15:02.160]  那些人看到這個情形就報告給大王
[00:15:02.160 --> 00:15:05.160]  聽到大王就叫他抓去坐牢
[00:15:05.160 --> 00:15:08.160]  於是就等他受苦 直到他還錢為止
[00:15:08.160 --> 00:15:11.160]  我想很多人都很熟悉這段聖經
[00:15:11.160 --> 00:15:13.160]  但是你有沒有想過
[00:15:13.160 --> 00:15:16.160]  這段聖經有一個很大的矛盾在裡面
[00:15:16.160 --> 00:15:19.160]  耶穌回答彼得的問題
[00:15:19.160 --> 00:15:22.160]  就說你不是饒恕他七次
[00:15:22.160 --> 00:15:25.160]  是饒恕他七十個七次
[00:15:25.160 --> 00:15:27.160]  但是故事告訴你
[00:15:27.160 --> 00:15:30.160]  這個大王只是饒恕他一次
[00:15:30.160 --> 00:15:33.160]  第二次已經沒有了
[00:15:33.160 --> 00:15:35.160]  第二次已經沒有了
[00:15:35.160 --> 00:15:38.160]  大王沒有說應該來說
[00:15:38.160 --> 00:15:41.160]  大王說饒恕你第一次第二次又饒恕
[00:15:41.160 --> 00:15:45.160]  但是這個大王一次
[00:15:45.160 --> 00:15:48.160]  一次就已經抓了他坐牢
[00:15:48.160 --> 00:15:50.160]  究竟我們會問
[00:15:50.160 --> 00:15:52.160]  究竟耶穌叫我們饒恕一次
[00:15:52.160 --> 00:15:55.160]  還是饒恕他七十個七次
[00:15:55.160 --> 00:15:57.160]  為什麼耶穌會說一些
[00:15:57.160 --> 00:16:01.160]  前言不對後語的話
[00:16:01.160 --> 00:16:02.160]  為什麼他說
[00:16:02.160 --> 00:16:04.160]  如果你說後面那段聖經
[00:16:04.160 --> 00:16:06.160]  是要解釋前面那段聖經的時候
[00:16:06.160 --> 00:16:09.160]  他不僅不解釋前面那段聖經
[00:16:09.160 --> 00:16:12.160]  而且是更加令我們更加混亂
[00:16:12.160 --> 00:16:16.160]  究竟我們要饒恕一次
[00:16:16.160 --> 00:16:18.160]  就饒恕他七十個七次
[00:16:18.160 --> 00:16:20.160]  究竟為什麼耶穌要說一個這樣的比喻
[00:16:20.160 --> 00:16:23.160]  一次還是很多次
[00:16:23.160 --> 00:16:26.160]  就變成了包玉坤提出了一個這樣的問題
[00:16:26.160 --> 00:16:28.160]  叫我們思考
[00:16:28.160 --> 00:16:30.160]  通常我的理論就是
[00:16:30.160 --> 00:16:32.160]  凡是你看到聖經裡的很矛盾
[00:16:32.160 --> 00:16:34.160]  很不合理的那些是最精彩的
[00:16:34.160 --> 00:16:36.160]  不精彩是我們的問題
[00:16:36.160 --> 00:16:38.160]  不是上帝的問題
[00:16:38.160 --> 00:16:40.160]  所以我們要看看這段聖經
[00:16:40.160 --> 00:16:42.160]  究竟耶穌想說什麼
[00:16:42.160 --> 00:16:44.160]  什麼叫做寬恕之道
[00:16:44.160 --> 00:16:46.160]  寬恕是什麼意思
[00:16:46.160 --> 00:16:47.160]  我們就發覺
[00:16:47.160 --> 00:16:49.160]  於是我回家就從頭去看過
[00:16:49.160 --> 00:16:53.160]  如果我們要看馬太福音第十八章的時候
[00:16:53.160 --> 00:16:55.160]  我們一定要從馬太福音第十六章開始
[00:16:55.160 --> 00:16:59.160]  因為馬太福音第十六章就是整個分水嶺
