
[00:00:00.000 --> 00:00:05.000]  最近透過電視和一些網絡新聞,
[00:02:01.000 --> 00:02:04.000]  特別是職業青年,
[00:02:04.000 --> 00:02:06.000]  他們的工作壓力大,
[00:02:06.000 --> 00:02:09.000]  工作時間長,
[00:02:09.000 --> 00:02:10.000]  而且不穩定,
[00:02:10.000 --> 00:02:13.000]  所以影響到教會也很不穩定。
[00:02:13.000 --> 00:02:16.000]  因為生活的壓力很大,
[00:02:16.000 --> 00:02:18.000]  所以教會在猜測,
[00:02:18.000 --> 00:02:20.000]  在信徒培育,
[00:02:20.000 --> 00:02:24.000]  在各方面的事工進展都非常緩慢,
[00:02:24.000 --> 00:02:28.000]  甚至有倒退的趨勢。
[00:02:28.000 --> 00:02:30.000]  正面對這些壓力,
[00:02:30.000 --> 00:02:32.000]  我相信我們坐在這裡,
[00:02:32.000 --> 00:02:35.000]  我們有時也感到很無奈,
[00:02:35.000 --> 00:02:37.000]  我們感到憂慮,
[00:02:37.000 --> 00:02:39.000]  我們感到徬徨,
[00:02:39.000 --> 00:02:45.000]  我相信這些氣氛都瀰漫在我們很多人的心目當中,
[00:02:45.000 --> 00:02:47.000]  我們感到低沈困惑,
[00:02:47.000 --> 00:02:48.000]  我們失望,
[00:02:48.000 --> 00:02:50.000]  我們甚至悲觀,
[00:02:50.000 --> 00:02:54.000]  有很多人想離開這個地方,
[00:02:54.000 --> 00:02:56.000]  去到其他的地方,
[00:02:56.000 --> 00:03:00.000]  但是其他的地方會不會更好呢?不知道。
[00:03:00.000 --> 00:03:03.000]  曾經有一個同工跟我說,
[00:03:03.000 --> 00:03:06.000]  他忙到連死都沒有時間,
[00:03:06.000 --> 00:03:08.000]  連死都沒空,
[00:03:08.000 --> 00:03:15.000]  我相信今天我們在香港這個大氛圍當中,
[00:03:15.000 --> 00:03:18.000]  我們都感覺很多的不確定,
[00:03:18.000 --> 00:03:20.000]  不可知,
[00:03:20.000 --> 00:03:22.000]  甚至我們感到不服氣,
[00:03:22.000 --> 00:03:25.000]  為什麼會變成這樣呢?
[00:03:25.000 --> 00:03:29.000]  大家有沒有感覺好像人在江湖,
[00:03:29.000 --> 00:03:31.000]  然後身不由己呢?
[00:03:31.000 --> 00:03:37.000]  這次培靈會的主題叫做火煉的時代,
[00:03:37.000 --> 00:03:42.000]  我們要從但異理書第一、第三和第七章來看看,
[00:03:42.000 --> 00:03:47.000]  到底我們如何在江湖裡面,
[00:03:47.000 --> 00:03:49.000]  不需要退出江湖,
[00:03:49.000 --> 00:03:54.000]  不需要怕江湖的險惡而不向前,
[00:03:54.000 --> 00:03:57.000]  我們也不需要感嘆身不由己,
[00:03:57.000 --> 00:04:05.000]  我們看看但異理的榜樣和見證在我們的生命當中,
[00:04:05.000 --> 00:04:08.000]  我們一起先讀兩節聖經,
[00:04:08.000 --> 00:04:12.000]  就是但異理書第一章第一到第二節,
[00:04:12.000 --> 00:04:16.000]  「猶大王約瓦敬在位第三年,
[00:04:16.000 --> 00:04:21.000]  巴比倫王尼布格尼撒來到耶路撒冷將城圍困,
[00:04:21.000 --> 00:04:28.000]  主張猶大王約瓦敬並臣殿中器皿的幾份交付他手,
[00:04:28.000 --> 00:04:32.000]  他就把這器皿帶到士拿地,
[00:04:32.000 --> 00:04:39.000]  收入他臣的廟內,放在他臣的腹中。」
[00:04:39.000 --> 00:04:43.000]  在威權的底下如何來堅守身份,
[00:04:43.000 --> 00:04:47.000]  重正不移。
[00:04:47.000 --> 00:04:51.000]  我們看到在亂世的氛圍底下,
[00:04:51.000 --> 00:04:55.000]  主仍然掌權。
[00:04:55.000 --> 00:04:58.000]  在主前605年,
[00:04:58.000 --> 00:05:03.000]  我們知道猶大王約瓦敬在位的第三年,
[00:05:03.000 --> 00:05:08.000]  猶大經歷了一次非常大的激變,
[00:05:08.000 --> 00:05:12.000]  就是他們被尼布格尼撒巴比倫王來到滅城,
[00:05:12.000 --> 00:05:15.000]  然後將整個城攻陷,
[00:05:15.000 --> 00:05:19.000]  猶大人有很多被撈到巴比倫。
[00:05:19.000 --> 00:05:22.000]  在新巴比倫帝國,
[00:05:22.000 --> 00:05:26.000]  其實尼布格尼撒的父親開始的,
[00:05:26.000 --> 00:05:29.000]  就是尼布普拉撒,
[00:05:29.000 --> 00:05:34.000]  誰知道他是他的父親呢,因為大家都姓尼。
[00:05:34.000 --> 00:05:37.000]  尼布格尼撒接位之後,
[00:05:37.000 --> 00:05:42.000]  其實是在他父親仍然在位的時候,
[00:05:42.000 --> 00:05:44.000]  他攻陷了猶大。
[00:05:44.000 --> 00:05:47.000]  在猶大被攻陷之後,
[00:05:47.000 --> 00:05:50.000]  聽到他父親去世,
[00:05:50.000 --> 00:05:52.000]  所以他在深夜趕回去,
[00:05:52.000 --> 00:05:58.000]  過了一個月他就接約他父親做巴比倫王。
[00:05:58.000 --> 00:06:04.000]  我們可以看到這是整個巴比倫帝國的大事的年表,
[00:06:04.000 --> 00:06:08.000]  在猶太人中間有三次被撈,
[00:06:08.000 --> 00:06:15.000]  第一次就是約瓦敬我們今天在誕爾利書中第一章看到的,
[00:06:15.000 --> 00:06:17.000]  這三次被撈,
[00:06:17.000 --> 00:06:20.000]  最後我們感謝神的應許慕諾控,
[00:06:20.000 --> 00:06:23.000]  他們五三六年回歸。
[00:06:23.000 --> 00:06:28.000]  誕爾利書正是在這個歷史場景下發生,
[00:06:28.000 --> 00:06:34.000]  誕爾利應該是在主前帝620年出生,
[00:06:34.000 --> 00:06:38.000]  如果是在那個時候我們接受這個日子,
[00:06:38.000 --> 00:06:42.000]  當然也有人說應該是625年,
[00:06:42.000 --> 00:06:46.000]  無論怎樣我們接受620年這個說法的話,
[00:06:46.000 --> 00:06:50.000]  誕爾利被撈的時候他只有15歲,
[00:06:50.000 --> 00:06:52.000]  他只有15歲,
[00:06:52.000 --> 00:06:56.000]  剛才我們講了這幾個日子,
[00:06:56.000 --> 00:07:00.000]  就是在605年8月15日,
[00:07:00.000 --> 00:07:05.000]  巴比倫利布普拉薩王駕崩,
[00:07:05.000 --> 00:07:08.000]  然後利布格尼薩就星夜趕回,
[00:07:08.000 --> 00:07:14.000]  其實他在6月的時候就已經攻陷了巴勒斯坦,
[00:07:14.000 --> 00:07:18.000]  而選民在那個時候就已經被撈,
[00:07:18.000 --> 00:07:28.000]  9月7日他登基做巴比倫的第二任皇帝,
[00:07:28.000 --> 00:07:34.000]  其實耶路撒冷離開巴比倫大概有1500公里,
[00:07:34.000 --> 00:07:39.000]  這個我們看到在現代的一些藝術家,
[00:07:39.000 --> 00:07:43.000]  他們將當時的情景來描繪,
[00:07:43.000 --> 00:07:46.000]  也都畫了一些圖,
[00:07:46.000 --> 00:07:53.000]  離開1500公里的時候其實是沒有車,
[00:07:53.000 --> 00:07:58.000]  甚至這些戰俘連雷車馬車都沒有份坐,
[00:07:58.000 --> 00:08:02.000]  他們只有步行,
[00:08:02.000 --> 00:08:05.000]  如果你看下面這群人你就知道,
[00:08:05.000 --> 00:08:09.000]  他們是被綁住一個跟一個,
[00:08:09.000 --> 00:08:10.000]  然後步行,
[00:08:10.000 --> 00:08:12.000]  步行1500公里,
[00:08:12.000 --> 00:08:15.000]  你猜步行多久呢?
[00:08:15.000 --> 00:08:19.000]  我們一天大概步行25公里,
[00:08:19.000 --> 00:08:22.000]  如果是這樣的話就要步行兩個月,
[00:08:22.000 --> 00:08:25.000]  如果6月由大被攻陷的話,
[00:08:25.000 --> 00:08:29.000]  那個時候正是非常之酷熱的天氣,
[00:08:29.000 --> 00:08:32.000]  然後步行兩個月的時間,
[00:08:32.000 --> 00:08:37.000]  你覺得這個路程是一種什麼感受呢?
[00:08:37.000 --> 00:08:42.000]  他們從耶路撒冷這個地方一直去到巴比倫,
[00:08:42.000 --> 00:08:46.000]  我相信整個路程不單單遙遠,
[00:08:46.000 --> 00:08:49.000]  而且是非常之艱苦,
[00:08:49.000 --> 00:08:51.000]  當時仍然是夏天,
[00:08:51.000 --> 00:08:58.000]  所以早上巴比倫軍隊的號兵就吹角,
[00:08:58.000 --> 00:09:02.000]  然後所有的戰俘就要起身,
[00:09:02.000 --> 00:09:06.000]  然後就預備在公雞啼叫的時候,
[00:09:06.000 --> 00:09:08.000]  還有些少寒意,
[00:09:08.000 --> 00:09:14.000]  他們就在水滴濕了的草鞋著上之後,
[00:09:14.000 --> 00:09:16.000]  就要來到步行,
[00:09:16.000 --> 00:09:19.000]  開始一天的路程,
[00:09:19.000 --> 00:09:20.000]  弟兄姐妹,
[00:09:20.000 --> 00:09:23.000]  如果你是當時的一個戰俘,
[00:09:23.000 --> 00:09:26.000]  或者又是當時的彈爾里的話,
[00:09:26.000 --> 00:09:30.000]  你心裡面會有什麼感受呢?
[00:09:30.000 --> 00:09:33.000]  你每走一天的路程的時候,
[00:09:33.000 --> 00:09:36.000]  你心裡面會體會到什麼呢?
[00:09:36.000 --> 00:09:40.000]  我相信在你的腦海裡面一定有很多的問題,
[00:09:40.000 --> 00:09:42.000]  有非常多的問題,
[00:09:42.000 --> 00:09:45.000]  神為什麼不顧念他的百姓,
[00:09:45.000 --> 00:09:48.000]  神為什麼讓他的聖城,
[00:09:48.000 --> 00:09:49.000]  他的聖殿,
[00:09:49.000 --> 00:09:55.000]  甚至他的聖殿的器皿都全部被撈、被毀、被滅?
[00:09:55.000 --> 00:09:58.000]  當然彈爾里在他心裡面他知道,
[00:09:58.000 --> 00:10:01.000]  猶太人之所以被撈是因為他們犯罪,
[00:10:01.000 --> 00:10:04.000]  他們得罪神,他們拜偶像,
[00:10:04.000 --> 00:10:07.000]  但是那種感覺仍然是非常難受的,
[00:10:07.000 --> 00:10:09.000]  是不是呢?
[00:10:09.000 --> 00:10:15.000]  為什麼神會容許他們這群選民成為亡國奴呢?
[00:10:15.000 --> 00:10:21.000]  這些進退維谷的光景到底什麼時候才可以完結呢?
[00:10:21.000 --> 00:10:26.000]  我相信他們每走一步離開他們自己的國土,
[00:10:26.000 --> 00:10:28.000]  遠一程的時候,
[00:10:28.000 --> 00:10:33.000]  他們的希望也都消失多一部分,
[00:10:33.000 --> 00:10:38.000]  這個漫長的噩夢到底什麼時候才可以完結呢?
[00:10:38.000 --> 00:10:41.000]  我相信在當時被撈的人中間,
[00:10:41.000 --> 00:10:51.000]  這種無望、這種無奈、這種灰心一定是一直蔓延開去的,
[00:10:51.000 --> 00:10:54.000]  一切都玩完了,沒有了,
[00:10:54.000 --> 00:10:55.000]  希望消失,
[00:10:55.000 --> 00:10:57.000]  神的應許不知在哪裡,
[00:10:57.000 --> 00:11:00.000]  而神自己也可能不知在哪裡,
[00:11:00.000 --> 00:11:06.000]  我相信很多人都會有這樣的心裡的體會,
[00:11:06.000 --> 00:11:08.000]  當他們走完這兩個月的路程,
[00:11:08.000 --> 00:11:11.000]  差不多兩個月的路程的時候,
[00:11:11.000 --> 00:11:15.000]  他們慢慢在南邊看到巴比倫城,
[00:11:15.000 --> 00:11:20.000]  這個高聳入雲的巴比倫的寶塔式的建築物,
[00:11:20.000 --> 00:11:22.000]  然後再走一天的時候,
[00:11:22.000 --> 00:11:29.000]  進入了以德米蘭奇塔,
[00:11:29.000 --> 00:11:33.000]  然後進入了巴比倫城的城門,
[00:11:33.000 --> 00:11:36.000]  這個噩夢最終結束了,
[00:11:36.000 --> 00:11:39.000]  是不是結束了?
[00:11:39.000 --> 00:11:40.000]  不是,
[00:11:40.000 --> 00:11:42.000]  這個噩夢如果結束了,
[00:11:42.000 --> 00:11:45.000]  就另外一個新的噩夢開始,
[00:11:45.000 --> 00:11:49.000]  而這個噩夢比前面那個更加惡劣,
[00:11:49.000 --> 00:11:54.000]  這些在德國的別加摩博物館裡面,
[00:11:54.000 --> 00:11:57.000]  他們現在有一個展覽,
[00:11:57.000 --> 00:12:03.000]  就是古巴比倫的一些展覽,
[00:12:03.000 --> 00:12:06.000]  是非常值得去看的,
[00:12:06.000 --> 00:12:10.000]  當他們進入了巴比倫城,
[00:12:10.000 --> 00:12:14.000]  他們正式知道亡國奴的身份,
[00:12:14.000 --> 00:12:16.000]  從今天開始,
[00:12:16.000 --> 00:12:19.000]  他們要過著一個非人的生活,
[00:12:19.000 --> 00:12:23.000]  在遇到這些困難當中,
[00:12:23.000 --> 00:12:26.000]  如果你能夠知道為什麼,
[00:12:26.000 --> 00:12:29.000]  和什麼時候能夠結束,
[00:12:29.000 --> 00:12:33.000]  可能對你的困難會比較容易過,
[00:12:33.000 --> 00:12:36.000]  譬如你知道兩天後,
[00:12:36.000 --> 00:12:38.000]  你的困境就會結束,
[00:12:38.000 --> 00:12:42.000]  那你是不是會有足夠的力量熬過這兩天呢?
[00:12:42.000 --> 00:12:44.000]  但是現在的問題是,
[00:12:44.000 --> 00:12:46.000]  在這個無奈的苦境下,
[00:12:46.000 --> 00:12:49.000]  他們根本不知道什麼時候會結束,
[00:12:49.000 --> 00:12:52.000]  而很多時候他們仍然有一個很大的問號,
[00:12:52.000 --> 00:12:56.000]  為什麼他們要被捕到這個地方。
[00:12:56.000 --> 00:13:03.000]  曾經有一個中國在外國的留學生,
[00:13:03.000 --> 00:13:05.000]  他苦讀之余,
[00:13:05.000 --> 00:13:07.000]  他在屋前貼了一副對聯,
[00:13:07.000 --> 00:13:10.000]  大家知道古時的那些對聯,
[00:13:10.000 --> 00:13:13.000]  兩邊是兩對對聯,
[00:13:13.000 --> 00:13:15.000]  中間有一個叫做橫批,
[00:13:15.000 --> 00:13:19.000]  他就在自己的屋前寫了這個對聯,
[00:13:19.000 --> 00:13:23.000]  千辛萬苦,總有苦盡甘來日,
[00:13:23.000 --> 00:13:25.000]  是不是?
[00:13:25.000 --> 00:13:29.000]  狂風暴雨,靜待雨過天晴時,
[00:13:29.000 --> 00:13:31.000]  對吧?
[00:13:31.000 --> 00:13:33.000]  然後橫批是怎樣呢?
[00:13:33.000 --> 00:13:36.000]  還有多久呢?
[00:13:36.000 --> 00:13:39.000]  這個就是問題了,
[00:13:39.000 --> 00:13:44.000]  我相信我們在香港居住的年輕一代,
[00:13:44.000 --> 00:13:48.000]  有時也會有一些這樣的感受,
[00:13:48.000 --> 00:13:50.000]  還要等多久呢?
[00:13:50.000 --> 00:13:52.000]  好像寥寥無期,
[00:13:52.000 --> 00:13:56.000]  特別他們去到巴比倫的時候,
[00:13:56.000 --> 00:13:58.000]  他們才體會到現實,
[00:13:58.000 --> 00:14:03.000]  這個現實是非常真實在他們的面前,
[00:14:03.000 --> 00:14:08.000]  請姐妹,與其咒坐命運,
[00:14:08.000 --> 00:14:11.000]  不如來一個逆向思考,
[00:14:11.000 --> 00:14:16.000]  與其咒坐命運,不如來一個逆向思考,
[00:14:16.000 --> 00:14:21.000]  而但義理書第一章第二節就很清楚地讓我們看見,
[00:14:21.000 --> 00:14:25.000]  其實在地上發生的一切事,
[00:14:25.000 --> 00:14:29.000]  其實有主的主權在那裡掌管,
[00:14:29.000 --> 00:14:34.000]  主將猶大王約瓦敬並神殿里的器皿,
[00:14:34.000 --> 00:14:37.000]  幾分交給他,交給誰?
[00:14:37.000 --> 00:14:40.000]  交給尼布格利神,
[00:14:40.000 --> 00:14:42.000]  他就將器皿帶到士拿地,
[00:14:42.000 --> 00:14:44.000]  收入神的廟里,
[00:14:44.000 --> 00:14:47.000]  將它放入神的腹中,
[00:14:47.000 --> 00:14:50.000]  在亂局中神掌權,
[00:14:50.000 --> 00:14:52.000]  大環境不如意,
[00:14:52.000 --> 00:14:55.000]  但是亂局中神掌權,
[00:14:55.000 --> 00:14:57.000]  這個叫逆向思考,
[00:14:57.000 --> 00:15:01.000]  其實不是我們一廂情願的思考,
[00:15:01.000 --> 00:15:03.000]  你必須有這樣的體見,
[00:15:03.000 --> 00:15:07.000]  否則你在等待的期間,
[00:15:07.000 --> 00:15:09.000]  你是很痛苦,
[00:15:09.000 --> 00:15:11.000]  而且很無望,
[00:15:11.000 --> 00:15:18.000]  為什麼只用一句話來將尼布格利山這麼威風的侵略,
[00:15:18.000 --> 00:15:21.000]  一句就講完了,
[00:15:21.000 --> 00:15:23.000]  如果大家看舊約聖經,
[00:15:23.000 --> 00:15:27.000]  你會看到有很多地方不單單講一句,
[00:15:27.000 --> 00:15:32.000]  歷代之下第36章有四節經文講,
[00:15:32.000 --> 00:15:35.000]  耶利米蘇第27章有七節經文講,
[00:15:35.000 --> 00:15:42.000]  為什麼在但爾里書不多講尼布格利山如何侵略,
[00:15:42.000 --> 00:15:45.000]  然後如何滅城,
[00:15:45.000 --> 00:15:47.000]  為什麼?
[00:15:47.000 --> 00:15:51.000]  其實如果看但爾里書就會發現,
[00:15:51.000 --> 00:15:57.000]  但爾里書整本書是在講神在幫國中間掌權,
[00:15:57.000 --> 00:15:59.000]  而在第一章,
[00:15:59.000 --> 00:16:01.000]  以色列人被擄的時候,
[00:16:01.000 --> 00:16:04.000]  他其實都要配合主題,
[00:16:04.000 --> 00:16:08.000]  就是神是掌權的一位,
[00:16:08.000 --> 00:16:11.000]  其實不是尼布格利山如何威風,
[00:16:11.000 --> 00:16:14.000]  他的權力如何威猛,
[00:16:14.000 --> 00:16:16.000]  可以將猶太人打敗,
[00:16:16.000 --> 00:16:22.000]  不是,其實是主將整個情況交在他的手裡,
[00:16:22.000 --> 00:16:25.000]  最終的主權是在神的手中,
[00:16:25.000 --> 00:16:27.000]  大家注意頭兩個字,
[00:16:27.000 --> 00:16:34.000]  主將猶太王約瓦景和神殿里的器皿幾分交給他,
[00:16:34.000 --> 00:16:36.000]  大家有沒有看到這個說法?
[00:16:36.000 --> 00:16:38.000]  如果你看到這個說法的時候,
[00:16:38.000 --> 00:16:43.000]  你雖然在一個很痛苦無奈的幽谷裡面,
[00:16:43.000 --> 00:16:47.000]  你仍然會有一線生機,
[00:16:47.000 --> 00:16:50.000]  這個叫逆向思考,
[00:16:50.000 --> 00:16:57.000]  要到什麼時候呢?
[00:16:57.000 --> 00:17:01.000]  我們知道在黑暗湧道的盡頭,
[00:17:01.000 --> 00:17:03.000]  祂一定會出現,
[00:17:03.000 --> 00:17:07.000]  大家相信嗎?
[00:17:07.000 --> 00:17:09.000]  大家如果相信的話,
[00:17:09.000 --> 00:17:12.000]  為什麼祂現在遲遲未出現呢?
[00:17:12.000 --> 00:17:15.000]  為什麼我們仍然在黑暗裡面呢?
[00:17:15.000 --> 00:17:17.000]  為什麼呢?
[00:17:17.000 --> 00:17:21.000]  因為還沒走到盡頭,
[00:17:21.000 --> 00:17:23.000]  還沒走到盡頭,
[00:17:23.000 --> 00:17:25.000]  祂就還沒出現,
[00:17:25.000 --> 00:17:27.000]  所以在這個過程裡面,
[00:17:27.000 --> 00:17:30.000]  我相信弟兄姐妹是很難受的,
[00:17:30.000 --> 00:17:33.000]  在這個過程裡面是很難受,
[00:17:33.000 --> 00:17:35.000]  但是大家要深深相信,
[00:17:35.000 --> 00:17:38.000]  在神沒有完蛋的時候,
[00:17:38.000 --> 00:17:42.000]  在神只有下回分解,
[00:17:42.000 --> 00:17:45.000]  你看小說看到下回分解的時候,
[00:17:45.000 --> 00:17:49.000]  你就多拼命都放一些帖子到下面看,
[00:17:49.000 --> 00:17:54.000]  同樣在神沒有完蛋的時候,
[00:17:54.000 --> 00:17:57.000]  在神只有下回分解,
[00:17:57.000 --> 00:17:59.000]  神是歷史的主宰,
[00:17:59.000 --> 00:18:01.000]  神是幕後的英雄,
[00:18:01.000 --> 00:18:02.000]  如果你看第一章,
[00:18:02.000 --> 00:18:07.000]  就配合了整個神主宰一切的主題,
[00:18:07.000 --> 00:18:15.000]  第二節主張約瓦鏡和聖殿的器皿交付給他,
[00:18:15.000 --> 00:18:23.000]  第九節說到神使但爾里在太監眼前蒙恩,
[00:18:23.000 --> 00:18:27.000]  神仍然在幕後主持大局,
[00:18:27.000 --> 00:18:34.000]  第十七節就是神賜給他們四個少年人,
[00:18:34.000 --> 00:18:40.000]  在各項的文字學問上有聰明和知識,
[00:18:40.000 --> 00:18:45.000]  第一章就看到神在幕後的主宰,
[00:18:45.000 --> 00:18:48.000]  而他是歷史的主宰,
[00:18:48.000 --> 00:18:51.000]  他是背後的英雄,
[00:18:51.000 --> 00:18:52.000]  弟兄姐妹,
[00:18:52.000 --> 00:18:58.000]  在茫茫的前景當中,
[00:18:58.000 --> 00:19:01.000]  大家千萬不要失去盼望,
[00:19:01.000 --> 00:19:06.000]  這個叫逆向思考,
[00:19:06.000 --> 00:19:08.000]  曾經有個小孩,
[00:19:08.000 --> 00:19:10.000]  他心情不好的時候,
[00:19:10.000 --> 00:19:12.000]  他倒掛金鈎,
[00:19:12.000 --> 00:19:15.000]  將自己頭向下,
[00:19:15.000 --> 00:19:17.000]  腳向上,
[00:19:17.000 --> 00:19:18.000]  人家就問他,
[00:19:18.000 --> 00:19:20.000]  你在做什麼?
[00:19:20.000 --> 00:19:21.000]  他說,
[00:19:21.000 --> 00:19:23.000]  我心情不好,
[00:19:23.000 --> 00:19:25.000]  心情不好為什麼要這樣做呢?
[00:19:25.000 --> 00:19:27.000]  心情不好,
[00:19:27.000 --> 00:19:29.000]  反過來看這些人,
[00:19:29.000 --> 00:19:31.000]  覺得他們很特別,
[00:19:31.000 --> 00:19:32.000]  很奇怪,
[00:19:32.000 --> 00:19:34.000]  心情就會好一點,
[00:19:34.000 --> 00:19:38.000]  有沒有人反過來看這個世界呢?
[00:19:38.000 --> 00:19:42.000]  不是看這個世界upside down,
[00:19:42.000 --> 00:19:46.000]  而是看這個世界downside up,
[00:19:46.000 --> 00:19:50.000]  如果從神的角度來看這個世界,
[00:19:50.000 --> 00:19:52.000]  這個世界有很多東西,
[00:19:52.000 --> 00:19:54.000]  你不明白,
[00:19:54.000 --> 00:19:57.000]  最終你都得到大道。
[00:19:57.000 --> 00:20:01.000]  我們看第三到第七節,
[00:20:01.000 --> 00:20:03.000]  大家一起讀,
[00:20:03.000 --> 00:20:06.000]  「王吩咐太監長阿斯比娜,
[00:20:06.000 --> 00:20:11.000]  從以色列人宗室和貴族中帶進幾個人來,
[00:20:11.000 --> 00:20:14.000]  就是少年沒有殘疾,
[00:20:14.000 --> 00:20:15.000]  相貌俊美,
[00:20:15.000 --> 00:20:17.000]  通達各樣學問,
[00:20:17.000 --> 00:20:19.000]  知識聰明俱備,
[00:20:19.000 --> 00:20:22.000]  足能事立在王宮內的,
[00:20:22.000 --> 00:20:26.000]  要教他們加勒底的文字語言。
[00:20:26.000 --> 00:20:31.000]  王派定將自己所用的膳和所喝的酒,
[00:20:31.000 --> 00:20:33.000]  每日賜他們一份,
[00:20:33.000 --> 00:20:35.000]  養他們三年,
[00:20:35.000 --> 00:20:40.000]  滿了三年好叫他們在王面前事立。
[00:20:40.000 --> 00:20:43.000]  他們中間有由大族的人,
[00:20:43.000 --> 00:20:48.000]  但爾利、哈那尼亞、米沙利、阿薩尼亞,
[00:20:48.000 --> 00:20:50.000]  太監長給他們起名,
[00:20:50.000 --> 00:20:53.000]  稱但爾利為白提沙實,
[00:20:53.000 --> 00:20:56.000]  稱哈那尼亞為沙特拉,
[00:20:56.000 --> 00:20:59.000]  稱米沙利為米沙,
[00:20:59.000 --> 00:21:03.000]  稱阿薩尼亞為阿伯尼哥。
[00:21:03.000 --> 00:21:05.000]  頂尖妹妹,
[00:21:05.000 --> 00:21:06.000]  如果你看第三節,
[00:21:06.000 --> 00:21:08.000]  你就會發現這群人,
[00:21:08.000 --> 00:21:14.000]  其實是在猶大的宗室和貴族中間,
[00:21:14.000 --> 00:21:17.000]  但爾利和他三個的朋友,
[00:21:17.000 --> 00:21:22.000]  其實他們出身都非常之好,
[00:21:22.000 --> 00:21:24.000]  他們是貴族的後裔,
[00:21:24.000 --> 00:21:26.000]  如果用今天的話來說,
[00:21:26.000 --> 00:21:28.000]  他們是官二代,
[00:21:28.000 --> 00:21:30.000]  富二代,
[00:21:30.000 --> 00:21:34.000]  其實他們是養尊處優,
[00:21:34.000 --> 00:21:37.000]  他們可以有一個很好的生活,
[00:21:37.000 --> 00:21:41.000]  他們可以富爾直賞,
[00:21:41.000 --> 00:21:44.000]  甚至有名有望,
[00:21:44.000 --> 00:21:45.000]  有財有富,
[00:21:45.000 --> 00:21:48.000]  但是因為生不逢時,
[00:21:48.000 --> 00:21:50.000]  竟然遇上了戰亂,
[00:21:50.000 --> 00:21:55.000]  所以現在淪落成為被撈的人,
[00:21:55.000 --> 00:21:58.000]  淪為亡國奴,
[00:21:58.000 --> 00:22:02.000]  你覺得是不是命運弄人呢?
[00:22:02.000 --> 00:22:03.000]  有很多時候,
[00:22:03.000 --> 00:22:05.000]  我們也發現,
[00:22:05.000 --> 00:22:09.000]  其實在地上的環境不一定如我們意,
[00:22:09.000 --> 00:22:12.000]  又或者我們以為是這樣走,
[00:22:12.000 --> 00:22:14.000]  怎知忽然間來一個打叉,
[00:22:14.000 --> 00:22:18.000]  我們整個的計劃和夢想都被搞亂了,
[00:22:18.000 --> 00:22:24.000]  尼泊爾卡尼沙就從這群人中選了四個,
[00:22:24.000 --> 00:22:28.000]  我相信他們是最優秀的幾個,
[00:22:28.000 --> 00:22:34.000]  他們在異邦文化下要面對,
[00:22:34.000 --> 00:22:36.000]  他們要抗衡,
[00:22:36.000 --> 00:22:40.000]  我們如果看巴比倫太監學校,
[00:22:40.000 --> 00:22:42.000]  他們有些入學通則,
[00:22:42.000 --> 00:22:45.000]  什麼人才能進入這個學校呢?
[00:22:45.000 --> 00:22:47.000]  只是做太監,
[00:22:47.000 --> 00:22:49.000]  只能在皇帝面前,
