
[00:00:00.000 --> 00:00:02.240]  上一次記不記得說了誰?
[00:04:45.920 --> 00:04:48.080]  你看虛耗了他們的力量
[00:04:48.080 --> 00:04:51.040]  反而生養眾多
[00:04:51.040 --> 00:04:52.800]  Plan A 失敗
[00:04:52.800 --> 00:04:54.880]  到 Plan B
[00:04:54.880 --> 00:04:55.680]  他說什麼呢
[00:04:55.680 --> 00:04:58.720]  就是要殺害剛剛出生的男嬰
[00:04:58.720 --> 00:05:01.920]  開始惡毒了
[00:05:01.920 --> 00:05:03.200]  在一章十六節說
[00:05:03.200 --> 00:05:05.840]  你們要為希伯來的婦人收生
[00:05:05.840 --> 00:05:06.960]  因為她什麼收生呢
[00:05:06.960 --> 00:05:07.680]  接生
[00:05:07.680 --> 00:05:09.920]  他找了接生婆來到
[00:05:09.920 --> 00:05:11.040]  當你接生的時候
[00:05:11.040 --> 00:05:12.560]  你看到她臨盤
[00:05:12.560 --> 00:05:15.680]  如果男孩就殺了她
[00:05:15.680 --> 00:05:18.880]  如果女孩就給她一條命
[00:05:18.880 --> 00:05:20.160]  結果聖經記載
[00:05:20.160 --> 00:05:21.200]  這個接生婆
[00:05:21.200 --> 00:05:23.600]  這個收生婆敬畏神
[00:05:23.600 --> 00:05:26.880]  敬畏神就傳留了男孩的性命
[00:05:26.880 --> 00:05:28.880]  當埃及王知道之後就很生氣
[00:05:28.880 --> 00:05:31.040]  然後召見收生婆
[00:05:31.040 --> 00:05:33.280]  你猜收生婆怎麼說呢
[00:05:33.280 --> 00:05:36.000]  收生婆說
[00:05:36.000 --> 00:05:37.840]  她說在一章十九節
[00:05:37.840 --> 00:05:40.800]  因為希伯來的婦人
[00:05:40.800 --> 00:05:43.120]  和埃及的婦人不同
[00:05:43.120 --> 00:05:46.480]  希伯來的婦人比較大隻
[00:05:46.480 --> 00:05:47.840]  原文是活潑一點
[00:05:47.840 --> 00:05:48.640]  所以她說
[00:05:48.640 --> 00:05:50.880]  我還沒到接生
[00:05:50.880 --> 00:05:53.040]  那個嬰兒就出生了
[00:05:53.040 --> 00:05:55.360]  我還沒生過嬰兒
[00:05:55.360 --> 00:05:58.000]  我聽起來也知道這個藉口很勉強
[00:05:58.000 --> 00:05:58.720]  是不是
[00:05:58.720 --> 00:06:00.400]  就是出生了
[00:06:00.400 --> 00:06:02.640]  我不知道是不是自己剪臍帶
[00:06:02.640 --> 00:06:03.920]  自己出生了
[00:06:03.920 --> 00:06:04.800]  然後
[00:06:04.800 --> 00:06:05.840]  那好吧
[00:06:05.840 --> 00:06:07.440]  在一章二十節
[00:06:07.440 --> 00:06:11.360]  聖經記載神的口袋收生婆
[00:06:11.360 --> 00:06:13.440]  以色列人又多起來
[00:06:13.440 --> 00:06:15.040]  又極其強盛
[00:06:15.040 --> 00:06:15.920]  那就是說
[00:06:15.920 --> 00:06:18.080]  Plan B失敗了
[00:06:18.080 --> 00:06:19.520]  到Plan C了
[00:06:19.520 --> 00:06:21.520]  行動再升級
[00:06:21.520 --> 00:06:23.760]  這次法老不理那麼多
[00:06:23.760 --> 00:06:26.160]  我不管你去到出了世沒有
[00:06:26.160 --> 00:06:27.840]  總之一出世
[00:06:27.840 --> 00:06:30.880]  全部男嬰掉到河裏
[00:06:30.880 --> 00:06:32.240]  哇 很殘忍
[00:06:32.240 --> 00:06:36.720]  我想幻想不到當時是多麼風聲鶴唳
[00:06:36.720 --> 00:06:41.440]  因為你怎會忍心將自己的嬰兒掉到河裏呢
[00:06:41.440 --> 00:06:44.640]  在《長海球記》一章二十二節這樣說
[00:06:44.640 --> 00:06:47.200]  他就從剛才大家看了這段經文
[00:06:47.200 --> 00:06:48.640]  將嬰兒全部掉到河裏
[00:06:48.640 --> 00:06:50.320]  簡單直接
[00:06:50.320 --> 00:06:55.280]  那時候要拯救整個以色列民族的人出世了
[00:06:55.280 --> 00:06:58.160]  那個就是嬰兒摩西
[00:06:58.160 --> 00:07:00.720]  就是剛才大家讀的那段經文
[00:07:00.720 --> 00:07:03.200]  在第一節和第二節說
[00:07:03.200 --> 00:07:08.160]  有一個利美家的人娶了一個利美女子為妻
[00:07:08.160 --> 00:07:10.640]  那個女人懷孕生了一個兒子
[00:07:10.640 --> 00:07:15.440]  見他盡美就藏了他三個月
[00:07:15.440 --> 00:07:16.400]  見他盡美
[00:07:16.400 --> 00:07:17.200]  就是他不捨得
[00:07:17.200 --> 00:07:18.080]  生了個嬰兒
[00:07:18.080 --> 00:07:18.960]  是男孩子
[00:07:18.960 --> 00:07:20.400]  怎麼捨得掉到河裏呢
[00:07:20.400 --> 00:07:21.360]  就先收起來
[00:07:21.360 --> 00:07:22.400]  不要理那麼多
[00:07:22.400 --> 00:07:24.800]  孩子盡美聖經說
[00:07:24.800 --> 00:07:28.960]  但是其實每個孩子在爸爸媽媽出世
[00:07:28.960 --> 00:07:30.400]  都是盡美的
[00:07:30.400 --> 00:07:32.640]  都是全世界最美的
[00:07:32.640 --> 00:07:34.080]  有時候你在Facebook那裏看
[00:07:34.080 --> 00:07:35.840]  每個孩子生了個嬰兒
[00:07:35.840 --> 00:07:37.360]  讚得很美
[00:07:37.360 --> 00:07:39.600]  其實你看看也不是很美
[00:07:39.600 --> 00:07:41.680]  總而言之在嬰兒
[00:07:41.680 --> 00:07:42.720]  在媽媽眼中
[00:07:42.720 --> 00:07:46.000]  就是最帥最美女
[00:07:46.000 --> 00:07:47.360]  結果去到聖經說
[00:07:47.360 --> 00:07:49.200]  三個月慢慢長大
[00:07:49.200 --> 00:07:50.960]  收藏不了
[00:07:50.960 --> 00:07:52.480]  在二章三節說
[00:07:52.480 --> 00:07:53.920]  後來不能再藏
[00:07:53.920 --> 00:07:55.840]  就娶了一個蒲草箱
[00:07:55.840 --> 00:07:57.840]  抹上了石漆和石油
[00:07:57.840 --> 00:07:59.760]  將孩子放在裏頭
[00:07:59.760 --> 00:08:03.280]  把箱子擱在河邊的嶙峋中
[00:08:03.280 --> 00:08:06.400]  嬰兒應該在嬰兒床
[00:08:06.400 --> 00:08:08.400]  應該在搖籃裏
[00:08:08.400 --> 00:08:10.640]  但是這個嬰兒摩西
[00:08:10.640 --> 00:08:13.920]  就要被放在一個蒲草箱
[00:08:13.920 --> 00:08:16.400]  上帝透過這個蒲草箱
[00:08:16.400 --> 00:08:19.920]  成為了拯救這個英雄的工具
[00:08:19.920 --> 00:08:21.520]  蒲草箱是什麼呢
[00:08:21.520 --> 00:08:23.280]  蒲草箱原文
[00:08:23.280 --> 00:08:25.200]  起碼內文就是這個字
[00:08:25.200 --> 00:08:28.960]  這個字在聖經只出現過兩次
[00:08:28.960 --> 00:08:30.800]  一次就是這裏
[00:08:30.800 --> 00:08:33.280]  另一次就出現在《創世記》
[00:08:33.280 --> 00:08:36.640]  六章十四節裏說的那件事
[00:08:36.640 --> 00:08:37.920]  什麼事呢
[00:08:37.920 --> 00:08:39.680]  原來這個字就等於
[00:08:39.680 --> 00:08:43.680]  羅亞所造的那隻方舟
[00:08:43.680 --> 00:08:46.080]  原來是同一個字
[00:08:46.080 --> 00:08:48.800]  原來蒲草箱就是方舟這個字
[00:08:48.800 --> 00:08:51.040]  在《重新出發》的講道裏
[00:08:51.040 --> 00:08:53.280]  我都知道上帝透過我們
[00:08:53.280 --> 00:08:56.800]  就看到上帝透過方舟拯救了羅亞
[00:08:56.800 --> 00:09:02.720]  這次就透過了極小的方舟拯救了摩西
[00:09:02.720 --> 00:09:05.600]  其實很多人都說
[00:09:05.600 --> 00:09:09.920]  羅亞和摩西其實就是預表著耶穌
[00:09:09.920 --> 00:09:11.840]  因為這都是一個人
[00:09:11.840 --> 00:09:14.480]  他們都要接受水的浸禮
[00:09:14.480 --> 00:09:17.040]  然後預備了救恩
[00:09:17.040 --> 00:09:20.880]  摩西的媽媽將摩西放在河邊
[00:09:20.880 --> 00:09:23.520]  我們今天的女主角出場了
[00:09:23.520 --> 00:09:25.120]  米利安出場了
[00:09:25.120 --> 00:09:26.240]  她做了什麼呢
[00:09:26.240 --> 00:09:29.840]  米利安其實很會說話
[00:09:29.840 --> 00:09:31.440]  我們看看
[00:09:31.440 --> 00:09:34.320]  在《出拉及》的二章四節開始出場
[00:09:34.320 --> 00:09:38.080]  孩子的姐姐米利安遠遠站著
[00:09:38.080 --> 00:09:40.000]  就看看發生什麼事
[00:09:40.000 --> 00:09:43.040]  就是說BB的摩西在奴隸裏面
[00:09:43.040 --> 00:09:44.160]  究竟做什麼呢
[00:09:44.160 --> 00:09:45.040]  她去看著
[00:09:45.040 --> 00:09:48.000]  我們不知道她要去看著
[00:09:48.000 --> 00:09:50.320]  弟弟這個責任是她自己提出
[00:09:50.320 --> 00:09:52.080]  還是媽媽叫她的
[00:09:52.080 --> 00:09:53.360]  但無論如何
[00:09:53.360 --> 00:09:56.960]  這個BB的任務都很重要
[00:09:56.960 --> 00:10:00.080]  她姦匪這個任務都很艱鉅
[00:10:00.080 --> 00:10:01.920]  因為法老已經下了命令
[00:10:01.920 --> 00:10:03.920]  所有男嬰要掉進河裏
[00:10:03.920 --> 00:10:07.440]  但竟然現在一起違反了法老的命
[00:10:07.440 --> 00:10:09.760]  所以這個是死罪
[00:10:09.760 --> 00:10:11.840]  結果當她遠遠站著
[00:10:11.840 --> 00:10:15.360]  看看自己的弟弟怎麼樣的時候
[00:10:15.360 --> 00:10:16.880]  一定很害怕
[00:10:16.880 --> 00:10:18.720]  誰知道突然間就發現
[00:10:18.720 --> 00:10:22.880]  她弟弟不是被自己的街坊拾起了
[00:10:22.880 --> 00:10:25.760]  而是被法老那邊的人
[00:10:25.760 --> 00:10:28.320]  《塞俄及》的二章五至六節說
[00:10:28.320 --> 00:10:32.480]  法老的女兒剛剛去到河邊洗澡
[00:10:32.480 --> 00:10:33.440]  她的侍女
[00:10:33.440 --> 00:10:37.680]  因為當然女兒公主有很多侍女在旁邊
[00:10:37.680 --> 00:10:41.360]  就看到奴隸裏面有個箱
[00:10:41.360 --> 00:10:44.720]  就打發一個婢女叫她拿過來看看
[00:10:44.720 --> 00:10:48.960]  公主一打開箱就看見那個孩子
[00:10:48.960 --> 00:10:51.200]  BB摩西哭了
[00:10:51.200 --> 00:10:52.960]  她就可憐她說
[00:10:52.960 --> 00:10:56.320]  這個是希伯來人的孩子
[00:10:56.320 --> 00:10:58.240]  米利安一看就知道
[00:10:58.240 --> 00:11:02.880]  弟弟被王族拾起了抱著
[00:11:02.880 --> 00:11:06.560]  她也是遠遠地看到這個情況
[00:11:06.560 --> 00:11:08.880]  可能我這裏去到門口
[00:11:08.880 --> 00:11:10.480]  很遠看到弟弟
[00:11:10.480 --> 00:11:13.360]  如果看電影這個時候應該挺緊張的
[00:11:13.360 --> 00:11:15.760]  你見到弟弟被人抱著
[00:11:15.760 --> 00:11:17.920]  他就在那裏呆呆地呆呆
[00:11:17.920 --> 00:11:19.200]  你又不知道他說什麼
[00:11:19.200 --> 00:11:21.440]  那時候如果是我一定很害怕
[00:11:21.440 --> 00:11:22.320]  肯定大叫
[00:11:22.320 --> 00:11:23.040]  跑回家
[00:11:23.040 --> 00:11:24.640]  媽呀 怎麼辦
[00:11:24.640 --> 00:11:26.240]  弟弟這樣
[00:11:26.240 --> 00:11:27.520]  但那時候怎樣呢
[00:11:27.520 --> 00:11:30.880]  還有BB摩西哭了
[00:11:30.880 --> 00:11:32.880]  BB仔哭
[00:11:32.880 --> 00:11:34.400]  要不就很煩
[00:11:34.400 --> 00:11:36.160]  哭哭哭
[00:11:36.160 --> 00:11:38.080]  可能令你很煩
[00:11:38.080 --> 00:11:39.360]  但這次不同了
[00:11:39.360 --> 00:11:40.400]  我不知道是不是
[00:11:40.400 --> 00:11:43.120]  可愛的BB仔哭也可愛一點
[00:11:43.120 --> 00:11:48.080]  結果哭著公主可憐她
[00:11:48.080 --> 00:11:50.160]  可憐她在那一刻
[00:11:50.160 --> 00:11:51.280]  法老的女兒
[00:11:51.280 --> 00:11:54.160]  其實公主肯定知道
[00:11:54.160 --> 00:11:56.080]  是爸爸做的好事
[00:11:56.080 --> 00:12:01.040]  所以人家才要扔了男嬰在河裏
[00:12:01.040 --> 00:12:02.720]  聖經沒有記載
[00:12:02.720 --> 00:12:04.960]  這個女兒是法老的哪一個女兒
[00:12:04.960 --> 00:12:07.440]  不過有歷史學家推算
[00:12:07.440 --> 00:12:11.280]  這個可能是埃及第一位女法老
[00:12:11.280 --> 00:12:13.840]  就是哈特謝·普蘇特
[00:12:13.840 --> 00:12:15.440]  這個第一個法老
[00:12:15.440 --> 00:12:20.880]  是1479年至1458年公元前執政
[00:12:20.880 --> 00:12:24.240]  然後可能那一刻法老抱著女兒
[00:12:24.240 --> 00:12:26.080]  婢女可能提醒她
[00:12:26.080 --> 00:12:29.120]  公主 你不要理這個BB
[00:12:29.120 --> 00:12:30.800]  因為如果法老知道
[00:12:30.800 --> 00:12:32.320]  很大件事
[00:12:32.320 --> 00:12:34.880]  更何況我們又不懂照顧她
[00:12:34.880 --> 00:12:38.320]  我們去哪裏找一個信得過的奶媽
[00:12:38.320 --> 00:12:41.360]  來照顧這個BB呢
[00:12:41.360 --> 00:12:44.080]  所以才有以下這一節經文
[00:12:44.080 --> 00:12:46.320]  在埃及的二章七節裏說
[00:12:46.320 --> 00:12:48.880]  孩子的姐姐米利安
[00:12:48.880 --> 00:12:51.120]  就去跟法老的女兒說
[00:12:51.120 --> 00:12:54.000]  她跟法老的女兒說話
[00:12:54.000 --> 00:12:56.560]  她說 我去希伯來的婦人裏面
[00:12:56.560 --> 00:12:58.160]  叫一個奶媽來
[00:12:58.160 --> 00:12:59.840]  餵你奶這孩子
[00:12:59.840 --> 00:13:02.240]  可以不可以
[00:13:02.240 --> 00:13:03.680]  這個節經文
[00:13:03.680 --> 00:13:07.920]  我想充分看到米利安的膽識
[00:13:07.920 --> 00:13:09.680]  和智慧
[00:13:09.680 --> 00:13:12.800]  特別是她很會說話
[00:13:12.800 --> 00:13:14.320]  為何說有膽識呢
[00:13:14.320 --> 00:13:18.240]  因為她夠膽去到公主面前
[00:13:18.240 --> 00:13:20.960]  去跟她交涉
[00:13:20.960 --> 00:13:22.080]  跟她去聊天
[00:13:22.080 --> 00:13:23.920]  跟她去理論
[00:13:23.920 --> 00:13:25.760]  有智慧就是她跟公主說
[00:13:25.760 --> 00:13:28.000]  我找一個希伯來人的奶媽
[00:13:28.000 --> 00:13:30.480]  來餵你奶孩子
[00:13:30.480 --> 00:13:31.920]  有兩個字很重要
[00:13:31.920 --> 00:13:34.080]  我想你再看一次這段經文
[00:13:34.080 --> 00:13:35.120]  我讀給你聽
[00:13:35.120 --> 00:13:36.880]  有兩個字很重要
[00:13:36.880 --> 00:13:38.480]  顯示她很會說話
[00:13:38.480 --> 00:13:40.320]  看你能否猜到是哪兩個字
[00:13:40.320 --> 00:13:41.680]  在第七節
[00:13:41.680 --> 00:13:44.240]  孩子的姐姐對法老的女兒說
[00:13:44.240 --> 00:13:46.400]  我去希伯來的婦人裏面
[00:13:46.400 --> 00:13:47.680]  叫一個奶媽來
[00:13:47.680 --> 00:13:49.600]  餵你奶這孩子
[00:13:49.600 --> 00:13:52.320]  可以不可以
[00:13:52.320 --> 00:13:54.720]  大家覺得是誰
[00:13:54.720 --> 00:13:57.600]  答出來了嗎
[00:13:57.600 --> 00:14:00.880]  是餵你
[00:14:00.880 --> 00:14:02.800]  為何說餵你
[00:14:02.800 --> 00:14:03.760]  你想想
[00:14:03.760 --> 00:14:07.600]  如果米利安生活在這個時代
[00:14:07.600 --> 00:14:09.200]  她很適合做一個行業
[00:14:09.280 --> 00:14:10.480]  做甚麼呢
[00:14:10.480 --> 00:14:12.560]  大家可以知道
[00:14:12.560 --> 00:14:15.200]  就是做銷售員
[00:14:15.200 --> 00:14:16.000]  為甚麼呢
[00:14:16.000 --> 00:14:19.920]  因為她說整件事
[00:14:19.920 --> 00:14:22.720]  是為你著想
[00:14:22.720 --> 00:14:23.920]  你想想多會說話
[00:14:23.920 --> 00:14:24.880]  我餵你
[00:14:24.880 --> 00:14:27.040]  等於我們去買車
[00:14:27.040 --> 00:14:29.840]  那個銷售員說得像是為了你
[00:14:29.840 --> 00:14:31.120]  其實他怎會突然間關心你
[00:14:31.120 --> 00:14:32.000]  有沒有車
[00:14:32.000 --> 00:14:33.680]  怎會突然間關心你
[00:14:33.680 --> 00:14:36.000]  是否需要換貨
[00:14:36.000 --> 00:14:38.880]  那一定是為自己
[00:14:38.880 --> 00:14:40.160]  那些很失敗的銷售員
[00:14:40.160 --> 00:14:40.640]  說著說著
[00:14:40.640 --> 00:14:41.600]  說到沒話好說
[00:14:41.600 --> 00:14:43.120]  求求你幫幫忙
[00:14:43.120 --> 00:14:44.480]  這個月月尾
[00:14:44.480 --> 00:14:46.080]  差一點點額度
[00:14:46.080 --> 00:14:48.720]  你差一點點額度關我甚麼事
[00:14:48.720 --> 00:14:51.040]  但她就說餵你
[00:14:51.040 --> 00:14:51.680]  還有
[00:14:51.680 --> 00:14:54.000]  餵你即是隱含著
[00:14:54.000 --> 00:14:55.760]  好像法老的女兒
[00:14:55.760 --> 00:14:57.680]  已經答應了
[00:14:57.680 --> 00:14:59.360]  去餵這個孩子
[00:14:59.360 --> 00:15:01.120]  其實米利安這個餵你
[00:15:01.120 --> 00:15:05.760]  就成為了推波助瀾的作用
[00:15:05.760 --> 00:15:07.600]  因為可能他們之前都在想
[00:15:07.600 --> 00:15:10.800]  母奶媽怎樣去收留孩子
[00:15:10.800 --> 00:15:13.200]  結果就提供了這個解決的方法
[00:15:13.200 --> 00:15:14.720]  然後就問
[00:15:14.720 --> 00:15:16.320]  行不行
[00:15:16.320 --> 00:15:18.400]  那些銷售員最後就說
[00:15:18.400 --> 00:15:20.720]  你買哪一輛
[00:15:20.720 --> 00:15:21.920]  即是說你一定幫我買
[00:15:21.920 --> 00:15:23.360]  幫我買哪一輛
[00:15:23.360 --> 00:15:25.120]  行不行
[00:15:25.120 --> 00:15:26.320]  那法老的女兒就說
[00:15:26.320 --> 00:15:26.720]  行
[00:15:26.720 --> 00:15:27.360]  哎呀
[00:15:27.360 --> 00:15:29.040]  那行就很開心
[00:15:29.040 --> 00:15:30.400]  那法老的女兒就說
[00:15:30.400 --> 00:15:32.560]  你立刻去叫孩子的母親來
[00:15:32.560 --> 00:15:34.000]  如果你是米利安
[00:15:34.000 --> 00:15:35.760]  你立刻就
[00:15:35.760 --> 00:15:36.560]  你去反應
[00:15:36.560 --> 00:15:37.760]  跑去找媽媽
[00:15:37.760 --> 00:15:40.320]  因為怕她改變主意
[00:15:40.320 --> 00:15:40.960]  嘩你說
[00:15:40.960 --> 00:15:41.440]  好了
[00:15:41.440 --> 00:15:42.880]  回到家
[00:15:42.880 --> 00:15:43.680]  媽媽
[00:15:43.680 --> 00:15:44.320]  你是媽媽
[00:15:44.320 --> 00:15:45.600]  我們在座這麼多媽媽
[00:15:45.600 --> 00:15:46.160]  是不是
[00:15:46.160 --> 00:15:47.680]  你一定感受到一點點
[00:15:47.680 --> 00:15:49.600]  那種不見了的小朋友
[00:15:49.600 --> 00:15:50.960]  那種感覺
[00:15:50.960 --> 00:15:52.720]  你都不知道他去了哪
[00:15:52.720 --> 00:15:54.880]  女兒去了這麼久都還沒回來
[00:15:54.880 --> 00:15:56.080]  結果回來
[00:15:56.080 --> 00:15:56.720]  嘩
[00:15:56.720 --> 00:15:58.960]  本來很怕他究竟是生是死
[00:15:58.960 --> 00:16:00.160]  被甚麼人抓了
[00:16:00.160 --> 00:16:01.920]  現在既然女兒跟他說
[00:16:01.920 --> 00:16:04.000]  下面那件事
[00:16:04.000 --> 00:16:05.680]  就是說在二章九節
[00:16:05.680 --> 00:16:07.760]  因為法老的女兒跟他說
[00:16:07.760 --> 00:16:10.000]  你把這孩子抱去
[00:16:10.000 --> 00:16:13.760]  叫我姐姐抱孩子回去
[00:16:13.760 --> 00:16:16.560]  為我奶他
[00:16:16.560 --> 00:16:19.760]  我必給你公家
[00:16:19.760 --> 00:16:22.480]  然後婦人就抱了孩子
[00:16:22.480 --> 00:16:23.920]  嘩
[00:16:23.920 --> 00:16:25.360]  你說開心嗎
[00:16:25.360 --> 00:16:27.360]  在座做媽媽開心嗎
[00:16:27.360 --> 00:16:29.440]  還可以養回自己的兒子
[00:16:29.440 --> 00:16:30.960]  而最開心就是
[00:16:30.960 --> 00:16:33.360]  還有錢收
[00:16:33.360 --> 00:16:34.800]  在座的媽媽經常說
[00:16:34.800 --> 00:16:36.880]  你們好像傭人姐姐
[00:16:36.880 --> 00:16:39.040]  一直每天都在開車
[00:16:39.040 --> 00:16:40.400]  去哪裡
[00:16:40.400 --> 00:16:41.440]  假期又沒有
[00:16:41.440 --> 00:16:42.640]  甚麼都想起你
[00:16:42.640 --> 00:16:45.680]  現在還可以抱個帥哥摩西
[00:16:45.680 --> 00:16:48.320]  還有人工
[00:16:48.320 --> 00:16:48.880]  嘩
