
[00:00:00.000 --> 00:00:05.000]  前晚我有機會去到元朗
[00:04:53.000 --> 00:04:54.000]  你一定會發現到
[00:04:54.000 --> 00:05:00.000]  所有的異端都在聖靈論的方面出了問題
[00:05:00.000 --> 00:05:02.000]  而聖靈論出問題
[00:05:02.000 --> 00:05:04.000]  我都給大家知道一下
[00:05:04.000 --> 00:05:06.000]  是什麼問題呢
[00:05:06.000 --> 00:05:09.000]  就是它把舊約聖靈的工作
[00:05:09.000 --> 00:05:12.000]  新約一次過成就的工作
[00:05:12.000 --> 00:05:14.000]  拉到現在
[00:05:14.000 --> 00:05:17.000]  它說現在仍然都是這樣的
[00:05:17.000 --> 00:05:22.000]  所以教主是一個非常超然的角色
[00:05:22.000 --> 00:05:25.000]  它說它自己是天天和神聊天
[00:05:25.000 --> 00:05:27.000]  而當我們發覺到
[00:05:27.000 --> 00:05:29.000]  這些天天和神聊天
[00:05:29.000 --> 00:05:31.000]  所謂和神聊天的人
[00:05:31.000 --> 00:05:34.000]  那些謊話被拆穿了之後
[00:05:34.000 --> 00:05:35.000]  我們很可惜
[00:05:35.000 --> 00:05:38.000]  我們看到很多的信徒沒有離開不得已
[00:05:38.000 --> 00:05:39.000]  他們還繼續不斷
[00:05:39.000 --> 00:05:42.000]  又用另一種形式來對全教
[00:05:42.000 --> 00:05:47.000]  好像香港石安教會
[00:05:47.000 --> 00:05:52.000]  教主多次預言耶穌再回來
[00:05:52.000 --> 00:05:54.000]  都是失敗
[00:05:54.000 --> 00:05:58.000]  包括這次2012年12月21日
[00:05:58.000 --> 00:06:01.000]  他又再預言耶穌會再回來
[00:06:01.000 --> 00:06:02.000]  世界沒人
[00:06:02.000 --> 00:06:03.000]  結果沒有應驗了
[00:06:03.000 --> 00:06:05.000]  接著他就說
[00:06:05.000 --> 00:06:09.000]  我只不過是提醒你們
[00:06:09.000 --> 00:06:11.000]  要你們警醒
[00:06:11.000 --> 00:06:13.000]  如果我不用這樣的方法叫你們警醒
[00:06:13.000 --> 00:06:15.000]  你怎麼會聽呢
[00:06:15.000 --> 00:06:17.000]  所以他就用這樣的方法來警醒
[00:06:17.000 --> 00:06:19.000]  聖經都是這樣說
[00:06:19.000 --> 00:06:21.000]  主必快來
[00:06:21.000 --> 00:06:23.000]  但他忘記了一件事
[00:06:23.000 --> 00:06:25.000]  聖經說主必快來
[00:06:25.000 --> 00:06:27.000]  但是聖經說明
[00:06:27.000 --> 00:06:28.000]  沒有人知道
[00:06:28.000 --> 00:06:30.000]  到底主再來的日子
[00:06:30.000 --> 00:06:32.000]  是哪時哪刻
[00:06:32.000 --> 00:06:34.000]  哪年哪月哪天
[00:06:34.000 --> 00:06:35.000]  是沒有人知道的
[00:06:35.000 --> 00:06:37.000]  耶穌這麼清楚說
[00:06:37.000 --> 00:06:40.000]  而他們是正正違背了
[00:06:40.000 --> 00:06:43.000]  違反了耶穌基督這個預言
[00:06:43.000 --> 00:06:45.000]  很明顯地
[00:06:45.000 --> 00:06:47.000]  這個就是疑斷
[00:06:47.000 --> 00:06:49.000]  是將一些不熟悉的事情自己說出來
[00:06:49.000 --> 00:06:51.000]  當作絕對
[00:06:51.000 --> 00:06:54.000]  今天我要和大家來去分享
[00:06:54.000 --> 00:06:56.000]  就是聖靈的降臨
[00:06:56.000 --> 00:06:58.000]  和你們的關係
[00:06:58.000 --> 00:07:00.000]  聖靈降臨和你們的關係
[00:07:00.000 --> 00:07:02.000]  是一個什麼關係呢
[00:07:02.000 --> 00:07:04.000]  當你留意聖靈的工作的時候
[00:07:04.000 --> 00:07:06.000]  我們一定要留意到
[00:07:06.000 --> 00:07:08.000]  有些工作是舊約的時候
[00:07:08.000 --> 00:07:10.000]  已經有的
[00:07:10.000 --> 00:07:12.000]  有些工作是去到新約的時候
[00:07:12.000 --> 00:07:14.000]  才有的
[00:07:14.000 --> 00:07:16.000]  有些工作是整個宇宙性的
[00:07:16.000 --> 00:07:18.000]  是一次過的
[00:07:18.000 --> 00:07:20.000]  但有些工作是個人性的
[00:07:20.000 --> 00:07:22.000]  又是一次過的
[00:07:22.000 --> 00:07:24.000]  個人發生一次過成就的
[00:07:24.000 --> 00:07:26.000]  那些工作
[00:07:26.000 --> 00:07:28.000]  有些工作是個人性
[00:07:28.000 --> 00:07:30.000]  但是繼續不斷的
[00:07:30.000 --> 00:07:32.000]  我想問一問大家
[00:07:32.000 --> 00:07:36.000]  我講了四堂
[00:07:36.000 --> 00:07:38.000]  有關聖靈的工作
[00:07:38.000 --> 00:07:40.000]  我想問一問
[00:07:40.000 --> 00:07:42.000]  有幾個人知道
[00:07:42.000 --> 00:07:44.000]  聖靈哪些工作
[00:07:44.000 --> 00:07:46.000]  是一次過在一個人的身上
[00:07:46.000 --> 00:07:48.000]  是個人性的
[00:07:48.000 --> 00:07:50.000]  是一次過
[00:07:50.000 --> 00:07:52.000]  當你搞定了之後
[00:07:52.000 --> 00:07:54.000]  那個工作不會再出現
[00:07:54.000 --> 00:07:56.000]  而是長期聖靈都在你身上
[00:07:56.000 --> 00:07:58.000]  那是什麼工作
[00:07:58.000 --> 00:08:00.000]  聖靈的什麼
[00:08:00.000 --> 00:08:02.000]  很糟糕
[00:08:02.000 --> 00:08:04.000]  聽完好像還沒聽
[00:08:04.000 --> 00:08:08.000]  有沒有人知道
[00:08:08.000 --> 00:08:10.000]  這個工作是建立我們
[00:08:10.000 --> 00:08:12.000]  和神的關係
[00:08:12.000 --> 00:08:14.000]  當這個工作
[00:08:14.000 --> 00:08:16.000]  在我們身上出現了之後
[00:08:16.000 --> 00:08:18.000]  發現了之後
[00:08:18.000 --> 00:08:20.000]  我們和神的關係永恆地建立了
[00:08:20.000 --> 00:08:22.000]  這是什麼
[00:08:22.000 --> 00:08:24.000]  是新約耶穌多次應許
[00:08:24.000 --> 00:08:26.000]  約翰有講到
[00:08:26.000 --> 00:08:28.000]  約翰說
[00:08:28.000 --> 00:08:30.000]  我是用水替你們施洗
[00:08:30.000 --> 00:08:32.000]  但將來有一個
[00:08:32.000 --> 00:08:34.000]  他要用聖靈和火
[00:08:34.000 --> 00:08:36.000]  替你們什麼
[00:08:36.000 --> 00:08:38.000]  施洗
[00:08:38.000 --> 00:08:40.000]  這個是誰
[00:08:40.000 --> 00:08:42.000]  這個就是聖靈的洗
[00:08:42.000 --> 00:08:44.000]  耶穌基督他要用聖靈的洗
[00:08:44.000 --> 00:08:46.000]  替我們施洗
[00:08:46.000 --> 00:08:48.000]  所以很明顯看見
[00:08:48.000 --> 00:08:50.000]  聖靈的洗是一次過
[00:08:50.000 --> 00:08:52.000]  在每一個信徒身上
[00:08:52.000 --> 00:08:54.000]  出現的東西
[00:08:54.000 --> 00:08:56.000]  另一方面我們也說過
[00:08:56.000 --> 00:08:58.000]  有這個工作是重複出現的
[00:08:58.000 --> 00:09:00.000]  聖靈的充滿是重複出現的
[00:09:00.000 --> 00:09:02.000]  今天
[00:09:02.000 --> 00:09:04.000]  我要和大家說的
[00:09:04.000 --> 00:09:06.000]  是一個宇宙性的工作
[00:09:06.000 --> 00:09:08.000]  是聖靈的降臨
[00:09:08.000 --> 00:09:10.000]  首先我們要問一個問題
[00:09:10.000 --> 00:09:12.000]  到底
[00:09:12.000 --> 00:09:14.000]  舊約有沒有聖靈
[00:09:14.000 --> 00:09:16.000]  有沒有
[00:09:16.000 --> 00:09:18.000]  如果有
[00:09:18.000 --> 00:09:20.000]  為什麼我們要講聖靈的降臨
[00:09:20.000 --> 00:09:22.000]  我們一起看看
[00:09:22.000 --> 00:09:24.000]  到底聖靈對舊約
[00:09:24.000 --> 00:09:26.000]  聖靈的工作
[00:09:26.000 --> 00:09:28.000]  有什麼技術
[00:09:28.000 --> 00:09:30.000]  創世紀一章一道二節
[00:09:30.000 --> 00:09:32.000]  一起讀
[00:09:32.000 --> 00:09:34.000]  起初神創造天地
[00:09:34.000 --> 00:09:36.000]  地是空虛混沌
[00:09:36.000 --> 00:09:38.000]  淵面黑暗
[00:09:38.000 --> 00:09:40.000]  神的靈混在水面上
[00:09:40.000 --> 00:09:42.000]  在這段聖經當中
[00:09:42.000 --> 00:09:44.000]  創世開始的時候
[00:09:44.000 --> 00:09:46.000]  我們很清楚看見
[00:09:46.000 --> 00:09:48.000]  原來聖靈的工作
[00:09:48.000 --> 00:09:50.000]  整個宇宙世界
[00:09:50.000 --> 00:09:52.000]  被造的時候
[00:09:52.000 --> 00:09:54.000]  其實已經存在
[00:09:54.000 --> 00:09:56.000]  在這段聖經當中
[00:09:56.000 --> 00:09:58.000]  起初神創造天地
[00:09:58.000 --> 00:10:00.000]  神這個字
[00:10:00.000 --> 00:10:02.000]  Elohim
[00:10:02.000 --> 00:10:04.000]  我多次講過了
[00:10:04.000 --> 00:10:06.000]  是複數的
[00:10:06.000 --> 00:10:08.000]  而創造這個字
[00:10:08.000 --> 00:10:10.000]  Bara
[00:10:10.000 --> 00:10:12.000]  是他創造
[00:10:12.000 --> 00:10:14.000]  希伯萊文
[00:10:14.000 --> 00:10:16.000]  是他創造
[00:10:16.000 --> 00:10:18.000]  換句話來講
[00:10:18.000 --> 00:10:20.000]  創世紀的一章一節
[00:10:20.000 --> 00:10:22.000]  開門見山已經告訴我們
[00:10:22.000 --> 00:10:24.000]  我們的神是多數的
[00:10:24.000 --> 00:10:26.000]  但第二部分他又是單數的
[00:10:26.000 --> 00:10:28.000]  好了
[00:10:28.000 --> 00:10:30.000]  我們接下來就來看一看
[00:10:30.000 --> 00:10:32.000]  到底聖靈在這個創造的裡面
[00:10:32.000 --> 00:10:34.000]  怎樣參與呢
[00:10:34.000 --> 00:10:36.000]  第二節
[00:10:36.000 --> 00:10:38.000]  地是空虛混沌
[00:10:38.000 --> 00:10:40.000]  淵面黑暗
[00:10:40.000 --> 00:10:42.000]  然後接著
[00:10:42.000 --> 00:10:44.000]  當神創造了天地
[00:10:44.000 --> 00:10:46.000]  神是怎樣參與
[00:10:46.000 --> 00:10:48.000]  在創造的裡面
[00:10:48.000 --> 00:10:52.000]  神的靈混沌在水面上
[00:10:52.000 --> 00:10:54.000]  他不是現在才混沌
[00:10:54.000 --> 00:10:56.000]  而是第一節神創造的時候
[00:10:56.000 --> 00:10:58.000]  他已經參與創造
[00:10:58.000 --> 00:11:00.000]  為什麼呢
[00:11:00.000 --> 00:11:02.000]  這個複數我們很清楚知道
[00:11:02.000 --> 00:11:04.000]  不是一個全能的複數
[00:11:04.000 --> 00:11:06.000]  這麼簡單
[00:11:06.000 --> 00:11:08.000]  為什麼
[00:11:08.000 --> 00:11:10.000]  因為一章二十六節創世紀
[00:11:10.000 --> 00:11:12.000]  神說
[00:11:12.000 --> 00:11:14.000]  是複數的
[00:11:14.000 --> 00:11:16.000]  說是單數的
[00:11:16.000 --> 00:11:18.000]  然後接著他就說
[00:11:18.000 --> 00:11:20.000]  我們要按照
[00:11:20.000 --> 00:11:22.000]  我們的形象
[00:11:22.000 --> 00:11:24.000]  照著我們的樣式
[00:11:24.000 --> 00:11:26.000]  來做人
[00:11:26.000 --> 00:11:28.000]  這個我們是誰呢
[00:11:28.000 --> 00:11:30.000]  這個絕對不是單一的單數
[00:11:30.000 --> 00:11:32.000]  神直接講明
[00:11:32.000 --> 00:11:34.000]  是我們
[00:11:34.000 --> 00:11:36.000]  是幾個參與
[00:11:36.000 --> 00:11:38.000]  在裡面的
[00:11:38.000 --> 00:11:40.000]  這幾個我們相信是幾個
[00:11:40.000 --> 00:11:42.000]  為何呢
[00:11:42.000 --> 00:11:44.000]  因為從神創造
[00:11:44.000 --> 00:11:46.000]  創造那個字
[00:11:46.000 --> 00:11:48.000]  然後神說那個說字
[00:11:48.000 --> 00:11:50.000]  都是單數
[00:11:50.000 --> 00:11:52.000]  很明顯知道
[00:11:52.000 --> 00:11:54.000]  這個應該是指
[00:11:54.000 --> 00:11:56.000]  獨一的真神的幾個慰格
[00:11:56.000 --> 00:11:58.000]  好了
[00:11:58.000 --> 00:12:00.000]  這幾個慰格是什麼呢
[00:12:00.000 --> 00:12:02.000]  有些解經家硬來
[00:12:02.000 --> 00:12:04.000]  他說是天使
[00:12:04.000 --> 00:12:06.000]  神加上天使
[00:12:06.000 --> 00:12:08.000]  但我們要問一個問題
[00:12:08.000 --> 00:12:10.000]  說天使有參與創造呢
[00:12:10.000 --> 00:12:12.000]  有沒有啊
[00:12:12.000 --> 00:12:14.000]  沒有啊,天使是被造物
[00:12:14.000 --> 00:12:16.000]  不是造物主來的
[00:12:16.000 --> 00:12:18.000]  所以有些就硬硬
[00:12:18.000 --> 00:12:20.000]  就耶正那些說
[00:12:20.000 --> 00:12:22.000]  神首先創造了耶穌
[00:12:22.000 --> 00:12:24.000]  然後就用耶穌來造天地
[00:12:24.000 --> 00:12:26.000]  如果是這樣的時候
[00:12:26.000 --> 00:12:28.000]  聖經都有很大的問題
[00:12:28.000 --> 00:12:30.000]  為什麼
[00:12:30.000 --> 00:12:32.000]  因為聖經說萬物
[00:12:32.000 --> 00:12:34.000]  萬物那個字
[00:12:34.000 --> 00:12:36.000]  原來就是
[00:12:36.000 --> 00:12:38.000]  全部的東西
[00:12:38.000 --> 00:12:40.000]  全部的東西
[00:12:40.000 --> 00:12:42.000]  是藉著它造的
[00:12:42.000 --> 00:12:44.000]  這個它就是耶穌
[00:12:44.000 --> 00:12:46.000]  凡被造的
[00:12:46.000 --> 00:12:48.000]  沒有一樣不是藉著它造的
[00:12:48.000 --> 00:12:50.000]  如果所有的東西是它造的
[00:12:50.000 --> 00:12:52.000]  而所有被造的東西
[00:12:52.000 --> 00:12:54.000]  沒有一樣不是它造的
[00:12:54.000 --> 00:12:56.000]  如果你說耶穌是第一個被造物
[00:12:56.000 --> 00:12:58.000]  豈不是耶穌造他自己
[00:12:58.000 --> 00:13:00.000]  先造自己
[00:13:00.000 --> 00:13:02.000]  然後就造萬物
[00:13:02.000 --> 00:13:04.000]  這個是說不通的
[00:13:04.000 --> 00:13:06.000]  所以聖經非常清楚看見
[00:13:06.000 --> 00:13:08.000]  耶穌基督不是受造物
[00:13:08.000 --> 00:13:10.000]  乃是造物主
[00:13:10.000 --> 00:13:12.000]  而開始的時候
[00:13:12.000 --> 00:13:14.000]  蒼西基的一章一節
[00:13:14.000 --> 00:13:16.000]  已經非常清楚講到
[00:13:16.000 --> 00:13:18.000]  神三個位格
[00:13:18.000 --> 00:13:20.000]  是同時參與在創造的裡面
[00:13:20.000 --> 00:13:22.000]  而聖靈的參與
[00:13:22.000 --> 00:13:24.000]  就是運行
[00:13:24.000 --> 00:13:26.000]  其實運行這個字
[00:13:26.000 --> 00:13:28.000]  原文是
[00:13:28.000 --> 00:13:30.000]  呼籲,是抱雞仔
[00:13:30.000 --> 00:13:32.000]  是什麼意思呢
[00:13:32.000 --> 00:13:34.000]  就是聖靈
[00:13:34.000 --> 00:13:36.000]  抱著在這個宇宙
[00:13:36.000 --> 00:13:38.000]  以至宇宙萬物
[00:13:38.000 --> 00:13:40.000]  就開始有生氣
[00:13:40.000 --> 00:13:42.000]  有生命
[00:13:42.000 --> 00:13:44.000]  其實就是用這個圖畫
[00:13:44.000 --> 00:13:46.000]  形容聖靈的工作
[00:13:46.000 --> 00:13:48.000]  它的參與
[00:13:48.000 --> 00:13:50.000]  是讓萬物都開始
[00:13:50.000 --> 00:13:52.000]  有生氣,有生物
[00:13:52.000 --> 00:13:54.000]  這個現象
[00:13:54.000 --> 00:13:56.000]  跟著我們再看一看
[00:13:56.000 --> 00:13:58.000]  我們看見聖靈不單止在創造的時候
[00:13:58.000 --> 00:14:00.000]  已經參與在創造的當中
[00:14:00.000 --> 00:14:02.000]  但是另一方面
[00:14:02.000 --> 00:14:04.000]  我們又看到原來聖靈
[00:14:04.000 --> 00:14:06.000]  也在舊約的時候出現過
[00:14:06.000 --> 00:14:08.000]  會降在一些先知的身上
[00:14:08.000 --> 00:14:10.000]  在哪裡看到
[00:14:10.000 --> 00:14:12.000]  以西傑書一章三節
[00:14:12.000 --> 00:14:14.000]  在加勒底之地
[00:14:14.000 --> 00:14:16.000]  加巴魯河邊
[00:14:16.000 --> 00:14:18.000]  也說的
[00:14:18.000 --> 00:14:20.000]  華特林道布西的兒子祭司以西傑
[00:14:20.000 --> 00:14:22.000]  也說的靈
[00:14:22.000 --> 00:14:24.000]  一起讀
[00:14:24.000 --> 00:14:26.000]  降在他身上
[00:14:26.000 --> 00:14:28.000]  在這段的聖經
[00:14:28.000 --> 00:14:30.000]  降在以西傑的身上
[00:14:30.000 --> 00:14:32.000]  是也說的靈會
[00:14:32.000 --> 00:14:34.000]  降在以西傑的身上
[00:14:34.000 --> 00:14:36.000]  然後二章二節
[00:14:36.000 --> 00:14:38.000]  他對我說話的時候
[00:14:38.000 --> 00:14:40.000]  靈就進入我的裡面
[00:14:40.000 --> 00:14:42.000]  以至到以西傑就聽見
[00:14:42.000 --> 00:14:44.000]  哪位對他說話的聲音
[00:14:44.000 --> 00:14:46.000]  然後去到第三章的
[00:14:46.000 --> 00:14:48.000]  十四節
[00:14:48.000 --> 00:14:50.000]  我們一起讀
[00:14:50.000 --> 00:14:52.000]  於是靈將我舉起
[00:14:52.000 --> 00:14:54.000]  帶我移去
[00:14:54.000 --> 00:14:56.000]  我心中甚苦
[00:14:56.000 --> 00:14:58.000]  憤激
[00:14:58.000 --> 00:15:00.000]  並且也說的靈在我身上
[00:15:00.000 --> 00:15:02.000]  大有能力
[00:15:02.000 --> 00:15:04.000]  在這段的聖經當中
[00:15:04.000 --> 00:15:06.000]  我們很清楚看見舊約的以西傑
[00:15:06.000 --> 00:15:08.000]  他是經歷
[00:15:08.000 --> 00:15:10.000]  聖靈在他身上
[00:15:10.000 --> 00:15:12.000]  在他身上第一
[00:15:12.000 --> 00:15:14.000]  降在他的身上
[00:15:14.000 --> 00:15:16.000]  第二是令到他
[00:15:16.000 --> 00:15:18.000]  聽到
[00:15:18.000 --> 00:15:20.000]  聖靈的聲音
[00:15:20.000 --> 00:15:22.000]  聽到耶和華的聲音
[00:15:22.000 --> 00:15:24.000]  靈可以進入他的裡面
[00:15:24.000 --> 00:15:26.000]  第三
[00:15:26.000 --> 00:15:28.000]  聖靈也可以將他
[00:15:28.000 --> 00:15:30.000]  舉起
[00:15:30.000 --> 00:15:32.000]  怎樣舉起呢?我們不知道
[00:15:32.000 --> 00:15:34.000]  可能會將他整個人的靈性提升
[00:15:34.000 --> 00:15:36.000]  令到他充滿著
[00:15:36.000 --> 00:15:38.000]  聖靈
[00:15:38.000 --> 00:15:40.000]  另一方面就是因為他充滿著聖靈
[00:15:40.000 --> 00:15:42.000]  以至到他大有能力
[00:15:42.000 --> 00:15:44.000]  接著
[00:15:44.000 --> 00:15:46.000]  以西傑書的三章
[00:15:46.000 --> 00:15:48.000]  二十二節
[00:15:48.000 --> 00:15:50.000]  我們一起讀
[00:15:50.000 --> 00:15:52.000]  耶和華的靈在那裡
[00:15:52.000 --> 00:15:54.000]  他對我說
[00:15:54.000 --> 00:15:56.000]  你起來往平原去
[00:15:56.000 --> 00:15:58.000]  我要在那裡和你說話
[00:15:58.000 --> 00:16:00.000]  在這段的聖經
[00:16:00.000 --> 00:16:02.000]  再一次以後說的靈在那裡
[00:16:02.000 --> 00:16:04.000]  降在以西傑的身上
[00:16:04.000 --> 00:16:06.000]  然後接著三章二十四節
[00:16:06.000 --> 00:16:08.000]  靈就進入他的裡面
[00:16:08.000 --> 00:16:10.000]  使他站起來
[00:16:10.000 --> 00:16:12.000]  大家要記得
[00:16:12.000 --> 00:16:14.000]  當時的背景
[00:16:14.000 --> 00:16:16.000]  不容易站起來
[00:16:16.000 --> 00:16:18.000]  原因是什麼呢?
[00:16:18.000 --> 00:16:20.000]  以西傑是經歷一個
[00:16:20.000 --> 00:16:22.000]  獨破家亡
[00:16:22.000 --> 00:16:24.000]  就差不多等於什麼呢?
[00:16:24.000 --> 00:16:26.000]  差不多等於
[00:16:26.000 --> 00:16:28.000]  我嫂子的媽媽
[00:16:28.000 --> 00:16:30.000]  很喜歡和他們說
[00:16:30.000 --> 00:16:32.000]  三年零
[00:16:32.000 --> 00:16:34.000]  八個月
[00:16:34.000 --> 00:16:36.000]  日本仔
[00:16:36.000 --> 00:16:38.000]  在香港的時代
[00:16:38.000 --> 00:16:40.000]  在那個時間
[00:16:40.000 --> 00:16:42.000]  要真的能夠站起來
[00:16:42.000 --> 00:16:44.000]  有力、有勇氣
[00:16:44.000 --> 00:16:46.000]  有信心
[00:16:46.000 --> 00:16:48.000]  很不容易
[00:16:48.000 --> 00:16:50.000]  整個的以色列國
[00:16:50.000 --> 00:16:52.000]  被擄
[00:16:52.000 --> 00:16:54.000]  北國已經在公元前的722年
[00:16:54.000 --> 00:16:56.000]  亡國了
[00:16:56.000 --> 00:16:58.000]  然後南邊的兩個支派
[00:16:58.000 --> 00:17:00.000]  也在公元前的586年
[00:17:00.000 --> 00:17:02.000]  被巴比倫
[00:17:02.000 --> 00:17:04.000]  擄去
[00:17:04.000 --> 00:17:06.000]  而全部有力的
[00:17:06.000 --> 00:17:08.000]  能走動的就全擄去
[00:17:08.000 --> 00:17:10.000]  撼動的就被人打死、餓死
[00:17:10.000 --> 00:17:12.000]  整個的以色列國
[00:17:12.000 --> 00:17:14.000]  可以全個被移民
[00:17:14.000 --> 00:17:16.000]  是一個不靜
[00:17:16.000 --> 00:17:18.000]  全塊地真空變了
[00:17:18.000 --> 00:17:20.000]  所以以色列
[00:17:20.000 --> 00:17:22.000]  當時就在這個被擄的人當中
[00:17:22.000 --> 00:17:24.000]  你叫他怎樣可以站起來
