
[00:00:00.000 --> 00:00:05.200]  各位大兄弟姐妹 各位朋友 你們好
[00:07:24.480 --> 00:07:26.480]  即12至16歲之間
[00:07:26.480 --> 00:07:28.480]  表示經常或總是感到焦慮
[00:07:28.480 --> 00:07:30.480]  22%表示經常或總是有憂鬱
[00:07:30.480 --> 00:07:32.480]  22%表示經常或總是有憂鬱
[00:07:32.480 --> 00:07:34.480]  22%表示經常或總是有憂鬱
[00:07:34.480 --> 00:07:36.480]  美國人口調查
[00:07:36.480 --> 00:07:38.480]  在2022年秋天進行調查
[00:07:38.480 --> 00:07:40.480]  美國人口調查
[00:07:40.480 --> 00:07:42.480]  在2022年秋天進行調查
[00:07:42.480 --> 00:07:44.480]  顯示Z世代年青人
[00:07:44.480 --> 00:07:46.480]  18至24歲
[00:07:46.480 --> 00:07:48.480]  有44%
[00:07:48.480 --> 00:07:50.480]  是時常感到焦慮不安
[00:07:50.480 --> 00:07:52.480]  33%
[00:07:52.480 --> 00:07:54.480]  表示持續有
[00:07:54.480 --> 00:07:56.480]  沮喪和絕望
[00:07:56.480 --> 00:07:58.480]  如果比較其他世代
[00:07:58.480 --> 00:08:00.480]  英前世代
[00:08:00.480 --> 00:08:02.480]  患有抑鬱症
[00:08:02.480 --> 00:08:04.480]  比例非常低
[00:08:04.480 --> 00:08:06.480]  研究人員發現
[00:08:06.480 --> 00:08:08.480]  自從手機和社交媒體流行
[00:08:08.480 --> 00:08:10.480]  自從手機和社交媒體流行
[00:08:10.480 --> 00:08:12.480]  這世代付出極大代價
[00:08:12.480 --> 00:08:14.480]  在情緒方面
[00:08:14.480 --> 00:08:16.480]  抑鬱方面
[00:08:16.480 --> 00:08:18.480]  人與人之間溝通方面
[00:08:18.480 --> 00:08:20.480]  好像不及以前
[00:08:20.480 --> 00:08:22.480]  雖然不同世代
[00:08:22.480 --> 00:08:24.480]  有不同文化、意念、價值觀
[00:08:24.480 --> 00:08:26.480]  有不同文化、意念、價值觀
[00:08:26.480 --> 00:08:28.480]  但事實上所有世代都有共同點
[00:08:28.480 --> 00:08:30.480]  但事實上所有世代都有共同點
[00:08:30.480 --> 00:08:32.480]  正經通稱
[00:08:32.480 --> 00:08:34.480]  現今世代
[00:08:34.480 --> 00:08:36.480]  保羅在《爾伯索書》第五章十六節
[00:08:36.480 --> 00:08:38.480]  保羅在《爾伯索書》第五章十六節
[00:08:38.480 --> 00:08:40.480]  用邪惡這個字來形容這個世代
[00:08:40.480 --> 00:08:42.480]  所謂邪惡
[00:08:42.480 --> 00:08:44.480]  不是單從道德觀念去看
[00:08:44.480 --> 00:08:46.480]  不是單從道德觀念去看
[00:08:46.480 --> 00:08:48.480]  而是從信仰或宗教觀念去看
[00:08:48.480 --> 00:08:50.480]  離開了神
[00:08:50.480 --> 00:08:52.480]  就是邪惡
[00:08:52.480 --> 00:08:54.480]  先有不乾
[00:08:54.480 --> 00:08:56.480]  才有不義
[00:08:56.480 --> 00:08:58.480]  才是無道
[00:08:58.480 --> 00:09:00.480]  耶穌在路加分第七章三十至三十五節
[00:09:00.480 --> 00:09:02.480]  耶穌在路加分第七章三十至三十五節
[00:09:02.480 --> 00:09:04.480]  講了一個比喻形容現今世代的特色
[00:09:04.480 --> 00:09:06.480]  我們能從文化、歷史、政治去描述這個世代
[00:09:06.480 --> 00:09:08.480]  我們能從文化、歷史、政治去描述這個世代
[00:09:08.480 --> 00:09:10.480]  但忽略了從神學的角度去看這個世代
[00:09:10.480 --> 00:09:12.480]  但忽略了從神學的角度去看這個世代
[00:09:12.480 --> 00:09:14.480]  以致有差異
[00:09:14.480 --> 00:09:16.480]  就像耶穌在路加分十二章五十四節說
[00:09:16.480 --> 00:09:18.480]  耶穌又對眾人說
[00:09:18.480 --> 00:09:20.480]  「我們看見西邊起了雲彩」
[00:09:20.480 --> 00:09:22.480]  「我們看見西邊起了雲彩」
[00:09:22.480 --> 00:09:24.480]  「要下一陣雨了」
[00:09:24.480 --> 00:09:26.480]  「顯然就是起了南風」
[00:09:26.480 --> 00:09:28.480]  「將要燥熱」
[00:09:28.480 --> 00:09:30.480]  「也就有了」
[00:09:30.480 --> 00:09:32.480]  「假冒為善的人」
[00:09:32.480 --> 00:09:34.480]  「你們知道分辨天地的景色」
[00:09:34.480 --> 00:09:36.480]  「怎麼不知道分辨者時候呢?」
[00:09:36.480 --> 00:09:38.480]  耶穌斥責那些猶太人
[00:09:38.480 --> 00:09:40.480]  他們所看到
[00:09:40.480 --> 00:09:42.480]  有雲從西方來
[00:09:42.480 --> 00:09:44.480]  你們知道快要下雨了
[00:09:44.480 --> 00:09:46.480]  西方是來地中海的
[00:09:46.480 --> 00:09:48.480]  風經過地中海帶來的雨水
[00:09:48.480 --> 00:09:50.480]  很自然就帶來濕氣
[00:09:50.480 --> 00:09:52.480]  帶來雨水
[00:09:52.480 --> 00:09:54.480]  南面是一些乾旱沙漠的地方
[00:09:54.480 --> 00:09:56.480]  就知道天氣會燥熱
[00:09:56.480 --> 00:09:58.480]  就知道天氣會燥熱
[00:09:58.480 --> 00:10:00.480]  他們懂得分辨天氣
[00:10:00.480 --> 00:10:02.480]  但不懂得自己活在一個什麼世代裏
[00:10:02.480 --> 00:10:04.480]  但不懂得自己活在一個什麼世代裏
[00:10:04.480 --> 00:10:06.480]  中國人說的這句話很好
[00:10:06.480 --> 00:10:08.480]  「識時務者為俊傑」
[00:10:08.480 --> 00:10:10.480]  我們可不可以用神的眼光
[00:10:10.480 --> 00:10:12.480]  我們可不可以用神的眼光
[00:10:12.480 --> 00:10:14.480]  去看看今天這個世代
[00:10:14.480 --> 00:10:16.480]  是一個什麼世代
[00:10:16.480 --> 00:10:18.480]  我們就試試和路加分第七章
[00:10:18.480 --> 00:10:20.480]  這段聖經
[00:10:20.480 --> 00:10:22.480]  向我們發出一個什麼訊息
[00:10:22.480 --> 00:10:24.480]  向我們發出一個什麼訊息
[00:10:24.480 --> 00:10:26.480]  第七章這段聖經是告訴我們
[00:10:26.480 --> 00:10:28.480]  第七章這段聖經是告訴我們
[00:10:28.480 --> 00:10:30.480]  從聖經的角度去看
[00:10:30.480 --> 00:10:32.480]  我們活在這個世代
[00:10:32.480 --> 00:10:34.480]  現今的世代是一個什麼世代呢?
[00:10:34.480 --> 00:10:36.480]  我們活在這個世代是一個什麼世代呢?
[00:10:36.480 --> 00:10:38.480]  首先我們看看31至32節
[00:10:38.480 --> 00:10:40.480]  首先我們看看31至32節
[00:10:40.480 --> 00:10:42.480]  耶穌眼目中的這個世代
[00:10:42.480 --> 00:10:44.480]  聖經是這樣說的
[00:10:44.480 --> 00:10:46.480]  主又說:這樣我可以用什麼
[00:10:46.480 --> 00:10:48.480]  給這世代的人呢?
[00:10:48.480 --> 00:10:50.480]  他們好像什麼呢?
[00:10:50.480 --> 00:10:52.480]  好像孩童坐在街市上
[00:10:52.480 --> 00:10:54.480]  被子夫叫說
[00:10:54.480 --> 00:10:56.480]  我們向你們吹笛
[00:10:56.480 --> 00:10:58.480]  你們不跳舞
[00:10:58.480 --> 00:11:00.480]  我們向你們舉哀
[00:11:00.480 --> 00:11:02.480]  你們不哭
[00:11:02.480 --> 00:11:04.480]  施洗的約翰來不吃餅不喝酒
[00:11:04.480 --> 00:11:06.480]  你們說他是被鬼附在的
[00:11:06.480 --> 00:11:08.480]  人子來也吃也喝
[00:11:08.480 --> 00:11:10.480]  你們說他是貪食套走的人
[00:11:10.480 --> 00:11:12.480]  是稅利獲罪人的朋友
[00:11:12.480 --> 00:11:14.480]  他們說他是貪食套走的人
[00:11:14.480 --> 00:11:16.480]  是稅利獲罪人的朋友
[00:11:16.480 --> 00:11:18.480]  是稅利獲罪人的朋友
[00:11:18.480 --> 00:11:20.480]  但智慧之子也以智慧為師
[00:11:20.480 --> 00:11:22.480]  但智慧之子也以智慧為師
[00:11:22.480 --> 00:11:24.480]  首先我們看看31至32節
[00:11:24.480 --> 00:11:26.480]  首先我們看看31至32節
[00:11:26.480 --> 00:11:28.480]  耶穌用了一個比喻
[00:11:28.480 --> 00:11:30.480]  我們向你們吹笛
[00:11:30.480 --> 00:11:32.480]  你們不跳舞
[00:11:32.480 --> 00:11:34.480]  我們向你們舉哀
[00:11:34.480 --> 00:11:36.480]  你們不哭
[00:11:36.480 --> 00:11:38.480]  耶穌在這裡引用了一個例子
[00:11:38.480 --> 00:11:40.480]  耶穌在這裡引用了一個例子
[00:11:40.480 --> 00:11:42.480]  來描述這個世代的人
[00:11:42.480 --> 00:11:44.480]  他們好像在街上玩遊戲的小孩
[00:11:44.480 --> 00:11:46.480]  他們好像在街上玩遊戲的小孩
[00:11:46.480 --> 00:11:48.480]  彼此呼喊說
[00:11:48.480 --> 00:11:50.480]  我向你們吹笛 你們不跳舞
[00:11:50.480 --> 00:11:52.480]  我向你們舉哀
[00:11:52.480 --> 00:11:54.480]  舉哀就是唱愛歌
[00:11:54.480 --> 00:11:56.480]  你們不哭
[00:11:56.480 --> 00:11:58.480]  表面看來你們
[00:11:58.480 --> 00:12:00.480]  全無反應
[00:12:00.480 --> 00:12:02.480]  到底是甚麼意思呢
[00:12:02.480 --> 00:12:04.480]  究竟這個比喻
[00:12:04.480 --> 00:12:06.480]  有多少班人呢
[00:12:06.480 --> 00:12:08.480]  是兩班還是只有一班呢
[00:12:08.480 --> 00:12:10.480]  第一個說話是有兩班
[00:12:10.480 --> 00:12:12.480]  一班孩童對另一班孩童說
[00:12:12.480 --> 00:12:14.480]  我們向你們吹笛
[00:12:14.480 --> 00:12:16.480]  你們不跳舞
[00:12:16.480 --> 00:12:18.480]  我們向你們舉哀
[00:12:18.480 --> 00:12:20.480]  你們不哭
[00:12:20.480 --> 00:12:22.480]  意思是
[00:12:22.480 --> 00:12:24.480]  另一班孩童全無反應
[00:12:24.480 --> 00:12:26.480]  耶穌和約翰
[00:12:26.480 --> 00:12:28.480]  就是第一班孩童
[00:12:28.480 --> 00:12:30.480]  耶穌向另一班孩童
[00:12:30.480 --> 00:12:32.480]  即是你們吹笛
[00:12:32.480 --> 00:12:34.480]  你們全無反應
[00:12:34.480 --> 00:12:36.480]  又不跳舞
[00:12:36.480 --> 00:12:38.480]  約翰向你們吹哀歌
[00:12:38.480 --> 00:12:40.480]  你們又沒有反應
[00:12:40.480 --> 00:12:42.480]  又不哭
[00:12:42.480 --> 00:12:44.480]  這是第一種解釋
[00:12:44.480 --> 00:12:46.480]  第一種說法
[00:12:46.480 --> 00:12:48.480]  另一種說法是
[00:12:48.480 --> 00:12:50.480]  吹笛、舉哀
[00:12:50.480 --> 00:12:52.480]  不是耶穌和門徒
[00:12:52.480 --> 00:12:54.480]  而是世人
[00:12:54.480 --> 00:12:56.480]  即是世代的人
[00:12:56.480 --> 00:12:58.480]  而你們就是耶穌和約翰
[00:12:58.480 --> 00:13:00.480]  意思是
[00:13:00.480 --> 00:13:02.480]  世代人埋怨
[00:13:02.480 --> 00:13:04.480]  耶穌和約翰
[00:13:04.480 --> 00:13:06.480]  不是按照他們的心意而行
[00:13:06.480 --> 00:13:08.480]  我們叫你跳舞
[00:13:08.480 --> 00:13:10.480]  你偏偏不跳
[00:13:10.480 --> 00:13:12.480]  我們叫你提哭
[00:13:12.480 --> 00:13:14.480]  你偏偏不提哭
[00:13:14.480 --> 00:13:16.480]  你們不願意
[00:13:16.480 --> 00:13:18.480]  不合作、不聽話的一族
[00:13:18.480 --> 00:13:20.480]  所以問題的癥結是
[00:13:20.480 --> 00:13:22.480]  我們和你們
[00:13:22.480 --> 00:13:24.480]  是甚麼意思呢
[00:13:24.480 --> 00:13:26.480]  我們是指世代的人
[00:13:26.480 --> 00:13:28.480]  有些說是指耶穌和約翰
[00:13:28.480 --> 00:13:30.480]  究竟誰是法號令呢
[00:13:30.480 --> 00:13:32.480]  如果我們是指
[00:13:32.480 --> 00:13:34.480]  耶穌和約翰
[00:13:34.480 --> 00:13:36.480]  那麼現代人的特性
[00:13:36.480 --> 00:13:38.480]  就是毫無反應
[00:13:38.480 --> 00:13:40.480]  耶穌吹笛
[00:13:40.480 --> 00:13:42.480]  沒有反應
[00:13:42.480 --> 00:13:44.480]  約翰舉哀
[00:13:44.480 --> 00:13:46.480]  同樣沒有反應
[00:13:46.480 --> 00:13:48.480]  是麻木的、沒有反應的世代
[00:13:48.480 --> 00:13:50.480]  世人就是麻木
[00:13:50.480 --> 00:13:52.480]  但如果我們說
[00:13:52.480 --> 00:13:54.480]  我們是指現代人
[00:13:54.480 --> 00:13:56.480]  耶穌和約翰
[00:13:56.480 --> 00:13:58.480]  沒有反應
[00:13:58.480 --> 00:14:00.480]  這表明世代的特徵
[00:14:00.480 --> 00:14:02.480]  是要話事的
[00:14:02.480 --> 00:14:04.480]  遊戲的規矩是許定的
[00:14:04.480 --> 00:14:06.480]  這個遊戲的規矩就是
[00:14:06.480 --> 00:14:08.480]  我有話事權
[00:14:08.480 --> 00:14:10.480]  我要甚麼
[00:14:10.480 --> 00:14:12.480]  你就給我甚麼
[00:14:12.480 --> 00:14:14.480]  我要平安你就賜平安
[00:14:14.480 --> 00:14:16.480]  你們要聽我說
[00:14:16.480 --> 00:14:18.480]  滿足我的要求
[00:14:18.480 --> 00:14:20.480]  這是我的看法
[00:14:20.480 --> 00:14:22.480]  另外一種解釋就是
[00:14:22.480 --> 00:14:24.480]  我們不是指耶穌和約翰
[00:14:24.480 --> 00:14:26.480]  耶穌和約翰不是法號令的人
[00:14:26.480 --> 00:14:28.480]  法號令的人
[00:14:28.480 --> 00:14:30.480]  是那些現代人
[00:14:30.480 --> 00:14:32.480]  聽號令的人
[00:14:32.480 --> 00:14:34.480]  而是耶穌和約翰
[00:14:34.480 --> 00:14:36.480]  他們不聽現代人的使命
[00:14:36.480 --> 00:14:38.480]  我個人的看法
[00:14:38.480 --> 00:14:40.480]  是傾向第二種解釋
[00:14:40.480 --> 00:14:42.480]  第二種解釋就是
[00:14:42.480 --> 00:14:44.480]  法號令的就是世人
[00:14:44.480 --> 00:14:46.480]  我們留意
[00:14:46.480 --> 00:14:48.480]  第31至32節
[00:14:48.480 --> 00:14:50.480]  主要說
[00:14:50.480 --> 00:14:52.480]  我們可用甚麼
[00:14:52.480 --> 00:14:54.480]  給這世代的人呢
[00:14:54.480 --> 00:14:56.480]  他們好像甚麼呢
[00:14:56.480 --> 00:14:58.480]  好像孩童坐在街市上
[00:14:58.480 --> 00:15:00.480]  彼此呼喊
[00:15:00.480 --> 00:15:02.480]  但耶穌說
[00:15:02.480 --> 00:15:04.480]  我們用甚麼來比喻形容這個世代呢
[00:15:04.480 --> 00:15:06.480]  他的答案就說
[00:15:06.480 --> 00:15:08.480]  就好像街上的孩童彼此呼喊
[00:15:08.480 --> 00:15:10.480]  重點
[00:15:10.480 --> 00:15:12.480]  他們的呼叫就是法號令
[00:15:12.480 --> 00:15:14.480]  而不是聽號令
[00:15:14.480 --> 00:15:16.480]  不是接受號令
[00:15:16.480 --> 00:15:18.480]  耶穌不是說世代的人
[00:15:18.480 --> 00:15:20.480]  就是那些聽號令的人
[00:15:20.480 --> 00:15:22.480]  他指世代的人是法號令的人
[00:15:22.480 --> 00:15:24.480]  所以吹笛
[00:15:24.480 --> 00:15:26.480]  舉哀
[00:15:26.480 --> 00:15:28.480]  不是指耶穌和約翰所做
[00:15:28.480 --> 00:15:30.480]  是指世代的人所做
[00:15:30.480 --> 00:15:32.480]  那些以為是法號令的
[00:15:32.480 --> 00:15:34.480]  是耶穌和約翰
[00:15:34.480 --> 00:15:36.480]  主要是基於33至34節
[00:15:36.480 --> 00:15:38.480]  有班耶穌的解釋
[00:15:38.480 --> 00:15:40.480]  吹笛
[00:15:40.480 --> 00:15:42.480]  他們也吃也喝
[00:15:42.480 --> 00:15:44.480]  就是指耶穌
[00:15:44.480 --> 00:15:46.480]  他帶給人歡樂
[00:15:46.480 --> 00:15:48.480]  舉哀
[00:15:48.480 --> 00:15:50.480]  就是不吃不喝
[00:15:50.480 --> 00:15:52.480]  當然是指約翰
[00:15:52.480 --> 00:15:54.480]  這樣31至32節
[00:15:54.480 --> 00:15:56.480]  33至34節是平衡的
[00:15:56.480 --> 00:15:58.480]  33至34節是解釋31至32節
[00:15:58.480 --> 00:16:00.480]  但是我們對這種解法就大有問題
[00:16:00.480 --> 00:16:02.480]  因為次序調亂了
[00:16:02.480 --> 00:16:04.480]  你看看下面的排列
[00:16:04.480 --> 00:16:06.480]  就是一目了然
[00:16:06.480 --> 00:16:08.480]  吹笛就是對施洗耶翰
[00:16:08.480 --> 00:16:10.480]  不吃餅不喝酒
[00:16:10.480 --> 00:16:12.480]  舉哀就是對仁子來
[00:16:12.480 --> 00:16:14.480]  又吃又喝
[00:16:14.480 --> 00:16:16.480]  吹笛是指耶穌吹笛
[00:16:16.480 --> 00:16:18.480]  那些和他相對的人
[00:16:18.480 --> 00:16:20.480]  應該是人類的
[00:16:20.480 --> 00:16:22.480]  人類的
[00:16:22.480 --> 00:16:24.480]  那些人是人類的
[00:16:24.480 --> 00:16:26.480]  那些和他相對的人
[00:16:26.480 --> 00:16:28.480]  應該是仁子來
[00:16:28.480 --> 00:16:30.480]  也吃也喝
[00:16:30.480 --> 00:16:32.480]  同樣的舉哀是指約翰
[00:16:32.480 --> 00:16:34.480]  和他相對的應該是
[00:16:34.480 --> 00:16:36.480]  施洗約翰不吃餅不喝酒
