
[00:00:00.000 --> 00:00:08.000]  因為最近身體不舒服,我想很多人感染了
[00:04:21.000 --> 00:04:23.000]  那時連一張credit card都沒有
[00:04:23.000 --> 00:04:25.000]  想著怎樣build up自己的credit
[00:04:25.000 --> 00:04:27.000]  買東西有信用
[00:04:27.000 --> 00:04:29.000]  就去一間百貨公司
[00:04:29.000 --> 00:04:31.000]  叫做CIA
[00:04:31.000 --> 00:04:35.000]  去拿一張信用卡
[00:04:35.000 --> 00:04:37.000]  然後買一張十多二十元的一個煲
[00:04:37.000 --> 00:04:39.000]  然後每個月寫一張支票
[00:04:39.000 --> 00:04:41.000]  還錢
[00:04:41.000 --> 00:04:43.000]  還多少錢呢?
[00:04:43.000 --> 00:04:45.000]  40年前
[00:04:45.000 --> 00:04:47.000]  買一個煲十多元
[00:04:47.000 --> 00:04:49.000]  過兩元
[00:04:49.000 --> 00:04:51.000]  一年內就還清了
[00:04:51.000 --> 00:04:53.000]  然後買一樣東西貴一點的
[00:04:53.000 --> 00:04:55.000]  每個月分期付款
[00:04:55.000 --> 00:04:57.000]  過兩元
[00:04:57.000 --> 00:04:59.000]  慢慢把自己的信用
[00:04:59.000 --> 00:05:01.000]  build up
[00:05:01.000 --> 00:05:03.000]  突然有一天
[00:05:03.000 --> 00:05:05.000]  我什麼都不用
[00:05:05.000 --> 00:05:07.000]  簽個紙
[00:05:07.000 --> 00:05:09.000]  就可以拿到5000元的credit
[00:05:09.000 --> 00:05:11.000]  我的body在那裡
[00:05:11.000 --> 00:05:13.000]  我的flesh就告訴我
[00:05:13.000 --> 00:05:15.000]  這東西很厲害
[00:05:15.000 --> 00:05:17.000]  我一年來
[00:05:17.000 --> 00:05:19.000]  把自己抬到那個價碼
[00:05:19.000 --> 00:05:21.000]  我什麼都沒有
[00:05:21.000 --> 00:05:23.000]  竟然這間這麼大的銀行
[00:05:23.000 --> 00:05:25.000]  可以給我5000元的credit
[00:05:25.000 --> 00:05:27.000]  我的body仍然站在地上
[00:05:27.000 --> 00:05:29.000]  但我的flesh
[00:05:29.000 --> 00:05:31.000]  是怎樣的呢?
[00:05:31.000 --> 00:05:33.000]  那種驕傲
[00:05:33.000 --> 00:05:35.000]  那種目光一切
[00:05:35.000 --> 00:05:37.000]  我什麼都不用做抵押
[00:05:37.000 --> 00:05:39.000]  因為我在這間名校讀書
[00:05:39.000 --> 00:05:41.000]  我簽了一張支票
[00:05:41.000 --> 00:05:43.000]  然後我拿了一張支票
[00:05:43.000 --> 00:05:45.000]  我在這間名校讀書
[00:05:45.000 --> 00:05:47.000]  我簽個紙
[00:05:47.000 --> 00:05:49.000]  我就可以拿到5000元的credit
[00:05:49.000 --> 00:05:51.000]  那個flesh
[00:05:51.000 --> 00:05:53.000]  是讓你不可一世地覺得
[00:05:53.000 --> 00:05:55.000]  自己天下無敵
[00:05:55.000 --> 00:06:03.000]  下面這個例子
[00:06:03.000 --> 00:06:05.000]  不是很恰當
[00:06:05.000 --> 00:06:07.000]  不過我再說完
[00:06:07.000 --> 00:06:09.000]  你就會明白
[00:06:09.000 --> 00:06:11.000]  如果有人大學考試
[00:06:11.000 --> 00:06:13.000]  成績五星星爆棚
[00:06:13.000 --> 00:06:15.000]  入了香港大學
[00:06:15.000 --> 00:06:17.000]  或者入了科大
[00:06:17.000 --> 00:06:19.000]  那一下
[00:06:19.000 --> 00:06:21.000]  那個flesh
[00:06:21.000 --> 00:06:23.000]  真的很厲害
[00:06:23.000 --> 00:06:25.000]  如果家裡
[00:06:25.000 --> 00:06:27.000]  經濟環境許可
[00:06:27.000 --> 00:06:29.000]  他不是在香港讀書
[00:06:29.000 --> 00:06:31.000]  入了全世界第一名的哈佛大學
[00:06:31.000 --> 00:06:33.000]  你的flesh
[00:06:33.000 --> 00:06:35.000]  是很厲害的
[00:06:35.000 --> 00:06:37.000]  你去到
[00:06:37.000 --> 00:06:39.000]  香港大學
[00:06:39.000 --> 00:06:41.000]  是很不開心的
[00:06:41.000 --> 00:06:47.000]  如果你考的五星星不夠多
[00:06:47.000 --> 00:06:51.000]  不要拿香港大學來做例子
[00:06:51.000 --> 00:06:55.000]  可能你去到一間
[00:06:55.000 --> 00:06:57.000]  你不太心儀的大學
[00:06:57.000 --> 00:07:01.000]  你去到
[00:07:01.000 --> 00:07:03.000]  很不喜歡很不開心
[00:07:03.000 --> 00:07:05.000]  我要說的是
[00:07:05.000 --> 00:07:07.000]  原來在我們
[00:07:07.000 --> 00:07:09.000]  這個人的身體裡
[00:07:09.000 --> 00:07:11.000]  有一種東西
[00:07:11.000 --> 00:07:13.000]  叫做flesh
[00:07:13.000 --> 00:07:15.000]  是將我們
[00:07:15.000 --> 00:07:17.000]  這個人不斷地
[00:07:17.000 --> 00:07:19.000]  向下拉的
[00:07:19.000 --> 00:07:21.000]  裡面又有
[00:07:21.000 --> 00:07:23.000]  另一種東西
[00:07:23.000 --> 00:07:25.000]  叫做聖靈
[00:07:25.000 --> 00:07:27.000]  不斷地要將我們這個人
[00:07:27.000 --> 00:07:29.000]  向上提升的
[00:07:29.000 --> 00:07:31.000]  一個力度要向下拉
[00:07:31.000 --> 00:07:33.000]  一個力度向上升
[00:07:33.000 --> 00:07:35.000]  一定會產生什麼
[00:07:35.000 --> 00:07:37.000]  一定會產生什麼
[00:07:37.000 --> 00:07:39.000]  一定會產生什麼
[00:07:39.000 --> 00:07:41.000]  現在已經11點半了
[00:07:41.000 --> 00:07:43.000]  已經睡醒了
[00:07:43.000 --> 00:07:45.000]  一個向下拉
[00:07:45.000 --> 00:07:47.000]  一個向上升
[00:07:47.000 --> 00:07:49.000]  現在不是叫你
[00:07:49.000 --> 00:07:51.000]  計算物理數
[00:07:51.000 --> 00:07:53.000]  他裡面中間一定有一個
[00:07:53.000 --> 00:07:55.000]  有一個張力在
[00:07:55.000 --> 00:07:57.000]  一個是黑
[00:07:57.000 --> 00:07:59.000]  一個是白
[00:07:59.000 --> 00:08:01.000]  一個是力度要將你
[00:08:01.000 --> 00:08:03.000]  向下拉
[00:08:03.000 --> 00:08:05.000]  在這個過程中間
[00:08:05.000 --> 00:08:07.000]  你都無所適從
[00:08:07.000 --> 00:08:09.000]  向下呢
[00:08:09.000 --> 00:08:11.000]  因為向上呢
[00:08:11.000 --> 00:08:13.000]  向下是讓你墮落的
[00:08:13.000 --> 00:08:15.000]  向上是讓你提升的
[00:08:15.000 --> 00:08:17.000]  你去哪裡呢
[00:08:17.000 --> 00:08:19.000]  但是很多時候
[00:08:19.000 --> 00:08:21.000]  向下墮落的力量
[00:08:21.000 --> 00:08:23.000]  會讓你產生
[00:08:23.000 --> 00:08:25.000]  flesh裡面的
[00:08:25.000 --> 00:08:27.000]  開心感的
[00:08:27.000 --> 00:08:29.000]  但是向上提升那一刻
[00:08:29.000 --> 00:08:31.000]  都有開心感
[00:08:31.000 --> 00:08:33.000]  是需要你用力度去提升的
[00:08:33.000 --> 00:08:35.000]  需要你用力度
[00:08:35.000 --> 00:08:37.000]  去幫他
[00:08:37.000 --> 00:08:39.000]  幫他守的
[00:08:39.000 --> 00:08:41.000]  在這兩種力度之間
[00:08:41.000 --> 00:08:43.000]  所有人都告訴我們
[00:08:43.000 --> 00:08:45.000]  向下去
[00:08:45.000 --> 00:08:47.000]  向上去都需要經過
[00:08:47.000 --> 00:08:49.000]  你的思維
[00:08:49.000 --> 00:08:51.000]  你的intellect
[00:08:51.000 --> 00:08:53.000]  你的reason
[00:08:53.000 --> 00:08:55.000]  所以保羅說
[00:08:55.000 --> 00:08:59.000]  我們是屬肉體
[00:08:59.000 --> 00:09:01.000]  flesh
[00:09:01.000 --> 00:09:03.000]  還是屬於聖靈呢
[00:09:03.000 --> 00:09:07.000]  在我們的生命之中
[00:09:07.000 --> 00:09:09.000]  你要不斷地做掙扎
[00:09:09.000 --> 00:09:11.000]  在這個掙扎裡面
[00:09:11.000 --> 00:09:13.000]  有一度要我們向善的力量
[00:09:13.000 --> 00:09:15.000]  有一度要我們
[00:09:15.000 --> 00:09:17.000]  向惡的力量
[00:09:17.000 --> 00:09:19.000]  你向哪裡去呢
[00:09:19.000 --> 00:09:21.000]  是一個很理性的決定
[00:09:21.000 --> 00:09:23.000]  保羅用這些神學語言
[00:09:23.000 --> 00:09:25.000]  語句告訴我們
[00:09:25.000 --> 00:09:27.000]  我們每天在生活裡面
[00:09:27.000 --> 00:09:29.000]  都是要這樣掙扎的
[00:09:29.000 --> 00:09:31.000]  電訟文姐妹她就說
[00:09:31.000 --> 00:09:33.000]  在家裡可能她家人
[00:09:33.000 --> 00:09:35.000]  看不到她是一個
[00:09:35.000 --> 00:09:37.000]  好的基督徒
[00:09:37.000 --> 00:09:39.000]  你就要跟自己說
[00:09:39.000 --> 00:09:41.000]  將我向下拉了一個
[00:09:41.000 --> 00:09:43.000]  不是那麼好的人
[00:09:43.000 --> 00:09:45.000]  那些的品質
[00:09:45.000 --> 00:09:47.000]  那些的質地
[00:09:47.000 --> 00:09:49.000]  我不要
[00:09:49.000 --> 00:09:51.000]  但是我要這些提升自己的
[00:09:51.000 --> 00:09:53.000]  更好的質素
[00:09:53.000 --> 00:09:55.000]  我要這些
[00:09:55.000 --> 00:09:57.000]  理性的決定
[00:09:57.000 --> 00:09:59.000]  靠拉上帝給我的恩典
[00:09:59.000 --> 00:10:01.000]  我可以怎樣
[00:10:01.000 --> 00:10:03.000]  不要這些
[00:10:03.000 --> 00:10:05.000]  我可以要這些
[00:10:05.000 --> 00:10:07.000]  你可以做到的
[00:10:07.000 --> 00:10:11.000]  但很可惜在過程之中
[00:10:11.000 --> 00:10:13.000]  我們很多時候
[00:10:13.000 --> 00:10:15.000]  是理性的決定
[00:10:15.000 --> 00:10:17.000]  向下走
[00:10:17.000 --> 00:10:19.000]  向下走
[00:10:19.000 --> 00:10:21.000]  因為向下走的路
[00:10:21.000 --> 00:10:23.000]  是容易一點的
[00:10:23.000 --> 00:10:25.000]  向上走的路
[00:10:25.000 --> 00:10:27.000]  是難一點的
[00:10:27.000 --> 00:10:29.000]  因為向下走的路
[00:10:29.000 --> 00:10:31.000]  在我們文化裡面
[00:10:31.000 --> 00:10:33.000]  處處都是
[00:10:33.000 --> 00:10:35.000]  在我們生活的圈子裡面
[00:10:35.000 --> 00:10:37.000]  處處都是
[00:10:37.000 --> 00:10:39.000]  但是向上提升
[00:10:39.000 --> 00:10:41.000]  是需要你用功夫
[00:10:41.000 --> 00:10:43.000]  是需要你不怕冒險
[00:10:43.000 --> 00:10:45.000]  是需要你自己有獨立的思考
[00:10:45.000 --> 00:10:47.000]  我要如此做的
[00:10:47.000 --> 00:10:49.000]  我們每天都在Facebook裡面
[00:10:49.000 --> 00:10:51.000]  在Facebook裡面
[00:10:51.000 --> 00:10:53.000]  在Twitter裡面
[00:10:53.000 --> 00:10:55.000]  在Instagram裡面
[00:10:55.000 --> 00:10:57.000]  你都發覺到的
[00:10:57.000 --> 00:10:59.000]  有些人發了一張文章出來
[00:10:59.000 --> 00:11:01.000]  有很多人什麼都不想
[00:11:01.000 --> 00:11:03.000]  總之那個是老朋友
[00:11:03.000 --> 00:11:05.000]  你就寫著Yes
[00:11:05.000 --> 00:11:07.000]  那你說Yes
[00:11:07.000 --> 00:11:09.000]  一直到底
[00:11:09.000 --> 00:11:11.000]  你不會說No的了
[00:11:11.000 --> 00:11:13.000]  為什麼呢?說No就做二五仔
[00:11:13.000 --> 00:11:15.000]  因為一開始已經說了Yes
[00:11:15.000 --> 00:11:17.000]  就一直為自己Yes
[00:11:17.000 --> 00:11:19.000]  一直支持
[00:11:19.000 --> 00:11:21.000]  無論多麼沒理由
[00:11:21.000 --> 00:11:23.000]  一直支持
[00:11:23.000 --> 00:11:25.000]  支持到大家臉都白了
[00:11:25.000 --> 00:11:27.000]  Unfriendly
[00:11:27.000 --> 00:11:31.000]  任何的罪惡
[00:11:31.000 --> 00:11:35.000]  都是一個很理性的決定
[00:11:35.000 --> 00:11:37.000]  所以
[00:11:37.000 --> 00:11:39.000]  一定要幫助到自己
[00:11:39.000 --> 00:11:41.000]  靠上帝自己的恩典
[00:11:41.000 --> 00:11:43.000]  讓我們
[00:11:43.000 --> 00:11:47.000]  能夠在心靈裡面被提升
[00:11:47.000 --> 00:11:51.000]  經文裡面又這樣告訴我們
[00:11:51.000 --> 00:11:53.000]  因為隨從肉體的人
[00:11:53.000 --> 00:11:55.000]  體貼肉體的事
[00:11:55.000 --> 00:11:57.000]  隨從聖靈的人
[00:11:57.000 --> 00:11:59.000]  體貼聖靈的事
[00:11:59.000 --> 00:12:03.000]  裡面是一個理性的抉擇
[00:12:03.000 --> 00:12:05.000]  體貼肉體的就是死
[00:12:05.000 --> 00:12:07.000]  體貼聖靈的就是生命
[00:12:07.000 --> 00:12:09.000]  平安
[00:12:09.000 --> 00:12:11.000]  它有結果的
[00:12:11.000 --> 00:12:13.000]  你做了決定之後
[00:12:13.000 --> 00:12:15.000]  生命裡面就有一種結果的
[00:12:15.000 --> 00:12:17.000]  有一個consequence的
[00:12:17.000 --> 00:12:19.000]  你選擇了肉體
[00:12:19.000 --> 00:12:21.000]  有一個肉體的consequence
[00:12:21.000 --> 00:12:23.000]  你選擇了聖靈
[00:12:23.000 --> 00:12:25.000]  有一個聖靈的consequence
[00:12:25.000 --> 00:12:27.000]  它用theological language就說
[00:12:27.000 --> 00:12:29.000]  體貼肉體的是死
[00:12:29.000 --> 00:12:31.000]  體貼聖靈的是生命和平安
[00:12:31.000 --> 00:12:33.000]  這個怎麼說呢
[00:12:33.000 --> 00:12:35.000]  將我們向下拉
[00:12:35.000 --> 00:12:37.000]  我們真的做了一個理性的決定
[00:12:37.000 --> 00:12:39.000]  隨著
[00:12:39.000 --> 00:12:41.000]  我們的生命
[00:12:41.000 --> 00:12:43.000]  我們做了一個理性的決定
[00:12:43.000 --> 00:12:45.000]  隨著
[00:12:45.000 --> 00:12:47.000]  這個肉體的
[00:12:47.000 --> 00:12:49.000]  私肉或肉體的敗壞
[00:12:49.000 --> 00:12:51.000]  不斷地向下沉的時候
[00:12:51.000 --> 00:12:53.000]  不見得我們會死
[00:12:53.000 --> 00:12:57.000]  你生氣了一次
[00:12:57.000 --> 00:12:59.000]  不會,你雖然生氣死了那個人
[00:12:59.000 --> 00:13:01.000]  不會生氣死你自己
[00:13:01.000 --> 00:13:03.000]  你自己不會死的
[00:13:03.000 --> 00:13:05.000]  紅燈過馬路
[00:13:05.000 --> 00:13:07.000]  你不會死的
[00:13:07.000 --> 00:13:09.000]  除非你看不到有車來撞你
[00:13:09.000 --> 00:13:11.000]  撞到飛上天
[00:13:11.000 --> 00:13:13.000]  掉下來
[00:13:13.000 --> 00:13:17.000]  你恨一個人恨到他死為止
[00:13:17.000 --> 00:13:19.000]  恨死他
[00:13:19.000 --> 00:13:21.000]  恨死他
[00:13:21.000 --> 00:13:23.000]  你不會死的
[00:13:23.000 --> 00:13:27.000]  這個死是怎麼理解的呢
[00:13:27.000 --> 00:13:29.000]  當一個人
[00:13:29.000 --> 00:13:33.000]  用他自己的理性思維
[00:13:33.000 --> 00:13:37.000]  隨著這個
[00:13:37.000 --> 00:13:39.000]  肉體裏面的
[00:13:39.000 --> 00:13:41.000]  無論你驕傲也好
[00:13:41.000 --> 00:13:43.000]  無論你貪也好
[00:13:43.000 --> 00:13:45.000]  無論你欺騙也好
[00:13:45.000 --> 00:13:49.000]  無論你做一些不法的事情也好
[00:13:49.000 --> 00:13:55.000]  是讓你的心靈
[00:13:55.000 --> 00:13:57.000]  越來越衰殘
[00:13:57.000 --> 00:13:59.000]  越來越遠離良善
[00:13:59.000 --> 00:14:03.000]  你的生命
[00:14:03.000 --> 00:14:05.000]  和那個上帝的善良
[00:14:05.000 --> 00:14:07.000]  越走越遠
[00:14:07.000 --> 00:14:09.000]  走到好像
[00:14:09.000 --> 00:14:11.000]  沒有關係一樣
[00:14:11.000 --> 00:14:13.000]  保羅就用這些語句
[00:14:13.000 --> 00:14:15.000]  來說那人
[00:14:15.000 --> 00:14:17.000]  保障一個死了的人
[00:14:17.000 --> 00:14:19.000]  因為他和上帝的生命
[00:14:19.000 --> 00:14:21.000]  隔絕了
[00:14:21.000 --> 00:14:23.000]  連接不到
[00:14:23.000 --> 00:14:27.000]  就好像
[00:14:27.000 --> 00:14:29.000]  你上網的時候上不到網
[00:14:29.000 --> 00:14:31.000]  連接不到
[00:14:31.000 --> 00:14:33.000]  所有的線路都在這裏
[00:14:33.000 --> 00:14:35.000]  一定出了一些問題
[00:14:35.000 --> 00:14:37.000]  用神的語言來說
[00:14:37.000 --> 00:14:39.000]  當你理性地決定
[00:14:39.000 --> 00:14:41.000]  容許自己的生命
[00:14:41.000 --> 00:14:43.000]  不斷向下走
[00:14:43.000 --> 00:14:45.000]  被罪惡所渲染
[00:14:45.000 --> 00:14:47.000]  越來越遠離
[00:14:47.000 --> 00:14:49.000]  上帝
[00:14:49.000 --> 00:14:51.000]  你是和上帝的生命
[00:14:51.000 --> 00:14:53.000]  所隔絕,如同死了的人
[00:14:53.000 --> 00:14:55.000]  一樣
[00:14:55.000 --> 00:14:57.000]  但是一個
[00:14:57.000 --> 00:14:59.000]  體貼聖靈的人,就是生命
[00:14:59.000 --> 00:15:01.000]  平安和上帝連接到
[00:15:01.000 --> 00:15:03.000]  上帝捍衛美好的事
[00:15:03.000 --> 00:15:05.000]  在我們的生命裏
[00:15:05.000 --> 00:15:07.000]  都能夠被捍衛美好
[00:15:07.000 --> 00:15:09.000]  這是非常
[00:15:09.000 --> 00:15:11.000]  美善的一件事
[00:15:11.000 --> 00:15:13.000]  我講一個例子
[00:15:13.000 --> 00:15:15.000]  這個例子
[00:15:15.000 --> 00:15:17.000]  讓我們的生命做了一些反省
[00:15:17.000 --> 00:15:21.000]  生命裏美好的事
[00:15:21.000 --> 00:15:23.000]  一些美好的事
[00:15:23.000 --> 00:15:25.000]  是真的需要
[00:15:25.000 --> 00:15:27.000]  你去追求的
[00:15:27.000 --> 00:15:29.000]  或者需要你自己
[00:15:29.000 --> 00:15:31.000]  不斷地用
[00:15:31.000 --> 00:15:35.000]  你需要下功夫
[00:15:35.000 --> 00:15:39.000]  你又想考試成績,又不讀書
[00:15:39.000 --> 00:15:41.000]  是沒什麼可能的
[00:15:41.000 --> 00:15:43.000]  天才都不行,都要立兩立
[00:15:43.000 --> 00:15:45.000]  可能他一目十行
[00:15:45.000 --> 00:15:47.000]  你十目才一行
[00:15:47.000 --> 00:15:49.000]  相反
[00:15:49.000 --> 00:15:51.000]  人家一眼可以看十行
[00:15:51.000 --> 00:15:53.000]  你看多了也只能看一行
[00:15:53.000 --> 00:15:55.000]  那你就要下功夫才能看十行
[00:15:55.000 --> 00:15:57.000]  但你又想學
[00:15:57.000 --> 00:15:59.000]  人家一目十行又不用心讀書
[00:15:59.000 --> 00:16:01.000]  到入場的時候
[00:16:01.000 --> 00:16:03.000]  考天才,沒有天才
[00:16:03.000 --> 00:16:05.000]  但入場如果你不讀書的話
[00:16:05.000 --> 00:16:07.000]  就死定了
[00:16:07.000 --> 00:16:09.000]  這是你自己理性的決擇
[00:16:09.000 --> 00:16:11.000]  到底我打機還是
[00:16:11.000 --> 00:16:13.000]  放下機器讀書
[00:16:13.000 --> 00:16:15.000]  好呢
[00:16:15.000 --> 00:16:17.000]  是一個決定
[00:16:17.000 --> 00:16:23.000]  當一個人
[00:16:23.000 --> 00:16:25.000]  在心靈裏做一些體貼性的事
[00:16:25.000 --> 00:16:27.000]  將自己的生命
[00:16:27.000 --> 00:16:29.000]  不斷向上提升
[00:16:29.000 --> 00:16:33.000]  在提升的過程中間
[00:16:33.000 --> 00:16:35.000]  他很嚮往
[00:16:35.000 --> 00:16:37.000]  生命被提升
[00:16:37.000 --> 00:16:39.000]  用另一個更高的角度
[00:16:39.000 --> 00:16:41.000]  來看他自己的生命
[00:16:41.000 --> 00:16:43.000]  看他自己的生活
[00:16:43.000 --> 00:16:45.000]  看他自己的一生
[00:16:45.000 --> 00:16:47.000]  看他自己的前途
[00:16:47.000 --> 00:16:49.000]  看他選擇這條道路的結果
[00:16:49.000 --> 00:16:51.000]  他用一個更高的層次來看
[00:16:51.000 --> 00:16:53.000]  和一個向下不斷去
[00:16:53.000 --> 00:16:55.000]  用一個很低的層次
[00:16:55.000 --> 00:16:57.000]  來看
[00:16:57.000 --> 00:16:59.000]  是完全兩碼子事
[00:16:59.000 --> 00:17:01.000]  你不去到這樣的高度
[00:17:01.000 --> 00:17:03.000]  你是看不到的
[00:17:03.000 --> 00:17:09.000]  70年代
[00:17:09.000 --> 00:17:13.000]  我去外國讀書的時候
[00:17:13.000 --> 00:17:15.000]  第一次坐飛機
[00:17:15.000 --> 00:17:17.000]  現在很多時候都坐到飛機
[00:17:17.000 --> 00:17:19.000]  那時候坐飛機
[00:17:19.000 --> 00:17:21.000]  747來香港
[00:17:21.000 --> 00:17:23.000]  因為啟德飛機場的跑道太短
[00:17:23.000 --> 00:17:25.000]  我要坐日航
[00:17:25.000 --> 00:17:27.000]  走去Hanneda
[00:17:27.000 --> 00:17:29.000]  走去羽田機場
[00:17:29.000 --> 00:17:31.000]  住一晚
[00:17:31.000 --> 00:17:33.000]  然後第二天才坐到747飛機
[00:17:33.000 --> 00:17:35.000]  飛美國
[00:17:35.000 --> 00:17:37.000]  第一次坐飛機
[00:17:37.000 --> 00:17:39.000]  感覺真的很厲害
[00:17:39.000 --> 00:17:41.000]  尤其是在啟德機場
[00:17:41.000 --> 00:17:43.000]  那條跑道又短
[00:17:43.000 --> 00:17:45.000]  一下衝上天的時候
[00:17:45.000 --> 00:17:47.000]  一下就轉了十條
[00:17:47.000 --> 00:17:49.000]  轉了向另一個方向飛去的時候
[00:17:49.000 --> 00:17:51.000]  嘩!你真的看到
[00:17:51.000 --> 00:17:53.000]  眼睛都亮了
[00:17:53.000 --> 00:17:55.000]  嘩!為什麼可以這樣呢?
[00:17:55.000 --> 00:17:57.000]  在雲裏面什麼都看不到
[00:17:57.000 --> 00:17:59.000]  但一出雲之後發覺到
[00:17:59.000 --> 00:18:01.000]  很厲害
[00:18:01.000 --> 00:18:03.000]  在上面看的東西
[00:18:03.000 --> 00:18:05.000]  真的不一樣
