
[00:00:00.000 --> 00:00:05.000]  我們一定要討論病人和上帝的關係
[00:02:22.000 --> 00:02:25.000]  就是他所賜給我的
[00:02:25.000 --> 00:02:28.000]  叫我一個也不失落
[00:02:28.000 --> 00:02:31.000]  在末日卻叫他復活
[00:02:31.000 --> 00:02:34.000]  因為我父的意思
[00:02:34.000 --> 00:02:38.000]  是叫一切見子而信的人得永生
[00:02:38.000 --> 00:02:43.000]  並且在末日我要叫他復活
[00:02:43.000 --> 00:02:49.000]  哥林多侯書一章三至七節
[00:02:49.000 --> 00:02:55.000]  願眾讚歸於我們的主耶穌基督的父神
[00:02:55.000 --> 00:02:57.000]  就是發慈悲的父
[00:02:57.000 --> 00:03:00.000]  賜各樣安慰的神
[00:03:00.000 --> 00:03:02.000]  我們在一切患難中
[00:03:02.000 --> 00:03:04.000]  他就安慰我們
[00:03:04.000 --> 00:03:07.000]  叫我們能用神所賜的安慰
[00:03:07.000 --> 00:03:12.000]  去安慰那遭遇各樣患難的人
[00:03:12.000 --> 00:03:15.000]  我們既多受基督的輔助
[00:03:15.000 --> 00:03:18.000]  就靠基督多得安慰
[00:03:18.000 --> 00:03:20.000]  我們受患難
[00:03:20.000 --> 00:03:24.000]  是為叫你們得安慰得拯救
[00:03:24.000 --> 00:03:25.000]  我們得安慰
[00:03:25.000 --> 00:03:29.000]  也是為叫你們得安慰
[00:03:29.000 --> 00:03:32.000]  這安慰能叫你們忍受
[00:03:32.000 --> 00:03:35.000]  我們所受的那樣苦楚
[00:03:35.000 --> 00:03:40.000]  我們為你們所存的盼望是確定的
[00:03:40.000 --> 00:03:44.000]  因為知道你們既是同受苦楚
[00:03:44.000 --> 00:03:47.000]  也別同得安慰
[00:03:47.000 --> 00:04:13.000]  (音樂)
[00:04:13.000 --> 00:04:21.000]  我們要告知你在這道處
[00:04:21.000 --> 00:04:29.000]  因為你是我們的大解釋
[00:04:29.000 --> 00:04:42.000]  我們要告知你遠超過一切
[00:04:42.000 --> 00:04:58.000]  我們要來到你教前進百里
[00:04:58.000 --> 00:05:09.000]  我們要告知你在這道處
[00:05:09.000 --> 00:05:17.000]  因為你是我們的大解釋
[00:05:17.000 --> 00:05:33.000]  我們要告知你遠超過一切
[00:05:33.000 --> 00:05:49.000]  我們要來到你教前進百里
[00:05:49.000 --> 00:05:57.000]  我們要告知你在這道處
[00:05:57.000 --> 00:06:05.000]  因為你是我們的大解釋
[00:06:05.000 --> 00:06:21.000]  我們要告知你遠超過一切
[00:06:21.000 --> 00:06:40.000]  我們要來到你教前進百里
[00:06:40.000 --> 00:06:48.000]  我們要告知你在這道處
[00:06:48.000 --> 00:06:56.000]  因為你是我們的大解釋
[00:06:56.000 --> 00:07:12.000]  我們要告知你遠超過一切
[00:07:12.000 --> 00:07:28.000]  我們要來到你教前進百里
[00:07:28.000 --> 00:07:32.000]  (音樂)
[00:07:32.000 --> 00:07:37.000]  蒼天悠悠,獨我悠悠,
[00:07:37.000 --> 00:07:42.000]  一條由福和到得生的路。
[00:07:42.000 --> 00:07:44.000]  得知到救病復發,
[00:07:44.000 --> 00:07:48.000]  有些人就會埋怨上天不公平,
[00:07:48.000 --> 00:07:52.000]  甚至對神有怨恨。
[00:07:52.000 --> 00:07:57.000]  這些反應是完全可以理解的。
[00:07:57.000 --> 00:07:59.000]  不論是不是基督徒,
[00:07:59.000 --> 00:08:04.000]  我也不會阻止他向天揮拳抗議,
[00:08:04.000 --> 00:08:07.000]  但我一定會鼓勵他,
[00:08:07.000 --> 00:08:08.000]  抗議之餘,
[00:08:08.000 --> 00:08:11.000]  你一定要向前多走一步,
[00:08:11.000 --> 00:08:17.000]  不要只停留在發洩怨恨這種情緒階段,
[00:08:17.000 --> 00:08:21.000]  因為這個階段沒有什麼建設性。
[00:08:21.000 --> 00:08:24.000]  很多人的怨恨只屬於
[00:08:24.000 --> 00:08:28.000]  剛剛知道噩耗之後的初期反應,
[00:08:28.000 --> 00:08:29.000]  發洩過後,
[00:08:29.000 --> 00:08:32.000]  如果不能向前跨進一步,
[00:08:32.000 --> 00:08:35.000]  他就會消極、凝眠,
[00:08:35.000 --> 00:08:38.000]  而最終會放棄。
[00:08:38.000 --> 00:08:40.000]  向前跨進一步的意思就是
[00:08:40.000 --> 00:08:45.000]  你要和神,或是上天,或是上蒼,
[00:08:45.000 --> 00:08:47.000]  展開對話。
[00:08:47.000 --> 00:08:51.000]  如果你說這種對話是一種爭辯也不要緊,
[00:08:51.000 --> 00:08:54.000]  只要不是單方面的埋怨,
[00:08:54.000 --> 00:08:57.000]  或者是一種放棄式的那種的針默,
[00:08:57.000 --> 00:09:00.000]  那就行了。
[00:09:00.000 --> 00:09:04.000]  聖經其實滿了都是人和神爭辯的記錄,
[00:09:04.000 --> 00:09:07.000]  若白記是一個很好的例子。
[00:09:07.000 --> 00:09:14.000]  聖經也有神鼓勵人和他爭辯的教訓,
[00:09:14.000 --> 00:09:17.000]  以塞亞書一章二到三節,
[00:09:17.000 --> 00:09:20.000]  十八到二十節都是,
[00:09:20.000 --> 00:09:23.000]  能夠和神展開對話,
[00:09:23.000 --> 00:09:28.000]  這種人就是沒有被苦難剝奪了他的言語,
[00:09:28.000 --> 00:09:32.000]  不會成為一個無言的受苦者。
[00:09:32.000 --> 00:09:34.000]  這樣他和神的對話,
[00:09:34.000 --> 00:09:39.000]  就會帶來某種程度的誤通和心靈的平安。
[00:09:39.000 --> 00:09:45.000]  這種境界對痊癒是非常重要的。
[00:09:45.000 --> 00:09:49.000]  假如你問我為什麼需要神?
[00:09:49.000 --> 00:09:51.000]  那些不是基督徒的朋友,
[00:09:51.000 --> 00:09:54.000]  他或者會這樣懷疑的,
[00:09:54.000 --> 00:09:57.000]  他說我做所有這些功夫,
[00:09:57.000 --> 00:10:01.000]  無非都是想勸人信耶穌,
[00:10:01.000 --> 00:10:04.000]  只是為了這個目標。
[00:10:04.000 --> 00:10:06.000]  其實真實的情況不是這樣的,
[00:10:06.000 --> 00:10:10.000]  我的目的不是要勸你信耶穌,
[00:10:10.000 --> 00:10:13.000]  我只是叫你不要放手,
[00:10:13.000 --> 00:10:15.000]  不要放棄。
[00:10:15.000 --> 00:10:18.000]  因為很多人向天揮拳之後,
[00:10:18.000 --> 00:10:21.000]  他就接受自己一定死定了,
[00:10:21.000 --> 00:10:23.000]  是必死無疑了,
[00:10:23.000 --> 00:10:27.000]  因為他認為上天已經放棄了他。
[00:10:27.000 --> 00:10:32.000]  有些人向你申訴上天對他不公平的理由,
[00:10:32.000 --> 00:10:36.000]  你會發覺原來他其實說的,
[00:10:36.000 --> 00:10:40.000]  就是他不能夠接受自己的原因,
[00:10:40.000 --> 00:10:42.000]  他不能夠接受他的病,
[00:10:42.000 --> 00:10:45.000]  不能夠接受他的癌種。
[00:10:45.000 --> 00:10:47.000]  所以他放棄神的理由,
[00:10:47.000 --> 00:10:51.000]  其實就是他放棄自己的解釋。
[00:10:51.000 --> 00:10:55.000]  假如這些人能夠和神保持一種對話,
[00:10:55.000 --> 00:10:57.000]  或者辯論的關係,
[00:10:57.000 --> 00:11:01.000]  有一天,他或者能夠接受神,
[00:11:01.000 --> 00:11:04.000]  同時他也都開始能夠接受自己。
[00:11:04.000 --> 00:11:07.000]  一種深沉打擊之後,
[00:11:07.000 --> 00:11:09.000]  能夠和神復和,
[00:11:09.000 --> 00:11:14.000]  他就非常之可能會開展人生一個新的階段了。
[00:11:14.000 --> 00:11:17.000]  為什麼需要神?
[00:11:17.000 --> 00:11:21.000]  我們還有一個更加基本的理由,
[00:11:21.000 --> 00:11:24.000]  所有患上不智之症的人,
[00:11:24.000 --> 00:11:30.000]  他都會明白什麼叫做人的限制和無奈。
[00:11:30.000 --> 00:11:33.000]  而且,那些明白,
[00:11:33.000 --> 00:11:36.000]  還有一些很深切的體會。
[00:11:36.000 --> 00:11:41.000]  譬如說,假如你問和你施手術的醫生,
[00:11:41.000 --> 00:11:44.000]  你問他,是不是完全割曬了?
[00:11:44.000 --> 00:11:48.000]  連一粒的癌細胞都沒有走散,
[00:11:48.000 --> 00:11:51.000]  他不能夠向你保證。
[00:11:51.000 --> 00:11:55.000]  如果你問那個給你化癌藥的醫生,
[00:11:55.000 --> 00:11:59.000]  你問他,這麼辛苦,是不是一定有效?
[00:11:59.000 --> 00:12:02.000]  他只能夠苦笑搖頭。
[00:12:02.000 --> 00:12:07.000]  如果你問那個每天都要你睡在放射台上的技師,
[00:12:07.000 --> 00:12:12.000]  你說,我的正常器官都快要完全報銷沒用了,
[00:12:12.000 --> 00:12:15.000]  希望癌腫瘤都一樣了,是不是?
[00:12:15.000 --> 00:12:18.000]  他也只能夠搖頭。
[00:12:18.000 --> 00:12:20.000]  你能夠做什麼呢?
[00:12:20.000 --> 00:12:26.000]  你只會感受到一份很深沉的無奈和悲哀,
[00:12:26.000 --> 00:12:33.000]  是一種無法用言語表達的無奈和悲哀。
[00:12:33.000 --> 00:12:36.000]  你說,沒有神?
[00:12:36.000 --> 00:12:39.000]  或者說,你覺得可能有神,
[00:12:39.000 --> 00:12:42.000]  不過這個神是不公平的,
[00:12:42.000 --> 00:12:45.000]  所以你要放棄這個神。
[00:12:45.000 --> 00:12:47.000]  我想你想一想,
[00:12:47.000 --> 00:12:51.000]  放棄了這個神,你剩下了什麼呢?
[00:12:51.000 --> 00:12:59.000]  就只剩下你自己和那些好像無所不能、無所不在的癌細胞。
[00:12:59.000 --> 00:13:05.000]  你願不願意接受這種真正不公平的情況呢?
[00:13:05.000 --> 00:13:10.000]  接受神的意思,就是說你相信有一位,
[00:13:10.000 --> 00:13:13.000]  他是比癌細胞更加有力的,
[00:13:13.000 --> 00:13:16.000]  是更加有決定性的力量的。
[00:13:16.000 --> 00:13:23.000]  我們人本來就不能夠接受邪惡和反秩序的這種癌細胞,
[00:13:23.000 --> 00:13:26.000]  你不能夠接受他是終極的,
[00:13:26.000 --> 00:13:31.000]  就是說在他之上是沒有任何力量可以駕馭他的。
[00:13:31.000 --> 00:13:36.000]  這正是我們為什麼需要相信神的原因。
[00:13:36.000 --> 00:13:41.000]  我不管你信的是一個怎樣的神,是誰的神,
[00:13:41.000 --> 00:13:44.000]  我們都不管是否因為這樣的相信,
[00:13:44.000 --> 00:13:47.000]  我們最終就會得到醫治。
[00:13:47.000 --> 00:13:55.000]  不相信神,就只能夠相信一個無所不在、無所不能的癌腫瘤。
[00:13:55.000 --> 00:14:01.000]  所以我們現在來到一個正面的問題,
[00:14:01.000 --> 00:14:04.000]  就是怎樣可以重新得力?
[00:14:04.000 --> 00:14:10.000]  你不要整天都問一個很哲學的問題,
[00:14:10.000 --> 00:14:13.000]  就好像說為什麼是你呢?
[00:14:13.000 --> 00:14:17.000]  那麼多人,為什麼偏偏你得到這個病呢?
[00:14:17.000 --> 00:14:19.000]  這些這麼哲學性的問題,
[00:14:19.000 --> 00:14:24.000]  很少對腐爛裡面的人有任何的承載力。
[00:14:24.000 --> 00:14:29.000]  事實上,腐爛的人向上天申訴的問題,
[00:14:29.000 --> 00:14:37.000]  很少需要哲學家為我們去幫忙,或者找藉口。
[00:14:37.000 --> 00:14:41.000]  你試一下從一個很實在的角度來問,
[00:14:41.000 --> 00:14:46.000]  怎樣這種問題,你會發覺完全不同的了。
[00:14:46.000 --> 00:14:51.000]  譬如說,我怎樣度過今天?
[00:14:51.000 --> 00:14:56.000]  聖經說:你的日子如何,你的力量也必如何。
[00:14:56.000 --> 00:15:00.000]  《新命紀》33章第25節。
[00:15:00.000 --> 00:15:03.000]  那個道理其實跟我們中國人說,
[00:15:03.000 --> 00:15:08.000]  年關難過,年年過,是差不多的。
[00:15:08.000 --> 00:15:12.000]  原來當人在一個短距離裡面來看痛苦,
[00:15:12.000 --> 00:15:16.000]  他就常常會將痛苦放得很大。
[00:15:16.000 --> 00:15:20.000]  但是到你非經歷這種痛苦不可了,
[00:15:20.000 --> 00:15:24.000]  你心裡面反而比較容易坦然面對,
[00:15:24.000 --> 00:15:27.000]  從容走過。
[00:15:27.000 --> 00:15:33.000]  只要你在你的內心能夠常常保持一份安寧,
[00:15:33.000 --> 00:15:35.000]  你就可以這樣做了。
[00:15:35.000 --> 00:15:37.000]  這一份安寧,
[00:15:37.000 --> 00:15:41.000]  是不會因為我們人生經驗的累積比較多,
[00:15:41.000 --> 00:15:44.000]  於是我們就比較容易得到了。
[00:15:44.000 --> 00:15:48.000]  所以老人家不會因為他年紀老,經驗多,
[00:15:48.000 --> 00:15:54.000]  就比年輕人更容易經歷治療的痛苦。
[00:15:54.000 --> 00:15:57.000]  也不會因為人的哲學頭腦,
[00:15:57.000 --> 00:16:02.000]  他自然就會比較可以解決這些問題。
[00:16:02.000 --> 00:16:05.000]  事實上我們知道有很多哲學家,
[00:16:05.000 --> 00:16:08.000]  就因為他知道他解決不了,
[00:16:08.000 --> 00:16:14.000]  常常會在驚恐和尖叫下離世。
[00:16:14.000 --> 00:16:19.000]  如果我們因為人相信有一位比自己更大,
[00:16:19.000 --> 00:16:23.000]  比癌細胞更強的主宰,
[00:16:23.000 --> 00:16:27.000]  的確是在那裡。
[00:16:27.000 --> 00:16:32.000]  我們就不會被癌細胞威脅到,恐嚇到。
[00:16:32.000 --> 00:16:36.000]  這位主宰已經向人發出呼召,
[00:16:36.000 --> 00:16:38.000]  叫人去親近他,
[00:16:38.000 --> 00:16:41.000]  他會賜平安給我們。
[00:16:41.000 --> 00:16:46.000]  很多人嘗試過這條路,又有效,
[00:16:46.000 --> 00:16:50.000]  包括了販夫走卒或飽學之士。
[00:16:50.000 --> 00:16:56.000]  我覺得你應該慎重考慮這位主宰的邀請。
[00:16:56.000 --> 00:16:59.000]  人能夠相信上帝,
[00:16:59.000 --> 00:17:01.000]  他才可以相信自己,
[00:17:01.000 --> 00:17:02.000]  相信醫生,
[00:17:02.000 --> 00:17:05.000]  和不相信癌中瘤。
[00:17:05.000 --> 00:17:11.000]  這樣你才能得到那種安詳和力量。
[00:17:11.000 --> 00:17:14.000]  但在這時候,你要特別小心,
[00:17:14.000 --> 00:17:19.000]  特別是那些讀過幾個前陽書的人,
[00:17:19.000 --> 00:17:23.000]  他很容易略為得到心靈的平安,
[00:17:23.000 --> 00:17:28.000]  他就會為這種得平安的經驗來解構,
[00:17:28.000 --> 00:17:32.000]  他會嘗試用各種辦法和原因,
[00:17:32.000 --> 00:17:37.000]  將這種經驗解釋掉,
[00:17:37.000 --> 00:17:39.000]  完全解除。
[00:17:39.000 --> 00:17:43.000]  即是我們英文所謂的explain it away,
[00:17:43.000 --> 00:17:46.000]  他說:這不過是一種心理作用,
[00:17:46.000 --> 00:17:50.000]  他甚至會說:這是自我欺騙的伎倆。
[00:17:50.000 --> 00:17:54.000]  一個深明白心理的精神學家,
[00:17:54.000 --> 00:17:56.000]  就是容格、靠用,
[00:17:56.000 --> 00:18:01.000]  他在這方面有些意見非常有動見,
[00:18:01.000 --> 00:18:06.000]  我可以將他這種說話略略地告訴你。
[00:18:06.000 --> 00:18:10.000]  他說:就算你的經驗只不過是一個幻覺,
[00:18:10.000 --> 00:18:13.000]  你也要知道它是一種真的幻覺,
[00:18:13.000 --> 00:18:16.000]  因為它是叫你得到幫助。
[00:18:16.000 --> 00:18:20.000]  一個真實的幻覺和一個真正的宗教醫療,
[00:18:20.000 --> 00:18:23.000]  其實是沒有什麼分別的。
[00:18:23.000 --> 00:18:27.000]  最重要的是它能夠使你活下去,
[00:18:27.000 --> 00:18:29.000]  這就是最重要的。
[00:18:29.000 --> 00:18:32.000]  還有,我們沒有人完全知道
[00:18:32.000 --> 00:18:36.000]  至高者這位上帝是怎樣的,
[00:18:36.000 --> 00:18:40.000]  我們都是本於自己的經驗來接受。
[00:18:40.000 --> 00:18:43.000]  如果這種經驗能夠使你的生命更健康,
[00:18:43.000 --> 00:18:46.000]  更美麗,更完整,
[00:18:46.000 --> 00:18:50.000]  更令你自己和你所愛的人滿意,
[00:18:50.000 --> 00:18:53.000]  那你可以很安全地說:
[00:18:53.000 --> 00:18:57.000]  這就是神給我的恩典。
[00:18:57.000 --> 00:18:59.000]  在這個時候,
[00:18:59.000 --> 00:19:04.000]  你就要將那些懷疑的聲音置諸腦後了。
[00:19:04.000 --> 00:19:09.000]  沒錯,能夠在一個不完美的世界和殘破的身軀
[00:19:09.000 --> 00:19:12.000]  找到一種平靜安穩的能力,
[00:19:12.000 --> 00:19:17.000]  這正是醫治的源頭,復原的第一步。
[00:19:17.000 --> 00:19:22.000]  朋友,我誠心為你祈求上帝,
[00:19:22.000 --> 00:19:27.000]  讓你能夠早點蜜藥,脫離病魔的纏繞。
[00:19:27.000 --> 00:19:29.000]  而且我更加求神,
[00:19:29.000 --> 00:19:32.000]  可以讓你能夠用你這次的經驗
[00:19:32.000 --> 00:19:39.000]  去幫助身邊是喊於病魔折磨的那些病人。
[00:19:40.000 --> 00:19:46.000]  我們要告知你在指導中,
[00:19:46.000 --> 00:19:53.000]  因為你是我們的大解釋。
[00:19:53.000 --> 00:20:02.000]  我們要告知你遠超過了,
[00:20:02.000 --> 00:20:12.000]  告知你遠超過以前。
[00:20:12.000 --> 00:20:28.000]  我們要來到你腳尖近百米,
[00:20:28.000 --> 00:20:38.000]  我們要告知你在指導中,
[00:20:38.000 --> 00:20:46.000]  因為你是我們的大解釋。
[00:20:46.000 --> 00:21:02.000]  我們要告知你遠超過了,
[00:21:02.000 --> 00:21:18.000]  我們要來到你腳尖近百米,
[00:21:18.000 --> 00:21:26.000]  我們要告知你在指導中,
[00:21:26.000 --> 00:21:35.000]  因為你是我們的大解釋。
[00:21:35.000 --> 00:21:48.000]  我們要告知你遠超過以前。
[00:21:48.000 --> 00:22:08.000]  我們要來到你腳尖近百米,
[00:22:08.000 --> 00:22:18.000]  我們要告知你在指導中,
[00:22:18.000 --> 00:22:26.000]  因為你是我們的大解釋。
[00:22:26.000 --> 00:22:42.000]  我們要告知你遠超過以前。
[00:22:42.000 --> 00:22:58.000]  我們要來到你腳尖近百米。
[00:22:58.000 --> 00:23:08.000]  我們要告知你遠超過以前。
[00:23:08.000 --> 00:23:18.000]  我們要告知你遠超過以前。
[00:23:18.000 --> 00:23:28.000]  我們要告知你遠超過以前。
[00:23:28.000 --> 00:23:38.000]  我們要告知你遠超過以前。
[00:23:38.000 --> 00:23:48.000]  我們要告知你遠超過以前。
[00:23:48.000 --> 00:23:58.000]  我們要告知你遠超過以前。
[00:23:58.000 --> 00:24:08.000]  我們要告知你遠超過以前。
[00:24:08.000 --> 00:24:18.000]  我們要告知你遠超過以前。
[00:24:18.000 --> 00:24:28.000]  我們要告知你遠超過以前。
[00:24:28.000 --> 00:24:38.000]  我們要告知你遠超過以前。
[00:24:38.000 --> 00:24:48.000]  我們要告知你遠超過以前。
[00:24:48.000 --> 00:24:58.000]  我們要告知你遠超過以前。
[00:24:58.000 --> 00:25:08.000]  我們要告知你遠超過以前。
[00:25:08.000 --> 00:25:18.000]  我們要告知你遠超過以前。
[00:25:18.000 --> 00:25:28.000]  我們要告知你遠超過以前。
[00:25:28.000 --> 00:25:38.000]  我們要告知你遠超過以前。
[00:25:38.000 --> 00:25:48.000]  我們要告知你遠超過以前。
[00:25:48.000 --> 00:25:58.000]  我們要告知你遠超過以前。
[00:25:58.000 --> 00:26:08.000]  我們要告知你遠超過以前。
[00:26:08.000 --> 00:26:18.000]  我們要告知你遠超過以前。
[00:26:18.000 --> 00:26:28.000]  我們要告知你遠超過以前。
[00:26:28.000 --> 00:26:38.000]  我們要告知你遠超過以前。
[00:26:38.000 --> 00:26:48.000]  我們要告知你遠超過以前。
[00:26:48.000 --> 00:26:58.000]  我們要告知你遠超過以前。
[00:26:58.000 --> 00:27:08.000]  我們要告知你遠超過以前。
[00:27:08.000 --> 00:27:18.000]  我們要告知你遠超過以前。
[00:27:18.000 --> 00:27:28.000]  我們要告知你遠超過以前。
[00:27:28.000 --> 00:27:38.000]  我們要告知你遠超過以前。
[00:27:38.000 --> 00:27:48.000]  我們要告知你遠超過以前。
[00:27:48.000 --> 00:27:58.000]  我們要告知你遠超過以前。
[00:27:58.000 --> 00:28:08.000]  我們要告知你遠超過以前。
[00:28:08.000 --> 00:28:18.000]  我們要告知你遠超過以前。
[00:28:18.000 --> 00:28:28.000]  我們要告知你遠超過以前。
[00:28:28.000 --> 00:28:38.000]  我們要告知你遠超過以前。
[00:28:38.000 --> 00:28:48.000]  我們要告知你遠超過以前。
[00:28:48.000 --> 00:28:58.000]  我們要告知你遠超過以前。
[00:28:58.000 --> 00:29:08.000]  我們要告知你遠超過以前。
[00:29:08.000 --> 00:29:18.000]  我們要告知你遠超過以前。
[00:29:18.000 --> 00:29:28.000]  我們要告知你遠超過以前。
[00:29:28.000 --> 00:29:38.000]  我們要告知你遠超過以前。
[00:29:38.000 --> 00:29:48.000]  我們要告知你遠超過以前。
[00:29:48.000 --> 00:29:58.000]  我們要告知你遠超過以前。
[00:29:58.000 --> 00:30:08.000]  我們要告知你遠超過以前。
[00:30:08.000 --> 00:30:18.000]  我們要告知你遠超過以前。
[00:30:18.000 --> 00:30:28.000]  我們要告知你遠超過以前。
[00:30:28.000 --> 00:30:38.000]  我們要告知你遠超過以前。
[00:30:38.000 --> 00:30:48.000]  我們要告知你遠超過以前。
[00:30:48.000 --> 00:30:58.000]  我們要告知你遠超過以前。
[00:30:58.000 --> 00:31:08.000]  我們要告知你遠超過以前。
[00:31:08.000 --> 00:31:18.000]  我們要告知你遠超過以前。
[00:31:18.000 --> 00:31:28.000]  我們要告知你遠超過以前。
[00:31:28.000 --> 00:31:38.000]  我們要告知你遠超過以前。
[00:31:38.000 --> 00:31:48.000]  我們要告知你遠超過以前。
[00:31:48.000 --> 00:31:58.000]  我們要告知你遠超過以前。
[00:31:58.000 --> 00:32:08.000]  我們要告知你遠超過以前。
[00:32:08.000 --> 00:32:18.000]  我們要告知你遠超過以前。
[00:32:18.000 --> 00:32:28.000]  我們要告知你遠超過以前。
[00:32:28.000 --> 00:32:38.000]  我們要告知你遠超過以前。
[00:32:38.000 --> 00:32:48.000]  我們要告知你遠超過以前。
[00:32:48.000 --> 00:32:58.000]  我們要告知你遠超過以前。
[00:32:58.000 --> 00:33:08.000]  我們要告知你遠超過以前。
[00:33:08.000 --> 00:33:18.000]  我們要告知你遠超過以前。
[00:33:18.000 --> 00:33:28.000]  我們要告知你遠超過以前。
[00:33:28.000 --> 00:33:38.000]  我們要告知你遠超過以前。
[00:33:38.000 --> 00:33:48.000]  我們要告知你遠超過以前。
[00:33:48.000 --> 00:33:58.000]  我們要告知你遠超過以前。
[00:33:58.000 --> 00:34:08.000]  我們要告知你遠超過以前。
[00:34:08.000 --> 00:34:18.000]  我們要告知你遠超過以前。
[00:34:18.000 --> 00:34:28.000]  我們要告知你遠超過以前。
[00:34:28.000 --> 00:34:38.000]  我們要告知你遠超過以前。
[00:34:38.000 --> 00:34:48.000]  我們要告知你遠超過以前。
[00:34:48.000 --> 00:34:58.000]  我們要告知你遠超過以前。
[00:34:58.000 --> 00:35:08.000]  我們要告知你遠超過以前。
[00:35:08.000 --> 00:35:18.000]  我們要告知你遠超過以前。
[00:35:18.000 --> 00:35:28.000]  我們要告知你遠超過以前。
[00:35:28.000 --> 00:35:38.000]  我們要告知你遠超過以前。
[00:35:38.000 --> 00:35:48.000]  我們要告知你遠超過以前。
[00:35:48.000 --> 00:35:58.000]  我們要告知你遠超過以前。
[00:35:58.000 --> 00:36:08.000]  我們要告知你遠超過以前。
[00:36:08.000 --> 00:36:18.000]  我們要告知你遠超過以前。
[00:36:18.000 --> 00:36:28.000]  我們要告知你遠超過以前。
[00:36:28.000 --> 00:36:38.000]  我們要告知你遠超過以前。
[00:36:38.000 --> 00:36:48.000]  我們要告知你遠超過以前。
[00:36:48.000 --> 00:36:58.000]  我們要告知你遠超過以前。
[00:36:58.000 --> 00:37:08.000]  我們要告知你遠超過以前。
[00:37:08.000 --> 00:37:18.000]  我們要告知你遠超過以前。
[00:37:18.000 --> 00:37:28.000]  我們要告知你遠超過以前。
[00:37:28.000 --> 00:37:38.000]  我們要告知你遠超過以前。
[00:37:38.000 --> 00:37:48.000]  我們要告知你遠超過以前。
[00:37:48.000 --> 00:37:58.000]  我們要告知你遠超過以前。
[00:37:58.000 --> 00:38:08.000]  信仰是用來承載生命,而不是用來解釋生命。
[00:38:08.000 --> 00:38:18.000]  信仰是用來承載生命,而不是用來解釋生命。
[00:38:18.000 --> 00:38:28.000]  信仰是用來承載生命,而不是用來解釋生命。
[00:38:28.000 --> 00:38:38.000]  信仰是用來承載生命,而不是用來解釋生命。
[00:38:38.000 --> 00:38:48.000]  到底什麼是信仰能帶來的豐盛的生命呢?
[00:38:48.000 --> 00:38:58.000]  有人問我為什麼在病中可以這麼樂觀呢?
[00:38:58.000 --> 00:39:08.000]  因為病毒是由人類生長的,不能將病毒拉下來。
[00:39:08.000 --> 00:39:18.000]  在我現在的情況下,神是我的主,岩腫瘤卻絕對不是我的主。
[00:39:18.000 --> 00:39:28.000]  神是我的主,岩腫瘤卻絕對不是我的主。
[00:39:28.000 --> 00:39:38.000]  神是我的主,岩腫瘤卻絕對不是我的主。
[00:39:38.000 --> 00:39:48.000]  我們不需要害怕任何勢力,也不需要向岩腫瘤下拜,求祂放我們一條生路。
