
[00:00:00.000 --> 00:00:07.000]  約翰福音在一開始的時候
[00:12:55.000 --> 00:12:59.000]  你來你都可以經歷
[00:12:59.000 --> 00:13:00.000]  記得嗎
[00:13:00.000 --> 00:13:04.000]  那個關鍵是上帝
[00:13:04.000 --> 00:13:07.000]  不是我自己
[00:13:07.000 --> 00:13:10.000]  聖經沒有停在這裡
[00:13:10.000 --> 00:13:12.000]  光明和黑暗
[00:13:12.000 --> 00:13:17.000]  聖經又說我們是走在光明當中
[00:13:17.000 --> 00:13:22.000]  我們不再在黑暗裡走
[00:13:22.000 --> 00:13:23.000]  記不記得
[00:13:23.000 --> 00:13:25.000]  這個不是在約翰福音
[00:13:25.000 --> 00:13:27.000]  這個是在約翰一書
[00:13:27.000 --> 00:13:31.000]  我們走在光明當中
[00:13:31.000 --> 00:13:35.000]  我們不再走在黑暗裡
[00:13:35.000 --> 00:13:37.000]  是什麼意思
[00:13:37.000 --> 00:13:43.000]  現在我們很少真的走在黑暗當中
[00:13:43.000 --> 00:13:46.000]  停電還很光
[00:13:46.000 --> 00:13:49.000]  半夜還有月光
[00:13:49.000 --> 00:13:52.000]  所以很少我們有經歷
[00:13:52.000 --> 00:13:56.000]  什麼叫做行在黑暗當中
[00:13:56.000 --> 00:13:58.000]  你試過沒有
[00:13:58.000 --> 00:14:01.000]  真的完全黑了
[00:14:01.000 --> 00:14:03.000]  你又不可以站在這裡
[00:14:03.000 --> 00:14:05.000]  你要走
[00:14:05.000 --> 00:14:06.000]  你有沒有試過
[00:14:06.000 --> 00:14:08.000]  從來都沒有
[00:14:08.000 --> 00:14:10.000]  所以我們不明白這句話
[00:14:10.000 --> 00:14:15.000]  這句話不是在說犯罪的
[00:14:15.000 --> 00:14:18.000]  走在黑暗當中
[00:14:18.000 --> 00:14:21.000]  是在說我真的沒有方向
[00:14:21.000 --> 00:14:24.000]  我真的不知道東南西北
[00:14:24.000 --> 00:14:28.000]  或者說我真的不知道路出口在哪裡
[00:14:28.000 --> 00:14:30.000]  因為黑
[00:14:30.000 --> 00:14:33.000]  聖經告訴我們
[00:14:33.000 --> 00:14:37.000]  你和我今天的生命
[00:14:37.000 --> 00:14:41.000]  就不是這樣沒有方向的
[00:14:41.000 --> 00:14:46.000]  就不是這樣看不見前面那條路的
[00:14:46.000 --> 00:14:52.000]  就不是蒙查查在那裡繞圈的
[00:14:52.000 --> 00:14:55.000]  那什麼是光
[00:14:55.000 --> 00:14:57.000]  不是對與錯
[00:14:57.000 --> 00:15:02.000]  不是罪惡好還是壞
[00:15:02.000 --> 00:15:07.000]  光是神的教導
[00:15:07.000 --> 00:15:08.000]  神的旨意
[00:15:08.000 --> 00:15:11.000]  是神的說話
[00:15:11.000 --> 00:15:12.000]  我們知道的
[00:15:12.000 --> 00:15:23.000]  你的話是我腳前的燈路上的光
[00:15:23.000 --> 00:15:26.000]  這樣的環境我們不需要腳前的燈路上的光
[00:15:26.000 --> 00:15:28.000]  到處都是光
[00:15:28.000 --> 00:15:32.000]  直到你去到一個伸手不見五指
[00:15:32.000 --> 00:15:34.000]  這樣的環境當中
[00:15:34.000 --> 00:15:38.000]  你真的不知道方向的時候
[00:15:38.000 --> 00:15:43.000]  突然之間你醒起原來你有個電筒仔
[00:15:43.000 --> 00:15:45.000]  你穿上它
[00:15:45.000 --> 00:15:48.000]  它照到你前面那一步
[00:15:48.000 --> 00:15:50.000]  你就可以走
[00:15:50.000 --> 00:15:51.000]  走了第一步
[00:15:51.000 --> 00:15:54.000]  你就照到前面第二步
[00:15:54.000 --> 00:15:56.000]  你就可以走
[00:15:56.000 --> 00:15:58.000]  這樣就照到第三步
[00:15:58.000 --> 00:16:00.000]  你就可以走
[00:16:00.000 --> 00:16:02.000]  什麼叫做腳前的燈
[00:16:02.000 --> 00:16:06.000]  你的SUV一照到很遠
[00:16:06.000 --> 00:16:09.000]  走到對面的車也撞到地鐵那裡
[00:16:09.000 --> 00:16:10.000]  不是
[00:16:10.000 --> 00:16:12.000]  腳前的燈
[00:16:12.000 --> 00:16:15.000]  是上帝的提醒
[00:16:15.000 --> 00:16:18.000]  是上帝的旨意
[00:16:18.000 --> 00:16:20.000]  是上帝的教導
[00:16:20.000 --> 00:16:27.000]  是幫助你今天知道方向
[00:16:27.000 --> 00:16:29.000]  上帝沒有放棄你
[00:16:29.000 --> 00:16:31.000]  上帝繼續在你身上工作
[00:16:31.000 --> 00:16:33.000]  祂愛你
[00:16:33.000 --> 00:16:34.000]  祂改變你
[00:16:34.000 --> 00:16:37.000]  祂的旨意今天對你來說是什麼
[00:16:37.000 --> 00:16:38.000]  你知道嗎
[00:16:38.000 --> 00:16:39.000]  不是昨天
[00:16:39.000 --> 00:16:40.000]  不是去年
[00:16:40.000 --> 00:16:42.000]  不是我信耶穌那一刻
[00:16:42.000 --> 00:16:45.000]  不是我年輕的時候讀書
[00:16:45.000 --> 00:16:49.000]  是今天我前面那一步
[00:16:49.000 --> 00:16:52.000]  上帝要我怎樣走
[00:16:52.000 --> 00:16:54.000]  所以
[00:16:54.000 --> 00:16:57.000]  走在光明當中
[00:16:57.000 --> 00:16:58.000]  還有另一句說話
[00:16:58.000 --> 00:16:59.000]  約翰·斐米亞很奇怪
[00:16:59.000 --> 00:17:00.000]  你有沒有想過
[00:17:00.000 --> 00:17:03.000]  他說光照在黑暗裡面
[00:17:03.000 --> 00:17:04.000]  然後呢
[00:17:04.000 --> 00:17:08.000]  黑暗不接受光
[00:17:08.000 --> 00:17:09.000]  你有沒有試過
[00:17:09.000 --> 00:17:11.000]  你走進一間黑房裡面
[00:17:11.000 --> 00:17:12.000]  黑的
[00:17:12.000 --> 00:17:13.000]  開燈
[00:17:13.000 --> 00:17:14.000]  燈不亮
[00:17:14.000 --> 00:17:15.000]  壞了
[00:17:15.000 --> 00:17:16.000]  開電筒
[00:17:16.000 --> 00:17:18.000]  頂回頭
[00:17:18.000 --> 00:17:20.000]  有沒有試過
[00:17:20.000 --> 00:17:22.000]  不可能的
[00:17:22.000 --> 00:17:25.000]  黑暗怎麼可以不接受光
[00:17:25.000 --> 00:17:27.000]  聖經是這樣的
[00:17:27.000 --> 00:17:28.000]  說的我也不明白
[00:17:28.000 --> 00:17:30.000]  我蓋上它算了
[00:17:30.000 --> 00:17:33.000]  你這樣讀就錯了
[00:17:33.000 --> 00:17:37.000]  黑暗當然不可以不接受光
[00:17:37.000 --> 00:17:40.000]  但你和我的生命
[00:17:40.000 --> 00:17:43.000]  就可以不接受光
[00:17:43.000 --> 00:17:47.000]  我們明白了上帝的意思
[00:17:47.000 --> 00:17:51.000]  我們聽清楚了上帝的教導
[00:17:51.000 --> 00:17:54.000]  你可以進行
[00:17:54.000 --> 00:17:58.000]  你可以不走
[00:17:58.000 --> 00:18:00.000]  你又明白了
[00:18:00.000 --> 00:18:04.000]  走在光明中的意思
[00:18:04.000 --> 00:18:06.000]  你要走的
[00:18:06.000 --> 00:18:09.000]  你站在光明中是沒有意思的
[00:18:09.000 --> 00:18:10.000]  不是啊
[00:18:10.000 --> 00:18:11.000]  太陽照著我
[00:18:11.000 --> 00:18:12.000]  我很舒服
[00:18:12.000 --> 00:18:13.000]  我很溫暖
[00:18:13.000 --> 00:18:15.000]  我站在上帝的光中
[00:18:15.000 --> 00:18:16.000]  這是你的說法
[00:18:16.000 --> 00:18:18.000]  可能唱聖詩也有
[00:18:18.000 --> 00:18:20.000]  這不是聖經的說法
[00:18:20.000 --> 00:18:23.000]  聖經的說法是你的生命
[00:18:23.000 --> 00:18:25.000]  你有方向
[00:18:25.000 --> 00:18:26.000]  有條路
[00:18:26.000 --> 00:18:27.000]  你一直走下去
[00:18:27.000 --> 00:18:29.000]  你走下去隨便的
[00:18:29.000 --> 00:18:30.000]  我看見路就走
[00:18:30.000 --> 00:18:31.000]  我蒙著眼睛
[00:18:31.000 --> 00:18:33.000]  我憑信心硬著頭皮走
[00:18:33.000 --> 00:18:34.000]  不是
[00:18:34.000 --> 00:18:35.000]  你在光的當中
[00:18:35.000 --> 00:18:37.000]  你看見神的帶領
[00:18:37.000 --> 00:18:39.000]  你看見神的意思
[00:18:39.000 --> 00:18:40.000]  你明白
[00:18:40.000 --> 00:18:41.000]  你清楚
[00:18:41.000 --> 00:18:42.000]  然後怎樣
[00:18:42.000 --> 00:18:44.000]  走啊
[00:18:44.000 --> 00:18:46.000]  你聽清楚了
[00:18:46.000 --> 00:18:47.000]  你明白了
[00:18:47.000 --> 00:18:50.000]  你知道上帝有光照著你腳前
[00:18:50.000 --> 00:18:52.000]  你不走
[00:18:52.000 --> 00:18:59.000]  你仍然還未曾走在光明中
[00:18:59.000 --> 00:19:04.000]  所以這裡未必是說犯不犯罪
[00:19:04.000 --> 00:19:07.000]  未必是說認不認識上帝
[00:19:07.000 --> 00:19:11.000]  這裡是說你知道神的旨意
[00:19:11.000 --> 00:19:15.000]  昨天上午我們一班弟兄聊天
[00:19:15.000 --> 00:19:17.000]  有個弟兄分享
[00:19:17.000 --> 00:19:20.000]  他說他已經想放下他的工作
[00:19:20.000 --> 00:19:21.000]  提早退休
[00:19:21.000 --> 00:19:22.000]  好幾年了
[00:19:22.000 --> 00:19:24.000]  他想專心服侍神
[00:19:24.000 --> 00:19:27.000]  不過太太說不
[00:19:27.000 --> 00:19:29.000]  他說這是最好的藉口
[00:19:29.000 --> 00:19:30.000]  上帝也不同心
[00:19:30.000 --> 00:19:32.000]  我怎樣服侍你呢
[00:19:32.000 --> 00:19:36.000]  他說去年他太太突然很認真跟他說
[00:19:36.000 --> 00:19:38.000]  Yes
[00:19:38.000 --> 00:19:39.000]  Green light
[00:19:39.000 --> 00:19:41.000]  綠燈
[00:19:41.000 --> 00:19:43.000]  去啊交通警察進來了
[00:19:43.000 --> 00:19:46.000]  他說到我
[00:19:46.000 --> 00:19:51.000]  不想離開我的comfort zone
[00:19:51.000 --> 00:19:54.000]  到我不想走
[00:19:54.000 --> 00:19:58.000]  說的是走在光明中
[00:19:58.000 --> 00:20:02.000]  走在上帝的旨意裡
[00:20:02.000 --> 00:20:05.000]  就是說你知道上帝的意思
[00:20:05.000 --> 00:20:08.000]  你不是走自己的路
[00:20:08.000 --> 00:20:11.000]  那叫偏行己路
[00:20:11.000 --> 00:20:14.000]  廣東話叫死牛一邊頸
[00:20:14.000 --> 00:20:16.000]  聖經沒有這句
[00:20:16.000 --> 00:20:17.000]  差不多了
[00:20:17.000 --> 00:20:21.000]  羊走迷了路
[00:20:21.000 --> 00:20:25.000]  上帝讓你看見
[00:20:25.000 --> 00:20:29.000]  祂要你去的方向
[00:20:29.000 --> 00:20:32.000]  祂要你做的事情
[00:20:32.000 --> 00:20:35.000]  祂讓你看見路
[00:20:35.000 --> 00:20:36.000]  你要走上
[00:20:36.000 --> 00:20:39.000]  光就是這個意思
[00:20:39.000 --> 00:20:42.000]  不是說那些不認識神的人
[00:20:42.000 --> 00:20:43.000]  在黑暗裡摸索
[00:20:43.000 --> 00:20:44.000]  很可憐
[00:20:44.000 --> 00:20:46.000]  我們去撐他照他
[00:20:46.000 --> 00:20:50.000]  拿幾盞大光燈去黃金商場照到光
[00:20:50.000 --> 00:20:51.000]  不是不是
[00:20:51.000 --> 00:20:52.000]  說的是我們
[00:20:52.000 --> 00:20:55.000]  說的是神的生命
[00:20:55.000 --> 00:20:58.000]  在你和我的身上
[00:20:58.000 --> 00:21:01.000]  以致我們不再是一個夢
[00:21:01.000 --> 00:21:05.000]  查查求求其其日過一日
[00:21:05.000 --> 00:21:06.000]  什麼
[00:21:06.000 --> 00:21:08.000]  做一日和尚打一日鐘
[00:21:08.000 --> 00:21:10.000]  好像很得罪人
[00:21:10.000 --> 00:21:11.000]  信一日耶穌
[00:21:11.000 --> 00:21:12.000]  教會
[00:21:12.000 --> 00:21:14.000]  差不多了
[00:21:14.000 --> 00:21:15.000]  你明白我的意思嗎
[00:21:15.000 --> 00:21:16.000]  有什麼錯
[00:21:16.000 --> 00:21:18.000]  那我就回教會
[00:21:18.000 --> 00:21:20.000]  你知道你正在走去哪裡嗎
[00:21:20.000 --> 00:21:23.000]  上帝帶領你的路怎樣走嗎
[00:21:23.000 --> 00:21:24.000]  你知道了
[00:21:24.000 --> 00:21:26.000]  你還站在那裡
[00:21:26.000 --> 00:21:28.000]  或者你走回自己的路
[00:21:28.000 --> 00:21:33.000]  走在光明當中
[00:21:33.000 --> 00:21:35.000]  還有第三件事
[00:21:35.000 --> 00:21:39.000]  又是我們每次讀完聖經都不明白
[00:21:39.000 --> 00:21:41.000]  不過有算數的
[00:21:41.000 --> 00:21:43.000]  剛才讀了一次
[00:21:43.000 --> 00:21:45.000]  約翰福音第九章
[00:21:45.000 --> 00:21:47.000]  那個核子
[00:21:47.000 --> 00:21:49.000]  是吧
[00:21:49.000 --> 00:21:51.000]  門徒就問誰犯罪
[00:21:51.000 --> 00:21:53.000]  我們很喜歡那段聖經
[00:21:53.000 --> 00:21:54.000]  是吧
[00:21:54.000 --> 00:21:57.000]  但是其實耶穌沒有回答
[00:21:57.000 --> 00:21:59.000]  耶穌回答說
[00:21:59.000 --> 00:22:01.000]  不是這個人犯罪
[00:22:01.000 --> 00:22:03.000]  又不是他父母犯罪
[00:22:03.000 --> 00:22:08.000]  是要在他身上顯出神的作為
[00:22:08.000 --> 00:22:10.000]  不是犯罪
[00:22:10.000 --> 00:22:12.000]  耶穌沒有興趣討論這個問題
[00:22:12.000 --> 00:22:14.000]  誰犯罪那些不是問題
[00:22:14.000 --> 00:22:16.000]  要顯出神的作為
[00:22:16.000 --> 00:22:17.000]  耶穌還沒說完
[00:22:17.000 --> 00:22:19.000]  說下去我們聽不到了
[00:22:19.000 --> 00:22:21.000]  再說一次
[00:22:21.000 --> 00:22:22.000]  耶穌說
[00:22:22.000 --> 00:22:35.000]  「趁著白日,我們必須作那差我來者的功,黑夜將到,沒有人能作功。我在世上的時候,是世上的光。」
[00:22:35.000 --> 00:22:38.000]  耶穌還說了兩次
[00:22:38.000 --> 00:22:41.000]  如果你掀下去有聖經在手的
