
[00:00:00.000 --> 00:00:06.000]  父親節好像沒有什麼氣氛
[00:04:24.000 --> 00:04:27.000]  事實上做爸爸真的不容易
[00:04:27.000 --> 00:04:30.000]  這個角色不容易來做
[00:04:30.000 --> 00:04:32.000]  也不容易做得好
[00:04:32.000 --> 00:04:36.000]  也不容易做得很好
[00:04:36.000 --> 00:04:39.000]  父親節的時候
[00:04:39.000 --> 00:04:41.000]  講道家是講父親
[00:04:41.000 --> 00:04:44.000]  其實是很困難的
[00:04:44.000 --> 00:04:46.000]  困難在哪裡呢?
[00:04:46.000 --> 00:04:48.000]  在聖經裡面
[00:04:48.000 --> 00:04:51.000]  你要找一些很好的爸爸
[00:04:51.000 --> 00:04:53.000]  是很不容易的
[00:04:53.000 --> 00:04:57.000]  母親節要在聖經裡面找一個好的媽媽
[00:04:57.000 --> 00:04:59.000]  就很容易了
[00:04:59.000 --> 00:05:02.000]  比如薩姆爾的媽媽哈娜
[00:05:02.000 --> 00:05:07.000]  提摩泰的媽媽有尼基
[00:05:07.000 --> 00:05:11.000]  甚至祂的祖母羅伊
[00:05:11.000 --> 00:05:14.000]  都是一個很出色的女性
[00:05:14.000 --> 00:05:20.000]  或者可以說耶穌的媽媽瑪利亞
[00:05:20.000 --> 00:05:22.000]  是一個很特別的人物
[00:05:22.000 --> 00:05:24.000]  特別挑選她
[00:05:24.000 --> 00:05:29.000]  還有一個聖經裡面
[00:05:29.000 --> 00:05:32.000]  一個媽媽或者一個婦女
[00:05:32.000 --> 00:05:34.000]  一個妻子的典範
[00:05:34.000 --> 00:05:35.000]  就是我們剛才讀的
[00:05:35.000 --> 00:05:39.000]  《針研》第31章第10節之後
[00:05:39.000 --> 00:05:43.000]  有一個叫做財德的婦人
[00:05:43.000 --> 00:05:46.000]  一提到這個婦人
[00:05:46.000 --> 00:05:48.000]  我們姐妹都覺得
[00:05:48.000 --> 00:05:51.000]  哇 這樣才是一個財德的婦人
[00:05:51.000 --> 00:05:55.000]  心裡面也覺得很難
[00:05:55.000 --> 00:06:00.000]  但起碼聖經裡面有很好的太太
[00:06:00.000 --> 00:06:02.000]  很好的妻子的例子
[00:06:02.000 --> 00:06:07.000]  你可以提出來在母親節的時候分享
[00:06:07.000 --> 00:06:09.000]  但父親節在聖經裡面
[00:06:09.000 --> 00:06:14.000]  想找一個好的父親就很困難了
[00:06:14.000 --> 00:06:17.000]  因為聖經裡面很多屬靈的偉人
[00:06:17.000 --> 00:06:19.000]  其實是失敗的父親
[00:06:19.000 --> 00:06:25.000]  我們要從正面找一個做父親做得很出色
[00:06:25.000 --> 00:06:30.000]  我們可以提出來作為我們男人做父親的典範
[00:06:30.000 --> 00:06:31.000]  是很困難的
[00:06:31.000 --> 00:06:32.000]  我給大家看一些例子
[00:06:32.000 --> 00:06:33.000]  羅亞
[00:06:33.000 --> 00:06:35.000]  羅亞是一個很偉大的人物
[00:06:35.000 --> 00:06:38.000]  花了120年做了方舟
[00:06:38.000 --> 00:06:42.000]  這個方舟是預表救贖的
[00:06:42.000 --> 00:06:45.000]  所以羅亞是一個信心的偉人
[00:06:45.000 --> 00:06:46.000]  但是你知不知道
[00:06:46.000 --> 00:06:48.000]  她出了方舟之後
[00:06:48.000 --> 00:06:50.000]  她是世界第一個醉酒鬼
[00:06:50.000 --> 00:06:52.000]  她種了葡萄園
[00:06:52.000 --> 00:06:54.000]  做了一些酒
[00:06:54.000 --> 00:06:55.000]  喝到醉醺醺
[00:06:55.000 --> 00:06:56.000]  脫光了衣服
[00:06:56.000 --> 00:07:01.000]  她的兒子和孫子不是很長進
[00:07:01.000 --> 00:07:03.000]  有一個孫子叫嘉楠
[00:07:03.000 --> 00:07:07.000]  還叫其他的兄弟來看
[00:07:07.000 --> 00:07:10.000]  所以她遭受咒詛
[00:07:10.000 --> 00:07:13.000]  所以羅亞醉酒導致她的兒子
[00:07:13.000 --> 00:07:14.000]  或者嘉楠
[00:07:14.000 --> 00:07:18.000]  其實是她的孫子受到咒詛
[00:07:18.000 --> 00:07:20.000]  這是《創世紀》第九章所記載的
[00:07:20.000 --> 00:07:23.000]  信心之父阿伯拉罕
[00:07:23.000 --> 00:07:26.000]  其實信心很少
[00:07:26.000 --> 00:07:28.000]  她因為沒有信心
[00:07:28.000 --> 00:07:31.000]  怕著她沒有後裔
[00:07:31.000 --> 00:07:33.000]  所以她信心軟弱
[00:07:33.000 --> 00:07:39.000]  和下甲婢女生了以撒瑪利
[00:07:39.000 --> 00:07:45.000]  這就造成了以撒和以撒瑪利的後裔
[00:07:45.000 --> 00:07:46.000]  發生衝突
[00:07:46.000 --> 00:07:53.000]  到今天仍然彼此敵對
[00:07:53.000 --> 00:07:58.000]  所以阿伯拉罕因為做父親缺乏信心
[00:07:58.000 --> 00:08:03.000]  引致衝突的危害到今天
[00:08:03.000 --> 00:08:05.000]  她的兒子以撒
[00:08:05.000 --> 00:08:07.000]  以撒偏心
[00:08:07.000 --> 00:08:11.000]  雅各和以素兩個不和
[00:08:11.000 --> 00:08:13.000]  這個家庭內的糾紛
[00:08:13.000 --> 00:08:14.000]  大家都知道
[00:08:14.000 --> 00:08:18.000]  因為以撒和他的太太利伯加
[00:08:18.000 --> 00:08:19.000]  兩個有偏心
[00:08:19.000 --> 00:08:25.000]  雅各是一個偏心的家庭內出生
[00:08:25.000 --> 00:08:27.000]  但是她也是偏心
[00:08:27.000 --> 00:08:29.000]  她特別愛弱勢
[00:08:29.000 --> 00:08:31.000]  做了一件彩衣給她
[00:08:31.000 --> 00:08:35.000]  引致他們家庭當中兄弟不和
[00:08:35.000 --> 00:08:39.000]  結果弱勢被賣到埃及
[00:08:39.000 --> 00:08:41.000]  這是《創世紀》第37章
[00:08:41.000 --> 00:08:44.000]  這些都是聖經裏面的偉人
[00:08:44.000 --> 00:08:48.000]  但是他們做父親是有欠缺的
[00:08:48.000 --> 00:08:50.000]  是有弱點的
[00:08:50.000 --> 00:08:51.000]  是跌倒的
[00:08:51.000 --> 00:08:53.000]  還有大衛
[00:08:53.000 --> 00:08:55.000]  這個俠臣心意的人
[00:08:55.000 --> 00:08:58.000]  他有個兒子叫做阿沙隆
[00:08:58.000 --> 00:09:02.000]  家庭裏面發生了一些很醜惡的事情
[00:09:02.000 --> 00:09:06.000]  後來這個阿沙隆甚至是叛變
[00:09:06.000 --> 00:09:10.000]  大衛要赤著腳從皇宮逃出來
[00:09:10.000 --> 00:09:12.000]  走過對面的橄欖山
[00:09:12.000 --> 00:09:14.000]  一邊走一邊哭
[00:09:14.000 --> 00:09:17.000]  是被自己的兒子追殺
[00:09:17.000 --> 00:09:19.000]  大衛的家庭是很惱糾
[00:09:19.000 --> 00:09:21.000]  他作為一個父親
[00:09:21.000 --> 00:09:24.000]  真的不是做得太好
[00:09:24.000 --> 00:09:29.000]  兒子後來接續他做皇的所羅門
[00:09:29.000 --> 00:09:31.000]  所羅門是晚年的時候
[00:09:31.000 --> 00:09:33.000]  忙於日落
[00:09:33.000 --> 00:09:35.000]  拜偶像
[00:09:35.000 --> 00:09:39.000]  令到他的家庭的兒子沒有好好地教
[00:09:39.000 --> 00:09:41.000]  所以當他離開之後
[00:09:41.000 --> 00:09:45.000]  他的兒子承繼了那個國
[00:09:45.000 --> 00:09:47.000]  是一個昏君
[00:09:47.000 --> 00:09:49.000]  結果很快速地
[00:09:49.000 --> 00:09:52.000]  他的王國分開北國和南國
[00:09:52.000 --> 00:09:57.000]  這個都是因為所羅門沒有好好地教導他的兒女
[00:09:57.000 --> 00:10:02.000]  在聖經裏面我覺得最糊塗的一個爸爸
[00:10:02.000 --> 00:10:05.000]  可能就是那個大祭司叫做以利
[00:10:05.000 --> 00:10:08.000]  以利是做大祭司
[00:10:08.000 --> 00:10:13.000]  他那幾個兒子在聖殿裏奸淫婦女
[00:10:13.000 --> 00:10:16.000]  人家獻祭物偷食
[00:10:16.000 --> 00:10:20.000]  做的事情是很差的
[00:10:20.000 --> 00:10:24.000]  神都派千芝來警告以利
[00:10:24.000 --> 00:10:26.000]  你要管教你的兒子
[00:10:26.000 --> 00:10:29.000]  但是以利有沒有管教呢?
[00:10:29.000 --> 00:10:31.000]  沒有管教
[00:10:31.000 --> 00:10:34.000]  所以全家都被神擊殺
[00:10:34.000 --> 00:10:36.000]  很慘
[00:10:36.000 --> 00:10:38.000]  那個下場是很慘
[00:10:38.000 --> 00:10:42.000]  所以聖經裏面要找一個好的爸爸
[00:10:42.000 --> 00:10:46.000]  來跟大家在父親節的時候分享是很困難的
[00:10:46.000 --> 00:10:50.000]  很多時候我們就唯有講到我們的天父
[00:10:50.000 --> 00:10:53.000]  天父當然是最好的爸爸
[00:10:53.000 --> 00:11:00.000]  但是講人就真的很難找到好的爸爸
[00:11:00.000 --> 00:11:04.000]  我們要講針研第31章
[00:11:04.000 --> 00:11:09.000]  針研第31章一般叫做才德的婦人
[00:11:09.000 --> 00:11:13.000]  即是講一個很好的媽媽、很好的太太
[00:11:13.000 --> 00:11:15.000]  今天我們父親節
[00:11:15.000 --> 00:11:21.000]  為什麼要用針研第31章來講呢?
[00:11:21.000 --> 00:11:24.000]  我們首先要面對一個問題
[00:11:24.000 --> 00:11:31.000]  就是針研第31章所講的訊息
[00:11:31.000 --> 00:11:37.000]  到底是跟姐妹講還是跟弟兄講?
[00:11:37.000 --> 00:11:40.000]  到底對象是誰?
[00:11:40.000 --> 00:11:47.000]  很多時候我們用教導妻子怎樣做一個才德的婦人
[00:11:47.000 --> 00:11:52.000]  因為第31章第十節之後所形容的
[00:11:52.000 --> 00:11:59.000]  都是怎樣成為一個很才德的婦人
[00:11:59.000 --> 00:12:04.000]  在家庭裏面對內對外都是一個很出色的女性
[00:12:04.000 --> 00:12:09.000]  所以父親節的時候就用這個來鼓勵弟兄鼓勵姐妹
[00:12:09.000 --> 00:12:12.000]  我們都成為這個才德的婦人
[00:12:12.000 --> 00:12:19.000]  就好像這段第31章這段經文是向著我們姐妹講的
[00:12:19.000 --> 00:12:21.000]  是不是呢?
[00:12:21.000 --> 00:12:26.000]  抑或是這段經文其實是教導我們的男性
[00:12:26.000 --> 00:12:30.000]  怎樣成為一個才德的丈夫呢?
[00:12:30.000 --> 00:12:34.000]  到底這段經文的對象是誰呢?
[00:12:34.000 --> 00:12:36.000]  這個我們要搞清楚
[00:12:36.000 --> 00:12:38.000]  因為如果這個搞不清楚
[00:12:38.000 --> 00:12:42.000]  我們看這段經文的時候就可能有偏差
[00:12:42.000 --> 00:12:46.000]  我們怎樣知道這段經文的對象是誰呢?
[00:12:46.000 --> 00:12:48.000]  很簡單的
[00:12:48.000 --> 00:12:52.000]  我們回到針研第31章一開頭的時候
[00:12:52.000 --> 00:12:57.000]  第一節說利姆伊勒王的言語
[00:12:57.000 --> 00:13:01.000]  寫這一段針研的
[00:13:01.000 --> 00:13:05.000]  是這個做皇帝的叫做利姆伊勒
[00:13:05.000 --> 00:13:07.000]  這個是誰呢?
[00:13:07.000 --> 00:13:10.000]  一般的解經家都相信這個是所羅門王
[00:13:10.000 --> 00:13:14.000]  因為針研是所羅門王寫的智慧言語
[00:13:14.000 --> 00:13:17.000]  所以可能這個是所羅門王一個別名
[00:13:17.000 --> 00:13:20.000]  所以這個是所羅門王的話語
[00:13:20.000 --> 00:13:25.000]  但是這些話語是他母親教訓他的
[00:13:25.000 --> 00:13:27.000]  第二節說我的兒啊
[00:13:27.000 --> 00:13:30.000]  這個就開始講他媽媽跟他說的話
[00:13:30.000 --> 00:13:32.000]  媽媽是跟誰說呢?
[00:13:32.000 --> 00:13:34.000]  媽媽是跟她兒子說的
[00:13:34.000 --> 00:13:37.000]  這裡提了三次說我的兒啊
[00:13:37.000 --> 00:13:39.000]  我福中生的兒啊
[00:13:39.000 --> 00:13:40.000]  我許願的兒啊
[00:13:40.000 --> 00:13:44.000]  即是第31章是跟他的兒子說的
[00:13:44.000 --> 00:13:50.000]  是說你怎樣將來做一個才德的男人
[00:13:50.000 --> 00:13:52.000]  才德的丈夫
[00:13:52.000 --> 00:13:56.000]  所以這一段話語就不是跟我們姐妹說的
[00:13:56.000 --> 00:13:57.000]  是跟我們男性說的
[00:13:57.000 --> 00:13:59.000]  所以我們父親節的時候
[00:13:59.000 --> 00:14:01.000]  我們就可以一起來思想一下
[00:14:01.000 --> 00:14:08.000]  這一段經文到底我們怎樣來做一個才德的男人
[00:14:08.000 --> 00:14:11.000]  或者是丈夫或者是父親
[00:14:11.000 --> 00:14:12.000]  但是我們要記住
[00:14:12.000 --> 00:14:17.000]  這個10節到第31節不是教導我們姐妹
[00:14:17.000 --> 00:14:20.000]  怎樣成為一個才德的婦人
[00:14:20.000 --> 00:14:24.000]  而是教導我們這一班男人做丈夫的
[00:14:24.000 --> 00:14:35.000]  怎樣來欣賞、尊重、稱讚、發掘、鼓勵、培養我們的妻子
[00:14:35.000 --> 00:14:38.000]  來成為一個才德的婦人
[00:14:38.000 --> 00:14:44.000]  這不是說我們姐妹不可以在這一章裡學習
[00:14:44.000 --> 00:14:47.000]  怎樣來做一個才德的婦人
[00:14:47.000 --> 00:14:50.000]  但是那個焦點並不是在這裡
[00:14:50.000 --> 00:14:55.000]  那個焦點是向著我們男人所說的
[00:14:55.000 --> 00:15:03.000]  我們就要來看看這個丈夫在這一段裡到底有什麼值得我們學習呢
[00:15:03.000 --> 00:15:05.000]  第一樣
[00:15:05.000 --> 00:15:08.000]  如果我們有一位
[00:15:08.000 --> 00:15:10.000]  這裡有個條件
[00:15:10.000 --> 00:15:13.000]  是去到第30節的時候說
[00:15:13.000 --> 00:15:17.000]  這是一個敬畏耶和華的女子
[00:15:17.000 --> 00:15:21.000]  就是說我們的太太如果是一位姐妹
[00:15:21.000 --> 00:15:25.000]  是一位敬畏耶和華姐妹的時候
[00:15:25.000 --> 00:15:33.000]  我們是怎樣來欣賞、讚賞、幫助我們的太太呢
[00:15:33.000 --> 00:15:43.000]  先決條件就是我們的姐妹才是一位相信耶和華、信神並且追求長進的姐妹
[00:15:43.000 --> 00:15:47.000]  我們的姐妹其實有很多是追求長進的
[00:15:47.000 --> 00:15:50.000]  不是說那個姐妹要厲害到怎樣
[00:15:50.000 --> 00:15:55.000]  但是她有個心是想多認識神、多跟從神
[00:15:55.000 --> 00:15:58.000]  如果我們有這樣的姐妹的時候
[00:15:58.000 --> 00:16:02.000]  我們做丈夫的要對妻子有完全的信任
[00:16:02.000 --> 00:16:05.000]  我們首先看到第31章
[00:16:05.000 --> 00:16:10.000]  這裡那位做丈夫的是完全對他太太的信任
[00:16:10.000 --> 00:16:12.000]  我們來看看第10節至到第12節
[00:16:12.000 --> 00:16:19.000]  財德的婦人誰能得著她的價值遠勝過珍珠
[00:16:19.000 --> 00:16:23.000]  這個價值是從誰的眼光來看呢
[00:16:23.000 --> 00:16:30.000]  是跟她的丈夫覺得這位太太真的很值錢
[00:16:30.000 --> 00:16:32.000]  好像珍珠那麼值錢
[00:16:32.000 --> 00:16:34.000]  我們問一下我們的男性
[00:16:34.000 --> 00:16:36.000]  你有沒有這樣欣賞你的太太呢
[00:16:36.000 --> 00:16:39.000]  覺得她的價值是超過珍珠
[00:16:39.000 --> 00:16:47.000]  然後第11節說她的丈夫心裡依靠她
[00:16:47.000 --> 00:16:52.000]  這個依靠原文是Bata
[00:16:52.000 --> 00:16:57.000]  Bata的意思除了是依靠她之外
[00:16:57.000 --> 00:17:02.000]  還有一個意思就是對她有完全的信任
[00:17:02.000 --> 00:17:07.000]  是將她完全交在她的手中
[00:17:07.000 --> 00:17:14.000]  Bata這個字另外再出現在《列王記下》第18章第5節
[00:17:14.000 --> 00:17:15.000]  我讀給大家聽
[00:17:15.000 --> 00:17:18.000]  是說到那個王希西加
[00:17:18.000 --> 00:17:22.000]  希西加依靠耶和華以色列的神
[00:17:22.000 --> 00:17:29.000]  希西加依靠耶和華用的字就是Bata
[00:17:29.000 --> 00:17:36.000]  就是說這個丈夫心裡信任依靠這個太太
[00:17:36.000 --> 00:17:41.000]  是好像希西加王能夠依靠耶和華一樣
[00:17:41.000 --> 00:17:46.000]  就是說這個先生對太太絕對的信任
[00:17:46.000 --> 00:17:49.000]  完全的依靠她交託給她
[00:17:49.000 --> 00:17:54.000]  因為這位丈夫看到這個太太的美德
[00:17:54.000 --> 00:17:58.000]  她的價值因此對她有完全的信任
[00:17:58.000 --> 00:18:01.000]  我剛才說其實我們很多的姐妹
[00:18:01.000 --> 00:18:03.000]  神師很祝福她
[00:18:03.000 --> 00:18:06.000]  特別是我覺得中年以上的姐妹
[00:18:06.000 --> 00:18:11.000]  神特別讓她們有不單止是熟悉的智慧
[00:18:11.000 --> 00:18:15.000]  並且我們有很多姐妹對神有一個敬畏的心
[00:18:15.000 --> 00:18:20.000]  願意跟隨神認識神讀神的話語
[00:18:20.000 --> 00:18:26.000]  所以教會裡通常比較熱心的都是我們姐妹
[00:18:26.000 --> 00:18:30.000]  我發覺我們姐妹真的可以成為我們的榜樣
[00:18:30.000 --> 00:18:32.000]  特別是中年以上的姐妹
[00:18:32.000 --> 00:18:35.000]  年輕的時候可能什麼都不懂
[00:18:35.000 --> 00:18:37.000]  每樣東西都是看丈夫
[00:18:37.000 --> 00:18:39.000]  但到中年的時候我發覺
[00:18:39.000 --> 00:18:43.000]  很多姐妹是熟悉的知識越來越多
[00:18:43.000 --> 00:18:48.000]  反而是那個先生好像就越來越遲鈍
[00:18:48.000 --> 00:18:52.000]  我們男人到中年之後我們很少生氣
[00:18:52.000 --> 00:18:58.000]  很多事情就由姐妹來帶頭
[00:18:58.000 --> 00:19:03.000]  當然我們待會會說我們丈夫應該做淑齡的領導
[00:19:03.000 --> 00:19:06.000]  但事實上是中年以上的姐妹
[00:19:06.000 --> 00:19:13.000]  我覺得不論在人際關係、理財、持家、教導子女
[00:19:13.000 --> 00:19:17.000]  都似乎越來越比我們男人優勝
[00:19:17.000 --> 00:19:20.000]  這個都有神美妙的設計在裡面
[00:19:20.000 --> 00:19:22.000]  因為通常我們短命一點
[00:19:22.000 --> 00:19:27.000]  多數有些姐妹到最後幾年要自己走人生的道路
[00:19:27.000 --> 00:19:30.000]  所以神就一直在設計她
[00:19:30.000 --> 00:19:33.000]  讓她越來越厲害
[00:19:33.000 --> 00:19:38.000]  所以我們男人有很多時候跟著子女叫太太做媽媽
[00:19:38.000 --> 00:19:40.000]  我們叫媽媽媽媽
[00:19:40.000 --> 00:19:42.000]  慢慢我們真的把她當成媽媽
[00:19:42.000 --> 00:19:44.000]  這個也很合乎聖經
[00:19:44.000 --> 00:19:46.000]  因為我們心裡面依靠她
[00:19:46.000 --> 00:19:52.000]  所以姐妹越來越有智慧、越來越多美德
[00:19:52.000 --> 00:19:54.000]  這個我們感謝神
[00:19:54.000 --> 00:19:56.000]  如果神賜給我們有這樣的太太
[00:19:56.000 --> 00:20:02.000]  我們要鼓勵她、欣賞她、讓她好好發揮
[00:20:02.000 --> 00:20:04.000]  這個不是說太太沒有弱點
[00:20:04.000 --> 00:20:06.000]  我們每一個人都有缺點
[00:20:06.000 --> 00:20:14.000]  但我們做丈夫的應該是幫助我們的太太去達到她的潛質
[00:20:14.000 --> 00:20:17.000]  盡量放手
[00:20:17.000 --> 00:20:19.000]  不要小看她
[00:20:19.000 --> 00:20:20.000]  不要限制她
[00:20:20.000 --> 00:20:26.000]  我聽這個丈夫在當時的社會是男人主導的
[00:20:26.000 --> 00:20:29.000]  女人多數在家裡沒有聲氣
[00:20:29.000 --> 00:20:31.000]  但我們看到這位姐妹
[00:20:31.000 --> 00:20:33.000]  是對內對外的
[00:20:33.000 --> 00:20:35.000]  一會兒我們會看她是一位很出色的太太
[00:20:35.000 --> 00:20:39.000]  但丈夫其實在後面是欣賞她
[00:20:39.000 --> 00:20:40.000]  放手讓她做
[00:20:40.000 --> 00:20:41.000]  信任她
[00:20:41.000 --> 00:20:43.000]  甚至是鼓勵她
[00:20:43.000 --> 00:20:45.000]  讓她能夠做到這些
[00:20:45.000 --> 00:20:47.000]  這是我們丈夫的責任
[00:20:47.000 --> 00:20:54.000]  讓這位姐妹能夠成為一位出色的太太
[00:20:54.000 --> 00:20:56.000]  所以第十二節
[00:20:56.000 --> 00:21:01.000]  她說她一生洗丈夫有益無損
[00:21:01.000 --> 00:21:03.000]  所以如果我們有這樣的太太
[00:21:03.000 --> 00:21:05.000]  我們心裡實在是感謝神
[00:21:05.000 --> 00:21:07.000]  因為神將她賜給我們
[00:21:07.000 --> 00:21:13.000]  讓我們一生有益無損
[00:21:13.000 --> 00:21:15.000]  第二
[00:21:15.000 --> 00:21:23.000]  讓丈夫留意太太對內對外的成就
[00:21:23.000 --> 00:21:25.000]  對內
[00:21:25.000 --> 00:21:28.000]  我們看看對內這位太太是怎樣
[00:21:28.000 --> 00:21:30.000]  這位太太很努力地工作
[00:21:30.000 --> 00:21:31.000]  第十三節說
[00:21:31.000 --> 00:21:35.000]  她尋找楊勇和麻金森用手來做工
[00:21:35.000 --> 00:21:38.000]  她在家裡不是不工作的
[00:21:38.000 --> 00:21:44.000]  她用各樣的方法來幫助家庭賺錢
[00:21:44.000 --> 00:21:51.000]  她尋找楊勇和麻金森來織布或做衣服
[00:21:51.000 --> 00:21:53.000]  用努力的工作
[00:21:53.000 --> 00:21:56.000]  然後她管理家庭裡的家務
[00:21:56.000 --> 00:21:58.000]  第十五節說
[00:21:58.000 --> 00:22:02.000]  未到黎明她便起來將食物分給家裡的人
[00:22:02.000 --> 00:22:04.000]  將當做的工作分給婢女
[00:22:04.000 --> 00:22:07.000]  她的家庭管理得井井有條
[00:22:07.000 --> 00:22:09.000]  第十七節說
[00:22:09.000 --> 00:22:12.000]  她觀察家務不吃閒飯
[00:22:12.000 --> 00:22:15.000]  她看著所有事情
[00:22:15.000 --> 00:22:18.000]  另外她也照顧她的家人
[00:22:18.000 --> 00:22:20.000]  第十一節說
[00:22:20.000 --> 00:22:22.000]  下雪也不用擔心
[00:22:22.000 --> 00:22:25.000]  因為她早已安排好家庭裡
[00:22:25.000 --> 00:22:28.000]  每個人都有充足的衣服穿
[00:22:28.000 --> 00:22:31.000]  沒有人需要捱冷
[00:22:31.000 --> 00:22:33.000]  照顧家人
[00:22:33.000 --> 00:22:36.000]  對內對家庭
[00:22:36.000 --> 00:22:39.000]  這位太太是努力的工作
