
[00:00:00.000 --> 00:00:10.000]  我曾經認識過一個很想做媽媽的故事
[00:04:47.000 --> 00:04:52.000]  有一個白夫長盡前來求他說
[00:04:52.000 --> 00:04:56.000]  主呀,我們瀆人害癱悶病
[00:04:56.000 --> 00:05:00.000]  躺在家裡心思痛苦
[00:05:00.000 --> 00:05:03.000]  耶穌說,我去醫治他
[00:05:03.000 --> 00:05:05.000]  白夫長回答說
[00:05:05.000 --> 00:05:10.000]  主呀,你到我社下,我不敢當
[00:05:10.000 --> 00:05:15.000]  只要你說一句話,我的僕人就必好了
[00:05:15.000 --> 00:05:21.000]  因為我的人的權下,也有兵在我以下
[00:05:21.000 --> 00:05:24.000]  對這個說虛,他就去
[00:05:24.000 --> 00:05:27.000]  對那個說來,他就來
[00:05:27.000 --> 00:05:32.000]  對我的僕人說,你做這事,他就去做
[00:05:32.000 --> 00:05:37.000]  耶穌聽見就稀奇對跟從的人說
[00:05:37.000 --> 00:05:40.000]  我實在告訴你們
[00:05:40.000 --> 00:05:44.000]  這麼大的信心,就是在以色列中
[00:05:44.000 --> 00:05:47.000]  我也沒有遇見過
[00:05:47.000 --> 00:05:49.000]  我又告訴你們
[00:05:49.000 --> 00:05:53.000]  從東從西將有許多人來
[00:05:53.000 --> 00:06:00.000]  在天國裡與阿伯拉罕以撒雅各一同坐直
[00:06:00.000 --> 00:06:06.000]  唯有本國的子民,竟被趕到外邊黑暗裡去
[00:06:06.000 --> 00:06:09.000]  在那裡必要哀哭設止了
[00:06:09.000 --> 00:06:12.000]  耶穌對白夫長說
[00:06:12.000 --> 00:06:17.000]  你回去吧,照你的信心,給你成全了
[00:06:17.000 --> 00:06:21.000]  那時他的僕人就好了
[00:06:21.000 --> 00:06:26.000]  今天這段經文我會和大家透過三個部分
[00:06:26.000 --> 00:06:28.000]  一起去思想
[00:06:28.000 --> 00:06:35.000]  第一個部分,是從第八章第五節到第七節
[00:06:35.000 --> 00:06:38.000]  我們會看到一個題目
[00:06:38.000 --> 00:06:42.000]  叫做求就吸他,尋就尋見
[00:06:42.000 --> 00:06:46.000]  溝門就吸他開門
[00:06:46.000 --> 00:06:50.000]  你說穆斯利翻炒,沒有時間預備講章嗎?
[00:06:50.000 --> 00:06:52.000]  不是
[00:06:52.000 --> 00:07:00.000]  其實這段聖經是延續到登山寶殞第七章第七節到第八節
[00:07:00.000 --> 00:07:09.000]  剛才我讀到耶穌向當時的門徒講道的一個很重要的主題
[00:07:09.000 --> 00:07:13.000]  尋見,求,就會吸他
[00:07:13.000 --> 00:07:16.000]  溝門的,就會吸他開門
[00:07:16.000 --> 00:07:20.000]  只不過來到第八章這段經文
[00:07:20.000 --> 00:07:26.000]  從第五節到第十三節的時候
[00:07:26.000 --> 00:07:31.000]  就給了一個真真實實的真人歷史
[00:07:31.000 --> 00:07:36.000]  去告訴我,他怎樣去求,就是耶穌會給
[00:07:36.000 --> 00:07:39.000]  他尋,就是怎樣尋見
[00:07:39.000 --> 00:07:43.000]  他溝門,就是怎樣去得到耶穌基督
[00:07:43.000 --> 00:07:45.000]  打開這個救嬰的門給他
[00:07:45.000 --> 00:07:48.000]  不過,最大特點的是
[00:07:48.000 --> 00:07:53.000]  原來這段聖經的主角
[00:07:53.000 --> 00:07:56.000]  不是猶太人
[00:07:56.000 --> 00:08:01.000]  和耶穌基督的門徒他們都是猶太人
[00:08:01.000 --> 00:08:05.000]  形成了一個很大的對比
[00:08:05.000 --> 00:08:08.000]  這個也都打開了耶穌基督
[00:08:08.000 --> 00:08:11.000]  將福恩,或者救恩
[00:08:11.000 --> 00:08:15.000]  怎樣去擴展到去非猶太人的
[00:08:15.000 --> 00:08:19.000]  第一個活動的裏面
[00:08:19.000 --> 00:08:22.000]  而這個人在聖經裏面
[00:08:22.000 --> 00:08:24.000]  就是介紹給我們知道
[00:08:24.000 --> 00:08:28.000]  原來他是一個伯夫長
[00:08:28.000 --> 00:08:31.000]  這個伯夫長在哪裏遇見耶穌呢?
[00:08:31.000 --> 00:08:34.000]  按照第八章的第五節講
[00:08:34.000 --> 00:08:38.000]  當耶穌進入到去加伯龍的時候
[00:08:38.000 --> 00:08:43.000]  就遇上這個伯夫長
[00:08:43.000 --> 00:08:46.000]  加伯龍在一個這樣的地方
[00:08:46.000 --> 00:08:50.000]  加伯龍可以說是在加利利海的
[00:08:50.000 --> 00:08:52.000]  西北的地區
[00:08:52.000 --> 00:08:57.000]  在當時巴勒斯坦地
[00:08:57.000 --> 00:09:00.000]  一個廣為人知的城市
[00:09:00.000 --> 00:09:02.000]  甚至可以這樣說
[00:09:02.000 --> 00:09:05.000]  是加利利海域,或者這個大湖
[00:09:05.000 --> 00:09:07.000]  其實是淡水湖
[00:09:07.000 --> 00:09:10.000]  在這個海域裏面
[00:09:10.000 --> 00:09:13.000]  一個出名的城市
[00:09:13.000 --> 00:09:17.000]  當中包括了主要的商業
[00:09:17.000 --> 00:09:20.000]  和軍事的活動
[00:09:20.000 --> 00:09:24.000]  所以當我們去看見這段聖經的時候
[00:09:24.000 --> 00:09:27.000]  介紹有一個伯夫長在這裏出現
[00:09:27.000 --> 00:09:29.000]  絕不出奇
[00:09:29.000 --> 00:09:33.000]  因為我們在聖經的研究裏面
[00:09:33.000 --> 00:09:36.000]  特別對初期羅馬人
[00:09:36.000 --> 00:09:39.000]  在巴勒斯坦的管治的時候
[00:09:39.000 --> 00:09:42.000]  他們選擇了在加伯龍
[00:09:42.000 --> 00:09:45.000]  成為了他們在整個巴勒斯坦地區
[00:09:45.000 --> 00:09:50.000]  羅馬政府的財務稅收的中心點
[00:09:50.000 --> 00:09:54.000]  所以很多官員,很多的兵士
[00:09:54.000 --> 00:09:58.000]  會來到這個城市是絕不出奇的事
[00:09:58.000 --> 00:10:00.000]  也可以這樣說
[00:10:00.000 --> 00:10:06.000]  這個對於當時羅馬管治之下的社會
[00:10:06.000 --> 00:10:09.000]  每個人都熟悉的一個環境
[00:10:09.000 --> 00:10:14.000]  耶穌就去了一個這樣的城市裏面
[00:10:14.000 --> 00:10:16.000]  這個城市其實還有很多的傳統
[00:10:16.000 --> 00:10:19.000]  有很多故事留待將來再跟大家去說
[00:10:19.000 --> 00:10:22.000]  因為接下來會更加的告訴我們
[00:10:22.000 --> 00:10:24.000]  原來耶穌其中一個門徒
[00:10:24.000 --> 00:10:27.000]  會給予他的家鄉在這個地方
[00:10:27.000 --> 00:10:29.000]  有一個伯夫長
[00:10:29.000 --> 00:10:31.000]  來到見耶穌
[00:10:31.000 --> 00:10:35.000]  一個非猶太裔的地方官員
[00:10:35.000 --> 00:10:38.000]  那麽什麽叫做伯夫長呢
[00:10:38.000 --> 00:10:40.000]  伯夫長很簡單
[00:10:40.000 --> 00:10:42.000]  管一百個人
[00:10:42.000 --> 00:10:46.000]  應該會有「管一百個人」這個運作
[00:10:46.000 --> 00:10:51.000]  在非羅馬人的地區裏面有
[00:10:51.000 --> 00:10:55.000]  原來伯夫長主要的工作
[00:10:55.000 --> 00:10:59.000]  是作為軍事的將領
[00:10:59.000 --> 00:11:02.000]  而他們的主要工作
[00:11:02.000 --> 00:11:05.000]  就從這個弓箭的軍隊
[00:11:05.000 --> 00:11:09.000]  就轉移成為一個守軍
[00:11:09.000 --> 00:11:13.000]  一個弓箭的軍隊和一個守軍是很不同的
[00:11:13.000 --> 00:11:16.000]  它的運作完全是不同的
[00:11:16.000 --> 00:11:19.000]  用今天的現代用語
[00:11:19.000 --> 00:11:24.000]  一個守軍其實等同於就是一些軍事警察
[00:11:24.000 --> 00:11:26.000]  當一個軍隊
[00:11:26.000 --> 00:11:28.000]  來到一個地方
[00:11:28.000 --> 00:11:30.000]  已經攻取了一個城市之後
[00:11:30.000 --> 00:11:33.000]  他們需要治理那個地方
[00:11:33.000 --> 00:11:36.000]  那就不會直接由軍隊
[00:11:36.000 --> 00:11:39.000]  那些攻擊的軍隊來治理
[00:11:39.000 --> 00:11:42.000]  轉移就會派一些守軍
[00:11:42.000 --> 00:11:46.000]  而這些守軍是需要人去管理的
[00:11:46.000 --> 00:11:49.000]  那麽在這段時間就有一個
[00:11:49.000 --> 00:11:52.000]  稱之為伯夫長的人士
[00:11:52.000 --> 00:11:55.000]  一個公職來安排
[00:11:55.000 --> 00:11:57.000]  所以簡單來說
[00:11:57.000 --> 00:12:00.000]  伯夫長這個身份
[00:12:00.000 --> 00:12:07.000]  其實是比一般羅馬軍隊的職銜低一些
[00:12:07.000 --> 00:12:11.000]  所以很多時候伯夫長他們的委任
[00:12:11.000 --> 00:12:15.000]  也不是由直接羅馬中央政府
[00:12:15.000 --> 00:12:17.000]  去委派的一個軍人
[00:12:17.000 --> 00:12:20.000]  沒錯,他是屬於軍隊的其中一個編制
[00:12:20.000 --> 00:12:22.000]  但是他來到這個地方
[00:12:22.000 --> 00:12:24.000]  是在地方的時候
[00:12:24.000 --> 00:12:30.000]  再受其他的地方的羅馬直接委派官員
[00:12:30.000 --> 00:12:34.000]  去分派,去按職去做事的
[00:12:34.000 --> 00:12:37.000]  那麽所以一般來説
[00:12:37.000 --> 00:12:41.000]  伯夫長是屬於一個地方官員
[00:12:41.000 --> 00:12:44.000]  他們對於這個羅馬
[00:12:44.000 --> 00:12:47.000]  政府那個的直接的管治
[00:12:47.000 --> 00:12:50.000]  其實也沒有什麽直接的交往
[00:12:50.000 --> 00:12:53.000]  他只是接收命令來維持治安
[00:12:53.000 --> 00:12:55.000]  在這裏去運作
[00:12:55.000 --> 00:12:58.000]  所以作為伯夫長
[00:12:58.000 --> 00:13:01.000]  很多時候他們未必是說
[00:13:01.000 --> 00:13:04.000]  直接是屬於羅馬的公民
[00:13:04.000 --> 00:13:06.000]  可能他需要在這個軍隊裏面
[00:13:06.000 --> 00:13:08.000]  做了好一段的時間
[00:13:08.000 --> 00:13:11.000]  他才可以賺取到
[00:13:11.000 --> 00:13:16.000]  或者買到一個羅馬公民的身份
[00:13:16.000 --> 00:13:19.000]  那麽那時候他就可以藉此提高
[00:13:19.000 --> 00:13:21.000]  他在這個軍隊裏面
[00:13:21.000 --> 00:13:24.000]  或者羅馬政府的運作的裏面
[00:13:24.000 --> 00:13:26.000]  身份的地位
[00:13:26.000 --> 00:13:28.000]  他來到做什麽呢?
[00:13:28.000 --> 00:13:30.000]  我們看看這件聖經
[00:13:30.000 --> 00:13:34.000]  他主動來到去進前來
[00:13:34.000 --> 00:13:36.000]  他主動來的
[00:13:36.000 --> 00:13:39.000]  求他説
[00:13:39.000 --> 00:13:42.000]  他主動來到去向耶穌
[00:13:42.000 --> 00:13:45.000]  作出一個請求
[00:13:45.000 --> 00:13:48.000]  我們讀讀他的請求是什麽
[00:13:48.000 --> 00:13:54.000]  他說:主呀,我的獨人害癱患病
[00:13:54.000 --> 00:14:00.000]  躺在家裏,甚是痛苦
[00:14:00.000 --> 00:14:05.000]  他來到向耶穌作出一個情請的要求
[00:14:05.000 --> 00:14:08.000]  這個情請這個字眼
[00:14:08.000 --> 00:14:10.000]  在希臘文裏面
[00:14:10.000 --> 00:14:12.000]  叫做Palacaleo這個字眼
[00:14:12.000 --> 00:14:16.000]  其實大家應該絕對不會陌生的
[00:14:16.000 --> 00:14:19.000]  因為Palacaleo這個字眼
[00:14:19.000 --> 00:14:21.000]  在馬太福音來到這裏的時候
[00:14:21.000 --> 00:14:23.000]  已經不是第一次出現
[00:14:23.000 --> 00:14:24.000]  第一次出現的時候
[00:14:24.000 --> 00:14:27.000]  在第二章的第十八節的時候
[00:14:27.000 --> 00:14:29.000]  已經出現過了
[00:14:29.000 --> 00:14:31.000]  或者我們揭一揭去看一下
[00:14:31.000 --> 00:14:34.000]  在馬太福音的第二章
[00:14:34.000 --> 00:14:37.000]  第十八節
[00:14:37.000 --> 00:14:39.000]  是這樣說的
[00:14:39.000 --> 00:14:46.000]  他說:在拉馬聽見豪兆大哭的聲音
[00:14:46.000 --> 00:14:49.000]  是拉熱哭他的兒女
[00:14:49.000 --> 00:14:51.000]  不肯受安慰
[00:14:51.000 --> 00:14:57.000]  因為他們都不在那裏
[00:14:57.000 --> 00:14:58.000]  其實這句經文
[00:14:58.000 --> 00:15:00.000]  其實在當中已經講到
[00:15:00.000 --> 00:15:03.000]  有關於當時希臘王
[00:15:03.000 --> 00:15:08.000]  在他的壽都博士
[00:15:08.000 --> 00:15:10.000]  或者那幾個王
[00:15:10.000 --> 00:15:13.000]  從東方而來的王去欺騙了之後
[00:15:13.000 --> 00:15:16.000]  他們覺得耶穌那些
[00:15:16.000 --> 00:15:19.000]  捉不到這個新生的嬰孩
[00:15:19.000 --> 00:15:21.000]  於是乎他就在這個時候
[00:15:21.000 --> 00:15:25.000]  應驗當時耶利米當中
[00:15:25.000 --> 00:15:27.000]  先知所講的說話
[00:15:27.000 --> 00:15:28.000]  而這個字眼
[00:15:28.000 --> 00:15:30.000]  跟著在第五章第四節
[00:15:30.000 --> 00:15:32.000]  又再次出現
[00:15:32.000 --> 00:15:34.000]  第五章第四節在哪裏
[00:15:34.000 --> 00:15:40.000]  在這裏他說:
[00:15:40.000 --> 00:15:42.000]  哀動的人有福利
[00:15:42.000 --> 00:15:44.000]  因為他們必得安慰
[00:15:44.000 --> 00:15:46.000]  帕勒卡雷奧這個字
[00:15:46.000 --> 00:15:48.000]  也同樣出現在這裏
[00:15:48.000 --> 00:15:52.000]  當我們回顧來到這裏的聖經的時候
[00:15:52.000 --> 00:15:57.000]  也再次使用到帕勒卡雷奧狠求情請
[00:15:57.000 --> 00:15:59.000]  但在這裏最大的特色是
[00:15:59.000 --> 00:16:01.000]  在單單第八章裏面
[00:16:01.000 --> 00:16:05.000]  就連續用了三次這個字眼情請
[00:16:05.000 --> 00:16:07.000]  分別就在第八章第五節
[00:16:07.000 --> 00:16:09.000]  我們在看這段經文
[00:16:09.000 --> 00:16:12.000]  跟著第31節的時候
[00:16:12.000 --> 00:16:14.000]  那段聖經談論到
[00:16:14.000 --> 00:16:18.000]  有一個的污鬼
[00:16:18.000 --> 00:16:22.000]  來到兩個被鬼附的人
[00:16:22.000 --> 00:16:24.000]  走來求
[00:16:24.000 --> 00:16:26.000]  殃求耶穌基督
[00:16:26.000 --> 00:16:28.000]  不過在那段聖經第三十一節裏面
[00:16:28.000 --> 00:16:31.000]  說是鬼來求耶穌的
[00:16:31.000 --> 00:16:35.000]  最後第三次使用的就是第34節
[00:16:35.000 --> 00:16:41.000]  說到在當地被鬼附的人所處的地方的人民
[00:16:41.000 --> 00:16:45.000]  那些市民靠耶穌叫他們離開
[00:16:45.000 --> 00:16:48.000]  在這段聖經裏面
[00:16:48.000 --> 00:16:52.000]  說到情請這個字眼或者懇求
[00:16:52.000 --> 00:16:56.000]  其實有三個不同的用法從事出現過
[00:16:56.000 --> 00:16:58.000]  在這段聖經裏面
[00:16:58.000 --> 00:17:01.000]  是一種很誠懇的情請
[00:17:01.000 --> 00:17:04.000]  第二種就是污鬼
[00:17:04.000 --> 00:17:08.000]  很無奈地在面對耶穌的時候
[00:17:08.000 --> 00:17:10.000]  他作出一個要求
[00:17:10.000 --> 00:17:12.000]  無奈的一定要受的了
[00:17:12.000 --> 00:17:16.000]  不過都希望有個要求作出
[00:17:16.000 --> 00:17:18.000]  就去入諸群
[00:17:18.000 --> 00:17:21.000]  這個遲些我們會說的一個經文來的
[00:17:21.000 --> 00:17:27.000]  到最後就是在這個城裏面的人要趕耶穌走
[00:17:27.000 --> 00:17:29.000]  他有種拒絕性的情請
[00:17:29.000 --> 00:17:34.000]  放在整本的馬太福音的記載裡面
[00:17:34.000 --> 00:17:38.000]  其實我們都會留意到一件事件
[00:17:38.000 --> 00:17:43.000]  很多時候耶穌要行一些神蹟奇事
[00:17:43.000 --> 00:17:47.000]  都不是耶穌自己主動要行的
[00:17:47.000 --> 00:17:52.000]  是那些要求的人來到耶穌基督的面前
[00:17:52.000 --> 00:17:58.000]  懇求耶穌來作出一些神蹟奇事在他身上
[00:17:58.000 --> 00:18:03.000]  但這個陳述或者這個發現
[00:18:03.000 --> 00:18:07.000]  其實就給我們今天作為信徒一個很重要的功課
[00:18:07.000 --> 00:18:11.000]  就是我們今天作為相信主的人
[00:18:11.000 --> 00:18:14.000]  甚至是去侍奉主的人
[00:18:14.000 --> 00:18:20.000]  其實上帝從來也沒有透過耶穌希望以顯神蹟
[00:18:20.000 --> 00:18:24.000]  來表現出你要來相信我
[00:18:24.000 --> 00:18:29.000]  或者用神蹟來吸引人來相信耶穌基督
[00:18:29.000 --> 00:18:33.000]  甚至在舊約的聖經裏面我們都會留意到
[00:18:33.000 --> 00:18:38.000]  往往上帝的神蹟的發出或者出現
[00:18:38.000 --> 00:18:41.000]  很多時候是因為人的罪
[00:18:41.000 --> 00:18:46.000]  而做到無可奈何逼到上帝而要這樣去做
[00:18:46.000 --> 00:18:51.000]  所以第一點從這裏我們已經看到的
[00:18:51.000 --> 00:18:56.000]  耶穌基督從來沒有以自己行神蹟這件事
[00:18:56.000 --> 00:18:59.000]  來成為他招來的手段
[00:18:59.000 --> 00:19:02.000]  不過很可惜的就是今天我們教會的信徒
[00:19:02.000 --> 00:19:06.000]  很喜歡的就是說用神蹟奇事
[00:19:06.000 --> 00:19:10.000]  或者有什麼事件發生在一個信徒的身上
[00:19:10.000 --> 00:19:14.000]  然後就說上帝又在我身上彰顯了
[00:19:14.000 --> 00:19:17.000]  所以我說的話你就要相信
[00:19:17.000 --> 00:19:19.000]  因為上帝與我同在
[00:19:19.000 --> 00:19:24.000]  這樣就增強自己的說服力去吸引人跟從自己
[00:19:24.000 --> 00:19:30.000]  這種做法原來在這段聖經裏面已經做了一個很清楚的否定
[00:19:30.000 --> 00:19:34.000]  包夫長來到要求的是什麼事情呢
[00:19:34.000 --> 00:19:35.000]  我剛才說過了
[00:19:35.000 --> 00:19:42.000]  她要求的是我的僕人害癱患病躺在家裏
[00:19:42.000 --> 00:19:45.000]  甚是痛苦
[00:19:45.000 --> 00:19:52.000]  她的請求不是為自己
[00:19:52.000 --> 00:20:00.000]  她的請求是為她家裏裏面一個什麼人
[00:20:00.000 --> 00:20:09.000]  是僕人害了癱患病躺在家裏的人
[00:20:09.000 --> 00:20:11.000]  她現在天天受痛苦
[00:20:11.000 --> 00:20:16.000]  她主動去為這個僕人祈求
[00:20:16.000 --> 00:20:20.000]  不過我們不要漏了第一個字眼
[00:20:20.000 --> 00:20:22.000]  包夫長怎麼稱呼耶穌啊
[00:20:22.000 --> 00:20:24.000]  主啊
[00:20:24.000 --> 00:20:27.000]  我已經說過很多次
[00:20:27.000 --> 00:20:30.000]  這個主啊這個字眼應該我們不會陌生
[00:20:30.000 --> 00:20:33.000]  稱呼主
[00:20:33.000 --> 00:20:35.000]  或者主啊
[00:20:35.000 --> 00:20:37.000]  或者主啊主啊
[00:20:37.000 --> 00:20:44.000]  並不一定反映出那個人的靈性是真的與上主很親密
[00:20:44.000 --> 00:20:47.000]  反而可能你越表現得親密的
[00:20:47.000 --> 00:20:50.000]  反而可能更加顯露出
[00:20:50.000 --> 00:20:55.000]  或者嘗試掩蓋著你那種對主那份的疏離
[00:20:56.000 --> 00:21:00.000]  這位的包夫長
[00:21:00.000 --> 00:21:02.000]  一個外邦的人
[00:21:02.000 --> 00:21:05.000]  不屬於猶太的人
[00:21:05.000 --> 00:21:07.000]  他來到向耶穌
[00:21:07.000 --> 00:21:09.000]  第一句就說主啊
[00:21:09.000 --> 00:21:11.000]  究竟他的心路歷程
[00:21:11.000 --> 00:21:16.000]  他與耶穌的關係是不是真的好像主與僕的關係呢
[00:21:16.000 --> 00:21:18.000]  我們拭目以待
[00:21:18.000 --> 00:21:24.000]  不過我們看到這個包夫長來到主動尋求的
[00:21:24.000 --> 00:21:26.000]  不是為自己
[00:21:26.000 --> 00:21:30.000]  而是為一位年輕的僕人
[00:21:30.000 --> 00:21:34.000]  在聖經裏面有很多的詳細的研究
[00:21:34.000 --> 00:21:36.000]  嘗試去了解到
[00:21:36.000 --> 00:21:40.000]  究竟這個年輕的僕人
[00:21:40.000 --> 00:21:43.000]  究竟是什麼人呢
[00:21:43.000 --> 00:21:48.000]  甚至有些聖經的讀者
[00:21:48.000 --> 00:21:52.000]  他嘗試與其他的對觀福音
[00:21:52.000 --> 00:21:56.000]  或者輔率福音去作比較
[00:21:56.000 --> 00:22:00.000]  他說其他的輔率福音裏面
[00:22:00.000 --> 00:22:03.000]  曾經有記載過類似的故事
[00:22:03.000 --> 00:22:05.000]  那個故事是告訴他
[00:22:05.000 --> 00:22:09.000]  其實這個包夫長可能是為他的兒子
[00:22:09.000 --> 00:22:14.000]  而去求問耶穌的依旨
[00:22:14.000 --> 00:22:15.000]  沒錯
[00:22:15.000 --> 00:22:17.000]  在希列文裏面
[00:22:17.000 --> 00:22:23.000]  原本這個字眼去記載到這個僕人這個字眼
[00:22:23.000 --> 00:22:25.000]  和Pas
[00:22:25.000 --> 00:22:31.000]  這個字眼一方面是指年輕人
[00:22:31.000 --> 00:22:34.000]  亦都可能暗示是與他有關係
[00:22:34.000 --> 00:22:37.000]  有家屬關係的人
[00:22:37.000 --> 00:22:40.000]  在聖經裏面有時候有些這樣的陳述
[00:22:40.000 --> 00:22:43.000]  是故意模糊的
[00:22:43.000 --> 00:22:47.000]  那你問為什麼聖經要這樣故意模糊呢
[00:22:47.000 --> 00:22:50.000]  我解釋給大家聽
[00:22:50.000 --> 00:22:52.000]  倘若
[00:22:52.000 --> 00:22:57.000]  如果這段聖經是記載到這個包夫長
[00:22:57.000 --> 00:23:02.000]  為他那位患了癱瘓病的兒子的話
[00:23:02.000 --> 00:23:06.000]  來祈求耶穌的依旨呢
[00:23:06.000 --> 00:23:08.000]  理所當然的事
[00:23:08.000 --> 00:23:10.000]  如果你作為父母的
[00:23:10.000 --> 00:23:14.000]  你兒女有病醫不了的
[00:23:14.000 --> 00:23:18.000]  有人醫得到你去請求他們依旨
[00:23:18.000 --> 00:23:21.000]  理所當然的事
[00:23:21.000 --> 00:23:25.000]  但是倘若
[00:23:25.000 --> 00:23:29.000]  這是一個只是僕人的時候呢
[00:23:29.000 --> 00:23:32.000]  那我們就要看看了
[00:23:32.000 --> 00:23:34.000]  這個作為包夫長的
[00:23:34.000 --> 00:23:38.000]  和他這個僕人的主僕關係
[00:23:38.000 --> 00:23:42.000]  就是非常之不一樣
[00:23:42.000 --> 00:23:45.000]  原來這個包夫長
[00:23:45.000 --> 00:23:49.000]  是和這些的僕人有一個很良好的關係
[00:23:49.000 --> 00:23:54.000]  視他如兒子親人家人的一份子
[00:23:54.000 --> 00:23:57.000]  事實說真的今天打工
[00:23:57.000 --> 00:23:59.000]  大家很多弟姊妹妹都打工的了
[00:23:59.000 --> 00:24:01.000]  做事的了是不是
[00:24:01.000 --> 00:24:05.000]  有什麼時候你的上司當你是像子女那樣照顧的
[00:24:05.000 --> 00:24:07.000]  有沒有
[00:24:07.000 --> 00:24:11.000]  我想我現在就看不到了
[00:24:11.000 --> 00:24:13.000]  以前的社會都多一些
