
[00:00:00.000 --> 00:00:05.520]  今天是我的系列最後一節
[00:07:44.720 --> 00:07:46.000]  有時我問他們會不會廣東話
[00:07:46.000 --> 00:07:47.360]  他們說會聽不會說
[00:07:47.360 --> 00:07:49.040]  經常這樣說
[00:07:49.040 --> 00:07:50.080]  基督徒是怎樣的
[00:07:50.080 --> 00:07:51.040]  就是會說不會做
[00:07:51.040 --> 00:07:53.840]  說的話就真是天下無敵
[00:07:53.840 --> 00:07:55.440]  天花亂墜
[00:07:55.440 --> 00:07:57.360]  大談天國的道理
[00:07:57.360 --> 00:07:59.600]  說很多我們要愛利倫舍
[00:07:59.600 --> 00:08:00.640]  要傳揚主愛
[00:08:00.640 --> 00:08:02.160]  問他有沒有做?還沒有做
[00:08:02.160 --> 00:08:04.480]  你說要愛的操練
[00:08:04.480 --> 00:08:05.280]  要激勵關懷
[00:08:05.280 --> 00:08:06.080]  由心入淺
[00:08:06.080 --> 00:08:07.040]  真的很厲害
[00:08:07.040 --> 00:08:09.600]  做了沒有?遲一點吧
[00:08:09.600 --> 00:08:11.360]  說了天下無敵
[00:08:11.360 --> 00:08:12.960]  但做了就無能為力
[00:08:12.960 --> 00:08:15.360]  有時唱歌唱得很有感情豐富
[00:08:15.360 --> 00:08:16.480]  眼淚流了
[00:08:16.480 --> 00:08:18.320]  但做了就無動於衷
[00:08:18.320 --> 00:08:20.320]  真的
[00:08:20.320 --> 00:08:23.120]  你看到很多歌真的超感動
[00:08:23.120 --> 00:08:24.800]  真的
[00:08:24.800 --> 00:08:26.000]  很多人很投入
[00:08:26.000 --> 00:08:27.760]  投入後就懂得抽離
[00:08:27.760 --> 00:08:29.040]  好像拍戲一樣
[00:08:29.040 --> 00:08:31.040]  例教會不是拍戲
[00:08:31.040 --> 00:08:32.800]  劉教會是做人
[00:08:32.800 --> 00:08:34.560]  有一次我在Edmonton廣道
[00:08:34.560 --> 00:08:35.680]  講完之後
[00:08:35.680 --> 00:08:37.680]  我和傳道人在聊天
[00:08:37.680 --> 00:08:38.960]  聊著聊著
[00:08:38.960 --> 00:08:40.800]  突然有個人坐在第二行
[00:08:40.800 --> 00:08:41.920]  是一位女士
[00:08:41.920 --> 00:08:42.880]  她突然舉手
[00:08:42.880 --> 00:08:43.600]  人都走了
[00:08:43.600 --> 00:08:44.880]  她坐著聽我們說話
[00:08:44.880 --> 00:08:46.080]  我們不理會
[00:08:46.080 --> 00:08:47.120]  我們聊聊剛才的編導
[00:08:47.120 --> 00:08:48.240]  怎樣怎樣
[00:08:48.240 --> 00:08:49.760]  說得真是天花亂墜
[00:08:49.760 --> 00:08:51.200]  女士突然舉手
[00:08:51.200 --> 00:08:51.760]  她說
[00:08:51.760 --> 00:08:53.360]  我可不可以問問你們兩人一些事情
[00:08:53.360 --> 00:08:54.400]  我說你問吧
[00:08:54.400 --> 00:08:55.360]  她問
[00:08:55.360 --> 00:08:56.080]  我聽你們說
[00:08:56.080 --> 00:08:56.960]  說得很好
[00:08:56.960 --> 00:08:58.880]  她說你們做不做到
[00:08:58.880 --> 00:09:01.920]  她真的這樣說
[00:09:01.920 --> 00:09:03.600]  其實這句說話
[00:09:03.600 --> 00:09:04.800]  給我們很多提醒
[00:09:04.800 --> 00:09:07.520]  說得很好
[00:09:07.520 --> 00:09:08.640]  寫得也很好
[00:09:08.640 --> 00:09:10.240]  你做不做到才行
[00:09:10.240 --> 00:09:12.240]  有沒有東西給我看才行
[00:09:12.240 --> 00:09:14.400]  有沒有東西可以證實才行
[00:09:14.400 --> 00:09:19.520]  耶穌是用神跡證實神子的身份
[00:09:19.520 --> 00:09:23.200]  信徒要用見證證實福音的大能
[00:09:23.200 --> 00:09:26.800]  我為我父母祈禱了二十六年
[00:09:26.800 --> 00:09:28.880]  很想他們信耶穌
[00:09:28.880 --> 00:09:31.680]  其實他們很反對
[00:09:31.680 --> 00:09:32.960]  不是反對我信耶穌
[00:09:32.960 --> 00:09:34.480]  是反對我做傳道人
[00:09:34.480 --> 00:09:36.480]  他們說不要教這些東西
[00:09:36.480 --> 00:09:37.520]  浪費時間
[00:09:37.520 --> 00:09:38.320]  沒有用
[00:09:38.320 --> 00:09:41.840]  我後來要他們移民
[00:09:41.840 --> 00:09:42.640]  跟他們一起住
[00:09:42.640 --> 00:09:45.040]  讓他們看你兒子怎樣變
[00:09:45.040 --> 00:09:47.120]  因為以前我真的很頑皮
[00:09:47.120 --> 00:09:47.920]  你們看得出來嗎
[00:09:47.920 --> 00:09:51.520]  看得出的有些少少精明
[00:09:51.520 --> 00:09:53.280]  看不出的不是有餘晦
[00:09:53.280 --> 00:09:54.480]  是我有些精明
[00:09:54.480 --> 00:09:58.000]  我以前真的很頑皮
[00:09:58.000 --> 00:10:00.320]  那時候我有一年時間
[00:10:00.320 --> 00:10:01.600]  家裡找不到我
[00:10:01.600 --> 00:10:03.280]  我真的走了
[00:10:03.280 --> 00:10:05.280]  因為他們完全找不到我
[00:10:05.280 --> 00:10:06.480]  我信了耶穌
[00:10:06.480 --> 00:10:07.840]  打電話回家
[00:10:07.840 --> 00:10:09.360]  跟媽媽說完
[00:10:09.360 --> 00:10:12.000]  我信了耶穌回來了
[00:10:12.000 --> 00:10:13.200]  我跟爸爸說
[00:10:13.200 --> 00:10:15.040]  我聽到我爸爸不聽
[00:10:15.040 --> 00:10:16.160]  他在旁邊很大聲說
[00:10:16.160 --> 00:10:18.240]  沒有話跟他說
[00:10:18.240 --> 00:10:19.360]  爸爸很生氣
[00:10:19.360 --> 00:10:20.560]  一年不知道去了哪裡
[00:10:20.560 --> 00:10:21.840]  這個話跟我說
[00:10:21.840 --> 00:10:23.440]  慢慢慢慢他看見我
[00:10:23.440 --> 00:10:25.200]  你看看你兒子怎樣變
[00:10:25.200 --> 00:10:26.400]  當我說我要去讀神學
[00:10:26.400 --> 00:10:27.600]  他說你沒有搞錯
[00:10:27.600 --> 00:10:28.720]  很好的工作你不做
[00:10:28.720 --> 00:10:29.680]  去讀神學
[00:10:29.680 --> 00:10:30.880]  在美國做工程師
[00:10:30.880 --> 00:10:32.880]  回來讀神學做什麼
[00:10:32.880 --> 00:10:34.640]  一直說都說不明白我媽媽
[00:10:34.640 --> 00:10:35.440]  後來我說一句
[00:10:35.440 --> 00:10:36.240]  我媽媽
[00:10:36.240 --> 00:10:38.240]  你見不見你兒子以前怎樣
[00:10:38.240 --> 00:10:39.760]  在香港那時候怎樣
[00:10:39.760 --> 00:10:41.200]  為什麼要來加拿大
[00:10:41.200 --> 00:10:42.480]  來了加拿大怎樣
[00:10:42.480 --> 00:10:43.920]  你記得的
[00:10:43.920 --> 00:10:45.600]  我媽媽說記得記得
[00:10:45.600 --> 00:10:48.080]  我說就是耶穌找回你兒子
[00:10:48.080 --> 00:10:49.200]  我媽媽同意了
[00:10:49.200 --> 00:10:51.280]  她說那你去找回人家的兒子
[00:10:51.280 --> 00:10:52.720]  她真的同意我去讀神學
[00:10:52.720 --> 00:10:54.960]  但當然心裡不舒服
[00:10:54.960 --> 00:10:56.160]  不舒服
[00:10:56.160 --> 00:10:57.840]  後來他們過來跟我一起住
[00:10:57.840 --> 00:10:59.760]  慢慢一路看一路看
[00:10:59.760 --> 00:11:01.280]  我跟我爸爸去看中醫
[00:11:01.280 --> 00:11:02.960]  不知道為什麼醫生
[00:11:02.960 --> 00:11:05.120]  非法的都很喜歡知道人做什麼
[00:11:05.120 --> 00:11:08.160]  問我爸爸你兒子做什麼
[00:11:08.160 --> 00:11:10.880]  我爸爸說了兩句
[00:11:10.880 --> 00:11:13.120]  我兒子做的事情沒有什麼前途
[00:11:13.120 --> 00:11:15.920]  幫我兒子做的事情
[00:11:15.920 --> 00:11:16.720]  這句就很好
[00:11:16.720 --> 00:11:17.920]  很有意思
[00:11:17.920 --> 00:11:20.240]  因為他看到我變
[00:11:20.240 --> 00:11:22.560]  這個兒子以前是這樣的
[00:11:22.560 --> 00:11:24.640]  現在真的不同了一個人
[00:11:24.640 --> 00:11:27.120]  兒子回來變好了
[00:11:27.120 --> 00:11:28.640]  他看到的
[00:11:28.640 --> 00:11:30.080]  所以是很不一樣
[00:11:30.080 --> 00:11:32.080]  所以見證是很重要的
[00:11:32.080 --> 00:11:34.960]  耶穌用神跡證實神子的身份
[00:11:34.960 --> 00:11:38.080]  信徒用見證證實福音的達能
[00:11:38.080 --> 00:11:41.840]  有位目者在宣教聯會說
[00:11:41.840 --> 00:11:44.160]  如果人因為我們不信耶穌
[00:11:44.160 --> 00:11:46.480]  我們是非常之失敗
[00:11:46.480 --> 00:11:49.040]  非常非常之失敗
[00:11:49.040 --> 00:11:50.320]  我經常回香港
[00:11:50.320 --> 00:11:51.360]  今年又會回香港
[00:11:51.360 --> 00:11:52.800]  我記得我回香港
[00:11:52.800 --> 00:11:55.200]  地鐵站有很多廣告
[00:11:55.200 --> 00:11:57.760]  很大個地鐵站
[00:11:57.760 --> 00:11:59.040]  一排排地過
[00:11:59.040 --> 00:12:00.560]  很厲害很厲害
[00:12:00.560 --> 00:12:01.600]  我記得有一次
[00:12:01.600 --> 00:12:02.880]  我不是很喜歡看廣告
[00:12:02.880 --> 00:12:04.880]  但經過看到就看了
[00:12:04.880 --> 00:12:06.720]  為什麼呢
[00:12:06.720 --> 00:12:10.720]  有些廣告說什麼無痛什麼
[00:12:10.720 --> 00:12:12.000]  有什麼不需要什麼
[00:12:12.000 --> 00:12:13.120]  有什麼結果
[00:12:13.120 --> 00:12:14.480]  有兩個廣告
[00:12:14.480 --> 00:12:16.240]  一個是護膚產品
[00:12:16.240 --> 00:12:18.240]  一個是瘦身療程
[00:12:18.240 --> 00:12:19.760]  我一看
[00:12:19.760 --> 00:12:22.320]  一定有兩位女士在
[00:12:22.320 --> 00:12:23.680]  一般都不是男士
[00:12:23.680 --> 00:12:26.880]  我看了一下女士護膚產品的代言人
[00:12:26.880 --> 00:12:27.840]  我不說名字了
[00:12:27.840 --> 00:12:29.120]  你們一定認識
[00:12:29.120 --> 00:12:31.600]  我走過去看
[00:12:31.600 --> 00:12:32.800]  看那個廣告牌
[00:12:32.800 --> 00:12:34.560]  差不多和我人一樣大
[00:12:34.560 --> 00:12:37.040]  皮膚真的很滑
[00:12:37.040 --> 00:12:40.080]  當然你也知道是touch up
[00:12:40.080 --> 00:12:42.960]  但我見過真人真的很滑
[00:12:42.960 --> 00:12:44.640]  我有時想過去摸
[00:12:44.640 --> 00:12:46.400]  那麼滑
[00:12:46.400 --> 00:12:48.400]  不滑誰找她做代言人
[00:12:48.400 --> 00:12:49.440]  對不對
[00:12:49.440 --> 00:12:52.000]  我看瘦身療程的代言人
[00:12:52.000 --> 00:12:54.160]  很fit
[00:12:54.160 --> 00:12:56.080]  真的fit到
[00:12:56.080 --> 00:12:58.640]  我不應該做出來
[00:12:58.640 --> 00:13:00.560]  真的很fit
[00:13:00.560 --> 00:13:02.480]  擺一個姿勢
[00:13:02.480 --> 00:13:04.560]  一個字
[00:13:04.560 --> 00:13:06.960]  護膚就是夠滑
[00:13:06.960 --> 00:13:09.040]  瘦身療程就是夠fit
[00:13:09.040 --> 00:13:09.920]  真的很fit
[00:13:09.920 --> 00:13:12.400]  你不fit誰找你做代言人
[00:13:12.400 --> 00:13:15.040]  今天我們是神的代言人
[00:13:15.040 --> 00:13:16.320]  我們是一封箭信
[00:13:16.320 --> 00:13:17.280]  我們是樣板
[00:13:17.280 --> 00:13:18.480]  別人看你的
[00:13:18.480 --> 00:13:19.920]  你說這樣好
[00:13:19.920 --> 00:13:20.880]  你回來教他
[00:13:20.880 --> 00:13:24.880]  見到你就不回來了
[00:13:24.880 --> 00:13:26.720]  裝備是為了叫人聽
[00:13:26.720 --> 00:13:29.520]  見證是要給人看的
[00:13:29.520 --> 00:13:32.160]  我這位聖利的牧師說
[00:13:32.160 --> 00:13:34.480]  很多人聽過福音的內容
[00:13:34.480 --> 00:13:39.280]  但不是很多人見過福音的果下
[00:13:39.280 --> 00:13:41.200]  是不是很可惜
[00:13:41.200 --> 00:13:45.360]  基督徒兩樣東西是不好的
[00:13:45.360 --> 00:13:49.200]  不要聽了說不到
[00:13:49.200 --> 00:13:52.480]  不要信了看不出
[00:13:52.480 --> 00:13:55.040]  人怎麼信呢
[00:13:55.040 --> 00:13:56.320]  人很難信的
[00:13:56.320 --> 00:13:58.240]  在二月份我講不乎所發的時候
[00:13:58.240 --> 00:13:59.920]  我提到莊祖坤牧師
[00:13:59.920 --> 00:14:01.200]  他寫的博士論文
[00:14:01.200 --> 00:14:03.200]  訪問一班國內來的人
[00:14:03.200 --> 00:14:04.400]  問他們都是基督徒
[00:14:04.400 --> 00:14:06.320]  問他們以前為什麼不信耶穌
[00:14:06.320 --> 00:14:07.840]  然後問他們為什麼信耶穌
[00:14:07.840 --> 00:14:09.120]  答案是一個字
[00:14:09.120 --> 00:14:10.400]  同一樣東西
[00:14:10.400 --> 00:14:12.160]  就是基督徒
[00:14:12.160 --> 00:14:13.040]  為什麼他不信
[00:14:13.040 --> 00:14:14.240]  因為基督徒所以我不信
[00:14:14.240 --> 00:14:15.040]  為什麼他信
[00:14:15.040 --> 00:14:16.800]  因為基督徒所以他信
[00:14:16.800 --> 00:14:17.840]  所以弟兄姊妹
[00:14:17.840 --> 00:14:18.960]  你們在你們家
[00:14:18.960 --> 00:14:20.640]  在你們鄰舍
[00:14:20.640 --> 00:14:21.920]  在你們同事
[00:14:21.920 --> 00:14:23.200]  在你們親友當中
[00:14:23.200 --> 00:14:25.120]  在你們波友當中
[00:14:25.120 --> 00:14:27.040]  我們是很關鍵的
[00:14:27.040 --> 00:14:28.560]  我們是很關鍵的
[00:14:28.560 --> 00:14:30.240]  人為什麼不信呢
[00:14:30.240 --> 00:14:31.520]  我們不是原因
[00:14:31.520 --> 00:14:33.680]  我們是主因
[00:14:33.680 --> 00:14:35.680]  我們是主要的原因
[00:14:35.680 --> 00:14:36.640]  應該這樣說
[00:14:36.640 --> 00:14:38.320]  沒錯人是不完全的
[00:14:38.320 --> 00:14:39.360]  也不可能完全
[00:14:39.360 --> 00:14:40.480]  但要記住一樣東西
[00:14:40.480 --> 00:14:42.240]  人不是完全
[00:14:42.240 --> 00:14:43.440]  但人要邁向完全
[00:14:43.440 --> 00:14:44.960]  人會傳之
[00:14:44.960 --> 00:14:46.720]  但人要減少無知
[00:14:46.720 --> 00:14:47.760]  很多人叫他傳福音
[00:14:47.760 --> 00:14:48.960]  我不懂說
[00:14:48.960 --> 00:14:50.960]  講了十多年都說不懂說
[00:14:50.960 --> 00:14:53.520]  我就覺得很過份
[00:14:53.520 --> 00:14:54.800]  是不是
[00:14:54.800 --> 00:14:55.680]  你都不肯去學
[00:14:55.680 --> 00:14:56.080]  怎麼說
[00:14:56.080 --> 00:14:57.760]  有什麼辦法懂得說
[00:14:57.760 --> 00:15:00.960]  我們是可以的
[00:15:00.960 --> 00:15:02.720]  以致我們要去學
