
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹 各位朋友你們好
[00:08:49.000 --> 00:08:51.000]  啟示二十一章第四節
[00:08:51.000 --> 00:08:53.000]  神要擦去他們一切的眼淚
[00:08:53.000 --> 00:08:55.000]  不再有死亡
[00:08:55.000 --> 00:08:58.000]  也不再有悲哀、哭泣、疼痛
[00:08:58.000 --> 00:09:01.000]  因為以前的事都過去了
[00:09:01.000 --> 00:09:03.000]  在寶座說
[00:09:03.000 --> 00:09:05.000]  看啊,我將一切都更新了
[00:09:05.000 --> 00:09:06.000]  又說
[00:09:06.000 --> 00:09:07.000]  你要寫上
[00:09:07.000 --> 00:09:10.000]  因為這些話是可信的、是真實的
[00:09:10.000 --> 00:09:12.000]  在今天這個世代
[00:09:12.000 --> 00:09:14.000]  在今天這個世界
[00:09:14.000 --> 00:09:16.000]  人有悲歡離合
[00:09:16.000 --> 00:09:17.000]  人情遠缺
[00:09:17.000 --> 00:09:19.000]  此事古難存
[00:09:19.000 --> 00:09:20.000]  在人生當中
[00:09:20.000 --> 00:09:22.000]  有生離死別
[00:09:22.000 --> 00:09:23.000]  得失成敗
[00:09:23.000 --> 00:09:24.000]  悲歡離合
[00:09:24.000 --> 00:09:27.000]  但去到新天新地
[00:09:27.000 --> 00:09:29.000]  就不再有眼淚
[00:09:29.000 --> 00:09:30.000]  不再有痛苦
[00:09:30.000 --> 00:09:32.000]  就像保羅說
[00:09:32.000 --> 00:09:36.000]  現在這至暫至輕的苦楚
[00:09:36.000 --> 00:09:37.000]  比起將來
[00:09:37.000 --> 00:09:39.000]  這個新天新地
[00:09:39.000 --> 00:09:41.000]  這個新耶路撒冷
[00:09:41.000 --> 00:09:44.000]  各種的無比的榮耀
[00:09:44.000 --> 00:09:45.000]  是沒得比的
[00:09:45.000 --> 00:09:47.000]  這也是我們的盼望
[00:09:47.000 --> 00:09:49.000]  這是第二點
[00:09:49.000 --> 00:09:50.000]  第三點
[00:09:50.000 --> 00:09:52.000]  在新天新地
[00:09:52.000 --> 00:09:53.000]  主角是誰呢?
[00:09:53.000 --> 00:09:54.000]  就是神
[00:09:54.000 --> 00:09:57.000]  所以啟示錄這樣形容
[00:09:57.000 --> 00:10:00.000]  他說新耶路撒冷城
[00:10:00.000 --> 00:10:04.000]  就是神和祂的子民住的地方
[00:10:04.000 --> 00:10:07.000]  不需要日月光照
[00:10:07.000 --> 00:10:10.000]  因為神的榮耀就是光照
[00:10:10.000 --> 00:10:11.000]  又有高揚
[00:10:11.000 --> 00:10:13.000]  就是耶穌基督為城的燈
[00:10:13.000 --> 00:10:15.000]  神就是光
[00:10:15.000 --> 00:10:17.000]  在祂絕無黑暗
[00:10:17.000 --> 00:10:19.000]  所以不需要有白天
[00:10:19.000 --> 00:10:20.000]  不需要有月光
[00:10:20.000 --> 00:10:22.000]  不需要有星星
[00:10:22.000 --> 00:10:24.000]  那個時候是沒有黑夜
[00:10:24.000 --> 00:10:26.000]  也沒有海
[00:10:26.000 --> 00:10:29.000]  海是象徵邪惡的意思
[00:10:29.000 --> 00:10:30.000]  在新天新地裡
[00:10:30.000 --> 00:10:31.000]  不再有黑夜
[00:10:31.000 --> 00:10:32.000]  上帝是光
[00:10:32.000 --> 00:10:33.000]  永遠是光
[00:10:33.000 --> 00:10:37.000]  因為他不用不同的圖像
[00:10:37.000 --> 00:10:38.000]  去形容這種情況
[00:10:38.000 --> 00:10:39.000]  譬如用寶石
[00:10:39.000 --> 00:10:40.000]  黃金
[00:10:40.000 --> 00:10:41.000]  光彩
[00:10:41.000 --> 00:10:42.000]  珍珠
[00:10:42.000 --> 00:10:44.000]  所有的形象
[00:10:44.000 --> 00:10:46.000]  是形容上帝的威嚴
[00:10:46.000 --> 00:10:47.000]  慈愛權
[00:10:47.000 --> 00:10:48.000]  並偉大純潔
[00:10:48.000 --> 00:10:50.000]  他的活現和榮光
[00:10:50.000 --> 00:10:53.000]  是看滿整個新天新地
[00:10:53.000 --> 00:10:55.000]  我們是無法理解
[00:10:55.000 --> 00:10:58.000]  無法明白那種威嚴
[00:10:58.000 --> 00:11:02.000]  最能夠去描繪上帝的活現
[00:11:02.000 --> 00:11:04.000]  就是約伯所說
[00:11:04.000 --> 00:11:08.000]  我從前是風雲有你
[00:11:08.000 --> 00:11:13.000]  現在我才真正體驗和經歷你
[00:11:13.000 --> 00:11:16.000]  當你目睹上帝的榮光
[00:11:16.000 --> 00:11:19.000]  從旋風中出現的時候
[00:11:19.000 --> 00:11:21.000]  他就看到
[00:11:21.000 --> 00:11:23.000]  我才真正體驗你
[00:11:23.000 --> 00:11:25.000]  在這個新天新地
[00:11:25.000 --> 00:11:27.000]  我們能夠和神同住
[00:11:27.000 --> 00:11:28.000]  第四方面
[00:11:28.000 --> 00:11:31.000]  就是我們能夠被稱為神的子民
[00:11:31.000 --> 00:11:35.000]  目睹這麼震撼的上帝的活現
[00:11:35.000 --> 00:11:38.000]  很自然就去服敬拜他
[00:11:38.000 --> 00:11:44.000]  所以這個啟示錄的主題就是敬拜
[00:11:44.000 --> 00:11:47.000]  究竟什麼叫敬拜呢?
[00:11:47.000 --> 00:11:51.000]  為什麼我們現在很多人覺得敬拜很離地
[00:11:51.000 --> 00:11:53.000]  很抽象
[00:11:53.000 --> 00:11:56.000]  有些人甚至覺得敬拜不是聽到的
[00:11:56.000 --> 00:11:58.000]  是不是呢?
[00:11:58.000 --> 00:12:00.000]  我們試試從啟示錄第四章
[00:12:00.000 --> 00:12:03.000]  來學習這個真理
[00:12:03.000 --> 00:12:06.000]  首先我們來看看啟示錄第四章
[00:12:06.000 --> 00:12:09.000]  第四節至第五節和第十節至十一節
[00:12:09.000 --> 00:12:11.000]  聖經是這麼說的
[00:12:11.000 --> 00:12:13.000]  寶座的周圍有二十四個座位
[00:12:13.000 --> 00:12:17.000]  其中坐著二十四位長老身穿白衣
[00:12:17.000 --> 00:12:20.000]  頭上戴著金冠面有閃電的聲音
[00:12:20.000 --> 00:12:22.000]  雷軍從寶座中發出
[00:12:22.000 --> 00:12:26.000]  又有七盞火燈在寶座前點著
[00:12:26.000 --> 00:12:30.000]  這七燈就是神的七靈
[00:12:30.000 --> 00:12:31.000]  第十節至十一節
[00:12:31.000 --> 00:12:36.000]  那二十四位長老就俯伏在寶座面前
[00:12:36.000 --> 00:12:39.000]  敬拜那活到永永遠遠
[00:12:39.000 --> 00:12:42.000]  又把他們的冠冕放在寶座前
[00:12:42.000 --> 00:12:45.000]  他們的主,我們的主,我們的神
[00:12:45.000 --> 00:12:48.000]  你是配得榮耀、尊貴、權柄的
[00:12:48.000 --> 00:12:50.000]  因為你創造了萬物
[00:12:50.000 --> 00:12:54.000]  並且萬物是因你的旨意被創造的
[00:12:54.000 --> 00:12:58.000]  我們要明白敬拜是有兩個元素
[00:12:58.000 --> 00:13:02.000]  第一是目睹上帝的榮光和活現
[00:13:02.000 --> 00:13:06.000]  第一個是目睹的工作
[00:13:06.000 --> 00:13:09.000]  是目睹上帝的Presence
[00:13:09.000 --> 00:13:12.000]  第二就是我們目睹之後
[00:13:12.000 --> 00:13:14.000]  如何去回應
[00:13:14.000 --> 00:13:16.000]  這個就是敬拜
[00:13:16.000 --> 00:13:21.000]  比如說你見到一個唱歌很厲害的人
[00:13:21.000 --> 00:13:23.000]  或者一個跳舞很厲害的人
[00:13:23.000 --> 00:13:25.000]  或者打球很厲害的人
[00:13:25.000 --> 00:13:29.000]  他出色的球技令你嘆為觀止
[00:13:29.000 --> 00:13:33.000]  你不禁起身大聲叫好好好好
[00:13:33.000 --> 00:13:39.000]  更何況我們見到這個滿有尊嚴、榮光、威嚴的上帝
[00:13:39.000 --> 00:13:40.000]  他又滿有慈愛
[00:13:40.000 --> 00:13:43.000]  他對我們有這麼多的恩惠
[00:13:43.000 --> 00:13:46.000]  我們是否更加俯伏去敬拜他呢?
[00:13:46.000 --> 00:13:49.000]  所以敬拜是有兩個元素的
[00:13:49.000 --> 00:13:53.000]  第一個元素就是目睹上帝的活現
[00:13:53.000 --> 00:13:57.000]  第二個就是他如何去回應
[00:13:57.000 --> 00:14:02.000]  聖經在第四章第四至第五至十至十一節
[00:14:02.000 --> 00:14:05.000]  就說到那二十四位長老
[00:14:05.000 --> 00:14:08.000]  如何目睹上帝的榮光
[00:14:08.000 --> 00:14:11.000]  然後如何去回應、如何去敬拜
[00:14:11.000 --> 00:14:14.000]  第四節提到說二十四個座位
[00:14:14.000 --> 00:14:16.000]  其中坐著二十四位長老
[00:14:16.000 --> 00:14:22.000]  坐在寶座的周圍身穿白衣
[00:14:22.000 --> 00:14:25.000]  頭上戴著金冠面
[00:14:25.000 --> 00:14:29.000]  究竟二十四長老是何方神聖呢?
[00:14:29.000 --> 00:14:32.000]  不同的解經家有不同的理解
[00:14:32.000 --> 00:14:34.000]  有些人以為是天使
[00:14:34.000 --> 00:14:36.000]  有些人以為是信徒
[00:14:36.000 --> 00:14:41.000]  但我覺得大多數人的說法都覺得這是信徒
[00:14:41.000 --> 00:14:46.000]  二十四長老為何會是二十四長老呢?
[00:14:46.000 --> 00:14:50.000]  不少的解經家認為十二個是舊約的父老
[00:14:50.000 --> 00:14:52.000]  即是那些族長
[00:14:52.000 --> 00:14:53.000]  猶太人有十二族
[00:14:53.000 --> 00:14:55.000]  每族有一個族長、有一個代表
[00:14:55.000 --> 00:14:58.000]  另外十二個就是新約的仕途
[00:14:58.000 --> 00:15:01.000]  新舊約都在一起
[00:15:01.000 --> 00:15:03.000]  所有仕途都在一起
[00:15:03.000 --> 00:15:06.000]  就是這二十四長老是代表
[00:15:06.000 --> 00:15:08.000]  你說這是否你揣測?
[00:15:08.000 --> 00:15:09.000]  不是的
[00:15:09.000 --> 00:15:14.000]  如果我們看啟示錄二十一章十二至十四節
[00:15:14.000 --> 00:15:17.000]  我們看到在新耶路撒冷
[00:15:17.000 --> 00:15:19.000]  即是神和人所住的地方
[00:15:19.000 --> 00:15:20.000]  十二道門
[00:15:20.000 --> 00:15:24.000]  門上寫上以色列十二支派的名字
[00:15:24.000 --> 00:15:27.000]  而城牆有七十二個根基
[00:15:27.000 --> 00:15:31.000]  根基上有高揚十二個仕途的名字
[00:15:31.000 --> 00:15:33.000]  高揚即是耶穌基督
[00:15:33.000 --> 00:15:36.000]  即是在新約的十二個仕途的名字
[00:15:36.000 --> 00:15:38.000]  所以在新耶路撒冷中
[00:15:38.000 --> 00:15:45.000]  我們看到門上有十二支派的長老
[00:15:45.000 --> 00:15:49.000]  在城牆的根基有十二個仕途
[00:15:49.000 --> 00:15:51.000]  所以加起來就是二十四個長老
[00:15:51.000 --> 00:15:57.000]  所以我想到這二十四個長老是指新舊約
[00:15:57.000 --> 00:16:00.000]  新約就是仕途
[00:16:00.000 --> 00:16:02.000]  舊約就是那些族長
[00:16:02.000 --> 00:16:05.000]  他是代表了所有信徒
[00:16:05.000 --> 00:16:07.000]  新舊約的信徒
[00:16:07.000 --> 00:16:09.000]  他們是穿白衣
[00:16:09.000 --> 00:16:11.000]  白衣表示信奉
[00:16:11.000 --> 00:16:12.000]  不是因為他們厲害
[00:16:12.000 --> 00:16:15.000]  而是他們被上帝買熟
[00:16:15.000 --> 00:16:18.000]  耶穌基督的血洗淨他們
[00:16:18.000 --> 00:16:19.000]  所以他們是潔淨的
[00:16:19.000 --> 00:16:21.000]  是恩順清儀的
[00:16:21.000 --> 00:16:22.000]  第二他戴金冠冕
[00:16:22.000 --> 00:16:24.000]  冠冕是勝利者
[00:16:24.000 --> 00:16:29.000]  所以在啟示裡說勝利者會怎樣
[00:16:29.000 --> 00:16:31.000]  他們是勝利者
[00:16:31.000 --> 00:16:34.000]  是因為在耶穌基督他們勝利
[00:16:34.000 --> 00:16:36.000]  他們在寶座的周圍
[00:16:36.000 --> 00:16:40.000]  就是說他們和上帝和羔羊一同
[00:16:40.000 --> 00:16:42.000]  是做審判的工作
[00:16:42.000 --> 00:16:44.000]  他們天堂做什麼
[00:16:44.000 --> 00:16:45.000]  敬拜神
[00:16:45.000 --> 00:16:46.000]  正如我剛才所說
[00:16:46.000 --> 00:16:48.000]  敬拜有兩方面
[00:16:48.000 --> 00:16:52.000]  一個是目睹上帝的榮耀
[00:16:52.000 --> 00:16:55.000]  第二個是作出反應
[00:16:55.000 --> 00:16:59.000]  聖經怎樣形容他們看到什麼
[00:16:59.000 --> 00:17:00.000]  第四節就告訴你
[00:17:00.000 --> 00:17:05.000]  他們看到從寶座上發出閃電聲音和雷軍
[00:17:05.000 --> 00:17:11.000]  這正是神和以色列在西乃山納約的時候的景象
[00:17:11.000 --> 00:17:16.000]  在上帝和以色列人納約的時候
[00:17:16.000 --> 00:17:19.000]  摩西看到這樣的形象
[00:17:19.000 --> 00:17:21.000]  他都說他恐懼戰經
[00:17:21.000 --> 00:17:25.000]  最能夠去解釋這一節聖經
[00:17:25.000 --> 00:17:27.000]  我想就是希伯來書
[00:17:27.000 --> 00:17:30.000]  希伯來書有這樣說過
[00:17:30.000 --> 00:17:35.000]  十一章說你們原不是來到那能摸的山
[00:17:35.000 --> 00:17:39.000]  此山有火焰有雲
[00:17:39.000 --> 00:17:43.000]  黑暗暴風割聲與說話的聲音
[00:17:43.000 --> 00:17:47.000]  那些聽見聲音的都求不要再向他們說話
[00:17:47.000 --> 00:17:49.000]  所見的極其可怕
[00:17:49.000 --> 00:17:53.000]  甚至摩西說我甚是恐懼戰經
[00:17:53.000 --> 00:17:56.000]  你們乃是來到聖安山
[00:17:56.000 --> 00:18:01.000]  永生神的成一就是天上的新耶路撒冷
[00:18:01.000 --> 00:18:03.000]  那裡有千萬的天使
[00:18:03.000 --> 00:18:05.000]  有名錄在天上長子
[00:18:05.000 --> 00:18:08.000]  共所共聚的總會
[00:18:08.000 --> 00:18:12.000]  有審判神人的神
[00:18:12.000 --> 00:18:18.000]  和被承傳成為異人的靈魂
[00:18:18.000 --> 00:18:22.000]  希伯來書的作者就告訴你
[00:18:22.000 --> 00:18:24.000]  在舊約的時候
[00:18:24.000 --> 00:18:30.000]  當以色列人目睹上帝的火焰聲音的時候
[00:18:30.000 --> 00:18:32.000]  他們害怕
[00:18:32.000 --> 00:18:34.000]  為何他們害怕?為何是戰經?
[00:18:34.000 --> 00:18:37.000]  甚摩西說我甚懼怕戰經
[00:18:37.000 --> 00:18:39.000]  因為他們有罪
[00:18:39.000 --> 00:18:41.000]  在舊約時我常見到
[00:18:41.000 --> 00:18:43.000]  當他們目睹上帝的時候
[00:18:43.000 --> 00:18:45.000]  他們就看到自己的罪惡
[00:18:45.000 --> 00:18:47.000]  就像以上亞先知說
[00:18:47.000 --> 00:18:49.000]  當他們見到上帝的時候
[00:18:49.000 --> 00:18:52.000]  他們就說我是口唇不見證
[00:18:52.000 --> 00:18:55.000]  我住在口唇不見證的民眾
[00:18:55.000 --> 00:18:57.000]  去看到他們的罪
[00:18:57.000 --> 00:19:00.000]  這個啟示錄的圖畫就有點不同了
[00:19:00.000 --> 00:19:02.000]  為何不同呢?
[00:19:02.000 --> 00:19:04.000]  希伯來書的作者說
[00:19:04.000 --> 00:19:06.000]  你們乃是來到錫安山
[00:19:06.000 --> 00:19:08.000]  不是西乃山
[00:19:08.000 --> 00:19:10.000]  是永生神的成一
[00:19:10.000 --> 00:19:12.000]  是新耶路撒冷
[00:19:12.000 --> 00:19:13.000]  那裡有很多的天使
[00:19:13.000 --> 00:19:15.000]  有很多的信徒在聚會
[00:19:15.000 --> 00:19:17.000]  就是教會的聚會
[00:19:17.000 --> 00:19:19.000]  算是高級的聚會
[00:19:19.000 --> 00:19:22.000]  在聚會的地方
[00:19:22.000 --> 00:19:24.000]  有審判神
[00:19:24.000 --> 00:19:27.000]  有審判人的常態在裡面
