
[00:00:00.000 --> 00:00:06.000]  如果我們有機會可以親眼
[00:04:53.000 --> 00:04:56.000]  耶穌帶這三個門徒經常都是祈禱的
[00:04:56.000 --> 00:04:57.000]  有沒有印象?
[00:04:57.000 --> 00:04:59.000]  赫西瑪尼最後那次
[00:04:59.000 --> 00:05:01.000]  又是他們
[00:05:01.000 --> 00:05:03.000]  這三個是耶穌的
[00:05:03.000 --> 00:05:05.000]  不是
[00:05:05.000 --> 00:05:08.000]  對了 不是辯的時候給他們看的那三個
[00:05:08.000 --> 00:05:11.000]  是耶穌找他們一起來
[00:05:11.000 --> 00:05:13.000]  一起祈禱
[00:05:13.000 --> 00:05:17.000]  和耶穌一起上山去祈禱
[00:05:17.000 --> 00:05:20.000]  是祈禱的時候
[00:05:20.000 --> 00:05:22.000]  有沒有留意到路加福音這樣記載?
[00:05:22.000 --> 00:05:25.000]  是正禱告的時候
[00:05:25.000 --> 00:05:27.000]  他的面貌就改變
[00:05:27.000 --> 00:05:30.000]  衣服潔白放光
[00:05:30.000 --> 00:05:34.000]  還有摩西爾利亞兩個人和耶穌說話
[00:05:34.000 --> 00:05:37.000]  他們在榮光裡顯現
[00:05:37.000 --> 00:05:41.000]  談論耶穌去世的事
[00:05:41.000 --> 00:05:43.000]  就是他在耶路撒冷
[00:05:43.000 --> 00:05:46.000]  將要成的事
[00:05:46.000 --> 00:05:48.000]  看到那個一氣呵成嗎?
[00:05:48.000 --> 00:05:50.000]  耶穌剛剛和門徒說完
[00:05:50.000 --> 00:05:52.000]  他要上耶路撒冷的事
[00:05:52.000 --> 00:05:54.000]  現在耶穌祈禱
[00:05:54.000 --> 00:05:57.000]  祈禱的時候經文記載說
[00:05:57.000 --> 00:06:02.000]  有摩西爾利亞在榮光裡和耶穌一起
[00:06:02.000 --> 00:06:05.000]  他們討論他們傾談
[00:06:05.000 --> 00:06:08.000]  都是同一件事
[00:06:08.000 --> 00:06:11.000]  就是耶穌要上耶路撒冷受害
[00:06:11.000 --> 00:06:13.000]  釘十字架
[00:06:13.000 --> 00:06:15.000]  第三天復活的事
[00:06:15.000 --> 00:06:17.000]  整件事情
[00:06:17.000 --> 00:06:22.000]  是不是要顯示給彼得雅各約翰看的呢?
[00:06:22.000 --> 00:06:24.000]  來到這裡
[00:06:24.000 --> 00:06:26.000]  經文說得很清楚
[00:06:26.000 --> 00:06:28.000]  彼得
[00:06:28.000 --> 00:06:31.000]  我正在讀路加福音第九章三十二節
[00:06:31.000 --> 00:06:37.000]  彼得和他的門徒和同伴做什麼?
[00:06:37.000 --> 00:06:39.000]  這四個字
[00:06:39.000 --> 00:06:42.000]  你真的要睜大眼睛才能讀得清楚
[00:06:42.000 --> 00:06:45.000]  都打頓了
[00:06:45.000 --> 00:06:48.000]  什麼意思?
[00:06:48.000 --> 00:06:50.000]  打頓了
[00:06:50.000 --> 00:06:54.000]  我們當中有沒有人正在做這件事呢?
[00:06:54.000 --> 00:06:58.000]  有些人睜大眼睛就沒有人知道
[00:06:58.000 --> 00:07:00.000]  我睜大眼睛就有人知道
[00:07:00.000 --> 00:07:02.000]  因為會打鼻鼾
[00:07:02.000 --> 00:07:06.000]  三個門徒上去和耶穌一起
[00:07:06.000 --> 00:07:09.000]  應該是祈禱的
[00:07:09.000 --> 00:07:11.000]  不過你也知道
[00:07:11.000 --> 00:07:13.000]  有些時候你很累
[00:07:13.000 --> 00:07:15.000]  整晚都睡不好
[00:07:15.000 --> 00:07:17.000]  又開夜車要趕工程
[00:07:17.000 --> 00:07:20.000]  結果在別人祈禱的時候
[00:07:20.000 --> 00:07:22.000]  你不是睡得好
[00:07:22.000 --> 00:07:24.000]  你只是想
[00:07:24.000 --> 00:07:26.000]  不過有一段時間
[00:07:26.000 --> 00:07:28.000]  完全聽不到別人說什麼
[00:07:28.000 --> 00:07:30.000]  開始呼吸沉重
[00:07:30.000 --> 00:07:36.000]  開始被人聽到很均衡的聲音
[00:07:36.000 --> 00:07:39.000]  幸好旁邊的聖母不會叫醒你
[00:07:39.000 --> 00:07:41.000]  不過她會動一動
[00:07:41.000 --> 00:07:43.000]  你當自己沒有睡著
[00:07:43.000 --> 00:07:45.000]  繼續祈禱
[00:07:45.000 --> 00:07:47.000]  其實你睡著了
[00:07:47.000 --> 00:07:49.000]  從這個記載你知道
[00:07:49.000 --> 00:07:52.000]  這些變化形象
[00:07:52.000 --> 00:07:55.000]  不是給門徒看的
[00:07:55.000 --> 00:07:57.000]  明白嗎?
[00:07:57.000 --> 00:07:59.000]  是耶穌祈禱
[00:07:59.000 --> 00:08:04.000]  摩西里利亞和祂傾談
[00:08:04.000 --> 00:08:08.000]  祂將要上耶路撒冷的時候
[00:08:08.000 --> 00:08:12.000]  在這樣的榮光當中
[00:08:12.000 --> 00:08:15.000]  如果有觀眾的話
[00:08:15.000 --> 00:08:19.000]  那三個觀眾是睡著了
[00:08:19.000 --> 00:08:22.000]  事實是這樣的
[00:08:22.000 --> 00:08:26.000]  所以你說登山變象是沒有人看的
[00:08:26.000 --> 00:08:28.000]  你明白我的意思嗎?
[00:08:28.000 --> 00:08:30.000]  不是給人看的
[00:08:30.000 --> 00:08:32.000]  目的不是耶穌選三個人上去
[00:08:32.000 --> 00:08:34.000]  變一變給你看
[00:08:34.000 --> 00:08:36.000]  醒了 知道了 跟我吧
[00:08:36.000 --> 00:08:38.000]  完全不是這回事
[00:08:38.000 --> 00:08:40.000]  你這樣讀就搞錯了
[00:08:40.000 --> 00:08:45.000]  整段記載的焦點
[00:08:45.000 --> 00:08:49.000]  不在耶穌的面貌放光
[00:08:49.000 --> 00:08:51.000]  那只是開場白
[00:08:51.000 --> 00:08:56.000]  關鍵是門徒醒了
[00:08:56.000 --> 00:08:58.000]  門徒醒了之後
[00:08:58.000 --> 00:09:00.000]  看到耶穌的榮光
[00:09:00.000 --> 00:09:02.000]  又看到有兩個人
[00:09:02.000 --> 00:09:04.000]  路加說得很有意義
[00:09:04.000 --> 00:09:09.000]  摩西里利亞正在跟耶穌
[00:09:09.000 --> 00:09:11.000]  說再見的時候
[00:09:11.000 --> 00:09:13.000]  看得出來的
[00:09:13.000 --> 00:09:16.000]  說完了 慢慢開始走遠一點
[00:09:16.000 --> 00:09:18.000]  還在談的 又再走遠一點
[00:09:18.000 --> 00:09:20.000]  是這樣的過程慢慢來的
[00:09:20.000 --> 00:09:22.000]  在那個時候
[00:09:22.000 --> 00:09:24.000]  彼得對耶穌說
[00:09:24.000 --> 00:09:26.000]  夫子 我們在這裡真好
[00:09:26.000 --> 00:09:28.000]  當然不是在睡覺
[00:09:28.000 --> 00:09:30.000]  不如我們搭三座棚
[00:09:30.000 --> 00:09:32.000]  一座給你 一座給摩西
[00:09:32.000 --> 00:09:34.000]  一座給伊利亞
[00:09:34.000 --> 00:09:37.000]  三個福音書都說
[00:09:37.000 --> 00:09:39.000]  其實彼得不是很清楚
[00:09:39.000 --> 00:09:41.000]  他在說什麼
[00:09:41.000 --> 00:09:43.000]  剛剛睡醒
[00:09:43.000 --> 00:09:45.000]  你剛剛睡醒
[00:09:45.000 --> 00:09:47.000]  都亂說話的
[00:09:47.000 --> 00:09:49.000]  你以為這樣就很厲害
[00:09:49.000 --> 00:09:51.000]  不是的
[00:09:51.000 --> 00:09:53.000]  所以路加記載得真好
[00:09:53.000 --> 00:09:55.000]  他說為什麼有三個人
[00:09:55.000 --> 00:09:59.000]  摩西和伊利亞
[00:09:59.000 --> 00:10:02.000]  原來他們來
[00:10:02.000 --> 00:10:05.000]  是跟耶穌談論
[00:10:05.000 --> 00:10:07.000]  耶穌去世
[00:10:07.000 --> 00:10:09.000]  在耶路撒冷
[00:10:09.000 --> 00:10:11.000]  要發生的事情
[00:10:11.000 --> 00:10:13.000]  我們可不可以
[00:10:13.000 --> 00:10:15.000]  因此也假設
[00:10:15.000 --> 00:10:17.000]  或者我們想
[00:10:17.000 --> 00:10:19.000]  耶穌的祈禱
[00:10:19.000 --> 00:10:21.000]  是為什麼事祈禱
[00:10:21.000 --> 00:10:27.000]  是為他將要上耶路撒冷的事來祈禱
[00:10:27.000 --> 00:10:29.000]  在他這樣祈禱的時候
[00:10:29.000 --> 00:10:31.000]  我們這次不知道
[00:10:31.000 --> 00:10:33.000]  耶穌怎麼祈禱
[00:10:33.000 --> 00:10:35.000]  最後那次我們知道
[00:10:35.000 --> 00:10:37.000]  赫西瑪尼
[00:10:37.000 --> 00:10:39.000]  耶穌也是為這件事祈禱的時候
[00:10:39.000 --> 00:10:41.000]  其實很痛苦的
[00:10:41.000 --> 00:10:43.000]  很多掙扎的
[00:10:43.000 --> 00:10:45.000]  不過耶穌的祈禱
[00:10:45.000 --> 00:10:47.000]  我們明白到最後那次祈禱
[00:10:47.000 --> 00:10:49.000]  他都是
[00:10:49.000 --> 00:10:51.000]  進行
[00:10:51.000 --> 00:10:53.000]  附身的意思
[00:10:53.000 --> 00:10:55.000]  所以我們說
[00:10:55.000 --> 00:10:57.000]  赫西瑪尼的祈禱
[00:10:57.000 --> 00:10:59.000]  不是將
[00:10:59.000 --> 00:11:01.000]  虎杯拿走
[00:11:01.000 --> 00:11:03.000]  這樣的祈禱
[00:11:03.000 --> 00:11:05.000]  沒有聽到
[00:11:05.000 --> 00:11:07.000]  為什麼希伯來書說「無了英雲」呢?
[00:11:07.000 --> 00:11:09.000]  不是,耶穌最後的
[00:11:09.000 --> 00:11:11.000]  祈禱是
[00:11:11.000 --> 00:11:13.000]  「然而不要照我的意思」
[00:11:13.000 --> 00:11:15.000]  「照你的意思」
[00:11:15.000 --> 00:11:17.000]  是啊
[00:11:17.000 --> 00:11:19.000]  我們祈禱經常都搞錯
[00:11:19.000 --> 00:11:21.000]  我們在主學才說
[00:11:21.000 --> 00:11:23.000]  祈親土就是上帝照我的意思
[00:11:23.000 --> 00:11:25.000]  不是照你的意思
[00:11:25.000 --> 00:11:27.000]  你有沒有想過
[00:11:27.000 --> 00:11:29.000]  我們每次祈禱都是這樣說的
[00:11:29.000 --> 00:11:31.000]  照我的意思
[00:11:31.000 --> 00:11:33.000]  不要照你的意思
[00:11:33.000 --> 00:11:35.000]  相反,上帝照你的意思
[00:11:35.000 --> 00:11:37.000]  不要照我的意思
[00:11:37.000 --> 00:11:39.000]  第一句
[00:11:39.000 --> 00:11:41.000]  不用奇怪的,人人都會的
[00:11:41.000 --> 00:11:43.000]  每個人來到神的面前
[00:11:43.000 --> 00:11:45.000]  都是「神啊,聽我祈禱啊」
[00:11:45.000 --> 00:11:47.000]  「我的意思啊,我的意思啊」
[00:11:47.000 --> 00:11:49.000]  「照我的意思啊,你的意思啊」
[00:11:49.000 --> 00:11:51.000]  不是啊,照我的
[00:11:51.000 --> 00:11:53.000]  聽清楚,我的
[00:11:53.000 --> 00:11:55.000]  不過不用學,聖經不用教
[00:11:55.000 --> 00:11:57.000]  照神的意思
[00:11:57.000 --> 00:11:59.000]  祈禱
[00:11:59.000 --> 00:12:01.000]  我們要學很久
[00:12:01.000 --> 00:12:03.000]  很難學
[00:12:03.000 --> 00:12:05.000]  不容易
[00:12:05.000 --> 00:12:07.000]  耶穌來到
[00:12:07.000 --> 00:12:13.000]  祂想耶路撒冷受苦的這個關頭
[00:12:13.000 --> 00:12:15.000]  祂祈禱
[00:12:15.000 --> 00:12:17.000]  在祈禱當中
[00:12:17.000 --> 00:12:19.000]  摩西和以利亞
[00:12:19.000 --> 00:12:21.000]  出現是什麼意思
[00:12:21.000 --> 00:12:25.000]  他們來到和耶穌
[00:12:25.000 --> 00:12:27.000]  討論耶穌
[00:12:27.000 --> 00:12:31.000]  要上耶路撒冷的事情
[00:12:31.000 --> 00:12:33.000]  我們明白
[00:12:33.000 --> 00:12:37.000]  這個不是隨便兩個人物來的
[00:12:37.000 --> 00:12:39.000]  這個就是舊約聖經
[00:12:39.000 --> 00:12:41.000]  律法
[00:12:41.000 --> 00:12:45.000]  和先知的記載
[00:12:45.000 --> 00:12:47.000]  就是神的意思
[00:12:47.000 --> 00:12:51.000]  神的請求
[00:12:51.000 --> 00:12:53.000]  要怎樣成就
[00:12:53.000 --> 00:12:57.000]  就在歷史當中
[00:12:57.000 --> 00:13:01.000]  所以耶穌的禱告
[00:13:01.000 --> 00:13:03.000]  祂想耶路撒冷受苦
[00:13:03.000 --> 00:13:05.000]  受死
[00:13:05.000 --> 00:13:07.000]  第三天復活
[00:13:07.000 --> 00:13:09.000]  神的意思
[00:13:09.000 --> 00:13:15.000]  其實已經在聖經裏面寫了下來
[00:13:15.000 --> 00:13:21.000]  摩西和以利亞和耶穌討論的
[00:13:21.000 --> 00:13:23.000]  不是輔導
[00:13:23.000 --> 00:13:27.000]  不是和他們聊天
[00:13:27.000 --> 00:13:29.000]  是說回
[00:13:29.000 --> 00:13:31.000]  舊約聖經裏面
[00:13:31.000 --> 00:13:35.000]  神的旨意
[00:13:35.000 --> 00:13:41.000]  怎樣成就在耶穌基督的身上
[00:13:41.000 --> 00:13:45.000]  成就在耶穌基督身上
[00:13:45.000 --> 00:13:47.000]  神的旨意
[00:13:47.000 --> 00:13:53.000]  包括耶穌基督願意進行這個旨意
[00:13:53.000 --> 00:13:55.000]  照你的意思
[00:13:55.000 --> 00:13:57.000]  不要照我的意思
[00:13:57.000 --> 00:13:59.000]  所以父神的意思
[00:13:59.000 --> 00:14:03.000]  聖經裏面已經講清楚
[00:14:03.000 --> 00:14:05.000]  基督降生
[00:14:05.000 --> 00:14:07.000]  現在祂面對耶路撒冷
[00:14:07.000 --> 00:14:11.000]  祂來到祈禱願意進行神的意思
[00:14:11.000 --> 00:14:15.000]  摩西和以利亞和祂一起談論這件事
[00:14:15.000 --> 00:14:19.000]  在這樣的情況下
[00:14:19.000 --> 00:14:23.000]  神的榮耀彰顯
[00:14:23.000 --> 00:14:25.000]  你看不看到
[00:14:25.000 --> 00:14:29.000]  神的榮耀在什麼時候彰顯
[00:14:29.000 --> 00:14:31.000]  在什麼情況下彰顯
[00:14:31.000 --> 00:14:34.000]  我們經常想到神話故事
[00:14:34.000 --> 00:14:36.000]  顯靈了
[00:14:36.000 --> 00:14:38.000]  很大的光
[00:14:38.000 --> 00:14:40.000]  有神蹟奇事
[00:14:40.000 --> 00:14:43.000]  聖經的記載原來很簡單
[00:14:43.000 --> 00:14:49.000]  簡單到那三個門徒完全不醒睡
[00:14:49.000 --> 00:14:52.000]  睡著了
[00:14:52.000 --> 00:14:54.000]  很悶
[00:14:54.000 --> 00:14:56.000]  你有沒有想過
[00:14:56.000 --> 00:14:58.000]  悶才會睡
[00:14:58.000 --> 00:15:00.000]  聽到就沒什麼聽
[00:15:00.000 --> 00:15:03.000]  看電影沒什麼看就睡了
[00:15:03.000 --> 00:15:05.000]  看電視最流行
[00:15:05.000 --> 00:15:07.000]  明明知道沒什麼看
[00:15:07.000 --> 00:15:09.000]  不過是對著他才睡得著
[00:15:09.000 --> 00:15:11.000]  悶
[00:15:11.000 --> 00:15:13.000]  沒什麼睡著了
[00:15:13.000 --> 00:15:17.000]  耶穌基督遵行天父的旨意
[00:15:17.000 --> 00:15:19.000]  對旁邊的人來說很悶
[00:15:19.000 --> 00:15:23.000]  不是說有東西看
[00:15:23.000 --> 00:15:25.000]  千萬不要眨眼
[00:15:25.000 --> 00:15:27.000]  完全和我們的想法不同
[00:15:27.000 --> 00:15:30.000]  你回到舊約聖經
[00:15:30.000 --> 00:15:35.000]  上帝的榮耀在西乃山彰顯
[00:15:35.000 --> 00:15:37.000]  有東西看了吧
[00:15:37.000 --> 00:15:39.000]  多大都坐前座
[00:15:39.000 --> 00:15:42.000]  公安當然攔住了
[00:15:42.000 --> 00:15:44.000]  好像廣州火車站
[00:15:44.000 --> 00:15:46.000]  排隊排隊不准看不准看
[00:15:46.000 --> 00:15:48.000]  完全不是
[00:15:48.000 --> 00:15:52.000]  你有沒有留意剛才弟兄和我們讀第一段聖經
[00:15:52.000 --> 00:15:59.000]  上帝的榮耀在西乃山顯現的目的是什麼
[00:15:59.000 --> 00:16:02.000]  耶和華對摩西說
[00:16:02.000 --> 00:16:04.000]  你上來
[00:16:04.000 --> 00:16:06.000]  你住在這四十週夜
[00:16:06.000 --> 00:16:08.000]  為什麼原因
[00:16:08.000 --> 00:16:11.000]  幫我弄道具
[00:16:11.000 --> 00:16:13.000]  我要換衣服換得快一點
[00:16:13.000 --> 00:16:15.000]  給我打燈光
[00:16:15.000 --> 00:16:17.000]  幫我在後面敲鑼敲鼓
[00:16:17.000 --> 00:16:18.000]  走雷閃電
[00:16:18.000 --> 00:16:19.000]  不是
[00:16:19.000 --> 00:16:24.000]  我要將律法誡命賜給你
[00:16:24.000 --> 00:16:29.000]  使你可以教訓百姓
[00:16:29.000 --> 00:16:39.000]  聽到上帝在西乃山降臨榮耀的顯現只有一個目的
[00:16:39.000 --> 00:16:47.000]  目的就是讓百姓所有的回眾都明白
[00:16:47.000 --> 00:16:52.000]  遵行上帝的吩咐
[00:16:52.000 --> 00:16:54.000]  很悶的
[00:16:54.000 --> 00:16:56.000]  四十週夜
[00:16:56.000 --> 00:17:00.000]  你知道下面發生什麼事
[00:17:00.000 --> 00:17:02.000]  大件事
[00:17:02.000 --> 00:17:06.000]  摩西上了去這麼久都不下來
[00:17:06.000 --> 00:17:08.000]  我們沒有神帶怎麼辦
[00:17:08.000 --> 00:17:11.000]  不是了阿倫你想個辦法
[00:17:11.000 --> 00:17:16.000]  金牛毒就是這樣出來
[00:17:16.000 --> 00:17:22.000]  上帝的榮耀不是演戲
[00:17:22.000 --> 00:17:26.000]  給我看一看我一世跟你
[00:17:26.000 --> 00:17:28.000]  完全不是這樣
[00:17:28.000 --> 00:17:32.000]  拉薩路和財主的比喻
[00:17:32.000 --> 00:17:34.000]  你有沒有印象
[00:17:34.000 --> 00:17:36.000]  耶穌說的比喻是故事
[00:17:36.000 --> 00:17:38.000]  未必是真的
[00:17:38.000 --> 00:17:42.000]  他說拉薩路死了財主也死了
[00:17:42.000 --> 00:17:47.000]  我們常常當這個比喻是窮人上天堂有錢人落地獄
[00:17:47.000 --> 00:17:49.000]  不是教訓不是這裡
[00:17:49.000 --> 00:17:51.000]  還沒說完
[00:17:51.000 --> 00:17:55.000]  財主在地獄受苦
[00:17:55.000 --> 00:17:57.000]  但是他很有良心
[00:17:57.000 --> 00:17:59.000]  他想起什麼
[00:17:59.000 --> 00:18:02.000]  他想起家裡還有幾個兄弟
[00:18:02.000 --> 00:18:05.000]  你落到地獄你想不想這些
[00:18:05.000 --> 00:18:08.000]  他想所以這是個比喻
[00:18:08.000 --> 00:18:10.000]  他說拜託你了阿伯拉罕
[00:18:10.000 --> 00:18:13.000]  你叫拉薩路復活
[00:18:13.000 --> 00:18:15.000]  顯靈
[00:18:15.000 --> 00:18:19.000]  回去只是給我的兄弟看一看就行了
[00:18:19.000 --> 00:18:21.000]  人人都知道拉薩路很虔誠
[00:18:21.000 --> 00:18:23.000]  他一定上天堂
[00:18:23.000 --> 00:18:25.000]  不要跟我來地獄
[00:18:25.000 --> 00:18:30.000]  整個比喻的高潮就是阿伯拉罕怎樣回答財主
[00:18:30.000 --> 00:18:32.000]  你懂得背嗎
[00:18:32.000 --> 00:18:34.000]  阿伯拉罕怎麼說
[00:18:34.000 --> 00:18:36.000]  阿伯拉罕說沒用的
[00:18:36.000 --> 00:18:38.000]  給他們看黑衣
[00:18:38.000 --> 00:18:40.000]  我去吧
[00:18:40.000 --> 00:18:47.000]  阿伯拉罕說他們已經有摩西的誡明
[00:18:47.000 --> 00:18:49.000]  有聖經讀
[00:18:49.000 --> 00:18:54.000]  不用找個死人復活去顯靈
[00:18:54.000 --> 00:18:56.000]  我們完全不明白
[00:18:56.000 --> 00:19:00.000]  對我們來說死人復活才是我信耶穌的原因
[00:19:00.000 --> 00:19:02.000]  不是
[00:19:02.000 --> 00:19:05.000]  上帝的榮耀
[00:19:05.000 --> 00:19:15.000]  彰顯於一個行神的旨意的人的生命之上
[00:19:16.000 --> 00:19:22.000]  不是在那些很神怪的事情上
[00:19:22.000 --> 00:19:31.000]  聖經既在唯一門徒親眼見到耶穌
[00:19:31.000 --> 00:19:36.000]  有榮光彰顯的那個處境
[00:19:36.000 --> 00:19:39.000]  就是他在禱告當中
[00:19:39.000 --> 00:19:46.000]  他願意按照聖經的吩咐
[00:19:46.000 --> 00:19:50.000]  行上帝的旨意
[00:19:50.000 --> 00:19:54.000]  承就上帝的計劃
[00:19:54.000 --> 00:19:58.000]  這個時候
[00:19:58.000 --> 00:19:59.000]  對不起
[00:19:59.000 --> 00:20:06.000]  這個時候是上帝的榮耀彰顯
[00:20:06.000 --> 00:20:12.000]  所以彼得說得好
[00:20:12.000 --> 00:20:15.000]  彼得在他寫的時候
[00:20:15.000 --> 00:20:18.000]  他不是停下來說你們就沒見過了
[00:20:18.000 --> 00:20:20.000]  我就見過了
[00:20:20.000 --> 00:20:22.000]  你乖一點聽我說
[00:20:22.000 --> 00:20:24.000]  來我家我給你看影片
[00:20:24.000 --> 00:20:27.000]  我不是隨便放給人看的
[00:20:27.000 --> 00:20:32.000]  幸好那天我帶了個很小的拍了照
[00:20:32.000 --> 00:20:34.000]  不是不是不是
[00:20:34.000 --> 00:20:36.000]  彼得甚至那個重點
[00:20:36.000 --> 00:20:38.000]  你剛才有沒有聽清楚
[00:20:38.000 --> 00:20:40.000]  我們一起自己讀的
[00:20:40.000 --> 00:20:43.000]  彼得說你們沒看過
[00:20:43.000 --> 00:20:48.000]  但是你們都有聖經
[00:20:48.000 --> 00:20:50.000]  不過我們中文翻譯譯了「預言」
[00:20:50.000 --> 00:20:53.000]  我們經常搞錯了
[00:20:53.000 --> 00:20:54.000]  有什麼預言呢
[00:20:54.000 --> 00:20:56.000]  耶穌登山變像在哪裡預言呢
[00:20:56.000 --> 00:20:58.000]  不是不是不是
[00:20:58.000 --> 00:21:00.000]  彼得的意思就是很清楚了
[00:21:00.000 --> 00:21:05.000]  摩西里尼亞這本聖經所記載的
[00:21:05.000 --> 00:21:09.000]  其實今天你和我都一直在讀
[00:21:09.000 --> 00:21:12.000]  神的旨意
[00:21:12.000 --> 00:21:15.000]  上帝的吩咐其實很清楚的
[00:21:15.000 --> 00:21:18.000]  不是很神秘的
[00:21:18.000 --> 00:21:24.000]  當你和我都去這樣遵行的時候
[00:21:24.000 --> 00:21:32.000]  上帝的榮光就是這樣彰顯
[00:21:32.000 --> 00:21:37.000]  在外邦人的中間
[00:21:37.000 --> 00:21:45.000]  我和你提過我在香港的教會
