
[00:00:00.000 --> 00:00:09.000]  中國人有一句說話叫做教曉徒弟母師傅
[00:02:35.000 --> 00:02:39.000]  最初我們不懂怎樣做
[00:02:39.000 --> 00:02:41.000]  就拿回那些山貨舖
[00:02:41.000 --> 00:02:43.000]  那個專門的舖頭
[00:02:43.000 --> 00:02:45.000]  專門做篩的
[00:02:45.000 --> 00:02:47.000]  做蒸籠的
[00:02:47.000 --> 00:02:52.000]  那個人就在那裏幫你補篩
[00:02:52.000 --> 00:02:55.000]  因為篩都很貴
[00:02:55.000 --> 00:02:59.000]  通常我媽媽交託我這個重要的使命
[00:02:59.000 --> 00:03:04.000]  阿權你立即拿篩去找人補
[00:03:04.000 --> 00:03:06.000]  補回它
[00:03:06.000 --> 00:03:07.000]  我給你幾塊錢
[00:03:07.000 --> 00:03:08.000]  你去處理
[00:03:08.000 --> 00:03:11.000]  我就去篩補篩的舖
[00:03:11.000 --> 00:03:13.000]  篩貨舖那個人就問
[00:03:13.000 --> 00:03:15.000]  小朋友你做什麼事
[00:03:15.000 --> 00:03:17.000]  我就說老闆來補篩
[00:03:17.000 --> 00:03:19.000]  篩穿了
[00:03:19.000 --> 00:03:22.000]  他說你一會回來
[00:03:22.000 --> 00:03:24.000]  通常他都叫你一會回來
[00:03:24.000 --> 00:03:28.000]  我就通常不會到處走
[00:03:28.000 --> 00:03:31.000]  我不是那些喜歡到處走的人
[00:03:31.000 --> 00:03:34.000]  我就說老闆我站在這裏等你
[00:03:34.000 --> 00:03:36.000]  他說站遠一點
[00:03:36.000 --> 00:03:38.000]  我最初都不明白
[00:03:38.000 --> 00:03:40.000]  他叫我站遠一點
[00:03:40.000 --> 00:03:42.000]  我就站遠兩呎
[00:03:42.000 --> 00:03:46.000]  然後就看他怎麼補篩
[00:03:46.000 --> 00:03:49.000]  為什麼我心裏這樣想
[00:03:49.000 --> 00:03:51.000]  日後如果篩穿了
[00:03:51.000 --> 00:03:53.000]  我會和我媽媽說
[00:03:53.000 --> 00:03:55.000]  媽媽不如讓我幫你補篩
[00:03:55.000 --> 00:03:57.000]  不要給錢人賺
[00:03:57.000 --> 00:03:59.000]  這種心態我仍然都有
[00:03:59.000 --> 00:04:01.000]  來到加拿大都是
[00:04:01.000 --> 00:04:03.000]  剪草機壞了
[00:04:03.000 --> 00:04:05.000]  不要給錢人賺
[00:04:05.000 --> 00:04:07.000]  全世界的人都說
[00:04:07.000 --> 00:04:09.000]  剪草機都用了十幾年
[00:04:09.000 --> 00:04:11.000]  什麼都歸了
[00:04:11.000 --> 00:04:13.000]  我說弄弄它吧
[00:04:13.000 --> 00:04:15.000]  老闆就說
[00:04:15.000 --> 00:04:17.000]  小朋友想偷師嗎
[00:04:17.000 --> 00:04:19.000]  學補篩
[00:04:19.000 --> 00:04:23.000]  為什麼他不想你學會了他的門手藝
[00:04:23.000 --> 00:04:25.000]  連生意都沒有了
[00:04:25.000 --> 00:04:27.000]  就好像我心裏所想的
[00:04:27.000 --> 00:04:35.000]  究竟人生是否要活在這種狀態裏
[00:04:35.000 --> 00:04:37.000]  我經常都會問這類問題
[00:04:37.000 --> 00:04:41.000]  後來當我年紀大一點
[00:04:41.000 --> 00:04:43.000]  年長一點
[00:04:43.000 --> 00:04:45.000]  讀中學的時候
[00:04:45.000 --> 00:04:47.000]  我的數學很好
[00:04:47.000 --> 00:04:49.000]  雖然讀文科
[00:04:49.000 --> 00:04:51.000]  但我的數學很好
[00:04:51.000 --> 00:04:53.000]  因為我自修的
[00:04:53.000 --> 00:04:55.000]  有時家長師兄也好
[00:04:55.000 --> 00:04:57.000]  教我
[00:04:57.000 --> 00:04:59.000]  我學會了一件事
[00:04:59.000 --> 00:05:01.000]  每逢自己學會了一樣的
[00:05:01.000 --> 00:05:03.000]  手藝也好
[00:05:03.000 --> 00:05:05.000]  一個學識也好
[00:05:05.000 --> 00:05:07.000]  如果有人問我
[00:05:07.000 --> 00:05:09.000]  我一定會把最好的告訴你
[00:05:09.000 --> 00:05:13.000]  我不會怕我說完
[00:05:13.000 --> 00:05:15.000]  那個竅門技術
[00:05:15.000 --> 00:05:17.000]  然後我怕你學會了之後
[00:05:17.000 --> 00:05:19.000]  就會反過來
[00:05:19.000 --> 00:05:21.000]  以後威脅我
[00:05:21.000 --> 00:05:23.000]  我不會這樣
[00:05:23.000 --> 00:05:25.000]  為什麼
[00:05:25.000 --> 00:05:27.000]  我有一個特性
[00:05:27.000 --> 00:05:29.000]  我很喜歡學新的東西
[00:05:29.000 --> 00:05:33.000]  就算在同一個學問裏
[00:05:33.000 --> 00:05:37.000]  我會經常重覆重溫
[00:05:37.000 --> 00:05:39.000]  重溫的目的不是使他更加熟
[00:05:39.000 --> 00:05:41.000]  而是我想看看有沒有一些辦法
[00:05:41.000 --> 00:05:43.000]  可以使他更加進步
[00:05:43.000 --> 00:05:45.000]  而天國的子民
[00:05:45.000 --> 00:05:47.000]  其實應該有這種
[00:05:47.000 --> 00:05:51.000]  屬靈生命在裏面
[00:05:51.000 --> 00:05:53.000]  所以當我做牧者的時候
[00:05:53.000 --> 00:05:55.000]  有些弟兄姐妹會說
[00:05:55.000 --> 00:05:57.000]  為什麼牧師
[00:05:57.000 --> 00:05:59.000]  我聽你和其他牧師講
[00:05:59.000 --> 00:06:01.000]  同一段講到
[00:06:01.000 --> 00:06:03.000]  是這麼不同的呢
[00:06:03.000 --> 00:06:05.000]  我說這麼不同的地方不是最重要
[00:06:05.000 --> 00:06:07.000]  最重要的是否也可以在聖經裏找到
[00:06:07.000 --> 00:06:11.000]  因為我在同一段的聖經裏
[00:06:11.000 --> 00:06:13.000]  會不斷地去學習
[00:06:13.000 --> 00:06:15.000]  最簡單的例子
[00:06:15.000 --> 00:06:17.000]  如果大家熟悉我的
[00:06:17.000 --> 00:06:19.000]  我是很喜歡講舊約聖經的約拿書
[00:06:19.000 --> 00:06:21.000]  約拿書我自己
[00:06:21.000 --> 00:06:23.000]  大大話話
[00:06:23.000 --> 00:06:25.000]  我可以重覆講了四次
[00:06:25.000 --> 00:06:27.000]  成卷書
[00:06:27.000 --> 00:06:29.000]  為什麼每次講
[00:06:29.000 --> 00:06:31.000]  我都會有新的東西可以學到
[00:06:31.000 --> 00:06:33.000]  因為每一次都會有一個更深入的發言
[00:06:33.000 --> 00:06:37.000]  對上帝的說話又有多一重的了解
[00:06:37.000 --> 00:06:39.000]  上帝的子民
[00:06:39.000 --> 00:06:41.000]  是一種心智
[00:06:41.000 --> 00:06:43.000]  不是說自己是一個神
[00:06:43.000 --> 00:06:45.000]  是一種心智
[00:06:45.000 --> 00:06:47.000]  不是說把事情收起來
[00:06:47.000 --> 00:06:49.000]  以防止其他人去盜取
[00:06:49.000 --> 00:06:53.000]  或者自保自己那種優越地位
[00:06:53.000 --> 00:06:59.000]  反而是會有一個願意將最好的向人分享
[00:06:59.000 --> 00:07:03.000]  而傳福音的動機也是因此而去推動
[00:07:03.000 --> 00:07:07.000]  因此今天我和大家一起去看這段聖經
[00:07:07.000 --> 00:07:09.000]  就給了一個題目
[00:07:09.000 --> 00:07:11.000]  全程投入天國
[00:07:11.000 --> 00:07:13.000]  傾囊相授
[00:07:13.000 --> 00:07:15.000]  文字比較文雅一點
[00:07:15.000 --> 00:07:19.000]  傾囊相授
[00:07:19.000 --> 00:07:21.000]  就是將你所有的東西
[00:07:21.000 --> 00:07:23.000]  袋在袋子裡的東西
[00:07:23.000 --> 00:07:25.000]  都將它提出來
[00:07:25.000 --> 00:07:27.000]  去教授給別人認識
[00:07:27.000 --> 00:07:29.000]  不是藏起來一兩招
[00:07:29.000 --> 00:07:33.000]  怕某時某月你的徒弟會過來反咬你一口
[00:07:33.000 --> 00:07:35.000]  而這段經文
[00:07:35.000 --> 00:07:39.000]  馬太福音第十三章四十四至五十二節
[00:07:39.000 --> 00:07:43.000]  可以說是總括整個馬太福音
[00:07:43.000 --> 00:07:47.000]  來到這段聖經的比喻篇的完結點
[00:07:47.000 --> 00:07:53.000]  也是說比喻耶穌最後要門徒明白的重點
[00:07:53.000 --> 00:07:57.000]  如果大家回到之前看
[00:07:57.000 --> 00:07:59.000]  從第十三章裡我們已經從
[00:07:59.000 --> 00:08:05.000]  殺好種的人的比喻開始
[00:08:05.000 --> 00:08:09.000]  來到上星期我們所看到的
[00:08:09.000 --> 00:08:13.000]  拜子或者殺好種的人的原主
[00:08:13.000 --> 00:08:17.000]  對拜子傳流的比喻的意義
[00:08:17.000 --> 00:08:19.000]  今天我們來到最後一部分
[00:08:19.000 --> 00:08:25.000]  在這個部分總共有三個的比喻
[00:08:25.000 --> 00:08:27.000]  組合在一起
[00:08:27.000 --> 00:08:29.000]  做什麼呢?其實是連接上文
[00:08:29.000 --> 00:08:32.000]  從之前我們所說到的
[00:08:32.000 --> 00:08:36.000]  一個有屬天智慧的人
[00:08:36.000 --> 00:08:38.000]  或者屬靈人
[00:08:38.000 --> 00:08:42.000]  因為當他們能夠準確去直著聖靈
[00:08:42.000 --> 00:08:45.000]  明白上帝的心思意念之後
[00:08:45.000 --> 00:08:49.000]  他們會去做一些合乎上主心意的事
[00:08:49.000 --> 00:08:52.000]  但是做的時候是怎樣去做呢?
[00:08:52.000 --> 00:08:55.000]  這就是今天這段聖經要說的話
[00:08:55.000 --> 00:08:58.000]  很多時候我們作為基督徒
[00:08:58.000 --> 00:09:02.000]  我們要愛上帝
[00:09:02.000 --> 00:09:03.000]  喜悅他的說話
[00:09:03.000 --> 00:09:05.000]  那怎麼做呢?
[00:09:05.000 --> 00:09:07.000]  我們明白了
[00:09:07.000 --> 00:09:09.000]  我們要明白上帝的心思意念
[00:09:09.000 --> 00:09:13.000]  給予屬靈的VPN推移網絡
[00:09:13.000 --> 00:09:14.000]  能夠打通經脈
[00:09:14.000 --> 00:09:16.000]  明白上帝的心思意念
[00:09:16.000 --> 00:09:18.000]  看得明白上帝的教導
[00:09:18.000 --> 00:09:20.000]  但是怎樣實踐呢?
[00:09:20.000 --> 00:09:25.000]  今天這三個連接的比喻
[00:09:25.000 --> 00:09:29.000]  其實是會讓我們作為神的子民
[00:09:29.000 --> 00:09:32.000]  去學會怎樣去實踐
[00:09:32.000 --> 00:09:36.000]  而這三個連接的比喻
[00:09:36.000 --> 00:09:41.000]  也是回應之前所說的
[00:09:41.000 --> 00:09:43.000]  墨子的比喻
[00:09:43.000 --> 00:09:48.000]  或者是芥菜樹的比喻
[00:09:48.000 --> 00:09:50.000]  還有烤的比喻
[00:09:50.000 --> 00:09:54.000]  互相呼應的結構
[00:09:54.000 --> 00:09:58.000]  所以第十三章是一個很嚴密的結構
[00:09:58.000 --> 00:10:01.000]  如果有機會的話
[00:10:01.000 --> 00:10:04.000]  我可以跟大家畫一幅圖畫
[00:10:04.000 --> 00:10:07.000]  將整段經文拆開一件件
[00:10:07.000 --> 00:10:09.000]  然後再組合起來
[00:10:09.000 --> 00:10:12.000]  原來是這樣互相呼應的
[00:10:12.000 --> 00:10:14.000]  前者我們可以看到的
[00:10:14.000 --> 00:10:16.000]  就是墨子的比喻
[00:10:16.000 --> 00:10:18.000]  殺好種的比喻
[00:10:18.000 --> 00:10:21.000]  芥菜樹種的比喻
[00:10:21.000 --> 00:10:22.000]  還有烤的比喻
[00:10:22.000 --> 00:10:24.000]  其實都集中於說
[00:10:24.000 --> 00:10:27.000]  當一個人存著純良
[00:10:27.000 --> 00:10:32.000]  純全的心思意念在主的裡面的話
[00:10:32.000 --> 00:10:35.000]  即是說很多時候我們看上去
[00:10:35.000 --> 00:10:38.000]  我們好像是沒有什麼力量的人
[00:10:38.000 --> 00:10:39.000]  微不足道的人
[00:10:39.000 --> 00:10:41.000]  但是原來當我們願意
[00:10:41.000 --> 00:10:44.000]  放在原主的手上
[00:10:44.000 --> 00:10:46.000]  或者用我們熟悉的說法
[00:10:46.000 --> 00:10:50.000]  將我們放在上帝的手上的時候
[00:10:50.000 --> 00:10:52.000]  上帝就會將我們的恩賜
[00:10:52.000 --> 00:10:54.000]  全面的發揮
[00:10:54.000 --> 00:10:58.000]  顯出一個應有的二人的生命力
[00:10:58.000 --> 00:11:03.000]  就好像在第十三章第四十三節最後所說
[00:11:03.000 --> 00:11:07.000]  我們有二人的生命就像光一樣
[00:11:07.000 --> 00:11:12.000]  像太陽一樣顯露在這個世界裡面
[00:11:12.000 --> 00:11:15.000]  而這個顯露過程是上帝所安排的
[00:11:15.000 --> 00:11:18.000]  在這個情況下
[00:11:18.000 --> 00:11:20.000]  如何顯露如何做呢?
[00:11:20.000 --> 00:11:23.000]  今天我們就會去看這段聖經
[00:11:23.000 --> 00:11:26.000]  這段聖經我們分為兩個部分一起去看
[00:11:26.000 --> 00:11:30.000]  第一個部分我們會是一連串去看
[00:11:30.000 --> 00:11:34.000]  原來屬神的子民有一個特色
[00:11:34.000 --> 00:11:39.000]  他們會積極主動尋找自保
[00:11:39.000 --> 00:11:44.000]  天國的子民有一種積極主動的態度
[00:11:44.000 --> 00:11:49.000]  去尋找天國的自保
[00:11:49.000 --> 00:11:51.000]  而第二個部分就會是說到
[00:11:51.000 --> 00:11:57.000]  天國的人他們在當中如何去服侍上帝的時候
[00:11:57.000 --> 00:12:00.000]  會發生一個新的面貌
[00:12:00.000 --> 00:12:01.000]  我們分為這兩部分去看
[00:12:01.000 --> 00:12:06.000]  第一部分我們會從第四十四節到第五十節去看
[00:12:06.000 --> 00:12:08.000]  不如我們讀讀吧
[00:12:08.000 --> 00:12:10.000]  這段聖經不是很長
[00:12:10.000 --> 00:12:12.000]  一起讀吧
[00:12:12.000 --> 00:12:17.000]  天保障寶貝藏在地裡
[00:12:17.000 --> 00:12:21.000]  人遇見了就把他藏起來
[00:12:21.000 --> 00:12:25.000]  歡欣喜氣地去變賣一切所有的
[00:12:25.000 --> 00:12:27.000]  買這塊地
[00:12:27.000 --> 00:12:32.000]  天國又保障買賣人尋找好珠子
[00:12:32.000 --> 00:12:35.000]  遇見一個我重價的珠子
[00:12:35.000 --> 00:12:39.000]  就去變賣他一切所有的
[00:12:39.000 --> 00:12:41.000]  買了這顆珠子
[00:12:41.000 --> 00:12:45.000]  天國又保障撒網在海裡
[00:12:45.000 --> 00:12:48.000]  聚攏各樣水族
[00:12:48.000 --> 00:12:52.000]  網寄滿了人就拉上岸來
[00:12:52.000 --> 00:12:56.000]  坐下揀好的收在器具裡
[00:12:56.000 --> 00:12:59.000]  將不好的丟掉了
[00:12:59.000 --> 00:13:02.000]  世界的末了也要這樣
[00:13:02.000 --> 00:13:07.000]  天使要出來從二人中把惡人分別出來
[00:13:07.000 --> 00:13:09.000]  丟在火爐裡
[00:13:09.000 --> 00:13:13.000]  在那裡必要哀哭切齒了
[00:13:13.000 --> 00:13:19.000]  連續三個比喻都有一個同樣的開頭
[00:13:19.000 --> 00:13:25.000]  說這三個比喻都是天國好象
[00:13:25.000 --> 00:13:31.000]  這句說話其實是很重要的一句說話
[00:13:31.000 --> 00:13:35.000]  將來我們每一個屬神的子民
[00:13:35.000 --> 00:13:39.000]  我們期望的進入的永恆的國度
[00:13:39.000 --> 00:13:41.000]  是怎樣養活的
[00:13:41.000 --> 00:13:42.000]  怎樣運作的
[00:13:42.000 --> 00:13:46.000]  大家的心態是怎樣的
[00:13:46.000 --> 00:13:49.000]  像怎樣的呢
[00:13:49.000 --> 00:13:53.000]  給大家一點預告
[00:13:53.000 --> 00:14:00.000]  原來在天國裡有三種不同的狀態
[00:14:00.000 --> 00:14:02.000]  是表達出來的
[00:14:02.000 --> 00:14:06.000]  我們分別看看這三個不同的狀態
[00:14:06.000 --> 00:14:08.000]  第一個狀態是說到
[00:14:08.000 --> 00:14:16.000]  在一片地圖裡隱藏了一些寶貝
[00:14:16.000 --> 00:14:21.000]  原文聖經的字眼是有一個寶藏
[00:14:21.000 --> 00:14:26.000]  他說天國好像有一個寶貝藏在地裡
[00:14:26.000 --> 00:14:28.000]  我們就要問
[00:14:28.000 --> 00:14:29.000]  誰放在那裡
[00:14:29.000 --> 00:14:32.000]  不是大家突然去山頭掘
[00:14:32.000 --> 00:14:33.000]  哎呀有黃金
[00:14:33.000 --> 00:14:34.000]  不是的
[00:14:34.000 --> 00:14:37.000]  留意聖經的說話
[00:14:37.000 --> 00:14:41.000]  是有一個寶貝藏在地裡
[00:14:41.000 --> 00:14:46.000]  是有一個人刻意地藏了寶貝
[00:14:46.000 --> 00:14:48.000]  放在地裡
[00:14:48.000 --> 00:14:51.000]  有個寶盒
[00:14:51.000 --> 00:14:54.000]  有些珠寶
[00:14:54.000 --> 00:14:55.000]  我用一個簡單的例子
[00:14:55.000 --> 00:14:56.000]  最珍貴的東西
[00:14:56.000 --> 00:14:59.000]  有一個人刻意地放在那裡
[00:14:59.000 --> 00:15:03.000]  這樣就告訴我們一件事
[00:15:03.000 --> 00:15:08.000]  原來有一個人是想你用時間去找
[00:15:08.000 --> 00:15:12.000]  你用時間去找
[00:15:12.000 --> 00:15:14.000]  好了我們繼續看
[00:15:14.000 --> 00:15:18.000]  人遇見了就把他藏起來
[00:15:18.000 --> 00:15:20.000]  在華盛頓的說法裡
[00:15:20.000 --> 00:15:23.000]  好像萬筆經意地
[00:15:23.000 --> 00:15:24.000]  哎呀
[00:15:24.000 --> 00:15:28.000]  英文有個字眼叫hit
[00:15:28.000 --> 00:15:31.000]  hit you on the street
[00:15:31.000 --> 00:15:33.000]  我碰見你
[00:15:33.000 --> 00:15:34.000]  是不是這個意思
[00:15:34.000 --> 00:15:35.000]  不是的
[00:15:35.000 --> 00:15:38.000]  如果我們看回英文的聖經
[00:15:38.000 --> 00:15:40.000]  因為沒有原文
[00:15:40.000 --> 00:15:42.000]  不原文希臘文
[00:15:42.000 --> 00:15:44.000]  我只能用英文跟大家說
[00:15:44.000 --> 00:15:46.000]  如果看回英文聖經
[00:15:46.000 --> 00:15:48.000]  a person found
[00:15:48.000 --> 00:15:51.000]  他是一個主動的尋找
[00:15:51.000 --> 00:15:53.000]  在希臘文裡
[00:15:53.000 --> 00:15:55.000]  有一個主動詞
[00:15:55.000 --> 00:15:58.000]  我們叫indicative mood
[00:15:58.000 --> 00:16:00.000]  indicative mood是什麼意思
[00:16:00.000 --> 00:16:02.000]  這個人是主動去找的
[00:16:02.000 --> 00:16:05.000]  不是偶然碰見
[00:16:05.000 --> 00:16:07.000]  不是這個意思
[00:16:07.000 --> 00:16:09.000]  而且是怎樣
[00:16:09.000 --> 00:16:17.000]  他持續以尋找寶藏為生活的一部分
[00:16:17.000 --> 00:16:19.000]  他有空去找嗎
[00:16:19.000 --> 00:16:20.000]  沒有空就不去找
[00:16:20.000 --> 00:16:21.000]  不是這樣的
[00:16:21.000 --> 00:16:24.000]  他是主動去找的
[00:16:24.000 --> 00:16:27.000]  這個人主動去找
[00:16:27.000 --> 00:16:31.000]  他終於被他找到這個寶藏
[00:16:31.000 --> 00:16:33.000]  找到之後做什麼
[00:16:33.000 --> 00:16:36.000]  同樣馬上他的行動就是
[00:16:36.000 --> 00:16:39.000]  把這個寶藏收好
[00:16:39.000 --> 00:16:42.000]  收好保持著
[00:16:42.000 --> 00:16:43.000]  讓別人找不到
[00:16:43.000 --> 00:16:45.000]  原狀
[00:16:45.000 --> 00:16:46.000]  如果別人想找
[00:16:46.000 --> 00:16:48.000]  他又要刻意去找
[00:16:48.000 --> 00:16:49.000]  所以換句話來說
[00:16:49.000 --> 00:16:52.000]  天國裡最珍貴的東西
[00:16:52.000 --> 00:16:55.000]  不是碰見某一天
[00:16:55.000 --> 00:16:58.000]  我在街上有個基督徒走過
[00:16:58.000 --> 00:17:00.000]  你信不信耶穌
[00:17:00.000 --> 00:17:02.000]  信了就騎著肚子去信主
[00:17:02.000 --> 00:17:03.000]  是不是這樣的
[00:17:03.000 --> 00:17:05.000]  不是這樣的
[00:17:05.000 --> 00:17:08.000]  信主的過程
[00:17:08.000 --> 00:17:10.000]  是一個信徒
[00:17:10.000 --> 00:17:11.000]  一個人
[00:17:11.000 --> 00:17:13.000]  對真理有尋索
[00:17:13.000 --> 00:17:16.000]  那我未信主
[00:17:16.000 --> 00:17:20.000]  怎會有尋索真理的心態呢
[00:17:20.000 --> 00:17:21.000]  大家等一等
[00:17:21.000 --> 00:17:24.000]  這部分就是聖靈的功夫
[00:17:24.000 --> 00:17:26.000]  不是我們的功夫
[00:17:26.000 --> 00:17:30.000]  聖靈怎樣有一個人去追尋真理呢
[00:17:30.000 --> 00:17:32.000]  你想想你自己
[00:17:32.000 --> 00:17:37.000]  你自己是怎樣開始接觸上帝
[00:17:37.000 --> 00:17:41.000]  我接觸上帝的過程
[00:17:41.000 --> 00:17:43.000]  其實是頗蹺蹊的
[00:17:43.000 --> 00:17:47.000]  當時我沒有想過
[00:17:47.000 --> 00:17:48.000]  我不懂得甚麼是上帝
[00:17:48.000 --> 00:17:51.000]  不過剛好在那時候
[00:17:51.000 --> 00:17:53.000]  我在讀書
[00:17:53.000 --> 00:17:54.000]  讀書的時候
[00:17:54.000 --> 00:17:56.000]  我的成績很好
[00:17:56.000 --> 00:17:58.000]  但始終沒有大學修
[00:17:58.000 --> 00:18:00.000]  這個見證我講過很多次
[00:18:00.000 --> 00:18:03.000]  那時候我就問
[00:18:03.000 --> 00:18:07.000]  為甚麼會有這樣的現象
[00:18:07.000 --> 00:18:10.000]  一個難題
[00:18:10.000 --> 00:18:14.000]  但這個難題不是促使我去想
[00:18:14.000 --> 00:18:17.000]  我找一個神來滿足我的要求
[00:18:17.000 --> 00:18:20.000]  而是我回想
[00:18:20.000 --> 00:18:24.000]  這個世界的運作究竟是怎樣的呢
[00:18:24.000 --> 00:18:27.000]  我就算成績那麼好
[00:18:27.000 --> 00:18:30.000]  為甚麼在這個成績那麼好的狀態下
[00:18:30.000 --> 00:18:32.000]  我還有甚麼地方
[00:18:32.000 --> 00:18:35.000]  我自己從來沒有發現呢
[00:18:35.000 --> 00:18:37.000]  我覺得我已經是一個很好的學生
[00:18:37.000 --> 00:18:40.000]  成績不是差
[00:18:40.000 --> 00:18:43.000]  我沒有去搞這搞那
[00:18:43.000 --> 00:18:46.000]  沒有浪費父母金錢時間
[00:18:46.000 --> 00:18:48.000]  但怎樣
[00:18:48.000 --> 00:18:51.000]  原來我發現到還有一樣東西
[00:18:51.000 --> 00:18:54.000]  我的罪在我裏面
[00:18:54.000 --> 00:18:56.000]  即使我在好的時候
[00:18:56.000 --> 00:18:59.000]  我的罪仍然沒有離開過我
[00:18:59.000 --> 00:19:02.000]  直至有一次我聽講道的時候
[00:19:02.000 --> 00:19:04.000]  有一個傳道人說
[00:19:04.000 --> 00:19:06.000]  你的驕傲可能就是你的罪
[00:19:06.000 --> 00:19:07.000]  我的驕傲
[00:19:07.000 --> 00:19:08.000]  我的罪
[00:19:08.000 --> 00:19:11.000]  就是因為我認為我是這個世界最好的
[00:19:11.000 --> 00:19:15.000]  當這個世界的人認為自己仍然是這個世界最好的人
[00:19:15.000 --> 00:19:18.000]  這個人其實仍然在罪的裏面
[00:19:18.000 --> 00:19:19.000]  所以我經常說
[00:19:19.000 --> 00:19:21.000]  如果當一個人他自己做了一些事
[00:19:21.000 --> 00:19:23.000]  他認為自己做得不好的時候
[00:19:23.000 --> 00:19:26.000]  全部是賴別人不好的時候
[00:19:26.000 --> 00:19:28.000]  那個人真的未信主
[00:19:28.000 --> 00:19:31.000]  但如果當自己做到盡
[00:19:31.000 --> 00:19:33.000]  都仍然做得不好的
[00:19:33.000 --> 00:19:34.000]  做不到的
[00:19:34.000 --> 00:19:37.000]  而反思自己還有沒有甚麼缺陷
[00:19:37.000 --> 00:19:40.000]  這個就是上帝藉著聖靈
[00:19:40.000 --> 00:19:44.000]  觸動我們去想想我們的屬靈生命是怎樣
[00:19:44.000 --> 00:19:46.000]  這個人找到了
[00:19:46.000 --> 00:19:48.000]  他將它抽好
[00:19:48.000 --> 00:19:49.000]  然後他怎樣
[00:19:49.000 --> 00:19:51.000]  我們看完他之後那句說話
[00:19:51.000 --> 00:19:56.000]  歡歡喜喜地去變賣一切所有的
[00:19:56.000 --> 00:19:58.000]  買這塊地
[00:19:58.000 --> 00:20:02.000]  這個人在這個時候很開心
[00:20:02.000 --> 00:20:06.000]  開心其實不是準確的翻譯
[00:20:06.000 --> 00:20:11.000]  他用全盤心思意念
[00:20:11.000 --> 00:20:14.000]  全盤心思意念
[00:20:14.000 --> 00:20:18.000]  去將所有他現在得的東西
[00:20:18.000 --> 00:20:21.000]  全部賣掉
[00:20:21.000 --> 00:20:23.000]  然後去換取
[00:20:23.000 --> 00:20:31.000]  或者去買這一塊藏有寶貝的土地
[00:20:31.000 --> 00:20:35.000]  他不是用不法的手段
[00:20:35.000 --> 00:20:36.000]  看完節目
[00:20:36.000 --> 00:20:38.000]  他不是用不法的手段
[00:20:38.000 --> 00:20:40.000]  他不是舊約聖經的時候
