
[00:00:00.000 --> 00:00:07.200]  上次和大家講了新滅忌一至三章
[00:01:51.200 --> 00:01:53.440]  見不到他 摸不到
[00:01:53.440 --> 00:01:55.120]  我們唯一能夠認識他的
[00:01:55.120 --> 00:01:57.040]  就是透過他的話語
[00:01:57.040 --> 00:01:58.640]  我們能夠認識
[00:01:58.640 --> 00:02:04.000]  這也是為什麼保羅在《羅馬書》十章十四節
[00:02:04.000 --> 00:02:07.280]  說「未曾聽見他怎能信他呢?
[00:02:07.280 --> 00:02:10.400]  沒有傳道的怎能聽見呢?」
[00:02:10.400 --> 00:02:14.320]  我們要有人將神的話語傳開去
[00:02:14.320 --> 00:02:16.000]  讓我們知道
[00:02:16.000 --> 00:02:20.240]  我們信的這位神是怎樣的
[00:02:20.240 --> 00:02:22.800]  在《新命記》四章一節
[00:02:22.800 --> 00:02:24.800]  我們今天的經文
[00:02:24.800 --> 00:02:26.000]  說「以色列人啊
[00:02:26.000 --> 00:02:28.880]  現在我所教訓你們的律
[00:02:28.880 --> 00:02:30.080]  例典章
[00:02:30.080 --> 00:02:31.920]  你們要聽從遵行
[00:02:31.920 --> 00:02:35.040]  好叫你們傳活」
[00:02:35.040 --> 00:02:37.280]  而在上一次我們讀過的經文
[00:02:37.280 --> 00:02:40.560]  也在《新命記》六章四至六節
[00:02:40.560 --> 00:02:42.160]  我們說這一節的經文
[00:02:42.160 --> 00:02:44.000]  是猶太人的信經
[00:02:44.000 --> 00:02:46.560]  是猶太人的信條
[00:02:46.560 --> 00:02:48.880]  希伯來文叫做Shema
[00:02:48.880 --> 00:02:50.800]  是要聽
[00:02:50.800 --> 00:02:53.200]  是要聽這個字在《新命記》裡面
[00:02:53.200 --> 00:02:55.520]  出現多過一百次
[00:02:55.520 --> 00:02:58.160]  這個Shema這個信條是怎樣說的呢?
[00:02:58.160 --> 00:02:58.960]  「以色列啊
[00:02:58.960 --> 00:03:00.080]  你要聽
[00:03:00.080 --> 00:03:02.880]  耶和華我們神是獨一的神
[00:03:02.880 --> 00:03:05.040]  你要盡心盡性盡力
[00:03:05.040 --> 00:03:07.200]  愛耶和華你的神
[00:03:07.200 --> 00:03:08.880]  我今天所吩咐你的話
[00:03:08.880 --> 00:03:12.160]  都要記在心上」
[00:03:12.160 --> 00:03:14.880]  無論是新約還是舊約
[00:03:14.880 --> 00:03:18.400]  當聖經說我們要聽的時候
[00:03:18.400 --> 00:03:22.160]  都是多過只不過是聽見
[00:03:22.160 --> 00:03:23.920]  很多時候我們說收到了
[00:03:23.920 --> 00:03:25.920]  聽見了
[00:03:25.920 --> 00:03:28.000]  但是是不是真的入了心入了肺
[00:03:28.000 --> 00:03:32.400]  還是左耳入右耳出
[00:03:32.400 --> 00:03:36.320]  是永遠都是多過只不過是聽到
[00:03:36.320 --> 00:03:37.360]  是收到
[00:03:37.360 --> 00:03:40.960]  而是真真正正進入了內心
[00:03:40.960 --> 00:03:43.760]  由內至外有個改變
[00:03:43.760 --> 00:03:45.440]  改變我們的行為
[00:03:45.440 --> 00:03:47.280]  改變我們的生命
[00:03:47.280 --> 00:03:51.440]  這個才是真真正正的聽到是聽見
[00:03:51.440 --> 00:03:53.680]  耶穌基督在福音書里
[00:03:53.680 --> 00:03:56.960]  曾經有很多次都說
[00:03:56.960 --> 00:04:00.080]  「有耳可聽的就應當聽」
[00:04:00.080 --> 00:04:03.200]  在馬太福音十一章十五節
[00:04:03.200 --> 00:04:05.680]  在馬太福音十三章九節
[00:04:05.680 --> 00:04:06.640]  都是一樣說
[00:04:06.640 --> 00:04:09.920]  「有耳可聽的就應當聽」
[00:04:09.920 --> 00:04:13.120]  其實神是主權的神
[00:04:13.120 --> 00:04:15.440]  我們要聽祂的話
[00:04:15.440 --> 00:04:17.200]  是有幾個層面
[00:04:17.200 --> 00:04:20.080]  一個層面是個人的層面
[00:04:20.080 --> 00:04:22.480]  另一個層面是國家的層面
[00:04:22.480 --> 00:04:24.400]  或者是民族的層面
[00:04:24.400 --> 00:04:27.920]  我們先看看是個人的層面
[00:04:27.920 --> 00:04:28.960]  經文
[00:04:28.960 --> 00:04:31.520]  很多的經文在《新命記》都說
[00:04:31.520 --> 00:04:33.200]  「遵行祂的道
[00:04:33.200 --> 00:04:36.560]  謹守祂的誡命律例典章
[00:04:36.560 --> 00:04:40.160]  使禰可以存活」
[00:04:40.160 --> 00:04:43.600]  《利美記》十八章五節都是這樣說
[00:04:43.600 --> 00:04:45.040]  有人問
[00:04:45.040 --> 00:04:47.040]  那不守呢?
[00:04:47.040 --> 00:04:48.560]  不守會怎樣?
[00:04:48.560 --> 00:04:49.520]  很奇怪的
[00:04:49.520 --> 00:04:51.600]  人真的有罪性
[00:04:51.600 --> 00:04:54.560]  都沒有想到守神的律例典章
[00:04:54.560 --> 00:04:55.680]  是有神的祝福
[00:04:55.680 --> 00:04:57.040]  有什麼祝福
[00:04:57.040 --> 00:05:00.240]  就先想不守會怎樣
[00:05:00.240 --> 00:05:02.480]  如果我們守有神的祝福
[00:05:02.480 --> 00:05:05.680]  不守當然是神不會祝福
[00:05:05.680 --> 00:05:06.960]  我們常常印象
[00:05:06.960 --> 00:05:09.280]  神是凶神惡煞
[00:05:09.280 --> 00:05:12.320]  拿著斧頭跟著你
[00:05:12.320 --> 00:05:15.440]  看你什麼時候不守祂的律例典章
[00:05:15.440 --> 00:05:17.920]  一刀就劈下來
[00:05:17.920 --> 00:05:21.920]  我們常常覺得神是想懲罰人
[00:05:21.920 --> 00:05:25.840]  想用祂的律例典章來控制我們
[00:05:25.840 --> 00:05:28.640]  其實神只需要把祂的保護拿開
[00:05:28.640 --> 00:05:31.840]  我們已經很不得了
[00:05:31.840 --> 00:05:34.640]  但是經文真的這麼說
[00:05:34.640 --> 00:05:37.920]  「遵行祂的道就得以存活
[00:05:37.920 --> 00:05:41.440]  不遵行難道會死嗎?」
[00:05:41.440 --> 00:05:42.800]  下面有個例子
[00:05:42.800 --> 00:05:45.680]  可以讓你看到
[00:05:45.680 --> 00:05:48.160]  為什麼經文說
[00:05:48.160 --> 00:05:51.040]  守祂的道會得以存活
[00:05:51.040 --> 00:05:54.080]  在1999年20年前
[00:05:54.080 --> 00:05:56.800]  有一個女孩叫Jan Davis
[00:05:56.800 --> 00:05:58.720]  她去到黃石公園
[00:05:58.720 --> 00:06:01.440]  Yellowstone Park
[00:06:01.440 --> 00:06:05.040]  她在那裡跳過落山
[00:06:05.040 --> 00:06:07.440]  她跳的不是真正的過落山
[00:06:07.440 --> 00:06:10.240]  過落山是在飛機上跳下來
[00:06:10.240 --> 00:06:11.520]  很高的
[00:06:11.520 --> 00:06:15.360]  很多時候被拉降落傘
[00:06:15.360 --> 00:06:18.320]  開了它就平安降落
[00:06:18.320 --> 00:06:20.880]  那種叫做Base Jumping
[00:06:20.880 --> 00:06:24.320]  Base Jumping就是你在高的地方跳下來
[00:06:24.320 --> 00:06:25.520]  但不是飛機
[00:06:25.520 --> 00:06:27.120]  可以是一個園崖
[00:06:27.120 --> 00:06:29.280]  可以是一個高的建築物
[00:06:29.280 --> 00:06:30.720]  只有幾千尺而已
[00:06:30.720 --> 00:06:32.160]  二三千尺
[00:06:32.160 --> 00:06:35.280]  所以你掹不及就大事了
[00:06:35.280 --> 00:06:38.640]  她在黃石公園跳Base Jumping
[00:06:38.640 --> 00:06:40.160]  她是預備跳五次
[00:06:40.160 --> 00:06:43.680]  她的老公就在那裡幫她攝影她跳
[00:06:43.680 --> 00:06:45.120]  跳了第四次
[00:06:45.120 --> 00:06:47.360]  她真的掹不及降落傘
[00:06:47.360 --> 00:06:48.880]  就跌死了
[00:06:48.880 --> 00:06:51.360]  當場跌死
[00:06:51.360 --> 00:06:52.640]  為什麼這麼奇怪
[00:06:52.640 --> 00:06:55.360]  這個人要去黃石公園跳五次
[00:06:55.360 --> 00:06:57.600]  還要叫她老公拍照
[00:06:57.600 --> 00:06:59.360]  這麼奇怪
[00:06:59.360 --> 00:07:02.480]  原因她在那裡示威
[00:07:02.480 --> 00:07:06.400]  因為黃石公園不准人在那裡Base Jumping
[00:07:06.400 --> 00:07:10.400]  有一條律法不准人在那裡Base Jumping
[00:07:10.400 --> 00:07:11.760]  她就在那裡示威
[00:07:11.760 --> 00:07:14.080]  你不讓我跳嗎?我偏要跳
[00:07:14.080 --> 00:07:15.200]  我要跳五次
[00:07:15.200 --> 00:07:19.200]  我老公幫我拍了來做證據
[00:07:19.200 --> 00:07:21.520]  這個就讓我們看到
[00:07:21.520 --> 00:07:24.240]  律法使我們存活
[00:07:24.240 --> 00:07:27.040]  神的律法真的為我們好
[00:07:27.040 --> 00:07:28.880]  所以我們是得以存活
[00:07:28.880 --> 00:07:32.560]  但當我們不去守他的律法的時候
[00:07:32.560 --> 00:07:34.320]  問題就出現了
[00:07:34.320 --> 00:07:37.200]  不僅是在個人的立場
[00:07:37.200 --> 00:07:39.360]  也是在國家的立場
[00:07:39.360 --> 00:07:40.960]  民族的立場
[00:07:40.960 --> 00:07:44.560]  在《生命紀》四章一節的尾
[00:07:44.560 --> 00:07:48.240]  「聽神的話而得以進入耶和華
[00:07:48.240 --> 00:07:51.120]  你們列祖之臣所賜給你們的地
[00:07:51.120 --> 00:07:52.960]  承受為業」
[00:07:52.960 --> 00:07:55.440]  這個我們上次也說過了
[00:07:55.440 --> 00:07:58.640]  以色列人不肯進入應許之地
[00:07:58.640 --> 00:08:00.720]  派十二個探子去探
[00:08:00.720 --> 00:08:04.640]  探完十個探子都說很可怕
[00:08:04.640 --> 00:08:06.640]  所以少數服從多數
[00:08:06.640 --> 00:08:09.680]  不敢進入應許之地
[00:08:09.680 --> 00:08:12.000]  結果就是失去了這個機會
[00:08:12.000 --> 00:08:13.360]  第一代的以色列人
[00:08:13.360 --> 00:08:16.720]  結果除了約書亞和加納
[00:08:16.720 --> 00:08:19.840]  全部死在曠野
[00:08:19.840 --> 00:08:21.920]  整個民族
[00:08:21.920 --> 00:08:25.440]  聽神的話都能得到神的祝福
[00:08:25.440 --> 00:08:29.600]  不聽神的話也有相反的出現
[00:08:29.600 --> 00:08:32.800]  美國現在正是一個很大的問題
[00:08:32.800 --> 00:08:36.480]  美國是以基督教立國
[00:08:36.480 --> 00:08:40.160]  但是現在已經是遠離神
[00:08:40.160 --> 00:08:43.600]  不准在公眾的場所掛十字架
[00:08:43.600 --> 00:08:47.120]  不准在公眾的場所掛十戒
[00:08:47.120 --> 00:08:50.880]  不准在公立的學校來土告
[00:08:50.880 --> 00:08:53.120]  越來越離棄神
[00:08:53.120 --> 00:08:58.720]  所以美國會繼續走下坡
[00:08:58.720 --> 00:09:02.000]  其實我們見到
[00:09:02.000 --> 00:09:04.000]  我們這位主權的神
[00:09:04.000 --> 00:09:05.520]  我們真的要聽他的話
[00:09:05.520 --> 00:09:06.880]  他的話不是難守的
[00:09:06.880 --> 00:09:08.960]  約翰一書五章三節
[00:09:08.960 --> 00:09:12.080]  神的皆命是不難守
[00:09:12.080 --> 00:09:16.080]  神的皆命是他愛表達的方式
[00:09:16.080 --> 00:09:19.200]  是他給我們力量的保證
[00:09:19.200 --> 00:09:24.000]  是神給我們祝福的邀請
[00:09:24.000 --> 00:09:26.080]  給我們機會有成長
[00:09:26.080 --> 00:09:28.880]  有機會榮耀神
[00:09:28.880 --> 00:09:32.240]  讓我們知道如何討月
[00:09:32.240 --> 00:09:34.800]  我們這位天父
[00:09:34.800 --> 00:09:36.640]  所以神的皆命
[00:09:36.640 --> 00:09:38.800]  用我們守神的皆命
[00:09:38.800 --> 00:09:40.960]  是快樂的特權
[00:09:40.960 --> 00:09:43.200]  是神祝福的源頭
[00:09:43.200 --> 00:09:44.960]  所以我們要很小心
[00:09:44.960 --> 00:09:46.560]  我們真的要聽神的話
[00:09:46.560 --> 00:09:49.120]  因為他是主權的神
[00:09:49.120 --> 00:09:51.520]  第二點我們見到
[00:09:51.520 --> 00:09:54.320]  是獨一的神
[00:09:54.320 --> 00:09:56.320]  在生命記錄四節
[00:09:56.320 --> 00:09:58.320]  說以色列你要聽
[00:09:58.320 --> 00:10:01.360]  耶和華我們神是獨一的主
[00:10:01.360 --> 00:10:02.640]  這一條的皆命
[00:10:02.640 --> 00:10:05.600]  和十誡中的第二誡
[00:10:05.600 --> 00:10:08.160]  是很密切的關係
[00:10:08.160 --> 00:10:11.040]  不要為自己雕刻偶像
[00:10:11.040 --> 00:10:14.800]  什麼形象的偶像都不要雕刻
[00:10:14.800 --> 00:10:18.640]  我們所信的就是獨一的主
[00:10:18.640 --> 00:10:20.320]  以色列人很可惜
[00:10:20.320 --> 00:10:24.080]  有一個長遠拜偶像的歷史
[00:10:24.080 --> 00:10:25.520]  早在埃及的時候
[00:10:25.520 --> 00:10:28.400]  他們已經見到有很多不同的偶像
[00:10:28.400 --> 00:10:31.280]  埃及是充滿偶像的地方
[00:10:31.280 --> 00:10:33.840]  當他們去到西乃山
[00:10:33.840 --> 00:10:38.320]  當摩西上到山上去接受法板
[00:10:38.320 --> 00:10:41.200]  那群以色列人在山下做什麼?
[00:10:41.200 --> 00:10:44.080]  拜金牛
[00:10:44.080 --> 00:10:45.440]  去到曠野
[00:10:45.440 --> 00:10:49.520]  使徒行傳七章42-43告訴我們
[00:10:49.520 --> 00:10:51.760]  原來以色列人在曠野
[00:10:51.760 --> 00:10:56.880]  一樣在拜偶像
[00:10:56.880 --> 00:11:00.480]  摩西給了我們三個例子
[00:11:00.480 --> 00:11:02.640]  在《生命紀》第四章
[00:11:02.640 --> 00:11:07.120]  給我們見到有些怎樣不同的偶像
[00:11:07.120 --> 00:11:09.600]  第一個偶像的例子
[00:11:09.600 --> 00:11:14.000]  他給我們見到的是在巴黎皮爾的經驗
[00:11:14.000 --> 00:11:17.600]  記不記得什麼事在巴黎皮爾發生?
[00:11:17.600 --> 00:11:19.760]  那個摩厄王加勒
[00:11:19.760 --> 00:11:23.840]  請了巴蘭來救助以色列
[00:11:23.840 --> 00:11:26.960]  結果神保守他們救助不了
[00:11:26.960 --> 00:11:31.040]  於是巴蘭獻計給摩厄王
[00:11:31.040 --> 00:11:37.200]  你用摩厄女子來引誘以色列的男士
[00:11:37.200 --> 00:11:41.280]  結果那些以色列的男子真的跟他們行刃
[00:11:41.280 --> 00:11:44.000]  有一個直接將一個摩厄女子
[00:11:44.000 --> 00:11:46.480]  帶回自己的營地裡
[00:11:46.480 --> 00:11:53.520]  當天神擊殺了二萬四千個以色列人
[00:11:53.520 --> 00:11:55.120]  令我想起一節經文
[00:11:55.120 --> 00:11:58.960]  希伯來書十章三十至三十一節
[00:11:58.960 --> 00:12:02.240]  「因為我們知道誰說身冤在我
[00:12:02.240 --> 00:12:04.480]  我必報應尤說
[00:12:04.480 --> 00:12:07.120]  主要審判他的百姓
[00:12:07.120 --> 00:12:11.840]  落在永生神的手裡真是可怕的」
[00:12:11.840 --> 00:12:15.200]  神自己是審判自己的百姓
[00:12:15.200 --> 00:12:19.040]  那天殺死了二萬四千個以色列人
[00:12:19.040 --> 00:12:23.680]  摩厄王想攻打以色列不成功
[00:12:23.680 --> 00:12:27.440]  巴蘭想造就以色列也不成功
[00:12:27.440 --> 00:12:29.200]  居然怎樣成功呢?
[00:12:29.200 --> 00:12:32.400]  就是用親善的戰略
[00:12:32.400 --> 00:12:36.880]  用美式誘惑
[00:12:36.880 --> 00:12:40.400]  用友誼來攻擊以色列
[00:12:40.400 --> 00:12:46.160]  結果當天死了二萬四千人
[00:12:46.160 --> 00:12:48.880]  所以聖經告訴我們
[00:12:48.880 --> 00:12:50.800]  「不要與世俗為友
[00:12:50.800 --> 00:12:53.040]  雅各書四章四節
[00:12:53.040 --> 00:12:57.440]  不要瞻掩世俗雅各書一章二十七節
[00:12:57.440 --> 00:12:59.280]  不要效法這個世界
[00:12:59.280 --> 00:13:01.360]  羅馬書十二章二節
[00:13:01.360 --> 00:13:03.360]  不要愛這個世界
[00:13:03.360 --> 00:13:07.840]  約翰一書是二章十五至十七節」
[00:13:07.840 --> 00:13:11.280]  很可惜現在一般的教會
[00:13:11.280 --> 00:13:14.400]  都不能夠做到分別為勝
[00:13:14.400 --> 00:13:17.360]  他們是效法這個世界
[00:13:17.360 --> 00:13:22.400]  他們覺得如果教會變得好像其他世界一樣
[00:13:22.400 --> 00:13:23.760]  就會怎樣?
[00:13:23.760 --> 00:13:26.080]  那些人會多些來教會
[00:13:26.080 --> 00:13:29.120]  因為覺得教會和他們沒什麼不同
[00:13:29.120 --> 00:13:32.080]  所以就會來參加教會
[00:13:32.080 --> 00:13:34.960]  其實這個想法是錯的
[00:13:34.960 --> 00:13:38.480]  如果教會和世俗都是一樣的話
[00:13:38.480 --> 00:13:41.600]  為什麼人們會來教會呢?
[00:13:41.600 --> 00:13:44.160]  世俗就已經有了
[00:13:44.160 --> 00:13:46.960]  他們來教會是特別不同
[00:13:46.960 --> 00:13:49.440]  我們要分別為勝
[00:13:49.440 --> 00:13:53.040]  現在有人主張
[00:13:53.040 --> 00:14:01.120]  有些教會就好像CEO來管理這間公司
[00:14:01.120 --> 00:14:04.720]  有些教會完全不接受世界的東西
[00:14:04.720 --> 00:14:08.240]  我們應該是走在當中
[00:14:08.240 --> 00:14:10.720]  在?
[00:14:10.720 --> 00:14:12.880]  聖經有這樣說過嗎?
[00:14:12.880 --> 00:14:14.400]  走在中間?
[00:14:14.400 --> 00:14:15.520]  看經文怎麼說
[00:14:15.520 --> 00:14:17.920]  「不要與世俗為由
[00:14:17.920 --> 00:14:21.040]  不要效法這個世界」
[00:14:21.040 --> 00:14:24.160]  但我們不是說說就說
[00:14:24.160 --> 00:14:26.640]  尤其是做傳道人
[00:14:26.640 --> 00:14:29.920]  我們是要有聖經的根據
[00:14:29.920 --> 00:14:32.560]  很可惜現在很多的教會
[00:14:32.560 --> 00:14:34.880]  因為要接受世俗
[00:14:34.880 --> 00:14:37.040]  他們的聖所就變成了什麼?
[00:14:37.040 --> 00:14:39.920]  就像一個劇院一樣
[00:14:39.920 --> 00:14:43.040]  他們敬拜的程序就變成了一種娛樂
[00:14:43.040 --> 00:14:46.400]  這個真的很可惜
[00:14:46.400 --> 00:14:51.840]  坎貝爾摩根是一個很資深的基督徒
[00:14:51.840 --> 00:14:53.680]  是一個牧者
[00:14:53.680 --> 00:14:54.960]  他說什麼?
[00:14:54.960 --> 00:14:59.520]  他說一間最不仗世界的教會
[00:14:59.520 --> 00:15:02.880]  才能為世界做最多的事
[00:15:02.880 --> 00:15:05.520]  一間最不仗世界的教會
[00:15:05.520 --> 00:15:08.640]  才能為世界做最多的事
[00:15:08.640 --> 00:15:11.120]  這是第一個偶像
[00:15:11.120 --> 00:15:12.800]  在《生命紀》第四章
[00:15:12.800 --> 00:15:14.960]  是與世俗為由的偶像
[00:15:14.960 --> 00:15:16.560]  第二種偶像是什麼?
[00:15:16.560 --> 00:15:18.960]  在西乃山上的經驗
[00:15:18.960 --> 00:15:24.160]  《生命紀》第四章10至19節
[00:15:24.160 --> 00:15:27.920]  我們看到神和以色列人納約在西乃山
[00:15:27.920 --> 00:15:30.800]  頒十戒給以色列人
[00:15:30.800 --> 00:15:34.320]  突然間他們看到西乃山上高
[00:15:34.320 --> 00:15:35.920]  烏雲密布
[00:15:35.920 --> 00:15:40.080]  山上有火焰升天
[00:15:40.080 --> 00:15:44.560]  山下的人們看不到有什麼形象
[00:15:44.560 --> 00:15:47.360]  他們只聽到聲音
[00:15:47.360 --> 00:15:49.440]  看不到形象
[00:15:49.440 --> 00:15:55.200]  重復出現在《生命紀》第四章12及第四章15節
[00:15:55.200 --> 00:15:56.720]  有什麼重要?
[00:15:56.720 --> 00:15:57.840]  就是看不到形象
[00:15:57.840 --> 00:15:59.520]  聽見聲音
[00:15:59.520 --> 00:16:02.640]  神要我們聽祂的話
[00:16:02.640 --> 00:16:05.200]  不是要見到什麼形象
[00:16:05.200 --> 00:16:08.080]  當我們見到有形象的時候
[00:16:08.080 --> 00:16:11.040]  就會有樣學樣去做偶像
[00:16:11.040 --> 00:16:13.360]  所以神不要我們見到形象
[00:16:13.360 --> 00:16:15.920]  要我們聽見祂的聲音
[00:16:15.920 --> 00:16:19.040]  在《生命紀》第四章15至19節
[00:16:19.040 --> 00:16:23.520]  所以不要用水里的魚
[00:16:23.520 --> 00:16:25.200]  用空中的飛鳥
[00:16:25.200 --> 00:16:27.200]  用地上爬行的動物
[00:16:27.200 --> 00:16:31.360]  不要用日月星辰來做任何偶像
[00:16:31.360 --> 00:16:34.720]  這是神教導我們
[00:16:34.720 --> 00:16:38.640]  有一個很有智慧的猶太人
[00:16:38.640 --> 00:16:40.400]  他說什麼?
[00:16:40.400 --> 00:16:44.320]  他說一個能夠聽得見神的人
[00:16:44.320 --> 00:16:47.360]  就是一個能夠看得見神的人
[00:16:47.360 --> 00:16:49.200]  一個能夠聽得見神的人
[00:16:49.200 --> 00:16:51.680]  就是一個能夠看得見神的人
[00:16:51.680 --> 00:16:54.400]  在《生命紀》第四章20節
[00:16:54.400 --> 00:16:56.880]  神說我帶你們脫離埃及
[00:16:56.880 --> 00:16:59.040]  這是一個鐵路
[00:16:59.040 --> 00:17:01.280]  為什麼埃及是一個鐵路?
[00:17:01.280 --> 00:17:04.000]  鐵路是燒得又紅又熱
[00:17:04.000 --> 00:17:05.520]  就好像沒有罪惡
[00:17:05.520 --> 00:17:07.360]  沒有偶像的地方
[00:17:07.360 --> 00:17:10.240]  神說我帶領你們出埃及
[00:17:10.240 --> 00:17:13.520]  出了這個沒有偶像的地方
[00:17:13.520 --> 00:17:15.920]  你們不再需要偶像
[00:17:15.920 --> 00:17:19.360]  你們只需要我這位獨一的神
[00:17:19.360 --> 00:17:20.720]  但是很可惜
[00:17:20.720 --> 00:17:25.520]  以色列人喜歡拜偶像
[00:17:25.520 --> 00:17:28.960]  我們看到第三個例子
[00:17:28.960 --> 00:17:35.040]  就是在這裡加底斯的經驗
[00:17:35.040 --> 00:17:38.000]  究竟加底斯發生什麼事呢?
[00:17:38.000 --> 00:17:40.640]  我們記得加底斯是以色列人
[00:17:40.640 --> 00:17:42.800]  又埋怨沒有水喝
[00:17:42.800 --> 00:17:44.800]  這次已經是第二次了
[00:17:44.800 --> 00:17:46.800]  在斐理丁這個地方
[00:17:46.800 --> 00:17:50.640]  是第一次埋怨沒有水喝
[00:17:50.640 --> 00:17:55.280]  當時摩西以杖擊石出水
[00:17:55.280 --> 00:17:56.720]  這次是第二次了
[00:17:56.720 --> 00:18:01.040]  神和摩西說你分腐盆石出水
[00:18:01.040 --> 00:18:05.760]  摩西又拿著杖又去打下去
[00:18:05.760 --> 00:18:08.400]  因為這樣神和他說
[00:18:08.400 --> 00:18:11.920]  你不可以進入迦南地
[00:18:11.920 --> 00:18:14.320]  你說神這麼凶
[00:18:14.320 --> 00:18:18.480]  以杖擊石和分腐盆石出水有什麼不同
[00:18:18.480 --> 00:18:20.400]  為什麼要這麼緊張
[00:18:20.400 --> 00:18:23.680]  問題是他沒有聽神的話
[00:18:23.680 --> 00:18:26.320]  他用了自己的意思
[00:18:26.320 --> 00:18:28.320]  用了他的杖
[00:18:28.320 --> 00:18:31.920]  自己的意思和杖成為了他的偶像
[00:18:31.920 --> 00:18:36.480]  他的杖在埃及和法老王鬥法
[00:18:36.480 --> 00:18:39.760]  就是靠這支杖來顯神跡
[00:18:39.760 --> 00:18:41.120]  他出到紅海
[00:18:41.120 --> 00:18:45.280]  分開紅海就是靠這支杖
[00:18:45.280 --> 00:18:47.280]  變成了他的偶像
[00:18:47.280 --> 00:18:49.520]  所以在《生命紀》四章二十四節
[00:18:49.520 --> 00:18:50.720]  神怎麼說
[00:18:50.720 --> 00:18:53.920]  因為耶和華說你的神乃是烈火
[00:18:53.920 --> 00:18:56.080]  是忌邪的神
[00:18:56.080 --> 00:18:57.520]  什麼叫烈火
[00:18:57.520 --> 00:18:59.360]  是審判的神
[00:18:59.360 --> 00:19:02.480]  什麼叫忌邪的神
[00:19:02.480 --> 00:19:04.800]  是妒忌的神
[00:19:04.800 --> 00:19:06.240]  你說妒忌
[00:19:06.240 --> 00:19:08.800]  妒忌不是罪嗎
[00:19:08.800 --> 00:19:11.360]  妒忌給你和我就是罪
[00:19:11.360 --> 00:19:13.360]  因為我們不是完美的人
[00:19:13.360 --> 00:19:14.720]  我們是罪人
[00:19:14.720 --> 00:19:16.880]  我們還去妒忌別人的話
[00:19:16.880 --> 00:19:18.480]  這個是罪
[00:19:18.480 --> 00:19:20.400]  但是神的妒忌不是罪
[00:19:20.400 --> 00:19:22.640]  因為神是最好的
[00:19:22.640 --> 00:19:25.120]  他要摩西得到最好
[00:19:25.120 --> 00:19:27.120]  他要以色列人得到最好
[00:19:27.120 --> 00:19:29.360]  就是依靠自己
[00:19:29.360 --> 00:19:30.800]  但是當以色列人
[00:19:30.800 --> 00:19:33.360]  當摩西是依靠別的東西的時候
[00:19:33.360 --> 00:19:35.440]  就出現問題
[00:19:35.440 --> 00:19:37.200]  因為他們不是依靠最好
[00:19:37.200 --> 00:19:43.120]  所以神是絕對有權去妒忌
[00:19:43.120 --> 00:19:46.000]  在這裡以塞亞書四十二章八節
[00:19:46.000 --> 00:19:46.880]  在經文里說
[00:19:46.880 --> 00:19:49.520]  「我是耶和華 這是我的名
[00:19:49.520 --> 00:19:52.800]  我必不將我的榮耀歸給假神
[00:19:52.800 --> 00:19:57.440]  也不將我的重贊歸給那雕刻的偶像」
