
[00:00:00.000 --> 00:00:05.120]  大家好 特別如果你正在吃的話請你繼續吃
[00:11:09.760 --> 00:11:10.560]  小聲不要聽
[00:11:10.560 --> 00:11:11.840]  甚麼都不要聽
[00:11:11.840 --> 00:11:14.320]  慢慢你會覺得很討厭
[00:11:14.320 --> 00:11:15.600]  對於人群
[00:11:15.600 --> 00:11:16.880]  我上個星期
[00:11:16.880 --> 00:11:17.800]  舊同學聚會
[00:11:17.800 --> 00:11:19.440]  我們一起在
[00:11:19.440 --> 00:11:20.720]  讀社工畢業的同學
[00:11:20.720 --> 00:11:21.920]  25週年
[00:11:21.920 --> 00:11:24.360]  舉行了相識25載
[00:11:24.360 --> 00:11:25.680]  我見到一個同學
[00:11:25.680 --> 00:11:26.680]  他跟我說一句
[00:11:26.680 --> 00:11:27.640]  很厲害的話
[00:11:27.640 --> 00:11:28.280]  他說
[00:11:28.280 --> 00:11:29.880]  現在我沒有研究心理了
[00:11:29.880 --> 00:11:31.040]  我說你幹什麼
[00:11:31.040 --> 00:11:32.560]  他說我每逢星期日
[00:11:32.560 --> 00:11:34.280]  就去看樹
[00:11:34.280 --> 00:11:37.160]  他說香港有10個大獎
[00:11:37.160 --> 00:11:38.480]  是跟樹命名
[00:11:38.480 --> 00:11:39.760]  他拿到冠軍
[00:11:39.760 --> 00:11:40.640]  我說為甚麼這兩年
[00:11:40.640 --> 00:11:42.080]  你看樹看得上癮
[00:11:42.080 --> 00:11:42.880]  他說是啊
[00:11:42.880 --> 00:11:44.280]  因為他做特殊學校
[00:11:44.280 --> 00:11:45.000]  對陽子
[00:11:45.000 --> 00:11:46.120]  癲癲地
[00:11:46.120 --> 00:11:46.640]  他說
[00:11:46.640 --> 00:11:48.600]  我對人都服了
[00:11:48.600 --> 00:11:50.360]  全部都古靈精怪
[00:11:50.360 --> 00:11:51.560]  喜歡拿水打我
[00:11:51.560 --> 00:11:52.800]  那些人怕得很厲害
[00:11:52.800 --> 00:11:53.400]  他說
[00:11:53.400 --> 00:11:55.000]  再讀一些變態心理學
[00:11:55.000 --> 00:11:57.600]  讀到我開始有點不對勁
[00:11:57.600 --> 00:11:59.120]  我以後對人沒心機了
[00:11:59.120 --> 00:12:00.600]  之前我研究樹
[00:12:00.600 --> 00:12:02.200]  之前他每天都研究樹
[00:12:02.200 --> 00:12:03.280]  我說不是嗎
[00:12:03.280 --> 00:12:05.440]  他突然間說了很多樹名
[00:12:05.440 --> 00:12:06.640]  用拉丁話說
[00:12:06.640 --> 00:12:07.800]  我說你懂嗎
[00:12:07.800 --> 00:12:08.760]  我自己作的
[00:12:08.760 --> 00:12:09.920]  拼音的
[00:12:09.920 --> 00:12:11.320]  我說你這麼沒心機
[00:12:11.320 --> 00:12:12.120]  研究這麼多字
[00:12:12.120 --> 00:12:12.800]  他說是啊
[00:12:12.800 --> 00:12:15.080]  因為我對人已經沒心機了
[00:12:15.080 --> 00:12:17.120]  你可憐一個人
[00:12:17.120 --> 00:12:18.880]  他已經經歷了幾十年
[00:12:18.880 --> 00:12:20.440]  你可以說被人玩
[00:12:20.440 --> 00:12:21.560]  被人作弄
[00:12:21.560 --> 00:12:23.280]  被人欺騙
[00:12:23.280 --> 00:12:26.160]  但是這樣活下去有沒有意思呢
[00:12:26.160 --> 00:12:28.600]  為什麼我不改變我的心態對人呢
[00:12:28.600 --> 00:12:30.000]  所以那些人是大陸
[00:12:30.000 --> 00:12:31.520]  是割40%
[00:12:31.520 --> 00:12:32.800]  所以如果你是一個
[00:12:32.800 --> 00:12:34.400]  保障信仰
[00:12:34.400 --> 00:12:36.880]  發展成為愛對周圍的人
[00:12:36.880 --> 00:12:39.080]  其實你自己都沒心頭大恨
[00:12:39.080 --> 00:12:40.240]  你不僅沒心頭大恨
[00:12:40.240 --> 00:12:42.600]  你做一個經常治好人家心病的人
[00:12:42.600 --> 00:12:44.240]  看得人家的傷痛
[00:12:44.240 --> 00:12:45.920]  多於看得人家的不好
[00:12:45.920 --> 00:12:47.600]  這個是割40%
[00:12:47.600 --> 00:12:49.080]  好了 最後了
[00:12:49.080 --> 00:12:51.080]  最後一個就是絕對的
[00:12:51.080 --> 00:12:53.560]  他說有一個靈性的信仰
[00:12:53.560 --> 00:12:55.240]  靈性的生命
[00:12:55.240 --> 00:12:56.200]  特色是什麼呢
[00:12:56.200 --> 00:12:57.280]  他說那些人
[00:12:57.280 --> 00:13:00.960]  那些人非常絕對地
[00:13:00.960 --> 00:13:04.080]  那些是容易滿意的生活
[00:13:04.080 --> 00:13:08.320]  靈性信仰的人和物質信念的不同
[00:13:08.320 --> 00:13:09.640]  物質信念就是
[00:13:09.640 --> 00:13:12.960]  你會喜歡一些東西
[00:13:12.960 --> 00:13:14.000]  同時不喜歡一些東西
[00:13:14.000 --> 00:13:15.440]  你喜歡你的車
[00:13:15.440 --> 00:13:17.680]  可能你不喜歡你的司機
[00:13:17.680 --> 00:13:19.480]  你喜歡你的房子 那張椅子
[00:13:19.480 --> 00:13:21.400]  但是你不喜歡你的食飯檯
[00:13:21.400 --> 00:13:23.880]  你會有很多東西是比較的結果
[00:13:23.880 --> 00:13:27.520]  所以你未必擁有一個你完全喜歡的生命
[00:13:27.520 --> 00:13:30.400]  但是靈性生活的人不同
[00:13:30.400 --> 00:13:34.240]  他說他可以將他所有遭遇的東西
[00:13:34.240 --> 00:13:35.600]  身邊的人
[00:13:35.600 --> 00:13:37.520]  曾經遭遇的人
[00:13:37.520 --> 00:13:39.040]  見過的東西
[00:13:39.040 --> 00:13:40.360]  都是喜歡的
[00:13:40.360 --> 00:13:42.440]  他能夠喜歡他所有遭遇的東西
[00:13:42.440 --> 00:13:44.360]  見到的東西 收到的東西
[00:13:44.360 --> 00:13:45.880]  他說這種人
[00:13:45.880 --> 00:13:48.120]  他們有一種感激之情
[00:13:48.120 --> 00:13:49.680]  是對他的人生的
[00:13:49.680 --> 00:13:50.920]  所以在保羅
[00:13:50.920 --> 00:13:52.240]  在聖經所說
[00:13:52.240 --> 00:13:54.960]  我們帶著禱告祈求和感謝
[00:13:54.960 --> 00:13:57.040]  他對於所有遭遇的東西
[00:13:57.040 --> 00:13:58.840]  他有感激之情
[00:13:58.840 --> 00:14:00.120]  多謝上帝
[00:14:00.120 --> 00:14:02.120]  給我今天吃一頓午餐
[00:14:02.120 --> 00:14:04.240]  給我今天有工作
[00:14:04.240 --> 00:14:06.120]  或者給我可以退休
[00:14:06.120 --> 00:14:07.520]  或者給我能夠很開心
[00:14:07.520 --> 00:14:08.800]  昨天我在威爾斯親王醫院
[00:14:08.800 --> 00:14:11.560]  和一班醫生和護士講EQ
[00:14:11.560 --> 00:14:13.040]  他們很喜歡我第一句話
[00:14:13.040 --> 00:14:15.040]  我說這個世界其實沒有一個人
[00:14:15.040 --> 00:14:17.040]  可以保證自己今晚睡覺
[00:14:17.040 --> 00:14:19.360]  明天早上可以醒來
[00:14:19.360 --> 00:14:21.800]  他們做醫生的都明白
[00:14:21.800 --> 00:14:23.360]  沒有一個人可以保證自己
[00:14:23.360 --> 00:14:27.040]  第二天早上一定可以張開眼睛
[00:14:27.040 --> 00:14:28.840]  很多姑娘都知道
[00:14:28.840 --> 00:14:30.840]  本來我們昨天很談得來
[00:14:30.840 --> 00:14:31.880]  但是第二天早上
[00:14:31.880 --> 00:14:33.320]  一交班再回來
[00:14:33.320 --> 00:14:35.200]  突然間死了
[00:14:35.200 --> 00:14:36.800]  因為我們要學
[00:14:36.800 --> 00:14:39.160]  去欣賞現在有的東西
[00:14:39.160 --> 00:14:40.720]  所有現在有的東西
[00:14:40.720 --> 00:14:41.760]  甚至有些東西
[00:14:41.760 --> 00:14:45.160]  感覺上好像不是很喜歡的東西
[00:14:45.160 --> 00:14:46.160]  但後來學習
[00:14:46.160 --> 00:14:48.640]  這些東西都是一種賜給你的遭遇
[00:14:48.640 --> 00:14:50.600]  你喜歡它
