
[00:00:00.000 --> 00:00:07.000]  「恩怨情仇論舊約」李思敬博士主講
[00:07:02.000 --> 00:07:03.000]  簡選
[00:07:03.000 --> 00:07:04.000]  呼召
[00:07:04.000 --> 00:07:06.000]  他們每個人都不同
[00:07:06.000 --> 00:07:08.000]  所以他們留下來的書卷
[00:07:08.000 --> 00:07:10.000]  都很不同
[00:07:10.000 --> 00:07:13.000]  我們所熟悉的約拿書
[00:07:13.000 --> 00:07:15.000]  在十二小先知當中
[00:07:15.000 --> 00:07:17.000]  可能我們最熟悉的
[00:07:17.000 --> 00:07:19.000]  多德那條大魚
[00:07:19.000 --> 00:07:22.000]  約拿書和一般我們心目中的
[00:07:22.000 --> 00:07:24.000]  所謂先知書很不同
[00:07:24.000 --> 00:07:26.000]  因為它不是講論什麼
[00:07:26.000 --> 00:07:29.000]  它是講故事出來
[00:07:29.000 --> 00:07:31.000]  你要歸納的時候
[00:07:31.000 --> 00:07:35.000]  大部分歸納都會犧牲約拿書
[00:07:35.000 --> 00:07:41.000]  它不是普遍其餘十幾個人
[00:07:41.000 --> 00:07:43.000]  寫書的格式
[00:07:43.000 --> 00:07:45.000]  當然被犧牲
[00:07:45.000 --> 00:07:47.000]  少數服從多數
[00:07:47.000 --> 00:07:49.000]  所以一個這樣的總結
[00:07:49.000 --> 00:07:51.000]  一個中覽的方式
[00:07:51.000 --> 00:07:56.000]  歸納所有先知書的共同話題
[00:07:56.000 --> 00:08:01.000]  其實可能會傳遞一個錯誤的印象給我們
[00:08:01.000 --> 00:08:07.000]  即是今天我們討論中國文化這個題目
[00:08:07.000 --> 00:08:10.000]  何謂中國文化呢?
[00:08:10.000 --> 00:08:14.000]  是中國大陸裏面的文化呢?
[00:08:14.000 --> 00:08:19.000]  還是海外華人華僑社會裏面的文化呢?
[00:08:19.000 --> 00:08:23.000]  海外來說是香港的文化呢?
[00:08:23.000 --> 00:08:25.000]  還是台灣的文化呢?
[00:08:25.000 --> 00:08:28.000]  還是北美三藩市多倫多
[00:08:28.000 --> 00:08:32.000]  那裏的華人社區的文化呢?
[00:08:32.000 --> 00:08:36.000]  還是總其成將它加起來除開
[00:08:36.000 --> 00:08:40.000]  那些共同的特徵就是中國文化呢?
[00:08:40.000 --> 00:08:45.000]  大陸裏面是沿海的省份還是內陸呢?
[00:08:45.000 --> 00:08:48.000]  士大夫、讀書人、知識份子
[00:08:48.000 --> 00:08:52.000]  還是農村社會那些目不識丁
[00:08:52.000 --> 00:08:56.000]  甚至近乎文盲的農民的文化呢?
[00:08:56.000 --> 00:09:01.000]  我不是否定歸納的重要
[00:09:01.000 --> 00:09:04.000]  因為始終討論這些問題的時候
[00:09:04.000 --> 00:09:07.000]  我們有一些情況下需要歸納
[00:09:07.000 --> 00:09:11.000]  不過我只是想說歸納不是唯一的方式
[00:09:11.000 --> 00:09:16.000]  如果你想認識中國文化
[00:09:16.000 --> 00:09:20.000]  當然你可以選一本這樣的書來看
[00:09:20.000 --> 00:09:25.000]  它和你歸納了一般普遍中國人文化的現象
[00:09:25.000 --> 00:09:29.000]  另一個通常都幾好的做法
[00:09:29.000 --> 00:09:32.000]  就是介紹你認識一家中國人
[00:09:32.000 --> 00:09:36.000]  於是你搬進去他家裏和他一起住
[00:09:36.000 --> 00:09:40.000]  看他早上未刷牙未晾口前已經有很多話說
[00:09:40.000 --> 00:09:45.000]  看他吃飯的時候如何沒有規矩地夾菜夾到對面
[00:09:45.000 --> 00:09:49.000]  說話很大聲又不是吵架
[00:09:49.000 --> 00:09:53.000]  這個親身的體驗有它的局限
[00:09:53.000 --> 00:09:56.000]  它不可以代表所有的中國人
[00:09:56.000 --> 00:09:59.000]  但起碼他是真正的中國人
[00:09:59.000 --> 00:10:03.000]  是真實的具體的有血有肉的
[00:10:03.000 --> 00:10:05.000]  我就選擇了用這個方法
[00:10:05.000 --> 00:10:08.000]  來和大家用兩堂的時間
[00:10:08.000 --> 00:10:13.000]  去看兩卷我們所謂的先知書
[00:10:13.000 --> 00:10:15.000]  我經常說所謂先知書
[00:10:15.000 --> 00:10:18.000]  就是先知不是未卜先知
[00:10:18.000 --> 00:10:21.000]  這裡我們不是看劉伯溫燒餅哥
[00:10:21.000 --> 00:10:25.000]  我們不是在看什麼末世的大預言
[00:10:25.000 --> 00:10:32.000]  我們在讀的是神的使者要傳遞屬靈的訊息
[00:10:32.000 --> 00:10:38.000]  我們選擇以賽亞書和阿摩斯書
[00:10:38.000 --> 00:10:42.000]  次序就反過來我們先看阿摩斯書
[00:10:42.000 --> 00:10:46.000]  然後下一堂我們就讀以賽亞書
[00:10:46.000 --> 00:10:50.000]  我解釋一下為什麼我選擇這兩卷書
[00:10:50.000 --> 00:10:52.000]  當然最簡單的答案是我比較熟悉
[00:10:52.000 --> 00:10:57.000]  阿摩斯書是我大學時期第一個讀經營
[00:10:57.000 --> 00:10:59.000]  我們就查考阿摩斯書
[00:10:59.000 --> 00:11:04.000]  這本書改變了我對信仰的看法
[00:11:04.000 --> 00:11:06.000]  我對上帝的認識
[00:11:06.000 --> 00:11:10.000]  我自己的形容就是看完阿摩斯書之後
[00:11:10.000 --> 00:11:12.000]  立體化了很多
[00:11:12.000 --> 00:11:15.000]  以前好像看卡通片那樣平面的
[00:11:15.000 --> 00:11:20.000]  突然間整個信仰很立體的呈現在我眼前
[00:11:20.000 --> 00:11:22.000]  以賽亞書也是我比較熟悉的
[00:11:22.000 --> 00:11:28.000]  我的博士論文研究是以賽亞書中間40到55章的部分
[00:11:28.000 --> 00:11:31.000]  除了這一點之外
[00:11:31.000 --> 00:11:33.000]  這是個人主觀因素
[00:11:33.000 --> 00:11:39.000]  客觀的因素就是這兩卷書在先知文學當中
[00:11:39.000 --> 00:11:41.000]  都佔了一個很重要的位置
[00:11:41.000 --> 00:11:44.000]  以賽亞書就不用說了
[00:11:44.000 --> 00:11:54.000]  我提過是舊約三卷被新約聖經和基督教教會引用得最多
[00:11:54.000 --> 00:11:56.000]  記不記得是哪三卷?
[00:11:56.000 --> 00:12:00.000]  創世紀、詩篇、以賽亞書
[00:12:00.000 --> 00:12:09.000]  特別講到基督、以賽亞書和詩篇是經常被引用的
[00:12:09.000 --> 00:12:14.000]  在Naviim這個部分
[00:12:14.000 --> 00:12:18.000]  後先知書,不算歷史書
[00:12:18.000 --> 00:12:20.000]  以賽亞書走在前面
[00:12:20.000 --> 00:12:29.000]  以賽亞書可以說是總括了先知文學的三個大時期
[00:12:29.000 --> 00:12:35.000]  就是用當時古代近東的三個帝國來劃分
[00:12:35.000 --> 00:12:39.000]  亞述的時期、巴比倫的時期
[00:12:39.000 --> 00:12:42.000]  然後就是馬代波斯的時期
[00:12:42.000 --> 00:12:45.000]  這些名字聽起來很古老
[00:12:45.000 --> 00:12:47.000]  其實都是現代我們所熟悉的
[00:12:47.000 --> 00:12:49.000]  早一陣子海灣戰爭的時候
[00:12:49.000 --> 00:12:51.000]  伊拉克很出名
[00:12:51.000 --> 00:12:58.000]  伊拉克的統治者以古巴比倫的尼布甲尼薩王自居
[00:12:58.000 --> 00:13:04.000]  因為他的前身追上去就是巴比倫的帝國
[00:13:04.000 --> 00:13:09.000]  馬代波斯聽起來像地毯的名字
[00:13:09.000 --> 00:13:13.000]  還有貓的名字,有些人可能喜歡貓
[00:13:13.000 --> 00:13:16.000]  其實他是伊朗的前身
[00:13:16.000 --> 00:13:18.000]  所以不要混淆伊朗和伊拉克
[00:13:18.000 --> 00:13:23.000]  兩個完全不同來源的古國
[00:13:23.000 --> 00:13:27.000]  亞摩斯書有什麼重要呢?
[00:13:27.000 --> 00:13:38.000]  亞摩斯書可以說是我們手上有神人著作的第一本
[00:13:38.000 --> 00:13:43.000]  如果你有上過主學或神學課程
[00:13:43.000 --> 00:13:53.000]  你會聽過先知會分類成寫作先知和不寫作先知
[00:13:53.000 --> 00:13:56.000]  什麼是不寫作的先知呢?
[00:13:56.000 --> 00:14:00.000]  例如:以利亞、以利沙、拿丹先知
[00:14:00.000 --> 00:14:04.000]  這些在歷史書中出現的先知
[00:14:04.000 --> 00:14:07.000]  他們沒有留下任何作品
[00:14:07.000 --> 00:14:11.000]  我們只是讀到關於他們的生平故事
[00:14:11.000 --> 00:14:16.000]  寫作先知就是我們在先知書中遇到的
[00:14:16.000 --> 00:14:20.000]  俄巴底亞、拿紅、尼加
[00:14:20.000 --> 00:14:27.000]  亞摩斯可以說是寫作先知當中最早的一卷
[00:14:27.000 --> 00:14:30.000]  這個很有價值
[00:14:30.000 --> 00:14:36.000]  因為他開始一個這樣的做法
[00:14:36.000 --> 00:14:40.000]  就是他寫下、留下了一些他的說話
[00:14:40.000 --> 00:14:43.000]  這裡要留頭心的是
[00:14:43.000 --> 00:14:48.000]  古時的社會並不是以寫作為主
[00:14:48.000 --> 00:14:56.000]  古時的社會是以口頭的說話為主
[00:14:56.000 --> 00:15:00.000]  其實所謂古時也不用太遠
[00:15:00.000 --> 00:15:02.000]  不需要回到舊樣
[00:15:02.000 --> 00:15:06.000]  只是想像一下耶穌的生平
[00:15:06.000 --> 00:15:09.000]  我們讀的福音書不是他寫的
[00:15:09.000 --> 00:15:14.000]  他出名的教訓是一些短篇的故事
[00:15:14.000 --> 00:15:16.000]  一聽就記得了
[00:15:16.000 --> 00:15:21.000]  保薩瑪利亞人、浪子回頭、財主和拉薩路
[00:15:21.000 --> 00:15:27.000]  這些不需要寫下來像長篇連載小說
[00:15:27.000 --> 00:15:31.000]  是口頭說就記得
[00:15:31.000 --> 00:15:34.000]  在古代的社會
[00:15:34.000 --> 00:15:40.000]  一個成功、出色的傳道者不是靠寫作的
[00:15:40.000 --> 00:15:44.000]  印刷術不通行、文字不通行
[00:15:44.000 --> 00:15:47.000]  不是每個人都懂得看書
[00:15:47.000 --> 00:15:49.000]  以塞瓦也遇到這個毛病
[00:15:49.000 --> 00:15:51.000]  他寫下了一些東西給別人看
[00:15:51.000 --> 00:15:53.000]  理直氣壯地說我不懂得看
[00:15:53.000 --> 00:15:55.000]  懂得看的又不看
[00:15:55.000 --> 00:15:57.000]  當然這是另一個問題
[00:15:57.000 --> 00:15:59.000]  所以口頭說話是重要的
[00:15:59.000 --> 00:16:02.000]  口頭的教導是重要的
[00:16:02.000 --> 00:16:04.000]  以前的人記性好很多
[00:16:04.000 --> 00:16:06.000]  現在的記性不是不好
[00:16:06.000 --> 00:16:08.000]  記一些很骯髒的東西
[00:16:08.000 --> 00:16:14.000]  我們忘記了,靠那些電子日記
[00:16:14.000 --> 00:16:16.000]  在舊約的時候
[00:16:16.000 --> 00:16:22.000]  這群神的僕人將他們的信息寫下來
[00:16:22.000 --> 00:16:26.000]  阿摩斯是第一個
[00:16:26.000 --> 00:16:30.000]  所以我們嘗試從阿摩斯書入手
[00:16:30.000 --> 00:16:40.000]  希望可以介紹給大家一個有血有肉的希伯來納維
[00:16:40.000 --> 00:16:43.000]  介紹給你認識他
[00:16:43.000 --> 00:16:50.000]  不要加什麼龜男、鐘男、過濾
[00:16:50.000 --> 00:16:53.000]  你就是面對面的聽他說
[00:16:53.000 --> 00:17:00.000]  我覺得這樣去認識這部份舊約的書卷是很重要的
[00:17:00.000 --> 00:17:10.000]  可以避免很多先入為主的錯誤觀念
[00:17:10.000 --> 00:17:14.000]  譬如我們經常有個觀念認為
[00:17:14.000 --> 00:17:17.000]  阿摩斯是講公義的
[00:17:17.000 --> 00:17:20.000]  荷西亞就很不同了
[00:17:20.000 --> 00:17:23.000]  他是講慈愛的
[00:17:23.000 --> 00:17:25.000]  上帝一會有公義一會有慈愛
[00:17:25.000 --> 00:17:28.000]  於是他的公義和慈愛就搏鬥
[00:17:28.000 --> 00:17:32.000]  上帝自己都搞不定自己想怎樣
[00:17:32.000 --> 00:17:35.000]  這些是先入為主的觀念
[00:17:35.000 --> 00:17:37.000]  阿摩斯書裏面說
[00:17:37.000 --> 00:17:39.000]  為願公平如大水滾滾
[00:17:39.000 --> 00:17:41.000]  公義如江河滔滔
[00:17:41.000 --> 00:17:45.000]  阿摩斯書有九章
[00:17:45.000 --> 00:17:48.000]  不是只有五章第二十幾節
[00:17:48.000 --> 00:17:50.000]  不是只有一節聖經
[00:17:50.000 --> 00:17:53.000]  為什麼我們不先聽阿摩斯講什麼呢
[00:17:53.000 --> 00:17:55.000]  你直接去認識他
[00:17:55.000 --> 00:18:00.000]  你去決定到底他所傳的訊息是不是講公義的呢
[00:18:00.000 --> 00:18:03.000]  他的上帝是不是鐵面無私的呢
[00:18:03.000 --> 00:18:05.000]  你要輪到荷西亞出來打圓場
[00:18:05.000 --> 00:18:06.000]  好像媽媽和爸爸一樣
[00:18:06.000 --> 00:18:08.000]  一個黑面一個白面
[00:18:08.000 --> 00:18:14.000]  阿摩斯書是一個很具體的書卷放在我們面前
[00:18:14.000 --> 00:18:18.000]  今堂我們學會了讀一卷短的先知書
[00:18:18.000 --> 00:18:19.000]  九章而已
[00:18:19.000 --> 00:18:23.000]  希望可以兩個小時內搞定
[00:18:23.000 --> 00:18:26.000]  下一堂就是讀卷最長的
[00:18:26.000 --> 00:18:28.000]  66章怎樣讀呢
[00:18:28.000 --> 00:18:36.000]  你有些經驗可以幫助你處理一個比較困難的例子
[00:18:36.000 --> 00:18:41.000]  阿摩斯書的第一章第一節
[00:18:42.000 --> 00:18:44.000]  聖經這樣說
[00:18:44.000 --> 00:18:50.000]  當猶大王烏西亞以色列王約阿斯的兒子耶羅安在位的時候
[00:18:50.000 --> 00:18:53.000]  大地震前二年
[00:18:53.000 --> 00:18:59.000]  提高阿穆人中的阿摩斯得默示論以色列
[00:18:59.000 --> 00:19:03.000]  通常大部分
[00:19:03.000 --> 00:19:06.000]  我又在講歸納性的說話
[00:19:06.000 --> 00:19:07.000]  我都應該要戒掉
[00:19:07.000 --> 00:19:11.000]  通常大部分的先知書歸納性的說話
[00:19:11.000 --> 00:19:13.000]  不應該這樣說
[00:19:13.000 --> 00:19:17.000]  都有一節開頭的標題
[00:19:17.000 --> 00:19:20.000]  例外約拿書是例外的
[00:19:20.000 --> 00:19:25.000]  很短的一個夜話的話
[00:19:25.000 --> 00:19:29.000]  臨到亞米泰的兒子約拿
[00:19:29.000 --> 00:19:34.000]  在這一節我們得到一些很重要的線索
[00:19:34.000 --> 00:19:40.000]  譬如我們剛才說的第一卷寫作先知的作品
[00:19:40.000 --> 00:19:43.000]  就是從這裡我們得到資料的
[00:19:43.000 --> 00:19:50.000]  阿摩斯是什麼年間做神的發言人呢?
[00:19:50.000 --> 00:19:58.000]  我們大概可以將他放在公元前八世紀四十年代
[00:19:58.000 --> 00:20:04.000]  公元前現在在聖經研究上用英文來說就是BCE
[00:20:04.000 --> 00:20:07.000]  就是Before the Common Era
[00:20:07.000 --> 00:20:12.000]  以前我們中學讀BCAD就是Before Christ
[00:20:12.000 --> 00:20:16.000]  AD就是拉丁文來的主後主前
[00:20:16.000 --> 00:20:19.000]  但是因為舊約聖經要和猶太的學者
[00:20:19.000 --> 00:20:23.000]  以色列的學者一起研究寫文章
[00:20:23.000 --> 00:20:26.000]  你總是口口聲聲說基督又主前
[00:20:26.000 --> 00:20:28.000]  他們是不服氣的
[00:20:28.000 --> 00:20:33.000]  所以大家就協議用了公元這個稱呼
[00:20:33.000 --> 00:20:35.000]  就是Common Era
[00:20:35.000 --> 00:20:40.000]  所以我們寫的770BCE就不是多了一個E字
[00:20:40.000 --> 00:20:44.000]  這個是現在通行的說法
[00:20:44.000 --> 00:20:46.000]  中文我們早就這樣說了
[00:20:46.000 --> 00:20:48.000]  公元我們很少說主前的
[00:20:48.000 --> 00:20:50.000]  中國人不是基督教國家
[00:20:50.000 --> 00:20:56.000]  所以你不可能在政府的文件上發現主前主後的稱呼
[00:20:56.000 --> 00:21:00.000]  公元前是倒數的
[00:21:00.000 --> 00:21:06.000]  即是770年會比740年早
[00:21:06.000 --> 00:21:11.000]  以色列國亡於721年BCE
[00:21:11.000 --> 00:21:15.000]  721比770遲
[00:21:15.000 --> 00:21:17.000]  很混亂的倒數
[00:21:17.000 --> 00:21:22.000]  用拍羊在中國人史綱的做法
[00:21:22.000 --> 00:21:26.000]  公元前八世紀都是用我們今天習慣的計法
[00:21:26.000 --> 00:21:30.000]  第幾個年代40年代
[00:21:30.000 --> 00:21:33.000]  我們知道是770到760之間
[00:21:33.000 --> 00:21:38.000]  這一段時間大概是我們中國什麼時候呢
[00:21:38.000 --> 00:21:40.000]  給你一個印象
[00:21:40.000 --> 00:21:44.000]  不是唐宋元明清那些朝代的時候
[00:21:44.000 --> 00:21:47.000]  早很多東周的時期
[00:21:47.000 --> 00:21:49.000]  什麼東周都不懂
[00:21:49.000 --> 00:21:51.000]  只懂周公
[00:21:51.000 --> 00:21:53.000]  春秋戰國你聽過了吧
[00:21:53.000 --> 00:21:58.000]  剛剛香港電視做完孔子這個劇集
[00:21:58.000 --> 00:22:01.000]  這個還要早過春秋的時代
[00:22:01.000 --> 00:22:04.000]  春秋時代的前夕
[00:22:04.000 --> 00:22:10.000]  阿摩斯是早過孔子的年代的人物
[00:22:10.000 --> 00:22:12.000]  你有一點印象
[00:22:12.000 --> 00:22:14.000]  不過你的中史可能給你沒什麼印象
[00:22:14.000 --> 00:22:16.000]  那就等於沒說
[00:22:16.000 --> 00:22:22.000]  這個年份是猶大和以色列
[00:22:22.000 --> 00:22:27.000]  兩個國家都很太平盛世的人子
[00:22:27.000 --> 00:22:31.000]  因為我們有兩個王的名字可以做參考
[00:22:31.000 --> 00:22:36.000]  烏西亞和約阿斯的兒子耶羅邦安
[00:22:36.000 --> 00:22:38.000]  上一堂我們解釋過
[00:22:38.000 --> 00:22:39.000]  有兩個耶羅邦安
[00:22:39.000 --> 00:22:42.000]  第一個耶羅邦安叫尼伯的兒子耶羅邦安
[00:22:42.000 --> 00:22:45.000]  這個就是以色列北國的第一任君王
[00:22:45.000 --> 00:22:47.000]  西方的學者稱為耶羅邦安
[00:22:47.000 --> 00:22:50.000]  一世希伯來文從來都不會這樣叫
[00:22:50.000 --> 00:22:52.000]  先用父親的名字
[00:22:52.000 --> 00:22:54.000]  現在這個耶羅邦安是第二個
[00:22:54.000 --> 00:23:00.000]  這個是殺了阿哈王全家的邊疆大臣
[00:23:00.000 --> 00:23:05.000]  耶護的第四代君主
[00:23:05.000 --> 00:23:07.000]  他的父親是約阿斯
[00:23:07.000 --> 00:23:10.000]  約阿斯的兒子耶羅邦安
[00:23:10.000 --> 00:23:14.000]  這兩個王在位的時間非常太平
[00:23:14.000 --> 00:23:18.000]  甚至我們讀獵王紀的經文
[00:23:18.000 --> 00:23:21.000]  可以讀到約拿先知在那個時候
[00:23:21.000 --> 00:23:25.000]  宣告耶和華藉耶羅邦安的手
[00:23:25.000 --> 00:23:30.000]  將以色列拯救脫離他的仇敵
[00:23:30.000 --> 00:23:32.000]  以至以色列的國界
[00:23:32.000 --> 00:23:35.000]  可以媲美所羅門王金的時期
[00:23:35.000 --> 00:23:38.000]  這個可以說我們用中國歷史的觀念
[00:23:38.000 --> 00:23:40.000]  是一個中興的時期
[00:23:40.000 --> 00:23:43.000]  通常朝代開始很威猛
[00:23:43.000 --> 00:23:44.000]  後來很差
[00:23:44.000 --> 00:23:46.000]  中間有段時間會很好
[00:23:46.000 --> 00:23:50.000]  大概阿摩斯在這段時期
[00:23:50.000 --> 00:23:52.000]  他代表上帝說話
[00:23:52.000 --> 00:23:56.000]  阿摩斯本身是一個什麼人物呢?
[00:23:56.000 --> 00:23:58.000]  時時引起誤會
[00:23:58.000 --> 00:24:02.000]  因為這書介紹他是提哥亞的木人
[00:24:02.000 --> 00:24:05.000]  他自己也是這樣介紹自己
[00:24:05.000 --> 00:24:08.000]  在阿摩斯書的第七章
[00:24:08.000 --> 00:24:14.000]  當他和祭司阿瑪謝對話的時候
[00:24:14.000 --> 00:24:15.000]  七章十四節
[00:24:15.000 --> 00:24:18.000]  阿摩斯說我是木人
[00:24:18.000 --> 00:24:21.000]  又是修理桑樹的
[00:24:21.000 --> 00:24:25.000]  聖經啟導本介紹阿摩斯書的前言
[00:24:25.000 --> 00:24:31.000]  阿摩斯是南國一個比較窮困的牧羊人
[00:24:31.000 --> 00:24:35.000]  所以他要修理桑樹去幫補家計
[00:24:35.000 --> 00:24:40.000]  這個解釋是絕對錯誤的
[00:24:40.000 --> 00:24:42.000]  為什麼我們可以肯定呢?
[00:24:42.000 --> 00:24:49.000]  因為第一章提哥亞的木人這個字
[00:24:49.000 --> 00:24:53.000]  和第七章十四節的木人這個字是不同的
[00:24:53.000 --> 00:24:57.000]  七章十四節的木人這個字就是職業
