
[00:00:00.000 --> 00:00:05.000]  請大家低頭我們一起祈禱
[00:01:58.000 --> 00:02:03.000]  而這些事實實在在就是這樣發生
[00:02:03.000 --> 00:02:07.000]  你早就告訴我們你有出路
[00:02:07.000 --> 00:02:08.000]  出路是怎樣
[00:02:08.000 --> 00:02:10.000]  我求你給我們智慧
[00:02:10.000 --> 00:02:13.000]  將你的出路跟人分享
[00:02:13.000 --> 00:02:15.000]  奉耶穌基督的名權
[00:02:15.000 --> 00:02:21.000]  上個月七日黃昏的時候
[00:02:21.000 --> 00:02:23.000]  我打開手機
[00:02:23.000 --> 00:02:26.000]  突然間看到一個訊息彈出來
[00:02:26.000 --> 00:02:29.000]  Israel at war
[00:02:29.000 --> 00:02:35.000]  以色列宣戰打仗
[00:02:35.000 --> 00:02:38.000]  我是因為這個緣故
[00:02:38.000 --> 00:02:42.000]  我回到家打開電視來看一看
[00:02:42.000 --> 00:02:46.000]  果然電視不停地在報導
[00:02:46.000 --> 00:02:51.000]  現在以色列發生的形勢
[00:02:51.000 --> 00:02:53.000]  當時我看到的
[00:02:53.000 --> 00:02:56.000]  全部是一面倒
[00:02:56.000 --> 00:03:00.000]  巴勒斯坦用飛彈、火箭
[00:03:00.000 --> 00:03:06.000]  然後他們用各種方法拆了鐵線網
[00:03:06.000 --> 00:03:08.000]  拆了之後
[00:03:08.000 --> 00:03:12.000]  然後部隊進入以色列當中
[00:03:12.000 --> 00:03:20.000]  他們對著那些守著贖罪人
[00:03:20.000 --> 00:03:23.000]  住在營幕裏的人
[00:03:23.000 --> 00:03:26.000]  開槍掃射
[00:03:26.000 --> 00:03:31.000]  打死了幾百人
[00:03:31.000 --> 00:03:33.000]  連同那些火箭
[00:03:33.000 --> 00:03:37.000]  短短一兩天裏上千的以色列人
[00:03:37.000 --> 00:03:40.000]  這樣喪生
[00:03:40.000 --> 00:03:47.000]  然後那些守衛著他們的士兵
[00:03:47.000 --> 00:03:49.000]  因為人數不多
[00:03:49.000 --> 00:03:51.000]  都是被他們殺死
[00:03:51.000 --> 00:03:53.000]  軍官士兵被他們擄掠
[00:03:53.000 --> 00:03:58.000]  然後平民也有百多二百個被擄走了
[00:03:58.000 --> 00:04:01.000]  這是開始
[00:04:01.000 --> 00:04:04.000]  開始之後
[00:04:04.000 --> 00:04:08.000]  有人叫我一起禱告
[00:04:08.000 --> 00:04:10.000]  牧師你可不可以說道
[00:04:10.000 --> 00:04:12.000]  是因為這個緣故
[00:04:12.000 --> 00:04:16.000]  兩天後就有一個祈禱會
[00:04:16.000 --> 00:04:19.000]  我就分享這個訊息
[00:04:19.000 --> 00:04:21.000]  但我就告訴他們
[00:04:21.000 --> 00:04:24.000]  這個訊息不尊無理
[00:04:24.000 --> 00:04:27.000]  我希望大家能夠回到聖經
[00:04:27.000 --> 00:04:29.000]  你看看聖經的教導
[00:04:29.000 --> 00:04:31.000]  第一對以色列人的教導
[00:04:31.000 --> 00:04:33.000]  第二對巴勒斯坦
[00:04:33.000 --> 00:04:38.000]  甚至對全世界的教導
[00:04:38.000 --> 00:04:43.000]  然後我回到家裏看新聞的時候
[00:04:43.000 --> 00:04:48.000]  深夜收到一個傳給我的
[00:04:48.000 --> 00:04:51.000]  就是曾經來到我們教會的一位
[00:04:51.000 --> 00:04:54.000]  以色列的牧者
[00:04:54.000 --> 00:04:56.000]  也是殺害院的院長
[00:04:56.000 --> 00:05:01.000]  他接受電台訪問的一個
[00:05:01.000 --> 00:05:05.000]  他說這是50年前贖罪日
[00:05:05.000 --> 00:05:07.000]  受襲的翻版
[00:05:07.000 --> 00:05:10.000]  全國陷入一種驚慌恐懼當中
[00:05:10.000 --> 00:05:13.000]  然後跟著以色列的反攻控制局勢
[00:05:13.000 --> 00:05:16.000]  一直到現在為止他都不肯罷休
[00:05:16.000 --> 00:05:18.000]  為什麼呢?
[00:05:18.000 --> 00:05:21.000]  其實是有原因的
[00:05:21.000 --> 00:05:24.000]  報章的報道已包括衝突
[00:05:24.000 --> 00:05:27.000]  所有人都知道他的原因
[00:05:27.000 --> 00:05:31.000]  但沒有人能夠解開這個死結
[00:05:31.000 --> 00:05:33.000]  為什麼呢?
[00:05:33.000 --> 00:05:35.000]  我就給你一些問題
[00:05:35.000 --> 00:05:37.000]  你就會明白
[00:05:37.000 --> 00:05:39.000]  為什麼一直到現在為止
[00:05:39.000 --> 00:05:42.000]  很難去解答
[00:05:42.000 --> 00:05:44.000]  令人信服呢?
[00:05:44.000 --> 00:05:47.000]  第一
[00:05:47.000 --> 00:05:50.000]  對著恐襲
[00:05:50.000 --> 00:05:52.000]  發生在你的國家
[00:05:52.000 --> 00:05:55.000]  成隊軍隊進入你的裏面
[00:05:55.000 --> 00:05:57.000]  殺死那些平民
[00:05:57.000 --> 00:06:00.000]  你對那些恐怖分子
[00:06:00.000 --> 00:06:06.000]  會不會打他們退了之後就算了呢?
[00:06:06.000 --> 00:06:10.000]  以色列就用911事件
[00:06:10.000 --> 00:06:13.000]  美國怎麼做呢?
[00:06:13.000 --> 00:06:14.000]  第二
[00:06:14.000 --> 00:06:17.000]  如果這些恐襲的人
[00:06:17.000 --> 00:06:19.000]  和一直去打你的人
[00:06:19.000 --> 00:06:25.000]  他要將你所有的族人清除出境
[00:06:25.000 --> 00:06:27.000]  說這塊地是他們的
[00:06:27.000 --> 00:06:29.000]  他要你走
[00:06:29.000 --> 00:06:31.000]  你會怎樣呢?
[00:06:31.000 --> 00:06:33.000]  但另一方面
[00:06:33.000 --> 00:06:35.000]  我們又看到
[00:06:35.000 --> 00:06:37.000]  你已經贏了
[00:06:37.000 --> 00:06:39.000]  佔了上風
[00:06:39.000 --> 00:06:41.000]  為什麼你要打?
[00:06:41.000 --> 00:06:43.000]  那些恐襲分子就行了
[00:06:43.000 --> 00:06:46.000]  為什麼你要殺那麼多平民?
[00:06:46.000 --> 00:06:48.000]  醫院又窄
[00:06:48.000 --> 00:06:50.000]  救護車又窄
[00:06:50.000 --> 00:06:52.000]  學校又窄
[00:06:52.000 --> 00:06:55.000]  而死的平民當中
[00:06:55.000 --> 00:06:59.000]  三分一到四分一
[00:06:59.000 --> 00:07:00.000]  是小朋友
[00:07:00.000 --> 00:07:02.000]  是小朋友
[00:07:02.000 --> 00:07:05.000]  我相信開始的時候
[00:07:05.000 --> 00:07:07.000]  頭兩天
[00:07:07.000 --> 00:07:10.000]  絕大部分的人同情以色列
[00:07:10.000 --> 00:07:12.000]  但接著的發展
[00:07:12.000 --> 00:07:16.000]  是越來越多人同情巴勒斯坦
[00:07:16.000 --> 00:07:19.000]  作為基督徒
[00:07:19.000 --> 00:07:21.000]  你面對朋友
[00:07:21.000 --> 00:07:23.000]  這些問題
[00:07:23.000 --> 00:07:26.000]  你會怎樣回應呢?
[00:07:26.000 --> 00:07:30.000]  有人曾經問我
[00:07:30.000 --> 00:07:33.000]  神是不是很偏心?
[00:07:33.000 --> 00:07:36.000]  偏袒以色列
[00:07:36.000 --> 00:07:40.000]  我跟著跟他說
[00:07:40.000 --> 00:07:43.000]  你知不知道全世界
[00:07:43.000 --> 00:07:47.000]  哪個國家受的苦難
[00:07:47.000 --> 00:07:52.000]  比以色列更多?
[00:07:52.000 --> 00:07:56.000]  我就一一數了出來
[00:07:56.000 --> 00:08:00.000]  只是最近的第二次大戰
[00:08:00.000 --> 00:08:02.000]  六百萬的猶太人
[00:08:02.000 --> 00:08:04.000]  毒氣殺死
[00:08:04.000 --> 00:08:06.000]  到現在為止
[00:08:06.000 --> 00:08:09.000]  整個國家沒有安全感
[00:08:09.000 --> 00:08:13.000]  是要用很高的圍牆圍住
[00:08:13.000 --> 00:08:18.000]  而圍牆比柏林圍牆還要高一倍以上
[00:08:18.000 --> 00:08:20.000]  第三
[00:08:20.000 --> 00:08:22.000]  你自己這個族的人
[00:08:22.000 --> 00:08:24.000]  無論去到哪個地方
[00:08:24.000 --> 00:08:28.000]  都成為一些恐襲分子
[00:08:28.000 --> 00:08:31.000]  針對的一個對象
[00:08:31.000 --> 00:08:33.000]  去到哪個地方都是
[00:08:33.000 --> 00:08:36.000]  第四方面
[00:08:36.000 --> 00:08:38.000]  在整個世界當中
[00:08:38.000 --> 00:08:40.000]  最少朋友
[00:08:40.000 --> 00:08:42.000]  很孤單
[00:08:42.000 --> 00:08:48.000]  你想不想成為一個這樣的國家的國民呢?
[00:08:48.000 --> 00:08:50.000]  我今天講到的時候
[00:08:50.000 --> 00:08:54.000]  我希望能夠從復國後歷史的發展
[00:08:54.000 --> 00:08:56.000]  和前後的原因
[00:08:56.000 --> 00:08:59.000]  接著就講到聖經裏面的過去
[00:08:59.000 --> 00:09:00.000]  怎樣去預言
[00:09:00.000 --> 00:09:01.000]  第三
[00:09:01.000 --> 00:09:04.000]  就講到聖經裏面提供一些出路
[00:09:04.000 --> 00:09:08.000]  聖經的出路是怎樣?
[00:09:08.000 --> 00:09:10.000]  第一次世界大戰結束後
[00:09:10.000 --> 00:09:13.000]  鄂圖曼帝國瓦解
[00:09:13.000 --> 00:09:18.000]  1922年就被國際聯盟決定由英國學管
[00:09:18.000 --> 00:09:20.000]  1917年
[00:09:20.000 --> 00:09:24.000]  英政府在一個Belfort Declaration
[00:09:24.000 --> 00:09:26.000]  在這個Declaration裏面
[00:09:26.000 --> 00:09:31.000]  標明支持在巴勒斯坦建立一個猶太人的
[00:09:31.000 --> 00:09:34.000]  National Home for the Jewish People
[00:09:34.000 --> 00:09:38.000]  給一個這麼古老的民族
[00:09:38.000 --> 00:09:46.000]  能夠有機會在他們的地圖上復國
[00:09:46.000 --> 00:09:51.000]  第二次世界大戰之後
[00:09:51.000 --> 00:09:57.000]  1947年成立的巴勒斯坦問題特別委員會
[00:09:57.000 --> 00:10:03.000]  當年通過了聯合國大會181議案
[00:10:03.000 --> 00:10:08.000]  將巴勒斯坦的地劃分為阿拉伯國
[00:10:08.000 --> 00:10:10.000]  以色列國
[00:10:10.000 --> 00:10:16.000]  然後耶路撒冷由聯合國來管治
[00:10:16.000 --> 00:10:19.000]  當時的議案就是這樣
[00:10:19.000 --> 00:10:26.000]  但可惜這個決議案從頭到尾沒有落實
[00:10:26.000 --> 00:10:30.000]  主要原因是阿拉伯國不接受
[00:10:30.000 --> 00:10:33.000]  第二是以色列不接受
[00:10:33.000 --> 00:10:37.000]  他們接受復國但其他國家不全部接受
[00:10:37.000 --> 00:10:40.000]  最後特別是耶路撒冷方面
[00:10:40.000 --> 00:10:42.000]  以色列是不接受
[00:10:42.000 --> 00:10:45.000]  大家都知道在這個世界裏面
[00:10:45.000 --> 00:10:50.000]  有哪個國家連自己定都在哪個地方都沒有權
[00:10:50.000 --> 00:10:53.000]  只有一個國家就是以色列
[00:10:53.000 --> 00:10:57.000]  然後二戰之後
[00:10:57.000 --> 00:11:01.000]  因為聯合國通過了這個議案
[00:11:01.000 --> 00:11:03.000]  他們自己劃分了地
[00:11:03.000 --> 00:11:07.000]  45%的領土歸巴勒斯坦
[00:11:07.000 --> 00:11:09.000]  本來就是給他們立國的
[00:11:09.000 --> 00:11:14.000]  然後55%的領土就必須分割給猶太人
[00:11:14.000 --> 00:11:16.000]  由他們立國
[00:11:16.000 --> 00:11:19.000]  這個議案一出來之後
[00:11:19.000 --> 00:11:24.000]  以色列行動非常快速
[00:11:24.000 --> 00:11:28.000]  不單止一知道這個議案的時候
[00:11:28.000 --> 00:11:30.000]  已經到處去到各國
[00:11:30.000 --> 00:11:34.000]  鼓勵猶太人回到他們自己的故土
[00:11:34.000 --> 00:11:38.000]  另一方面很短的時間裏
[00:11:38.000 --> 00:11:42.000]  宣告成立這個國家
[00:11:42.000 --> 00:11:46.000]  再一次恢復成立以色列國
[00:11:46.000 --> 00:11:49.000]  是1948年5月14日
[00:11:49.000 --> 00:11:52.000]  這是全世界轟動的一個新聞
[00:11:52.000 --> 00:11:58.000]  說以色列復國的預言已經應驗了
[00:11:58.000 --> 00:12:00.000]  但他們沒有想到
[00:12:00.000 --> 00:12:02.000]  復國之後第二天
[00:12:02.000 --> 00:12:04.000]  15日
[00:12:04.000 --> 00:12:08.000]  埃及、伊拉克、約旦、敘利亞和尼巴嫩
[00:12:08.000 --> 00:12:11.000]  這些阿拉伯聯軍
[00:12:11.000 --> 00:12:13.000]  就向以色列宣戰
[00:12:13.000 --> 00:12:15.000]  以色列就開始用民兵
[00:12:15.000 --> 00:12:17.000]  因為當時還沒有軍隊
[00:12:17.000 --> 00:12:20.000]  只有民兵來抗衡他們的攻擊
[00:12:20.000 --> 00:12:24.000]  當時雙方的比較到底是怎樣呢?
[00:12:24.000 --> 00:12:28.000]  你可以看到一場仗
[00:12:28.000 --> 00:12:31.000]  一打就打了七個月
[00:12:31.000 --> 00:12:34.000]  甚至這麼長
[00:12:34.000 --> 00:12:39.000]  是一邊打一邊訓練人
[00:12:39.000 --> 00:12:42.000]  一邊招兵一邊打一邊招兵
[00:12:42.000 --> 00:12:46.000]  但雙方的實力是懸殊
[00:12:46.000 --> 00:12:50.000]  阿拉伯聯軍起碼兩三倍
[00:12:50.000 --> 00:12:53.000]  武器是十倍以上
[00:12:53.000 --> 00:12:55.000]  比以色列多
[00:12:55.000 --> 00:12:57.000]  大家來看看
[00:12:57.000 --> 00:13:01.000]  以色列的民兵只有29000人
[00:13:01.000 --> 00:13:05.000]  但阿拉伯正規軍隊有4萬人
[00:13:05.000 --> 00:13:07.000]  然後一直增加
[00:13:07.000 --> 00:13:09.000]  你看看這些武器
[00:13:09.000 --> 00:13:11.000]  是更加不能比的
[00:13:11.000 --> 00:13:15.000]  以色列只有一個沒有槍的
[00:13:15.000 --> 00:13:17.000]  即是上面沒有槍台的
[00:13:17.000 --> 00:13:19.000]  只有一架坦克
[00:13:19.000 --> 00:13:24.000]  阿拉伯聯軍42架坦克
[00:13:24.000 --> 00:13:27.000]  裝甲車以色列兩架
[00:13:27.000 --> 00:13:30.000]  然後阿拉伯聯軍200架
[00:13:30.000 --> 00:13:33.000]  裝甲車沒有裝備的那些
[00:13:33.000 --> 00:13:35.000]  120架以色列
[00:13:35.000 --> 00:13:37.000]  但阿拉伯聯軍200架
[00:13:37.000 --> 00:13:39.000]  然後以色列五門
[00:13:39.000 --> 00:13:41.000]  阿拉伯聯軍140門
[00:13:41.000 --> 00:13:43.000]  AA和AT的機槍
[00:13:43.000 --> 00:13:46.000]  即是一連串射的機槍
[00:13:46.000 --> 00:13:48.000]  以色列有24門
[00:13:48.000 --> 00:13:51.000]  但阿拉伯聯軍220門
[00:13:51.000 --> 00:13:57.000]  飛機以色列零架
[00:13:57.000 --> 00:14:02.000]  但阿拉伯軍隊74架
[00:14:02.000 --> 00:14:06.000]  偵察機28架比正規27架
[00:14:06.000 --> 00:14:09.000]  海軍戰艦3比12
[00:14:09.000 --> 00:14:12.000]  這場仗如何呢?
[00:14:12.000 --> 00:14:17.000]  這就是立國第二天的第一場戰爭
[00:14:17.000 --> 00:14:21.000]  但打了差不多一個月的時間
[00:14:21.000 --> 00:14:23.000]  到六月聯合國
[00:14:23.000 --> 00:14:25.000]  因為看到形勢
[00:14:25.000 --> 00:14:27.000]  死的平民越來越多
[00:14:27.000 --> 00:14:30.000]  然後你奪我那些有殺那些的人
[00:14:30.000 --> 00:14:32.000]  另一個又奪
[00:14:32.000 --> 00:14:37.000]  他們的地圖又殺那些人
[00:14:37.000 --> 00:14:41.000]  每一條村都是這樣血腥進行
[00:14:41.000 --> 00:14:47.000]  聯合國規定他們雙方要停戰一個月
[00:14:47.000 --> 00:14:49.000]  而且有一個限制
[00:14:49.000 --> 00:14:54.000]  就是不可以輸入武器給這兩個地方
[00:14:54.000 --> 00:14:59.000]  巴勒斯坦和以色列都不可以輸入武器
[00:14:59.000 --> 00:15:02.000]  可惜兩邊都沒有停
[00:15:02.000 --> 00:15:05.000]  實際上最強的兩個國家
[00:15:05.000 --> 00:15:08.000]  美國和蘇聯都沒有停
[00:15:08.000 --> 00:15:10.000]  一直都是這樣
[00:15:10.000 --> 00:15:12.000]  是因為這個緣故
[00:15:12.000 --> 00:15:14.000]  打完這場仗
[00:15:14.000 --> 00:15:20.000]  以色列一個月內成立了國防軍
[00:15:20.000 --> 00:15:25.000]  然後戰事逐步佔有上方
[00:15:25.000 --> 00:15:27.000]  佔了上方之後
[00:15:27.000 --> 00:15:34.000]  實際上有一個議價還價
[00:15:34.000 --> 00:15:38.000]  聯合國終於要叫停
[00:15:38.000 --> 00:15:40.000]  叫停之後
[00:15:40.000 --> 00:15:43.000]  和他們雙方簽一個停火的綠線
[00:15:43.000 --> 00:15:45.000]  在這個綠線裏
[00:15:45.000 --> 00:15:50.000]  以色列控制巴勒斯坦的地
[00:15:50.000 --> 00:15:53.000]  增加到78%
[00:15:53.000 --> 00:15:55.000]  大家可以看到
[00:15:55.000 --> 00:15:59.000]  阿拉伯人絕對不會服氣
[00:15:59.000 --> 00:16:01.000]  但另一方面
[00:16:01.000 --> 00:16:04.000]  以色列同樣不服氣
[00:16:04.000 --> 00:16:06.000]  因為以一個國來說
[00:16:06.000 --> 00:16:10.000]  他是第一個擁有那塊地的國家
[00:16:10.000 --> 00:16:12.000]  不過這個國家
[00:16:12.000 --> 00:16:17.000]  先被亞述亡了北面的十個支派
[00:16:17.000 --> 00:16:22.000]  然後巴比倫帝國亡了南面的兩個支派
[00:16:22.000 --> 00:16:26.000]  整個國家被人佔領
[00:16:26.000 --> 00:16:29.000]  把他們的人到處遷徙
[00:16:29.000 --> 00:16:31.000]  是因為這樣對他們來說
[00:16:31.000 --> 00:16:33.000]  到底是哪個國家
[00:16:33.000 --> 00:16:37.000]  是首先在那塊地立國的呢
[00:16:37.000 --> 00:16:40.000]  他們就是用一個這樣的理由
[00:16:40.000 --> 00:16:43.000]  然後阿拉伯國家就說
[00:16:43.000 --> 00:16:45.000]  我們鄂圖曼的大帝國
[00:16:45.000 --> 00:16:47.000]  我們全部擁有這塊地
[00:16:47.000 --> 00:16:50.000]  全部都是阿拉伯人住的
[00:16:50.000 --> 00:16:54.000]  為什麼你要拿走我們這塊地
[00:16:54.000 --> 00:16:58.000]  今天整個世界爭來爭去
[00:16:58.000 --> 00:17:01.000]  你看到不是兩個國家是這樣
[00:17:01.000 --> 00:17:03.000]  很多國家都是這樣
[00:17:03.000 --> 00:17:06.000]  問題就是你說哪個時候
[00:17:06.000 --> 00:17:08.000]  你說這塊地是你的
[00:17:08.000 --> 00:17:10.000]  你說哪個時候
[00:17:10.000 --> 00:17:12.000]  所以爭著死
[00:17:12.000 --> 00:17:18.000]  然後就發展到1967年的六日戰爭
[00:17:18.000 --> 00:17:21.000]  又是聯軍來攻打以色列
[00:17:21.000 --> 00:17:26.000]  當時我都給大家知道
[00:17:26.000 --> 00:17:33.000]  當時兩邊的軍力是懸殊到不得了
[00:17:33.000 --> 00:17:37.000]  以色列軍的正規軍是四萬人
[00:17:37.000 --> 00:17:39.000]  加上後備十一萬人
[00:17:39.000 --> 00:17:42.000]  但是聯軍加起來
[00:17:42.000 --> 00:17:45.000]  這些聯軍就是拉吉、敘利亞等等
[00:17:45.000 --> 00:17:48.000]  意大利、伊拉克等等
[00:17:48.000 --> 00:17:51.000]  很多這些聯軍是一起幫他們守的
[00:17:51.000 --> 00:17:53.000]  加起來成38萬以上
[00:17:53.000 --> 00:17:56.000]  其實是40萬以上的軍隊
[00:17:56.000 --> 00:18:00.000]  然後坦克1000比2300
[00:18:00.000 --> 00:18:03.000]  裝甲車1500、1800
[00:18:03.000 --> 00:18:05.000]  飛機290架
[00:18:05.000 --> 00:18:08.000]  來到阿拉伯的950架
[00:18:08.000 --> 00:18:10.000]  然後傷亡人數
[00:18:10.000 --> 00:18:13.000]  我特意在括弧括住
[00:18:13.000 --> 00:18:16.000]  因為雙方報道的數字
[00:18:16.000 --> 00:18:20.000]  特別是阿拉伯報道的數字
[00:18:20.000 --> 00:18:23.000]  是和以色列報道的數字是很不同的
[00:18:23.000 --> 00:18:29.000]  括弧那裡是對方報道的
[00:18:29.000 --> 00:18:31.000]  大家明不明白
[00:18:31.000 --> 00:18:32.000]  是對方報道的
[00:18:32.000 --> 00:18:35.000]  沒有括弧是自己報道的
[00:18:35.000 --> 00:18:39.000]  大家可以看看分差相當遠
[00:18:39.000 --> 00:18:44.000]  我們看到在軍力裡面
[00:18:44.000 --> 00:18:47.000]  懸殊到不得了的一場戰事
[00:18:47.000 --> 00:18:51.000]  但是你發覺到整個戰事
[00:18:51.000 --> 00:18:53.000]  一面倒
[00:18:53.000 --> 00:18:58.000]  1967年為什麼會變成一面倒的戰事呢?
[00:18:58.000 --> 00:19:02.000]  因為以色列人是以極速的行動
[00:19:02.000 --> 00:19:07.000]  動員他國家裡面所有的飛機
[00:19:07.000 --> 00:19:16.000]  分頭去炸毀埃及、約旦、敘利亞、伊拉克
[00:19:16.000 --> 00:19:21.000]  所有機場的跑道和飛機
[00:19:21.000 --> 00:19:24.000]  是先廢了他的武功
[00:19:24.000 --> 00:19:27.000]  空中方面先廢了武功
[00:19:27.000 --> 00:19:29.000]  因為空中先廢了武功
[00:19:29.000 --> 00:19:35.000]  然後後面就由陸軍、坦克等部隊來配合
[00:19:35.000 --> 00:19:38.000]  在這樣的戰爭下
[00:19:38.000 --> 00:19:42.000]  阿拉伯軍隊是沒有辦法打贏的
[00:19:42.000 --> 00:19:45.000]  空中的優勢全部失去了
[00:19:45.000 --> 00:19:48.000]  所以只不過是六天的時間
[00:19:48.000 --> 00:19:51.000]  這場戰事就結束了
[00:19:51.000 --> 00:20:00.000]  但是有些政治學家、軍事學家就說
[00:20:00.000 --> 00:20:08.000]  如果熟讀孫子兵法的人
[00:20:08.000 --> 00:20:11.000]  你就知道這是一場兵家大忌
[00:20:11.000 --> 00:20:15.000]  因為這場戰勝得太輕鬆
[00:20:15.000 --> 00:20:19.000]  太易和太一面倒
[00:20:19.000 --> 00:20:23.000]  帶來的結果是導致以色列掉以輕心
[00:20:23.000 --> 00:20:26.000]  他以為他們是長城郡
[00:20:26.000 --> 00:20:29.000]  這是一個致命的
[00:20:29.000 --> 00:20:34.000]  因為阿拉伯國家不服氣
[00:20:34.000 --> 00:20:39.000]  所以他們在1973年
[00:20:39.000 --> 00:20:41.000]  趁著贖罪日
[00:20:41.000 --> 00:20:43.000]  一個個以色列人放假
[00:20:43.000 --> 00:20:45.000]  特別是最後一天
[00:20:45.000 --> 00:20:47.000]  連軍隊都放假的時候
[00:20:47.000 --> 00:20:53.000]  突然拉及敘利亞和一些聯軍
[00:20:53.000 --> 00:20:57.000]  兵分三路來進攻以色列
[00:20:57.000 --> 00:21:01.000]  以色列完全沒有防備
[00:21:01.000 --> 00:21:07.000]  約旦國王曾經通知過
[00:21:07.000 --> 00:21:13.000]  當時的女總理梅夫人
[00:21:13.000 --> 00:21:22.000]  但她說她不相信埃及會攻打她
[00:21:22.000 --> 00:21:24.000]  掉以輕心
[00:21:24.000 --> 00:21:26.000]  因為這個原因
[00:21:26.000 --> 00:21:28.000]  埃及動員了她的飛機
[00:21:28.000 --> 00:21:30.000]  三百四十多架
[00:21:30.000 --> 00:21:32.000]  然後開始進攻
[00:21:32.000 --> 00:21:38.000]  九百多個坦克進攻
[00:21:38.000 --> 00:21:42.000]  敘利亞那邊也動員了軍隊
[00:21:42.000 --> 00:21:44.000]  從北邊南侵
[00:21:44.000 --> 00:21:48.000]  軍事開始的時候一面倒
[00:21:48.000 --> 00:21:52.000]  大家看看數字
[00:21:52.000 --> 00:21:57.000]  你就會知道當時的情況
[00:21:57.000 --> 00:22:02.000]  1973年正規軍阿拉伯聯軍五十七萬
[00:22:02.000 --> 00:22:05.000]  以色列常備軍只有十一萬五千
[00:22:05.000 --> 00:22:07.000]  加上後備軍
[00:22:07.000 --> 00:22:09.000]  然後坦克四千對一千七
[00:22:09.000 --> 00:22:11.000]  飛機一千對五百
[00:22:11.000 --> 00:22:13.000]  但是傷亡的數字
[00:22:13.000 --> 00:22:20.000]  大家知道以色列沒有先發制人
[00:22:20.000 --> 00:22:24.000]  帶來的傷亡
[00:22:24.000 --> 00:22:28.000]  是他們沒有想像的那麼多
[00:22:28.000 --> 00:22:31.000]  二千八百多人死了
[00:22:31.000 --> 00:22:34.000]  傷的更多
[00:22:34.000 --> 00:22:38.000]  特別有一件事
[00:22:38.000 --> 00:22:43.000]  我想今天你們很少人會留意
[00:22:43.000 --> 00:22:45.000]  就是軍官
[00:22:45.000 --> 00:22:51.000]  而且軍官的傷亡率是全世界所有國家
[00:22:51.000 --> 00:22:55.000]  傷亡率最高的國家
[00:22:55.000 --> 00:22:58.000]  平均百分之二十的軍官
[00:22:58.000 --> 00:23:02.000]  在戰爭中死亡
[00:23:02.000 --> 00:23:06.000]  為什麼?因為軍官身先士卒
[00:23:06.000 --> 00:23:09.000]  什麼都要頂住
[00:23:09.000 --> 00:23:11.000]  一架對十架坦克
[00:23:11.000 --> 00:23:13.000]  你都要打
[00:23:13.000 --> 00:23:17.000]  因為這樣的原因傷亡非常慘重
[00:23:17.000 --> 00:23:21.000]  但是這次戰爭之後
[00:23:21.000 --> 00:23:24.000]  我們看到聯合國介入
[00:23:24.000 --> 00:23:26.000]  以色列就要退兵
[00:23:26.000 --> 00:23:30.000]  雖然他們本來得到一大片土地
[00:23:30.000 --> 00:23:36.000]  比他們自己的國家多十倍
[00:23:36.000 --> 00:23:39.000]  但是他們都要歸還這些土地
[00:23:39.000 --> 00:23:43.000]  給跟他們打仗的國家
[00:23:43.000 --> 00:23:45.000]  從那時候開始
[00:23:45.000 --> 00:23:47.000]  他們的戰事仍然是沒完沒了
[00:23:47.000 --> 00:23:49.000]  但那些是小的衝突
[00:23:49.000 --> 00:23:51.000]  一直到今年十月
[00:23:51.000 --> 00:23:53.000]  這個贖罪日
[00:23:53.000 --> 00:23:55.000]  又是贖罪日
