
[00:00:00.000 --> 00:00:08.560]  今天主要跟大家分享一下神學是甚麼
[00:03:47.040 --> 00:03:51.280]  而是不要被世界的智慧捆綁你
[00:03:51.280 --> 00:03:56.720]  如果你要從世界的智慧的捆綁釋放出來
[00:03:56.720 --> 00:03:59.600]  你要首先明白甚麼叫做世界的智慧
[00:03:59.600 --> 00:04:01.760]  就是你要明白有些甚麼東西是
[00:04:01.760 --> 00:04:04.240]  先框著你的思想
[00:04:04.240 --> 00:04:05.760]  舉個例子
[00:04:05.760 --> 00:04:10.080]  說回保羅說希臘人的例子
[00:04:10.080 --> 00:04:11.840]  希臘人的智慧是甚麼呢?
[00:04:11.840 --> 00:04:13.600]  希臘人的智慧就是總覺得
[00:04:13.600 --> 00:04:16.960]  世間永恆的東西是最有價值的
[00:04:16.960 --> 00:04:18.480]  所以一加一等於二
[00:04:18.480 --> 00:04:19.840]  他們覺得很偉大
[00:04:19.840 --> 00:04:21.360]  因為一加一等於二
[00:04:21.360 --> 00:04:22.720]  希臘人就是這麼相信你
[00:04:22.720 --> 00:04:24.160]  又這麼相信一千年之後
[00:04:24.160 --> 00:04:25.120]  假如有人的話
[00:04:25.120 --> 00:04:27.200]  都是一加一等於二的
[00:04:27.200 --> 00:04:29.920]  他們覺得永恆的東西是很偉大的
[00:04:29.920 --> 00:04:33.120]  會變的東西就沒有甚麼價值的
[00:04:33.120 --> 00:04:37.200]  所以譬如舉個例子
[00:04:37.200 --> 00:04:38.240]  你怎樣追女孩子
[00:04:38.240 --> 00:04:38.720]  舉個例子
[00:04:38.720 --> 00:04:40.080]  這些道理沒有甚麼意義的
[00:04:40.080 --> 00:04:42.160]  追女孩子追完就散了
[00:04:42.160 --> 00:04:43.760]  很快就過眼雲煙
[00:04:43.760 --> 00:04:44.800]  追到給你又怎樣呢?
[00:04:44.800 --> 00:04:46.720]  跟著你追到可能更痛苦
[00:04:46.720 --> 00:04:49.280]  這些是不重要的
[00:04:49.280 --> 00:04:52.000]  這些過眼雲煙的道理
[00:04:52.000 --> 00:04:55.040]  永恆的道理才是最重要的
[00:04:55.040 --> 00:04:58.160]  所以從希臘人的立場來看
[00:04:58.160 --> 00:04:59.840]  就很難接受福音
[00:04:59.840 --> 00:05:00.560]  為甚麼呢?
[00:05:00.560 --> 00:05:03.200]  福音說永恆的神
[00:05:03.200 --> 00:05:06.720]  「道成肉身」來到這個世界
[00:05:06.720 --> 00:05:09.120]  這個永恆不變的神
[00:05:09.120 --> 00:05:14.160]  居然變成了一個會肚餓、會口渴、會死的子耶穌
[00:05:14.160 --> 00:05:16.320]  希臘人就沒有辦法接受這件事
[00:05:16.320 --> 00:05:19.920]  因為他們覺得最高尚的東西
[00:05:19.920 --> 00:05:22.880]  怎會變成一個這麼低下的東西呢?
[00:05:22.880 --> 00:05:24.400]  不可能的
[00:05:24.400 --> 00:05:29.680]  我們的特首曾蔭權突然間去洗廁所
[00:05:29.680 --> 00:05:31.200]  他們覺得不可能的
[00:05:31.200 --> 00:05:33.200]  不可以接受這件事
[00:05:33.200 --> 00:05:35.520]  所以他們不能夠接受福音
[00:05:35.520 --> 00:05:40.720]  本來說這個正是他們的智慧綑綁了他們
[00:05:40.720 --> 00:05:43.920]  他們不知道原來他們的智慧是有問題的
[00:05:43.920 --> 00:05:47.280]  他們要用他們的智慧去衡量福音
[00:05:47.280 --> 00:05:49.040]  所以覺得福音有問題
[00:05:49.040 --> 00:05:52.560]  所以我們去學習神學的一個學習的功課
[00:05:52.560 --> 00:05:54.400]  就是學習反省
[00:05:54.400 --> 00:05:58.160]  知道自己到底有甚麼思想在影響我們
[00:05:58.160 --> 00:06:03.440]  以致我們不要被世間給我們的智慧去綑綁我們
[00:06:03.440 --> 00:06:06.640]  舉一些教會實際的例子
[00:06:06.640 --> 00:06:10.320]  我以前的教會在紐約的教會
[00:06:10.320 --> 00:06:11.760]  當年在紐約安寧
[00:06:11.760 --> 00:06:14.400]  紐約的教會很有趣的
[00:06:14.400 --> 00:06:17.520]  香港比較難遇到這樣的教會
[00:06:17.520 --> 00:06:21.920]  因為紐約是一個多文化的教會
[00:06:21.920 --> 00:06:24.320]  所以我在那間教會
[00:06:24.320 --> 00:06:28.160]  一間教會有三個語言的課
[00:06:28.160 --> 00:06:30.320]  我在中文課服事
[00:06:30.320 --> 00:06:32.800]  有時也會去英文課講一下
[00:06:32.800 --> 00:06:34.800]  另外還有一個西班牙課
[00:06:34.800 --> 00:06:36.560]  有三個課的
[00:06:36.560 --> 00:06:39.440]  在三個課一起同一個建築物
[00:06:39.440 --> 00:06:41.360]  同一個教會來敬拜
[00:06:41.360 --> 00:06:44.960]  你就會發覺很多人間的智慧就會出來
[00:06:44.960 --> 00:06:50.560]  各持一方人間的智慧就會搞到很多磨擦出來
[00:06:50.560 --> 00:06:52.560]  舉個例子來說
[00:06:52.560 --> 00:06:57.520]  我們外國人的教會很流行
[00:06:57.520 --> 00:07:03.520]  在外國的中國人教會很流行有外宴這件事
[00:07:03.520 --> 00:07:05.520]  因為外國教會地方大一點
[00:07:05.520 --> 00:07:08.560]  有廚房可以送大員可以一起吃東西
[00:07:08.560 --> 00:07:10.560]  香港教會就難一點
[00:07:10.560 --> 00:07:14.080]  我們教會也有外宴這回事
[00:07:14.080 --> 00:07:17.280]  我們中文部是在一個地下室
[00:07:17.280 --> 00:07:20.880]  中文部敬拜的地方就像這裡
[00:07:20.880 --> 00:07:22.240]  在一個地爐那裡
[00:07:22.240 --> 00:07:24.240]  然後英文課就在樓上
[00:07:24.240 --> 00:07:26.240]  不過一個不好處就是
[00:07:26.240 --> 00:07:29.040]  你會發覺氣味向上升
[00:07:29.040 --> 00:07:32.240]  我試過有一次
[00:07:32.240 --> 00:07:34.640]  星期六,幸好是星期六
[00:07:34.640 --> 00:07:35.680]  不是星期日
[00:07:35.680 --> 00:07:37.680]  我試過星期六有一次
[00:07:37.680 --> 00:07:41.680]  我煮菜給一百多人吃
[00:07:41.680 --> 00:07:43.680]  是一個上當年的壯舉
[00:07:43.680 --> 00:07:45.680]  那次星期六煮菜
[00:07:45.680 --> 00:07:49.680]  就想鬥士炒雞翼
[00:07:49.680 --> 00:07:51.680]  那次很痛苦
[00:07:51.680 --> 00:07:53.680]  要將雞翼斬開
[00:07:53.680 --> 00:07:55.680]  斬碎它,斬了一百個人
[00:07:55.680 --> 00:07:57.680]  斬完手都掉了出來
[00:07:57.680 --> 00:07:59.680]  鬥士炒雞翼
[00:07:59.680 --> 00:08:01.680]  在地下室炒
[00:08:01.680 --> 00:08:03.680]  炒著炒著有個白人走下來
[00:08:03.680 --> 00:08:05.680]  問我你們是不是食物壞了
[00:08:05.680 --> 00:08:07.680]  怎麼這麼臭
[00:08:07.680 --> 00:08:09.680]  我說沒有啊
[00:08:09.680 --> 00:08:11.680]  我只是炒
[00:08:11.680 --> 00:08:13.680]  幸好那次是鬥士雞翼
[00:08:13.680 --> 00:08:15.680]  如果那次是蝦醬炒鳳菜
[00:08:15.680 --> 00:08:17.680]  可能他還受不了
[00:08:17.680 --> 00:08:19.680]  所以很多時候
[00:08:19.680 --> 00:08:21.680]  西方白人看我們中國人的教會
[00:08:21.680 --> 00:08:23.680]  你煮菜就不要說話了
[00:08:23.680 --> 00:08:25.680]  然後什麼叫乾淨
[00:08:25.680 --> 00:08:27.680]  有不同的程度
[00:08:27.680 --> 00:08:29.680]  我們中國人通常覺得乾淨
[00:08:29.680 --> 00:08:31.680]  就是看不到髒東西
[00:08:31.680 --> 00:08:33.680]  外國人有時候
[00:08:33.680 --> 00:08:35.680]  廁所乾淨標準高一點
[00:08:35.680 --> 00:08:37.680]  要拿來清潔
[00:08:37.680 --> 00:08:39.680]  才叫乾淨
[00:08:39.680 --> 00:08:41.680]  所以又覺得我們很髒
[00:08:41.680 --> 00:08:43.680]  我們中國人有時候
[00:08:43.680 --> 00:08:45.680]  看他們有些東西很難習慣
[00:08:45.680 --> 00:08:47.680]  例如外國人看屍禽
[00:08:47.680 --> 00:08:49.680]  看得很重要
[00:08:49.680 --> 00:08:51.680]  很專業
[00:08:51.680 --> 00:08:53.680]  他們又很樂意給錢請屍禽
[00:08:53.680 --> 00:08:55.680]  他們覺得
[00:08:55.680 --> 00:08:57.680]  這是天公地道的事
[00:08:57.680 --> 00:08:59.680]  我們中國人的教會
[00:08:59.680 --> 00:09:01.680]  看就覺得怪怪的
[00:09:01.680 --> 00:09:03.680]  屍禽你們的弟兄沒有拿錢
[00:09:03.680 --> 00:09:05.680]  誰說的
[00:09:05.680 --> 00:09:07.680]  我們中文的教會就覺得
[00:09:07.680 --> 00:09:09.680]  屍禽是一個侍奉
[00:09:09.680 --> 00:09:11.680]  怎麼會拿錢呢
[00:09:11.680 --> 00:09:13.680]  所以就不滿意
[00:09:13.680 --> 00:09:15.680]  外國人的教會
[00:09:15.680 --> 00:09:17.680]  用錢
[00:09:17.680 --> 00:09:19.680]  屍禽又給錢
[00:09:19.680 --> 00:09:21.680]  又弄一個風琴
[00:09:21.680 --> 00:09:23.680]  音響器材買個電子琴
[00:09:23.680 --> 00:09:25.680]  要買一千元美金的電子琴
[00:09:25.680 --> 00:09:27.680]  最好的那些
[00:09:27.680 --> 00:09:29.680]  年年不絕就爭論這些東西
[00:09:29.680 --> 00:09:31.680]  錢哪些重要
[00:09:31.680 --> 00:09:33.680]  哪些不重要
[00:09:33.680 --> 00:09:35.680]  其實不止這些
[00:09:35.680 --> 00:09:37.680]  來到我們中國人的教會
[00:09:37.680 --> 00:09:39.680]  我們不知道你們教會有沒有這樣的爭議
[00:09:39.680 --> 00:09:41.680]  剛才大唱歌的弟兄
[00:09:41.680 --> 00:09:43.680]  大唱歌的哪位
[00:09:43.680 --> 00:09:45.680]  這位弟兄
[00:09:45.680 --> 00:09:47.680]  他剛才大唱歌裡面
[00:09:47.680 --> 00:09:49.680]  有些是現代的香港人寫的詩歌
[00:09:49.680 --> 00:09:51.680]  又有國語的詩歌
[00:09:51.680 --> 00:09:53.680]  又有一首How can it be
[00:09:53.680 --> 00:09:55.680]  比較舊的詩歌
[00:09:55.680 --> 00:09:57.680]  各種風格的詩歌
[00:09:57.680 --> 00:09:59.680]  混在一起
[00:09:59.680 --> 00:10:01.680]  有些教會
[00:10:01.680 --> 00:10:03.680]  只是唱詩歌
[00:10:03.680 --> 00:10:05.680]  唱什麼的詩歌都可以爭論
[00:10:05.680 --> 00:10:07.680]  教會裡面可不可以
[00:10:07.680 --> 00:10:09.680]  讓鼓也爭論
[00:10:09.680 --> 00:10:11.680]  我不知道你們教會有沒有爭論過
[00:10:11.680 --> 00:10:13.680]  有些教會為了這些東西都爭論
[00:10:13.680 --> 00:10:15.680]  想說的就是
[00:10:15.680 --> 00:10:17.680]  很多時候其實我們所做的東西
[00:10:17.680 --> 00:10:19.680]  未必有所謂絕對對錯
[00:10:19.680 --> 00:10:21.680]  教會可不可以用鼓
[00:10:21.680 --> 00:10:23.680]  我覺得無所謂的
[00:10:23.680 --> 00:10:25.680]  弟兄怎麼會接受得到就用
[00:10:25.680 --> 00:10:27.680]  沒有絕對的東西
[00:10:27.680 --> 00:10:29.680]  不要打鼓的人就說
[00:10:29.680 --> 00:10:31.680]  不打鼓的人怎麼這麼落後
[00:10:31.680 --> 00:10:33.680]  不打鼓的人就說打鼓的人怎麼這麼不熟練
[00:10:33.680 --> 00:10:35.680]  這樣就不好了
[00:10:35.680 --> 00:10:37.680]  這些純粹是一些文化上的偏見
[00:10:37.680 --> 00:10:39.680]  我們其實讀神學
[00:10:39.680 --> 00:10:41.680]  其實就是幫助我們
[00:10:41.680 --> 00:10:43.680]  所謂有闊度的反省
[00:10:43.680 --> 00:10:45.680]  不能局限於我們
[00:10:45.680 --> 00:10:47.680]  看一種事物的方法
[00:10:47.680 --> 00:10:49.680]  再說一個例子
[00:10:49.680 --> 00:10:51.680]  譬如你也說
[00:10:51.680 --> 00:10:53.680]  我們在熟悉機構的
[00:10:53.680 --> 00:10:55.680]  我們在熟悉機構的人
[00:10:55.680 --> 00:10:57.680]  很多時候做事
[00:10:57.680 --> 00:10:59.680]  要講效率
[00:10:59.680 --> 00:11:01.680]  我們以前不是經常
[00:11:01.680 --> 00:11:03.680]  罵董某
[00:11:03.680 --> 00:11:05.680]  義而不決 決而不衡
[00:11:05.680 --> 00:11:07.680]  所以罵到
[00:11:07.680 --> 00:11:09.680]  董建華
[00:11:09.680 --> 00:11:11.680]  罵到他
[00:11:11.680 --> 00:11:13.680]  但你會發覺
[00:11:13.680 --> 00:11:15.680]  如果你在教會服事
[00:11:15.680 --> 00:11:17.680]  你會發覺
[00:11:17.680 --> 00:11:19.680]  其實義而不決
[00:11:19.680 --> 00:11:21.680]  決而不衡
[00:11:21.680 --> 00:11:23.680]  這件事在教會經常發生
[00:11:23.680 --> 00:11:25.680]  但你會發覺
[00:11:25.680 --> 00:11:27.680]  教會雖然義而不決
[00:11:27.680 --> 00:11:29.680]  決而不衡
[00:11:29.680 --> 00:11:31.680]  但教會也在繼續成長
[00:11:31.680 --> 00:11:33.680]  很奇怪
[00:11:33.680 --> 00:11:35.680]  如果從熟悉的角度來看
[00:11:35.680 --> 00:11:37.680]  有時候你會覺得教會做事
[00:11:37.680 --> 00:11:39.680]  是很沒有效率的
[00:11:39.680 --> 00:11:41.680]  我不知道你們的課堂會
[00:11:41.680 --> 00:11:43.680]  有沒有會又大會
[00:11:43.680 --> 00:11:45.680]  有時候會開會又大會
[00:11:45.680 --> 00:11:47.680]  浸信會那些
[00:11:47.680 --> 00:11:49.680]  是很沒有效率的
[00:11:49.680 --> 00:11:51.680]  教會也會爭論
[00:11:51.680 --> 00:11:53.680]  買椅子
[00:11:53.680 --> 00:11:55.680]  買一百元的椅子
[00:11:55.680 --> 00:11:57.680]  買一百五十元的椅子
[00:11:57.680 --> 00:11:59.680]  有些人一百五十元
[00:11:59.680 --> 00:12:01.680]  用久了
[00:12:01.680 --> 00:12:03.680]  有些人省錢
[00:12:03.680 --> 00:12:05.680]  教會不要浪費
[00:12:05.680 --> 00:12:07.680]  買這麼貴的椅子
[00:12:07.680 --> 00:12:09.680]  不如給柬埔寨
[00:12:09.680 --> 00:12:11.680]  一百元的椅子
[00:12:11.680 --> 00:12:13.680]  還是一百五十元的椅子
[00:12:13.680 --> 00:12:15.680]  也可以爭論
[00:12:15.680 --> 00:12:17.680]  如果講效率
[00:12:17.680 --> 00:12:19.680]  譬如說他決定
[00:12:19.680 --> 00:12:21.680]  一百元椅子還是一百五十元椅子
[00:12:21.680 --> 00:12:23.680]  總之他決定
[00:12:23.680 --> 00:12:25.680]  執事會說什麼
[00:12:25.680 --> 00:12:27.680]  那就很有效率
[00:12:27.680 --> 00:12:29.680]  但這樣做事的教會
[00:12:29.680 --> 00:12:31.680]  未必成長
[00:12:31.680 --> 00:12:33.680]  很有效率的教會
[00:12:33.680 --> 00:12:35.680]  未必是成長的教會
[00:12:35.680 --> 00:12:37.680]  最重要是未必能夠造就人的教會
[00:12:37.680 --> 00:12:39.680]  教會的目的不是
[00:12:39.680 --> 00:12:41.680]  做事出來
[00:12:41.680 --> 00:12:43.680]  不是說你可以找到最多的program
[00:12:43.680 --> 00:12:45.680]  最快決定
[00:12:45.680 --> 00:12:47.680]  教會是要造就人的生命
[00:12:47.680 --> 00:12:49.680]  而在造就人的生命的時候
[00:12:49.680 --> 00:12:51.680]  一定要有人參與
[00:12:51.680 --> 00:12:53.680]  給弟兄姊妹參與的機會
[00:12:53.680 --> 00:12:55.680]  就好像在家裡
[00:12:55.680 --> 00:12:57.680]  做事都很沒有效率
[00:12:57.680 --> 00:12:59.680]  我不知道當中的夫妻
[00:12:59.680 --> 00:13:01.680]  怎樣
[00:13:01.680 --> 00:13:03.680]  我家裡經常都是這樣的
[00:13:03.680 --> 00:13:05.680]  我問我老婆今晚去哪裡吃
[00:13:05.680 --> 00:13:07.680]  我老婆就跟我說
[00:13:07.680 --> 00:13:09.680]  你決定
[00:13:09.680 --> 00:13:11.680]  接著我就說不如去那家餐館吃
[00:13:11.680 --> 00:13:13.680]  接著我老婆就說
[00:13:13.680 --> 00:13:15.680]  那家餐館的食物不好吃
[00:13:15.680 --> 00:13:17.680]  我就說去B餐館吃
[00:13:17.680 --> 00:13:19.680]  但那家餐館太貴了
[00:13:19.680 --> 00:13:21.680]  接著去C餐館吃
[00:13:21.680 --> 00:13:23.680]  我老婆就說我不喜歡C餐館的食物
[00:13:23.680 --> 00:13:25.680]  於是我就跟太太說
[00:13:25.680 --> 00:13:27.680]  你們決定
[00:13:27.680 --> 00:13:29.680]  他們又會說不行
[00:13:29.680 --> 00:13:31.680]  你決定好
[00:13:31.680 --> 00:13:33.680]  所以在家裡
[00:13:33.680 --> 00:13:35.680]  吃一餐飯都很沒有效率
[00:13:35.680 --> 00:13:37.680]  但是
[00:13:37.680 --> 00:13:39.680]  就在這樣的setting裡面
[00:13:39.680 --> 00:13:41.680]  你才覺得這個屬於你的家
[00:13:41.680 --> 00:13:43.680]  如果每樣東西都講效率
[00:13:43.680 --> 00:13:45.680]  這個就不是在家裡
[00:13:45.680 --> 00:13:47.680]  就是要每個人都參與
[00:13:47.680 --> 00:13:49.680]  經常都吵架
[00:13:49.680 --> 00:13:51.680]  吵完架之後你就覺得很屬於這個家
[00:13:51.680 --> 00:13:53.680]  因為你在這個地方
[00:13:53.680 --> 00:13:55.680]  是比真氣還要冷的
[00:13:55.680 --> 00:13:57.680]  所以我覺得
[00:13:57.680 --> 00:13:59.680]  在我們教會裡面
[00:13:59.680 --> 00:14:01.680]  很多時候都是
[00:14:01.680 --> 00:14:03.680]  就是要這樣磨磨磨
[00:14:03.680 --> 00:14:05.680]  吵一頓
[00:14:05.680 --> 00:14:07.680]  最後很多時候教會
[00:14:07.680 --> 00:14:09.680]  很多決定都沒有所謂
[00:14:09.680 --> 00:14:11.680]  一百塊也沒有所謂
[00:14:11.680 --> 00:14:13.680]  一百五十塊其實每樣決定都是好的
[00:14:13.680 --> 00:14:15.680]  不過最重要是中間的過程
[00:14:15.680 --> 00:14:17.680]  大家都覺得被對方聽到
[00:14:17.680 --> 00:14:19.680]  大家都是這個家的一部分
[00:14:19.680 --> 00:14:21.680]  可以發表意見
[00:14:21.680 --> 00:14:25.680]  可以以一個家的成員去投入
[00:14:25.680 --> 00:14:27.680]  而不是一個consumer
[00:14:27.680 --> 00:14:29.680]  一個顧客走來聽哪裡就算了
[00:14:29.680 --> 00:14:31.680]  這個真的是你的家
[00:14:31.680 --> 00:14:33.680]  就是這樣的過程之中
[00:14:33.680 --> 00:14:35.680]  教會才會成長
[00:14:35.680 --> 00:14:37.680]  人的生命才會被神所得著
[00:14:37.680 --> 00:14:41.680]  弟兄姊妹才會建立這個團體
[00:14:41.680 --> 00:14:43.680]  換句話來說
[00:14:43.680 --> 00:14:45.680]  很多時候世間的智慧
[00:14:45.680 --> 00:14:47.680]  會帶來
[00:14:47.680 --> 00:14:49.680]  如果你將世間的智慧
[00:14:49.680 --> 00:14:51.680]  搬到教會
[00:14:51.680 --> 00:14:53.680]  可能會帶來很多麻煩
[00:14:53.680 --> 00:14:55.680]  那你怎樣去明白這些東西呢
[00:14:55.680 --> 00:14:57.680]  就不是靠無知可以明白
[00:14:57.680 --> 00:14:59.680]  是要去反省
[00:14:59.680 --> 00:15:01.680]  知道原來很多時候我這樣想
[00:15:01.680 --> 00:15:03.680]  不是一定是聖經教導
[00:15:03.680 --> 00:15:05.680]  可能是因為我以前做的那一份
[00:15:05.680 --> 00:15:07.680]  行業的人是這樣想的
[00:15:07.680 --> 00:15:09.680]  或者可能是社會的人是這樣想的
[00:15:09.680 --> 00:15:11.680]  我不知不覺之中
[00:15:11.680 --> 00:15:13.680]  我就將這些東西帶回教會
[00:15:13.680 --> 00:15:15.680]  所以學習神學的反省
[00:15:15.680 --> 00:15:17.680]  首先去想想
[00:15:17.680 --> 00:15:19.680]  自己反省一下
[00:15:19.680 --> 00:15:21.680]  會不會像希臘人那樣
[00:15:21.680 --> 00:15:23.680]  以為真理就是這樣
[00:15:23.680 --> 00:15:25.680]  原來神的道理是不同的
[00:15:25.680 --> 00:15:27.680]  這是第一方面希臘人的問題
[00:15:27.680 --> 00:15:29.680]  猶太人的問題
[00:15:29.680 --> 00:15:31.680]  這裡說到猶太人要求神蹟
[00:15:31.680 --> 00:15:33.680]  所以福音在猶太人
[00:15:33.680 --> 00:15:35.680]  看上來就是半腳石
[00:15:35.680 --> 00:15:37.680]  這個也不奇怪
[00:15:37.680 --> 00:15:39.680]  如果大家看過電影
[00:15:39.680 --> 00:15:41.680]  最近Charles Heston死了
[00:15:41.680 --> 00:15:43.680]  Heston拍了十部電影
[00:15:43.680 --> 00:15:45.680]  神很威風的
[00:15:45.680 --> 00:15:47.680]  在天上走路
[00:15:47.680 --> 00:15:49.680]  閃電的石板掉下來
[00:15:49.680 --> 00:15:51.680]  拍了十部電影
[00:15:51.680 --> 00:15:53.680]  我們有時候想到神
[00:15:53.680 --> 00:15:55.680]  應該是一個很威風的神
[00:15:55.680 --> 00:15:57.680]  猶太人也是
[00:15:57.680 --> 00:15:59.680]  神是高高在上的神
[00:15:59.680 --> 00:16:01.680]  回教徒的神
[00:16:01.680 --> 00:16:03.680]  都是高高在上的神
[00:16:03.680 --> 00:16:05.680]  今天的回教徒
[00:16:05.680 --> 00:16:07.680]  信不了耶穌
[00:16:07.680 --> 00:16:09.680]  信不了基督教
[00:16:09.680 --> 00:16:11.680]  類似當年猶太人的問題
[00:16:11.680 --> 00:16:13.680]  覺得這麼偉大的神
[00:16:13.680 --> 00:16:15.680]  不可能變成一個人
[00:16:15.680 --> 00:16:17.680]  神應該很偉大
[00:16:17.680 --> 00:16:19.680]  宗教應該說神蹟
[00:16:19.680 --> 00:16:21.680]  要說power
[00:16:21.680 --> 00:16:23.680]  power manifestation 要很威風
[00:16:23.680 --> 00:16:25.680]  有時候
[00:16:25.680 --> 00:16:27.680]  保羅提到
[00:16:27.680 --> 00:16:29.680]  我們很多時候
[00:16:29.680 --> 00:16:31.680]  不好好去反省的時候
[00:16:31.680 --> 00:16:33.680]  往往被這種
