
[00:00:00.000 --> 00:00:03.920]  當我們去到農曆年最後一天的時候
[00:03:32.100 --> 00:03:34.980]  就是城裡面有任何糾紛出現
[00:03:34.980 --> 00:03:37.060]  有兩個人彼此不和的時候
[00:03:37.060 --> 00:03:38.620]  他們就去到那個地方
[00:03:38.620 --> 00:03:41.460]  就坐在那裡的人有權去決定
[00:03:41.460 --> 00:03:42.660]  誰對誰錯
[00:03:42.660 --> 00:03:43.860]  換句話來說
[00:03:43.860 --> 00:03:46.260]  他們是定奪是非
[00:03:46.260 --> 00:03:48.620]  他們是審判官
[00:03:48.620 --> 00:03:51.100]  所以在這個地方我們看得見
[00:03:51.100 --> 00:03:52.380]  羅德在這個城
[00:03:52.380 --> 00:03:54.300]  是有影響力的人
[00:03:54.300 --> 00:03:56.100]  是有勢力的人
[00:03:56.100 --> 00:03:58.260]  但是
[00:03:58.740 --> 00:03:59.940]  雖然他是一個
[00:03:59.940 --> 00:04:01.100]  善的領袖
[00:04:01.100 --> 00:04:03.180]  但是我們看見索多瑪
[00:04:03.180 --> 00:04:04.500]  在當時來說
[00:04:04.500 --> 00:04:07.260]  是慘不忍睹
[00:04:07.260 --> 00:04:09.060]  道德敗壞
[00:04:09.060 --> 00:04:10.460]  的一個聖士
[00:04:10.460 --> 00:04:12.300]  在哪裡看到呢
[00:04:12.300 --> 00:04:14.780]  我們一路看第四節開始
[00:04:14.780 --> 00:04:16.740]  去到第八節
[00:04:16.740 --> 00:04:18.860]  第四到第八節
[00:04:18.860 --> 00:04:20.060]  我們一起讀
[00:04:20.060 --> 00:04:21.980]  他們還沒有躺下
[00:04:21.980 --> 00:04:27.140]  呼叫羅德遜
[00:04:28.460 --> 00:04:29.220]  讓我躺下去
[00:04:29.220 --> 00:04:30.740]  叫他們帶出來
[00:04:30.740 --> 00:04:32.380]  再跟羅德遜說話
[00:04:32.380 --> 00:04:40.340]  請你們不要做這樣的事
[00:04:40.340 --> 00:04:48.060]  道我卸下
[00:04:48.060 --> 00:04:50.100]  不要向他們做什麼
[00:04:50.100 --> 00:04:51.900]  在這段聖經當中
[00:04:51.900 --> 00:04:54.020]  我們看到當時整個
[00:04:54.020 --> 00:04:57.460]  索多瑪那種歪風
[00:04:57.620 --> 00:04:59.620]  是歪到什麼地步呢
[00:04:59.620 --> 00:05:02.300]  是歪到一個地步
[00:05:02.300 --> 00:05:05.460]  索多瑪城裡各處的人
[00:05:05.460 --> 00:05:06.900]  這個人這個字呢
[00:05:06.900 --> 00:05:08.820]  是男性的人
[00:05:08.820 --> 00:05:10.460]  是男人
[00:05:10.460 --> 00:05:14.540]  是各處的男人
[00:05:14.540 --> 00:05:15.900]  是男性的
[00:05:15.900 --> 00:05:18.780]  年老大少
[00:05:18.780 --> 00:05:20.460]  有老的
[00:05:20.460 --> 00:05:21.940]  去到年輕的
[00:05:21.940 --> 00:05:25.300]  是由各處都去到那個地方
[00:05:25.700 --> 00:05:28.540]  圍著羅德住的這個地方
[00:05:28.540 --> 00:05:30.060]  然後他們呼叫
[00:05:30.060 --> 00:05:31.540]  那兩個人
[00:05:31.540 --> 00:05:33.500]  進到你那裡
[00:05:33.500 --> 00:05:35.100]  將他們帶出來
[00:05:35.100 --> 00:05:37.500]  任我們所為
[00:05:37.500 --> 00:05:39.140]  這個所為
[00:05:39.140 --> 00:05:40.700]  任我們所為
[00:05:40.700 --> 00:05:41.900]  其實就是說
[00:05:41.900 --> 00:05:45.180]  任我們跟他們發生關係
[00:05:45.180 --> 00:05:48.100]  其實是在說什麼呢
[00:05:48.100 --> 00:05:49.660]  是在說
[00:05:49.660 --> 00:05:52.620]  要輪姦他們
[00:05:52.620 --> 00:05:54.780]  是男人
[00:05:55.740 --> 00:05:56.780]  對男人
[00:05:56.780 --> 00:05:58.540]  要輪姦他們
[00:05:58.540 --> 00:06:01.900]  羅德出來
[00:06:01.900 --> 00:06:05.100]  就將門關了
[00:06:05.100 --> 00:06:07.140]  到眾人那裡說
[00:06:07.140 --> 00:06:08.780]  眾兄弟
[00:06:08.780 --> 00:06:10.180]  眾弟兄
[00:06:10.180 --> 00:06:14.460]  請你們不要作惡事
[00:06:14.460 --> 00:06:17.700]  因為任我們所為
[00:06:17.700 --> 00:06:18.780]  這個字呢
[00:06:18.780 --> 00:06:20.740]  在原文叫做Yada
[00:06:20.740 --> 00:06:21.900]  Y-A-D-A
[00:06:21.900 --> 00:06:23.740]  這個字的本身呢
[00:06:24.260 --> 00:06:25.100]  有些
[00:06:25.100 --> 00:06:26.820]  就是
[00:06:26.820 --> 00:06:28.660]  橙同的人士
[00:06:28.660 --> 00:06:30.780]  或者是同運的人士
[00:06:30.780 --> 00:06:33.540]  他說Yada這個字是認識的意思
[00:06:33.540 --> 00:06:34.540]  的確是
[00:06:34.540 --> 00:06:36.580]  Yada這個字
[00:06:36.580 --> 00:06:39.100]  你可以有時候將它翻譯成認識
[00:06:39.100 --> 00:06:42.060]  但是大部分在創世紀
[00:06:42.060 --> 00:06:42.980]  這個字呢
[00:06:42.980 --> 00:06:45.740]  是被翻譯成為同房
[00:06:45.740 --> 00:06:47.380]  四章第一節
[00:06:47.380 --> 00:06:51.020]  亞當與他的妻子夏娃同房
[00:06:51.020 --> 00:06:52.780]  那個字就是Yada
[00:06:52.780 --> 00:06:54.220]  Y-A-D-A
[00:06:54.340 --> 00:06:54.980]  Yada
[00:06:54.980 --> 00:06:58.580]  我們回看上文下理的時候
[00:06:58.580 --> 00:07:00.860]  我們絕對不會相信
[00:07:00.860 --> 00:07:02.340]  這群人的目的
[00:07:02.340 --> 00:07:05.140]  只不過是認識一下他
[00:07:05.140 --> 00:07:06.260]  為什麼呢
[00:07:06.260 --> 00:07:08.340]  因為羅德非常清楚
[00:07:08.340 --> 00:07:08.980]  他就說
[00:07:08.980 --> 00:07:13.300]  請你們不要做這件惡事
[00:07:13.300 --> 00:07:15.300]  如果是認識一個人
[00:07:15.300 --> 00:07:16.540]  怎麼會是惡事呢
[00:07:16.540 --> 00:07:17.660]  是沒有理由的
[00:07:17.660 --> 00:07:19.140]  其實這個字
[00:07:19.140 --> 00:07:20.340]  很明顯地
[00:07:20.340 --> 00:07:21.900]  從他們的表達
[00:07:21.900 --> 00:07:22.820]  很清楚
[00:07:23.260 --> 00:07:25.340]  他們是想在那個地方
[00:07:25.340 --> 00:07:27.860]  想去淪奸這兩個人
[00:07:27.860 --> 00:07:29.420]  然後第八節
[00:07:29.420 --> 00:07:30.420]  羅德
[00:07:30.420 --> 00:07:31.900]  你看一看他
[00:07:31.900 --> 00:07:33.540]  我有兩個女兒
[00:07:33.540 --> 00:07:34.980]  還是處女
[00:07:34.980 --> 00:07:36.380]  用我領出來
[00:07:36.380 --> 00:07:38.620]  任憑你們的心願
[00:07:38.620 --> 00:07:40.180]  指示這兩個人
[00:07:40.180 --> 00:07:41.340]  既然到我舍下
[00:07:41.340 --> 00:07:43.980]  不要向他們做什麼
[00:07:43.980 --> 00:07:46.140]  你會看到羅德的本身
[00:07:46.140 --> 00:07:47.940]  他的世俗
[00:07:47.940 --> 00:07:49.340]  是怎樣的世俗呢
[00:07:49.340 --> 00:07:51.020]  就是對著一些罪
[00:07:51.020 --> 00:07:52.820]  他拒絕
[00:07:53.380 --> 00:07:54.220]  但另一方面
[00:07:54.220 --> 00:07:55.900]  就用另外一種罪
[00:07:55.900 --> 00:07:57.380]  來去頂替
[00:07:57.380 --> 00:07:58.460]  這一種罪
[00:07:58.460 --> 00:08:00.300]  另一種罪就是
[00:08:00.300 --> 00:08:01.500]  竟然
[00:08:01.500 --> 00:08:03.700]  是要犧牲他兩個女兒
[00:08:03.700 --> 00:08:07.700]  有很多時候我們是莫名其妙
[00:08:07.700 --> 00:08:09.380]  為什麼做一個爸爸
[00:08:09.380 --> 00:08:10.260]  做一個爸爸
[00:08:10.260 --> 00:08:12.020]  可以這樣
[00:08:12.020 --> 00:08:13.820]  來做決定的
[00:08:13.820 --> 00:08:15.620]  但是我們看到
[00:08:15.620 --> 00:08:17.780]  索多瑪當時的風氣
[00:08:17.780 --> 00:08:20.020]  正正就是這樣
[00:08:22.700 --> 00:08:24.260]  所以羅德在這個時候
[00:08:24.260 --> 00:08:27.660]  他明知道整個城的風氣是這樣
[00:08:27.660 --> 00:08:29.380]  他不想
[00:08:29.380 --> 00:08:30.700]  他兩個客人
[00:08:30.700 --> 00:08:31.980]  因為這樣
[00:08:31.980 --> 00:08:32.740]  受辱
[00:08:32.740 --> 00:08:33.820]  但是
[00:08:33.820 --> 00:08:35.460]  他竟然用了一個
[00:08:35.460 --> 00:08:38.220]  同樣是神悟喜悅的方式
[00:08:38.220 --> 00:08:40.020]  同樣是罪
[00:08:40.020 --> 00:08:42.740]  來給那幫人
[00:08:42.740 --> 00:08:43.940]  來去做
[00:08:43.940 --> 00:08:46.860]  任他們的心願
[00:08:46.860 --> 00:08:47.660]  而行
[00:08:47.660 --> 00:08:49.180]  各位弟兄姊妹
[00:08:49.180 --> 00:08:51.140]  有很多人說
[00:08:51.140 --> 00:08:52.380]  人在江湖
[00:08:53.340 --> 00:08:54.380]  身不由己
[00:08:54.380 --> 00:08:56.780]  但是實際上
[00:08:56.780 --> 00:08:58.460]  是不是呢
[00:08:58.460 --> 00:09:00.580]  很多時候我都和
[00:09:00.580 --> 00:09:01.860]  有些弟兄姊妹說
[00:09:01.860 --> 00:09:02.660]  舉一個例子
[00:09:02.660 --> 00:09:08.140]  有做會計的
[00:09:08.140 --> 00:09:10.460]  弟兄
[00:09:10.460 --> 00:09:14.220]  他說進入中國大陸裡面
[00:09:14.220 --> 00:09:17.220]  來幫助一些大公司做會計
[00:09:17.220 --> 00:09:20.620]  人在江湖
[00:09:21.660 --> 00:09:22.580]  身不由己
[00:09:22.580 --> 00:09:24.820]  很多時候
[00:09:24.820 --> 00:09:28.020]  在各種不同的格局下
[00:09:28.020 --> 00:09:29.900]  都要去做
[00:09:29.900 --> 00:09:31.580]  兩本的帳簿
[00:09:31.580 --> 00:09:34.380]  我和他們說
[00:09:34.380 --> 00:09:36.380]  你覺得值得嗎
[00:09:36.380 --> 00:09:39.740]  萬一
[00:09:39.740 --> 00:09:41.420]  東窗事發的時候
[00:09:41.420 --> 00:09:45.660]  被判罪的
[00:09:45.660 --> 00:09:47.340]  一定是他們的
[00:09:47.340 --> 00:09:49.860]  這樣值得嗎
[00:09:51.300 --> 00:09:53.180]  也有些從事
[00:09:53.180 --> 00:09:55.140]  股票
[00:09:55.140 --> 00:09:58.020]  經紀
[00:09:58.020 --> 00:09:59.940]  broker
[00:09:59.940 --> 00:10:02.260]  一些行業的弟兄
[00:10:02.260 --> 00:10:06.100]  在他們裡面也有很多不同的隱憂
[00:10:06.100 --> 00:10:09.340]  這個隱憂就是內幕的交易
[00:10:09.340 --> 00:10:11.980]  我都告訴大家
[00:10:11.980 --> 00:10:14.500]  過去十年裡面
[00:10:14.500 --> 00:10:16.580]  我曾經為過四個這樣
[00:10:16.580 --> 00:10:19.140]  弟兄姊妹的家人
[00:10:19.140 --> 00:10:20.980]  要寫求情信
[00:10:21.980 --> 00:10:22.980]  我經常在想
[00:10:22.980 --> 00:10:25.300]  當你做這些事情的時候
[00:10:25.300 --> 00:10:27.660]  你明知道是犯法的
[00:10:27.660 --> 00:10:31.740]  但是為了多一些的勇敢
[00:10:31.740 --> 00:10:34.020]  鋌而走險
[00:10:34.020 --> 00:10:35.620]  值得嗎
[00:10:35.620 --> 00:10:37.540]  值得嗎
[00:10:37.540 --> 00:10:40.660]  大學
[00:10:40.660 --> 00:10:43.300]  抄襲的事件
[00:10:43.300 --> 00:10:45.660]  層出不窮
[00:10:49.740 --> 00:10:51.820]  實際上當我們回看今天的中國大陸
[00:10:51.820 --> 00:10:55.260]  很多很多的博士學位
[00:10:55.260 --> 00:10:57.580]  是由抄襲而來
[00:10:57.580 --> 00:10:59.820]  而這些抄襲的人
[00:10:59.820 --> 00:11:01.900]  竟然是包括系主任
[00:11:01.900 --> 00:11:03.540]  校長、副校長
[00:11:03.540 --> 00:11:05.900]  來到今天的香港
[00:11:05.900 --> 00:11:09.060]  這種的威風一樣是出現
[00:11:09.060 --> 00:11:11.900]  我們知道有很多不同的大學
[00:11:11.900 --> 00:11:13.780]  門戶大開
[00:11:13.780 --> 00:11:15.340]  你去的時間
[00:11:15.340 --> 00:11:17.420]  你可以在很短的時間裡面
[00:11:17.420 --> 00:11:19.060]  你可以拿到一個PhD
[00:11:20.060 --> 00:11:21.140]  但是問題是
[00:11:21.140 --> 00:11:22.980]  這樣去拿一個PhD
[00:11:22.980 --> 00:11:24.340]  值得嗎
[00:11:24.340 --> 00:11:26.220]  是不是值得呢
[00:11:26.220 --> 00:11:30.500]  我們看見羅德
[00:11:30.500 --> 00:11:32.660]  他在這些下面
[00:11:32.660 --> 00:11:35.340]  他竟然是用了人在江湖
[00:11:35.340 --> 00:11:36.420]  身不由己
[00:11:36.420 --> 00:11:38.860]  來做了他自己抉擇的
[00:11:38.860 --> 00:11:40.140]  原則
[00:11:40.140 --> 00:11:43.020]  很多時候我對著這些人說
[00:11:43.020 --> 00:11:46.900]  為什麼我一定要選擇這樣的江
[00:11:47.540 --> 00:11:49.900]  為什麼我一定要選擇這樣的湖
[00:11:49.900 --> 00:11:52.460]  為什麼我不可以選擇另一個江
[00:11:52.460 --> 00:11:53.660]  另一個湖呢
[00:11:53.660 --> 00:11:55.980]  我們是沒有必要
[00:11:55.980 --> 00:11:59.100]  我不是非要在這裡做不可的
[00:11:59.100 --> 00:12:02.180]  我可以有很多不同的海闊天空的做法
[00:12:02.180 --> 00:12:03.460]  問題就是說
[00:12:03.460 --> 00:12:06.020]  我願不願意寧願
[00:12:06.020 --> 00:12:07.460]  正直地
[00:12:07.460 --> 00:12:10.180]  是讓我的良心舒服地
[00:12:10.180 --> 00:12:11.820]  神喜悅地
[00:12:11.820 --> 00:12:13.900]  來過一個簡單的生活
[00:12:13.900 --> 00:12:15.580]  都不寧願
[00:12:15.900 --> 00:12:18.220]  背棄聖經的原則
[00:12:18.220 --> 00:12:21.980]  我們接著
[00:12:21.980 --> 00:12:24.300]  來看一看
[00:12:24.300 --> 00:12:26.580]  羅德
[00:12:26.580 --> 00:12:28.300]  他是一個
[00:12:28.300 --> 00:12:30.660]  世界世俗
[00:12:30.660 --> 00:12:32.380]  的信徒
[00:12:32.380 --> 00:12:34.740]  在哪裡可以看到呢
[00:12:34.740 --> 00:12:37.140]  就是他對他的妻子
[00:12:37.140 --> 00:12:38.980]  他對他的女婿
[00:12:38.980 --> 00:12:41.300]  是毫無影響力的
[00:12:41.300 --> 00:12:42.980]  在哪裡可以看到呢
[00:12:42.980 --> 00:12:44.460]  第十二節
[00:12:44.620 --> 00:12:46.100]  咳咳
[00:12:46.100 --> 00:12:47.300]  那兩個人
[00:12:47.300 --> 00:12:48.220]  一起
[00:12:48.220 --> 00:12:49.620]  來讀吧 我們一起讀
[00:12:49.620 --> 00:12:51.940]  對羅德說
[00:12:51.940 --> 00:12:54.380]  你這女兒還有什麼人嗎
[00:12:54.380 --> 00:12:55.860]  無論是女婿
[00:12:55.860 --> 00:12:56.820]  是兒女
[00:12:56.820 --> 00:12:58.940]  在這城中一切屬你的人
[00:12:58.940 --> 00:13:02.020]  你都要將他們從這地方帶出去
[00:13:02.020 --> 00:13:04.220]  我們要毀滅這地方
[00:13:04.220 --> 00:13:06.420]  因為城內罪惡的聲音
[00:13:06.420 --> 00:13:08.220]  在耶和華面前滲透
[00:13:08.220 --> 00:13:09.940]  耶和華差我們來
[00:13:09.940 --> 00:13:11.540]  要毀滅這地方了
[00:13:11.540 --> 00:13:13.020]  羅德就出去
[00:13:13.100 --> 00:13:16.060]  告訴娶了他女兒的女婿們說
[00:13:16.060 --> 00:13:18.620]  你們起來離開這地方
[00:13:18.620 --> 00:13:20.820]  因為耶和華要毀滅這城
[00:13:20.820 --> 00:13:24.300]  他女婿卻以為他說的是戲言
[00:13:24.300 --> 00:13:25.740]  在這段聖經
[00:13:25.740 --> 00:13:26.980]  我們可以看到
[00:13:26.980 --> 00:13:27.980]  羅德
[00:13:27.980 --> 00:13:30.940]  是因為他是一個世俗的信徒
[00:13:30.940 --> 00:13:33.700]  平時的說話有可能都
[00:13:33.700 --> 00:13:36.020]  有意無意之間已經世俗化
[00:13:36.020 --> 00:13:37.860]  來到這個地方
[00:13:37.860 --> 00:13:39.540]  連同他
[00:13:39.540 --> 00:13:41.220]  聖經裡面
[00:13:41.220 --> 00:13:42.220]  就說
[00:13:42.380 --> 00:13:43.380]  是女婿
[00:13:43.380 --> 00:13:44.460]  但另一方面
[00:13:44.460 --> 00:13:47.260]  翻譯也可以將他翻譯成
[00:13:47.260 --> 00:13:48.220]  將要娶
[00:13:48.220 --> 00:13:48.740]  就是
[00:13:48.740 --> 00:13:49.660]  由
[00:13:49.660 --> 00:13:51.460]  當時可能
[00:13:51.460 --> 00:13:53.780]  那個地區的習俗
[00:13:53.780 --> 00:13:56.300]  就是當訂婚之後
[00:13:56.300 --> 00:13:58.420]  還是分開來住的
[00:13:58.420 --> 00:14:01.020]  一年後才認娶
[00:14:01.020 --> 00:14:02.340]  但實際上
[00:14:02.340 --> 00:14:05.820]  那個時間已經名正言順結婚了
[00:14:05.820 --> 00:14:07.500]  就是當你訂了的時間
[00:14:07.500 --> 00:14:08.700]  已經是一個結婚
[00:14:08.700 --> 00:14:10.820]  好像約瑟和瑪利亞
[00:14:10.940 --> 00:14:12.580]  大家都知道那種情形
[00:14:12.580 --> 00:14:15.260]  所以聖經將他翻譯成女婿
[00:14:15.260 --> 00:14:16.260]  是沒有錯的
[00:14:16.260 --> 00:14:18.260]  但將要娶
[00:14:18.260 --> 00:14:20.500]  也可以是沒有矛盾的
[00:14:20.500 --> 00:14:22.740]  就是因為認娶的日子
[00:14:22.740 --> 00:14:25.300]  跟他們訂了或者註冊的日子
[00:14:25.300 --> 00:14:27.500]  是有一段一年的距離
[00:14:27.500 --> 00:14:30.580]  但我們看到在這裡最重要的
[00:14:30.580 --> 00:14:32.060]  焦點
[00:14:32.060 --> 00:14:35.220]  就是女婿聽羅德的話
[00:14:35.220 --> 00:14:37.460]  他叫他們離開那個地方
[00:14:37.460 --> 00:14:39.340]  因為神要毀滅那個地方
[00:14:39.700 --> 00:14:41.020]  咳咳
[00:14:41.020 --> 00:14:43.500]  女婿
[00:14:43.500 --> 00:14:44.900]  回應怎樣呢?
[00:14:44.900 --> 00:14:46.740]  以為
[00:14:46.740 --> 00:14:49.140]  他說的是戲言
[00:14:49.140 --> 00:14:51.460]  戲言就是說笑
[00:14:51.460 --> 00:14:54.780]  你說笑嗎?
[00:14:54.780 --> 00:14:57.380]  整個城會毀滅?
[00:14:57.380 --> 00:14:59.380]  有沒有搞錯啊?
[00:14:59.380 --> 00:15:01.380]  我們的城這麼大
[00:15:01.380 --> 00:15:02.980]  我們的城這麼繁華
[00:15:02.980 --> 00:15:05.140]  怎麼會突然之間毀滅呢?
[00:15:05.140 --> 00:15:07.700]  所以他覺得他在說笑
[00:15:07.700 --> 00:15:09.020]  就不聽
[00:15:09.620 --> 00:15:11.220]  所以我們可以看見
[00:15:11.220 --> 00:15:13.900]  原來當我們世俗化之後
[00:15:13.900 --> 00:15:16.020]  連我們自己家裡的人
[00:15:16.020 --> 00:15:18.420]  對我們說話的權威
[00:15:18.420 --> 00:15:20.020]  都會質疑
[00:15:20.020 --> 00:15:24.100]  你看到女婿不信他
[00:15:24.100 --> 00:15:26.740]  我們再讀十五節
[00:15:26.740 --> 00:15:27.820]  大家一起讀
[00:15:27.820 --> 00:15:29.620]  咳咳
[00:15:29.620 --> 00:15:30.820]  天明了
[00:15:30.820 --> 00:15:32.420]  天使吹碧羅德
[00:15:32.420 --> 00:15:33.420]  吹碧羅德
[00:15:33.420 --> 00:15:43.260]  然後十六節
[00:15:43.260 --> 00:15:44.260]  直到十七節
[00:15:44.260 --> 00:15:45.660]  一直到二十節
[00:15:45.660 --> 00:15:46.260]  謝謝
[00:15:46.460 --> 00:15:48.460]  (廣東話)
[00:15:48.460 --> 00:15:50.460]  (廣東話)
[00:15:50.460 --> 00:15:52.460]  (廣東話)
[00:15:52.460 --> 00:15:54.460]  (廣東話)
[00:15:54.460 --> 00:15:56.460]  (廣東話)
[00:15:56.540 --> 00:15:58.540]  (廣東話)
[00:15:59.540 --> 00:16:01.540]  (廣東話)
[00:16:01.540 --> 00:16:03.540]  (廣東話)
[00:16:03.540 --> 00:16:05.540]  (廣東話)
[00:16:05.540 --> 00:16:07.540]  (廣東話)
[00:16:07.540 --> 00:16:09.540]  (廣東話)
[00:16:09.540 --> 00:16:11.540]  (廣東話)
[00:16:11.540 --> 00:16:13.540]  (廣東話)
[00:16:13.540 --> 00:16:15.540]  (廣東話)
[00:16:15.540 --> 00:16:17.540]  (廣東話)
[00:16:17.540 --> 00:16:19.540]  (廣東話)
[00:16:19.540 --> 00:16:21.540]  (廣東話)
[00:16:21.540 --> 00:16:23.540]  (廣東話)
[00:16:23.540 --> 00:16:25.540]  (廣東話)
[00:16:25.540 --> 00:16:27.540]  (廣東話)
[00:16:27.540 --> 00:16:29.540]  (廣東話)
[00:16:29.540 --> 00:16:31.540]  (廣東話)
[00:16:31.540 --> 00:16:33.380]  在這段聖經當中
[00:16:34.180 --> 00:16:36.340]  我們看見羅德
[00:16:36.340 --> 00:16:39.220]  是馳言不走
[00:16:39.220 --> 00:16:41.940]  為何他馳言不走呢
[00:16:41.940 --> 00:16:45.140]  解經家都相信
[00:16:45.140 --> 00:16:47.460]  他真的不捨得
[00:16:47.460 --> 00:16:49.860]  那種
[00:16:49.860 --> 00:16:52.100]  高質素
[00:16:52.100 --> 00:16:54.020]  享受
[00:16:54.020 --> 00:16:55.460]  繁榮
[00:16:55.460 --> 00:16:57.860]  俗世的生活
