
[00:00:00.000 --> 00:00:05.520]  我現在很欣賞你們
[00:05:29.760 --> 00:05:33.280]  如果你在第二章十三節
[00:05:33.280 --> 00:05:37.760]  剪掉它
[00:05:37.760 --> 00:05:40.480]  你應該貼在第幾章第幾節?
[00:05:40.480 --> 00:05:42.640]  第幾節?
[00:05:42.640 --> 00:05:45.920]  厲害,非常之好
[00:05:45.920 --> 00:05:48.960]  現在我們就看中間那一塊
[00:05:48.960 --> 00:05:49.760]  二章十四節
[00:05:49.760 --> 00:05:51.920]  剛才我和大家已經開始嘗試
[00:05:51.920 --> 00:05:53.920]  先偷步做了二章十四節
[00:05:53.920 --> 00:05:55.920]  我找回我的筆記
[00:05:55.920 --> 00:05:57.440]  二章十四節
[00:05:57.440 --> 00:05:59.440]  新漢語譯本是這樣譯的
[00:05:59.440 --> 00:06:05.360]  他時常在基督裡帶領我們這些作俘虜的
[00:06:05.360 --> 00:06:08.400]  走在海船的航列中
[00:06:08.400 --> 00:06:11.520]  我們的和合本不是這樣譯的
[00:06:11.520 --> 00:06:14.160]  我們的和合本是二章十四節
[00:06:14.160 --> 00:06:18.400]  感謝神
[00:06:18.400 --> 00:06:24.800]  他在基督裡常常說領我們
[00:06:24.800 --> 00:06:27.680]  然後跨性,沒有了俘虜的字
[00:06:27.680 --> 00:06:31.760]  新漢語譯本是將剛才和大家說的羅馬兵打贏了
[00:06:31.760 --> 00:06:33.760]  擄了俘虜的場景
[00:06:33.760 --> 00:06:35.760]  引入他的翻譯
[00:06:35.760 --> 00:06:40.800]  他時常在基督裡帶領我們這些作俘虜的
[00:06:40.800 --> 00:06:43.360]  走在海船的航列中
[00:06:43.360 --> 00:06:45.840]  香港人這句話叫吊詭
[00:06:45.840 --> 00:06:48.800]  這個說法也很吊詭
[00:06:48.800 --> 00:06:51.840]  他帶領我們作俘虜
[00:06:51.840 --> 00:06:53.840]  但航列是海船的
[00:06:53.840 --> 00:06:56.480]  贏就贏了
[00:06:56.480 --> 00:06:58.480]  但不是我們作侍奉的人贏
[00:06:58.480 --> 00:07:00.480]  不是我們作基督徒贏
[00:07:00.480 --> 00:07:02.480]  是我們的首領贏了
[00:07:02.480 --> 00:07:04.480]  我們被人怎樣看呢
[00:07:04.480 --> 00:07:06.480]  聞到我們臭味不要緊
[00:07:06.480 --> 00:07:09.760]  識聞的就知道多少錢
[00:07:09.760 --> 00:07:11.760]  多少錢買回來的手袋
[00:07:11.760 --> 00:07:13.760]  二十萬,米蘭剛回來的
[00:07:13.760 --> 00:07:16.160]  不識聞就當他是A貨
[00:07:16.160 --> 00:07:18.480]  隨便他吧,差不多是這個意思
[00:07:18.480 --> 00:07:20.480]  第三章
[00:07:20.480 --> 00:07:23.680]  剛才我們說難道我又要再戰訓嗎
[00:07:23.680 --> 00:07:25.680]  保羅說不用了
[00:07:25.680 --> 00:07:29.200]  這個我覺得比較慢一點去看
[00:07:29.200 --> 00:07:31.680]  因為保羅所寫的東西
[00:07:31.680 --> 00:07:33.680]  我以前跟大家說過
[00:07:33.680 --> 00:07:37.680]  我當時讀神學,為什麼讀新約呢
[00:07:37.680 --> 00:07:39.680]  因為想快一點
[00:07:39.680 --> 00:07:41.680]  新約這麼薄,一會兒就讀完了
[00:07:41.680 --> 00:07:43.680]  誰知道讀完新約的時候
[00:07:43.680 --> 00:07:45.680]  發覺要看舊約的
[00:07:45.680 --> 00:07:47.680]  更久了
[00:07:47.680 --> 00:07:49.680]  所以
[00:07:49.680 --> 00:07:51.680]  尤其是保羅
[00:07:51.680 --> 00:07:53.680]  他一定會無神跟大家說舊約
[00:07:53.680 --> 00:07:55.680]  正正這裡已經是了
[00:07:55.680 --> 00:08:01.680]  剛才吃飯之前不是說他比較摩西嗎
[00:08:01.680 --> 00:08:03.680]  他現在就比較摩西
[00:08:03.680 --> 00:08:05.680]  你試一下
[00:08:05.680 --> 00:08:07.680]  看一下第十六節
[00:08:07.680 --> 00:08:11.680]  第二章十六節
[00:08:11.680 --> 00:08:13.680]  對不起,二章十六節
[00:08:13.680 --> 00:08:19.680]  你看到有個字
[00:08:19.680 --> 00:08:27.680]  這次誰能當得起呢
[00:08:27.680 --> 00:08:29.680]  有沒有
[00:08:29.680 --> 00:08:31.680]  最後
[00:08:31.680 --> 00:08:33.680]  就在你活的香氣
[00:08:33.680 --> 00:08:35.680]  這次誰能當得起呢
[00:08:35.680 --> 00:08:39.680]  摩西在《出家俱記》說過這句話
[00:08:39.680 --> 00:08:41.680]  《出家俱記》第四章第十節
[00:08:41.680 --> 00:08:45.680]  當神找他做事的時候
[00:08:45.680 --> 00:08:47.680]  他說我不能當
[00:08:47.680 --> 00:08:49.680]  開始你就明白了
[00:08:49.680 --> 00:08:51.680]  所以去到第三章
[00:08:51.680 --> 00:08:57.680]  他說我這封信不是寫在石板上的
[00:08:57.680 --> 00:08:59.680]  你一想起舊約
[00:08:59.680 --> 00:09:01.680]  想起石板
[00:09:01.680 --> 00:09:03.680]  你想起誰
[00:09:03.680 --> 00:09:05.680]  摩西
[00:09:05.680 --> 00:09:07.680]  打爛第一塊再弄第二塊
[00:09:07.680 --> 00:09:11.680]  他說我們不是寫在石板上的
[00:09:11.680 --> 00:09:13.680]  乃是寫在心板上
[00:09:13.680 --> 00:09:17.680]  我們看和合本是寫在心板上的
[00:09:17.680 --> 00:09:21.680]  事實上心板的意思是對的
[00:09:21.680 --> 00:09:23.680]  相對
[00:09:23.680 --> 00:09:27.680]  摩西寫的東西是寫在石板上的
[00:09:27.680 --> 00:09:31.680]  我的侍奉是寫在心上的
[00:09:31.680 --> 00:09:33.680]  意思是對的
[00:09:33.680 --> 00:09:35.680]  除了意思之外我們要留意字
[00:09:35.680 --> 00:09:37.680]  其實他不單止是寫在心板上
[00:09:37.680 --> 00:09:41.680]  寫在肉心板上
[00:09:41.680 --> 00:09:43.680]  有個肉字的希臘文
[00:09:43.680 --> 00:09:45.680]  肉字這麼厲害
[00:09:45.680 --> 00:09:47.680]  肉心就不同了
[00:09:47.680 --> 00:09:49.680]  有誰說肉心的呢?
[00:09:49.680 --> 00:09:51.680]  有沒有人記得?
[00:09:51.680 --> 00:09:53.680]  除了牧師傳道之外
[00:09:53.680 --> 00:09:55.680]  這麼厲害的你
[00:09:55.680 --> 00:09:59.680]  你什麼時候做過牧師傳道?
[00:09:59.680 --> 00:10:03.680]  以西傑書十一章
[00:10:03.680 --> 00:10:05.680]  十九至二十節
[00:10:05.680 --> 00:10:09.680]  我要使他們有合一的心
[00:10:09.680 --> 00:10:12.680]  也要將心靈放在他們裡面
[00:10:12.680 --> 00:10:16.680]  從他們的肉體中除掉石心
[00:10:16.680 --> 00:10:20.680]  賜給他們肉心
[00:10:20.680 --> 00:10:22.680]  哦~
[00:10:22.680 --> 00:10:25.680]  又使他們順從我的律例
[00:10:25.680 --> 00:10:27.680]  謹守遵行我的典章
[00:10:27.680 --> 00:10:29.680]  他們要做我的子民
[00:10:29.680 --> 00:10:31.680]  我要做他們的神
[00:10:31.680 --> 00:10:32.680]  保羅或哥倫多人
[00:10:32.680 --> 00:10:34.680]  你們是神的子民
[00:10:34.680 --> 00:10:37.680]  你們有肉的心
[00:10:37.680 --> 00:10:39.680]  你們看不起我
[00:10:39.680 --> 00:10:42.680]  覺得我坎坷
[00:10:42.680 --> 00:10:44.680]  覺得我做大使徒竟然這麼差
[00:10:44.680 --> 00:10:46.680]  被人抓被人打
[00:10:46.680 --> 00:10:47.680]  我樣子不好
[00:10:47.680 --> 00:10:49.680]  我說的話不夠先進
[00:10:49.680 --> 00:10:51.680]  你們明白嗎?
[00:10:51.680 --> 00:10:54.680]  我侍奉遠比寫在石板上的摩西
[00:10:54.680 --> 00:10:56.680]  更加榮耀
[00:10:56.680 --> 00:10:59.680]  我們這個是新約
[00:10:59.680 --> 00:11:01.680]  他叫我們能成當者
[00:11:01.680 --> 00:11:03.680]  新約的即是
[00:11:03.680 --> 00:11:05.680]  不是憑著字句
[00:11:05.680 --> 00:11:07.680]  剛才吃飯前說過
[00:11:07.680 --> 00:11:09.680]  不是憑著寫下來的律法
[00:11:09.680 --> 00:11:11.680]  而是憑著聖靈
[00:11:11.680 --> 00:11:13.680]  我們胡合本也稱為精義
[00:11:13.680 --> 00:11:16.680]  應該買本新刊譯本
[00:11:16.680 --> 00:11:18.680]  保羅說
[00:11:18.680 --> 00:11:22.680]  我這個新約就不再是石板的心
[00:11:22.680 --> 00:11:24.680]  也不需要別人教他
[00:11:24.680 --> 00:11:27.680]  怎樣順從神的話
[00:11:27.680 --> 00:11:29.680]  不是怕律法
[00:11:29.680 --> 00:11:31.680]  而是給他們肉心
[00:11:31.680 --> 00:11:34.680]  然後他們會順從我的律例
[00:11:34.680 --> 00:11:36.680]  剛才我跟大家說
[00:11:36.680 --> 00:11:37.680]  保羅說
[00:11:37.680 --> 00:11:39.680]  他叫我們能成當者
[00:11:39.680 --> 00:11:42.680]  新約的執事
[00:11:42.680 --> 00:11:45.680]  首先我們先看看新約
[00:11:45.680 --> 00:11:48.680]  然後再和大家看執事這個詞語
[00:11:48.680 --> 00:11:53.680]  新約又嚇嚇大家
[00:11:53.680 --> 00:11:57.680]  如果我問你聖經五達比賽遊戲
[00:11:57.680 --> 00:12:00.680]  在舊約裏面
[00:12:00.680 --> 00:12:02.680]  哪一節說到新約
[00:12:02.680 --> 00:12:07.680]  聖經五達比賽遊戲是最好的
[00:12:07.680 --> 00:12:11.680]  而我說日子將到
[00:12:11.680 --> 00:12:12.680]  我要與息列家
[00:12:12.680 --> 00:12:15.680]  和由大家另立新約
[00:12:15.680 --> 00:12:18.680]  耶利米斯31章
[00:12:18.680 --> 00:12:19.680]  很容易記
[00:12:19.680 --> 00:12:20.680]  3131
[00:12:20.680 --> 00:12:23.680]  31章31節
[00:12:23.680 --> 00:12:25.680]  這樣就明白了
[00:12:25.680 --> 00:12:27.680]  我們的主說
[00:12:27.680 --> 00:12:30.680]  這個杯是我立新約所流的血
[00:12:30.680 --> 00:12:34.680]  什麼時候叫新約
[00:12:34.680 --> 00:12:36.680]  因為在舊約裏面說
[00:12:36.680 --> 00:12:39.680]  不像我拉著他們祖宗的手
[00:12:39.680 --> 00:12:42.680]  令他們出埃及地的時候
[00:12:42.680 --> 00:12:44.680]  與他們所立的約
[00:12:44.680 --> 00:12:45.680]  耶利米斯說
[00:12:45.680 --> 00:12:47.680]  舊時拉著他們出去
[00:12:47.680 --> 00:12:49.680]  即是摩西的時代
[00:12:49.680 --> 00:12:50.680]  那個約
[00:12:50.680 --> 00:12:53.680]  現在我重新再幫他們立約
[00:12:53.680 --> 00:12:54.680]  讀下去
[00:12:54.680 --> 00:12:55.680]  32節
[00:12:55.680 --> 00:12:57.680]  我需作他們的丈夫
[00:12:57.680 --> 00:12:58.680]  他們給背了我的約
[00:12:58.680 --> 00:13:01.680]  這是耶和華說的33節
[00:13:01.680 --> 00:13:03.680]  耶和華說
[00:13:03.680 --> 00:13:05.680]  那些日子以後
[00:13:05.680 --> 00:13:07.680]  我與以色列家所立的約
[00:13:07.680 --> 00:13:09.680]  乃是這樣
[00:13:09.680 --> 00:13:11.680]  我要將我的律法
[00:13:11.680 --> 00:13:14.680]  放在他們裏面
[00:13:14.680 --> 00:13:17.680]  寫在他們心上
[00:13:17.680 --> 00:13:19.680]  我要作他們的神
[00:13:19.680 --> 00:13:21.680]  他們要作我的子民
[00:13:21.680 --> 00:13:23.680]  剛才讀以色列的耶穌十一章
[00:13:23.680 --> 00:13:24.680]  19至20節
[00:13:24.680 --> 00:13:26.680]  賜給他們肉心
[00:13:26.680 --> 00:13:28.680]  使他們順從我的律例
[00:13:28.680 --> 00:13:30.680]  謹守遵行我的典章
[00:13:30.680 --> 00:13:32.680]  他們作我的子民
[00:13:32.680 --> 00:13:35.680]  我要作他們的神
[00:13:35.680 --> 00:13:37.680]  以色列同樣是36章
[00:13:37.680 --> 00:13:39.680]  26至28節
[00:13:39.680 --> 00:13:40.680]  再次說一次
[00:13:40.680 --> 00:13:42.680]  我要賜給他們一個身心
[00:13:42.680 --> 00:13:44.680]  身
[00:13:44.680 --> 00:13:45.680]  留意
[00:13:45.680 --> 00:13:47.680]  將身靈
[00:13:47.680 --> 00:13:48.680]  放在你們裏面
[00:13:48.680 --> 00:13:50.680]  又從你們肉體中
[00:13:50.680 --> 00:13:51.680]  除掉肉心
[00:13:51.680 --> 00:13:52.680]  賜你們
[00:13:52.680 --> 00:13:53.680]  除掉石心
[00:13:53.680 --> 00:13:55.680]  賜給你們肉心
[00:13:55.680 --> 00:13:57.680]  保羅在哥林多後書說
[00:13:57.680 --> 00:14:00.680]  我的東西寫在你們的心上
[00:14:00.680 --> 00:14:01.680]  那個心上
[00:14:01.680 --> 00:14:03.680]  就是寫在你們的肉心上
[00:14:03.680 --> 00:14:05.680]  保羅說我作的侍奉
[00:14:05.680 --> 00:14:07.680]  為何我覺得這麼沙塵
[00:14:07.680 --> 00:14:08.680]  比摩西還厲害
[00:14:08.680 --> 00:14:09.680]  因為我作的侍奉
[00:14:09.680 --> 00:14:11.680]  正正是耶利米和以色列的書所說
[00:14:11.680 --> 00:14:13.680]  將來日子將到
[00:14:13.680 --> 00:14:15.680]  要作的侍奉
[00:14:15.680 --> 00:14:16.680]  各位聽眾
[00:14:16.680 --> 00:14:18.680]  看清楚
[00:14:18.680 --> 00:14:19.680]  不是看外表
[00:14:19.680 --> 00:14:20.680]  是呀
[00:14:20.680 --> 00:14:22.680]  摩西外表有榮光
[00:14:22.680 --> 00:14:24.680]  你說我覺得沒有榮光
[00:14:24.680 --> 00:14:25.680]  我告訴你
[00:14:25.680 --> 00:14:27.680]  我的侍奉摩西到榮光
[00:14:27.680 --> 00:14:29.680]  和我的侍奉一拍
[00:14:29.680 --> 00:14:31.680]  沒得戰鬥
[00:14:31.680 --> 00:14:33.680]  他是自居
[00:14:33.680 --> 00:14:35.680]  自居叫人死
[00:14:35.680 --> 00:14:36.680]  說到榮光
[00:14:36.680 --> 00:14:38.680]  第三章第六七節開始
[00:14:38.680 --> 00:14:39.680]  立即說榮光
[00:14:39.680 --> 00:14:41.680]  用刺剋在石頭上
[00:14:41.680 --> 00:14:42.680]  屬死的即是
[00:14:42.680 --> 00:14:43.680]  那個即是
[00:14:43.680 --> 00:14:45.680]  還有榮光
[00:14:45.680 --> 00:14:47.680]  那怎麼辦
[00:14:47.680 --> 00:14:49.680]  難道我的更差
[00:14:49.680 --> 00:14:50.680]  第八節
[00:14:50.680 --> 00:14:52.680]  何況屬靈的即是
[00:14:52.680 --> 00:14:54.680]  屬靈不是說
[00:14:54.680 --> 00:14:55.680]  你外面賺錢
[00:14:55.680 --> 00:14:56.680]  你上班超過一萬五千元
[00:14:56.680 --> 00:14:57.680]  這叫屬世
[00:14:57.680 --> 00:14:58.680]  我們在教會裡
[00:14:58.680 --> 00:14:59.680]  教會的薪水
[00:14:59.680 --> 00:15:00.680]  屬靈不是這個意思
[00:15:00.680 --> 00:15:01.680]  他在比較
[00:15:01.680 --> 00:15:03.680]  形容摩西那段時間
[00:15:03.680 --> 00:15:05.680]  根據律法的生活
[00:15:05.680 --> 00:15:08.680]  現在耶利米才說
[00:15:08.680 --> 00:15:10.680]  新約給你一個靈
[00:15:10.680 --> 00:15:12.680]  那個即是
[00:15:12.680 --> 00:15:14.680]  剛才我不是說
[00:15:14.680 --> 00:15:16.680]  先跟大家說新約
[00:15:16.680 --> 00:15:18.680]  再說執事
[00:15:18.680 --> 00:15:19.680]  執事這個詞語
[00:15:19.680 --> 00:15:21.680]  其實就是即是
[00:15:22.680 --> 00:15:23.680]  這個詞語
[00:15:23.680 --> 00:15:24.680]  在和合本
[00:15:24.680 --> 00:15:25.680]  幾次出現
[00:15:25.680 --> 00:15:26.680]  在大究裡
[00:15:26.680 --> 00:15:28.680]  三章第三節
[00:15:28.680 --> 00:15:31.680]  藉著我們修成的
[00:15:31.680 --> 00:15:32.680]  或者寫成的
[00:15:32.680 --> 00:15:34.680]  這個字就是minister
[00:15:34.680 --> 00:15:36.680]  藉著我們的服事
[00:15:36.680 --> 00:15:38.680]  三章第六節
[00:15:38.680 --> 00:15:40.680]  他叫我們能成當
[00:15:40.680 --> 00:15:41.680]  新約的執事
[00:15:41.680 --> 00:15:42.680]  執事這個字
[00:15:42.680 --> 00:15:44.680]  新約的本也叫瀑易
[00:15:44.680 --> 00:15:46.680]  也是服事
[00:15:46.680 --> 00:15:48.680]  三章第七節
[00:15:48.680 --> 00:15:49.680]  那用刺剋在石頭上
[00:15:49.680 --> 00:15:51.680]  屬死的即是
[00:15:51.680 --> 00:15:53.680]  同一個詞語
[00:15:53.680 --> 00:15:54.680]  也叫修成
[00:15:54.680 --> 00:15:55.680]  執事即是
[00:15:55.680 --> 00:15:56.680]  第八節
[00:15:56.680 --> 00:15:58.680]  何科拉屬靈的即是
[00:15:58.680 --> 00:15:59.680]  第九節定罪的即是
[00:15:59.680 --> 00:16:01.680]  清義的即是
[00:16:01.680 --> 00:16:02.680]  四章第一節
[00:16:02.680 --> 00:16:03.680]  我們既然蒙了靈敏
[00:16:03.680 --> 00:16:06.680]  受了者即焚
[00:16:06.680 --> 00:16:08.680]  所以我覺得大究裡
[00:16:08.680 --> 00:16:12.680]  本來是說神賜給他的工作
[00:16:12.680 --> 00:16:13.680]  minister
[00:16:13.680 --> 00:16:15.680]  是說的即是
[00:16:15.680 --> 00:16:17.680]  大究的經文
[00:16:17.680 --> 00:16:18.680]  在我們說的膠紙剪了之後
[00:16:18.680 --> 00:16:20.680]  中間的一段經文
[00:16:20.680 --> 00:16:22.680]  保羅說
[00:16:22.680 --> 00:16:24.680]  其實我做事不差的
[00:16:24.680 --> 00:16:27.680]  我的侍奉不是差的侍奉
[00:16:27.680 --> 00:16:29.680]  為什麼我的子女看不起我
[00:16:29.680 --> 00:16:31.680]  我教會我帶順主
[00:16:31.680 --> 00:16:32.680]  栽培這間教會
[00:16:32.680 --> 00:16:33.680]  放時間在你那裡
[00:16:33.680 --> 00:16:34.680]  我走了沒多久
[00:16:34.680 --> 00:16:35.680]  竟然看不起我
[00:16:35.680 --> 00:16:36.680]  他看外間的事
[00:16:36.680 --> 00:16:38.680]  為什麼你們做的那麼傻
[00:16:38.680 --> 00:16:39.680]  看不明白
[00:16:39.680 --> 00:16:40.680]  我現在的職事
[00:16:40.680 --> 00:16:43.680]  事實上比摩西的職事更有榮光嗎
[00:16:43.680 --> 00:16:45.680]  摩西有榮光
[00:16:45.680 --> 00:16:48.680]  你們知不知道為什麼摩西有榮光
[00:16:48.680 --> 00:16:52.680]  保羅在哥林多後書三章第七至第十八節
[00:16:52.680 --> 00:16:54.680]  你看下去的時候
[00:16:54.680 --> 00:16:57.680]  你不像在說舊約
[00:16:57.680 --> 00:17:01.680]  事實上他在說舊約
[00:17:01.680 --> 00:17:03.680]  舊約中間後記三十四章
[00:17:03.680 --> 00:17:05.680]  二十九至三十節
[00:17:05.680 --> 00:17:08.680]  正是說摩西有榮光
[00:17:08.680 --> 00:17:12.680]  我讀中間後記三十四章
[00:17:12.680 --> 00:17:14.680]  二十九至三十節給大家聽
[00:17:14.680 --> 00:17:17.680]  摩西手裡拿著兩塊法板
[00:17:17.680 --> 00:17:19.680]  下西乃山的時候
[00:17:19.680 --> 00:17:22.680]  不知道自己的面皮因而和和
[00:17:22.680 --> 00:17:23.680]  他說話就發了光
[00:17:23.680 --> 00:17:25.680]  這是二十九節
[00:17:25.680 --> 00:17:27.680]  三十四章二十九節
[00:17:27.680 --> 00:17:29.680]  阿倫和以色列眾人
[00:17:29.680 --> 00:17:32.680]  看見摩西的面皮發光
[00:17:32.680 --> 00:17:36.680]  就啪,靠近他
[00:17:36.680 --> 00:17:39.680]  然後我們看回保羅的哥林多後書
[00:17:39.680 --> 00:17:41.680]  三章第七至九節
[00:17:41.680 --> 00:17:45.680]  若是那使人定罪的侍奉有榮光
[00:17:45.680 --> 00:17:50.680]  那使人稱義的即侍奉的榮光就愈發大
[00:17:50.680 --> 00:17:52.680]  他比較
[00:17:52.680 --> 00:17:53.680]  三章第七節
[00:17:53.680 --> 00:17:57.680]  用刺客在石頭上贖死的侍奉上有榮光
[00:17:57.680 --> 00:17:59.680]  以至以色列人
[00:17:59.680 --> 00:18:00.680]  你有沒有留意他說的話
[00:18:00.680 --> 00:18:04.680]  以至以色列人因摩西的念想那
[00:18:04.680 --> 00:18:06.680]  漸退式的榮光
[00:18:06.680 --> 00:18:10.680]  不能定正看他的面
[00:18:10.680 --> 00:18:12.680]  就說出入紀三十四
[00:18:12.680 --> 00:18:15.680]  阿倫和以色列人怕光
[00:18:15.680 --> 00:18:17.680]  他說
[00:18:17.680 --> 00:18:20.680]  以色列人那麼怕光
[00:18:20.680 --> 00:18:22.680]  其實保羅不是說漸退式
[00:18:22.680 --> 00:18:24.680]  簡直是廢式
