
[00:00:00.000 --> 00:00:06.000]  我們回到最早的經文
[00:05:57.000 --> 00:05:59.000]  「有人為萬物之靈」
[00:05:59.000 --> 00:06:00.000]  「有靈魂」
[00:06:00.000 --> 00:06:03.000]  對不起,那句不能這樣譯
[00:06:03.000 --> 00:06:05.000]  「Nephesh Chayya」
[00:06:05.000 --> 00:06:07.000]  希伯來文在二章七節
[00:06:07.000 --> 00:06:11.000]  已經是第三次最少出現
[00:06:11.000 --> 00:06:14.000]  第一章曾經兩次提到
[00:06:14.000 --> 00:06:19.000]  在水裏有生命的物
[00:06:19.000 --> 00:06:21.000]  「Nephesh Chayya」二十節
[00:06:21.000 --> 00:06:24.000]  在地上要生出活物
[00:06:24.000 --> 00:06:25.000]  二十四節
[00:06:25.000 --> 00:06:27.000]  我們剛才讀的第一句
[00:06:27.000 --> 00:06:29.000]  「Nephesh Chayya」
[00:06:29.000 --> 00:06:32.000]  講水族、動物、人
[00:06:32.000 --> 00:06:35.000]  如果人是有靈的話
[00:06:35.000 --> 00:06:38.000]  那是不是魚也是有靈的?
[00:06:38.000 --> 00:06:39.000]  動物也是有靈的?
[00:06:39.000 --> 00:06:43.000]  為什麼要到第二章第七節第三次
[00:06:43.000 --> 00:06:45.000]  才要把靈魂譯進去呢?
[00:06:45.000 --> 00:06:49.000]  這樣說是不通的
[00:06:49.000 --> 00:06:51.000]  你說創世記第一章
[00:06:51.000 --> 00:06:57.000]  很清楚地說人是按神的形象所做的
[00:06:57.000 --> 00:06:59.000]  這個沒錯
[00:06:59.000 --> 00:07:06.000]  就是把人和其他的萬物分別出來
[00:07:06.000 --> 00:07:08.000]  而其中特別提到
[00:07:08.000 --> 00:07:11.000]  做男、做女
[00:07:11.000 --> 00:07:15.000]  是按著神的形象
[00:07:15.000 --> 00:07:17.000]  做男、做女
[00:07:17.000 --> 00:07:19.000]  第一次提到人
[00:07:19.000 --> 00:07:21.000]  提到男、女
[00:07:21.000 --> 00:07:23.000]  不過我們要特別小心
[00:07:23.000 --> 00:07:27.000]  因為你熟悉聖經就知道
[00:07:27.000 --> 00:07:30.000]  神是有形象的
[00:07:30.000 --> 00:07:33.000]  十誡裏面豈不是吩咐我們
[00:07:33.000 --> 00:07:39.000]  不可以做任何的像來代表上帝
[00:07:39.000 --> 00:07:46.000]  彷彿上天、下地、水中和地底的百物
[00:07:46.000 --> 00:07:50.000]  以塞亞書40章18節更加清楚地問
[00:07:50.000 --> 00:07:54.000]  有誰可以拿出任何的事物
[00:07:54.000 --> 00:07:57.000]  與上帝相比
[00:07:57.000 --> 00:08:00.000]  是很像上帝的形象的
[00:08:00.000 --> 00:08:03.000]  照道理大家一聽以塞亞書的問題
[00:08:03.000 --> 00:08:05.000]  答案就是有
[00:08:05.000 --> 00:08:06.000]  按神的形象
[00:08:06.000 --> 00:08:07.000]  照神的樣式
[00:08:07.000 --> 00:08:09.000]  人就是了
[00:08:09.000 --> 00:08:12.000]  沒有這樣的回答
[00:08:12.000 --> 00:08:16.000]  上帝是沒有形象的
[00:08:16.000 --> 00:08:21.000]  所以這裏不是說人就像上帝的樣子
[00:08:21.000 --> 00:08:22.000]  怎樣像
[00:08:22.000 --> 00:08:26.000]  有很多不同的神學的說法
[00:08:26.000 --> 00:08:27.000]  人有靈魂
[00:08:27.000 --> 00:08:29.000]  人有理性
[00:08:29.000 --> 00:08:31.000]  人有溝通語言的能力
[00:08:31.000 --> 00:08:35.000]  人有道德的辨別
[00:08:35.000 --> 00:08:40.000]  我們可以塞很多的內容進去
[00:08:40.000 --> 00:08:43.000]  但我們已經在三講過
[00:08:43.000 --> 00:08:44.000]  小心這樣做
[00:08:44.000 --> 00:08:47.000]  我們要自己負責
[00:08:47.000 --> 00:08:49.000]  聖經裏面提到
[00:08:49.000 --> 00:08:54.000]  形象、樣式只是在《創世記》
[00:08:54.000 --> 00:08:56.000]  不過有另一段經文
[00:08:56.000 --> 00:09:00.000]  可以幫助我們去明白
[00:09:00.000 --> 00:09:02.000]  神的形象、神的樣式
[00:09:02.000 --> 00:09:04.000]  我們都很熟悉的
[00:09:04.000 --> 00:09:07.000]  不過我們從來很少
[00:09:07.000 --> 00:09:12.000]  將兩段經文連貫起來去理解
[00:09:12.000 --> 00:09:17.000]  你記得耶穌曾經被人問過納粹的問題嗎?
[00:09:17.000 --> 00:09:20.000]  加拿大我們很緊張納粹的
[00:09:20.000 --> 00:09:23.000]  因為只有兩樣東西追上來
[00:09:23.000 --> 00:09:26.000]  就是死亡和稅局
[00:09:26.000 --> 00:09:28.000]  所以先搞清楚一點
[00:09:28.000 --> 00:09:31.000]  當時這個都是一個難題
[00:09:31.000 --> 00:09:33.000]  納粹給該殺
[00:09:33.000 --> 00:09:35.000]  可以不可以
[00:09:35.000 --> 00:09:38.000]  耶穌沒有被他們困住
[00:09:38.000 --> 00:09:41.000]  於是就問他們為何試探案呢?
[00:09:41.000 --> 00:09:43.000]  拿一個銀幣來
[00:09:43.000 --> 00:09:47.000]  耶穌就問上面有哪個象
[00:09:47.000 --> 00:09:49.000]  有哪個號
[00:09:49.000 --> 00:09:50.000]  答案很清楚
[00:09:50.000 --> 00:09:52.000]  是該殺的
[00:09:52.000 --> 00:09:53.000]  Caesar的
[00:09:53.000 --> 00:09:55.000]  羅馬的君主
[00:09:55.000 --> 00:09:58.000]  於是耶穌出名的答案
[00:09:58.000 --> 00:09:59.000]  你都懂得背了
[00:09:59.000 --> 00:10:01.000]  該殺的物
[00:10:01.000 --> 00:10:04.000]  歸給該殺
[00:10:04.000 --> 00:10:06.000]  答了問題
[00:10:06.000 --> 00:10:08.000]  上稅給該殺
[00:10:08.000 --> 00:10:09.000]  納稅給該殺
[00:10:09.000 --> 00:10:11.000]  可以不可以
[00:10:11.000 --> 00:10:13.000]  該殺的物
[00:10:13.000 --> 00:10:15.000]  歸給該殺
[00:10:15.000 --> 00:10:17.000]  但耶穌沒有停在這裡
[00:10:17.000 --> 00:10:19.000]  耶穌接著說下面那句
[00:10:19.000 --> 00:10:20.000]  你又很熟悉了
[00:10:20.000 --> 00:10:24.000]  神的物歸給神
[00:10:24.000 --> 00:10:26.000]  我們搞錯的就是
[00:10:26.000 --> 00:10:29.000]  我們以為耶穌仍然在說錢幣
[00:10:29.000 --> 00:10:32.000]  或者在說十一的奉獻
[00:10:32.000 --> 00:10:35.000]  納稅的部分錢是屬於政府的
[00:10:35.000 --> 00:10:37.000]  你就要準時納稅
[00:10:37.000 --> 00:10:39.000]  自僱的那些
[00:10:39.000 --> 00:10:40.000]  不是6月15日
[00:10:40.000 --> 00:10:41.000]  是4月30日
[00:10:41.000 --> 00:10:44.000]  之後的你要給利息
[00:10:44.000 --> 00:10:46.000]  神的物
[00:10:46.000 --> 00:10:48.000]  是不是在說錢呢?
[00:10:48.000 --> 00:10:49.000]  是不是在說銀幣
[00:10:49.000 --> 00:10:51.000]  哦 有部分的銀幣
[00:10:51.000 --> 00:10:54.000]  上面是注著In God We Trust
[00:10:54.000 --> 00:10:56.000]  那些是屬於上帝的
[00:10:56.000 --> 00:10:58.000]  所以美金是奉獻給上帝的
[00:10:58.000 --> 00:11:00.000]  加幣就留給政府的
[00:11:00.000 --> 00:11:03.000]  不是這樣讀聖經的吧
[00:11:03.000 --> 00:11:08.000]  怎樣知道銀幣是屬於該殺的呢?
[00:11:08.000 --> 00:11:12.000]  因為上面有該殺的像
[00:11:12.000 --> 00:11:16.000]  那甚麼是屬於神的呢?
[00:11:16.000 --> 00:11:18.000]  不是銀幣
[00:11:18.000 --> 00:11:25.000]  因為銀幣上面從來都沒有神的像和神的號
[00:11:25.000 --> 00:11:29.000]  人有神的形象
[00:11:29.000 --> 00:11:31.000]  耶穌說的
[00:11:31.000 --> 00:11:34.000]  錢是屬於政府的
[00:11:34.000 --> 00:11:38.000]  但是人是屬於上帝的
[00:11:38.000 --> 00:11:40.000]  不是十分之一
[00:11:40.000 --> 00:11:43.000]  是十分之十以外
[00:11:43.000 --> 00:11:47.000]  你的一切是屬於上帝的
[00:11:47.000 --> 00:11:49.000]  你整個人生
[00:11:49.000 --> 00:11:51.000]  你整個生命是上帝的
[00:11:51.000 --> 00:11:52.000]  可以見得
[00:11:52.000 --> 00:11:55.000]  因為馬太福音沒有說的
[00:11:55.000 --> 00:11:57.000]  但是大家一聽就馬上記得
[00:11:57.000 --> 00:11:59.000]  人有神的形象
[00:11:59.000 --> 00:12:01.000]  人是按神的形象所做的
[00:12:01.000 --> 00:12:05.000]  所以這個形象樣式不是說相似
[00:12:05.000 --> 00:12:07.000]  是說權柄
[00:12:07.000 --> 00:12:09.000]  是說歸屬
[00:12:09.000 --> 00:12:12.000]  是屬於上帝的
[00:12:12.000 --> 00:12:16.000]  是在上帝的管理之下的
[00:12:16.000 --> 00:12:19.000]  不是在自己的管理之下
[00:12:19.000 --> 00:12:21.000]  正如一個銀幣
[00:12:21.000 --> 00:12:22.000]  它是屬於該殺的
[00:12:22.000 --> 00:12:24.000]  所以納稅級該殺
[00:12:24.000 --> 00:12:27.000]  這是它的權力範圍
[00:12:27.000 --> 00:12:29.000]  的一部分
[00:12:29.000 --> 00:12:33.000]  不是金錢屬於上帝這麼簡單
[00:12:33.000 --> 00:12:35.000]  不是十分之一屬於上帝
[00:12:35.000 --> 00:12:38.000]  十分之九就屬於我們
[00:12:38.000 --> 00:12:40.000]  這樣的劃分是沒有意義的
[00:12:40.000 --> 00:12:43.000]  耶穌說你整個人有神的形象
[00:12:43.000 --> 00:12:44.000]  聖經是這樣教導
[00:12:44.000 --> 00:12:49.000]  所以你整個人是屬於上帝的
[00:12:49.000 --> 00:12:53.000]  神是靈
[00:12:53.000 --> 00:12:56.000]  按神的形象做男做女
[00:12:56.000 --> 00:13:00.000]  不是說上帝有性別
[00:13:00.000 --> 00:13:06.000]  而是說在神的權柄主權當中
[00:13:06.000 --> 00:13:11.000]  祂決定怎樣創造人
[00:13:11.000 --> 00:13:14.000]  祂做出來的人
[00:13:14.000 --> 00:13:17.000]  是有男有女
[00:13:17.000 --> 00:13:19.000]  是不同的
[00:13:19.000 --> 00:13:21.000]  我家裏有一張海報
[00:13:21.000 --> 00:13:23.000]  可能你也有
[00:13:23.000 --> 00:13:26.000]  是教會出版的
[00:13:26.000 --> 00:13:30.000]  是屬靈的一張海報
[00:13:30.000 --> 00:13:33.000]  上面印了一個男人
[00:13:33.000 --> 00:13:36.000]  爬到山頂
[00:13:36.000 --> 00:13:41.000]  站在群山之巔
[00:13:41.000 --> 00:13:44.000]  大地在他的腳下
[00:13:44.000 --> 00:13:46.000]  背著爬山的裝備
[00:13:46.000 --> 00:13:49.000]  站在那裏
[00:13:49.000 --> 00:13:52.000]  我要承認我每一次看到這張海報
[00:13:52.000 --> 00:13:58.000]  我的心都有一種被吸引向往的感覺
[00:13:58.000 --> 00:14:00.000]  我不知道你有沒有
[00:14:00.000 --> 00:14:06.000]  我真的很想做這幅海報裏面的這個男人
[00:14:06.000 --> 00:14:09.000]  他能夠爬到最高
[00:14:09.000 --> 00:14:11.000]  一個人
[00:14:11.000 --> 00:14:13.000]  沒有隊友
[00:14:13.000 --> 00:14:15.000]  不需要有其他人
[00:14:15.000 --> 00:14:17.000]  就是他和群山
[00:14:17.000 --> 00:14:20.000]  他站在最高的巔峰
[00:14:20.000 --> 00:14:24.000]  上帝創造人
[00:14:24.000 --> 00:14:29.000]  他說哪人孤單不好
[00:14:29.000 --> 00:14:32.000]  神學的討論就帶我們去明白
[00:14:32.000 --> 00:14:34.000]  在上帝的權柄
[00:14:34.000 --> 00:14:36.000]  在祂的決定當中
[00:14:36.000 --> 00:14:44.000]  上帝其實是按照祂自己三位合一
[00:14:44.000 --> 00:14:47.000]  這個上帝
[00:14:47.000 --> 00:14:50.000]  上帝是獨一的上帝
[00:14:50.000 --> 00:14:55.000]  但是借用了我們數學的觀念
[00:14:55.000 --> 00:14:59.000]  但是裏面的內容是重新界定的
[00:14:59.000 --> 00:15:05.000]  聖父、聖子、聖靈這個團契是永恆的
[00:15:05.000 --> 00:15:08.000]  你說很深啊,留在神學院裏面再教吧
[00:15:08.000 --> 00:15:10.000]  不是啊,在教會裏面
[00:15:10.000 --> 00:15:13.000]  你一進入門口,第一件事
[00:15:13.000 --> 00:15:16.000]  如果你在禮儀的教會
[00:15:16.000 --> 00:15:17.000]  你知道進入門口
[00:15:17.000 --> 00:15:21.000]  一定第一件碰到的就是洗禮盆
[00:15:21.000 --> 00:15:23.000]  就是你的水禮
[00:15:23.000 --> 00:15:28.000]  你的受洗歸入基督
[00:15:28.000 --> 00:15:34.000]  你是奉父子、聖靈的名受洗的
[00:15:34.000 --> 00:15:37.000]  你就要明白你在做甚麼事
[00:15:37.000 --> 00:15:39.000]  那些是咒語
[00:15:39.000 --> 00:15:41.000]  說完之後不用明白的
[00:15:41.000 --> 00:15:42.000]  從來都不是這樣的
[00:15:42.000 --> 00:15:45.000]  每個禮拜日,完了崇拜之後
[00:15:45.000 --> 00:15:48.000]  牧師上台的祝福
[00:15:48.000 --> 00:15:50.000]  如果他不是背舊約亞倫的祝福
[00:15:50.000 --> 00:15:54.000]  他就一定是背新約使徒的祝福
[00:15:54.000 --> 00:15:57.000]  願主耶穌基督的恩惠
[00:15:57.000 --> 00:15:59.000]  父神的慈愛
[00:15:59.000 --> 00:16:01.000]  聖靈的感動交通
[00:16:01.000 --> 00:16:04.000]  常與你們眾人同在
[00:16:04.000 --> 00:16:07.000]  三位合一的上帝
[00:16:07.000 --> 00:16:10.000]  是一個初信的基督徒
[00:16:10.000 --> 00:16:14.000]  受洗歸入基督
[00:16:14.000 --> 00:16:17.000]  一個慕道的基督徒
[00:16:17.000 --> 00:16:20.000]  每個主日的敬拜
[00:16:20.000 --> 00:16:26.000]  最後奉差遣回到他的生活環境
[00:16:26.000 --> 00:16:29.000]  他都聽見的說話
[00:16:29.000 --> 00:16:32.000]  上帝不是孤獨的
[00:16:32.000 --> 00:16:35.000]  上帝是一個團契
[00:16:35.000 --> 00:16:38.000]  一個community,一個群體
[00:16:38.000 --> 00:16:41.000]  上帝的愛
[00:16:41.000 --> 00:16:43.000]  從他的三一
[00:16:43.000 --> 00:16:46.000]  三位合一的事實
[00:16:46.000 --> 00:16:49.000]  或者說這個本質
[00:16:49.000 --> 00:16:51.000]  這個essence
[00:16:51.000 --> 00:16:54.000]  流露到他的創造
[00:16:54.000 --> 00:16:57.000]  做出這個大地
[00:16:57.000 --> 00:16:59.000]  這個世界
[00:16:59.000 --> 00:17:03.000]  那人獨居不好
[00:17:03.000 --> 00:17:05.000]  我們說有什麼不好
[00:17:05.000 --> 00:17:07.000]  唯我獨尊,多好
[00:17:07.000 --> 00:17:10.000]  所有人都在我的腳下,多好
[00:17:10.000 --> 00:17:14.000]  所有人都服侍我,多好
[00:17:14.000 --> 00:17:18.000]  法國存在主義哲學家沙特的一句名言
[00:17:18.000 --> 00:17:20.000]  不知道你們有沒有聽過
[00:17:20.000 --> 00:17:23.000]  Hell is people
[00:17:23.000 --> 00:17:25.000]  要與人相處
[00:17:25.000 --> 00:17:27.000]  我才是地獄
[00:17:27.000 --> 00:17:30.000]  我們很想將我們的家庭
[00:17:30.000 --> 00:17:33.000]  成為我們的堡壘
[00:17:33.000 --> 00:17:35.000]  我們的王國
[00:17:35.000 --> 00:17:36.000]  我是頭
[00:17:36.000 --> 00:17:38.000]  所以裏面所有的裝修
[00:17:38.000 --> 00:17:40.000]  所有的設備
[00:17:40.000 --> 00:17:42.000]  所有的擺設
[00:17:42.000 --> 00:17:44.000]  是按我的意思
[00:17:44.000 --> 00:17:46.000]  你發覺不是的
[00:17:46.000 --> 00:17:48.000]  事實
[00:17:48.000 --> 00:17:50.000]  不可能是這樣的
[00:17:50.000 --> 00:17:52.000]  聖經不只說事實
[00:17:52.000 --> 00:17:55.000]  聖經說上帝的旨意
[00:17:55.000 --> 00:17:57.000]  屬於他的人
[00:17:57.000 --> 00:17:59.000]  在他的主權之下
[00:17:59.000 --> 00:18:01.000]  創造的人
[00:18:01.000 --> 00:18:03.000]  是有男有女
[00:18:03.000 --> 00:18:05.000]  剛才我們說過
[00:18:05.000 --> 00:18:09.000]  這是相配的幫助
[00:18:09.000 --> 00:18:11.000]  拉比的傳統
[00:18:11.000 --> 00:18:12.000]  教會的傳統
[00:18:12.000 --> 00:18:14.000]  都問一個很愚蠢的問題
[00:18:14.000 --> 00:18:17.000]  人需要什麼幫助呢
[00:18:17.000 --> 00:18:19.000]  是動物幫不到的呢
[00:18:19.000 --> 00:18:20.000]  答案是更愚蠢
[00:18:20.000 --> 00:18:22.000]  因為他沒有生育
[00:18:22.000 --> 00:18:25.000]  他沒有讀過生物學的第一課
[00:18:25.000 --> 00:18:28.000]  有些叫做無性生殖
[00:18:28.000 --> 00:18:30.000]  在上帝的創造當中
[00:18:30.000 --> 00:18:35.000]  上帝要幫助人
[00:18:35.000 --> 00:18:41.000]  請問去完成哪一個計劃
[00:18:41.000 --> 00:18:44.000]  哪一個的旨意
[00:18:44.000 --> 00:18:46.000]  只有三個可能性
[00:18:46.000 --> 00:18:49.000]  第一就是完成亞當的意思
[00:18:49.000 --> 00:18:53.000]  第二就是完成夏娃的意思
[00:18:53.000 --> 00:18:54.000]  也不是
[00:18:54.000 --> 00:18:56.000]  只有第三個可能性
[00:18:56.000 --> 00:19:03.000]  完成上帝至高的旨意
[00:19:03.000 --> 00:19:06.000]  我們今天很喜歡說上半場下半場
[00:19:06.000 --> 00:19:08.000]  上半場我們說success
[00:19:08.000 --> 00:19:12.000]  下半場我們轉為說significance
[00:19:12.000 --> 00:19:14.000]  我們要問清楚
[00:19:14.000 --> 00:19:17.000]  是哪一個的success
[00:19:17.000 --> 00:19:22.000]  是哪一個決定的significance
[00:19:22.000 --> 00:19:25.000]  你搞不清楚
[00:19:25.000 --> 00:19:27.000]  success和significance
[00:19:27.000 --> 00:19:29.000]  所代表的
[00:19:29.000 --> 00:19:36.000]  可以是和上帝離天萬象的馬門
[00:19:36.000 --> 00:19:39.000]  這一期
[00:19:39.000 --> 00:19:41.000]  Time Magazine
[00:19:41.000 --> 00:19:43.000]  不知道你有沒有看過
[00:19:43.000 --> 00:19:45.000]  它的封面說
[00:19:45.000 --> 00:19:48.000]  Does God want you to be rich
[00:19:48.000 --> 00:19:52.000]  今天在美國福音派的教會
[00:19:52.000 --> 00:19:54.000]  靈因運動的教會
[00:19:54.000 --> 00:19:56.000]  流行一個說法
[00:19:56.000 --> 00:20:00.000]  耶穌說祂來到是要使人得生命
[00:20:00.000 --> 00:20:03.000]  並且得豐盛的生命
[00:20:03.000 --> 00:20:06.000]  豐盛的生命就是上帝的祝福
[00:20:06.000 --> 00:20:10.000]  上帝願意祂每一個兒女都富足
[00:20:10.000 --> 00:20:13.000]  收入每年是六個位的數字
[00:20:13.000 --> 00:20:16.000]  有大屋、有大車、有vacation
[00:20:16.000 --> 00:20:18.000]  有所有的祝福
[00:20:18.000 --> 00:20:22.000]  來見證上帝的豐富
[00:20:22.000 --> 00:20:25.000]  上個月我們親戚大團聚
[00:20:25.000 --> 00:20:27.000]  我的表姐從倫敦過來
[00:20:27.000 --> 00:20:29.000]  我表姐夫是牧師
[00:20:29.000 --> 00:20:30.000]  他和我討論這個問題
[00:20:30.000 --> 00:20:33.000]  他說師徑我覺得有點不妥
[00:20:33.000 --> 00:20:35.000]  不妥在哪裏
[00:20:35.000 --> 00:20:39.000]  我想不是說上帝不祝福我們
[00:20:39.000 --> 00:20:41.000]  不是說上帝很孤寒
[00:20:41.000 --> 00:20:48.000]  是保羅在提摩太前書第六章提過
[00:20:48.000 --> 00:20:52.000]  上帝是樂意將一切好的祝福
[00:20:52.000 --> 00:20:54.000]  給我們去享受
[00:20:54.000 --> 00:20:57.000]  厚賜百物給我們享受
[00:20:57.000 --> 00:21:01.000]  但是上帝的祝福
[00:21:01.000 --> 00:21:05.000]  是不是就是財富
[00:21:05.000 --> 00:21:07.000]  是不是就是物質
[00:21:07.000 --> 00:21:10.000]  是不是就是馬門
[00:21:10.000 --> 00:21:14.000]  這一點很值得商榷
[00:21:14.000 --> 00:21:19.000]  就是說當我們將祝福這個觀念拿了過來
[00:21:19.000 --> 00:21:24.000]  我們照一般世界的定義去理解它
[00:21:24.000 --> 00:21:27.000]  就好像我們將領袖這個觀念
[00:21:27.000 --> 00:21:28.000]  頭這個觀念
[00:21:28.000 --> 00:21:30.000]  元首這個觀念拿了過來
[00:21:30.000 --> 00:21:35.000]  然後照外邦人當中有君王有大臣
[00:21:35.000 --> 00:21:38.000]  治理操權管束這樣去理解的時候
[00:21:38.000 --> 00:21:40.000]  撞板的是我們
[00:21:40.000 --> 00:21:43.000]  聖經說上帝的祝福
[00:21:43.000 --> 00:21:46.000]  說聖靈的果子
[00:21:46.000 --> 00:21:52.000]  人愛喜樂和平忍耐
[00:21:52.000 --> 00:22:01.000]  恩慈良善信實溫柔節制
