
[00:00:00.000 --> 00:00:03.000]  各位聽眾你好,我是蘇永睿牧師
[00:02:05.000 --> 00:02:12.000]  他更加寫下了傳頌後世的所謂為人處事家書十二條
[00:02:12.000 --> 00:02:14.000]  而他所說的話
[00:02:14.000 --> 00:02:16.000]  在今天一樣是用得著的
[00:02:16.000 --> 00:02:17.000]  這十二條是哪十二條呢?
[00:02:17.000 --> 00:02:18.000]  主敬
[00:02:18.000 --> 00:02:21.000]  一個人最重要的是有一個敬的心
[00:02:21.000 --> 00:02:23.000]  好像論語所為
[00:02:23.000 --> 00:02:25.000]  說到孝敬父母
[00:02:25.000 --> 00:02:27.000]  自衣犬馬皆能有養
[00:02:27.000 --> 00:02:30.000]  不敬何以別乎呢?
[00:02:30.000 --> 00:02:33.000]  就是你沒有了一個敬的態度
[00:02:33.000 --> 00:02:34.000]  有什麼用呢?
[00:02:34.000 --> 00:02:37.000]  基督教說到信仰
[00:02:37.000 --> 00:02:39.000]  基督信仰上帝
[00:02:39.000 --> 00:02:41.000]  其中最重要的一樣東西
[00:02:41.000 --> 00:02:42.000]  就好像傳道書說
[00:02:42.000 --> 00:02:44.000]  所謂總而言之
[00:02:44.000 --> 00:02:46.000]  就是要存一個敬畏的心
[00:02:46.000 --> 00:02:49.000]  他又提到正座
[00:02:49.000 --> 00:02:51.000]  正座就是常思己過
[00:02:51.000 --> 00:02:54.000]  一個人能夠在忙碌的時代中
[00:02:54.000 --> 00:02:57.000]  用時間安靜一下
[00:02:57.000 --> 00:02:59.000]  想一下就好了
[00:02:59.000 --> 00:03:01.000]  早起
[00:03:01.000 --> 00:03:02.000]  這個在健康上
[00:03:02.000 --> 00:03:03.000]  其他方面就好了
[00:03:03.000 --> 00:03:05.000]  讀書他就不二
[00:03:05.000 --> 00:03:07.000]  第四方面就是讀書不二
[00:03:07.000 --> 00:03:10.000]  一書未完就不向他書
[00:03:10.000 --> 00:03:12.000]  這個說到他很專一
[00:03:12.000 --> 00:03:13.000]  看書的時候
[00:03:13.000 --> 00:03:15.000]  那本書未看完
[00:03:15.000 --> 00:03:16.000]  他不會看第二本的
[00:03:16.000 --> 00:03:17.000]  還有
[00:03:17.000 --> 00:03:19.000]  讀史
[00:03:19.000 --> 00:03:20.000]  念三史
[00:03:20.000 --> 00:03:21.000]  史記
[00:03:21.000 --> 00:03:22.000]  漢書
[00:03:22.000 --> 00:03:23.000]  後漢書
[00:03:23.000 --> 00:03:25.000]  每天他要讀十頁的
[00:03:25.000 --> 00:03:27.000]  其實近代人
[00:03:27.000 --> 00:03:30.000]  就不是很看重讀歷史
[00:03:30.000 --> 00:03:31.000]  歷史很重要
[00:03:31.000 --> 00:03:33.000]  他又謹言
[00:03:33.000 --> 00:03:34.000]  嘴巴要小心
[00:03:34.000 --> 00:03:35.000]  氧氣
[00:03:35.000 --> 00:03:36.000]  保護身體
[00:03:36.000 --> 00:03:37.000]  保身
[00:03:37.000 --> 00:03:38.000]  節奴
[00:03:38.000 --> 00:03:39.000]  節育
[00:03:39.000 --> 00:03:40.000]  節飲食
[00:03:40.000 --> 00:03:43.000]  他還說過所謂日之其所無
[00:03:43.000 --> 00:03:44.000]  每天讀書
[00:03:44.000 --> 00:03:45.000]  記錄心得如
[00:03:45.000 --> 00:03:47.000]  讀書
[00:03:47.000 --> 00:03:48.000]  寫日記
[00:03:48.000 --> 00:03:50.000]  寫心得語
[00:03:50.000 --> 00:03:52.000]  每月作詩掃手
[00:03:52.000 --> 00:03:54.000]  又寫字
[00:03:54.000 --> 00:03:55.000]  吃完飯之後
[00:03:55.000 --> 00:03:57.000]  就念寫字
[00:03:57.000 --> 00:03:59.000]  半個小時
[00:03:59.000 --> 00:04:00.000]  夜不出門
[00:04:00.000 --> 00:04:01.000]  這些十二條
[00:04:01.000 --> 00:04:03.000]  在今天這個世界裡面
[00:04:03.000 --> 00:04:05.000]  一樣用得著的
[00:04:05.000 --> 00:04:08.000]  但是也有歷史家以為
[00:04:08.000 --> 00:04:10.000]  他不是那麼好的
[00:04:10.000 --> 00:04:12.000]  他是一個心狠手辣的軍事家
[00:04:12.000 --> 00:04:13.000]  他的弟弟
[00:04:13.000 --> 00:04:14.000]  曾國全
[00:04:14.000 --> 00:04:17.000]  在攻陷了安慶的時候
[00:04:17.000 --> 00:04:20.000]  殺了萬多的戰俘
[00:04:20.000 --> 00:04:22.000]  其中不少是平民
[00:04:22.000 --> 00:04:24.000]  曾國全就怕受報應
[00:04:24.000 --> 00:04:26.000]  就寫信給他的哥哥
[00:04:26.000 --> 00:04:27.000]  曾國藩
[00:04:27.000 --> 00:04:28.000]  曾國藩怎麼回信呢?
[00:04:28.000 --> 00:04:29.000]  他就說
[00:04:29.000 --> 00:04:31.000]  自以殺賊為志
[00:04:31.000 --> 00:04:34.000]  何必以多殺為悔呢?
[00:04:34.000 --> 00:04:36.000]  對曾國藩來說
[00:04:36.000 --> 00:04:38.000]  殺這些
[00:04:38.000 --> 00:04:41.000]  太平天國的賊
[00:04:41.000 --> 00:04:43.000]  怎麼會後悔呢?
[00:04:43.000 --> 00:04:45.000]  事實上他攻陷了南京的時候
[00:04:45.000 --> 00:04:46.000]  濫殺無辜
[00:04:46.000 --> 00:04:48.000]  甚至手下的大將
[00:04:48.000 --> 00:04:50.000]  彭玉麟
[00:04:50.000 --> 00:04:51.000]  看到
[00:04:51.000 --> 00:04:52.000]  極之不滿
[00:04:52.000 --> 00:04:54.000]  兩次提出上訴
[00:04:54.000 --> 00:04:55.000]  但是
[00:04:55.000 --> 00:04:58.000]  都不為曾國藩所難
[00:04:58.000 --> 00:05:00.000]  所以南京的百姓
[00:05:00.000 --> 00:05:02.000]  對曾國藩
[00:05:02.000 --> 00:05:06.000]  是相當低劣的評價
[00:05:06.000 --> 00:05:08.000]  稱他為所謂真剃頭
[00:05:08.000 --> 00:05:10.000]  真屠夫
[00:05:10.000 --> 00:05:13.000]  南京淪陷了三十年之後
[00:05:13.000 --> 00:05:15.000]  譚嗣同
[00:05:15.000 --> 00:05:17.000]  仍然聽見不少南京人
[00:05:17.000 --> 00:05:19.000]  有這樣的說話
[00:05:19.000 --> 00:05:21.000]  他說商君一進城
[00:05:21.000 --> 00:05:22.000]  見人就殺
[00:05:22.000 --> 00:05:24.000]  見屋就燒
[00:05:24.000 --> 00:05:26.000]  原來南京大屠殺
[00:05:26.000 --> 00:05:28.000]  不只是日本人
[00:05:28.000 --> 00:05:30.000]  商君進入南京的時候
[00:05:30.000 --> 00:05:32.000]  一樣是大屠殺
[00:05:32.000 --> 00:05:34.000]  另外在1870年
[00:05:34.000 --> 00:05:37.000]  去處理天津教案的時候
[00:05:37.000 --> 00:05:40.000]  全國說他是喪權辱國
[00:05:40.000 --> 00:05:42.000]  向外國低頭
[00:05:42.000 --> 00:05:44.000]  引起極之不滿
[00:05:44.000 --> 00:05:46.000]  稱他為曾國賊
[00:05:46.000 --> 00:05:48.000]  所以我們會問
[00:05:48.000 --> 00:05:51.000]  究竟他是何許人也呢?
[00:05:51.000 --> 00:05:53.000]  我們中國人讀歷史的時候
[00:05:53.000 --> 00:05:55.000]  很喜歡說他是忠
[00:05:55.000 --> 00:05:56.000]  還是奸
[00:05:56.000 --> 00:05:57.000]  好像我孫子問我
[00:05:57.000 --> 00:05:59.000]  Is he a good guy or is he a bad guy?
[00:05:59.000 --> 00:06:01.000]  但是事實上
[00:06:01.000 --> 00:06:03.000]  我們很難這樣籠統分化的
[00:06:03.000 --> 00:06:05.000]  很多時候
[00:06:05.000 --> 00:06:07.000]  每一個人去做某些事情
[00:06:07.000 --> 00:06:10.000]  要看當時的環境
[00:06:10.000 --> 00:06:12.000]  處事
[00:06:12.000 --> 00:06:14.000]  不可以只是將責任
[00:06:14.000 --> 00:06:16.000]  放在一個人身上
[00:06:16.000 --> 00:06:18.000]  所謂國家興亡
[00:06:18.000 --> 00:06:19.000]  匹夫有責
[00:06:19.000 --> 00:06:21.000]  不過我們最重要的是講事實
[00:06:21.000 --> 00:06:24.000]  究竟曾國藩是一個什麼樣的人呢?
[00:06:24.000 --> 00:06:26.000]  我們看看他的生平
[00:06:26.000 --> 00:06:29.000]  曾國藩生於1811年
[00:06:29.000 --> 00:06:31.000]  11月26日
[00:06:31.000 --> 00:06:35.000]  即是清朝嘉慶十六年
[00:06:35.000 --> 00:06:40.000]  他在湖南省長沙府鄉鄉縣
[00:06:40.000 --> 00:06:43.000]  父親曾倫書是教書的
[00:06:43.000 --> 00:06:47.000]  當然古代的中國人很喜歡考試
[00:06:47.000 --> 00:06:48.000]  科舉
[00:06:48.000 --> 00:06:50.000]  但是女士不遞
[00:06:50.000 --> 00:06:53.000]  直到50歲時才考到秀才
[00:06:53.000 --> 00:06:56.000]  曾國藩比他父親好得多
[00:06:56.000 --> 00:06:58.000]  22歲就已經考到秀才
[00:06:58.000 --> 00:07:01.000]  23歲就參加湖南鄉試
[00:07:01.000 --> 00:07:02.000]  中了舉人
[00:07:02.000 --> 00:07:06.000]  24歲就入京考會試
[00:07:06.000 --> 00:07:07.000]  考不到
[00:07:07.000 --> 00:07:09.000]  直到1838年
[00:07:09.000 --> 00:07:10.000]  即是27歲那年
[00:07:10.000 --> 00:07:12.000]  終於考獲進士
[00:07:12.000 --> 00:07:14.000]  並且開始他的仕途
[00:07:14.000 --> 00:07:18.000]  他主張鴉片上稅免禁
[00:07:18.000 --> 00:07:20.000]  就是說
[00:07:20.000 --> 00:07:22.000]  可以容許人
[00:07:22.000 --> 00:07:24.000]  可以容許鴉片入口
[00:07:24.000 --> 00:07:26.000]  不過就要加重稅
[00:07:26.000 --> 00:07:27.000]  不需要禁
[00:07:27.000 --> 00:07:29.000]  他的看法
[00:07:29.000 --> 00:07:32.000]  和林則徐打對台戲
[00:07:32.000 --> 00:07:34.000]  成為林則徐的政敵
[00:07:34.000 --> 00:07:36.000]  1849年
[00:07:36.000 --> 00:07:39.000]  官升到兵部侍郎
[00:07:39.000 --> 00:07:41.000]  在1853年的時候
[00:07:41.000 --> 00:07:43.000]  他奉清廷命令
[00:07:43.000 --> 00:07:45.000]  組織團訓的商軍
[00:07:45.000 --> 00:07:47.000]  來應付太平天國
[00:07:47.000 --> 00:07:49.000]  1854年率師出征
[00:07:49.000 --> 00:07:52.000]  但是被太平天國所敗
[00:07:52.000 --> 00:07:55.000]  在靖港之役的水戰當中
[00:07:55.000 --> 00:07:57.000]  潰不成軍
[00:07:57.000 --> 00:07:59.000]  他曾經投水自殺
[00:07:59.000 --> 00:08:02.000]  但是為部下所救起
[00:08:02.000 --> 00:08:04.000]  這次失敗之後
[00:08:04.000 --> 00:08:06.000]  他重整旗鼓
[00:08:06.000 --> 00:08:09.000]  竟然竟然被他攻陷了鄂州
[00:08:09.000 --> 00:08:11.000]  武昌等地
[00:08:11.000 --> 00:08:13.000]  1856年
[00:08:13.000 --> 00:08:17.000]  他曾經被太平軍困於南昌
[00:08:17.000 --> 00:08:19.000]  情勢非常危急
[00:08:19.000 --> 00:08:20.000]  但是
[00:08:20.000 --> 00:08:21.000]  9月
[00:08:21.000 --> 00:08:22.000]  太平軍
[00:08:22.000 --> 00:08:24.000]  竟然自己內訌
[00:08:24.000 --> 00:08:26.000]  史稱為天經事變
[00:08:26.000 --> 00:08:28.000]  南昌一而得以解圍
[00:08:28.000 --> 00:08:30.000]  所以我們可以說
[00:08:30.000 --> 00:08:32.000]  太平天國之失敗
[00:08:32.000 --> 00:08:34.000]  未必是因為不夠商軍打
[00:08:34.000 --> 00:08:36.000]  而主要原因就是他自己內訌
[00:08:36.000 --> 00:08:38.000]  1858年商軍已經攻陷了
[00:08:38.000 --> 00:08:40.000]  九江、安慶等地
[00:08:40.000 --> 00:08:44.000]  1864年終於破了太平天國的天經
[00:08:44.000 --> 00:08:45.000]  就是所謂南京
[00:08:45.000 --> 00:08:47.000]  大肆殺掠
[00:08:47.000 --> 00:08:50.000]  死去了有20萬至30萬人當中
[00:08:50.000 --> 00:08:52.000]  這個可以說是商軍版的
[00:08:52.000 --> 00:08:54.000]  南京大屠殺
[00:08:54.000 --> 00:08:58.000]  曾國藩呢
[00:08:58.000 --> 00:08:59.000]  他
[00:08:59.000 --> 00:09:01.000]  也有些自知之明
[00:09:01.000 --> 00:09:03.000]  他知道在他
[00:09:03.000 --> 00:09:05.000]  所謂那個
[00:09:05.000 --> 00:09:07.000]  侍奉
[00:09:07.000 --> 00:09:09.000]  在他自己的做官當中
[00:09:09.000 --> 00:09:11.000]  如日當中的時候
[00:09:11.000 --> 00:09:13.000]  也是最危險的時候
[00:09:13.000 --> 00:09:15.000]  他擁有兵權
[00:09:15.000 --> 00:09:17.000]  又立下大功
[00:09:17.000 --> 00:09:19.000]  自然就引起朝廷的猜忌
[00:09:19.000 --> 00:09:21.000]  所以
[00:09:21.000 --> 00:09:23.000]  他就覺得應該是退的時候
[00:09:23.000 --> 00:09:25.000]  就
[00:09:25.000 --> 00:09:27.000]  寫信
[00:09:27.000 --> 00:09:29.000]  上午
[00:09:29.000 --> 00:09:31.000]  要求
[00:09:31.000 --> 00:09:33.000]  散了商軍
[00:09:33.000 --> 00:09:35.000]  25000人
[00:09:35.000 --> 00:09:37.000]  以保其身
[00:09:37.000 --> 00:09:39.000]  1868年曾國藩正式任
[00:09:39.000 --> 00:09:41.000]  這個直隸總督
[00:09:41.000 --> 00:09:43.000]  1870年的時候
[00:09:43.000 --> 00:09:47.000]  朝廷就命令他處理天津教案
[00:09:47.000 --> 00:09:49.000]  他得到這個任命的時候
[00:09:49.000 --> 00:09:51.000]  當時
[00:09:51.000 --> 00:09:52.000]  非常驚恐
[00:09:52.000 --> 00:09:54.000]  甚至立下遺囑
[00:09:54.000 --> 00:09:58.000]  因為他知道西方列強的兵力甚厲害
[00:09:58.000 --> 00:10:00.000]  中國絕對不是對手
[00:10:00.000 --> 00:10:03.000]  所以他就主張讓步
[00:10:03.000 --> 00:10:05.000]  對天津人民
[00:10:05.000 --> 00:10:06.000]  就是
[00:10:06.000 --> 00:10:08.000]  多多指責
[00:10:08.000 --> 00:10:10.000]  釋放這個教民
[00:10:10.000 --> 00:10:11.000]  賠償
[00:10:11.000 --> 00:10:13.000]  可以說是喪權辱國
[00:10:13.000 --> 00:10:15.000]  引起天津人民的不滿
[00:10:15.000 --> 00:10:17.000]  罵他賣國賊
[00:10:17.000 --> 00:10:19.000]  到1870年的時候
[00:10:19.000 --> 00:10:25.000]  兩港總督馬新義被平民張文祥所刺殺
[00:10:25.000 --> 00:10:29.000]  朝廷就任命曾國藩任兩港總督
[00:10:29.000 --> 00:10:31.000]  但是在這個時候
[00:10:31.000 --> 00:10:33.000]  他身心靈都非常疲弱
[00:10:33.000 --> 00:10:35.000]  特別是經過了天津教案之後
[00:10:35.000 --> 00:10:37.000]  他想不到
[00:10:37.000 --> 00:10:40.000]  不滿的情緒這麼大
[00:10:40.000 --> 00:10:42.000]  到1872年的時候
[00:10:42.000 --> 00:10:44.000]  他就病逝了
[00:10:44.000 --> 00:10:45.000]  但是
[00:10:45.000 --> 00:10:48.000]  曾國藩有一個好處
[00:10:48.000 --> 00:10:50.000]  他善用人才
[00:10:50.000 --> 00:10:52.000]  晚清名臣
[00:10:52.000 --> 00:10:54.000]  好像李鴻章
[00:10:54.000 --> 00:10:56.000]  左宗棠
[00:10:56.000 --> 00:10:58.000]  都是他的弟子
[00:10:58.000 --> 00:10:59.000]  事實上
[00:10:59.000 --> 00:11:01.000]  曾國藩
[00:11:01.000 --> 00:11:03.000]  可以說是一個
[00:11:03.000 --> 00:11:07.000]  可以說有功有過的人
[00:11:07.000 --> 00:11:11.000]  他其中一個最大的問題就是他的性格
[00:11:11.000 --> 00:11:14.000]  他的性格是比較耿直
[00:11:14.000 --> 00:11:16.000]  不會轉彎
[00:11:16.000 --> 00:11:18.000]  有時候就變成
[00:11:18.000 --> 00:11:20.000]  未必能夠處理的事情
[00:11:20.000 --> 00:11:22.000]  處理得圓滑
[00:11:22.000 --> 00:11:24.000]  這個也是引起他
[00:11:24.000 --> 00:11:27.000]  尤其是處理天津教案這件事情
[00:11:27.000 --> 00:11:29.000]  一比較一下和李鴻章
[00:11:29.000 --> 00:11:30.000]  你就會發覺
[00:11:30.000 --> 00:11:32.000]  李鴻章的手法圓滑得多
[00:11:32.000 --> 00:11:33.000]  所以
[00:11:33.000 --> 00:11:35.000]  曾國藩可以說
[00:11:35.000 --> 00:11:37.000]  你說他是英雄
[00:11:37.000 --> 00:11:39.000]  也有理由這麼說
[00:11:39.000 --> 00:11:40.000]  你說他救國
[00:11:40.000 --> 00:11:41.000]  也有人說
[00:11:41.000 --> 00:11:44.000]  你說他是一個殘暴的劊子手
[00:11:44.000 --> 00:11:46.000]  也可以說得通
[00:11:46.000 --> 00:11:49.000]  你說他是一個不會轉彎的人
[00:11:49.000 --> 00:11:50.000]  也可以說得通
[00:11:50.000 --> 00:11:54.000]  但是始終在中國的近代史裡面
[00:11:54.000 --> 00:11:56.000]  他佔了一個非常重要的地位
[00:11:56.000 --> 00:11:57.000]  在下一節
[00:11:57.000 --> 00:12:00.000]  我們就會比較詳細地評論一下
[00:12:00.000 --> 00:12:03.000]  曾國藩是一個什麼樣的人
[00:12:03.000 --> 00:12:06.000]  我們從一個現代的眼光
[00:12:06.000 --> 00:12:09.000]  和擁有一些史實來看的時候
[00:12:09.000 --> 00:12:11.000]  究竟曾國藩是何許人也
[00:12:11.000 --> 00:12:13.000]  在下一節再跟大家討論
[00:12:13.000 --> 00:12:14.000]  下一次再見
[00:12:14.000 --> 00:12:15.000]  拜拜

