
[00:00:00.000 --> 00:00:05.280]  各位弟兄姊妹朋友平安
[00:02:45.840 --> 00:02:48.400]  我說以色列有什麼特別
[00:02:48.400 --> 00:02:49.920]  他就回答我
[00:02:49.920 --> 00:02:51.840]  他說你看第一那裡
[00:02:51.840 --> 00:02:55.520]  以色列是宗教聖地
[00:02:55.520 --> 00:02:56.960]  你看他說什麼
[00:02:56.960 --> 00:02:58.640]  宗教聖地
[00:02:58.640 --> 00:03:04.400]  以色列是世界上最主要的宗教聖地
[00:03:04.400 --> 00:03:05.920]  見不見到它是什麼
[00:03:05.920 --> 00:03:07.520]  之一
[00:03:07.520 --> 00:03:09.760]  所以都教人
[00:03:09.760 --> 00:03:11.360]  最就會之一
[00:03:11.360 --> 00:03:12.560]  你看最下面
[00:03:12.560 --> 00:03:13.840]  軍事實力
[00:03:13.840 --> 00:03:18.160]  以色列是中東地區最強大
[00:03:18.160 --> 00:03:20.960]  不過又是之一
[00:03:20.960 --> 00:03:22.720]  所以我們要記住
[00:03:22.720 --> 00:03:24.080]  我們將來說的話都是
[00:03:24.080 --> 00:03:26.320]  最就不會之一
[00:03:26.320 --> 00:03:27.920]  最就是最
[00:03:27.920 --> 00:03:29.120]  最大的誡命
[00:03:29.120 --> 00:03:32.400]  耶穌說最要緊最重要
[00:03:32.400 --> 00:03:36.800]  盡心盡性盡義盡力愛主
[00:03:36.800 --> 00:03:38.080]  你的神
[00:03:38.080 --> 00:03:42.160]  我們上一次已經說了盡義盡力
[00:03:42.160 --> 00:03:45.920]  我們這次認識盡心和盡性
[00:03:45.920 --> 00:03:47.920]  首先說盡心
[00:03:47.920 --> 00:03:51.120]  究竟什麼叫盡心呢
[00:03:51.120 --> 00:03:52.720]  你有沒有被人說
[00:03:52.720 --> 00:03:54.800]  你有沒有心
[00:03:54.800 --> 00:03:56.080]  現在又說
[00:03:56.080 --> 00:03:57.520]  你有沒有心
[00:03:57.520 --> 00:04:00.320]  我們看到一個人做事
[00:04:00.320 --> 00:04:02.480]  有心還是沒有心
[00:04:02.480 --> 00:04:07.360]  有什麼跡象可以見到有沒有心呢
[00:04:07.360 --> 00:04:08.960]  和這兩樣東西有關
[00:04:08.960 --> 00:04:09.760]  第一
[00:04:09.760 --> 00:04:13.840]  那個人是做好事
[00:04:13.840 --> 00:04:16.640]  還是什麼
[00:04:16.640 --> 00:04:17.920]  是的
[00:04:17.920 --> 00:04:20.160]  大家真的有聽到
[00:04:20.160 --> 00:04:22.480]  就是做了一件事
[00:04:22.480 --> 00:04:26.880]  做好和做了有沒有分別
[00:04:26.880 --> 00:04:28.160]  謝謝你啊
[00:04:28.160 --> 00:04:29.440]  當然有
[00:04:29.440 --> 00:04:30.960]  但我們懂得分這兩個
[00:04:30.960 --> 00:04:33.680]  但當我們做的時候就不是
[00:04:33.680 --> 00:04:35.840]  怎麼才知道做了做好呢
[00:04:35.840 --> 00:04:40.000]  其實和上次說的那兩個
[00:04:40.000 --> 00:04:42.640]  盡義和盡力有關
[00:04:42.640 --> 00:04:45.840]  你有沒有想過怎麼做好那件事
[00:04:45.840 --> 00:04:48.400]  還是做了就算了
[00:04:48.400 --> 00:04:50.960]  我做家務是極差的
[00:04:50.960 --> 00:04:54.480]  我近幾年才開始慢慢學
[00:04:54.480 --> 00:04:56.560]  其中一樣差的就是什麼呢
[00:04:56.560 --> 00:04:58.960]  就是抹桌子
[00:04:58.960 --> 00:05:00.720]  抹完桌子
[00:05:00.720 --> 00:05:04.640]  太太都要拿一條布給我抹
[00:05:04.640 --> 00:05:08.640]  洗碗的污漬要晾乾
[00:05:08.640 --> 00:05:09.840]  晾乾完之後
[00:05:09.840 --> 00:05:12.560]  她又會再放沒洗乾淨的
[00:05:12.560 --> 00:05:14.560]  放出來
[00:05:14.560 --> 00:05:15.360]  為什麼呢
[00:05:15.360 --> 00:05:16.880]  就是因為我做了
[00:05:16.880 --> 00:05:18.240]  我以為
[00:05:18.240 --> 00:05:21.600]  但當你肯打側一點看桌子的時候
[00:05:21.600 --> 00:05:24.800]  你就會看到有髒東西
[00:05:24.800 --> 00:05:27.360]  可能我又像扮老花一樣
[00:05:27.360 --> 00:05:28.880]  嚴重了很多
[00:05:28.880 --> 00:05:30.320]  所以抹完桌子
[00:05:30.320 --> 00:05:32.240]  真的還有很多污漬是沒抹過
[00:05:32.240 --> 00:05:34.720]  只要這裡這裡
[00:05:34.720 --> 00:05:36.240]  我一看就真的好
[00:05:36.240 --> 00:05:38.800]  就死死地又拿條布抹過
[00:05:38.800 --> 00:05:40.240]  我就很明白
[00:05:40.240 --> 00:05:41.760]  我做了
[00:05:41.760 --> 00:05:43.440]  但其實做得不好
[00:05:43.440 --> 00:05:44.560]  我自己知道的
[00:05:44.560 --> 00:05:45.520]  我本來很開心
[00:05:45.520 --> 00:05:46.560]  看電視
[00:05:46.560 --> 00:05:47.680]  在那裡戲
[00:05:47.680 --> 00:05:48.880]  又想著別的東西
[00:05:48.880 --> 00:05:50.400]  立刻回復電郵
[00:05:50.400 --> 00:05:51.920]  今天做得不好
[00:05:51.920 --> 00:05:53.200]  但如果做好
[00:05:53.200 --> 00:05:56.480]  你會想如何將那件事做到最好
[00:05:56.480 --> 00:05:58.400]  大家今天看這張桌子
[00:05:58.400 --> 00:05:59.920]  其實就是我之前那幾天
[00:05:59.920 --> 00:06:01.440]  和影音部的電影剪輯會說
[00:06:01.440 --> 00:06:05.040]  有些道具要展示在這裡
[00:06:05.040 --> 00:06:06.080]  我沒有說過
[00:06:06.080 --> 00:06:07.360]  沒有要求
[00:06:07.360 --> 00:06:08.400]  但今天回來
[00:06:08.400 --> 00:06:09.680]  我平時是最早回來的
[00:06:09.680 --> 00:06:11.600]  但今天回來很多人
[00:06:11.600 --> 00:06:13.360]  一早回來準備很多東西
[00:06:13.360 --> 00:06:15.360]  已經有三盞燈在這裡
[00:06:15.360 --> 00:06:17.200]  還有射燈
[00:06:17.200 --> 00:06:20.000]  這些就是想做好事情
[00:06:20.000 --> 00:06:21.200]  所以你會懂得看
[00:06:21.200 --> 00:06:22.160]  如果那件事
[00:06:22.160 --> 00:06:25.840]  你一直看到它有我們說的更新
[00:06:25.840 --> 00:06:28.400]  或者說一直做多一點
[00:06:28.400 --> 00:06:29.840]  你就會知道
[00:06:29.840 --> 00:06:31.280]  原來背後有些人
[00:06:31.280 --> 00:06:34.240]  不只是做了就算了
[00:06:34.240 --> 00:06:36.720]  是想做好那件事
[00:06:36.720 --> 00:06:39.840]  上次就說要健康
[00:06:39.840 --> 00:06:41.040]  要做運動
[00:06:41.040 --> 00:06:43.200]  真的有姐妹
[00:06:43.200 --> 00:06:46.720]  每天和我鬥癌得多
[00:06:46.720 --> 00:06:47.840]  她每天拍照給我看
[00:06:47.840 --> 00:06:50.240]  這個癌症那天有多少部
[00:06:50.240 --> 00:06:52.240]  一萬二千部
[00:06:52.240 --> 00:06:53.680]  一萬二千部
[00:06:53.680 --> 00:06:55.120]  然後我立刻給她看
[00:06:55.120 --> 00:06:56.320]  我輸了
[00:06:56.320 --> 00:06:58.560]  我只有一萬一千五百六十七
[00:06:58.560 --> 00:07:00.560]  在夜裡拍
[00:07:00.560 --> 00:07:01.680]  她過去一個星期
[00:07:01.680 --> 00:07:02.400]  做了個記錄
[00:07:02.400 --> 00:07:05.600]  我看是平均每天都過一萬五
[00:07:05.600 --> 00:07:07.920]  她叫我和她一起去買一隻手錶
[00:07:07.920 --> 00:07:08.880]  這個就是
[00:07:08.880 --> 00:07:13.520]  你會想做得更加好的事
[00:07:13.520 --> 00:07:15.280]  走多一點
[00:07:15.280 --> 00:07:16.160]  她經常這麼說
[00:07:16.160 --> 00:07:17.360]  走多一點
[00:07:17.360 --> 00:07:19.520]  那多少叫多一點呢
[00:07:19.520 --> 00:07:21.600]  沒有具體的量度
[00:07:21.600 --> 00:07:23.280]  但她當她用了心
[00:07:23.280 --> 00:07:25.680]  用了意義去想的時候
[00:07:25.680 --> 00:07:27.120]  她做得多一點
[00:07:27.120 --> 00:07:29.520]  另一個教育年輕人很開心
[00:07:29.520 --> 00:07:30.960]  他有一天WhatsApp我
[00:07:30.960 --> 00:07:34.320]  說梁sir有沒有一些補習介紹給我
[00:07:34.320 --> 00:07:36.640]  我想考大學的時候
[00:07:36.640 --> 00:07:38.480]  可以某些科目好一點
[00:07:38.480 --> 00:07:40.000]  可以自修訂
[00:07:40.000 --> 00:07:41.440]  我就回復她
[00:07:41.440 --> 00:07:43.440]  你好像我們剛剛說到
[00:07:43.440 --> 00:07:48.880]  你真的盡力去想做好那件事
[00:07:48.880 --> 00:07:51.280]  有沒有心呢
[00:07:51.280 --> 00:07:54.320]  我們接下來7月10號到11號
[00:07:54.320 --> 00:07:58.800]  我們教會就有個兒童下令一年
[00:07:58.800 --> 00:08:01.760]  你有沒有心想來幫下手呢
[00:08:01.760 --> 00:08:03.760]  如果有的時候
[00:08:03.760 --> 00:08:05.600]  可以做些什麼
[00:08:05.600 --> 00:08:07.600]  可以做些什麼
[00:08:07.600 --> 00:08:09.600]  可以做些什麼
[00:08:09.600 --> 00:08:11.440]  首先報名
[00:08:11.440 --> 00:08:15.280]  因為Mac仔說有人叫他報名
[00:08:15.280 --> 00:08:17.520]  報名參加
[00:08:17.520 --> 00:08:20.320]  說Carolyn姐姐會教你
[00:08:20.320 --> 00:08:22.160]  可以記下日期
[00:08:22.160 --> 00:08:24.480]  大家現在試一下我們的行動
[00:08:24.480 --> 00:08:26.400]  用你的手機
[00:08:26.400 --> 00:08:31.680]  你立刻嘗試記下這個日子
[00:08:31.680 --> 00:08:32.800]  然後你想一下
[00:08:32.800 --> 00:08:35.840]  什麼時候開始要請假
[00:08:35.840 --> 00:08:38.400]  哪怕你只是請半天
[00:08:38.400 --> 00:08:40.320]  我都想你做個行動
[00:08:40.320 --> 00:08:42.240]  7月10號到14號
[00:08:42.240 --> 00:08:44.160]  因為我之後再問你
[00:08:44.160 --> 00:08:45.120]  到時幫手
[00:08:45.120 --> 00:08:46.080]  好啊
[00:08:46.080 --> 00:08:47.520]  幾號
[00:08:47.520 --> 00:08:49.040]  我們宣佈了很多次
[00:08:49.040 --> 00:08:50.640]  如果你還不知道幾號
[00:08:50.640 --> 00:08:51.680]  你幫不了忙
[00:08:51.680 --> 00:08:53.600]  我們這裡有兩個中學生
[00:08:53.600 --> 00:08:55.600]  你都可以來參加做助手
[00:08:55.600 --> 00:08:58.880]  預禮你
[00:08:58.880 --> 00:09:01.520]  我們見到我們教會
[00:09:01.520 --> 00:09:05.760]  今天有一位15年沒有回來的Anthony
[00:09:05.760 --> 00:09:06.640]  我們歡迎你
[00:09:06.640 --> 00:09:09.600]  我們給他掌聲
[00:09:09.600 --> 00:09:11.520]  我說你是新朋友嗎
[00:09:11.520 --> 00:09:12.160]  他說不是啊
[00:09:12.160 --> 00:09:13.440]  我回來了
[00:09:13.440 --> 00:09:15.600]  原來他小時候在這裡長大
[00:09:15.600 --> 00:09:18.080]  所以你回歸了15年
[00:09:18.080 --> 00:09:20.480]  他說完全不同
[00:09:20.480 --> 00:09:21.920]  停留在這裡
[00:09:21.920 --> 00:09:24.720]  我們有些弟兄姐妹
[00:09:24.720 --> 00:09:29.040]  他一直想將神的電更加厚
[00:09:29.040 --> 00:09:32.800]  原來這是有心的表現
[00:09:32.800 --> 00:09:34.240]  什麼叫盡興呢
[00:09:34.240 --> 00:09:36.560]  很多人說盡興很難做
[00:09:36.560 --> 00:09:38.720]  為什麼把命都給你
[00:09:38.720 --> 00:09:40.560]  我們只知道有一個人
[00:09:40.560 --> 00:09:41.680]  就是耶穌
[00:09:41.680 --> 00:09:44.320]  他把命都給了我們
[00:09:44.320 --> 00:09:45.440]  但我想告訴大家
[00:09:45.440 --> 00:09:48.880]  原來我們也可以把命給上帝
[00:09:48.880 --> 00:09:51.040]  因為其實我們的命都是上帝給我們
[00:09:51.040 --> 00:09:53.680]  我們今天有生命氣息坐在這裡
[00:09:53.680 --> 00:09:56.320]  都是上帝給我們這個機會
[00:09:56.320 --> 00:09:57.920]  這個機會不是人人有
[00:09:57.920 --> 00:09:59.200]  不知道有多樂觀
[00:09:59.200 --> 00:10:00.960]  不知道多羨慕
[00:10:00.960 --> 00:10:03.440]  講完第一個很重要的誕命
[00:10:03.440 --> 00:10:06.160]  接著耶穌說第二
[00:10:06.160 --> 00:10:08.800]  是愛倫如己
[00:10:08.800 --> 00:10:10.000]  很多人聽到就說
[00:10:10.000 --> 00:10:12.000]  我怎麼愛我的倫捨
[00:10:12.000 --> 00:10:15.600]  或者有些聖經的譯管是要愛人如己
[00:10:15.600 --> 00:10:19.520]  怎麼愛人好像愛自己一樣呢
[00:10:19.520 --> 00:10:22.400]  但耶穌說沒有這兩條誕命更大
[00:10:22.400 --> 00:10:25.280]  已經說兩條是最大的
[00:10:25.280 --> 00:10:27.600]  不是最 兩條
[00:10:27.600 --> 00:10:28.560]  那究竟
[00:10:28.560 --> 00:10:31.680]  原來耶穌說是這兩條
[00:10:31.680 --> 00:10:34.240]  倫捨在聖經裡面只有一個譯法
[00:10:34.240 --> 00:10:35.200]  就是neighbor
[00:10:35.200 --> 00:10:38.080]  就是鄰居鄰居的意思
[00:10:38.080 --> 00:10:39.360]  當我查字典的時候
[00:10:39.360 --> 00:10:42.320]  原來他說是鄰居 鄰捨
[00:10:42.320 --> 00:10:44.560]  原來他說很簡單
[00:10:44.560 --> 00:10:49.440]  就是居住或者在你周圍的
[00:10:49.440 --> 00:10:50.720]  所以你旁邊的那個
[00:10:50.720 --> 00:10:53.120]  今天剛好坐在你旁邊
[00:10:53.120 --> 00:10:54.960]  就是你的鄰居
[00:10:54.960 --> 00:10:57.280]  你會想我怎麼愛他
[00:10:57.280 --> 00:11:00.000]  好像愛自己
[00:11:00.000 --> 00:11:02.000]  我再看這個定義
[00:11:02.000 --> 00:11:03.520]  再看下去的時候
[00:11:03.520 --> 00:11:06.560]  有個很有意思的定義
[00:11:06.560 --> 00:11:09.280]  原來和飽足感有關
[00:11:09.280 --> 00:11:12.320]  你對你的倫捨好不好
[00:11:12.320 --> 00:11:15.120]  原來是和飽足感有關
[00:11:15.120 --> 00:11:17.440]  就是什麼 很有意思的定義
[00:11:17.440 --> 00:11:18.560]  大家看看
[00:11:18.560 --> 00:11:25.840]  令人飽足和無法吃更多的狀態
[00:11:25.840 --> 00:11:28.480]  就是要令你吃飽
[00:11:28.480 --> 00:11:31.840]  吃飽到要哭
[00:11:31.840 --> 00:11:33.920]  在午餐的時候看看怎麼樣
[00:11:33.920 --> 00:11:35.600]  看看今晚又怎麼樣
[00:11:35.600 --> 00:11:38.080]  看看大家對倫捨做得好不好
[00:11:38.080 --> 00:11:40.320]  原來在聖經裡面
[00:11:40.320 --> 00:11:44.240]  當他們提到要關懷倫捨的時候
[00:11:44.240 --> 00:11:46.080]  是要他們吃飽
[00:11:46.080 --> 00:11:48.480]  在《爾弗所書》四章25節里說
[00:11:48.480 --> 00:11:50.880]  所以你們要戲絕謊言
[00:11:50.880 --> 00:11:54.240]  每個人要與倫捨說誠實話
[00:11:54.240 --> 00:11:58.000]  因為我們是互為之體
[00:11:58.000 --> 00:12:02.320]  我們都知道我們和身邊的人很相關
[00:12:02.320 --> 00:12:04.240]  我們關係好的時候
[00:12:04.240 --> 00:12:06.240]  所有事情都會很愉快
[00:12:06.240 --> 00:12:09.280]  關係不好的時候可以影響很大
[00:12:09.280 --> 00:12:11.600]  但這不僅僅是感情
[00:12:11.600 --> 00:12:14.400]  是很實在的
[00:12:14.400 --> 00:12:17.680]  在《新命紀》14章29節里說
[00:12:17.680 --> 00:12:21.200]  那些沒有和你一起分到產業的利美人
[00:12:21.200 --> 00:12:24.640]  和城裡的寄居者
[00:12:24.640 --> 00:12:30.080]  和孤兒寡婦都可以前來吃得飽足
[00:12:30.080 --> 00:12:31.360]  聖經一早說
[00:12:31.360 --> 00:12:35.440]  我們不可以忽略那些寄居
[00:12:35.440 --> 00:12:37.120]  那些新移民
[00:12:37.120 --> 00:12:39.360]  那些孤兒寡婦
[00:12:39.360 --> 00:12:43.040]  很重要就是要給他們有得吃飽
[00:12:43.040 --> 00:12:44.000]  他說很重要的東西
[00:12:44.000 --> 00:12:45.200]  說你的神
[00:12:45.200 --> 00:12:46.400]  這個很重要
[00:12:46.400 --> 00:12:47.840]  你可能以為我給了他
[00:12:47.840 --> 00:12:48.960]  我不是吃虧了嗎?
[00:12:48.960 --> 00:12:50.480]  我給了他我不是沒有了嗎?
[00:12:50.480 --> 00:12:52.240]  但這是上帝想祝福我們
[00:12:52.240 --> 00:12:54.800]  就是說你的神在你的手裡
[00:12:54.800 --> 00:12:56.880]  所做的一切事上
[00:12:56.880 --> 00:12:59.040]  賜福給你
[00:12:59.040 --> 00:13:01.360]  這是聖經說的
[00:13:01.360 --> 00:13:03.600]  關鍵是你信不信聖經
[00:13:03.600 --> 00:13:04.800]  如果你這樣做了
[00:13:04.800 --> 00:13:06.080]  你幫了人
[00:13:06.080 --> 00:13:10.480]  你相信上帝會祝福你嗎?
[00:13:10.480 --> 00:13:12.560]  很想用一個例子
[00:13:12.560 --> 00:13:16.720]  當馬福音看完耶穌說最大誡命之後
[00:13:16.720 --> 00:13:18.800]  在很短的時間
[00:13:18.800 --> 00:13:22.960]  耶穌說了這一段真人真事
[00:13:22.960 --> 00:13:24.880]  很想大家用這一段真人真事
[00:13:24.880 --> 00:13:27.360]  我們去看什麼叫奉獻
[00:13:27.360 --> 00:13:29.200]  什麼叫盡心盡性
[00:13:29.200 --> 00:13:30.640]  盡力盡義
[00:13:30.640 --> 00:13:32.720]  愛主我們的神
[00:13:32.720 --> 00:13:35.040]  在馬福音12:41
[00:13:35.040 --> 00:13:36.000]  有一天
[00:13:36.000 --> 00:13:38.080]  大家可以想象一下情景
[00:13:38.080 --> 00:13:42.480]  耶穌面向聖殿的頤父坐著
[00:13:42.480 --> 00:13:44.880]  如果你看很多書
[00:13:44.880 --> 00:13:46.800]  或者很多牧者去分享
[00:13:46.800 --> 00:13:49.040]  原來以前的聖殿
[00:13:49.040 --> 00:13:51.280]  不是只有一個奉獻箱
[00:13:51.280 --> 00:13:53.520]  是有13個奉獻箱
[00:13:53.520 --> 00:13:56.560]  哇!怎麼給這麼多
[00:13:56.560 --> 00:13:58.560]  有13個奉獻箱
[00:13:58.560 --> 00:14:01.840]  不同的奉獻箱有不同的用途
[00:14:01.840 --> 00:14:03.600]  為了不同的用途
[00:14:03.600 --> 00:14:04.800]  等於我們現在也是
[00:14:04.800 --> 00:14:07.040]  有時說有些叫慈慰奉獻
[00:14:07.040 --> 00:14:10.080]  有些叫大堂根生奉獻
[00:14:10.080 --> 00:14:12.720]  有些叫神學教育奉獻
[00:14:12.720 --> 00:14:13.520]  我們也有
[00:14:13.520 --> 00:14:16.880]  不過我們只是一次集中收集
[00:14:16.880 --> 00:14:22.560]  看眾人怎麼把錢扔到頤父身上
[00:14:22.560 --> 00:14:25.280]  耶穌這麼有空
[00:14:25.280 --> 00:14:26.800]  在看人
[00:14:26.800 --> 00:14:29.920]  把錢放進頤父身上
[00:14:29.920 --> 00:14:30.640]  一會兒給你看
[00:14:30.640 --> 00:14:33.040]  現在以色列用什麼頤父
[00:14:33.040 --> 00:14:37.360]  有些財主投了很多錢
[00:14:37.360 --> 00:14:39.360]  怎麼知道他投了多少錢
[00:14:39.360 --> 00:14:40.560]  大家有沒有想象過
[00:14:40.560 --> 00:14:42.080]  以前看聖經
[00:14:42.080 --> 00:14:44.640]  為什麼會知道
[00:14:44.640 --> 00:14:46.160]  為什麼
[00:14:46.160 --> 00:14:49.200]  Christy 掃他
[00:14:49.200 --> 00:14:51.520]  在旁邊看看
[00:14:51.520 --> 00:14:53.840]  Maggie 你先試試奉獻
[00:14:53.840 --> 00:14:57.280]  因為你全部是現金
[00:14:57.280 --> 00:14:59.440]  我們一起代入當天
[00:14:59.440 --> 00:15:01.920]  當我們跟著耶穌去到聖殿
[00:15:01.920 --> 00:15:03.840]  為什麼會看到呢
[00:15:03.840 --> 00:15:06.880]  首先出場的有一個寡婦
[00:15:06.880 --> 00:15:08.800]  這個窮的寡婦
[00:15:08.800 --> 00:15:12.640]  她投了兩個小文錢
[00:15:12.640 --> 00:15:13.680]  我們想想
[00:15:13.680 --> 00:15:14.880]  你之前有沒有想過
[00:15:14.880 --> 00:15:16.080]  你很熟悉這段經文
[00:15:16.080 --> 00:15:16.720]  你有沒有想過
[00:15:16.720 --> 00:15:19.040]  為什麼她投兩個小錢
[00:15:19.040 --> 00:15:20.640]  還有兩個
[00:15:20.640 --> 00:15:23.040]  那為什麼她不投一個呢
[00:15:23.040 --> 00:15:24.080]  如果她這麼窮
[00:15:24.080 --> 00:15:25.120]  她有兩個
[00:15:25.120 --> 00:15:27.440]  她可以扣一個
[00:15:27.440 --> 00:15:29.280]  為什麼要投完呢
[00:15:29.280 --> 00:15:31.520]  比利會不會投完呢
[00:15:31.520 --> 00:15:33.200]  你們一定會
[00:15:33.200 --> 00:15:35.280]  你們全部都投完
[00:15:35.280 --> 00:15:36.720]  當然不是
[00:15:36.720 --> 00:15:38.320]  但她投完
[00:15:38.320 --> 00:15:40.000]  其實就是一個大文錢
[00:15:40.000 --> 00:15:41.120]  究竟是多少呢
[00:15:41.120 --> 00:15:42.160]  上幾個星期
[00:15:42.160 --> 00:15:44.800]  我和自民茶經小組的弟兄姐妹
[00:15:44.800 --> 00:15:48.400]  我們去了一個叫以斯拉的培訓中心
[00:15:48.400 --> 00:15:49.360]  大家都可以去的
[00:15:49.360 --> 00:15:50.880]  免費的 在Richmond那邊
[00:15:50.880 --> 00:15:55.280]  有很多關於聖地的文物
[00:15:55.280 --> 00:15:56.800]  你都可以看到
[00:15:56.800 --> 00:15:58.640]  其中我拍了照
[00:15:58.640 --> 00:16:01.040]  關於我們今天這個事跡
[00:16:01.040 --> 00:16:03.040]  你去到那裡會看到一個箱
[00:16:03.040 --> 00:16:04.560]  這個箱原來找到
[00:16:04.560 --> 00:16:06.880]  當時我不知道是仿制還是什麼
[00:16:06.880 --> 00:16:10.080]  問師母 師母說是真的仿制
[00:16:10.080 --> 00:16:13.280]  所以是天壤旁竄
[00:16:13.280 --> 00:16:15.200]  是真的仿制
[00:16:15.200 --> 00:16:16.400]  兩個小時前
[00:16:16.400 --> 00:16:18.240]  放大一點點給大家看
[00:16:18.240 --> 00:16:20.320]  原來是細到這樣的
[00:16:20.320 --> 00:16:22.560]  細到這樣的
[00:16:22.560 --> 00:16:24.800]  兩個小時前她怎麼解釋呢
[00:16:24.800 --> 00:16:26.480]  我讀給大家聽
[00:16:26.480 --> 00:16:28.240]  她說路加芬和馬芬裡面
[00:16:28.240 --> 00:16:30.160]  都說到一個貧窮的寡婦
[00:16:30.160 --> 00:16:34.080]  捐了兩個小的銅幣作為祭品
[00:16:34.080 --> 00:16:37.120]  而且她身邊有很多有錢人
[00:16:37.120 --> 00:16:38.880]  獻上更大
[00:16:38.880 --> 00:16:41.760]  但耶穌說這個窮寡婦頭的
[00:16:41.760 --> 00:16:43.520]  比眾人還多
[00:16:43.520 --> 00:16:45.040]  你會看到這段經文
