
[00:00:00.000 --> 00:00:06.000]  今晚我們進入啟示錄第11章
[00:10:39.000 --> 00:10:42.000]  將軍攻入耶路撒冷被毀
[00:10:42.000 --> 00:10:45.000]  跟著就應該說這句
[00:10:45.000 --> 00:10:47.000]  指樓下西邊一截防火牆
[00:10:47.000 --> 00:10:49.000]  就是今天的哭牆
[00:10:49.000 --> 00:10:55.000]  然後才是至今差不多2700年都沒有聖殿
[00:10:55.000 --> 00:10:57.000]  在這裏我是寫早了
[00:10:57.000 --> 00:11:00.000]  我應該把它放在第二聖殿那裏
[00:11:00.000 --> 00:11:03.000]  約翰寫在事錄
[00:11:03.000 --> 00:11:06.000]  大概在主後95年左右
[00:11:06.000 --> 00:11:11.000]  即是聖殿已經被毀了20多年了
[00:11:11.000 --> 00:11:13.000]  根本沒有聖殿
[00:11:13.000 --> 00:11:15.000]  怎麽能量度這個聖殿呢
[00:11:15.000 --> 00:11:17.000]  所以很明顯的
[00:11:17.000 --> 00:11:22.000]  量度的不是第一不是第二聖殿
[00:11:22.000 --> 00:11:25.000]  會不會是第四聖殿呢
[00:11:25.000 --> 00:11:30.000]  我說第三聖殿是個怪胎
[00:11:30.000 --> 00:11:32.000]  七年它就被毀了
[00:11:32.000 --> 00:11:38.000]  但到了在千禧年的時候是有聖殿的
[00:11:38.000 --> 00:11:41.000]  而這個聖殿是宏偉過在以前的
[00:11:41.000 --> 00:11:43.000]  我怎麽知道這個聖殿呢
[00:11:43.000 --> 00:11:46.000]  這個聖殿就在以西傑書第40章那裏
[00:11:46.000 --> 00:11:49.000]  神是叫以西傑量度那個聖殿
[00:11:49.000 --> 00:11:52.000]  在二章裏面見到的聖殿
[00:11:52.000 --> 00:11:56.000]  是40章41章42章量度那個聖殿
[00:11:56.000 --> 00:12:01.000]  我相信那個聖殿就是在千禧年裏面的聖殿
[00:12:01.000 --> 00:12:03.000]  新天新地裏面沒有聖殿
[00:12:03.000 --> 00:12:05.000]  因為神的帳幕降在人間
[00:12:05.000 --> 00:12:08.000]  所以最後一個聖殿就是第四聖殿
[00:12:08.000 --> 00:12:10.000]  在千禧年裏面的
[00:12:10.000 --> 00:12:14.000]  那會不會在這裏叫約翰去量度
[00:12:14.000 --> 00:12:16.000]  是千禧年的聖殿呢
[00:12:16.000 --> 00:12:17.000]  是不會的
[00:12:17.000 --> 00:12:20.000]  因為這個量度是和以西傑的量度不同
[00:12:20.000 --> 00:12:22.000]  是不同聖殿的
[00:12:22.000 --> 00:12:28.000]  所以我覺得這個神是要約翰量度
[00:12:28.000 --> 00:12:34.000]  這個大災難裏面我所謂怪胎的聖殿
[00:12:34.000 --> 00:12:36.000]  那問題就是為什麽
[00:12:36.000 --> 00:12:38.000]  為什麽要這樣做
[00:12:38.000 --> 00:12:39.000]  還有呢
[00:12:39.000 --> 00:12:41.000]  這裏吩咐他
[00:12:41.000 --> 00:12:42.000]  他說且有話說
[00:12:42.000 --> 00:12:45.000]  起來將神的殿和祭壇
[00:12:45.000 --> 00:12:49.000]  並在殿中敬拜的人都要量一量
[00:12:49.000 --> 00:12:52.000]  這個我相信是天使和他說的
[00:12:52.000 --> 00:12:55.000]  不會是神自己說的
[00:12:55.000 --> 00:12:58.000]  因為這裏說將神的殿
[00:12:58.000 --> 00:13:01.000]  所以有話說一定是天使傳話
[00:13:01.000 --> 00:13:05.000]  叫他量度神的殿和祭壇
[00:13:05.000 --> 00:13:08.000]  也要將裏面的人量一量
[00:13:08.000 --> 00:13:10.000]  這個很怪
[00:13:10.000 --> 00:13:14.000]  叫以西傑量那個聖殿是沒有量的人
[00:13:14.000 --> 00:13:18.000]  但這裏是叫他量在聖殿裏面的人
[00:13:18.000 --> 00:13:20.000]  還有呢
[00:13:20.000 --> 00:13:22.000]  聖殿的外面的院子
[00:13:22.000 --> 00:13:27.000]  就要留下來不要量
[00:13:27.000 --> 00:13:29.000]  那我又要share screen
[00:13:29.000 --> 00:13:31.000]  我要給大家看看
[00:13:31.000 --> 00:13:35.000]  那個所謂
[00:13:35.000 --> 00:13:38.000]  我提提一下
[00:13:38.000 --> 00:13:40.000]  要下去在這裏
[00:13:40.000 --> 00:13:42.000]  給大家看看
[00:13:42.000 --> 00:13:44.000]  那時的聖殿是怎樣的
[00:13:44.000 --> 00:13:48.000]  耶穌基督時代的聖殿就是這樣
[00:13:48.000 --> 00:13:50.000]  大家看到
[00:13:50.000 --> 00:13:54.000]  那個寫著聖殿外院那裏
[00:13:54.000 --> 00:13:57.000]  其實這裏說聖殿外院
[00:13:57.000 --> 00:13:59.000]  就是這裏寫著外邦人院
[00:13:59.000 --> 00:14:01.000]  外出大那個地方
[00:14:01.000 --> 00:14:03.000]  才叫聖殿的外院
[00:14:03.000 --> 00:14:06.000]  這裏label的聖殿外院
[00:14:06.000 --> 00:14:10.000]  其實那個是給女性在那裏的
[00:14:10.000 --> 00:14:13.000]  那個都是聖殿的內院的一部分
[00:14:13.000 --> 00:14:16.000]  只不過是隔了在外出
[00:14:16.000 --> 00:14:18.000]  婦女只能夠在那裏
[00:14:18.000 --> 00:14:21.000]  男性就可以穿過那裏
[00:14:21.000 --> 00:14:26.000]  進去聖殿的外出那裏
[00:14:26.000 --> 00:14:29.000]  那裏就有祭壇
[00:14:29.000 --> 00:14:32.000]  還有洗手盆在那裏
[00:14:32.000 --> 00:14:36.000]  他們獻祭就在那裏獻祭
[00:14:36.000 --> 00:14:38.000]  但那裏未進入聖殿的內院
[00:14:38.000 --> 00:14:42.000]  聖殿的內院就是由那道門進去
[00:14:42.000 --> 00:14:46.000]  進去首先就是聖所
[00:14:46.000 --> 00:14:49.000]  聖所只有祭司才能夠進去
[00:14:49.000 --> 00:14:52.000]  然後再進入那個部分
[00:14:52.000 --> 00:14:54.000]  就叫做致聖所
[00:14:54.000 --> 00:14:56.000]  The Holy of Holies
[00:14:56.000 --> 00:14:58.000]  那個就是大祭司
[00:14:58.000 --> 00:15:01.000]  一年只能夠進去一次
[00:15:01.000 --> 00:15:04.000]  你看到這個整個都是聖殿
[00:15:04.000 --> 00:15:08.000]  但是他叫他量度的
[00:15:08.000 --> 00:15:12.000]  就是把神的殿和祭壇
[00:15:12.000 --> 00:15:15.000]  外出的祭壇來量度
[00:15:15.000 --> 00:15:20.000]  那就是聖殿的女性在外出那裏
[00:15:20.000 --> 00:15:22.000]  都可能不量度
[00:15:22.000 --> 00:15:26.000]  外邦人院那裏就更加不量度
[00:15:26.000 --> 00:15:28.000]  不當聖殿的一部分
[00:15:28.000 --> 00:15:32.000]  只是那個殿和祭壇
[00:15:32.000 --> 00:15:36.000]  在殿裏面的人也是量度一量度
[00:15:36.000 --> 00:15:38.000]  殿裏面的人只是祭司
[00:15:38.000 --> 00:15:40.000]  平時人是不能進去的
[00:15:40.000 --> 00:15:43.000]  所以只叫他量度這些
[00:15:43.000 --> 00:15:45.000]  為什麼呢?
[00:15:45.000 --> 00:15:47.000]  為什麼不量外院呢?
[00:15:47.000 --> 00:15:50.000]  因為就
[00:15:50.000 --> 00:15:52.000]  朱耶穌來之後
[00:15:52.000 --> 00:15:54.000]  以佛所書第三章
[00:15:54.000 --> 00:15:57.000]  告訴我們是將兩俠
[00:15:57.000 --> 00:15:59.000]  俠而為一
[00:15:59.000 --> 00:16:01.000]  是沒有了那個場
[00:16:01.000 --> 00:16:05.000]  外邦人和猶太人
[00:16:05.000 --> 00:16:09.000]  是一視同仁的
[00:16:09.000 --> 00:16:11.000]  但是這裏又將它分開
[00:16:11.000 --> 00:16:13.000]  不量他們
[00:16:13.000 --> 00:16:15.000]  但更加重要的是
[00:16:15.000 --> 00:16:18.000]  為什麼在大災難的時候
[00:16:18.000 --> 00:16:20.000]  已經是
[00:16:20.000 --> 00:16:22.000]  神的啟示已經說
[00:16:22.000 --> 00:16:25.000]  外邦人和猶太人是合一的
[00:16:25.000 --> 00:16:27.000]  為什麼在這個時候分開
[00:16:27.000 --> 00:16:29.000]  要量那個聖殿
[00:16:29.000 --> 00:16:31.000]  是做什麼呢?
[00:16:31.000 --> 00:16:32.000]  我又先出來
[00:16:32.000 --> 00:16:34.000]  我們再看那些筆記
[00:16:34.000 --> 00:16:36.000]  我就一直在研究
[00:16:36.000 --> 00:16:38.000]  為什麼
[00:16:38.000 --> 00:16:40.000]  首先第三聖殿
[00:16:40.000 --> 00:16:42.000]  在我的筆記第一頁下面
[00:16:42.000 --> 00:16:44.000]  我有一些圖表
[00:16:44.000 --> 00:16:48.000]  是說到在大災難那七年
[00:16:48.000 --> 00:16:50.000]  一定有聖殿
[00:16:50.000 --> 00:16:52.000]  這個很多經文是證明了
[00:16:52.000 --> 00:16:56.000]  而狄基督是要在三年半的時候
[00:16:56.000 --> 00:16:58.000]  進去停止他們憲祭
[00:16:58.000 --> 00:17:00.000]  停止他們憲祭
[00:17:00.000 --> 00:17:02.000]  而且協薩羅現在後書第二章
[00:17:02.000 --> 00:17:05.000]  是說他會坐在神的殿裏面
[00:17:05.000 --> 00:17:07.000]  那就是在大災難的時候
[00:17:07.000 --> 00:17:09.000]  是有第三聖殿
[00:17:09.000 --> 00:17:12.000]  而我相信就是約翰現在在那裏
[00:17:12.000 --> 00:17:16.000]  叫他量度那個聖殿
[00:17:16.000 --> 00:17:18.000]  那量度有什麼意義呢?
[00:17:18.000 --> 00:17:21.000]  大家看我的筆記的第二頁
[00:17:21.000 --> 00:17:24.000]  我聖經裏面提到量度的時候
[00:17:24.000 --> 00:17:26.000]  通常是有兩個意義的
[00:17:26.000 --> 00:17:30.000]  第一個意義就是善的意義
[00:17:30.000 --> 00:17:31.000]  好的
[00:17:31.000 --> 00:17:33.000]  就是保護
[00:17:33.000 --> 00:17:36.000]  保護也包括是我擁有
[00:17:36.000 --> 00:17:37.000]  我很珍惜
[00:17:37.000 --> 00:17:39.000]  所以我要保護他
[00:17:39.000 --> 00:17:41.000]  也有分別出來
[00:17:41.000 --> 00:17:43.000]  與別不同的意思
[00:17:43.000 --> 00:17:44.000]  這個就好
[00:17:44.000 --> 00:17:47.000]  當你很珍貴
[00:17:47.000 --> 00:17:50.000]  這個我們看文素記第35章
[00:17:50.000 --> 00:17:52.000]  文素記第35章
[00:17:52.000 --> 00:17:55.000]  當他們未進去
[00:17:55.000 --> 00:17:58.000]  未進去那個嘉南地
[00:17:58.000 --> 00:18:00.000]  約翰帶著他們
[00:18:00.000 --> 00:18:02.000]  就要攻入耶利哥的時候
[00:18:02.000 --> 00:18:04.000]  那就是耶和華在摩額
[00:18:04.000 --> 00:18:05.000]  未進去
[00:18:05.000 --> 00:18:06.000]  在有彈劾這邊
[00:18:06.000 --> 00:18:08.000]  摩額的平原約翰河邊
[00:18:08.000 --> 00:18:12.000]  耶利哥的對面就是巧遇摩西港
[00:18:12.000 --> 00:18:17.000]  吩咐以色列人要從所得為業的地當中
[00:18:17.000 --> 00:18:20.000]  把車乘級利美人居住
[00:18:20.000 --> 00:18:22.000]  利美人是服侍神的
[00:18:22.000 --> 00:18:24.000]  他們沒有分到地
[00:18:24.000 --> 00:18:28.000]  但是神說要將一些地給他們在那裏住
[00:18:28.000 --> 00:18:30.000]  不屬於他們
[00:18:30.000 --> 00:18:32.000]  但是他們都需要地方住
[00:18:32.000 --> 00:18:35.000]  又可以牧養他們的牛羊和生畜
[00:18:35.000 --> 00:18:38.000]  又可以安置他們自己的東西
[00:18:38.000 --> 00:18:39.000]  那祂就說
[00:18:39.000 --> 00:18:43.000]  給利美人的交易要從成根起
[00:18:43.000 --> 00:18:46.000]  四圍往外量一千酒
[00:18:46.000 --> 00:18:48.000]  東量二千酒
[00:18:48.000 --> 00:18:50.000]  南量二千酒
[00:18:50.000 --> 00:18:51.000]  西量二千酒
[00:18:51.000 --> 00:18:53.000]  北量二千酒為邊界
[00:18:53.000 --> 00:18:57.000]  所以神給利美人居住的地方
[00:18:57.000 --> 00:19:01.000]  就有很清晰的量度指示
[00:19:01.000 --> 00:19:05.000]  這個當然是祂很珍惜利美人
[00:19:05.000 --> 00:19:07.000]  因為利美人是服侍神的
[00:19:07.000 --> 00:19:10.000]  所以特別量了這些地出來
[00:19:10.000 --> 00:19:13.000]  讓他們在那裏可以居住
[00:19:13.000 --> 00:19:17.000]  這個是神保護珍惜
[00:19:17.000 --> 00:19:21.000]  將利美人分別出來
[00:19:21.000 --> 00:19:23.000]  以西傑書
[00:19:23.000 --> 00:19:25.000]  以西傑書這裏42章
[00:19:25.000 --> 00:19:29.000]  就是講到祂量聖殿
[00:19:29.000 --> 00:19:32.000]  量完內殿就出來
[00:19:32.000 --> 00:19:37.000]  在朝東的門量院的四圍
[00:19:37.000 --> 00:19:38.000]  量四天
[00:19:38.000 --> 00:19:41.000]  即是以西傑量度的聖殿
[00:19:41.000 --> 00:19:45.000]  是外出外院都量度了
