
[00:00:00.000 --> 00:00:07.760]  繼續看第十章
[00:05:26.880 --> 00:05:28.880]  所以你不需要去問究竟
[00:05:28.880 --> 00:05:30.880]  這塊燒肉買回來的時候
[00:05:30.880 --> 00:05:34.880]  在廟宇的神寺前面
[00:05:34.880 --> 00:05:36.880]  拜過神還過神等等
[00:05:36.880 --> 00:05:38.880]  他說你不用問了
[00:05:38.880 --> 00:05:40.880]  只管吃吧
[00:05:40.880 --> 00:05:44.880]  另一個詮釋
[00:05:44.880 --> 00:05:46.880]  十章二十六節說什麼呢
[00:05:46.880 --> 00:05:50.880]  如果有一個不信的人邀請你去
[00:05:50.880 --> 00:05:52.880]  如果是一個賢者
[00:05:52.880 --> 00:05:54.880]  如果你又想去
[00:05:54.880 --> 00:05:56.880]  擺在你前面的東西
[00:05:56.880 --> 00:05:57.880]  你就只管吃
[00:05:57.880 --> 00:06:00.880]  為良心的緣故問什麼
[00:06:00.880 --> 00:06:02.880]  良心剛才出現過
[00:06:02.880 --> 00:06:03.880]  這裡再出現
[00:06:03.880 --> 00:06:04.880]  良心是什麼意思呢
[00:06:04.880 --> 00:06:06.880]  良心就是你自己去判斷
[00:06:06.880 --> 00:06:09.880]  那個東西的標準
[00:06:09.880 --> 00:06:10.880]  那個道德標準
[00:06:10.880 --> 00:06:11.880]  應不應該吃
[00:06:11.880 --> 00:06:13.880]  不應該吃的標準
[00:06:13.880 --> 00:06:16.880]  他說如果有人邀請你去表現
[00:06:16.880 --> 00:06:17.880]  為什麼會去表現呢
[00:06:17.880 --> 00:06:22.880]  他們有些人可能說
[00:06:22.880 --> 00:06:24.880]  嬰兒出生了一百天
[00:06:24.880 --> 00:06:26.880]  搞個八日宴
[00:06:26.880 --> 00:06:29.880]  有個兒子很厲害
[00:06:29.880 --> 00:06:31.880]  在哈佛大學畢業了
[00:06:31.880 --> 00:06:33.880]  回來擺幾位
[00:06:33.880 --> 00:06:35.880]  請親戚朋友去吃東西
[00:06:35.880 --> 00:06:39.880]  當然也不是在海鮮大酒樓那裡擺
[00:06:39.880 --> 00:06:43.880]  也在廟宇前面的空地擺
[00:06:43.880 --> 00:06:45.880]  買了很多燒豬賓
[00:06:45.880 --> 00:06:49.880]  可能分給不同的桌子
[00:06:49.880 --> 00:06:52.880]  如果有個親戚有個朋友邀請你去
[00:06:52.880 --> 00:06:55.880]  表演一些這樣的演藝時間
[00:06:55.880 --> 00:06:58.880]  你也有時間也願意去
[00:06:58.880 --> 00:07:00.880]  不是給面子派對
[00:07:00.880 --> 00:07:02.880]  我認識一個老陳
[00:07:02.880 --> 00:07:03.880]  和他很多年朋友
[00:07:03.880 --> 00:07:04.880]  他的兒子哈佛畢業
[00:07:04.880 --> 00:07:06.880]  那就去吧
[00:07:06.880 --> 00:07:08.880]  在你面前的東西
[00:07:08.880 --> 00:07:09.880]  你只管吃
[00:07:09.880 --> 00:07:11.880]  不用為了良心的緣故
[00:07:11.880 --> 00:07:13.880]  去問為什麼
[00:07:13.880 --> 00:07:14.880]  分享一個很真實的例子
[00:07:14.880 --> 00:07:15.880]  很有趣
[00:07:15.880 --> 00:07:16.880]  我認識一個弟子姐妹
[00:07:16.880 --> 00:07:17.880]  他就去了
[00:07:17.880 --> 00:07:19.880]  你知道廣東有個地方叫做松化
[00:07:19.880 --> 00:07:20.880]  松化很出名
[00:07:20.880 --> 00:07:22.880]  就是軍場
[00:07:22.880 --> 00:07:24.880]  其實那裡還有一個馬會
[00:07:24.880 --> 00:07:27.880]  在那裡建了一個賽馬場
[00:07:27.880 --> 00:07:28.880]  真的做賽馬的
[00:07:28.880 --> 00:07:30.880]  我認識一個弟子姐妹
[00:07:30.880 --> 00:07:32.880]  就整個家庭都加入了
[00:07:32.880 --> 00:07:33.880]  他在那裡工作
[00:07:33.880 --> 00:07:36.880]  我忘記了他是做ID還是會計
[00:07:36.880 --> 00:07:37.880]  反正就是backend的
[00:07:37.880 --> 00:07:39.880]  他做了兩年左右
[00:07:39.880 --> 00:07:42.880]  他就有另一個工作
[00:07:42.880 --> 00:07:46.880]  在澳門賭場那裡工作
[00:07:46.880 --> 00:07:48.880]  他開始面試
[00:07:48.880 --> 00:07:49.880]  面試了好幾次
[00:07:49.880 --> 00:07:51.880]  好像說已經是一兩次兩三次
[00:07:51.880 --> 00:07:54.880]  有一次打電話來聊聊天
[00:07:54.880 --> 00:07:57.880]  問一下近況
[00:07:57.880 --> 00:07:58.880]  開始聊天
[00:07:58.880 --> 00:08:01.880]  我想轉工去澳門一個地方
[00:08:01.880 --> 00:08:02.880]  做賭場
[00:08:02.880 --> 00:08:05.880]  又是不知道是ID還是會計
[00:08:05.880 --> 00:08:08.880]  我幫他祈禱
[00:08:08.880 --> 00:08:09.880]  想得到一個工作
[00:08:09.880 --> 00:08:10.880]  為什麼想得到一個工作呢
[00:08:10.880 --> 00:08:12.880]  因為是近香港一點
[00:08:12.880 --> 00:08:14.880]  小朋友可能日後上學
[00:08:14.880 --> 00:08:16.880]  回去見外母
[00:08:16.880 --> 00:08:18.880]  回去見爸媽
[00:08:18.880 --> 00:08:20.880]  澳門方便一點
[00:08:20.880 --> 00:08:23.880]  不去香港可能比較難
[00:08:23.880 --> 00:08:24.880]  去澳門
[00:08:24.880 --> 00:08:26.880]  聊完天
[00:08:26.880 --> 00:08:27.880]  問了一個問題
[00:08:27.880 --> 00:08:28.880]  其實你怎麼看
[00:08:28.880 --> 00:08:31.880]  我去澳門賭場那裡做
[00:08:31.880 --> 00:08:33.880]  會不會不太好呢
[00:08:33.880 --> 00:08:35.880]  我覺得很奇怪
[00:08:35.880 --> 00:08:37.880]  過去兩年在馬會做
[00:08:37.880 --> 00:08:39.880]  為什麼馬會就問這個問題呢
[00:08:39.880 --> 00:08:41.880]  他說在馬會做的時候
[00:08:41.880 --> 00:08:43.880]  因為馬會告訴人家
[00:08:43.880 --> 00:08:45.880]  不只是賽馬
[00:08:45.880 --> 00:08:46.880]  馬會做很多前事
[00:08:46.880 --> 00:08:48.880]  總覺得OK
[00:08:48.880 --> 00:08:50.880]  但人家問你去哪裡工作
[00:08:50.880 --> 00:08:52.880]  我在澳門賭場工作
[00:08:52.880 --> 00:08:54.880]  覺得很奇怪
[00:08:54.880 --> 00:08:57.880]  為什麼突然間才問這個問題
[00:08:57.880 --> 00:08:59.880]  這麼久都不問呢
[00:08:59.880 --> 00:09:01.880]  所以我們要很敏感
[00:09:01.880 --> 00:09:03.880]  上帝可能感動我們聖靈
[00:09:03.880 --> 00:09:05.880]  突然間有問題
[00:09:05.880 --> 00:09:07.880]  在那個時刻就會問
[00:09:07.880 --> 00:09:09.880]  我就問他
[00:09:09.880 --> 00:09:10.880]  你太太怎麼看
[00:09:10.880 --> 00:09:12.880]  我太太直頭支持
[00:09:12.880 --> 00:09:15.880]  因為澳門回香港容易一點
[00:09:15.880 --> 00:09:17.880]  她很支持
[00:09:17.880 --> 00:09:19.880]  你小祖弟兄姊妹怎麼看
[00:09:19.880 --> 00:09:21.880]  小祖弟兄姊妹沒什麼特別
[00:09:21.880 --> 00:09:22.880]  她還為我祈禱
[00:09:22.880 --> 00:09:24.880]  幸好我能做這份工作
[00:09:24.880 --> 00:09:28.880]  很奇怪
[00:09:28.880 --> 00:09:31.880]  我們一會再回頭看這個問題
[00:09:31.880 --> 00:09:33.880]  究竟怎麼抉擇呢
[00:09:33.880 --> 00:09:35.880]  很有趣
[00:09:35.880 --> 00:09:40.880]  第三個傳聲和一個處境
[00:09:40.880 --> 00:09:41.880]  保羅提醒我們
[00:09:41.880 --> 00:09:43.880]  在十章二十八節
[00:09:43.880 --> 00:09:45.880]  若有人對你們說
[00:09:45.880 --> 00:09:47.880]  你欠過祭的物
[00:09:47.880 --> 00:09:49.880]  就要為了報訴你們的人
[00:09:49.880 --> 00:09:51.880]  並為良心的緣故
[00:09:51.880 --> 00:09:53.880]  同樣的道理
[00:09:53.880 --> 00:09:55.880]  可能老陳的兒子畢業
[00:09:55.880 --> 00:09:57.880]  擺幾席請你去
[00:09:57.880 --> 00:09:59.880]  如果他沒說
[00:09:59.880 --> 00:10:01.880]  就放心去吃
[00:10:01.880 --> 00:10:03.880]  不用因為良心的緣故
[00:10:03.880 --> 00:10:05.880]  問這些肉有沒有祭過其他神明
[00:10:05.880 --> 00:10:07.880]  但不是的
[00:10:07.880 --> 00:10:09.880]  那個人告訴你
[00:10:09.880 --> 00:10:11.880]  如果欠過祭的物
[00:10:11.880 --> 00:10:13.880]  你就不要吃了
[00:10:13.880 --> 00:10:15.880]  因為良心的緣故
[00:10:15.880 --> 00:10:17.880]  這個良心
[00:10:17.880 --> 00:10:19.880]  不是因為我們自己的良心
[00:10:19.880 --> 00:10:21.880]  十章二十九節的上半節
[00:10:21.880 --> 00:10:23.880]  提醒我們
[00:10:23.880 --> 00:10:25.880]  我說的良心不是你的
[00:10:25.880 --> 00:10:27.880]  怕敵為著對方的原因
[00:10:27.880 --> 00:10:29.880]  你不要吃
[00:10:29.880 --> 00:10:31.880]  因為對方還沒信
[00:10:31.880 --> 00:10:33.880]  如果他告訴你
[00:10:33.880 --> 00:10:35.880]  是祭過神明的
[00:10:35.880 --> 00:10:37.880]  他見到一個基督徒
[00:10:37.880 --> 00:10:39.880]  你去吃的時候
[00:10:39.880 --> 00:10:41.880]  對他自己的良心是有影響的
[00:10:41.880 --> 00:10:43.880]  這個例子很清晰
[00:10:43.880 --> 00:10:45.880]  如果有人這樣跟你說
[00:10:45.880 --> 00:10:47.880]  那你就不做了
[00:10:47.880 --> 00:10:49.880]  但人生很多時候
[00:10:49.880 --> 00:10:51.880]  一些決定
[00:10:51.880 --> 00:10:53.880]  是很不清楚的
[00:10:53.880 --> 00:10:55.880]  譬如我們認識一些
[00:10:55.880 --> 00:10:57.880]  弟兄姊妹
[00:10:57.880 --> 00:10:59.880]  香港的教會
[00:10:59.880 --> 00:11:01.880]  北京的教會
[00:11:01.880 --> 00:11:03.880]  想移民
[00:11:03.880 --> 00:11:05.880]  去別的國家
[00:11:05.880 --> 00:11:07.880]  加拿大英國
[00:11:07.880 --> 00:11:09.880]  其中幾個月
[00:11:09.880 --> 00:11:11.880]  好像沒什麼反應
[00:11:11.880 --> 00:11:13.880]  究竟上帝想我怎樣呢
[00:11:13.880 --> 00:11:15.880]  很清楚的
[00:11:15.880 --> 00:11:17.880]  十章二十八節
[00:11:17.880 --> 00:11:19.880]  如果他這樣告訴你
[00:11:19.880 --> 00:11:21.880]  你就不要吃
[00:11:21.880 --> 00:11:23.880]  不是為了自己的良心
[00:11:23.880 --> 00:11:25.880]  是為了對方的良心
[00:11:25.880 --> 00:11:27.880]  但有時候
[00:11:27.880 --> 00:11:29.880]  有些很大的決定
[00:11:29.880 --> 00:11:31.880]  由一個地方移居到另一個地方
[00:11:31.880 --> 00:11:33.880]  祈禱了幾個月
[00:11:33.880 --> 00:11:35.880]  但好像沒什麼特別的感動
[00:11:35.880 --> 00:11:37.880]  究竟我怎樣去做這個決定呢
[00:11:37.880 --> 00:11:39.880]  上個星期
[00:11:39.880 --> 00:11:41.880]  王國維院長
[00:11:41.880 --> 00:11:43.880]  中國神經研究院
[00:11:43.880 --> 00:11:45.880]  來了澳洲
[00:11:45.880 --> 00:11:47.880]  有去不同的地方
[00:11:47.880 --> 00:11:49.880]  分享
[00:11:49.880 --> 00:11:51.880]  也有機會和他交流
[00:11:51.880 --> 00:11:53.880]  他分享了一個很有趣的例子
[00:11:53.880 --> 00:11:55.880]  他說很多年前
[00:11:55.880 --> 00:11:57.880]  他還在美國東岸的時間
[00:11:57.880 --> 00:11:59.880]  他還有一個決定
[00:11:59.880 --> 00:12:01.880]  當然那時候他還不是院長
[00:12:01.880 --> 00:12:03.880]  也都還沒有讀博士學位
[00:12:03.880 --> 00:12:05.880]  即是神浪的博士學位
[00:12:05.880 --> 00:12:07.880]  但你知道王院長
[00:12:07.880 --> 00:12:09.880]  其實是美國華山理工學院畢業
[00:12:09.880 --> 00:12:11.880]  他還有一個決定
[00:12:11.880 --> 00:12:13.880]  究竟我由東岸去西岸
[00:12:13.880 --> 00:12:15.880]  怎樣呢
[00:12:15.880 --> 00:12:17.880]  他說了一個半大笑話
[00:12:17.880 --> 00:12:19.880]  怎樣去決定這個行動呢
[00:12:19.880 --> 00:12:21.880]  他說最後
[00:12:21.880 --> 00:12:23.880]  我就拿了一個銀出來
[00:12:23.880 --> 00:12:25.880]  公就留在東岸
[00:12:25.880 --> 00:12:27.880]  自然就留在西岸
[00:12:27.880 --> 00:12:29.880]  結果出了錢
[00:12:29.880 --> 00:12:31.880]  所以就移居到西岸
[00:12:31.880 --> 00:12:33.880]  另一個院長
[00:12:33.880 --> 00:12:35.880]  會有一間神樂院
[00:12:35.880 --> 00:12:37.880]  馬爾本華人神樂院
[00:12:37.880 --> 00:12:39.880]  這個主任
[00:12:39.880 --> 00:12:41.880]  陳定中博士
[00:12:41.880 --> 00:12:43.880]  陳定中博士
[00:12:43.880 --> 00:12:45.880]  他是一個馬來西亞人
[00:12:45.880 --> 00:12:47.880]  他在東部
[00:12:47.880 --> 00:12:49.880]  關丹長大
[00:12:49.880 --> 00:12:51.880]  後來就讀華文
[00:12:51.880 --> 00:12:53.880]  所以他的國語很好
[00:12:53.880 --> 00:12:55.880]  就帶我來
[00:12:55.880 --> 00:12:57.880]  馬爾本一間大學
[00:12:57.880 --> 00:12:59.880]  Monash
[00:12:59.880 --> 00:13:01.880]  這間大學讀大學
[00:13:01.880 --> 00:13:03.880]  有一次
[00:13:03.880 --> 00:13:05.880]  很多年前
[00:13:05.880 --> 00:13:07.880]  差不多四十多年前
[00:13:07.880 --> 00:13:09.880]  都開了不久
[00:13:09.880 --> 00:13:11.880]  有一個老師
[00:13:11.880 --> 00:13:13.880]  叫張修齊博士
[00:13:13.880 --> 00:13:15.880]  可能大家聽過
[00:13:15.880 --> 00:13:17.880]  就來澳洲的馬爾本
[00:13:17.880 --> 00:13:19.880]  做一些會議
[00:13:19.880 --> 00:13:21.880]  完了就呼叫
[00:13:21.880 --> 00:13:23.880]  陳博士
[00:13:23.880 --> 00:13:25.880]  那時還不是博士
[00:13:25.880 --> 00:13:27.880]  還不是讀神學的博士
[00:13:27.880 --> 00:13:29.880]  那時還在讀大學
[00:13:29.880 --> 00:13:31.880]  一個學生
[00:13:31.880 --> 00:13:33.880]  他就說
[00:13:33.880 --> 00:13:35.880]  你缺志
[00:13:35.880 --> 00:13:37.880]  就讀神學
[00:13:37.880 --> 00:13:39.880]  走上這個奉獻之路
[00:13:39.880 --> 00:13:41.880]  讀神學哪裡好呢
[00:13:41.880 --> 00:13:43.880]  張老師就說
[00:13:43.880 --> 00:13:45.880]  去中國神學研究院
[00:13:45.880 --> 00:13:47.880]  但陳主任
[00:13:47.880 --> 00:13:49.880]  陳弟兄
[00:13:49.880 --> 00:13:51.880]  他就說我不懂廣東話
[00:13:51.880 --> 00:13:53.880]  張修齊老師就說
[00:13:53.880 --> 00:13:55.880]  你放心
[00:13:55.880 --> 00:13:57.880]  澳門中國神學研究院
[00:13:57.880 --> 00:13:59.880]  老師都能夠
[00:13:59.880 --> 00:14:01.880]  講非常好的國語
[00:14:01.880 --> 00:14:03.880]  我這個真的要補充
[00:14:03.880 --> 00:14:05.880]  張老師分享
[00:14:05.880 --> 00:14:07.880]  你知道澳門的院長
[00:14:07.880 --> 00:14:09.880]  陳錦輝牧師
[00:14:09.880 --> 00:14:11.880]  他的國語非常好
[00:14:11.880 --> 00:14:13.880]  所以我們
[00:14:13.880 --> 00:14:15.880]  都用國語來講
[00:14:15.880 --> 00:14:17.880]  那時聽到之後
[00:14:17.880 --> 00:14:19.880]  就去了香港
[00:14:19.880 --> 00:14:21.880]  馬來西亞
[00:14:21.880 --> 00:14:23.880]  就去了香港
[00:14:23.880 --> 00:14:25.880]  就去了馬來西亞
[00:14:25.880 --> 00:14:27.880]  就去了香港
[00:14:27.880 --> 00:14:29.880]  馬來西亞人
[00:14:29.880 --> 00:14:31.880]  完全不懂廣東話
[00:14:31.880 --> 00:14:33.880]  就去了中國神學研究院
[00:14:33.880 --> 00:14:35.880]  因為張修齊老師這樣說
[00:14:35.880 --> 00:14:37.880]  所以他經常說笑
[00:14:37.880 --> 00:14:39.880]  現在幾十年之後
[00:14:39.880 --> 00:14:41.880]  陳師母都會說笑
[00:14:41.880 --> 00:14:43.880]  那時就是被張老師騙了
[00:14:43.880 --> 00:14:45.880]  被中國神學研究院騙了
[00:14:45.880 --> 00:14:47.880]  去香港
[00:14:47.880 --> 00:14:49.880]  第一年不容易
[00:14:49.880 --> 00:14:51.880]  又不懂廣東話
[00:14:51.880 --> 00:14:53.880]  第二年就安排了一個
[00:14:53.880 --> 00:14:55.880]  同學陪他在學院成長
[00:14:55.880 --> 00:14:57.880]  同學陪他在學院成長
[00:14:57.880 --> 00:14:59.880]  同學陪他在學院成長
[00:14:59.880 --> 00:15:01.880]  同學陪他在學院成長
[00:15:01.880 --> 00:15:03.880]  香港人學了很多廣東話
[00:15:03.880 --> 00:15:05.880]  香港人學了很多廣東話
[00:15:05.880 --> 00:15:07.880]  陳牧師
[00:15:07.880 --> 00:15:09.880]  陳帝興
[00:15:09.880 --> 00:15:11.880]  為了報答這個同學
[00:15:11.880 --> 00:15:13.880]  陪他走了幾年
[00:15:13.880 --> 00:15:15.880]  陪他走了人生餘下的幾十年
[00:15:15.880 --> 00:15:17.880]  陪他走了人生餘下的幾十年
[00:15:17.880 --> 00:15:19.880]  那就是今天的陳師母
[00:15:19.880 --> 00:15:21.880]  陳霆宗博士的太太
[00:15:21.880 --> 00:15:23.880]  陳霆宗博士的太太
[00:15:23.880 --> 00:15:25.880]  人生有時就是這樣
[00:15:25.880 --> 00:15:27.880]  其實不是想得很清楚
[00:15:27.880 --> 00:15:29.880]  甚至不是很清楚上帝的帶領
[00:15:29.880 --> 00:15:31.880]  但就是因為一些這樣的選擇
[00:15:31.880 --> 00:15:33.880]  我們就去了同樣的東西
[00:15:33.880 --> 00:15:35.880]  然後往後的人生
[00:15:35.880 --> 00:15:37.880]  也造福了很多人
[00:15:37.880 --> 00:15:39.880]  你打了聖經去看
[00:15:39.880 --> 00:15:41.880]  同樣有很多這樣的例子
[00:15:41.880 --> 00:15:43.880]  摩西你打開去看的時候
[00:15:43.880 --> 00:15:45.880]  很有趣的一頁一頁去揭開摩西的故事的時候
[00:15:45.880 --> 00:15:47.880]  摩西大部分
[00:15:47.880 --> 00:15:49.880]  基本上全部的決定
[00:15:49.880 --> 00:15:51.880]  全部的決定
[00:15:51.880 --> 00:15:53.880]  其實神都很清晰的告訴他
[00:15:53.880 --> 00:15:55.880]  一步一步帶著他
[00:15:55.880 --> 00:15:57.880]  告訴他下一步是怎樣
[00:15:57.880 --> 00:15:59.880]  來到這個時間你要做些什麼
[00:15:59.880 --> 00:16:01.880]  但相反
[00:16:01.880 --> 00:16:03.880]  聖經裡面舊約另一個人物創世
[00:16:03.880 --> 00:16:05.880]  例如亞國
[00:16:05.880 --> 00:16:07.880]  亞國的人生彷彿
[00:16:07.880 --> 00:16:09.880]  好像每一個決定都是亞國自己去做的
[00:16:09.880 --> 00:16:11.880]  去了
[00:16:11.880 --> 00:16:13.880]  去了我自己看到
[00:16:13.880 --> 00:16:15.880]  可能是亞國
[00:16:15.880 --> 00:16:17.880]  唯一一個決定不是他自己去做的
[00:16:17.880 --> 00:16:19.880]  就是他媽媽幫他做
[00:16:19.880 --> 00:16:21.880]  不是選老婆
[00:16:21.880 --> 00:16:23.880]  選老婆都是亞國自己決定的
[00:16:23.880 --> 00:16:25.880]  是他騙了
[00:16:25.880 --> 00:16:27.880]  他哥哥的長子名份的時候
[00:16:27.880 --> 00:16:29.880]  他媽媽很害怕
[00:16:29.880 --> 00:16:31.880]  哇
[00:16:31.880 --> 00:16:33.880]  那天晚上就叫他
[00:16:33.880 --> 00:16:35.880]  快點去舅舅那邊避一避
[00:16:35.880 --> 00:16:37.880]  我們所說的
[00:16:37.880 --> 00:16:39.880]  去他舅舅拉班那邊避一避
[00:16:39.880 --> 00:16:41.880]  去他舅舅拉班那邊避一避
[00:16:41.880 --> 00:16:43.880]  去他舅舅拉班那邊避一避
[00:16:43.880 --> 00:16:45.880]  那個決定就是他媽媽幫他做的
