
[00:00:00.000 --> 00:00:02.180]  各位早晨 主席
[00:03:21.280 --> 00:03:22.560]  他們商量了很久
[00:03:22.560 --> 00:03:24.000]  結果想到一個方法
[00:03:24.000 --> 00:03:25.960]  這個方法就由這隻雞提出來
[00:03:25.960 --> 00:03:27.360]  我想到一個很好的方法
[00:03:27.360 --> 00:03:30.400]  可以去表達我們對主人的
[00:03:30.400 --> 00:03:34.920]  這麼多年的照顧之情
[00:03:34.920 --> 00:03:35.760]  這個方法是什麼呢?
[00:03:35.760 --> 00:03:37.280]  不如這樣 我們聯合起來
[00:03:37.280 --> 00:03:43.240]  做一個豬柳蛋三文治
[00:03:43.240 --> 00:03:44.760]  給主人吃
[00:03:44.760 --> 00:03:46.680]  牠一定會很高興
[00:03:46.680 --> 00:03:48.240]  這隻豬真是這麼蠢
[00:03:48.240 --> 00:03:49.960]  牠說「好啊好啊」
[00:03:49.960 --> 00:03:51.240]  但走著走著之後
[00:03:51.240 --> 00:03:53.880]  「咦?你找我笨的」
[00:03:53.880 --> 00:03:55.360]  豬柳蛋?
[00:03:55.360 --> 00:03:56.800]  你只是生隻蛋而已
[00:03:56.800 --> 00:03:59.200]  但怎樣拿到豬柳呢?
[00:03:59.200 --> 00:04:01.840]  即是要我死
[00:04:01.840 --> 00:04:05.960]  所以這隻豬就知道自己上當了
[00:04:05.960 --> 00:04:10.160]  這個故事很多年都放在我心裏
[00:04:10.160 --> 00:04:14.840]  要做一隻豬要多謝主人
[00:04:14.840 --> 00:04:17.480]  就要全部獻上
[00:04:17.480 --> 00:04:19.000]  做一隻雞呢?
[00:04:19.000 --> 00:04:22.200]  牠獻上是部分的獻上
[00:04:22.200 --> 00:04:24.360]  如果用今天我們說到
[00:04:24.360 --> 00:04:27.680]  聖嬰崇拜、說到敬拜上帝的時間
[00:04:27.680 --> 00:04:29.200]  其實都是一樣
[00:04:29.200 --> 00:04:31.240]  當我們來到神的面前的時間
[00:04:31.240 --> 00:04:33.480]  是全部的獻上
[00:04:33.480 --> 00:04:37.800]  還是我們部分的獻上?
[00:04:37.800 --> 00:04:40.040]  可能你不太知道我說什麼
[00:04:40.040 --> 00:04:42.120]  你可能想起是不是說奉獻呢?
[00:04:42.120 --> 00:04:43.320]  我不是說奉獻
[00:04:43.320 --> 00:04:44.680]  我待會說完這段經文之後
[00:04:44.680 --> 00:04:46.920]  我回來這隻豬和雞的故事
[00:04:46.920 --> 00:04:49.000]  跟大家有些解釋
[00:04:49.000 --> 00:04:50.360]  這段經文其實很豐富
[00:04:50.360 --> 00:04:53.320]  有很多地方很值得我們去探討
[00:04:53.320 --> 00:04:56.440]  不過我想用一個重點跟大家來思想
[00:04:56.440 --> 00:05:02.440]  我提的就是從井水到活水
[00:05:02.440 --> 00:05:06.560]  這段經文說到耶穌和一個撒瑪利亞婦人的對話
[00:05:06.560 --> 00:05:07.520]  在整個聖經裏面
[00:05:07.520 --> 00:05:10.000]  是唯一單獨有的記載
[00:05:10.000 --> 00:05:11.600]  在《約翰福音》裏面獨有的記載
[00:05:11.600 --> 00:05:13.360]  《約翰福音》很多地方
[00:05:13.360 --> 00:05:16.640]  它選擇除了耶穌很長篇的討論之外
[00:05:16.640 --> 00:05:18.680]  這是其他福音書沒有的
[00:05:18.680 --> 00:05:19.680]  《約翰福音》還有一個特色
[00:05:19.680 --> 00:05:22.400]  就是很著重耶穌在長篇討論
[00:05:22.400 --> 00:05:24.680]  在很多人群工作之後
[00:05:24.680 --> 00:05:27.600]  他集中了和個人的接觸
[00:05:27.600 --> 00:05:30.120]  這個也是其他福音書沒有的
[00:05:30.120 --> 00:05:32.160]  這其中一段經文
[00:05:32.160 --> 00:05:35.960]  就是耶穌單獨和這個婦人對話
[00:05:35.960 --> 00:05:43.200]  聖經說她要從猶大往加利利
[00:05:43.200 --> 00:05:46.240]  然後第四節說必須經過撒瑪利亞
[00:05:46.240 --> 00:05:48.120]  可能大家聽過一個解釋
[00:05:48.120 --> 00:05:50.880]  猶大在南部 加利利在北部
[00:05:50.880 --> 00:05:52.840]  撒瑪利亞在中間
[00:05:52.840 --> 00:05:54.320]  必須經過
[00:05:54.320 --> 00:05:55.600]  從地理環境來說
[00:05:55.600 --> 00:05:59.760]  就很自然從猶大穿過中間的撒瑪利亞
[00:05:59.760 --> 00:06:02.400]  然後才去到加利利省
[00:06:02.400 --> 00:06:05.600]  不過很多時候猶太人很驕傲地
[00:06:05.600 --> 00:06:08.400]  或者他們的傳統上
[00:06:08.400 --> 00:06:10.720]  他們會選擇另一條路徑
[00:06:10.720 --> 00:06:14.320]  就是由猶大穿過約旦河
[00:06:14.320 --> 00:06:15.840]  在約旦河的東面
[00:06:15.840 --> 00:06:18.120]  然後轉過了
[00:06:18.120 --> 00:06:19.560]  過了撒瑪利亞
[00:06:19.560 --> 00:06:22.680]  然後再一次穿過約旦河
[00:06:22.680 --> 00:06:24.600]  進入加利利
[00:06:24.600 --> 00:06:25.800]  原因就是
[00:06:25.800 --> 00:06:27.240]  大家可能都聽過
[00:06:27.240 --> 00:06:28.840]  有機會認識到
[00:06:28.840 --> 00:06:32.760]  猶太人對撒瑪利亞人非常看不起
[00:06:32.760 --> 00:06:35.320]  撒瑪利亞人是半猶太人
[00:06:35.320 --> 00:06:37.880]  當時猶太亡國的時間
[00:06:37.880 --> 00:06:40.360]  有很多猶太人被擄走了
[00:06:40.360 --> 00:06:42.680]  留下老弱殘兵
[00:06:42.680 --> 00:06:44.520]  留下比較是
[00:06:44.520 --> 00:06:47.080]  雞下階層的一班猶太人
[00:06:47.080 --> 00:06:48.920]  和外族人通婚
[00:06:48.920 --> 00:06:52.800]  然後產生了半猶太人的撒瑪利亞人
[00:06:52.800 --> 00:06:55.000]  因此當猶太人復國之後
[00:06:55.000 --> 00:06:57.080]  他會見到這班半猶太人
[00:06:57.080 --> 00:06:58.360]  好像是二等公民
[00:06:58.360 --> 00:07:01.960]  甚至對他們是一個非常不友善的態度
[00:07:01.960 --> 00:07:03.760]  所以他們的想法就是
[00:07:03.760 --> 00:07:04.920]  我是神的子民
[00:07:04.920 --> 00:07:06.360]  我不願意經過你那裡
[00:07:06.360 --> 00:07:08.440]  免得被污染
[00:07:08.440 --> 00:07:11.080]  不知道大家最近有沒有去過以色列旅行
[00:07:11.080 --> 00:07:13.160]  現在還有撒瑪利亞的
[00:07:13.160 --> 00:07:15.040]  聽聞剩下很少人
[00:07:15.040 --> 00:07:18.160]  剩下可能一二千人以下的人數
[00:07:18.160 --> 00:07:20.440]  但他們和外面差不多完全隔絕
[00:07:20.440 --> 00:07:21.840]  除了做生意之外
[00:07:21.840 --> 00:07:24.760]  我特意買了撒瑪利亞做的手工藝
[00:07:24.760 --> 00:07:26.880]  紀念品回來
[00:07:26.880 --> 00:07:31.520]  他們有獨特的宗教傳統
[00:07:31.520 --> 00:07:35.840]  這裡耶穌說必須要經過撒瑪利亞
[00:07:35.840 --> 00:07:38.440]  其實如果從當時的背景來說
[00:07:38.440 --> 00:07:40.360]  他不一定要這樣走
[00:07:40.360 --> 00:07:42.640]  不過這個必須可能指到
[00:07:42.640 --> 00:07:47.520]  他必須要去撒瑪利亞找井旁的婦人
[00:07:47.520 --> 00:07:49.000]  正當當空的時間
[00:07:49.000 --> 00:07:50.480]  耶穌走路困乏
[00:07:50.480 --> 00:07:52.720]  然後門徒去為他買
[00:07:52.720 --> 00:07:54.880]  出到井裡去預備食物
[00:07:54.880 --> 00:07:56.760]  井 瓦國井
[00:07:56.760 --> 00:07:58.280]  是一個很長歷史
[00:07:58.280 --> 00:07:59.520]  甚至傳統上說
[00:07:59.520 --> 00:08:03.160]  現在今時仍存在的瓦國井
[00:08:03.160 --> 00:08:04.600]  在耶穌的井旁
[00:08:04.600 --> 00:08:07.320]  在郊外地方坐下
[00:08:07.320 --> 00:08:09.960]  撒瑪利亞婦人來到的時間
[00:08:09.960 --> 00:08:12.200]  第七節
[00:08:12.200 --> 00:08:14.480]  我不知道大家有沒有機會看過一本書
[00:08:14.480 --> 00:08:16.320]  叫做《把別人介紹給主》
[00:08:16.320 --> 00:08:18.600]  這些好書不知道為什麼已經斷版了
[00:08:18.600 --> 00:08:20.680]  《把別人介紹給主》有沒有人看過
[00:08:20.680 --> 00:08:23.080]  《把別人介紹給主》
[00:08:23.080 --> 00:08:24.240]  我想現在已經斷版了
[00:08:24.240 --> 00:08:26.000]  很多年前的這本書
[00:08:26.000 --> 00:08:28.000]  這本書主要是根據撒瑪利亞
[00:08:28.000 --> 00:08:30.840]  這個《讓方》第四章而寫成的
[00:08:30.840 --> 00:08:32.840]  就是耶穌在這段經文裡
[00:08:32.840 --> 00:08:35.120]  怎樣運用報道的技巧
[00:08:35.120 --> 00:08:37.440]  將人帶到主的面前
[00:08:37.440 --> 00:08:39.800]  你看到這裡每一句話
[00:08:39.800 --> 00:08:41.440]  都表達到耶穌基督
[00:08:41.440 --> 00:08:42.440]  很特別
[00:08:42.440 --> 00:08:46.000]  很有報道的技巧
[00:08:46.000 --> 00:08:49.000]  將福音帶給撒瑪利亞婦人
[00:08:49.000 --> 00:08:51.000]  當然更加重要的是
[00:08:51.000 --> 00:08:55.000]  耶穌很真誠地愛撒瑪利亞婦人
[00:08:55.000 --> 00:08:57.800]  你留意到整個對話第七節
[00:08:57.800 --> 00:09:00.680]  耶穌主動說請你給我水喝
[00:09:00.680 --> 00:09:02.840]  好像將這個婦人放在更高的地位
[00:09:02.840 --> 00:09:05.520]  請你幫助我 給我水喝
[00:09:05.520 --> 00:09:08.200]  這個報道是一個很重要的觀念
[00:09:08.200 --> 00:09:10.360]  不是我現在要幫助你
[00:09:10.360 --> 00:09:12.200]  因為你不認識主 我要帶你
[00:09:12.200 --> 00:09:14.760]  這樣的態度是令人很難接受的
[00:09:14.760 --> 00:09:15.880]  但耶穌反過來
[00:09:15.880 --> 00:09:18.680]  一個君尊的上帝
[00:09:18.680 --> 00:09:23.360]  竟然很謙虛地請你給我水喝
[00:09:23.360 --> 00:09:26.920]  撒瑪利亞婦人的反應當然非常大
[00:09:26.920 --> 00:09:28.720]  有句話需要解釋一下
[00:09:28.720 --> 00:09:29.720]  第九節
[00:09:29.720 --> 00:09:31.000]  撒瑪利亞婦人對他說
[00:09:31.000 --> 00:09:32.400]  你既是猶太人
[00:09:32.400 --> 00:09:35.680]  怎麼向撒瑪利亞婦人要水呢
[00:09:35.680 --> 00:09:36.600]  兩個原因
[00:09:36.600 --> 00:09:38.720]  一個是猶太人 一個是撒瑪利亞人
[00:09:38.720 --> 00:09:39.840]  一個是男士
[00:09:39.840 --> 00:09:42.280]  怎麼會在當時的文化背景下
[00:09:42.280 --> 00:09:45.320]  主動要求女士給他水喝呢
[00:09:45.320 --> 00:09:48.960]  原來猶太人和撒瑪利亞人沒有來往
[00:09:48.960 --> 00:09:50.400]  這裡再加多一個原因
[00:09:50.400 --> 00:09:53.000]  猶太人和撒瑪利亞人沒有來往
[00:09:53.000 --> 00:09:55.080]  按照中文翻譯的意思
[00:09:55.080 --> 00:09:56.280]  就像剛才的背景
[00:09:56.280 --> 00:09:57.840]  猶太人看不起撒瑪利亞人
[00:09:57.840 --> 00:09:59.360]  所以沒有交往
[00:09:59.360 --> 00:10:00.640]  不過其實這個意思
[00:10:00.640 --> 00:10:02.600]  「沒有來往」這個字
[00:10:02.600 --> 00:10:05.080]  有更加深重的意思
[00:10:05.080 --> 00:10:06.200]  原本的意思
[00:10:06.200 --> 00:10:07.200]  如果直譯的話
[00:10:07.200 --> 00:10:09.080]  就是猶太人和撒瑪利亞人
[00:10:09.080 --> 00:10:13.680]  是不會共用一個器皿的
[00:10:13.680 --> 00:10:14.760]  大家明白意思嗎
[00:10:14.760 --> 00:10:18.720]  就是說他用過打水的器具
[00:10:18.720 --> 00:10:20.480]  或者喝水的杯
[00:10:20.480 --> 00:10:22.000]  他不會和她一起喝的
[00:10:22.000 --> 00:10:23.920]  原因不是衛生的問題
[00:10:23.920 --> 00:10:26.320]  原因是宗教的問題
[00:10:26.320 --> 00:10:29.560]  我和你喝同一杯
[00:10:29.560 --> 00:10:32.560]  會影響到我的聖潔
[00:10:32.560 --> 00:10:33.760]  所以這裡說
[00:10:33.760 --> 00:10:37.040]  為什麼你和我要水喝呢
[00:10:37.040 --> 00:10:38.640]  我和你這樣交往
[00:10:38.640 --> 00:10:40.800]  猶太人一向都不會這樣做的
[00:10:40.800 --> 00:10:41.720]  現在你這樣做
[00:10:41.720 --> 00:10:45.080]  好像用現在喜歡用的字眼
[00:10:45.080 --> 00:10:49.000]  顛覆了整個當時的文化傳統
[00:10:49.000 --> 00:10:52.160]  接著耶穌在這裡逐點逐點引導他
[00:10:52.160 --> 00:10:54.520]  時間關係我只是提供結論說
[00:10:54.520 --> 00:10:57.360]  他說如果你知道和你說話的
[00:10:57.360 --> 00:10:58.760]  有上帝的恩典
[00:10:58.760 --> 00:11:00.760]  我會給你活水的
[00:11:00.760 --> 00:11:04.720]  這個婦人聽到活水
[00:11:04.720 --> 00:11:06.720]  她就馬上有很大的反應
[00:11:06.720 --> 00:11:10.160]  她說那請你給我這個活水喝
[00:11:10.160 --> 00:11:12.320]  耶穌說喝其他的水你會再喝的
[00:11:12.320 --> 00:11:15.360]  不過喝活水你就不會再口渴的
[00:11:15.360 --> 00:11:17.640]  這個婦人似乎是一個很單純
[00:11:17.640 --> 00:11:24.440]  很容易去接受新事物的一個基層的人
[00:11:24.440 --> 00:11:26.160]  你看到一樣很有趣的
[00:11:26.160 --> 00:11:27.880]  剛剛第三章
[00:11:27.880 --> 00:11:31.720]  耶穌和尼哥底姆一個非常有學問
[00:11:31.720 --> 00:11:33.800]  和一個宗教領袖談道
[00:11:33.800 --> 00:11:35.640]  耶穌很直接的
[00:11:35.640 --> 00:11:37.160]  尼哥底姆來到你面前
[00:11:37.160 --> 00:11:38.520]  耶穌對他說你要重生
[00:11:38.520 --> 00:11:40.840]  不重生你見不到神的角
[00:11:40.840 --> 00:11:42.040]  很直接的
[00:11:42.040 --> 00:11:45.040]  但是這個婦人一步步引導他
[00:11:45.040 --> 00:11:46.480]  所以對基層的傳道
[00:11:46.480 --> 00:11:49.560]  有時候可能更需要明白他們的心
[00:11:49.560 --> 00:11:51.280]  他們的需要
[00:11:51.280 --> 00:11:52.760]  耶穌說我要活水
[00:11:52.760 --> 00:11:55.760]  這個活水是永生的
[00:11:55.760 --> 00:11:57.880]  這個活水是不需要再渴的
[00:11:57.880 --> 00:12:00.880]  其他的水都不能幫助你的
[00:12:00.880 --> 00:12:03.440]  我記得有一首歌是在說
[00:12:03.440 --> 00:12:05.360]  這段經文的背景
[00:12:05.360 --> 00:12:07.160]  叫我們喝活水
[00:12:07.160 --> 00:12:08.520]  有一個傳道很有意思
[00:12:08.520 --> 00:12:10.160]  將它改了
[00:12:10.160 --> 00:12:11.640]  他說
[00:12:11.640 --> 00:12:13.360]  You drink the coca cola
[00:12:13.360 --> 00:12:14.840]  You thirst again
[00:12:14.840 --> 00:12:17.080]  不過You drink the living water
[00:12:17.080 --> 00:12:19.680]  你就永遠不會再口渴了
[00:12:19.680 --> 00:12:23.200]  我想很快將這個背景交代到這裡
[00:12:23.200 --> 00:12:27.120]  然後我想帶出以下這個很重要的地方
[00:12:27.120 --> 00:12:29.680]  這個婦人開始明白了
[00:12:29.680 --> 00:12:32.240]  開始需要了
[00:12:32.240 --> 00:12:33.400]  她就向耶穌問
[00:12:33.400 --> 00:12:35.680]  請你把活水給我
[00:12:35.680 --> 00:12:37.280]  直到這裡為止
[00:12:37.280 --> 00:12:38.320]  在這裡之前
[00:12:38.320 --> 00:12:42.640]  這個婦人大概代表了一個未信主的朋友
[00:12:42.640 --> 00:12:43.640]  很拒絕的
[00:12:43.640 --> 00:12:44.800]  很仇視的
[00:12:44.800 --> 00:12:46.200]  很有戒心的
[00:12:46.200 --> 00:12:47.720]  來面對耶穌基督
[00:12:47.720 --> 00:12:49.280]  這個一般我們面對一些
[00:12:49.280 --> 00:12:51.080]  未曾認識耶穌基督的人
[00:12:51.080 --> 00:12:52.640]  他都可能是這樣的態度
[00:12:52.640 --> 00:12:53.920]  又說耶穌
[00:12:53.920 --> 00:12:55.800]  又叫我回教會
[00:12:55.800 --> 00:12:59.040]  很多這樣的可能戒心
[00:12:59.040 --> 00:13:00.400]  不過耶穌很有技巧地
[00:13:00.400 --> 00:13:02.080]  將這些戒心一個個拆下
[00:13:02.080 --> 00:13:04.360]  然後種下了福音的種子
[00:13:04.360 --> 00:13:05.400]  讓他主動求
[00:13:05.400 --> 00:13:06.720]  讓他主動提問
[00:13:06.720 --> 00:13:08.880]  請你給我一壺水喝
[00:13:08.880 --> 00:13:10.640]  本來耶穌跟他說的時候
[00:13:10.640 --> 00:13:12.920]  他說為什麼你問我拿水
[00:13:12.920 --> 00:13:13.920]  現在反過來
[00:13:13.920 --> 00:13:15.360]  請你給我一壺水喝
[00:13:15.360 --> 00:13:17.440]  已經進前了一步
[00:13:17.440 --> 00:13:20.320]  所以接下來的這個婦人
[00:13:20.320 --> 00:13:22.880]  好像從一個未信主的朋友身份
[00:13:22.880 --> 00:13:25.840]  轉到一個誤導者身份
[00:13:25.840 --> 00:13:30.600]  怎樣才得到永不渴的活水
[00:13:30.600 --> 00:13:32.320]  本來耶穌基督可以直接地
[00:13:32.320 --> 00:13:33.920]  將這個福音帶出來
[00:13:33.920 --> 00:13:36.760]  我就是賜活水那位上帝
[00:13:36.760 --> 00:13:38.800]  但耶穌沒有這樣做
[00:13:38.800 --> 00:13:40.240]  然後耶穌做了一件事
[00:13:40.240 --> 00:13:41.840]  是整段經文裡面
[00:13:41.840 --> 00:13:44.960]  最出人意表的一句話
[00:13:44.960 --> 00:13:48.960]  或者最噁心的一句話
[00:13:48.960 --> 00:13:51.720]  當這個婦人要求水喝的時間
[00:13:51.720 --> 00:13:53.840]  第十六節
[00:13:53.840 --> 00:13:56.240]  又可能第四章第十六節
[00:13:56.240 --> 00:13:58.040]  耶穌說你去叫你的丈夫
[00:13:58.040 --> 00:14:00.960]  也道者來
[00:14:00.960 --> 00:14:03.040]  是不是很噁心呢這個話
[00:14:03.040 --> 00:14:04.200]  突然間對話裡面
[00:14:04.200 --> 00:14:06.600]  轉了一個完全不同的題目
[00:14:06.600 --> 00:14:09.680]  你叫你丈夫來吧
[00:14:09.680 --> 00:14:13.960]  這個婦人很自覺地
[00:14:13.960 --> 00:14:16.080]  或者下意識地
[00:14:16.080 --> 00:14:20.400]  會保護自己說我沒有丈夫
[00:14:20.400 --> 00:14:23.080]  但事實上耶穌說
[00:14:23.080 --> 00:14:26.240]  你沒有丈夫是不錯的
[00:14:26.240 --> 00:14:28.400]  這句話好像
[00:14:28.400 --> 00:14:30.240]  就這樣停就沒有問題
[00:14:30.240 --> 00:14:34.160]  但下面那句更難堪
[00:14:34.160 --> 00:14:35.280]  第十八節
[00:14:35.280 --> 00:14:37.880]  你已經有五個丈夫
[00:14:37.880 --> 00:14:40.400]  你現在跟你一起住的那個男人
[00:14:40.400 --> 00:14:43.320]  都不是你丈夫
[00:14:43.320 --> 00:14:45.320]  是不是揭人私隱
[00:14:45.320 --> 00:14:47.480]  揭人蒼白呢
[00:14:47.480 --> 00:14:49.040]  任何時代
[00:14:49.040 --> 00:14:52.360]  似乎這樣的做法都是一件不光彩的事
[00:14:52.360 --> 00:14:55.280]  更何況現在說二千年前
[00:14:55.280 --> 00:14:58.040]  在一個非常傳統
[00:14:58.040 --> 00:15:01.600]  宗教信仰很濃烈的社會裡面
[00:15:01.600 --> 00:15:05.960]  這個婦人在白天很曬的時候
[00:15:05.960 --> 00:15:09.440]  出來打水最操重的工作
[00:15:09.440 --> 00:15:12.280]  大概都是因為她想告訴別人
[00:15:12.280 --> 00:15:14.400]  我沒有丈夫
[00:15:14.400 --> 00:15:16.280]  這個當然不是她真實的情況
[00:15:16.280 --> 00:15:18.400]  耶穌說你實在已經有五個丈夫
[00:15:18.400 --> 00:15:20.080]  現在第六位跟你住的男人
[00:15:20.080 --> 00:15:22.000]  都不是你丈夫
[00:15:22.000 --> 00:15:23.760]  這個不光彩的事
[00:15:23.760 --> 00:15:26.080]  這個婦人大概因為這樣的原因
[00:15:26.080 --> 00:15:29.880]  所以選擇在最熱的時候出來打水
[00:15:29.880 --> 00:15:32.040]  打水的工作都是早晚
[00:15:32.040 --> 00:15:34.720]  比較溫和的時候
[00:15:34.720 --> 00:15:38.880]  大家知道雪梨的溫差都很厲害
[00:15:38.880 --> 00:15:41.440]  但是中東溫差絕不少
[00:15:41.440 --> 00:15:45.320]  中東溫差可以日間去到四十多度
[00:15:45.320 --> 00:15:47.920]  晚上可以去到十度以下
[00:15:47.920 --> 00:15:49.920]  溫差很大
[00:15:49.920 --> 00:15:52.080]  所以沒有人會選擇在四十多度的時候
[00:15:52.080 --> 00:15:53.400]  出來打水
[00:15:53.400 --> 00:15:54.560]  這個婦人大概
[00:15:54.560 --> 00:15:57.760]  她不想碰到其他出來打水的婦人
[00:15:57.760 --> 00:16:00.120]  所以她選擇沒有人的時候
[00:16:00.120 --> 00:16:01.720]  她在這裡出去打水
[00:16:01.720 --> 00:16:03.840]  她本來就是不想別人提起
[00:16:03.840 --> 00:16:05.280]  可能很多人都知道
[00:16:05.280 --> 00:16:06.720]  街坊全部都知道
[00:16:06.720 --> 00:16:07.840]  不過就因為這個緣故
[00:16:07.840 --> 00:16:11.640]  所以她選擇中午的時候出來打水
[00:16:11.640 --> 00:16:14.360]  我在電視上讀經文的時候很不明白
[00:16:14.360 --> 00:16:17.520]  為什麼耶穌要揭人蒼巴呢
[00:16:17.520 --> 00:16:18.920]  如果我們今天這樣做
[00:16:18.920 --> 00:16:22.320]  在我們的文化裡面
[00:16:22.320 --> 00:16:24.480]  我們覺得很offensive的
[00:16:24.480 --> 00:16:28.920]  為什麼要專門要說人這個問題呢
[00:16:28.920 --> 00:16:30.760]  我們傳福音的時候都是說
[00:16:30.760 --> 00:16:32.880]  信耶穌有平安有喜樂
[00:16:32.880 --> 00:16:34.640]  信耶穌的時候神會賜福給你
[00:16:34.640 --> 00:16:36.160]  信耶穌會醫治你的疾病
[00:16:36.160 --> 00:16:40.000]  信耶穌會令到你的家庭蒙福
[00:16:40.000 --> 00:16:43.080]  所以很多人因為這個緣故來到教會裡面
[00:16:43.080 --> 00:16:45.680]  會帶著孩子來
[00:16:45.680 --> 00:16:49.600]  我在美國讀書的時候認識一個家庭
[00:16:49.600 --> 00:16:51.040]  他們幾兄弟姐妹
[00:16:51.040 --> 00:16:52.800]  一起回來教會裡面
[00:16:52.800 --> 00:16:57.080]  他們是香港新界原居民
