
[00:00:00.000 --> 00:00:08.000]  今天能夠在聖餐的主人和大家一起思想神的說話
[00:04:18.720 --> 00:04:22.480]  但是究竟怎麼才可以令我們不斷成長
[00:04:22.480 --> 00:04:24.280]  和進步呢
[00:04:24.280 --> 00:04:27.520]  我今天就想用耶穌其中一句話
[00:04:27.520 --> 00:04:30.560]  就是當時他在臨別贈言裡面
[00:04:30.560 --> 00:04:32.360]  十四章二十節
[00:04:32.360 --> 00:04:37.160]  這句話是總結了成長的秘訣
[00:04:37.160 --> 00:04:42.000]  今天我和大家說的是耶穌留給我們的秘訣
[00:04:42.000 --> 00:04:43.840]  第十四章二十節
[00:04:43.840 --> 00:04:45.760]  耶穌說了兩句話
[00:04:45.760 --> 00:04:48.880]  其實是很濃縮的
[00:04:48.880 --> 00:04:52.160]  他說你們要在我裡面
[00:04:52.160 --> 00:04:56.560]  我也在你們裡面
[00:04:56.560 --> 00:04:59.600]  很玄妙
[00:04:59.600 --> 00:05:03.120]  我在你們裡面
[00:05:03.120 --> 00:05:06.320]  你們要在我裡面
[00:05:06.320 --> 00:05:08.080]  好像明明的
[00:05:08.080 --> 00:05:10.000]  又不知道他想說什麼
[00:05:10.000 --> 00:05:13.360]  今天我就和大家
[00:05:13.360 --> 00:05:14.440]  跟著這段時間
[00:05:14.440 --> 00:05:18.600]  和大家一起了解這兩個很珍貴的
[00:05:18.600 --> 00:05:21.400]  耶穌教我們留給我們的秘訣
[00:05:21.400 --> 00:05:23.680]  首先我們說耶穌第一句
[00:05:23.680 --> 00:05:27.960]  我會在你們裡面
[00:05:27.960 --> 00:05:31.000]  我會在你們裡面
[00:05:31.000 --> 00:05:31.960]  什麼意思呢
[00:05:31.960 --> 00:05:35.720]  我們要看回臨別贈言裡面
[00:05:35.720 --> 00:05:37.920]  耶穌所給的解釋
[00:05:37.920 --> 00:05:38.480]  好嗎
[00:05:38.480 --> 00:05:39.280]  好
[00:05:39.280 --> 00:05:43.680]  如果我們打開約翰福音第十四章
[00:05:43.680 --> 00:05:44.800]  我們發覺
[00:05:44.800 --> 00:05:47.400]  劈頭第一節
[00:05:47.400 --> 00:05:49.360]  就是耶穌一開始說的時候
[00:05:49.360 --> 00:05:51.760]  就說出了門徒的心聲
[00:05:51.760 --> 00:05:53.400]  也是我們很共鳴的
[00:05:53.400 --> 00:05:54.200]  你記得嗎
[00:05:54.200 --> 00:05:55.600]  耶穌第一句
[00:05:55.600 --> 00:05:56.520]  就說什麼
[00:05:56.520 --> 00:05:59.520]  你們心裡不要憂愁
[00:05:59.520 --> 00:06:01.440]  為什麼耶穌這麼說
[00:06:01.440 --> 00:06:04.040]  我相信門徒的樣子都被他看到了
[00:06:04.040 --> 00:06:05.360]  很擔心
[00:06:05.360 --> 00:06:06.640]  為什麼這麼擔心
[00:06:06.640 --> 00:06:07.800]  不用我解釋了
[00:06:07.800 --> 00:06:09.600]  大家都猜到了
[00:06:09.600 --> 00:06:11.080]  如果你和我是門徒
[00:06:11.080 --> 00:06:12.440]  為什麼不擔心
[00:06:12.440 --> 00:06:15.680]  老師或者我們比較熟悉的
[00:06:15.680 --> 00:06:16.360]  師父
[00:06:16.360 --> 00:06:18.560]  我們跟了你三年了
[00:06:18.560 --> 00:06:20.280]  現在你說要走了
[00:06:20.280 --> 00:06:22.160]  我們以後怎麼辦
[00:06:22.160 --> 00:06:24.600]  以前你和我們一起住一起生活
[00:06:24.600 --> 00:06:27.000]  我們有什麼不懂就問你
[00:06:27.000 --> 00:06:28.120]  我們搞不定
[00:06:28.120 --> 00:06:30.320]  那你會幫我們
[00:06:30.320 --> 00:06:33.960]  聖經記載門徒曾經試過連鬼也趕不上
[00:06:33.960 --> 00:06:36.200]  那些可能要功力深一點才行
[00:06:36.200 --> 00:06:39.280]  要等老師回來才能趕上
[00:06:39.280 --> 00:06:40.040]  是不是
[00:06:40.040 --> 00:06:42.120]  不明白的就問你
[00:06:42.120 --> 00:06:44.120]  我以後不知道怎麼走下去的時候
[00:06:44.120 --> 00:06:46.320]  你在這裡教我們怎麼走
[00:06:46.320 --> 00:06:48.120]  應該怎麼做選擇
[00:06:48.120 --> 00:06:50.320]  這些以後我沒有了
[00:06:50.320 --> 00:06:51.720]  你說你走了
[00:06:51.720 --> 00:06:53.840]  剩下我們孤零零怎麼辦
[00:06:53.840 --> 00:06:55.000]  所以你說不憂愁
[00:06:55.000 --> 00:06:56.040]  我們很憂愁
[00:06:56.040 --> 00:06:58.880]  耶穌是完全明白他們這種憂愁
[00:06:58.880 --> 00:07:02.160]  所以一開始就會用一個很安慰
[00:07:02.160 --> 00:07:03.080]  肯定的說話
[00:07:03.080 --> 00:07:04.760]  你們心裡不要憂愁
[00:07:04.760 --> 00:07:06.440]  門徒說我也想不憂愁
[00:07:06.440 --> 00:07:08.400]  不過有什麼理由我可以不憂愁呢
[00:07:08.400 --> 00:07:09.440]  你走了之後
[00:07:09.440 --> 00:07:11.400]  接著耶穌說了一句
[00:07:11.400 --> 00:07:15.280]  似乎能夠安慰的說話
[00:07:15.280 --> 00:07:19.400]  他說我必不撇下你們為孤兒
[00:07:19.400 --> 00:07:20.880]  好一點了
[00:07:20.880 --> 00:07:23.640]  原來耶穌說我不會撇下你們為孤兒
[00:07:23.640 --> 00:07:25.680]  接著你猜猜怎麼說
[00:07:25.680 --> 00:07:27.720]  如果換了你
[00:07:27.720 --> 00:07:29.000]  通常一般就是耶穌說
[00:07:29.000 --> 00:07:30.400]  我不會撇下你們為孤兒
[00:07:30.400 --> 00:07:32.400]  所以我決定不走了
[00:07:32.400 --> 00:07:34.280]  那就好了
[00:07:34.280 --> 00:07:35.080]  不用想了
[00:07:35.080 --> 00:07:36.440]  好了我不走了
[00:07:36.440 --> 00:07:38.200]  我們不會上十字架了
[00:07:38.200 --> 00:07:39.880]  我們回家吧
[00:07:39.880 --> 00:07:41.160]  繼續傳道
[00:07:41.160 --> 00:07:42.280]  那就好了
[00:07:42.280 --> 00:07:44.240]  但耶穌不是這麼說
[00:07:44.240 --> 00:07:45.360]  大家如果有留意
[00:07:45.360 --> 00:07:46.320]  看回聖經
[00:07:46.320 --> 00:07:47.040]  接著耶穌說
[00:07:47.040 --> 00:07:49.240]  我必不撇下你們為孤兒
[00:07:49.240 --> 00:07:51.160]  不過我繼續要走
[00:07:51.160 --> 00:07:52.280]  唉
[00:07:52.280 --> 00:07:53.360]  真是的
[00:07:53.360 --> 00:07:55.040]  你敢說風涼話
[00:07:55.040 --> 00:07:56.280]  你不撇下我們為孤兒
[00:07:56.280 --> 00:07:58.640]  但你又說要走
[00:07:58.640 --> 00:08:00.120]  還有繼續說下去
[00:08:00.120 --> 00:08:00.840]  越說
[00:08:00.840 --> 00:08:02.160]  如果我是門徒
[00:08:02.160 --> 00:08:04.080]  我就覺得越離譜
[00:08:04.080 --> 00:08:05.240]  你知道接著說什麼嗎?
[00:08:05.240 --> 00:08:08.000]  我一定要走了
[00:08:08.000 --> 00:08:10.440]  因為我走了才對你更好
[00:08:10.440 --> 00:08:13.240]  這句話真是風涼
[00:08:13.240 --> 00:08:14.800]  就是說我走了
[00:08:14.800 --> 00:08:16.840]  你自己搞定它吧
[00:08:16.840 --> 00:08:18.360]  拜拜
[00:08:18.360 --> 00:08:20.440]  門徒說這樣對我們更好
[00:08:20.440 --> 00:08:23.240]  耶穌說我走了對你們更好
[00:08:23.240 --> 00:08:25.880]  這句話真的如果耶穌不解釋
[00:08:25.880 --> 00:08:27.720]  沒辦法吞下
[00:08:27.720 --> 00:08:29.400]  還有耶穌繼續說
[00:08:29.400 --> 00:08:30.800]  你們現在很優秀
[00:08:30.800 --> 00:08:31.960]  我走了之後
[00:08:31.960 --> 00:08:33.560]  你們會變成喜樂
[00:08:33.560 --> 00:08:34.840]  那你真是風涼了
[00:08:34.840 --> 00:08:36.040]  這麼說話
[00:08:36.040 --> 00:08:37.240]  你明白嗎?
[00:08:37.240 --> 00:08:40.560]  耶穌說這些話是很難受的
[00:08:40.560 --> 00:08:41.960]  如果作為門徒
[00:08:41.960 --> 00:08:43.960]  他一定有他的特別理由
[00:08:43.960 --> 00:08:45.280]  現在我們研究一下
[00:08:45.280 --> 00:08:46.480]  耶穌很好的
[00:08:46.480 --> 00:08:49.320]  我們的主從來都不會說空話的
[00:08:49.320 --> 00:08:49.960]  他這麼說
[00:08:49.960 --> 00:08:52.080]  你以為他真的先騙著你嗎?
[00:08:52.080 --> 00:08:52.520]  沒有的
[00:08:52.520 --> 00:08:53.400]  耶穌有理由
[00:08:53.400 --> 00:08:55.880]  他馬上就解釋給你聽
[00:08:55.880 --> 00:08:57.160]  他說我這麼說
[00:08:57.160 --> 00:08:59.120]  是有根據的
[00:08:59.120 --> 00:09:01.040]  因為
[00:09:01.040 --> 00:09:03.280]  接著就是這幾張聖經
[00:09:03.280 --> 00:09:04.360]  就是這個臨別證言裡面
[00:09:04.360 --> 00:09:05.960]  很重要的信息
[00:09:05.960 --> 00:09:06.840]  在神學上
[00:09:06.840 --> 00:09:08.320]  很多學者都覺得
[00:09:08.320 --> 00:09:10.240]  這個信息是其中一個很重要的信息
[00:09:10.240 --> 00:09:11.120]  因為在那裡
[00:09:11.120 --> 00:09:16.840]  耶穌宣佈神自己一個很重要的計劃
[00:09:16.840 --> 00:09:19.800]  一種人和神
[00:09:19.800 --> 00:09:24.840]  他和我們溝通的方式的轉變
[00:09:24.840 --> 00:09:26.560]  生己緣
[00:09:26.560 --> 00:09:27.520]  這麼重要
[00:09:27.520 --> 00:09:29.440]  什麼叫生己緣呢?
[00:09:29.440 --> 00:09:30.920]  我們接著就看看
[00:09:30.920 --> 00:09:37.040]  耶穌真正能夠安慰門徒的話的重心在哪裡
[00:09:37.040 --> 00:09:39.640]  他說我不會撇下你們的遺孤
[00:09:39.640 --> 00:09:41.120]  我不是不走
[00:09:41.120 --> 00:09:44.120]  不過我很快就回來
[00:09:44.120 --> 00:09:48.560]  這就是耶穌第一個讓門徒安慰的地方
[00:09:48.560 --> 00:09:51.200]  所以你看到我引給大家一段聖經
[00:09:51.200 --> 00:09:53.240]  耶穌說我不撇下你們的遺孤
[00:09:53.240 --> 00:09:55.680]  因為我還會回來
[00:09:55.680 --> 00:09:56.560]  這裡來
[00:09:56.560 --> 00:09:58.080]  我還會回來
[00:09:58.080 --> 00:10:00.920]  害怕門徒不信得過
[00:10:00.920 --> 00:10:02.880]  他跟了幾次
[00:10:02.880 --> 00:10:04.400]  很說我不走
[00:10:04.400 --> 00:10:06.320]  很快就會回來
[00:10:06.320 --> 00:10:08.360]  到那天我一定在這裡
[00:10:08.360 --> 00:10:10.560]  並且過了不多時
[00:10:10.560 --> 00:10:11.960]  再等不多時
[00:10:11.960 --> 00:10:13.720]  你們就會見到我
[00:10:13.720 --> 00:10:15.040]  你明白吧
[00:10:15.040 --> 00:10:17.880]  耶穌這個真的很肯定
[00:10:17.880 --> 00:10:18.640]  很快
[00:10:18.640 --> 00:10:19.760]  現在我會走
[00:10:19.760 --> 00:10:21.720]  不過我很快就會回來
[00:10:21.720 --> 00:10:25.800]  那麼門徒心裡也會安心一點
[00:10:25.800 --> 00:10:26.360]  好了
[00:10:26.360 --> 00:10:27.360]  現在我想問大家
[00:10:27.360 --> 00:10:28.840]  很多學者都研究
[00:10:28.840 --> 00:10:31.640]  究竟耶穌說我很快就會回來
[00:10:31.640 --> 00:10:33.640]  他上了十字架之後很快就回來
[00:10:33.640 --> 00:10:36.960]  他在說哪一次回來
[00:10:36.960 --> 00:10:38.680]  究竟在說哪一次回來呢?
[00:10:38.680 --> 00:10:40.360]  我們看回歷史
[00:10:40.360 --> 00:10:42.240]  耶穌有幾次回來
[00:10:42.240 --> 00:10:47.800]  起碼大家也看見有兩次很明顯的再回來
[00:10:47.800 --> 00:10:49.880]  第一次就是耶穌死了
[00:10:49.880 --> 00:10:52.720]  埋葬了三天之後復活回來
[00:10:52.720 --> 00:10:54.080]  復活了
[00:10:54.080 --> 00:10:55.440]  於是出現了
[00:10:55.440 --> 00:10:58.640]  起碼在人類世界裡和門徒有四十天
[00:10:58.640 --> 00:11:00.240]  然後才升天
[00:11:00.240 --> 00:11:01.840]  升天又去了
[00:11:01.840 --> 00:11:03.640]  那麼什麼時候再回來呢?
[00:11:03.640 --> 00:11:05.960]  第二次再回來
[00:11:05.960 --> 00:11:07.960]  我們叫耶穌第二次再臨
[00:11:07.960 --> 00:11:09.080]  現在還沒到
[00:11:09.080 --> 00:11:11.240]  或者隨時很快
[00:11:11.240 --> 00:11:13.360]  他會駕著雲彩
[00:11:13.360 --> 00:11:16.360]  和眾聖徒一起來
[00:11:16.360 --> 00:11:17.920]  我們備提
[00:11:17.920 --> 00:11:22.640]  這是歷史開始結束的轉捩點
[00:11:22.640 --> 00:11:25.040]  那麼這兩次
[00:11:25.040 --> 00:11:27.320]  耶穌是不是在說這兩次呢?
[00:11:27.320 --> 00:11:30.840]  很多學者研究
[00:11:30.840 --> 00:11:32.840]  研究完之後他的結論是
[00:11:32.840 --> 00:11:34.240]  不是的
[00:11:34.240 --> 00:11:37.080]  不可能是在說這兩次
[00:11:37.080 --> 00:11:38.960]  為什麼呢?
[00:11:38.960 --> 00:11:40.840]  因為耶穌繼續解釋
[00:11:40.840 --> 00:11:43.560]  當我再回來的時候有幾個特色
[00:11:44.360 --> 00:11:45.560]  你看
[00:11:45.560 --> 00:11:46.840]  楊寬玉說
[00:11:46.840 --> 00:11:48.720]  當我現在走了
[00:11:48.720 --> 00:11:49.920]  不過我很快會回來
[00:11:49.920 --> 00:11:51.440]  當我回來的時候
[00:11:51.440 --> 00:11:53.240]  我是有個特色的
[00:11:53.240 --> 00:11:55.080]  換了一個很特別的身份
[00:11:55.080 --> 00:11:56.360]  因為到那天
[00:11:56.360 --> 00:11:57.680]  當我回來的時候
[00:11:57.680 --> 00:11:59.880]  世人見不到我
[00:11:59.880 --> 00:12:01.800]  只有你們才見到我
[00:12:01.800 --> 00:12:03.680]  這個就完妙了
[00:12:03.680 --> 00:12:04.400]  還有
[00:12:04.400 --> 00:12:06.400]  世人是不認識我
[00:12:06.400 --> 00:12:09.400]  只有你們信徒才認識我
[00:12:09.400 --> 00:12:11.880]  世人是沒有接受我
[00:12:11.880 --> 00:12:12.880]  但是呢
[00:12:12.880 --> 00:12:15.840]  你們才能夠經歷到
[00:12:15.840 --> 00:12:17.720]  經驗到我
[00:12:17.720 --> 00:12:22.080]  如果這幾句話是耶穌說的
[00:12:22.080 --> 00:12:24.120]  他回來的時候的特色
[00:12:24.120 --> 00:12:25.920]  絕對不合剛才說的
[00:12:25.920 --> 00:12:27.840]  他復活或者第二次再來
[00:12:27.840 --> 00:12:29.160]  這兩件事件
[00:12:29.160 --> 00:12:31.360]  因為這兩件事件出現的時候
[00:12:31.360 --> 00:12:32.400]  耶穌再出現的時候
[00:12:32.400 --> 00:12:34.120]  是全世界的人都見到他
[00:12:34.120 --> 00:12:36.160]  就算他復活的時候不是全世界
[00:12:36.160 --> 00:12:37.960]  在巴勒斯坦信他的
[00:12:37.960 --> 00:12:39.960]  不信他的一樣見到他
[00:12:39.960 --> 00:12:40.480]  是不是?
[00:12:40.480 --> 00:12:45.400]  耶穌說有一次向五百個人顯現
[00:12:45.400 --> 00:12:47.440]  耶穌第二次再來就不用說了
[00:12:47.440 --> 00:12:49.080]  耶穌再來的時候
[00:12:49.080 --> 00:12:52.000]  是整個歷史裡面一個最大的事件
[00:12:52.000 --> 00:12:53.960]  是全人類都見到他
[00:12:53.960 --> 00:12:55.320]  他會再來的時候
[00:12:55.320 --> 00:12:57.560]  所以信的不信的都見到
[00:12:57.560 --> 00:12:59.720]  不信的都見到他
[00:12:59.720 --> 00:13:03.720]  都能夠認識到他
[00:13:03.720 --> 00:13:05.120]  知道他的了
[00:13:05.120 --> 00:13:07.120]  所以這兩件事件
[00:13:07.120 --> 00:13:09.640]  肯定不是耶穌說的
[00:13:09.640 --> 00:13:11.320]  還有哪一件呢?
[00:13:11.320 --> 00:13:12.600]  都數完了
[00:13:12.600 --> 00:13:13.880]  不是
[00:13:13.880 --> 00:13:17.160]  學者一直研究的時候還有一件
[00:13:17.160 --> 00:13:19.720]  就是聖靈的降臨
[00:13:19.720 --> 00:13:22.840]  人家說好像不是很拉筋
[00:13:22.840 --> 00:13:24.360]  那次耶穌沒有來
[00:13:24.360 --> 00:13:26.080]  耶穌很特別
[00:13:26.080 --> 00:13:27.480]  原來研究發現
[00:13:27.480 --> 00:13:28.520]  這段聖經裡面
[00:13:28.520 --> 00:13:30.080]  耶穌用了第一身說
[00:13:30.080 --> 00:13:31.040]  我會再回來
[00:13:31.040 --> 00:13:32.520]  不過
[00:13:32.520 --> 00:13:33.600]  我現在宣佈給你聽
[00:13:33.600 --> 00:13:35.600]  我再回來的時候
[00:13:35.600 --> 00:13:39.320]  是換了一種身份和一種形態回來
[00:13:39.320 --> 00:13:41.000]  就是以靈的身份
[00:13:41.000 --> 00:13:41.760]  Spirit
[00:13:41.760 --> 00:13:47.320]  靈的身份進入每一個信徒的心裡面
[00:13:47.320 --> 00:13:48.480]  如果你看聖經
[00:13:48.480 --> 00:13:49.200]  你就知道了
[00:13:49.200 --> 00:13:51.160]  約翰福音說完之後
[00:13:51.160 --> 00:13:52.080]  很快一揭過去
[00:13:52.080 --> 00:13:53.000]  時代不轉
[00:13:53.000 --> 00:13:54.440]  聖靈就降臨
[00:13:54.440 --> 00:13:55.400]  你有沒有留意?
[00:13:55.400 --> 00:13:58.840]  原來耶穌說我再回來
[00:13:58.840 --> 00:14:01.680]  不是他用一個道成肉失的形態
[00:14:01.680 --> 00:14:02.920]  換了形態
[00:14:02.920 --> 00:14:04.960]  那麼你說這麼特別
[00:14:04.960 --> 00:14:05.680]  行不行?
[00:14:05.680 --> 00:14:06.400]  當然行
[00:14:06.400 --> 00:14:08.680]  因為我們的神是三位一體的神
[00:14:08.680 --> 00:14:09.320]  大家知道
[00:14:09.320 --> 00:14:10.400]  他是聖父
[00:14:10.400 --> 00:14:11.640]  他也是聖子
[00:14:11.640 --> 00:14:12.320]  他也是聖靈
[00:14:12.320 --> 00:14:13.320]  都是神自己
[00:14:13.320 --> 00:14:17.000]  那麼耶穌說我現在以第二位聖子的身份
[00:14:17.000 --> 00:14:17.880]  和你們說話
[00:14:17.880 --> 00:14:20.200]  不過當我升天之後
[00:14:20.200 --> 00:14:24.280]  那麼我會用第三位的身份
[00:14:24.280 --> 00:14:26.040]  再下來也是我
[00:14:26.040 --> 00:14:26.680]  耶穌說
[00:14:26.680 --> 00:14:28.720]  不過我到時候
[00:14:28.720 --> 00:14:30.640]  我就不會在你身邊出現
[00:14:30.640 --> 00:14:32.520]  而是在你的心裡面
[00:14:32.520 --> 00:14:35.000]  進入每一個信徒的心靈裡面
[00:14:35.000 --> 00:14:37.040]  所以那些認識我的人
[00:14:37.040 --> 00:14:38.040]  接受我的人
[00:14:38.040 --> 00:14:39.600]  就有我在他們裡面
[00:14:39.600 --> 00:14:41.200]  那些不接受我的
[00:14:41.200 --> 00:14:42.320]  不認識我的
[00:14:42.320 --> 00:14:45.120]  他就沒有我在他裡面
[00:14:45.120 --> 00:14:46.880]  所以他沒辦法經歷我
[00:14:46.880 --> 00:14:48.720]  大家明白了嗎?
[00:14:48.720 --> 00:14:51.160]  這就是耶穌所宣佈的
[00:14:51.160 --> 00:14:53.160]  神自己很特別
[00:14:53.160 --> 00:14:54.920]  很偉大的計劃
[00:14:54.920 --> 00:14:56.000]  就是這樣
[00:14:56.000 --> 00:14:57.080]  所以
[00:14:57.080 --> 00:14:58.120]  門徒
[00:14:58.120 --> 00:15:00.600]  耶穌說你們不需要憂愁
[00:15:00.600 --> 00:15:02.400]  我沒有撇下你們做孤兒
[00:15:02.400 --> 00:15:04.880]  因為我去了對你們更好
[00:15:04.880 --> 00:15:05.200]  好了
[00:15:05.200 --> 00:15:05.960]  現在我們解釋
[00:15:05.960 --> 00:15:06.920]  為什麼更好
[00:15:07.920 --> 00:15:09.680]  耶穌說更好
[00:15:09.680 --> 00:15:10.840]  因為有三個
[00:15:10.840 --> 00:15:11.840]  跟著他解釋
[00:15:11.840 --> 00:15:14.800]  聖經裡面有三個特色
[00:15:14.800 --> 00:15:16.920]  有三個優勢和獨特性
[00:15:16.920 --> 00:15:19.720]  就算耶穌親自和他們一起生活
[00:15:19.720 --> 00:15:23.040]  都不得到那麼奇妙
[00:15:23.040 --> 00:15:25.400]  那麼珍貴的祝福
[00:15:25.400 --> 00:15:26.400]  第一
[00:15:26.400 --> 00:15:28.120]  從今之後
[00:15:28.120 --> 00:15:30.160]  耶穌說我用靈的方式
[00:15:30.160 --> 00:15:31.560]  在你們心裡面的時候
[00:15:31.560 --> 00:15:35.120]  和你的關係更加親切
[00:15:35.120 --> 00:15:37.320]  那種親切的親密的程度
[00:15:37.320 --> 00:15:40.280]  比我現在和你們更親切
[00:15:40.280 --> 00:15:40.960]  為什麼呢?
[00:15:40.960 --> 00:15:43.600]  到時候我就會二十四小時
[00:15:43.600 --> 00:15:46.320]  分分秒秒在你心裡面
[00:15:46.320 --> 00:15:47.960]  和你在一起
[00:15:47.960 --> 00:15:49.960]  現在我和你一起
[00:15:49.960 --> 00:15:50.920]  剛才說過
[00:15:50.920 --> 00:15:52.960]  有時候你都找不到我
[00:15:52.960 --> 00:15:55.000]  聖經記載有時候門徒早上起來
[00:15:55.000 --> 00:15:57.120]  耶穌已經上山祈禱了
[00:15:57.120 --> 00:15:57.960]  找不到他
[00:15:57.960 --> 00:15:59.280]  但是
[00:15:59.280 --> 00:16:01.360]  耶穌說以後沒有這件事了
[00:16:01.360 --> 00:16:03.280]  我不會離開你們
[00:16:03.280 --> 00:16:04.480]  所以耶穌用了一個字
[00:16:04.480 --> 00:16:07.360]  我永遠與你們在一起
[00:16:07.360 --> 00:16:09.480]  跟你們住在一起
[00:16:09.480 --> 00:16:12.080]  也要在你們裡面
[00:16:12.080 --> 00:16:15.880]  這個二十四小時更加親切的
[00:16:15.880 --> 00:16:18.280]  在我們裡面
[00:16:18.280 --> 00:16:20.600]  有時候你有沒有想過
