
[00:00:00.000 --> 00:00:05.120]  师父我们将以下时间带到恩主的面前
[00:05:41.280 --> 00:05:42.720]  第一段是一至十八节
[00:05:42.720 --> 00:05:44.880]  第二段是十九至三十四节
[00:05:44.880 --> 00:05:48.000]  一至十八节提到基督徒的宗教生活
[00:05:48.000 --> 00:05:50.880]  而在第十九到三十四节
[00:05:50.960 --> 00:05:53.600]  提到基督徒的日常生活
[00:05:53.600 --> 00:05:55.680]  所以这次跟大家开始看
[00:05:55.680 --> 00:05:56.960]  就是第一段的生活
[00:05:56.960 --> 00:06:00.160]  就是第六章第一节到第四节
[00:06:00.160 --> 00:06:02.160]  或者第一节到十八节这一段
[00:06:02.160 --> 00:06:04.080]  提到基督徒的宗教生活
[00:06:04.080 --> 00:06:05.520]  在这一段当中
[00:06:05.520 --> 00:06:06.800]  大家分一分
[00:06:06.800 --> 00:06:08.960]  一至十八节
[00:06:08.960 --> 00:06:10.480]  是分开有成
[00:06:10.480 --> 00:06:11.680]  可以分四段的
[00:06:11.680 --> 00:06:14.240]  第六章第一节是一个引言
[00:06:14.240 --> 00:06:15.520]  那里怎么说呢?
[00:06:15.520 --> 00:06:16.640]  它说你们要小心
[00:06:16.640 --> 00:06:19.040]  不要将善事行在人的面前
[00:06:19.040 --> 00:06:20.880]  故意让他们看见
[00:06:20.960 --> 00:06:21.920]  如果是这样
[00:06:21.920 --> 00:06:24.080]  就不能够得到你们天父的赏赐了
[00:06:24.080 --> 00:06:26.160]  说到善事
[00:06:26.160 --> 00:06:27.200]  善事
[00:06:27.200 --> 00:06:28.320]  善这个字
[00:06:28.320 --> 00:06:29.280]  或者善事
[00:06:29.280 --> 00:06:30.080]  英文叫做
[00:06:30.080 --> 00:06:31.520]  Acts of Righteousness
[00:06:31.520 --> 00:06:33.760]  意思就是对的事
[00:06:33.760 --> 00:06:35.760]  应该做的事
[00:06:35.760 --> 00:06:37.120]  正确的事
[00:06:37.120 --> 00:06:39.120]  而善这个字
[00:06:39.120 --> 00:06:40.720]  和第五章二十节
[00:06:40.720 --> 00:06:42.240]  耶稣说我告诉你们
[00:06:42.240 --> 00:06:45.600]  你们的义若不胜于民事和法理上的义
[00:06:45.600 --> 00:06:47.200]  断不能进天国
[00:06:47.200 --> 00:06:49.040]  和这个义是一样的
[00:06:49.040 --> 00:06:50.000]  Righteous
[00:06:50.160 --> 00:06:50.960]  Righteousness
[00:06:50.960 --> 00:06:51.840]  是同一个字
[00:06:51.840 --> 00:06:53.520]  意思就是行善事
[00:06:53.520 --> 00:06:55.120]  将善事行善事
[00:06:55.120 --> 00:06:56.480]  善事是什么意思呢?
[00:06:56.480 --> 00:06:58.720]  在神眼中看为正的事
[00:06:58.720 --> 00:07:00.320]  所以第六章第一节说
[00:07:00.320 --> 00:07:01.200]  你们要小心
[00:07:01.200 --> 00:07:03.600]  不要将神眼中看为正的事
[00:07:03.600 --> 00:07:04.880]  行在人的面前
[00:07:04.880 --> 00:07:06.560]  故意让他们看见
[00:07:06.560 --> 00:07:07.520]  如果是这样
[00:07:07.520 --> 00:07:09.440]  就得不到你们天父的赏赐
[00:07:09.440 --> 00:07:11.360]  说完这句话之后
[00:07:11.360 --> 00:07:12.800]  下面第二节十八节
[00:07:12.800 --> 00:07:14.240]  分开另外三段
[00:07:14.240 --> 00:07:15.680]  举了三个例子
[00:07:15.680 --> 00:07:18.320]  你留意第六章第二节开始用一个字
[00:07:18.320 --> 00:07:19.360]  用什么字开始呢?
[00:07:20.320 --> 00:07:21.360]  看不到吗?
[00:07:21.360 --> 00:07:23.360]  第二节
[00:07:23.360 --> 00:07:25.520]  啊?
[00:07:25.520 --> 00:07:27.360]  是不是在看马拉松第六章?
[00:07:27.360 --> 00:07:30.080]  第二节用什么字开始呢?
[00:07:30.080 --> 00:07:31.520]  所以
[00:07:31.520 --> 00:07:32.160]  是吧
[00:07:32.160 --> 00:07:33.280]  第一节说
[00:07:33.280 --> 00:07:35.040]  有一个基本的引言
[00:07:35.040 --> 00:07:36.160]  他说要小心点
[00:07:36.160 --> 00:07:37.440]  你们做好事
[00:07:37.440 --> 00:07:38.960]  不要做在人的面前
[00:07:38.960 --> 00:07:40.160]  故意让他们看见
[00:07:40.160 --> 00:07:41.280]  如果是这样的话
[00:07:41.280 --> 00:07:43.040]  就得不到天父的赏赐了
[00:07:43.040 --> 00:07:44.640]  说完这句话之后
[00:07:44.640 --> 00:07:45.520]  第二节就说了
[00:07:45.520 --> 00:07:46.480]  所以
[00:07:46.480 --> 00:07:48.400]  你们施舍的时候
[00:07:48.480 --> 00:07:49.520]  不要怎么样
[00:07:49.520 --> 00:07:51.680]  第五节你们讨告的时候
[00:07:51.680 --> 00:07:52.720]  不要怎么样
[00:07:52.720 --> 00:07:55.200]  然后十六节说你们禁食的时候
[00:07:55.200 --> 00:07:56.160]  不要怎么样
[00:07:56.160 --> 00:07:57.200]  是不是?
[00:07:57.200 --> 00:07:58.320]  说了三次
[00:07:58.320 --> 00:08:02.240]  既然你不应该将善事行在人的面前
[00:08:02.240 --> 00:08:03.280]  故意让人看见
[00:08:03.280 --> 00:08:04.880]  所以有三个提醒
[00:08:04.880 --> 00:08:06.160]  举了三个例子
[00:08:06.160 --> 00:08:08.560]  让我们知道应该怎么行善
[00:08:08.560 --> 00:08:11.120]  怎么行神眼中看为正的事
[00:08:11.120 --> 00:08:12.160]  第一个例子
[00:08:12.160 --> 00:08:13.440]  第二节到第四节
[00:08:13.440 --> 00:08:14.960]  是施舍的例子
[00:08:14.960 --> 00:08:16.960]  第二个是第五节到十五节
[00:08:16.960 --> 00:08:18.160]  是讨告的例子
[00:08:18.240 --> 00:08:19.600]  第三个是十六节到十八节
[00:08:19.600 --> 00:08:21.280]  就是禁食的例子
[00:08:21.280 --> 00:08:23.600]  在这三段的例子里面
[00:08:23.600 --> 00:08:25.120]  三个经文当中
[00:08:25.120 --> 00:08:26.880]  有四样东西是重复的
[00:08:26.880 --> 00:08:28.880]  第一样东西就是故意
[00:08:28.880 --> 00:08:30.320]  第二样东西就是
[00:08:30.320 --> 00:08:32.000]  仗义假冒为善的人
[00:08:32.000 --> 00:08:34.480]  第三就是你负在暗中察看
[00:08:34.480 --> 00:08:35.520]  必然报答
[00:08:35.520 --> 00:08:39.040]  第四就是你们已经得到了你们的赏赐
[00:08:39.040 --> 00:08:44.160]  每一个例子都有这四样东西在里面
[00:08:44.160 --> 00:08:46.000]  第一就是你故意
[00:08:46.000 --> 00:08:47.120]  你故意
[00:08:47.200 --> 00:08:48.480]  无论是叫人看见
[00:08:48.480 --> 00:08:49.520]  或者叫人看得出
[00:08:49.520 --> 00:08:52.960]  第二样就是好像假冒为善的人一样
[00:08:52.960 --> 00:08:55.840]  而假冒为善很明显就是指什么呢?
[00:08:55.840 --> 00:08:56.720]  就是圣经当中
[00:08:56.720 --> 00:08:58.640]  新约里面耶稣最讨厌的那群人
[00:08:58.640 --> 00:09:00.400]  就是问事和发理财人
[00:09:00.400 --> 00:09:01.520]  第三
[00:09:01.520 --> 00:09:03.200]  三段都有
[00:09:03.200 --> 00:09:04.720]  就是你负在暗中察看
[00:09:04.720 --> 00:09:05.680]  必然报答
[00:09:05.680 --> 00:09:09.200]  第四就是你们已经得到了你们的赏赐
[00:09:09.200 --> 00:09:10.960]  故意
[00:09:10.960 --> 00:09:12.000]  这个意思
[00:09:12.000 --> 00:09:12.800]  故意
[00:09:12.800 --> 00:09:15.040]  你可以翻译为为了
[00:09:15.040 --> 00:09:16.560]  所以这里说
[00:09:17.040 --> 00:09:18.960]  比如第一节说
[00:09:18.960 --> 00:09:19.680]  他说
[00:09:19.680 --> 00:09:21.040]  恨在人的面前
[00:09:21.040 --> 00:09:22.800]  为了叫他们看见
[00:09:22.800 --> 00:09:24.320]  或者下面说
[00:09:24.320 --> 00:09:25.760]  你人在会堂里
[00:09:25.760 --> 00:09:27.040]  街道上所行的
[00:09:27.040 --> 00:09:28.720]  为了得人的荣耀
[00:09:28.720 --> 00:09:29.840]  我实在告诉你们
[00:09:29.840 --> 00:09:32.240]  他们已经得了他们的赏赐
[00:09:32.240 --> 00:09:34.480]  意思就是说这是他的目的
[00:09:34.480 --> 00:09:35.440]  恨善的目的
[00:09:35.440 --> 00:09:37.040]  就是怕死没人知道
[00:09:37.040 --> 00:09:39.040]  做好事
[00:09:39.040 --> 00:09:40.000]  怕死没人知道
[00:09:40.000 --> 00:09:41.200]  我做了这件好事
[00:09:41.200 --> 00:09:44.400]  第二样他有提的就是假冒为善
[00:09:44.400 --> 00:09:46.320]  假冒为善什么意思呢?
[00:09:46.320 --> 00:09:47.200]  有两个意思
[00:09:47.200 --> 00:09:48.560]  其实假冒为善这个字
[00:09:48.560 --> 00:09:50.320]  Hypocrite
[00:09:50.320 --> 00:09:53.200]  这个字有点是说演戏的演员
[00:09:53.200 --> 00:09:54.400]  两个意思是什么?
[00:09:54.400 --> 00:09:55.200]  一个就是说
[00:09:55.200 --> 00:09:56.880]  他没有做好他的角色
[00:09:56.880 --> 00:09:59.360]  这个人假冒为善
[00:09:59.360 --> 00:10:00.560]  他应该这么做
[00:10:00.560 --> 00:10:01.280]  做不好
[00:10:01.280 --> 00:10:04.000]  以前我也是画剧社
[00:10:04.000 --> 00:10:06.720]  我也有参加画剧社
[00:10:06.720 --> 00:10:09.600]  无论是在社区或者学校
[00:10:09.600 --> 00:10:11.040]  我也很喜欢演戏
[00:10:11.040 --> 00:10:13.120]  但是其实我不是很会演戏
[00:10:13.120 --> 00:10:14.400]  你们觉不觉得?
[00:10:15.200 --> 00:10:16.720]  我真的不是很会演戏
[00:10:16.720 --> 00:10:18.800]  所以后来做了剧务就没演戏
[00:10:18.800 --> 00:10:19.440]  为什么呢?
[00:10:19.440 --> 00:10:21.280]  导演说因为你不会演戏
[00:10:21.280 --> 00:10:22.400]  你不入戏
[00:10:22.400 --> 00:10:25.120]  你演这个角色演得不好
[00:10:25.120 --> 00:10:27.840]  假冒为善的意思就是说
[00:10:27.840 --> 00:10:29.760]  你应该是一个演戏的演员
[00:10:29.760 --> 00:10:31.600]  但是你没有演好你的角色
[00:10:31.600 --> 00:10:33.840]  你没有演好你的角色
[00:10:33.840 --> 00:10:36.880]  第二样就是什么叫演好你的角色呢?
[00:10:36.880 --> 00:10:38.480]  你恨善是不应该这样的
[00:10:38.480 --> 00:10:40.240]  但是你这样的话就不对
[00:10:40.240 --> 00:10:41.680]  第二样就是说
[00:10:41.680 --> 00:10:43.600]  好像演员扮演一个角色
[00:10:43.840 --> 00:10:46.560]  不扮演不是真的这样
[00:10:46.560 --> 00:10:49.120]  很少演员真的演自己
[00:10:49.120 --> 00:10:50.000]  很少
[00:10:50.000 --> 00:10:50.960]  很少
[00:10:50.960 --> 00:10:53.280]  所以你见到的意思就是说
[00:10:53.280 --> 00:10:54.960]  第一你做不好
[00:10:54.960 --> 00:10:56.480]  第二你扮不到
[00:10:56.480 --> 00:10:57.440]  这样的意思
[00:10:57.440 --> 00:11:00.240]  我们看《迦拉提书》第二章十三节
[00:11:00.240 --> 00:11:03.920]  《迦拉提书》第二章十三节
[00:11:03.920 --> 00:11:05.760]  那里提到有一个人
[00:11:05.760 --> 00:11:07.040]  我们广东话就容易说
[00:11:07.040 --> 00:11:07.920]  国语应该没有的
[00:11:07.920 --> 00:11:08.560]  扮野
[00:11:08.560 --> 00:11:10.400]  扮野没有啊
[00:11:10.400 --> 00:11:11.920]  扮野
[00:11:12.080 --> 00:11:13.840]  第二章第十三节
[00:11:13.840 --> 00:11:18.160]  那里提到保罗去到安提亚
[00:11:18.160 --> 00:11:19.760]  然后看到基法
[00:11:19.760 --> 00:11:20.400]  就是彼得
[00:11:20.400 --> 00:11:22.080]  十三节就说
[00:11:22.080 --> 00:11:23.600]  其余的犹太人
[00:11:23.600 --> 00:11:26.720]  前面说到他因为怕奉国礼的人
[00:11:26.720 --> 00:11:28.560]  就退去与外邦人隔开
[00:11:28.560 --> 00:11:31.200]  其余犹太人和他一起装假
[00:11:31.200 --> 00:11:35.120]  甚至连巴拿巴也随火装假
[00:11:35.120 --> 00:11:36.720]  扮野
[00:11:36.720 --> 00:11:40.880]  他们就应该不是这样的
[00:11:40.880 --> 00:11:41.680]  就是刚刚说的
[00:11:41.680 --> 00:11:43.120]  他应该不是这样的
[00:11:43.120 --> 00:11:44.240]  但是他做了这样
[00:11:44.240 --> 00:11:46.880]  他演不了他应该演的角色
[00:11:46.880 --> 00:11:48.880]  他演不了他应该演的角色
[00:11:48.880 --> 00:11:51.840]  他演的不是这样的
[00:11:51.840 --> 00:11:52.720]  但是他做错了
[00:11:52.720 --> 00:11:55.520]  另外《路加福音》二十章二十节
[00:11:55.520 --> 00:11:58.960]  《路加福音》二十章二十节
[00:11:58.960 --> 00:12:01.920]  那里又说
[00:12:01.920 --> 00:12:06.080]  他说有一群人是门氏和祭司长
[00:12:06.080 --> 00:12:08.240]  他们不喜欢耶稣
[00:12:08.240 --> 00:12:10.320]  于是他就派一些人
[00:12:10.480 --> 00:12:12.400]  二十节说于是窥探耶稣
[00:12:12.400 --> 00:12:14.640]  打发奸细
[00:12:14.640 --> 00:12:15.920]  装作好人
[00:12:15.920 --> 00:12:17.840]  要在他话上得把柄
[00:12:17.840 --> 00:12:20.400]  好将他交给秦府的政权之下
[00:12:20.400 --> 00:12:22.560]  所以他派了一群人
[00:12:22.560 --> 00:12:23.760]  扮好人
[00:12:23.760 --> 00:12:26.000]  这个就是假冒为善
[00:12:26.000 --> 00:12:28.080]  他去扮
[00:12:28.080 --> 00:12:29.520]  他演的不是
[00:12:29.520 --> 00:12:30.560]  他不是真的好人
[00:12:30.560 --> 00:12:32.000]  他是扮好人而已
[00:12:32.000 --> 00:12:34.320]  所以假冒为善意思就是说
[00:12:34.320 --> 00:12:37.680]  他不是真的这么好心
[00:12:37.680 --> 00:12:39.600]  他只不过是想人称赞
[00:12:39.920 --> 00:12:42.480]  他不是真的不是那么好死
[00:12:42.480 --> 00:12:44.080]  不过他故意伟大
[00:12:44.080 --> 00:12:45.120]  故意慷慨
[00:12:45.120 --> 00:12:47.440]  希望人们欣赏他
[00:12:47.440 --> 00:12:48.960]  不知道有没有见过
[00:12:48.960 --> 00:12:51.280]  在中国大陆筹款
[00:12:51.280 --> 00:12:52.800]  真的很夸张
[00:12:52.800 --> 00:12:54.640]  整个箱子推出来
[00:12:54.640 --> 00:12:56.000]  你整疊钱扔下去
[00:12:56.000 --> 00:12:58.480]  又宣布是什么公司
[00:12:58.480 --> 00:12:59.840]  整个扔下去
[00:12:59.840 --> 00:13:01.200]  是慌死没人知道的
[00:13:01.200 --> 00:13:02.800]  是一定要人知道的
[00:13:02.800 --> 00:13:04.000]  一定要人知道的
[00:13:04.000 --> 00:13:05.600]  假冒为善
[00:13:05.600 --> 00:13:08.240]  接着又提到你负责暗中察看
[00:13:08.240 --> 00:13:10.800]  意思就是暗中不是黑暗的意思
[00:13:10.800 --> 00:13:13.200]  不是说我们的神躲起来
[00:13:13.200 --> 00:13:15.440]  暗中的意思就是人看不到
[00:13:15.440 --> 00:13:17.520]  但是神看到的意思
[00:13:17.520 --> 00:13:19.920]  我们今天和大家看两点
[00:13:19.920 --> 00:13:20.560]  第一点
[00:13:20.560 --> 00:13:25.040]  第一点就是施舍还是不施舍
[00:13:25.040 --> 00:13:26.960]  施舍还是不施舍
[00:13:26.960 --> 00:13:29.120]  施舍其实这个字
