
[00:00:00.000 --> 00:00:08.000]  我們今天繼續講聖經可信媽系列
[00:02:06.000 --> 00:02:10.000]  祂在舊約不斷地向人顯現
[00:02:10.000 --> 00:02:18.000]  透過夢境、透過異象、透過甚至是祭籤、念究
[00:02:18.000 --> 00:02:21.000]  將祂自己的旨意表達出來
[00:02:21.000 --> 00:02:23.000]  將祂自己顯示出來
[00:02:23.000 --> 00:02:26.000]  第二個途徑就是我們今天所講的
[00:02:26.000 --> 00:02:28.000]  是神蹟騎士
[00:02:28.000 --> 00:02:30.000]  因為祂是全能的神
[00:02:30.000 --> 00:02:32.000]  祂是無所不能的神
[00:02:32.000 --> 00:02:35.000]  所以聖經裏面有很多神蹟騎士
[00:02:35.000 --> 00:02:41.000]  每一次有神蹟騎士都是代表神自己向我們顯現
[00:02:41.000 --> 00:02:44.000]  第三個就是我下一次會講的
[00:02:44.000 --> 00:02:46.000]  是神的預言
[00:02:46.000 --> 00:02:48.000]  祂是無所不知的
[00:02:48.000 --> 00:02:51.000]  所以祂是能夠知道一切
[00:02:51.000 --> 00:02:54.000]  所以聖經有這麼多的預言
[00:02:54.000 --> 00:02:59.000]  這三個途徑其實就是讓我們看到
[00:02:59.000 --> 00:03:03.000]  是神在聖經裏面特別的啟示
[00:03:03.000 --> 00:03:07.000]  就是這三樣東西將神自己顯示出來
[00:03:07.000 --> 00:03:11.000]  所以如果我們要對神有一個全面的認識
[00:03:11.000 --> 00:03:15.000]  我們可不可以將神蹟和預言拿走?
[00:03:15.000 --> 00:03:17.000]  不能夠
[00:03:17.000 --> 00:03:19.000]  當你拿走了神蹟預言
[00:03:19.000 --> 00:03:23.000]  你就沒有一個對神全面的認識
[00:03:23.000 --> 00:03:26.000]  你所講出來的東西是會有偏差
[00:03:26.000 --> 00:03:29.000]  甚至是會有很嚴重的錯誤
[00:03:29.000 --> 00:03:33.000]  其實我們今天講神蹟
[00:03:33.000 --> 00:03:38.000]  我們現在看到有很多人都濫用了神蹟這個字
[00:03:38.000 --> 00:03:42.000]  有個姐妹她說我去超級市場買東西
[00:03:42.000 --> 00:03:45.000]  平時這個超級市場找不到停車位
[00:03:45.000 --> 00:03:48.000]  我一去到就在門口有一個位
[00:03:48.000 --> 00:03:51.000]  這個真是神蹟啟示
[00:03:51.000 --> 00:03:54.000]  另外又有個弟兄說
[00:03:54.000 --> 00:03:56.000]  我這幾排很緊張
[00:03:56.000 --> 00:04:00.000]  突然在褲袋裏找到一張20元紙
[00:04:00.000 --> 00:04:03.000]  這個真是莫大的神蹟啟示
[00:04:03.000 --> 00:04:08.000]  現在我們真的將神蹟這個字濫用了
[00:04:08.000 --> 00:04:10.000]  樣樣都變成神蹟
[00:04:10.000 --> 00:04:13.000]  其實什麼是神蹟?
[00:04:13.000 --> 00:04:17.000]  在聖經裏面的神蹟都是超自然的
[00:04:17.000 --> 00:04:22.000]  是神改變我們日常的規律所發生的事
[00:04:22.000 --> 00:04:24.000]  剛才那個例子
[00:04:24.000 --> 00:04:29.000]  我們說那個姐妹在超級市場的門口找到一個停車位
[00:04:29.000 --> 00:04:33.000]  如果你去這間超級市場十次
[00:04:33.000 --> 00:04:37.000]  平均你會有一次可能找到一個停車位
[00:04:37.000 --> 00:04:42.000]  這個其實在我們日常生活當中的規律
[00:04:42.000 --> 00:04:45.000]  未必是神蹟啟示
[00:04:45.000 --> 00:04:50.000]  這個弟兄說他在衣袋裏找到一張20元紙
[00:04:50.000 --> 00:04:52.000]  在我們日常生活當中
[00:04:52.000 --> 00:04:54.000]  我們很多時候將我們的錢亂塞
[00:04:54.000 --> 00:04:58.000]  塞進衣袋褲袋櫃桶裏
[00:04:58.000 --> 00:05:00.000]  突然又出來
[00:05:00.000 --> 00:05:05.000]  這個都在我們日常的規律裏會發生的事
[00:05:05.000 --> 00:05:11.000]  我不是說神不能夠透過日常的規律來祝福我們
[00:05:11.000 --> 00:05:17.000]  我只是告訴你們聖經裏面的神蹟啟示其實不簡單
[00:05:17.000 --> 00:05:23.000]  其實是超自然改變我們日常規律所發生的事
[00:05:23.000 --> 00:05:29.000]  這次我們會說神蹟
[00:05:29.000 --> 00:05:32.000]  下一次我們會說寓言
[00:05:32.000 --> 00:05:36.000]  我們這位神是能知過去未來
[00:05:36.000 --> 00:05:39.000]  如果他能夠知道過去未來
[00:05:39.000 --> 00:05:43.000]  他是不是在我們的宇宙裏被時空所限制
[00:05:43.000 --> 00:05:45.000]  絕對不會
[00:05:45.000 --> 00:05:48.000]  他要在時空外面
[00:05:48.000 --> 00:05:51.000]  他才不受到時空的控制
[00:05:51.000 --> 00:05:53.000]  他才能夠知道一切
[00:05:53.000 --> 00:05:55.000]  能知過去未來
[00:05:55.000 --> 00:05:57.000]  所以他不是在我們的宇宙裏
[00:05:57.000 --> 00:05:59.000]  他是在外面
[00:05:59.000 --> 00:06:03.000]  這個有點像我們家裏的金魚缸
[00:06:03.000 --> 00:06:06.000]  如果我們伸手進去缸裏面
[00:06:06.000 --> 00:06:11.000]  搞到金魚缸裏面這條魚的日常規律
[00:06:11.000 --> 00:06:16.000]  這個就好像神伸手進入我們的空間
[00:06:16.000 --> 00:06:18.000]  進入我們的宇宙裏面
[00:06:18.000 --> 00:06:24.000]  改變我們日常的規律而發生的超自然的事
[00:06:24.000 --> 00:06:26.000]  這個就是神蹟
[00:06:26.000 --> 00:06:30.000]  C.S. Lewis他曾經寫過一本書
[00:06:30.000 --> 00:06:32.000]  叫做Miracles
[00:06:32.000 --> 00:06:34.000]  神蹟這本書
[00:06:34.000 --> 00:06:36.000]  裏面說得好
[00:06:36.000 --> 00:06:39.000]  他說其實神所創造的神蹟奇事
[00:06:39.000 --> 00:06:43.000]  不會繼續在世上穿樓不息
[00:06:43.000 --> 00:06:48.000]  他說到一個時候一切都會回復正常
[00:06:48.000 --> 00:06:51.000]  就好像耶穌基督
[00:06:51.000 --> 00:06:54.000]  他令到拉薩路起死回生
[00:06:54.000 --> 00:06:57.000]  拉薩路行出墳墓
[00:06:57.000 --> 00:07:00.000]  但過了若干年之後
[00:07:00.000 --> 00:07:02.000]  拉薩路又死了
[00:07:02.000 --> 00:07:06.000]  一切又回復自然的規律
[00:07:06.000 --> 00:07:10.000]  就好像我們伸手進去金魚缸
[00:07:10.000 --> 00:07:11.000]  碰到水
[00:07:11.000 --> 00:07:14.000]  水面就泛起波紋
[00:07:14.000 --> 00:07:17.000]  那些波紋就向外散開
[00:07:17.000 --> 00:07:21.000]  這些波紋去到金魚缸邊
[00:07:21.000 --> 00:07:24.000]  就會紫色平靜
[00:07:24.000 --> 00:07:27.000]  一切又回復正常
[00:07:27.000 --> 00:07:31.000]  就好像神進入了我們的空間
[00:07:31.000 --> 00:07:34.000]  進入了我們的宇宙
[00:07:34.000 --> 00:07:38.000]  用超自然的能力來改變自然的規律
[00:07:38.000 --> 00:07:42.000]  但之後一切都回復正常
[00:07:42.000 --> 00:07:46.000]  在聖經裏面
[00:07:46.000 --> 00:07:49.000]  神蹟有很多的名稱
[00:07:49.000 --> 00:07:52.000]  尤其是在新約
[00:07:52.000 --> 00:07:55.000]  其中一個名稱就是神的大能
[00:07:55.000 --> 00:07:57.000]  Dunamis這個字
[00:07:57.000 --> 00:08:01.000]  這個字慢慢演變成英文的Dynamite
[00:08:01.000 --> 00:08:03.000]  這個字就是炸藥
[00:08:03.000 --> 00:08:06.000]  炸藥的威力有多大
[00:08:06.000 --> 00:08:07.000]  有多大的能力
[00:08:07.000 --> 00:08:09.000]  這個就是神蹟
[00:08:09.000 --> 00:08:14.000]  另外一個名稱就是神奇妙的作為
[00:08:14.000 --> 00:08:16.000]  Terata這個字
[00:08:16.000 --> 00:08:23.000]  還有一個名稱就是標記記號Symion這個字
[00:08:23.000 --> 00:08:27.000]  為什麼我們會叫神的神蹟做Symion
[00:08:27.000 --> 00:08:29.000]  做記號標記
[00:08:29.000 --> 00:08:31.000]  其實我時時都說
[00:08:31.000 --> 00:08:35.000]  神蹟其實就好像廣告一樣
[00:08:35.000 --> 00:08:38.000]  我以前都和大家分享過
[00:08:38.000 --> 00:08:40.000]  Superbowl的廣告費
[00:08:40.000 --> 00:08:44.000]  每30秒鐘是650萬的美金
[00:08:44.000 --> 00:08:48.000]  你想想拍一個廣告需不需要這麼多錢
[00:08:48.000 --> 00:08:51.000]  廣告本身不是這麼值錢
[00:08:51.000 --> 00:08:55.000]  但是廣告背後所指著的那件商品
[00:08:55.000 --> 00:08:58.000]  就會替商人帶來很大的財富
[00:08:58.000 --> 00:09:02.000]  所以他肯給650萬30秒鐘
[00:09:02.000 --> 00:09:04.000]  神蹟都是一樣
[00:09:04.000 --> 00:09:06.000]  神蹟本身很重要
[00:09:06.000 --> 00:09:10.000]  但是神蹟背後所指著的那件事是更加重要
[00:09:10.000 --> 00:09:12.000]  是指著什麼
[00:09:12.000 --> 00:09:14.000]  就是我們剛才所讀的經文
[00:09:14.000 --> 00:09:17.000]  在《使徒行傳》的2章22節
[00:09:17.000 --> 00:09:20.000]  「以色列人啊,請聽我的話
[00:09:20.000 --> 00:09:23.000]  神蹟著那撒勒人耶穌
[00:09:23.000 --> 00:09:26.000]  在你們中間施行義能
[00:09:26.000 --> 00:09:28.000]  其事神蹟
[00:09:28.000 --> 00:09:30.000]  將他證明出來
[00:09:30.000 --> 00:09:33.000]  這是你們自己知道的」
[00:09:33.000 --> 00:09:35.000]  神蹟是什麼意思
[00:09:35.000 --> 00:09:40.000]  是要證明施行神蹟的人是從神而來
[00:09:40.000 --> 00:09:43.000]  每一次有神蹟發生的時候
[00:09:43.000 --> 00:09:45.000]  神就在那裡跟我們說
[00:09:45.000 --> 00:09:50.000]  「你有沒有看到啊?是我啊,是我的作為來的
[00:09:50.000 --> 00:09:54.000]  這個施行神蹟的人是從我而來」
[00:09:54.000 --> 00:09:59.000]  這就是神蹟背後很重要的意思
[00:09:59.000 --> 00:10:04.000]  就是證明行神蹟其事的人是從神而來
[00:10:06.000 --> 00:10:10.000]  在聖經裡第一個神蹟是什麼
[00:10:10.000 --> 00:10:13.000]  第一個神蹟是神的創造
[00:10:13.000 --> 00:10:16.000]  在《創世記》的1章1節說
[00:10:16.000 --> 00:10:19.000]  「起初神創造天地」
[00:10:19.000 --> 00:10:22.000]  創造這個字Bara這個字
[00:10:22.000 --> 00:10:25.000]  意思就是從無變成有
[00:10:25.000 --> 00:10:31.000]  從無變成有這個連科學都不能解釋
[00:10:31.000 --> 00:10:37.000]  我們看到科學的熱學第一定律說什麼
[00:10:37.000 --> 00:10:41.000]  能量和物質都是手痕的
[00:10:41.000 --> 00:10:43.000]  什麼叫做手痕
[00:10:43.000 --> 00:10:46.000]  Conservation of mass and energy
[00:10:46.000 --> 00:10:49.000]  就是說你不能從無變成有
[00:10:49.000 --> 00:10:51.000]  是手痕的
[00:10:51.000 --> 00:10:54.000]  這是科學不能解釋的
[00:10:54.000 --> 00:10:56.000]  這就是神蹟
[00:10:56.000 --> 00:10:59.000]  就是這樣創造出宇宙
[00:10:59.000 --> 00:11:03.000]  創造出這麼多星球和星河
[00:11:03.000 --> 00:11:06.000]  在《創世記》的1章3節又說
[00:11:06.000 --> 00:11:11.000]  「神創造光,使到光和黑暗分開」
[00:11:11.000 --> 00:11:15.000]  有很多人說聖經裡亂七八糟
[00:11:15.000 --> 00:11:18.000]  第四天才創造光體
[00:11:18.000 --> 00:11:19.000]  做太陽
[00:11:19.000 --> 00:11:23.000]  怎麼可能第一天就將光和黑暗分開呢
[00:11:23.000 --> 00:11:26.000]  我們有這樣的想法
[00:11:26.000 --> 00:11:30.000]  因為我們看到在日間太陽照亮一切
[00:11:30.000 --> 00:11:35.000]  到了晚上太陽到地球另外一邊就黑漆一片
[00:11:35.000 --> 00:11:38.000]  其實太陽只不過是發光
[00:11:38.000 --> 00:11:41.000]  月亮只不過是反光
[00:11:41.000 --> 00:11:43.000]  真正的光是什麼
[00:11:43.000 --> 00:11:46.000]  是光子是Photon
[00:11:46.000 --> 00:11:49.000]  第一天神就做光子做Photon
[00:11:49.000 --> 00:11:52.000]  將光和黑暗分開
[00:11:52.000 --> 00:11:55.000]  第四天才做光體
[00:11:55.000 --> 00:11:58.000]  將太陽放在它的軌道上
[00:11:58.000 --> 00:12:00.000]  所以完全沒有矛盾
[00:12:00.000 --> 00:12:04.000]  這個次序完全是對的
[00:12:04.000 --> 00:12:06.000]  在第二天
[00:12:06.000 --> 00:12:09.000]  神說「諸水之間要有空氣
[00:12:09.000 --> 00:12:11.000]  將水分為上下」
[00:12:11.000 --> 00:12:14.000]  《創世記》的1章6節
[00:12:14.000 --> 00:12:17.000]  我在說天堂系列的時候
[00:12:17.000 --> 00:12:19.000]  也跟大家說過
[00:12:19.000 --> 00:12:22.000]  怎樣將水分為上下
[00:12:22.000 --> 00:12:24.000]  下面的水就是我們的海洋
[00:12:24.000 --> 00:12:26.000]  就是河流
[00:12:26.000 --> 00:12:28.000]  上面的水呢
[00:12:28.000 --> 00:12:31.000]  原來在洪水之前是有個水簾
[00:12:31.000 --> 00:12:35.000]  是包圍著地球
[00:12:35.000 --> 00:12:39.000]  這個水簾是會減少太陽的輻射
[00:12:39.000 --> 00:12:41.000]  洪水是什麼
[00:12:41.000 --> 00:12:44.000]  洪水就是神將水簾破壞了
[00:12:44.000 --> 00:12:47.000]  水落到地上
[00:12:47.000 --> 00:12:50.000]  所以我們看到在洪水之後
[00:12:50.000 --> 00:12:53.000]  再沒有水簾保護地球
[00:12:53.000 --> 00:12:56.000]  人的壽命就減少了很多
[00:12:56.000 --> 00:13:00.000]  在洪水之前人們能夠活到九百多歲
[00:13:00.000 --> 00:13:02.000]  但是洪水之後
[00:13:02.000 --> 00:13:04.000]  因為沒有了水簾的保護
[00:13:04.000 --> 00:13:07.000]  太陽的輻射影響人的身體
[00:13:07.000 --> 00:13:10.000]  所以人的壽命越來越短
[00:13:10.000 --> 00:13:14.000]  到現在七八十歲是平均
[00:13:14.000 --> 00:13:17.000]  到百多歲就很難得了
[00:13:17.000 --> 00:13:21.000]  但是以前的人可以到九百多歲
[00:13:21.000 --> 00:13:25.000]  第三天神是將水和陸地分開
[00:13:25.000 --> 00:13:29.000]  並造植物、花草、樹木
[00:13:29.000 --> 00:13:32.000]  第四天我剛才說是做光體
[00:13:32.000 --> 00:13:34.000]  其中就是太陽
[00:13:34.000 --> 00:13:36.000]  這裡又被人罵了
[00:13:36.000 --> 00:13:40.000]  應該先做太陽才做植物
[00:13:40.000 --> 00:13:43.000]  植物需要太陽的嘛
[00:13:43.000 --> 00:13:47.000]  但是植物發芽的時候需要太陽嗎
[00:13:47.000 --> 00:13:49.000]  不需要太陽
[00:13:49.000 --> 00:13:52.000]  我相信這裡的次序完全沒有問題
[00:13:52.000 --> 00:13:56.000]  完全是和我們所認識的是一致
[00:13:56.000 --> 00:14:00.000]  做光體又有一個解釋
[00:14:00.000 --> 00:14:06.000]  就是將星球放在他們的軌道上
[00:14:06.000 --> 00:14:09.000]  將星球放在軌道上
[00:14:09.000 --> 00:14:12.000]  就能夠分晝夜作記號
[00:14:12.000 --> 00:14:15.000]  定節令日子年歲
[00:14:15.000 --> 00:14:20.000]  地球每自轉一次就是一天
[00:14:20.000 --> 00:14:25.000]  月亮每圍繞著地球走一次是一個月
[00:14:25.000 --> 00:14:30.000]  地球圍繞著太陽走一次是一年
[00:14:30.000 --> 00:14:36.000]  在這個過程當中產生了不同的節令
[00:14:36.000 --> 00:14:38.000]  四個季節產生出來
[00:14:38.000 --> 00:14:42.000]  所以我們看到神的創造是非常奇妙
[00:14:42.000 --> 00:14:44.000]  到了第五天呢
[00:14:44.000 --> 00:14:47.000]  第五天是創造魚和飛鳥
[00:14:47.000 --> 00:14:51.000]  第六天是創造動物和人
[00:14:51.000 --> 00:14:55.000]  其實這裡又有一個次序是很有意思的
[00:14:55.000 --> 00:14:58.000]  剛才第四天創造植物
[00:14:58.000 --> 00:15:02.000]  第五第六天才創造動物和人
[00:15:02.000 --> 00:15:05.000]  為什麼要先做植物呢
[00:15:05.000 --> 00:15:09.000]  因為人和動物是需要氧氣
[00:15:09.000 --> 00:15:14.000]  植物是將碳化合物二氧化碳
[00:15:14.000 --> 00:15:19.000]  透過光合作用變成氧氣
[00:15:19.000 --> 00:15:21.000]  就是人和動物所需要
[00:15:21.000 --> 00:15:25.000]  有沒有看到這裡的次序是非常非常對的
[00:15:25.000 --> 00:15:30.000]  其實摩西不是一個地質學家
[00:15:30.000 --> 00:15:32.000]  他不是一個天文學家
[00:15:32.000 --> 00:15:34.000]  他更加不是一個生物學家
[00:15:34.000 --> 00:15:39.000]  他如何能夠知道神是如何創造宇宙
[00:15:39.000 --> 00:15:41.000]  如何創造萬物
[00:15:41.000 --> 00:15:44.000]  這一切都是神所物事
[00:15:44.000 --> 00:15:47.000]  我們第二講已經說過
[00:15:47.000 --> 00:15:51.000]  是神將這些事告訴摩西
[00:15:51.000 --> 00:15:56.000]  神的創造本身是一個很大的神蹟
[00:15:56.000 --> 00:15:59.000]  加拿大在十九世紀
[00:15:59.000 --> 00:16:03.000]  有一位很有權威的地質學家
[00:16:03.000 --> 00:16:06.000]  他叫做Sir William Dawson
[00:16:06.000 --> 00:16:09.000]  他說聖經裏面神創造的次序
[00:16:09.000 --> 00:16:14.000]  和地質學裏面調查所得到的結果
[00:16:14.000 --> 00:16:18.000]  是完全吻合完全是一致
[00:16:18.000 --> 00:16:22.000]  他說這樣就證明了聖經背後的作者
[00:16:22.000 --> 00:16:27.000]  和大自然的創造者是同一位
[00:16:27.000 --> 00:16:30.000]  就算今時今日
[00:16:30.000 --> 00:16:33.000]  那些科學家他們都會說
[00:16:33.000 --> 00:16:36.000]  在聖經裏面創世記裏面
[00:16:36.000 --> 00:16:43.000]  神創造的次序是完全符合科學他們所發現
[00:16:43.000 --> 00:16:47.000]  在這個系列裏面的第七講
[00:16:47.000 --> 00:16:50.000]  我就會說到聖經和科學
[00:16:50.000 --> 00:16:53.000]  聖經和科學根本完全沒有矛盾
[00:16:53.000 --> 00:16:58.000]  我們去到第七講我們會說
[00:16:58.000 --> 00:17:01.000]  我們剛才說有很多人
[00:17:01.000 --> 00:17:05.000]  將日常生活自然規律裏面的事
[00:17:05.000 --> 00:17:08.000]  變成了神蹟
[00:17:08.000 --> 00:17:11.000]  但亦有很多人將神蹟
[00:17:11.000 --> 00:17:14.000]  用自然規律日常規律所發生的事
[00:17:14.000 --> 00:17:17.000]  來解釋
[00:17:17.000 --> 00:17:21.000]  這是一個很嚴重的問題
[00:17:21.000 --> 00:17:25.000]  有一位牧師他是蘇格蘭的牧師
[00:17:25.000 --> 00:17:28.000]  他還是神學院的教授
[00:17:28.000 --> 00:17:32.000]  他講到耶穌基督五餅二魚
[00:17:32.000 --> 00:17:34.000]  餵飽五千人
[00:17:34.000 --> 00:17:37.000]  你猜他講的是一件什麼事
[00:17:37.000 --> 00:17:41.000]  他說這五千人自己都有帶食物
[00:17:41.000 --> 00:17:46.000]  但他們很自私不願意分享他們的食物
[00:17:46.000 --> 00:17:49.000]  後來他們見到有個小朋友
[00:17:49.000 --> 00:17:51.000]  拿了自己的食物出來分享
[00:17:51.000 --> 00:17:53.000]  他們就很內疚
[00:17:53.000 --> 00:17:56.000]  於是他們又分享他們的食物
[00:17:56.000 --> 00:17:58.000]  這樣就餵飽了五千人
[00:17:58.000 --> 00:18:03.000]  這個就是所謂五餅二魚的神蹟
[00:18:03.000 --> 00:18:06.000]  這個William Barclay是一個牧師
[00:18:06.000 --> 00:18:09.000]  還是一個神學院的教授
[00:18:09.000 --> 00:18:12.000]  他居然講出這樣的話
[00:18:12.000 --> 00:18:15.000]  其實聖經裏面的神蹟奇事
[00:18:15.000 --> 00:18:19.000]  不是可以用日常的規律來解釋
[00:18:19.000 --> 00:18:22.000]  聖經裏面的神蹟奇事都是超自然
[00:18:22.000 --> 00:18:26.000]  我們也不需要為神蹟來解釋
[00:18:26.000 --> 00:18:28.000]  神蹟就是神蹟
[00:18:28.000 --> 00:18:30.000]  無法解釋
[00:18:30.000 --> 00:18:34.000]  另外又有一個例子
[00:18:34.000 --> 00:18:36.000]  就是一個主日學的老師
[00:18:36.000 --> 00:18:38.000]  他在教主日學
[00:18:38.000 --> 00:18:42.000]  他說以色列人是怎樣過紅海的呢
[00:18:42.000 --> 00:18:44.000]  他說原來在紅海的北面
[00:18:44.000 --> 00:18:47.000]  有一個叫Bitter Lakes的地方
[00:18:47.000 --> 00:18:49.000]  苦湖的地方
[00:18:49.000 --> 00:18:52.000]  他說那裏的水是很低的
[00:18:52.000 --> 00:18:55.000]  只有兩三吋的深度
[00:18:55.000 --> 00:18:58.000]  以色列人就在那裏澗水而過
[00:18:58.000 --> 00:19:01.000]  這裏剛剛講完
[00:19:01.000 --> 00:19:04.000]  課室後面就有個小女孩大聲說
[00:19:04.000 --> 00:19:07.000]  Hallelujah 感謝主啊
[00:19:07.000 --> 00:19:09.000]  那個老師說有沒有搞錯啊
[00:19:09.000 --> 00:19:12.000]  我剛剛才告訴你這個不是神蹟奇事
[00:19:12.000 --> 00:19:14.000]  你就在說Hallelujah
[00:19:14.000 --> 00:19:15.000]  在那裏唱反調
[00:19:15.000 --> 00:19:17.000]  你什麼意思啊
[00:19:17.000 --> 00:19:19.000]  那個小女孩說
[00:19:19.000 --> 00:19:23.000]  你有沒有讀到出埃及記的十四章二十八節啊
[00:19:23.000 --> 00:19:25.000]  以色列人過了紅海之後
[00:19:25.000 --> 00:19:27.000]  水就回流
[00:19:27.000 --> 00:19:30.000]  淹沒了車輛和馬兵
[00:19:30.000 --> 00:19:32.000]  那些跟著以色列人下海
[00:19:32.000 --> 00:19:34.000]  法老王的全軍
[00:19:34.000 --> 00:19:37.000]  連一個也沒有剩下
[00:19:37.000 --> 00:19:39.000]  這個小女孩說兩三吋的水
[00:19:39.000 --> 00:19:42.000]  就淹死了法老王所有的軍隊
[00:19:42.000 --> 00:19:44.000]  你說還不是神蹟奇事
[00:19:44.000 --> 00:19:46.000]  Hallelujah
[00:19:46.000 --> 00:19:50.000]  的確當我們用人的智慧
[00:19:50.000 --> 00:19:54.000]  自然的規律來解釋這些神蹟
[00:19:54.000 --> 00:19:58.000]  在某個方面可能你解釋得頭頭是道
[00:19:58.000 --> 00:20:00.000]  但是去到另外一個部分
[00:20:00.000 --> 00:20:02.000]  你就會發覺錯漏百出
[00:20:02.000 --> 00:20:04.000]  而且啼笑皆非
[00:20:04.000 --> 00:20:10.000]  神蹟不是日常規律所能夠解釋
[00:20:10.000 --> 00:20:14.000]  而且我們見到這兩個例子
[00:20:14.000 --> 00:20:15.000]  都是基督徒來的
[00:20:15.000 --> 00:20:17.000]  一個是出名的牧師
[00:20:17.000 --> 00:20:20.000]  一個是教主日學的老師
[00:20:20.000 --> 00:20:24.000]  如果基督徒都不相信神蹟奇事
[00:20:24.000 --> 00:20:29.000]  根本他們跟無神論者是沒有分別的
[00:20:29.000 --> 00:20:34.000]  我們說了創造的神蹟
[00:20:34.000 --> 00:20:37.000]  我們說了過紅海
[00:20:37.000 --> 00:20:40.000]  不妨看看天降馬拿
[00:20:40.000 --> 00:20:44.000]  其實天降馬拿本身就是一個神蹟
[00:20:44.000 --> 00:20:47.000]  但是如果你要餵飽這麼多的以色列人
[00:20:47.000 --> 00:20:51.000]  就更加是莫大的神蹟
[00:20:51.000 --> 00:20:54.000]  你說有多少人過紅海
[00:20:54.000 --> 00:20:56.000]  我們不知道
[00:20:56.000 --> 00:20:59.000]  但是在《文素記》的第一章告訴他們
[00:20:59.000 --> 00:21:01.000]  當摩西數典
[00:21:01.000 --> 00:21:03.000]  第一次數典以色列人的時候
[00:21:03.000 --> 00:21:06.000]  是有60萬的男丁
[00:21:06.000 --> 00:21:08.000]  如果60萬的男丁
[00:21:08.000 --> 00:21:10.000]  每個人有一個妻子
[00:21:10.000 --> 00:21:11.000]  有一對子女
[00:21:11.000 --> 00:21:15.000]  就有250萬的以色列人
[00:21:15.000 --> 00:21:18.000]  在曠野神降馬拿
[00:21:18.000 --> 00:21:20.000]  那些馬拿的量
[00:21:20.000 --> 00:21:24.000]  是要足夠來餵飽這250萬人
[00:21:24.000 --> 00:21:26.000]  就非常不簡單
[00:21:26.000 --> 00:21:27.000]  有人計算過
[00:21:27.000 --> 00:21:30.000]  一天是要1500噸的食物
[00:21:30.000 --> 00:21:32.000]  一噸是多少呢
[00:21:32.000 --> 00:21:34.000]  2240磅
[00:21:34.000 --> 00:21:37.000]  你可以知道有多少
[00:21:37.000 --> 00:21:40.000]  要餵飽250萬人
[00:21:40.000 --> 00:21:43.000]  要一里長的一部火車
[00:21:43.000 --> 00:21:46.000]  朝晚來運送
[00:21:46.000 --> 00:21:50.000]  才能夠將馬拿運送給以色列人
[00:21:50.000 --> 00:21:53.000]  天降馬拿是一個莫大的神蹟
[00:21:53.000 --> 00:21:56.000]  說到吃水就更加厲害
[00:21:56.000 --> 00:21:59.000]  250萬人要喝多少水
[00:21:59.000 --> 00:22:03.000]  一天要喝1000萬卡路里的水
[00:22:03.000 --> 00:22:06.000]  1000萬卡路里的水
[00:22:06.000 --> 00:22:08.000]  在曠野哪裡來的
[00:22:08.000 --> 00:22:10.000]  曠野沒有水的
[00:22:10.000 --> 00:22:12.000]  是神供應的
