
[00:00:00.000 --> 00:00:09.000]  刚才针研师告诉我们不要黑漫睡,不要打盹,免得被人抓了你去
[00:06:30.000 --> 00:06:35.000]  你都不知道哪里上哪里下
[00:06:35.000 --> 00:06:38.000]  两个人在一起永远不相见
[00:06:38.000 --> 00:06:42.000]  有机会很多psychology的书都有这幅图画
[00:06:42.000 --> 00:06:46.000]  是告诉你perception的问题
[00:06:46.000 --> 00:06:52.000]  你看的东西未必是真
[00:06:52.000 --> 00:06:55.000]  很多时候是你以为是真
[00:06:55.000 --> 00:06:58.000]  是你的perception
[00:06:58.000 --> 00:07:01.000]  所以心理学家说
[00:07:01.000 --> 00:07:06.000]  你不要这么相信你所看的东西
[00:07:06.000 --> 00:07:09.000]  中国人核子摸象就是这样
[00:07:09.000 --> 00:07:13.000]  你摸到鼻子,人家问你象像什么?
[00:07:13.000 --> 00:07:15.000]  像水喉
[00:07:15.000 --> 00:07:18.000]  你摸到象肚,人家问你象像什么?
[00:07:18.000 --> 00:07:19.000]  像腹肠
[00:07:19.000 --> 00:07:22.000]  摸到耳朵,人家问你象像什么?
[00:07:22.000 --> 00:07:24.000]  像荷叶
[00:07:24.000 --> 00:07:27.000]  总之你摸到看不到全面
[00:07:27.000 --> 00:07:30.000]  你只看到某一部分
[00:07:30.000 --> 00:07:32.000]  你摸到象牙的时候
[00:07:32.000 --> 00:07:34.000]  你以为象是什么?
[00:07:34.000 --> 00:07:37.000]  不是筷子,象牙筷子
[00:07:37.000 --> 00:07:41.000]  可能你不是看到全部分
[00:07:41.000 --> 00:07:43.000]  所以人就很奇怪
[00:07:43.000 --> 00:07:45.000]  有一句话就是
[00:07:45.000 --> 00:07:53.000]  我们的心,圣经说我们被心眼、神怒眼弄瞎了
[00:07:53.000 --> 00:07:58.000]  我们都是牛皮灯笼,怎么都不明白
[00:07:58.000 --> 00:08:01.000]  很多时候我们认为现实的东西
[00:08:01.000 --> 00:08:04.000]  我们看得见就是现实
[00:08:04.000 --> 00:08:07.000]  这里不好,现实告诉你不好
[00:08:07.000 --> 00:08:09.000]  但圣经就告诉你,你错了
[00:08:09.000 --> 00:08:11.000]  你看得见的东西不是现实
[00:08:11.000 --> 00:08:14.000]  你相信的东西才是现实
[00:08:14.000 --> 00:08:17.000]  有很多人就以为现实就是这样
[00:08:17.000 --> 00:08:20.000]  这里不好,那里不好,那里好
[00:08:20.000 --> 00:08:24.000]  所以保罗说了一句很精彩的说话
[00:08:24.000 --> 00:08:25.000]  用英文说得很好
[00:08:25.000 --> 00:08:29.000]  We walk by faith, not by sight
[00:08:29.000 --> 00:08:32.000]  我们人生的路向不是只看见眼前的东西
[00:08:32.000 --> 00:08:34.000]  我们有一个远景
[00:08:34.000 --> 00:08:36.000]  无论你是做投资的
[00:08:36.000 --> 00:08:39.000]  无论你是做读书的
[00:08:39.000 --> 00:08:41.000]  你不只是看目前的
[00:08:41.000 --> 00:08:46.000]  我们教会以前有开过入籍班
[00:08:46.000 --> 00:08:48.000]  英文班
[00:08:48.000 --> 00:08:50.000]  很多新移民来的时候
[00:08:50.000 --> 00:08:52.000]  唐人坊找工作都不用学英文
[00:08:52.000 --> 00:08:54.000]  他们只是看目前
[00:08:54.000 --> 00:08:57.000]  我赚了钱就可以去旅行去玩
[00:08:57.000 --> 00:08:59.000]  他不是看远一点
[00:08:59.000 --> 00:09:01.000]  如果你看远一点,眼光远一点的时候
[00:09:01.000 --> 00:09:04.000]  你凭着信念走上去的时候
[00:09:04.000 --> 00:09:05.000]  不是看目前
[00:09:05.000 --> 00:09:09.000]  你就发觉整个景象会完全不同
[00:09:09.000 --> 00:09:10.000]  什么叫现实?
[00:09:10.000 --> 00:09:14.000]  大多数人看的现实就是我眼见的东西
[00:09:14.000 --> 00:09:18.000]  这个社会不好,这个情况不好
[00:09:18.000 --> 00:09:20.000]  而不是一个远景去看一看
[00:09:20.000 --> 00:09:22.000]  不是拜faith,是拜sight
[00:09:22.000 --> 00:09:24.000]  所以就有一个问题出现
[00:09:24.000 --> 00:09:27.000]  今天我们看这段圣经是很有趣的
[00:09:27.000 --> 00:09:31.000]  路加分析第18章31至19章10节
[00:09:31.000 --> 00:09:32.000]  是讲三件事情
[00:09:32.000 --> 00:09:35.000]  表面上看来是没有拉扯的
[00:09:35.000 --> 00:09:38.000]  杂乱无章的
[00:09:38.000 --> 00:09:39.000]  但是路加不是这样
[00:09:39.000 --> 00:09:43.000]  路加将这三件事放在一起是有意义的
[00:09:43.000 --> 00:09:44.000]  这三件什么事呢?
[00:09:44.000 --> 00:09:47.000]  第一件事是说耶稣上耶路撒冷
[00:09:47.000 --> 00:09:50.000]  他见到耶路撒冷的时候
[00:09:50.000 --> 00:09:53.000]  预言他会被交到外邦人手里
[00:09:53.000 --> 00:10:01.000]  被神弃弄、被人弃弄、被人羞辱、被鞭打
[00:10:01.000 --> 00:10:02.000]  被打死
[00:10:02.000 --> 00:10:04.000]  三天之后复活
[00:10:04.000 --> 00:10:07.000]  圣经说,瞒徒看不到
[00:10:07.000 --> 00:10:09.000]  看不见
[00:10:09.000 --> 00:10:10.000]  不明白
[00:10:10.000 --> 00:10:12.000]  不知道他在说什么
[00:10:12.000 --> 00:10:13.000]  不知所谓
[00:10:13.000 --> 00:10:15.000]  因为圣经说他是隐藏的
[00:10:15.000 --> 00:10:17.000]  就好像Ferdas的箭嘴
[00:10:17.000 --> 00:10:18.000]  看多了也看不到
[00:10:18.000 --> 00:10:21.000]  只听到没有啊,没有啊,我只看到
[00:10:21.000 --> 00:10:23.000]  隐藏的,第一个
[00:10:23.000 --> 00:10:26.000]  第二件事就是耶稣将近耶利哥的时候
[00:10:26.000 --> 00:10:27.000]  见到一个盒子
[00:10:27.000 --> 00:10:29.000]  大声的求耶稣
[00:10:29.000 --> 00:10:30.000]  耶稣问他,你想怎样?
[00:10:30.000 --> 00:10:31.000]  他说我想见到
[00:10:31.000 --> 00:10:33.000]  于是耶稣就医好他
[00:10:33.000 --> 00:10:34.000]  叫他能够见到
[00:10:34.000 --> 00:10:35.000]  你可以见到
[00:10:35.000 --> 00:10:37.000]  因为你的信救了你
[00:10:37.000 --> 00:10:39.000]  第三个故事就说撒该
[00:10:39.000 --> 00:10:41.000]  撒该是一个税吏长
[00:10:41.000 --> 00:10:42.000]  他出来见耶稣
[00:10:42.000 --> 00:10:43.000]  但是身体矮
[00:10:43.000 --> 00:10:44.000]  看不见耶稣
[00:10:44.000 --> 00:10:45.000]  本来想看看耶稣
[00:10:45.000 --> 00:10:46.000]  但是因为太矮了
[00:10:46.000 --> 00:10:49.000]  于是他就爬上桑树
[00:10:49.000 --> 00:10:51.000]  耶稣看见他
[00:10:51.000 --> 00:10:52.000]  就说
[00:10:52.000 --> 00:10:53.000]  好,今晚我去你家
[00:10:53.000 --> 00:10:55.000]  撒该就说
[00:10:55.000 --> 00:10:58.000]  我将我所骗人的钱四倍还回
[00:10:58.000 --> 00:11:00.000]  我要将家财一半给人
[00:11:00.000 --> 00:11:01.000]  耶稣就说
[00:11:01.000 --> 00:11:03.000]  今天的救恩留在你的家里
[00:11:03.000 --> 00:11:05.000]  因为你也是阿伯纳罕的子孙
[00:11:05.000 --> 00:11:08.000]  但是这三件事完全没有关系
[00:11:08.000 --> 00:11:10.000]  但是你再细心来看看
[00:11:10.000 --> 00:11:14.000]  三件事有一个字重复又重复重复
[00:11:14.000 --> 00:11:16.000]  就是看见
[00:11:16.000 --> 00:11:17.000]  看见
[00:11:17.000 --> 00:11:20.000]  看不见耶稣所说的是什么意思
[00:11:20.000 --> 00:11:21.000]  什么?
[00:11:21.000 --> 00:11:22.000]  被杀
[00:11:22.000 --> 00:11:23.000]  被灵肉
[00:11:23.000 --> 00:11:25.000]  交给外邦人手里
[00:11:25.000 --> 00:11:26.000]  看不见
[00:11:26.000 --> 00:11:27.000]  不明白
[00:11:27.000 --> 00:11:30.000]  因为意思是隐藏的
[00:11:30.000 --> 00:11:33.000]  第二个是盒子看不见耶稣
[00:11:33.000 --> 00:11:34.000]  但是
[00:11:34.000 --> 00:11:36.000]  他看到耶稣是大卫的子孙
[00:11:36.000 --> 00:11:38.000]  反而那些人只是觉得耶稣
[00:11:38.000 --> 00:11:40.000]  只不过是拿撒勒人耶稣
[00:11:40.000 --> 00:11:43.000]  第三个就是这个矮子看不见
[00:11:43.000 --> 00:11:44.000]  看不见
[00:11:44.000 --> 00:11:45.000]  因为身材太矮
[00:11:45.000 --> 00:11:47.000]  要爬上雙屎
[00:11:47.000 --> 00:11:49.000]  圣经没有说他看到耶稣
[00:11:49.000 --> 00:11:51.000]  但是圣经说了一句好话
[00:11:51.000 --> 00:11:53.000]  耶稣看见他
[00:11:53.000 --> 00:11:55.000]  或者我们试着着样来看看
[00:11:55.000 --> 00:11:59.000]  这三件事和你和我今天有什么关系
[00:11:59.000 --> 00:12:02.000]  首先我们看看第31至34
[00:12:02.000 --> 00:12:04.000]  圣经说耶稣带着十二个门徒
[00:12:04.000 --> 00:12:05.000]  对他们说
[00:12:05.000 --> 00:12:06.000]  看啊
[00:12:06.000 --> 00:12:07.000]  又说看
[00:12:07.000 --> 00:12:09.000]  我们想耶路撒冷去
[00:12:09.000 --> 00:12:10.000]  先知所写的一切事
[00:12:10.000 --> 00:12:13.000]  都要成就在人子身上
[00:12:13.000 --> 00:12:16.000]  他要将被交在外邦人
[00:12:16.000 --> 00:12:17.000]  他们要弃弄他
[00:12:17.000 --> 00:12:18.000]  凌辱他
[00:12:18.000 --> 00:12:20.000]  滔滔灭在他念上
[00:12:20.000 --> 00:12:21.000]  并要鞭打他
[00:12:21.000 --> 00:12:22.000]  杀害他
[00:12:22.000 --> 00:12:24.000]  第三天他要复活
[00:12:24.000 --> 00:12:26.000]  这些门徒一样也不懂得
[00:12:26.000 --> 00:12:28.000]  意思乃是隐藏的
[00:12:28.000 --> 00:12:30.000]  他们必要了解所说的是什么
[00:12:30.000 --> 00:12:33.000]  圣经记载耶稣带着十二个门徒
[00:12:33.000 --> 00:12:36.000]  去到耶利哥的附近
[00:12:36.000 --> 00:12:39.000]  然后和耶利哥上面一看
[00:12:39.000 --> 00:12:43.000]  在山上的城市就是耶路撒冷
[00:12:43.000 --> 00:12:50.000]  我有机会去过以色列旅行
[00:12:50.000 --> 00:12:53.000]  耶利哥在山脚
[00:12:53.000 --> 00:12:56.000]  耶路撒冷在山上
[00:12:56.000 --> 00:12:59.000]  在耶利哥望上去的山城
[00:12:59.000 --> 00:13:02.000]  耶路撒冷是纵山围绕
[00:13:02.000 --> 00:13:04.000]  在石安山山上
[00:13:04.000 --> 00:13:06.000]  是很壮丽
[00:13:06.000 --> 00:13:09.000]  在山上望上去有些雲
[00:13:09.000 --> 00:13:11.000]  真的很奇妙
[00:13:11.000 --> 00:13:13.000]  耶稣带着门徒一望
[00:13:13.000 --> 00:13:15.000]  望到耶路撒冷
[00:13:15.000 --> 00:13:20.000]  石安山上的耶路撒冷的圣城
[00:13:20.000 --> 00:13:22.000]  那些门徒觉得
[00:13:22.000 --> 00:13:23.000]  哇
[00:13:23.000 --> 00:13:25.000]  我们跟随耶稣
[00:13:25.000 --> 00:13:27.000]  进入耶路撒冷的时候
[00:13:27.000 --> 00:13:30.000]  我们进入了城市的时候
[00:13:30.000 --> 00:13:33.000]  我们革命就成功了
[00:13:33.000 --> 00:13:37.000]  他们以为是跟耶稣革命
[00:13:37.000 --> 00:13:41.000]  但耶稣快要入城的时候
[00:13:41.000 --> 00:13:43.000]  你想一想
[00:13:43.000 --> 00:13:45.000]  如果日本人要打南京
[00:13:45.000 --> 00:13:48.000]  日本人说我们将要入南京
[00:13:48.000 --> 00:13:50.000]  将被中国人割
[00:13:50.000 --> 00:13:51.000]  将被人杀
[00:13:51.000 --> 00:13:53.000]  那还进去干什么呢
[00:13:53.000 --> 00:13:55.000]  你看一看
[00:13:55.000 --> 00:13:57.000]  耶稣说
[00:13:57.000 --> 00:13:58.000]  看啊
[00:13:58.000 --> 00:14:00.000]  去看一看耶路撒冷
[00:14:00.000 --> 00:14:03.000]  我要上耶路撒冷去
[00:14:03.000 --> 00:14:05.000]  不是搞革命
[00:14:05.000 --> 00:14:07.000]  而是去死
[00:14:07.000 --> 00:14:09.000]  先知所死的一切事
[00:14:09.000 --> 00:14:11.000]  都要成就在人子身上
[00:14:11.000 --> 00:14:13.000]  他要被交在外邦人
[00:14:13.000 --> 00:14:14.000]  他们要弃弄他
[00:14:14.000 --> 00:14:15.000]  凌辱他
[00:14:15.000 --> 00:14:16.000]  套他在内
[00:14:16.000 --> 00:14:17.000]  念上
[00:14:17.000 --> 00:14:19.000]  并要鞭打他
[00:14:19.000 --> 00:14:20.000]  杀了他
[00:14:20.000 --> 00:14:21.000]  第三天复活
[00:14:21.000 --> 00:14:22.000]  耶稣说了三样
[00:14:22.000 --> 00:14:24.000]  当他见到一个最宏大
[00:14:24.000 --> 00:14:26.000]  快要入城
[00:14:26.000 --> 00:14:28.000]  快要入上帝的圣城
[00:14:28.000 --> 00:14:30.000]  快要入首都
[00:14:30.000 --> 00:14:32.000]  最重要的城的时候
[00:14:32.000 --> 00:14:34.000]  他就对他说
[00:14:34.000 --> 00:14:36.000]  他不是像特朗普那样说
[00:14:36.000 --> 00:14:38.000]  我们美国要建在耶路撒冷
[00:14:38.000 --> 00:14:40.000]  建一个美国领事馆
[00:14:40.000 --> 00:14:41.000]  不是啊
[00:14:41.000 --> 00:14:42.000]  耶稣说什么
[00:14:42.000 --> 00:14:43.000]  耶稣说
[00:14:43.000 --> 00:14:44.000]  我去的时候
[00:14:44.000 --> 00:14:45.000]  他说了三样
[00:14:45.000 --> 00:14:47.000]  这次去耶路撒冷
[00:14:47.000 --> 00:14:48.000]  是要被杀
[00:14:48.000 --> 00:14:49.000]  被害
[00:14:49.000 --> 00:14:51.000]  他特别要强调一样东西
[00:14:51.000 --> 00:14:54.000]  我要被交在外邦人手里
[00:14:54.000 --> 00:14:56.000]  极尽侮辱的能事
[00:14:56.000 --> 00:14:57.000]  欺弄
[00:14:57.000 --> 00:14:58.000]  凌辱
[00:14:58.000 --> 00:14:59.000]  吐唾没
[00:14:59.000 --> 00:15:00.000]  鞭打
[00:15:00.000 --> 00:15:01.000]  杀害
[00:15:01.000 --> 00:15:02.000]  这是第一个
[00:15:02.000 --> 00:15:04.000]  第二
[00:15:04.000 --> 00:15:06.000]  他说这些事
[00:15:06.000 --> 00:15:08.000]  你不要惊奇
[00:15:08.000 --> 00:15:10.000]  早已经在圣经说过
[00:15:10.000 --> 00:15:12.000]  圣经
[00:15:12.000 --> 00:15:13.000]  先知
[00:15:13.000 --> 00:15:15.000]  先知指的是整个旧约圣经
[00:15:15.000 --> 00:15:17.000]  整个旧约圣经
[00:15:17.000 --> 00:15:19.000]  都是告诉我们一样东西
[00:15:19.000 --> 00:15:21.000]  人子
[00:15:21.000 --> 00:15:22.000]  就是这个尼玛雅
[00:15:22.000 --> 00:15:24.000]  将要在耶路撒冷里面
[00:15:24.000 --> 00:15:26.000]  交在外邦人手里
[00:15:26.000 --> 00:15:27.000]  被打
[00:15:27.000 --> 00:15:28.000]  被杀
[00:15:28.000 --> 00:15:29.000]  被侮辱
[00:15:29.000 --> 00:15:30.000]  被吐唾没在里面
[00:15:30.000 --> 00:15:32.000]  一点尊严都没有
[00:15:32.000 --> 00:15:34.000]  第三
[00:15:34.000 --> 00:15:35.000]  第三天之后
[00:15:35.000 --> 00:15:36.000]  他会复活
[00:15:36.000 --> 00:15:37.000]  圣经怎么说
[00:15:37.000 --> 00:15:39.000]  门徒听了之后
[00:15:39.000 --> 00:15:40.000]  不知所谓
[00:15:40.000 --> 00:15:42.000]  不知道他说什么
[00:15:42.000 --> 00:15:43.000]  不了解
[00:15:43.000 --> 00:15:44.000]  看不到
[00:15:44.000 --> 00:15:45.000]  完全看不到
[00:15:45.000 --> 00:15:47.000]  我们会问
[00:15:47.000 --> 00:15:49.000]  旧约圣经说的那么清楚
[00:15:49.000 --> 00:15:50.000]  为什么你看不到呢
[00:15:50.000 --> 00:15:52.000]  耶稣说的那么明
[00:15:52.000 --> 00:15:53.000]  为什么你看不到呢
[00:15:53.000 --> 00:15:55.000]  现在你和我这样看
[00:15:55.000 --> 00:15:56.000]  哦明啊
[00:15:56.000 --> 00:15:57.000]  怎么会不明白呢
[00:15:57.000 --> 00:16:00.000]  为什么门徒说看不明白呢
[00:16:00.000 --> 00:16:02.000]  我刚刚说过
[00:16:02.000 --> 00:16:05.000]  明明是很受你的背景
[00:16:05.000 --> 00:16:07.000]  你的观念
[00:16:07.000 --> 00:16:09.000]  是影响着你的
[00:16:09.000 --> 00:16:10.000]  犹太人
[00:16:10.000 --> 00:16:12.000]  自从巴比伦
[00:16:12.000 --> 00:16:14.000]  消灭了犹太国之后
[00:16:14.000 --> 00:16:15.000]  587年
[00:16:15.000 --> 00:16:17.000]  就亡国
[00:16:17.000 --> 00:16:18.000]  亡国之后
[00:16:18.000 --> 00:16:20.000]  没有一个地方属于自己
[00:16:20.000 --> 00:16:23.000]  被迁到巴比伦
[00:16:23.000 --> 00:16:25.000]  巴伯里以外的地方
[00:16:25.000 --> 00:16:27.000]  后来又被
[00:16:27.000 --> 00:16:30.000]  巴比伦被波斯灭了
[00:16:30.000 --> 00:16:32.000]  波斯被希腊也灭了
[00:16:32.000 --> 00:16:35.000]  希腊又被罗马人统治
[00:16:35.000 --> 00:16:38.000]  转转几个朝代
[00:16:38.000 --> 00:16:40.000]  都是亡国
[00:16:40.000 --> 00:16:42.000]  亡国路容不容易
[00:16:42.000 --> 00:16:44.000]  不简单
[00:16:44.000 --> 00:16:46.000]  犹太人
[00:16:46.000 --> 00:16:47.000]  在整个
[00:16:47.000 --> 00:16:50.000]  欧洲被称为
[00:16:50.000 --> 00:16:52.000]  犹太诸
[00:16:52.000 --> 00:16:57.000]  是极尽侮辱的能士
[00:16:57.000 --> 00:17:00.000]  犹太人心里有个想法
[00:17:00.000 --> 00:17:02.000]  他们很相信
[00:17:02.000 --> 00:17:04.000]  有一天尼赛亚会来到
[00:17:04.000 --> 00:17:08.000]  拯救我们脱离这些外邦人的手里
[00:17:08.000 --> 00:17:10.000]  建立我们自己的国家
[00:17:10.000 --> 00:17:12.000]  有我们自己的国土
[00:17:12.000 --> 00:17:13.000]  有我们的尊严
[00:17:13.000 --> 00:17:15.000]  有我们自己的民族的自尊
[00:17:15.000 --> 00:17:18.000]  很多人渴望尼赛亚来到
[00:17:18.000 --> 00:17:20.000]  多多少少这十二个门徒
[00:17:20.000 --> 00:17:21.000]  跟随耶稣
[00:17:21.000 --> 00:17:24.000]  都有这样的梦想在里面
[00:17:24.000 --> 00:17:27.000]  希望尼赛亚带领我们
[00:17:27.000 --> 00:17:29.000]  现在要进入耶路撒冷
[00:17:29.000 --> 00:17:31.000]  事实上有很多人
[00:17:31.000 --> 00:17:33.000]  当耶稣进入耶路撒冷的时候
[00:17:33.000 --> 00:17:35.000]  有很多人都拿着宗旨的欢迎
[00:17:35.000 --> 00:17:37.000]  和沙勒
[00:17:37.000 --> 00:17:39.000]  以为这个就是尼赛亚
[00:17:39.000 --> 00:17:40.000]  以为这个就是救主
[00:17:40.000 --> 00:17:42.000]  以为这个可以帮助我们
[00:17:42.000 --> 00:17:44.000]  整个犹太国重建
[00:17:44.000 --> 00:17:48.000]  有这样的观念
[00:17:48.000 --> 00:17:52.000]  可能这是民族意识的观念
[00:17:52.000 --> 00:17:54.000]  没有错
[00:17:54.000 --> 00:17:55.000]  没有错
[00:17:55.000 --> 00:17:57.000]  回想起来
[00:17:57.000 --> 00:17:59.000]  一个人的政治观念
[00:17:59.000 --> 00:18:02.000]  是很影响你对现实的看法
[00:18:02.000 --> 00:18:05.000]  第二次世界大战的时候
[00:18:05.000 --> 00:18:07.000]  日本节节败退
[00:18:07.000 --> 00:18:11.000]  根本上1945-46年的时候
[00:18:11.000 --> 00:18:13.000]  差不多日本已经在输了
[00:18:13.000 --> 00:18:17.000]  当时美国在尼米兹号
[00:18:17.000 --> 00:18:19.000]  发出了一个最后通牒
[00:18:19.000 --> 00:18:24.000]  历史称为Portsmouth Declaration
[00:18:24.000 --> 00:18:27.000]  在尼米兹号发出了一个最后通牒
[00:18:27.000 --> 00:18:29.000]  其实这个最后通牒
[00:18:29.000 --> 00:18:31.000]  都是相当好的
[00:18:31.000 --> 00:18:34.000]  日本的天皇仍然可以保持位置
[00:18:34.000 --> 00:18:36.000]  日本人可以投降
