
[00:00:00.000 --> 00:00:05.000]  各位電影姊妹主女平安
[00:04:22.000 --> 00:04:26.000]  所以羅馬帝國
[00:04:26.000 --> 00:04:27.000]  沒錯
[00:04:27.000 --> 00:04:31.000]  逼迫教會殺害使徒
[00:04:31.000 --> 00:04:40.000]  但是教會從來都沒有將帝國視為神的
[00:04:40.000 --> 00:04:44.000]  是因為主耶穌的吩咐
[00:04:44.000 --> 00:04:47.000]  是因為祂的差遣
[00:04:47.000 --> 00:04:53.000]  是因為祂的使命改變歐洲文明的
[00:04:53.000 --> 00:04:58.000]  不是憤裔黨的政治見解
[00:04:58.000 --> 00:05:02.000]  不是革命尚未成功
[00:05:02.000 --> 00:05:05.000]  同志仍需努力
[00:05:05.000 --> 00:05:07.000]  是那些不斷發生
[00:05:07.000 --> 00:05:14.000]  但是我們回頭看一千年歐洲大陸的文明
[00:05:14.000 --> 00:05:20.000]  竟然成為基督教信仰的文明
[00:05:20.000 --> 00:05:24.000]  你可以說是教會
[00:05:24.000 --> 00:05:26.000]  是信徒
[00:05:26.000 --> 00:05:32.000]  將福音帶到歐洲每一個角落
[00:05:32.000 --> 00:05:34.000]  在苦難當中
[00:05:34.000 --> 00:05:35.000]  在逼迫當中
[00:05:35.000 --> 00:05:38.000]  沒有灰心
[00:05:38.000 --> 00:05:41.000]  沒有地雷
[00:05:41.000 --> 00:05:42.000]  這是第一課
[00:05:42.000 --> 00:05:44.000]  直到地極
[00:05:44.000 --> 00:05:48.000]  今天我們要看的
[00:05:48.000 --> 00:05:54.000]  就是我們問這二千年的教會歷史
[00:05:54.000 --> 00:06:00.000]  到底接下來會發生什麼事
[00:06:00.000 --> 00:06:04.000]  如果我們自己寫這個故事
[00:06:04.000 --> 00:06:07.000]  一浪接一浪
[00:06:07.000 --> 00:06:11.000]  一個高潮又再第二個高潮
[00:06:11.000 --> 00:06:13.000]  明天更好
[00:06:13.000 --> 00:06:23.000]  教會在歐洲成為基督教神聖羅馬帝國
[00:06:23.000 --> 00:06:27.000]  宣教直到地極
[00:06:27.000 --> 00:06:31.000]  沒有那麼快
[00:06:31.000 --> 00:06:35.000]  所以在五百年前所發生的事情
[00:06:35.000 --> 00:06:41.000]  我先將結論說明容易聽一點
[00:06:41.000 --> 00:06:43.000]  因為今天所說的很陌生
[00:06:43.000 --> 00:06:47.000]  不是平時你讀聖經討論的內容
[00:06:47.000 --> 00:06:51.000]  改革運動不是對外邦人說的
[00:06:51.000 --> 00:06:53.000]  不是對未信耶穌的人說的
[00:06:53.000 --> 00:06:56.000]  不是叫他們悔改回轉
[00:06:56.000 --> 00:06:57.000]  歸信耶穌基督
[00:06:57.000 --> 00:07:04.000]  改革運動是對虔誠的信徒說的
[00:07:04.000 --> 00:07:06.000]  這是我們的結論
[00:07:06.000 --> 00:07:08.000]  從這個結論開始
[00:07:08.000 --> 00:07:11.000]  我們問為什麼會發生這樣的事呢
[00:07:11.000 --> 00:07:15.000]  從使徒的教會二千年前
[00:07:15.000 --> 00:07:24.000]  羅馬帝國分裂東西羅馬帝國
[00:07:24.000 --> 00:07:26.000]  不考你的世界歷史了
[00:07:26.000 --> 00:07:28.000]  一塌糊塗
[00:07:28.000 --> 00:07:32.000]  考考你去遊船河
[00:07:32.000 --> 00:07:36.000]  去過羅馬 去過意大利
[00:07:36.000 --> 00:07:40.000]  那是西羅馬帝國的首都
[00:07:40.000 --> 00:07:46.000]  東羅馬帝國的首都是伊斯坦堡
[00:07:46.000 --> 00:07:48.000]  土耳其
[00:07:48.000 --> 00:07:50.000]  為什麼是伊斯坦堡呢
[00:07:50.000 --> 00:07:53.000]  之前不是叫伊斯坦堡
[00:07:53.000 --> 00:07:56.000]  是叫康士坦丁堡
[00:07:56.000 --> 00:08:00.000]  用羅馬帝國的君王命名
[00:08:00.000 --> 00:08:07.000]  這兩個東西羅馬帝國的首都
[00:08:07.000 --> 00:08:09.000]  其實在教會歷史上很重要
[00:08:09.000 --> 00:08:14.000]  因為耶路撒冷教會再厲害
[00:08:14.000 --> 00:08:16.000]  再多人
[00:08:16.000 --> 00:08:19.000]  主後七十年
[00:08:19.000 --> 00:08:21.000]  羅馬軍隊入城
[00:08:21.000 --> 00:08:23.000]  拆毀聖殿
[00:08:23.000 --> 00:08:26.000]  今天你去聖地
[00:08:26.000 --> 00:08:28.000]  大概導遊都會帶你上山
[00:08:28.000 --> 00:08:30.000]  去那個堡壘上
[00:08:30.000 --> 00:08:35.000]  講當年猶太人可歌可泣
[00:08:35.000 --> 00:08:38.000]  的一段反抗的歷史
[00:08:38.000 --> 00:08:40.000]  主後七十年
[00:08:40.000 --> 00:08:46.000]  如果教會仍然只是在耶路撒冷
[00:08:46.000 --> 00:08:48.000]  就完了
[00:08:48.000 --> 00:08:50.000]  就沒有明天了
[00:08:50.000 --> 00:08:52.000]  感謝上帝
[00:08:52.000 --> 00:08:56.000]  在七十年教會已經向地極
[00:08:56.000 --> 00:08:58.000]  向外邦宣教
[00:08:58.000 --> 00:09:00.000]  傳福音
[00:09:00.000 --> 00:09:02.000]  所以羅馬有教會
[00:09:02.000 --> 00:09:05.000]  康士坦丁堡有教會
[00:09:05.000 --> 00:09:10.000]  安提阿里士勒使徒行傳有教會
[00:09:10.000 --> 00:09:12.000]  第五個教會
[00:09:12.000 --> 00:09:16.000]  亞歷山大埃及有教會
[00:09:16.000 --> 00:09:20.000]  這是使徒的教會
[00:09:20.000 --> 00:09:27.000]  在開始的時候急速地中海的發展
[00:09:27.000 --> 00:09:29.000]  去到公元第七世紀
[00:09:29.000 --> 00:09:34.000]  因為羅馬帝國的分裂教會也分開
[00:09:34.000 --> 00:09:41.000]  東西兩個不同的教會
[00:09:41.000 --> 00:09:44.000]  今天又是你聽過你沒聽過
[00:09:44.000 --> 00:09:45.000]  香港也有的
[00:09:45.000 --> 00:09:48.000]  東方正統教會
[00:09:48.000 --> 00:09:51.000]  簡稱東正教
[00:09:51.000 --> 00:09:52.000]  聽過了
[00:09:52.000 --> 00:09:54.000]  他們的聖話很厲害
[00:09:54.000 --> 00:09:55.000]  很神聖的
[00:09:55.000 --> 00:09:57.000]  我們要學多一點
[00:09:57.000 --> 00:09:58.000]  等等先
[00:09:58.000 --> 00:10:00.000]  看清楚一點
[00:10:00.000 --> 00:10:01.000]  西方的教會
[00:10:01.000 --> 00:10:07.000]  西羅馬帝國以羅馬為首都的歐洲
[00:10:07.000 --> 00:10:11.000]  東方教會取了正統的字
[00:10:11.000 --> 00:10:12.000]  orthodox
[00:10:12.000 --> 00:10:18.000]  西方教會取了大公的字
[00:10:18.000 --> 00:10:19.000]  Catholic
[00:10:19.000 --> 00:10:22.000]  Catholic不是天主教嗎?
[00:10:22.000 --> 00:10:27.000]  天主教的翻譯是中文翻譯
[00:10:27.000 --> 00:10:34.000]  不是歐洲西方教會自己的名稱
[00:10:34.000 --> 00:10:35.000]  分得到嗎?
[00:10:35.000 --> 00:10:36.000]  很複雜
[00:10:36.000 --> 00:10:37.000]  不要跟我們說這些
[00:10:37.000 --> 00:10:39.000]  教會怎樣傳福音
[00:10:39.000 --> 00:10:43.000]  你要明白教會的來龍去脈
[00:10:43.000 --> 00:10:46.000]  你才知道傳什麼福音
[00:10:46.000 --> 00:10:48.000]  不要傳錯
[00:10:48.000 --> 00:10:57.000]  這是跟我們中國華人教會很遙遠的
[00:10:57.000 --> 00:10:59.000]  沒有什麼關係的
[00:10:59.000 --> 00:11:01.000]  有的
[00:11:01.000 --> 00:11:02.000]  有的
[00:11:02.000 --> 00:11:12.000]  最早在文獻上記錄唐朝景教
[00:11:12.000 --> 00:11:17.000]  我解釋過景是光的意思
[00:11:17.000 --> 00:11:21.000]  來中國中原
[00:11:21.000 --> 00:11:25.000]  在唐朝的時候的傳教士
[00:11:25.000 --> 00:11:35.000]  是從敘利亞東方正統教會來中國的
[00:11:35.000 --> 00:11:41.000]  所以假如他們傳到公元第七世紀
[00:11:41.000 --> 00:11:45.000]  一直到今天還在這裡的話
[00:11:45.000 --> 00:11:49.000]  最早的中國教會就是東正教
[00:11:49.000 --> 00:11:55.000]  不過可惜在唐朝的年間
[00:11:55.000 --> 00:12:03.000]  外來的宗教受制於君王政治
[00:12:03.000 --> 00:12:07.000]  很多這些我不詳細討論了
[00:12:07.000 --> 00:12:16.000]  結果景教之後我們就沒有任何的記錄
[00:12:16.000 --> 00:12:22.000]  或者有任何的資料告訴我們
[00:12:22.000 --> 00:12:28.000]  可能他在很短的時間在長安
[00:12:28.000 --> 00:12:30.000]  在今天的西安
[00:12:30.000 --> 00:12:34.000]  曾經建立過教會翻譯聖經
[00:12:34.000 --> 00:12:36.000]  做了很多事情
[00:12:36.000 --> 00:12:39.000]  在當時的文獻留下的記錄
[00:12:39.000 --> 00:12:41.000]  明朝呢
[00:12:41.000 --> 00:12:43.000]  唐宋元明清
[00:12:43.000 --> 00:12:45.000]  你大概都背得出
[00:12:45.000 --> 00:12:53.000]  明朝就是西方大公羅馬
[00:12:53.000 --> 00:12:58.000]  用英文說我們叫Roman Catholic Church
[00:12:58.000 --> 00:12:59.000]  你大部分聽過了
[00:12:59.000 --> 00:13:02.000]  羅馬大公教會
[00:13:02.000 --> 00:13:10.000]  這個西方的大公教會在明朝耶穌會的修士
[00:13:10.000 --> 00:13:13.000]  很有名的利瑪竇有沒有聽過
[00:13:13.000 --> 00:13:15.000]  我還在這裡畢業呢
[00:13:15.000 --> 00:13:20.000]  這是耶穌會在教育上的成就
[00:13:20.000 --> 00:13:24.000]  他的宣教士非常優秀
[00:13:24.000 --> 00:13:28.000]  所以萬曆八年利瑪竇來到中國
[00:13:28.000 --> 00:13:34.000]  天主教這個翻譯真的值得敬佩
[00:13:34.000 --> 00:13:42.000]  來的是西方教會不懂中文的
[00:13:42.000 --> 00:13:45.000]  不懂中國文化的
[00:13:45.000 --> 00:13:51.000]  但他們堅持要找一個稱呼
[00:13:51.000 --> 00:13:55.000]  我們真的會說上帝、神
[00:13:55.000 --> 00:14:00.000]  這些全部都是中文裡已經有的概念
[00:14:00.000 --> 00:14:05.000]  止不語怪力亂神
[00:14:05.000 --> 00:14:07.000]  有沒有聽過這七個字
[00:14:07.000 --> 00:14:09.000]  沒有 所以我們完全不懂
[00:14:09.000 --> 00:14:16.000]  神是和怪、力、亂混在一起的
[00:14:16.000 --> 00:14:18.000]  上帝可能你聽過了
[00:14:18.000 --> 00:14:20.000]  元天上帝
[00:14:20.000 --> 00:14:23.000]  道教、迷信
[00:14:23.000 --> 00:14:28.000]  所以他們堅持製造一個甚麼話
[00:14:28.000 --> 00:14:30.000]  中國人一聽甚麼話
[00:14:30.000 --> 00:14:31.000]  你說甚麼話
[00:14:31.000 --> 00:14:34.000]  天主是這樣來的
[00:14:34.000 --> 00:14:42.000]  這是明朝萬曆年間羅馬大公教會
[00:14:42.000 --> 00:14:48.000]  到今天當然中國五大宗教
[00:14:48.000 --> 00:14:56.000]  天主教仍然是一個很重要在中國的教會
[00:14:56.000 --> 00:15:06.000]  但我們沙宣既不是屬於東方正統教會
[00:15:06.000 --> 00:15:12.000]  又不是屬於羅馬大公天主教會
[00:15:12.000 --> 00:15:14.000]  為甚麼呢?
[00:15:14.000 --> 00:15:18.000]  因為1517年改教運動
[00:15:18.000 --> 00:15:26.000]  這個原因塑造了今天我們不是東正教
[00:15:26.000 --> 00:15:30.000]  不是天主教 是基督教
[00:15:30.000 --> 00:15:35.000]  馬丁路德的改教運動發生在歐洲
[00:15:35.000 --> 00:15:40.000]  沒有發生在歐洲以外任何其他的地方
[00:15:40.000 --> 00:15:44.000]  所以你要真的去研究的話
[00:15:44.000 --> 00:15:50.000]  你需要研究中古歐洲歷史
[00:15:50.000 --> 00:15:54.000]  他們用的文字是拉丁文為主
[00:15:54.000 --> 00:16:00.000]  但如果你要認真去研讀的話
[00:16:00.000 --> 00:16:06.000]  中神一位以前的老師姚西伊博士
[00:16:06.000 --> 00:16:10.000]  他在大學讀歐洲歷史
[00:16:10.000 --> 00:16:18.000]  他的老師文革之後教他們讀馬丁路德的著作
[00:16:18.000 --> 00:16:20.000]  所以我問他你怎樣信耶穌
[00:16:20.000 --> 00:16:23.000]  他說是馬丁路德但我信耶穌
[00:16:23.000 --> 00:16:25.000]  懂不懂得聽?
[00:16:25.000 --> 00:16:27.000]  真的 不是說笑的
[00:16:27.000 --> 00:16:29.000]  不是隨便說的
[00:16:29.000 --> 00:16:31.000]  你要讀原典
[00:16:31.000 --> 00:16:35.000]  你要讀當時的著作
[00:16:35.000 --> 00:16:37.000]  用中文去讀不夠
[00:16:37.000 --> 00:16:39.000]  你要學拉丁文
[00:16:39.000 --> 00:16:43.000]  這是歐洲十六世紀教會
[00:16:43.000 --> 00:16:45.000]  西方教會
[00:16:45.000 --> 00:16:47.000]  東正教沒有改教運動
[00:16:47.000 --> 00:16:52.000]  西方的教會發生一件大事
[00:16:52.000 --> 00:16:55.000]  影響到今天
[00:16:55.000 --> 00:17:02.000]  甚至影響到我和你的福音信仰
[00:17:02.000 --> 00:17:08.000]  我小時候教會的牧師
[00:17:08.000 --> 00:17:13.000]  會告訴我們天主教是異端
[00:17:13.000 --> 00:17:17.000]  在天主教會讀書的朋友告訴我們
[00:17:17.000 --> 00:17:23.000]  天主教會看我們基督教是分裂的
[00:17:23.000 --> 00:17:27.000]  今天我們似乎是「攬頭攬頸」
[00:17:27.000 --> 00:17:29.000]  發生甚麼事?
[00:17:29.000 --> 00:17:31.000]  所以小心聽下去
[00:17:31.000 --> 00:17:33.000]  坐好一點 戴安全帶
[00:17:33.000 --> 00:17:35.000]  不要三個身位飛了出去
[00:17:35.000 --> 00:17:46.000]  沒錯 我們怎樣界定一個信仰是純正還是異端
[00:17:46.000 --> 00:17:50.000]  不是我們自己說的
[00:17:50.000 --> 00:17:56.000]  基礎是回到初期教會
[00:17:56.000 --> 00:18:00.000]  那個是源頭 那個是根源 那個是基礎
[00:18:00.000 --> 00:18:04.000]  教會的基礎是使徒信經
[00:18:04.000 --> 00:18:06.000]  我們沒有時間詳細討論
[00:18:06.000 --> 00:18:09.000]  我在培靈會講解過
[00:18:09.000 --> 00:18:13.000]  有九堂講道
[00:18:13.000 --> 00:18:16.000]  你有時間可以找來聽聽
[00:18:16.000 --> 00:18:19.000]  如果基於使徒信經
[00:18:19.000 --> 00:18:26.000]  東正教會 西方大公教會
[00:18:26.000 --> 00:18:31.000]  和改教運動的基督教會
[00:18:31.000 --> 00:18:40.000]  都完全沒有差別地相信使徒信經的內容
[00:18:40.000 --> 00:18:41.000]  聽得明白嗎?
[00:18:41.000 --> 00:18:45.000]  所以從這個歷史的基礎
[00:18:45.000 --> 00:18:49.000]  我們不能隨便說東正教是異端
[00:18:49.000 --> 00:18:53.000]  天主教是異端 基督教是異端
[00:18:53.000 --> 00:18:55.000]  他們說我們嘛 不行
[00:18:55.000 --> 00:19:00.000]  因為你要問客觀的根據
[00:19:00.000 --> 00:19:02.000]  我不喜歡他們
[00:19:02.000 --> 00:19:04.000]  不可以你喜不喜歡
[00:19:04.000 --> 00:19:09.000]  不是你的主觀的偏好 是事實
[00:19:09.000 --> 00:19:15.000]  使徒信經在華福運動上
[00:19:15.000 --> 00:19:17.000]  你們可能不知道
[00:19:17.000 --> 00:19:23.000]  曾經扮演過一個很重要的角色
[00:19:23.000 --> 00:19:26.000]  華福運動是落喪會議之後
[00:19:26.000 --> 00:19:30.000]  華人教會開始的
[00:19:30.000 --> 00:19:38.000]  當時大家參加華福會的工作會議
[00:19:38.000 --> 00:19:42.000]  都要簽落喪信約
[00:19:42.000 --> 00:19:48.000]  有些主流的宗派覺得
[00:19:48.000 --> 00:19:55.000]  我們不可以隨便簽一些新的信仰文件
[00:19:55.000 --> 00:19:57.000]  要開這麼多會議
[00:19:57.000 --> 00:20:00.000]  下一節我會解釋給你聽
[00:20:00.000 --> 00:20:03.000]  所以華福會做了一個決定
[00:20:03.000 --> 00:20:06.000]  就是你可以簽落喪信約
[00:20:06.000 --> 00:20:10.000]  也可以簽使徒信經
[00:20:10.000 --> 00:20:13.000]  聖公會 信義會
[00:20:13.000 --> 00:20:16.000]  這些大的宗派教會
[00:20:16.000 --> 00:20:21.000]  他們就選擇簽使徒信經
[00:20:21.000 --> 00:20:29.000]  這是歷史上和華人教會很接近的一次
[00:20:29.000 --> 00:20:33.000]  我們明白信仰的基礎
[00:20:33.000 --> 00:20:38.000]  在弟兄姊妹之間我們也有討論過
[00:20:38.000 --> 00:20:41.000]  我們和天主教會最大的分別
[00:20:41.000 --> 00:20:43.000]  我們不信聖母瑪利亞
[00:20:43.000 --> 00:20:47.000]  我們不接受教皇
[00:20:47.000 --> 00:20:51.000]  我們領聖餐不是不能吃的
[00:20:51.000 --> 00:20:53.000]  只是耶穌的身體
[00:20:53.000 --> 00:20:55.000]  可能你都沒有聽過
[00:20:55.000 --> 00:20:58.000]  這個叫transubstantiation
[00:20:58.000 --> 00:21:01.000]  聽過就知道了
[00:21:01.000 --> 00:21:03.000]  聖體化質說
[00:21:03.000 --> 00:21:06.000]  這些很玄妙
[00:21:06.000 --> 00:21:08.000]  長話短說
[00:21:08.000 --> 00:21:13.000]  改革運動不是討論這些問題
[00:21:13.000 --> 00:21:15.000]  改革運動的時候
[00:21:15.000 --> 00:21:19.000]  羅馬天主教會都沒有宣佈聖母升天
[00:21:19.000 --> 00:21:22.000]  都沒有宣佈她沒有原罪
[00:21:22.000 --> 00:21:27.000]  所以這些是後來很接近發生的事情
[00:21:27.000 --> 00:21:32.000]  十六世紀討論的關鍵
[00:21:32.000 --> 00:21:34.000]  為何要改革
[00:21:34.000 --> 00:21:40.000]  為何要呼籲教會迴轉悔改
[00:21:40.000 --> 00:21:44.000]  不是呼籲不信耶穌的人迴轉悔改
[00:21:44.000 --> 00:21:49.000]  那個焦點四個字你一定懂
[00:21:49.000 --> 00:21:53.000]  因、順、情、義
[00:21:53.000 --> 00:21:55.000]  不過我們一定解錯
[00:21:56.000 --> 00:21:58.000]  我知道了
[00:21:58.000 --> 00:21:59.000]  甚麼意思呢
[00:21:59.000 --> 00:22:01.000]  我舉手信耶穌就夠了
[00:22:01.000 --> 00:22:03.000]  因、順、情、義
[00:22:03.000 --> 00:22:05.000]  不是嗎?牧師
[00:22:05.000 --> 00:22:07.000]  不是
[00:22:07.000 --> 00:22:13.000]  所以我今天當著錄影放上youtube
[00:22:13.000 --> 00:22:16.000]  我澄清不是
[00:22:16.000 --> 00:22:18.000]  馬丁路德不是說你舉手信耶穌
[00:22:18.000 --> 00:22:21.000]  那個叫做因、順、情、義
[00:22:21.000 --> 00:22:25.000]  即是我舉手無效
[00:22:25.000 --> 00:22:27.000]  那要怎樣呢
[00:22:27.000 --> 00:22:29.000]  要哭、要病得醫治
[00:22:29.000 --> 00:22:32.000]  要滾在地上被聖靈逼到
[00:22:32.000 --> 00:22:36.000]  不要去搞這些
[00:22:36.000 --> 00:22:38.000]  回到聖經
[00:22:38.000 --> 00:22:40.000]  因、順、情、義
[00:22:40.000 --> 00:22:43.000]  其實是馬丁路德回到新約聖經
[00:22:43.000 --> 00:22:45.000]  我和你讀一讀
[00:22:45.000 --> 00:22:47.000]  你沒有聖經在手上
[00:22:47.000 --> 00:22:49.000]  疫情過了
[00:22:49.000 --> 00:22:51.000]  牧師可否派回聖經給我們
[00:22:51.000 --> 00:22:55.000]  已忽所書第二章
[00:22:55.000 --> 00:22:57.000]  已忽所書第二章
[00:22:57.000 --> 00:22:59.000]  你很熟悉的
[00:22:59.000 --> 00:23:01.000]  所以我讀的時候
[00:23:01.000 --> 00:23:03.000]  你可以和我一起背
[00:23:03.000 --> 00:23:06.000]  那我邀請你加入
[00:23:06.000 --> 00:23:07.000]  可以嗎
[00:23:07.000 --> 00:23:10.000]  第八節、第九節
[00:23:10.000 --> 00:23:12.000]  你們得救
[00:23:12.000 --> 00:23:14.000]  是本乎因
[00:23:14.000 --> 00:23:16.000]  也因著信
[00:23:16.000 --> 00:23:18.000]  我估你不會背
[00:23:18.000 --> 00:23:22.000]  這並不是出於自己
[00:23:22.000 --> 00:23:25.000]  乃是神所賜的
[00:23:25.000 --> 00:23:29.000]  也不是出於行為
[00:23:29.000 --> 00:23:33.000]  免得有人自誇
[00:23:33.000 --> 00:23:35.000]  厲害
[00:23:35.000 --> 00:23:36.000]  沙宣弟兄姐妹
[00:23:36.000 --> 00:23:38.000]  真是刮目相看
[00:23:38.000 --> 00:23:42.000]  我們有很多iPhone在前面對著
[00:23:42.000 --> 00:23:45.000]  重要的是
[00:23:45.000 --> 00:23:47.000]  只有四個字
[00:23:47.000 --> 00:23:48.000]  你以為是在說
[00:23:48.000 --> 00:23:49.000]  舉手信耶穌
[00:23:49.000 --> 00:23:51.000]  但保羅說這句話的時候
[00:23:51.000 --> 00:23:56.000]  他有上下文包著
[00:23:56.000 --> 00:24:01.000]  因著信前面那句
[00:24:01.000 --> 00:24:03.000]  是甚麼呢
[00:24:03.000 --> 00:24:05.000]  本乎因
[00:24:05.000 --> 00:24:07.000]  這是他的上文
[00:24:07.000 --> 00:24:09.000]  下文呢
[00:24:09.000 --> 00:24:11.000]  上文下理呢
[00:24:11.000 --> 00:24:14.000]  下理解釋呢
[00:24:14.000 --> 00:24:15.000]  是甚麼呢
[00:24:15.000 --> 00:24:19.000]  兩句的不是
[00:24:19.000 --> 00:24:22.000]  剛才你們沒有混亂
[00:24:22.000 --> 00:24:25.000]  我小時候背到現在都混亂
[00:24:25.000 --> 00:24:26.000]  第一
[00:24:26.000 --> 00:24:31.000]  不是出於自己
[00:24:31.000 --> 00:24:32.000]  第二
[00:24:32.000 --> 00:24:37.000]  不是出於行為
[00:24:37.000 --> 00:24:39.000]  甚麼是不是出於自己
[00:24:39.000 --> 00:24:42.000]  保羅再深一層解
[00:24:42.000 --> 00:24:48.000]  乃是神所賜的
[00:24:48.000 --> 00:24:52.000]  你說恩信稱義是你舉手
[00:24:52.000 --> 00:24:54.000]  不是啊
[00:24:54.000 --> 00:24:55.000]  我明明舉手的
[00:24:55.000 --> 00:24:56.000]  那保羅怎麼說呢
[00:24:56.000 --> 00:24:58.000]  第二章第一節
[00:24:58.000 --> 00:25:00.000]  不考你了
[00:25:00.000 --> 00:25:04.000]  你們死在過犯罪惡當中
[00:25:04.000 --> 00:25:09.000]  他叫你們活過來
[00:25:09.000 --> 00:25:12.000]  我們本來是怎樣的話
[00:25:12.000 --> 00:25:14.000]  只是比喻
[00:25:14.000 --> 00:25:19.000]  死在罪惡過犯當中
[00:25:19.000 --> 00:25:20.000]  我們犯罪
[00:25:20.000 --> 00:25:21.000]  我們作惡
[00:25:21.000 --> 00:25:22.000]  不是啊
[00:25:22.000 --> 00:25:23.000]  死了
[00:25:23.000 --> 00:25:26.000]  所以保羅這個比喻
[00:25:26.000 --> 00:25:29.000]  就是要解釋甚麼是恩典
[00:25:29.000 --> 00:25:31.000]  甚麼是神所賜的
[00:25:31.000 --> 00:25:34.000]  如果他沒有叫你活過來
[00:25:34.000 --> 00:25:36.000]  你懂得舉手嗎
[00:25:36.000 --> 00:25:41.000]  黃牧師今天帶我們去殮房開報道會
[00:25:41.000 --> 00:25:46.000]  樂程帶我們多唱幾首詩歌
[00:25:46.000 --> 00:25:47.000]  每個人都聽的
[00:25:47.000 --> 00:25:49.000]  不會逃跑的
[00:25:49.000 --> 00:25:52.000]  最後呼召
[00:25:52.000 --> 00:25:54.000]  信耶穌的舉手
[00:25:54.000 --> 00:25:56.000]  真的有一個舉手
[00:25:56.000 --> 00:25:58.000]  嚇死你
[00:25:58.000 --> 00:26:01.000]  對著死人
[00:26:01.000 --> 00:26:02.000]  甚麼反應都沒有
[00:26:02.000 --> 00:26:05.000]  除非他活過來
