
[00:00:00.000 --> 00:00:08.500]  今天跟大家分享的經文是出自於馬太福音的第一章
[00:09:26.000 --> 00:09:28.000]  在第一章的第一節的裏面
[00:09:28.000 --> 00:09:32.000]  我們已經知道這個是一個耶穌基督的續譜
[00:09:32.000 --> 00:09:35.000]  在這個續譜的裏面有兩個很重要的信息
[00:09:35.000 --> 00:09:38.000]  是需要我們去仔細去掌握的
[00:09:38.000 --> 00:09:43.000]  第一個就是要承接在創世紀裏面的神學
[00:09:43.000 --> 00:09:44.000]  什麼是神學?
[00:09:44.000 --> 00:09:51.000]  就是人能夠成為神在創造當中的受承托人的身份
[00:09:51.000 --> 00:09:54.000]  我們說到人要成為神的
[00:09:54.000 --> 00:09:57.000]  好像在這個創造當中的信仰一樣
[00:09:57.000 --> 00:10:01.000]  代表神在這裏完全處理管理這個創造
[00:10:01.000 --> 00:10:05.000]  第二點就是說到原來耶穌基督
[00:10:05.000 --> 00:10:10.000]  他的整個續譜原來是承接了一個很獨特的背景
[00:10:10.000 --> 00:10:15.000]  就是大衛這位君王的尊貴的身份
[00:10:15.000 --> 00:10:17.000]  所以為什麼在第一章的第一節的裏面
[00:10:17.000 --> 00:10:20.000]  我們馬上會看到原來耶穌基督的續譜
[00:10:20.000 --> 00:10:24.000]  分別要提到是阿伯拉罕的後裔
[00:10:24.000 --> 00:10:27.000]  和大衛的子孫這兩個重點
[00:10:27.000 --> 00:10:33.000]  其實就是首先要帶回去創世紀的神學的基礎裏面去看
[00:10:33.000 --> 00:10:39.000]  第二,也要看到這個續譜原來耶穌基督是承襲了一個
[00:10:39.000 --> 00:10:45.000]  屬於君王的尊貴身份的一個續譜來的
[00:10:45.000 --> 00:10:48.000]  從這兩個介紹的裏面
[00:10:48.000 --> 00:10:50.000]  更重要的就是讓我們知道
[00:10:50.000 --> 00:10:56.000]  進一步馬太怎樣去安排去寫這個續譜
[00:10:56.000 --> 00:11:01.000]  續譜其實寫的不是純粹是一個人與人之間連貫那麼簡單
[00:11:01.000 --> 00:11:05.000]  而是它背後有一個很重要的重特點特色
[00:11:05.000 --> 00:11:07.000]  是要顯露給我們知道的
[00:11:07.000 --> 00:11:14.000]  所以寫作的時候也需要有一個很獨特的寫作方法
[00:11:14.000 --> 00:11:19.000]  才能夠幫助一些讀到這個續譜的時候的讀者
[00:11:19.000 --> 00:11:21.000]  他能夠很容易去掌握
[00:11:21.000 --> 00:11:24.000]  因為說真的,這續譜你剛才讀的時候
[00:11:24.000 --> 00:11:26.000]  你會發覺一大堆的人名
[00:11:26.000 --> 00:11:29.000]  其實這些人名我讀夠了,聖經讀不夠
[00:11:29.000 --> 00:11:32.000]  根本連那些人名我也沒見過
[00:11:32.000 --> 00:11:34.000]  在這種種的人名裏面
[00:11:34.000 --> 00:11:37.000]  其實不是要你記下所有人名
[00:11:37.000 --> 00:11:42.000]  其實要記下這個續譜本身的意義所在
[00:11:42.000 --> 00:11:49.000]  究竟怎樣去編排是能夠將那個意義能夠更準確掌握
[00:11:49.000 --> 00:11:55.000]  剛才我們說的意義就是要回到創世紀那個受託人的身份
[00:11:55.000 --> 00:12:01.000]  第二,就是要說到尊貴的君王的族裔的身份
[00:12:01.000 --> 00:12:06.000]  所以在第一章的第十七節裏面
[00:12:06.000 --> 00:12:13.000]  馬太就為我們解釋他寫這個續譜的時候
[00:12:13.000 --> 00:12:16.000]  他為什麼選擇了用這種結構
[00:12:16.000 --> 00:12:19.000]  我們再看看第十七節他怎樣說
[00:12:19.000 --> 00:12:23.000]  他說,這樣從阿伯拉罕到大衛共有十四代
[00:12:23.000 --> 00:12:27.000]  從大衛到千字巴比倫的時候有十四代
[00:12:27.000 --> 00:12:33.000]  從千字巴比倫的時候到基督又有十四代
[00:12:33.000 --> 00:12:36.000]  這個解釋陳述就告訴我
[00:12:36.000 --> 00:12:41.000]  他又刻意將這個整個的續譜
[00:12:41.000 --> 00:12:44.000]  由阿伯拉罕或者我們從舊的聖經
[00:12:44.000 --> 00:12:47.000]  從這個創造的這個續譜這個主題
[00:12:47.000 --> 00:12:50.000]  一路延展到去耶穌基督的時候
[00:12:50.000 --> 00:12:53.000]  他將它分為三個的部分
[00:12:53.000 --> 00:12:59.000]  每一個部分他都將它分為十四代這樣去編寫
[00:12:59.000 --> 00:13:00.000]  那你就會問了
[00:13:00.000 --> 00:13:05.000]  為什麼要分為十四代又不十五代又不十六代
[00:13:05.000 --> 00:13:08.000]  又不十三代又不十代又十二代
[00:13:08.000 --> 00:13:10.000]  七代都不錯啊
[00:13:10.000 --> 00:13:13.000]  為什麼不按照那個原因呢
[00:13:13.000 --> 00:13:15.000]  原來是有個意義的
[00:13:15.000 --> 00:13:19.000]  在舊約解釋聖經的時候
[00:13:19.000 --> 00:13:24.000]  有泰人原來在式經上面有一種技巧
[00:13:24.000 --> 00:13:27.000]  他叫做Jamaatria
[00:13:27.000 --> 00:13:30.000]  Jamaatria這種解釋或者中文翻譯叫做
[00:13:30.000 --> 00:13:33.000]  格米穿亞這種思維
[00:13:33.000 --> 00:13:37.000]  是善用於在聖經裡面一些的數目字
[00:13:37.000 --> 00:13:40.000]  或者一些數碼
[00:13:40.000 --> 00:13:45.000]  來讓讀者能夠更清楚容易記得
[00:13:45.000 --> 00:13:49.000]  究竟這個寫作是有什麼特色
[00:13:49.000 --> 00:13:54.000]  因此這種做法其實在現在都很流行
[00:13:54.000 --> 00:13:56.000]  譬如有時你聽聽一位木者
[00:13:56.000 --> 00:13:58.000]  說到我今天有三點
[00:13:58.000 --> 00:14:00.000]  第一點第二點第三點
[00:14:00.000 --> 00:14:02.000]  有些大英展會就說為什麼是三點
[00:14:02.000 --> 00:14:04.000]  不是四點又不是五點又不是兩點
[00:14:04.000 --> 00:14:06.000]  但我都沒有這樣跟的
[00:14:06.000 --> 00:14:09.000]  聖經怎麼分我就怎麼說
[00:14:09.000 --> 00:14:12.000]  但是從這個傳統的裡面
[00:14:12.000 --> 00:14:18.000]  很多時候都喜歡用數目字來作為一種的
[00:14:18.000 --> 00:14:24.000]  幫助讀者能夠更深更掌握到這段經文的主旨
[00:14:24.000 --> 00:14:26.000]  於是乎他選了十四
[00:14:26.000 --> 00:14:32.000]  十四這個字按照在傳統猶太人的式經
[00:14:32.000 --> 00:14:35.000]  Jamaatria的技巧裡面
[00:14:35.000 --> 00:14:41.000]  原來就將大衛這個的希伯來文字
[00:14:41.000 --> 00:14:43.000]  即是說David
[00:14:43.000 --> 00:14:47.000]  David基本上只有三個字母
[00:14:47.000 --> 00:14:48.000]  就是D
[00:14:48.000 --> 00:14:50.000]  然後你可以說V
[00:14:50.000 --> 00:14:51.000]  然後D
[00:14:51.000 --> 00:14:55.000]  其實在希伯來文的裡面
[00:14:55.000 --> 00:14:58.000]  就沒有直接有一個數目字
[00:14:58.000 --> 00:15:01.000]  羅馬數目字1 2 3
[00:15:01.000 --> 00:15:03.000]  他們就用回一些字母
[00:15:03.000 --> 00:15:07.000]  然後去做代表每一個的數目字
[00:15:07.000 --> 00:15:10.000]  或者數目是什麼東西
[00:15:10.000 --> 00:15:11.000]  譬如最簡單Aleph
[00:15:11.000 --> 00:15:13.000]  Aleph不是第一個字母
[00:15:13.000 --> 00:15:15.000]  就當是1這樣
[00:15:15.000 --> 00:15:20.000]  當他們去找回大衛這個名稱的時候
[00:15:20.000 --> 00:15:22.000]  就叫做David
[00:15:22.000 --> 00:15:24.000]  就將DVD
[00:15:24.000 --> 00:15:28.000]  即是直接用英文對稱回來的希伯來文
[00:15:28.000 --> 00:15:32.000]  就算出來原來D就是4
[00:15:32.000 --> 00:15:35.000]  V就是等於6
[00:15:35.000 --> 00:15:36.000]  最後又是D就是4
[00:15:36.000 --> 00:15:40.000]  4+6+4就等於14
[00:15:40.000 --> 00:15:47.000]  用這個方法就藏在這個續譜寫作的結構裡面
[00:15:47.000 --> 00:15:48.000]  為什麼
[00:15:48.000 --> 00:15:50.000]  三個字母
[00:15:50.000 --> 00:15:52.000]  每個字母加起來就是14
[00:15:52.000 --> 00:15:56.000]  所以當在寫作的時候
[00:15:56.000 --> 00:16:00.000]  就很容易讓每一個讀者一看見的時候
[00:16:00.000 --> 00:16:01.000]  就會明白
[00:16:01.000 --> 00:16:03.000]  哦 14
[00:16:03.000 --> 00:16:05.000]  大衛那個名字
[00:16:05.000 --> 00:16:08.000]  原來這個續譜是關乎於大衛
[00:16:08.000 --> 00:16:11.000]  我們這個王的續譜來的
[00:16:11.000 --> 00:16:12.000]  這個王是什麼
[00:16:12.000 --> 00:16:15.000]  原來是一個君王
[00:16:15.000 --> 00:16:20.000]  是我們猶太人很尊重的一個君王來的
[00:16:20.000 --> 00:16:22.000]  所以從這樣的記載裡面
[00:16:22.000 --> 00:16:24.000]  就讓我們能夠明白
[00:16:24.000 --> 00:16:26.000]  或者當讀者去讀到的時候
[00:16:26.000 --> 00:16:31.000]  就更快地去掌握到原來在這個續譜裡面
[00:16:31.000 --> 00:16:40.000]  要強調的是耶穌基督有王室成員這個尊貴的身份
[00:16:40.000 --> 00:16:47.000]  這個是很小心地去用原本一個人名
[00:16:47.000 --> 00:16:49.000]  他本身的意義
[00:16:49.000 --> 00:16:52.000]  用他來衍生的一種方法
[00:16:52.000 --> 00:17:00.000]  來去建構出一種幫助讀者去記得這個續譜的特色
[00:17:00.000 --> 00:17:05.000]  所以我們解經不要說很特別
[00:17:05.000 --> 00:17:07.000]  於是乎我們就整本聖經解拆了
[00:17:07.000 --> 00:17:09.000]  把他從頭砌過數目字
[00:17:09.000 --> 00:17:10.000]  看看哪一段聖經
[00:17:10.000 --> 00:17:11.000]  怎麼組砌又砌
[00:17:11.000 --> 00:17:13.000]  好像大溫茲曲那樣
[00:17:13.000 --> 00:17:15.000]  就像達文西密碼那樣
[00:17:15.000 --> 00:17:17.000]  去砌一下意思
[00:17:17.000 --> 00:17:18.000]  不是
[00:17:18.000 --> 00:17:20.000]  作者是一個動機
[00:17:20.000 --> 00:17:26.000]  是用了一個這樣的特色來幫助我們作為讀者去明白
[00:17:26.000 --> 00:17:29.000]  而且這個做法不是隱藏的
[00:17:29.000 --> 00:17:32.000]  是說得很明白在第一章第17節裡面
[00:17:32.000 --> 00:17:34.000]  所以簡單一點說
[00:17:34.000 --> 00:17:37.000]  馬太福音的第一章的第一節
[00:17:37.000 --> 00:17:39.000]  和第一章的第17節
[00:17:39.000 --> 00:17:42.000]  是將他首尾呼應
[00:17:42.000 --> 00:17:45.000]  同樣說到耶穌基督的續譜
[00:17:45.000 --> 00:17:48.000]  但是當說到耶穌基督的續譜的時候
[00:17:48.000 --> 00:17:50.000]  他就拉回去讓我們看
[00:17:50.000 --> 00:17:55.000]  原來是和王室的續譜是有直接的關聯的
[00:17:55.000 --> 00:17:57.000]  這是第一點
[00:17:57.000 --> 00:18:00.000]  第二點從這段聖經裡面
[00:18:00.000 --> 00:18:02.000]  更特別的就是記載了
[00:18:02.000 --> 00:18:07.000]  一連串的女士名稱
[00:18:07.000 --> 00:18:11.000]  或者關乎一些女士的名字
[00:18:11.000 --> 00:18:13.000]  在一個續譜裡面
[00:18:13.000 --> 00:18:15.000]  在傳統的續譜記載當中
[00:18:15.000 --> 00:18:18.000]  在東方世界包括猶太人
[00:18:18.000 --> 00:18:24.000]  其實通常續譜都不會以女性為主調去介紹
[00:18:24.000 --> 00:18:27.000]  當要記載一些女性的名字的時候
[00:18:27.000 --> 00:18:29.000]  其實真是有很獨特的意義
[00:18:29.000 --> 00:18:34.000]  才會將女性的名字擺在一個續譜當中
[00:18:34.000 --> 00:18:36.000]  在這段聖經裡面
[00:18:36.000 --> 00:18:40.000]  我們總共看到有五個女士的名字
[00:18:40.000 --> 00:18:43.000]  是加在這段聖經當中
[00:18:43.000 --> 00:18:46.000]  在這五位女士當中
[00:18:46.000 --> 00:18:47.000]  包括哪幾個
[00:18:47.000 --> 00:18:50.000]  包括卡瑪
[00:18:50.000 --> 00:18:53.000]  包括拉合
[00:18:53.000 --> 00:18:56.000]  包括了路德
[00:18:56.000 --> 00:18:59.000]  包括了別士巴
[00:18:59.000 --> 00:19:03.000]  和最後我們所認識的瑪利亞
[00:19:03.000 --> 00:19:07.000]  不過雖然包括這五個女士在這個續譜裡面
[00:19:07.000 --> 00:19:10.000]  但是其實並非說這五個女士的名字
[00:19:10.000 --> 00:19:12.000]  完全就出現在這裡
[00:19:12.000 --> 00:19:16.000]  其中只有四個是有直接記載到她的名字
[00:19:16.000 --> 00:19:19.000]  就是塔馬拉俠路德和瑪利亞
[00:19:19.000 --> 00:19:22.000]  但是有一個沒有記載她的名字
[00:19:22.000 --> 00:19:24.000]  叫做別士巴
[00:19:24.000 --> 00:19:26.000]  就選用了另一個陳述
[00:19:26.000 --> 00:19:29.000]  去介紹這個別士巴
[00:19:29.000 --> 00:19:32.000]  就在第六節那裡介紹了
[00:19:32.000 --> 00:19:36.000]  大衛松烏利亞的妻子
[00:19:36.000 --> 00:19:38.000]  生索羅門
[00:19:38.000 --> 00:19:40.000]  用了烏利亞的妻子
[00:19:40.000 --> 00:19:44.000]  來取代了別士巴她這個名字
[00:19:44.000 --> 00:19:46.000]  那為什麼呢
[00:19:46.000 --> 00:19:48.000]  我們一會兒會再詳細解釋
[00:19:48.000 --> 00:19:50.000]  看看為什麼會這樣
[00:19:50.000 --> 00:19:53.000]  在這個特別的安排之下
[00:19:53.000 --> 00:19:58.000]  這五個女士加插在一個續譜裡面
[00:19:58.000 --> 00:20:02.000]  這是一個非比尋常的做法
[00:20:02.000 --> 00:20:06.000]  因為每逢這些女士放進去的時候
[00:20:06.000 --> 00:20:07.000]  一定有原因
[00:20:07.000 --> 00:20:09.000]  剛才我已經說過
[00:20:09.000 --> 00:20:11.000]  在這五個女士當中
[00:20:11.000 --> 00:20:13.000]  原來其中一個特點就是
[00:20:13.000 --> 00:20:18.000]  她們有三個都是非猶太裔的人士
[00:20:18.000 --> 00:20:20.000]  包括誰呢
[00:20:20.000 --> 00:20:23.000]  第一個我所說的他媽
[00:20:23.000 --> 00:20:25.000]  他媽是誰呢
[00:20:25.000 --> 00:20:30.000]  他媽其實就是猶太他的媳婦
[00:20:30.000 --> 00:20:34.000]  猶太後來就周到玩的
[00:20:34.000 --> 00:20:36.000]  這個人是沒空的
[00:20:36.000 --> 00:20:38.000]  經常周到玩的
[00:20:38.000 --> 00:20:43.000]  有空就去阿道蘭那裡找一個阿道蘭人
[00:20:43.000 --> 00:20:46.000]  然後就跟他走上去停船
[00:20:46.000 --> 00:20:48.000]  周到威啊去玩
[00:20:48.000 --> 00:20:51.000]  所以猶太娶老婆
[00:20:51.000 --> 00:20:53.000]  他娶老婆的老婆也是
[00:20:53.000 --> 00:20:56.000]  隨著阿道蘭人跟他一起去玩的時候
[00:20:56.000 --> 00:20:58.000]  遇見一個嘉男女子
[00:20:58.000 --> 00:21:01.000]  娶了嘉男女子為妻
[00:21:01.000 --> 00:21:05.000]  所以猶太不知道怎麼做父親的
[00:21:05.000 --> 00:21:10.000]  不過後來他就跟這個嘉男女子
[00:21:10.000 --> 00:21:12.000]  生了三個兒子
[00:21:12.000 --> 00:21:14.000]  生了三個兒子
[00:21:14.000 --> 00:21:16.000]  第一個出生的時候
[00:21:16.000 --> 00:21:19.000]  是在家裡看著兒子出生
[00:21:19.000 --> 00:21:21.000]  跟他命名之外
[00:21:21.000 --> 00:21:24.000]  其餘時間他都不知道去了哪裡
[00:21:24.000 --> 00:21:26.000]  總之他去了別的地方
[00:21:26.000 --> 00:21:29.000]  老婆生孩子都不在家裡
[00:21:29.000 --> 00:21:31.000]  所以另外兩個兒子
