
[00:00:00.000 --> 00:00:06.000]  曾經有人用四季來比喻人生
[00:02:48.000 --> 00:02:51.000]  爬到上山頂的時候
[00:02:51.000 --> 00:02:54.000]  嘩 真的不同
[00:02:54.000 --> 00:02:56.000]  上到山頂
[00:02:56.000 --> 00:02:58.000]  有清新的空氣
[00:02:58.000 --> 00:03:00.000]  有廣闊的視野
[00:03:00.000 --> 00:03:02.000]  有無盡的美景
[00:03:02.000 --> 00:03:04.000]  高瞻遠矚
[00:03:04.000 --> 00:03:06.000]  別有天地
[00:03:06.000 --> 00:03:08.000]  還有一樣我覺得好的
[00:03:08.000 --> 00:03:12.000]  可以看看下面爬的人
[00:03:12.000 --> 00:03:14.000]  看看他們多辛苦
[00:03:14.000 --> 00:03:16.000]  然後跟他們握握手
[00:03:16.000 --> 00:03:18.000]  叫他們加油
[00:03:18.000 --> 00:03:20.000]  然後繼續努力
[00:03:20.000 --> 00:03:24.000]  我覺得用爬山來比喻人生
[00:03:24.000 --> 00:03:27.000]  即是說我們爬到一個地步的時候
[00:03:27.000 --> 00:03:29.000]  我們有經驗
[00:03:29.000 --> 00:03:31.000]  我們有豐富的視野
[00:03:31.000 --> 00:03:34.000]  我們看的東西不同我們年輕的時候所看
[00:03:34.000 --> 00:03:37.000]  我覺得用這個來比喻人生
[00:03:37.000 --> 00:03:41.000]  就是越走越豐富
[00:03:41.000 --> 00:03:45.000]  越過就越得神的祝福
[00:03:45.000 --> 00:03:47.000]  在聖經裏面
[00:03:47.000 --> 00:03:51.000]  其實它是用樹來比喻人生
[00:03:51.000 --> 00:03:54.000]  聖經裏面說樹木
[00:03:54.000 --> 00:03:56.000]  很多時候用來比喻人生
[00:03:56.000 --> 00:03:58.000]  我又很喜歡
[00:03:58.000 --> 00:04:00.000]  在這段經文裏面說
[00:04:00.000 --> 00:04:03.000]  義人要發旺於中樹
[00:04:03.000 --> 00:04:08.000]  生長於利巴嫩的向柏樹
[00:04:08.000 --> 00:04:18.000]  今天我要和這篇詩篇和大家說義人發旺的幾個特質
[00:04:18.000 --> 00:04:20.000]  第一個義人發旺的特質就是
[00:04:20.000 --> 00:04:24.000]  他長青不老
[00:04:24.000 --> 00:04:26.000]  如果你看這段經文的時候
[00:04:26.000 --> 00:04:30.000]  你會發現義人用兩種樹來形容人生
[00:04:30.000 --> 00:04:34.000]  而這兩種樹都是長青樹
[00:04:34.000 --> 00:04:39.000]  中樹、利巴嫩的向柏樹
[00:04:39.000 --> 00:04:43.000]  它們都是長青而且它們都是很直立的
[00:04:43.000 --> 00:04:47.000]  一直高聳入雲霄
[00:04:47.000 --> 00:04:49.000]  如果你看的時候
[00:04:49.000 --> 00:04:53.000]  你會看到它們的樹不會這樣彎彎曲曲的上去
[00:04:53.000 --> 00:04:58.000]  它們也不會有很多枝條往旁邊去生長
[00:04:58.000 --> 00:05:00.000]  就是這樣直上去
[00:05:00.000 --> 00:05:03.000]  這些就是中樹
[00:05:03.000 --> 00:05:09.000]  然後向柏樹你也看到它同樣是直立而是長青
[00:05:09.000 --> 00:05:13.000]  所以師人用這兩種樹來表明人生
[00:05:13.000 --> 00:05:16.000]  我覺得有相同的地方
[00:05:16.000 --> 00:05:19.000]  相同的地方是長青
[00:05:19.000 --> 00:05:21.000]  它們充滿了生命力
[00:05:21.000 --> 00:05:23.000]  它們不會枯萎
[00:05:23.000 --> 00:05:26.000]  長年四季都是青綠的
[00:05:26.000 --> 00:05:29.000]  第二就是它們直立的高聳
[00:05:29.000 --> 00:05:31.000]  它們是美麗的
[00:05:31.000 --> 00:05:37.000]  使人的生命是長青而又是直立
[00:05:37.000 --> 00:05:41.000]  但是為什麼用兩種樹木來形容人生呢?
[00:05:41.000 --> 00:05:44.000]  我相信其中有一個意義就是說
[00:05:44.000 --> 00:05:46.000]  它們裡面不同的地方
[00:05:46.000 --> 00:05:48.000]  不同的地方在哪裡呢?
[00:05:48.000 --> 00:05:53.000]  大家知道中樹在熱帶的地方經常會找到
[00:05:53.000 --> 00:05:55.000]  如果你有機會去聖地的時候
[00:05:55.000 --> 00:05:57.000]  你去耶利哥城
[00:05:57.000 --> 00:06:00.000]  耶利哥城就是中樹之城
[00:06:00.000 --> 00:06:02.000]  而你去耶利哥城的時候
[00:06:02.000 --> 00:06:05.000]  你會看到一排一排的中樹
[00:06:05.000 --> 00:06:09.000]  而它們最盛出產的就是那些叫椰棗
[00:06:09.000 --> 00:06:11.000]  那些叫Date
[00:06:11.000 --> 00:06:14.000]  而經常是用來出口的
[00:06:14.000 --> 00:06:16.000]  那些棗很甜
[00:06:16.000 --> 00:06:18.000]  而中樹在死海一帶
[00:06:18.000 --> 00:06:23.000]  它都是一樣發黃一樣長青
[00:06:23.000 --> 00:06:26.000]  熱帶就是中樹
[00:06:26.000 --> 00:06:28.000]  而利巴嫩的向柏樹
[00:06:28.000 --> 00:06:31.000]  大家知道利巴嫩是在以色列的北面
[00:06:31.000 --> 00:06:35.000]  以色列的北面是寒冷的
[00:06:35.000 --> 00:06:38.000]  在利巴嫩在寒冬的時候
[00:06:38.000 --> 00:06:42.000]  向柏樹照樣來到青綠
[00:06:42.000 --> 00:06:45.000]  所以一個是熱帶一個是寒帶
[00:06:45.000 --> 00:06:49.000]  然後一個是低谷或者在低地
[00:06:49.000 --> 00:06:52.000]  就是死海的地方
[00:06:52.000 --> 00:06:54.000]  然後另一個是高山
[00:06:54.000 --> 00:06:59.000]  所以無論是寒或者熱或者高或者低
[00:06:59.000 --> 00:07:04.000]  二人發黃在哪個地方都是一樣
[00:07:04.000 --> 00:07:07.000]  都是長青都是正直
[00:07:07.000 --> 00:07:11.000]  大家看到私人區的特別用意嗎
[00:07:11.000 --> 00:07:14.000]  二人無論放在哪裏都好看
[00:07:14.000 --> 00:07:19.000]  二人無論放在哪個環境都好看
[00:07:19.000 --> 00:07:23.000]  頂姐妹你放在哪個環境好看呢
[00:07:23.000 --> 00:07:27.000]  有些人放在順境的時候都好看
[00:07:27.000 --> 00:07:30.000]  當順境環境暢順的時候
[00:07:30.000 --> 00:07:33.000]  他們是笑容可規的
[00:07:33.000 --> 00:07:35.000]  他們是熱誠奔放
[00:07:35.000 --> 00:07:38.000]  他們可以和和睦共處
[00:07:38.000 --> 00:07:40.000]  沒問題的
[00:07:40.000 --> 00:07:43.000]  但當他們遇到困境的時候
[00:07:43.000 --> 00:07:46.000]  他們就開始埋怨開始批評
[00:07:46.000 --> 00:07:49.000]  他們裏面醜陋的東西就會被挑起
[00:07:49.000 --> 00:07:52.000]  然後他們和以前完全不一樣
[00:07:52.000 --> 00:07:55.000]  叫做原形畢露
[00:07:55.000 --> 00:07:59.000]  頂姐妹你有沒有見過這些人呢
[00:07:59.000 --> 00:08:03.000]  大家好像還沒吃早餐
[00:08:03.000 --> 00:08:05.000]  沒什麼力氣
[00:08:05.000 --> 00:08:09.000]  我講到我希望下面和我有些互動
[00:08:09.000 --> 00:08:13.000]  不需要很強烈的互動
[00:08:13.000 --> 00:08:16.000]  你有時點個頭搖個頭
[00:08:16.000 --> 00:08:19.000]  是不是好不好
[00:08:19.000 --> 00:08:23.000]  你們同意了
[00:08:23.000 --> 00:08:27.000]  我希望待會的反應熱烈一點
[00:08:27.000 --> 00:08:29.000]  大家有沒有見過這些人呢
[00:08:29.000 --> 00:08:31.000]  在順境的時候很好看
[00:08:31.000 --> 00:08:35.000]  你放他在逆境的時候就變了樣子
[00:08:35.000 --> 00:08:37.000]  有另外一種呢
[00:08:37.000 --> 00:08:40.000]  你放他在逆境的時候很好看
[00:08:40.000 --> 00:08:43.000]  當他窮困的時候
[00:08:43.000 --> 00:08:45.000]  他就發奮圖強
[00:08:45.000 --> 00:08:47.000]  他就堅忍不屈
[00:08:47.000 --> 00:08:49.000]  他一直會忍耐
[00:08:49.000 --> 00:08:52.000]  然後他會和人很好
[00:08:52.000 --> 00:08:55.000]  但是一爬上成功的樓梯上
[00:08:55.000 --> 00:08:58.000]  他就不可一世了
[00:08:58.000 --> 00:08:59.000]  意氣風發
[00:08:59.000 --> 00:09:01.000]  趾高氣揚
[00:09:01.000 --> 00:09:04.000]  最後他疏於防範
[00:09:04.000 --> 00:09:06.000]  以致他失敗
[00:09:06.000 --> 00:09:07.000]  跌倒
[00:09:07.000 --> 00:09:10.000]  大家有沒有見過我們身邊有這些人呢
[00:09:10.000 --> 00:09:15.000]  有吧
[00:09:15.000 --> 00:09:19.000]  希望不是你
[00:09:19.000 --> 00:09:22.000]  希望你放在哪個地方都好看
[00:09:22.000 --> 00:09:26.000]  在熱帶、韓大、低谷、高山
[00:09:26.000 --> 00:09:28.000]  你都是很好看的
[00:09:28.000 --> 00:09:30.000]  都是長青、正直
[00:09:30.000 --> 00:09:34.000]  這就是二人的生命
[00:09:34.000 --> 00:09:36.000]  我剛剛從菲律賓回來
[00:09:36.000 --> 00:09:40.000]  我星期一從菲律賓坐飛機回來
[00:09:40.000 --> 00:09:42.000]  我星期四就來奧泰華
[00:09:42.000 --> 00:09:45.000]  星期一早上坐飛機
[00:09:45.000 --> 00:09:48.000]  前一晚我和一個家庭一起吃飯
[00:09:48.000 --> 00:09:52.000]  這個家庭其實我認識他們已經三十多年
[00:09:52.000 --> 00:09:54.000]  差不多四十年
[00:09:54.000 --> 00:09:57.000]  那時候我在他們中間牧養
[00:09:57.000 --> 00:10:02.000]  這個家庭是讓我很受感動的一個家庭
[00:10:02.000 --> 00:10:05.000]  我去的時候
[00:10:05.000 --> 00:10:08.000]  他們的爸爸已經去世了
[00:10:08.000 --> 00:10:10.000]  他們的爸爸
[00:10:10.000 --> 00:10:12.000]  我去的時候
[00:10:12.000 --> 00:10:16.000]  他們的媽媽已經癱瘓在床上
[00:10:16.000 --> 00:10:19.000]  而他們的爸爸去世
[00:10:19.000 --> 00:10:22.000]  而他們的媽媽癱瘓
[00:10:22.000 --> 00:10:24.000]  相差大概半年的時間
[00:10:24.000 --> 00:10:27.000]  而當他們的媽媽癱瘓的時候
[00:10:27.000 --> 00:10:30.000]  那個大女兒只有十七歲
[00:10:30.000 --> 00:10:32.000]  那個二女兒就十五歲
[00:10:32.000 --> 00:10:34.000]  然後有兩個弟弟
[00:10:34.000 --> 00:10:37.000]  十二歲和六歲
[00:10:37.000 --> 00:10:39.000]  如果這樣看
[00:10:39.000 --> 00:10:41.000]  這個家庭是不是很可憐
[00:10:41.000 --> 00:10:43.000]  可不可憐
[00:10:43.000 --> 00:10:45.000]  很可憐 他們信主
[00:10:45.000 --> 00:10:47.000]  如果是普通人可能就埋怨
[00:10:47.000 --> 00:10:49.000]  怨天尤人
[00:10:49.000 --> 00:10:52.000]  但是我去的時候
[00:10:52.000 --> 00:10:54.000]  他們有一個雜貨舖
[00:10:54.000 --> 00:10:57.000]  這個雜貨舖其實小小的
[00:10:57.000 --> 00:11:00.000]  兩個姐姐就沒辦法再讀書
[00:11:00.000 --> 00:11:04.000]  所以就要負起整個雜貨舖
[00:11:04.000 --> 00:11:08.000]  和整個家的運作
[00:11:08.000 --> 00:11:11.000]  十七歲和十五歲
[00:11:11.000 --> 00:11:14.000]  他們在一個小鎮
[00:11:14.000 --> 00:11:17.000]  其實這個小鎮做雜貨
[00:11:17.000 --> 00:11:20.000]  星期天是最好生意
[00:11:20.000 --> 00:11:23.000]  但是他們家裡
[00:11:23.000 --> 00:11:25.000]  爸爸媽媽教導
[00:11:25.000 --> 00:11:27.000]  星期天是要去教堂
[00:11:27.000 --> 00:11:29.000]  星期天是安息
[00:11:29.000 --> 00:11:32.000]  所以他們雖然在人看來很可憐
[00:11:32.000 --> 00:11:34.000]  經濟是缺缺
[00:11:34.000 --> 00:11:39.000]  沒辦法這麼順利去操作
[00:11:39.000 --> 00:11:41.000]  但是他們仍然持守
[00:11:41.000 --> 00:11:44.000]  星期天他們不開門
[00:11:44.000 --> 00:11:47.000]  有些人就說你怎麼這麼傻
[00:11:47.000 --> 00:11:52.000]  這個叫做生意上的自殺
[00:11:52.000 --> 00:11:54.000]  一定死的 為什麼呢
[00:11:54.000 --> 00:11:56.000]  因為你星期天不開門
[00:11:56.000 --> 00:11:59.000]  你的客人就去別的店買
[00:11:59.000 --> 00:12:02.000]  買開了就不會回來
[00:12:02.000 --> 00:12:05.000]  但是他們持守
[00:12:05.000 --> 00:12:07.000]  他們星期天來做什麼呢
[00:12:07.000 --> 00:12:10.000]  他們來教會不單單來崇拜
[00:12:10.000 --> 00:12:13.000]  他們還來教主一學
[00:12:13.000 --> 00:12:15.000]  他們教小的
[00:12:15.000 --> 00:12:18.000]  看見他們那種投入熱心
[00:12:18.000 --> 00:12:21.000]  我心裡非常感動
[00:12:21.000 --> 00:12:27.000]  神照顧這個二人的家
[00:12:27.000 --> 00:12:29.000]  他們在困難的時候
[00:12:29.000 --> 00:12:31.000]  他們很好看
[00:12:31.000 --> 00:12:36.000]  他們經過兩次的火災
[00:12:36.000 --> 00:12:38.000]  有一次我在他們那裡
[00:12:38.000 --> 00:12:44.000]  晚上火燒到他們旁邊停了
[00:12:44.000 --> 00:12:47.000]  第二次我不在他們那裡
[00:12:47.000 --> 00:12:49.000]  我已經離開了
[00:12:49.000 --> 00:12:51.000]  他們告訴我
[00:12:51.000 --> 00:12:53.000]  火燒到他們旁邊
[00:12:53.000 --> 00:12:55.000]  然後風向一轉
[00:12:55.000 --> 00:12:58.000]  那些火就回頭
[00:12:58.000 --> 00:13:02.000]  就是留下了他們的店
[00:13:02.000 --> 00:13:04.000]  當然我也不希望大家祈求
[00:13:04.000 --> 00:13:06.000]  這些神蹟
[00:13:06.000 --> 00:13:09.000]  不一定可以發生在你們身上
[00:13:09.000 --> 00:13:15.000]  但是我覺得神在祂的主權安排下
[00:13:15.000 --> 00:13:18.000]  祂特別保守這個家
[00:13:18.000 --> 00:13:20.000]  他們在困難的時候
[00:13:20.000 --> 00:13:22.000]  他們持守
[00:13:22.000 --> 00:13:23.000]  過去這個星期天
[00:13:23.000 --> 00:13:26.000]  我和他們一起吃飯的時候
[00:13:26.000 --> 00:13:30.000]  他們現在的姐姐和弟弟
[00:13:30.000 --> 00:13:33.000]  都做了教會的長老
[00:13:33.000 --> 00:13:36.000]  他們生意蒙神的恩典
[00:13:36.000 --> 00:13:38.000]  做得很好
[00:13:38.000 --> 00:13:40.000]  很富裕
[00:13:40.000 --> 00:13:42.000]  第二個姐姐
[00:13:42.000 --> 00:13:44.000]  二女
[00:13:44.000 --> 00:13:45.000]  她在另外一個城鎮
[00:13:45.000 --> 00:13:47.000]  嫁到另外一個地方
[00:13:47.000 --> 00:13:50.000]  在那裡她也做得很好的生意
[00:13:50.000 --> 00:13:53.000]  然後奉獻買地
[00:13:53.000 --> 00:13:55.000]  然後建禮拜堂
[00:13:55.000 --> 00:13:58.000]  在教會裡面熱心侍奉
[00:13:58.000 --> 00:14:00.000]  他們四兄弟姐妹
[00:14:00.000 --> 00:14:02.000]  在主的面前
[00:14:02.000 --> 00:14:04.000]  持守他們一直以來
[00:14:04.000 --> 00:14:07.000]  在神面前的信仰純正
[00:14:07.000 --> 00:14:09.000]  所以神祝福他們
[00:14:09.000 --> 00:14:11.000]  他們到了現在
[00:14:11.000 --> 00:14:13.000]  有了差不多經濟的力量
[00:14:13.000 --> 00:14:15.000]  也算是很富裕
[00:14:15.000 --> 00:14:17.000]  但是從不會有一種
[00:14:17.000 --> 00:14:20.000]  有錢人的氣焰
[00:14:20.000 --> 00:14:22.000]  他們和人之間的相處
[00:14:22.000 --> 00:14:24.000]  是非常好
[00:14:24.000 --> 00:14:26.000]  在教會裡面侍奉
[00:14:26.000 --> 00:14:28.000]  沒有什麼要求
[00:14:28.000 --> 00:14:30.000]  就是擺相
[00:14:30.000 --> 00:14:32.000]  又擺相
[00:14:32.000 --> 00:14:34.000]  二人放在什麼地方都好看
[00:14:34.000 --> 00:14:36.000]  姐妹
[00:14:36.000 --> 00:14:37.000]  我們也要知道
[00:14:37.000 --> 00:14:38.000]  神有很多時候
[00:14:38.000 --> 00:14:41.000]  不只是讓我們在信境裡面
[00:14:41.000 --> 00:14:44.000]  有時候也會放我們在逆境裡面
[00:14:44.000 --> 00:14:46.000]  姐妹你有沒有預備
[00:14:46.000 --> 00:14:48.000]  有沒有心理準備
[00:14:48.000 --> 00:14:50.000]  當神放你在不同的地方
[00:14:50.000 --> 00:14:55.000]  你能不能像種樹和香柏一樣
[00:14:55.000 --> 00:15:02.000]  都是長青正直高聳美麗
[00:15:02.000 --> 00:15:06.000]  這就是二人的第一個特徵
[00:15:06.000 --> 00:15:08.000]  二人第二個特徵
[00:15:08.000 --> 00:15:11.000]  為什麼能夠長青不老
[00:15:11.000 --> 00:15:13.000]  就是因為他們有第二個特徵
[00:15:13.000 --> 00:15:15.000]  他們是謹廉於主
[00:15:15.000 --> 00:15:17.000]  他們被災於耶和華的電中
[00:15:17.000 --> 00:15:21.000]  發旺在我們神的院內
[00:15:21.000 --> 00:15:25.000]  他們被災於神的電中
[00:15:25.000 --> 00:15:29.000]  然後發旺在神的院內
[00:15:29.000 --> 00:15:31.000]  弟兄姐妹
[00:15:31.000 --> 00:15:32.000]  你看這個字
[00:15:32.000 --> 00:15:34.000]  這個災這個字
[00:15:34.000 --> 00:15:36.000]  要大家特別注意
[00:15:36.000 --> 00:15:39.000]  災是什麼意思呢
[00:15:39.000 --> 00:15:40.000]  呂鎮忠的譯本
[00:15:40.000 --> 00:15:44.000]  他翻譯為被移植
[00:15:44.000 --> 00:15:47.000]  被移植到神的電裡面
[00:15:47.000 --> 00:15:49.000]  移植是什麼意思呢
[00:15:49.000 --> 00:15:51.000]  移植就是本來他不在這裡
[00:15:51.000 --> 00:15:55.000]  他現在被移到這裡
[00:15:55.000 --> 00:15:57.000]  這是屬靈的移植
[00:15:57.000 --> 00:16:02.000]  我們說移植或者移一件事
[00:16:02.000 --> 00:16:05.000]  可以有不同的說法
[00:16:05.000 --> 00:16:07.000]  譬如我們中間很多人
[00:16:07.000 --> 00:16:09.000]  都應該是移民過來的
[00:16:09.000 --> 00:16:12.000]  多數是從香港移民過來
[00:16:12.000 --> 00:16:19.000]  你們移民來的時候習慣嗎
[00:16:19.000 --> 00:16:23.000]  水土服不服
[00:16:23.000 --> 00:16:25.000]  有些人很快的
[00:16:25.000 --> 00:16:29.000]  一下子就可以水土服了
[00:16:29.000 --> 00:16:32.000]  其實移民有幾樣東西要注意
[00:16:32.000 --> 00:16:34.000]  第一就是文化
[00:16:34.000 --> 00:16:36.000]  第二就是語言
[00:16:36.000 --> 00:16:38.000]  第三就是食物
[00:16:38.000 --> 00:16:42.000]  食物也是一個問題
[00:16:42.000 --> 00:16:44.000]  現在我相信在加拿大
[00:16:44.000 --> 00:16:46.000]  很多香港的東西
[00:16:46.000 --> 00:16:47.000]  中國的東西
[00:16:47.000 --> 00:16:51.000]  食物上可能不是太大的問題
[00:16:51.000 --> 00:16:54.000]  譬如40年前移民去多倫多
[00:16:54.000 --> 00:16:56.000]  或者來到奧泰華
[00:16:56.000 --> 00:16:59.000]  我想那時候你真的很想回香港
[00:16:59.000 --> 00:17:01.000]  吃香港的東西
[00:17:01.000 --> 00:17:06.000]  我40年前在香港去菲律賓宣教
[00:17:06.000 --> 00:17:08.000]  去菲律賓宣教
[00:17:08.000 --> 00:17:13.000]  菲律賓40年前沒有什麼中國人店舖
[00:17:13.000 --> 00:17:16.000]  有 都是集中在馬尼拉
[00:17:16.000 --> 00:17:19.000]  我在一個小鎮當傳導人
[00:17:19.000 --> 00:17:22.000]  要開車兩個小時才去到馬尼拉
[00:17:22.000 --> 00:17:24.000]  所以經常都沒有機會吃
[00:17:24.000 --> 00:17:26.000]  我在香港很喜歡吃的東西
[00:17:26.000 --> 00:17:28.000]  就算馬尼拉有得賣
[00:17:28.000 --> 00:17:29.000]  都很貴
[00:17:29.000 --> 00:17:30.000]  有時不捨得賣
[00:17:30.000 --> 00:17:33.000]  因為他們空運或者船運
[00:17:33.000 --> 00:17:35.000]  原來在香港過去
[00:17:35.000 --> 00:17:38.000]  所以去了三年之後
[00:17:38.000 --> 00:17:39.000]  我回香港
[00:17:39.000 --> 00:17:43.000]  嘩 大吃
[00:17:43.000 --> 00:17:45.000]  吃我以前沒吃過的
[00:17:45.000 --> 00:17:49.000]  恨不得可以能夠吃到
[00:17:49.000 --> 00:17:51.000]  譬如什麼呢
[00:17:51.000 --> 00:17:53.000]  譬如東風螺
[00:17:53.000 --> 00:17:55.000]  炸魚片
[00:17:55.000 --> 00:17:57.000]  牛雜
[00:17:57.000 --> 00:18:01.000]  那時候都不太知道這些是很不健康的
[00:18:01.000 --> 00:18:04.000]  而且那時候年輕又不太重要
[00:18:04.000 --> 00:18:08.000]  因為知道過了這幾個禮拜
[00:18:08.000 --> 00:18:11.000]  回去就沒得吃了
[00:18:11.000 --> 00:18:14.000]  很多時候我們要移民到一個地方
[00:18:14.000 --> 00:18:18.000]  有很多東西是要適應的
[00:18:18.000 --> 00:18:22.000]  這個都不是說太重要
[00:18:22.000 --> 00:18:26.000]  另外一種疑就是器官的移植
[00:18:26.000 --> 00:18:30.000]  譬如換肝 換腎 甚至換心
[00:18:30.000 --> 00:18:36.000]  如果器官移到一個新的身體裏
[00:18:36.000 --> 00:18:39.000]  就一定要適應 不能排斥
[00:18:39.000 --> 00:18:41.000]  如果彼此排斥
[00:18:41.000 --> 00:18:44.000]  可能性命都不保
[00:18:44.000 --> 00:18:48.000]  當它融入大環境裏
[00:18:48.000 --> 00:18:51.000]  那就沒問題了
[00:18:51.000 --> 00:18:54.000]  就要移過去
[00:18:54.000 --> 00:18:57.000]  在新約聖經裏面說有一個屬靈的移植
[00:18:57.000 --> 00:19:02.000]  和這段經文可以互相輝映
[00:19:02.000 --> 00:19:13.000]  聖經裏面說我們從黑暗的權勢移到愛子的國度
[00:19:13.000 --> 00:19:16.000]  這是屬靈的移植
[00:19:16.000 --> 00:19:22.000]  就好像被移植於耶和華的殿中一樣
[00:19:22.000 --> 00:19:25.000]  頂姐妹你是移民過的
[00:19:25.000 --> 00:19:28.000]  不單單移到加拿大
[00:19:28.000 --> 00:19:33.000]  你在屬靈上也經歷過一次移民
[00:19:33.000 --> 00:19:35.000]  是從黑暗的國度
[00:19:35.000 --> 00:19:41.000]  從魔鬼撒旦的權勢下移到主耶穌基督的國度裏
[00:19:41.000 --> 00:19:45.000]  頂姐妹你有沒有水土不服
[00:19:45.000 --> 00:19:47.000]  移了過來
[00:19:47.000 --> 00:19:53.000]  會不會有時也會望一下世界那些東西
[00:19:53.000 --> 00:19:57.000]  或者以前犯過的罪現在還很想念
[00:19:57.000 --> 00:19:59.000]  會不會
[00:19:59.000 --> 00:20:03.000]  頂姐妹如果你還沒適應
[00:20:03.000 --> 00:20:06.000]  我覺得你很好要適應
[00:20:06.000 --> 00:20:08.000]  不要再回頭
[00:20:08.000 --> 00:20:11.000]  不要走回頭路
[00:20:11.000 --> 00:20:14.000]  我以前在丹麥牧羊教會的時候
[00:20:14.000 --> 00:20:17.000]  我們有一個音樂隊
[00:20:17.000 --> 00:20:21.000]  你們的師班唱得非常好
[00:20:21.000 --> 00:20:23.000]  我們在丹麥牧羊教會的時候
[00:20:23.000 --> 00:20:26.000]  我們的教會也很注重音樂
[00:20:26.000 --> 00:20:30.000]  我們有一個音樂隊每年會出去兩次
[00:20:30.000 --> 00:20:35.000]  在我們周邊一些美國南部中部一些小鎮
[00:20:35.000 --> 00:20:39.000]  我們就會開音樂報道
[00:20:39.000 --> 00:20:44.000]  去年我們請了一個從強盜變全盜
[00:20:44.000 --> 00:20:48.000]  然後我們請他去港獨
[00:20:48.000 --> 00:20:50.000]  嘩
[00:20:50.000 --> 00:20:55.000]  那個海報一出來就吸引很多人來
[00:20:55.000 --> 00:21:00.000]  強盜怎樣變全盜一定有些很特別的經歷
[00:21:00.000 --> 00:21:06.000]  所以很多人其實就受這些東西來影響吸引
[00:21:06.000 --> 00:21:08.000]  所以很多人來
[00:21:08.000 --> 00:21:10.000]  我們不單說一場
[00:21:10.000 --> 00:21:11.000]  我們說很多場
[00:21:11.000 --> 00:21:13.000]  因為去了很多不同的地方
[00:21:13.000 --> 00:21:15.000]  說了兩場之後
[00:21:15.000 --> 00:21:18.000]  我就覺得有些不妥
[00:21:18.000 --> 00:21:23.000]  不妥我就和這個弟兄談
[00:21:23.000 --> 00:21:25.000]  哪裡不妥呢
[00:21:25.000 --> 00:21:30.000]  他說到他以前在罪惡裡面的生活
[00:21:30.000 --> 00:21:33.000]  真是多姿多彩
[00:21:33.000 --> 00:21:35.000]  你都沒犯過的
[00:21:35.000 --> 00:21:37.000]  他全部都犯過
