
[00:00:00.000 --> 00:00:08.000]  今天和大家一起思想的經文是出自於加一泰書記第四章
[00:12:46.000 --> 00:12:50.000]  他知道迦拉泰教會已經走離開了
[00:12:50.000 --> 00:12:52.000]  原本他所傳給他們的福音
[00:12:52.000 --> 00:12:55.000]  上堂說你已經說過了
[00:12:55.000 --> 00:12:58.000]  保羅對於迦拉泰教會是非常緊張
[00:12:58.000 --> 00:13:00.000]  很擔憂
[00:13:00.000 --> 00:13:02.000]  怎樣才能帶他們回來
[00:13:02.000 --> 00:13:05.000]  保羅很希望他們不如這樣吧
[00:13:05.000 --> 00:13:08.000]  讓我成為你們的榜樣
[00:13:08.000 --> 00:13:11.000]  你照抄我,照跟我
[00:13:11.000 --> 00:13:13.000]  照樣學我,這樣信
[00:13:13.000 --> 00:13:15.000]  這樣就好了
[00:13:15.000 --> 00:13:16.000]  鄧小姐妹
[00:13:16.000 --> 00:13:19.000]  我們看看保羅在這裡這節的經文說
[00:13:19.000 --> 00:13:22.000]  我勸你們要像我一樣
[00:13:22.000 --> 00:13:25.000]  因為我也像你們一樣
[00:13:25.000 --> 00:13:27.000]  保羅在這裡很強調
[00:13:27.000 --> 00:13:30.000]  講了一個彼此的關係
[00:13:30.000 --> 00:13:33.000]  用英文說reciprocal relationship
[00:13:33.000 --> 00:13:35.000]  reciprocal relationship
[00:13:35.000 --> 00:13:36.000]  或者用名詞
[00:13:36.000 --> 00:13:40.000]  reciprocality
[00:13:40.000 --> 00:13:43.000]  一個彼此的關係
[00:13:43.000 --> 00:13:46.000]  可以陳述保羅和迦太會
[00:13:46.000 --> 00:13:48.000]  他們整體
[00:13:48.000 --> 00:13:50.000]  它不是分開兩個個體
[00:13:50.000 --> 00:13:53.000]  整體怎樣在熟齡的生命上
[00:13:53.000 --> 00:13:56.000]  可以彼此的造就
[00:13:56.000 --> 00:13:59.000]  保羅在這裡邀請迦太教會
[00:13:59.000 --> 00:14:02.000]  讓他們一方面學習保羅
[00:14:02.000 --> 00:14:04.000]  學習保羅在前文已經說過
[00:14:04.000 --> 00:14:09.000]  保羅在信仰的歷程上有很大的掙扎
[00:14:09.000 --> 00:14:14.000]  他歸為一個猶太人的法理賽人
[00:14:14.000 --> 00:14:16.000]  可以說是一個教師
[00:14:16.000 --> 00:14:17.000]  在當時來計
[00:14:17.000 --> 00:14:21.000]  可以說在宗教上他們做領袖地位
[00:14:21.000 --> 00:14:24.000]  你們要聽我說
[00:14:24.000 --> 00:14:28.000]  這是很普遍的一般人的看法
[00:14:28.000 --> 00:14:31.000]  保羅後來看到自己
[00:14:31.000 --> 00:14:33.000]  自高自大的警方
[00:14:33.000 --> 00:14:37.000]  誰知主耶穌基督改變了他
[00:14:37.000 --> 00:14:39.000]  所以在這段經文裏面
[00:14:39.000 --> 00:14:43.000]  保羅強調的是彼此學校
[00:14:43.000 --> 00:14:45.000]  彼此學校這個主題
[00:14:45.000 --> 00:14:48.000]  其實在保羅的書信裏面不少見
[00:14:48.000 --> 00:14:50.000]  如果大家去看
[00:14:50.000 --> 00:14:54.000]  譬如在喬薩羅尼卡前書第一章六節
[00:14:54.000 --> 00:14:57.000]  菲律比書第四章第九節
[00:14:57.000 --> 00:15:03.000]  或者是哥倫多前書第四章第十六節至十七節
[00:15:03.000 --> 00:15:05.000]  和十一章第一節
[00:15:05.000 --> 00:15:08.000]  保羅其實都強調要去講到
[00:15:08.000 --> 00:15:12.000]  這個學校imitate這個做法
[00:15:12.000 --> 00:15:18.000]  但是保羅不是純粹叫你們去做我的樣板
[00:15:18.000 --> 00:15:23.000]  去copy你們成為一個成功的信徒
[00:15:23.000 --> 00:15:27.000]  或者只要你複製一個保羅
[00:15:27.000 --> 00:15:30.000]  在你身上你就得到上帝的喜悅
[00:15:30.000 --> 00:15:33.000]  你就是一個上帝所肯定的信徒
[00:15:33.000 --> 00:15:35.000]  保羅不是這樣看
[00:15:35.000 --> 00:15:38.000]  這點是一個很重要的
[00:15:38.000 --> 00:15:40.000]  今天很多時候我們作為信徒
[00:15:40.000 --> 00:15:44.000]  我們以為找幾個好的牧者
[00:15:44.000 --> 00:15:46.000]  出名的傳道人
[00:15:46.000 --> 00:15:49.000]  所以為什麼很多信徒很喜歡去出名的教會
[00:15:49.000 --> 00:15:54.000]  找一些很出名的傳道人牧師
[00:15:54.000 --> 00:15:55.000]  去跟他們學習
[00:15:55.000 --> 00:15:57.000]  甚至模仿他們
[00:15:57.000 --> 00:16:00.000]  有些傳道人甚至去抄襲
[00:16:00.000 --> 00:16:04.000]  模仿一些很著名的牧者的侍奉模式
[00:16:04.000 --> 00:16:08.000]  他們以為這樣就是上帝所喜悅
[00:16:08.000 --> 00:16:11.000]  上帝所肯定的一個神的指紋
[00:16:11.000 --> 00:16:13.000]  但是原來不是
[00:16:13.000 --> 00:16:16.000]  保羅在這裡很強調的一點
[00:16:16.000 --> 00:16:19.000]  不是一個單向的學習
[00:16:19.000 --> 00:16:24.000]  而是一個雙向的教學相長的觀念
[00:16:24.000 --> 00:16:27.000]  這就是保羅在熟齡生命上面
[00:16:27.000 --> 00:16:32.000]  特別是在栽培牧養上面的一個很重要的原則
[00:16:32.000 --> 00:16:33.000]  大興精武
[00:16:33.000 --> 00:16:36.000]  牧者固然要有這個看法
[00:16:36.000 --> 00:16:37.000]  教學相長
[00:16:37.000 --> 00:16:42.000]  信徒同樣都要有這個教學相長這個形式
[00:16:42.000 --> 00:16:45.000]  在今時今日這個世界的裏面
[00:16:45.000 --> 00:16:47.000]  無論是學習也好
[00:16:47.000 --> 00:16:50.000]  或者是講到管治的模式也好
[00:16:50.000 --> 00:16:53.000]  很多時候我們都見到
[00:16:53.000 --> 00:16:57.000]  很多人去將某一些人成為一些樣板
[00:16:57.000 --> 00:17:01.000]  我們將它去Copy, Duplicate
[00:17:01.000 --> 00:17:03.000]  重複複製出來
[00:17:03.000 --> 00:17:07.000]  就以為這樣就是一件很好的事情
[00:17:07.000 --> 00:17:09.000]  其實實際上不是
[00:17:09.000 --> 00:17:11.000]  特別我們在歷史的當中
[00:17:11.000 --> 00:17:13.000]  我們已經很容易去看到
[00:17:13.000 --> 00:17:18.000]  譬如以前的很多在談論到的法西斯主義
[00:17:18.000 --> 00:17:21.000]  或者列寧的思想
[00:17:21.000 --> 00:17:26.000]  或者很多人以為當自己是為高權重的時候
[00:17:26.000 --> 00:17:30.000]  他就要求下面所有跟隨他的人
[00:17:30.000 --> 00:17:32.000]  甚至整個國家的人
[00:17:32.000 --> 00:17:36.000]  去將他的思想不斷重複
[00:17:36.000 --> 00:17:40.000]  就以為這樣就是對整個國家的有效管治
[00:17:40.000 --> 00:17:45.000]  大家認為這樣就是對機構上的有效管治
[00:17:45.000 --> 00:17:48.000]  所以造成了一個逐局面是甚麼呢
[00:17:48.000 --> 00:17:50.000]  特別在教會當中
[00:17:50.000 --> 00:17:53.000]  有些信徒就說牧師說甚麼
[00:17:53.000 --> 00:17:57.000]  那句牧師說的東西就好像成為聖經真理一樣
[00:17:57.000 --> 00:17:59.000]  大家只要跟著去做
[00:17:59.000 --> 00:18:01.000]  那你就是一個好信徒
[00:18:01.000 --> 00:18:04.000]  或者在教會裏面牧師說要這樣去做的時候
[00:18:04.000 --> 00:18:07.000]  大家躺著去照做
[00:18:07.000 --> 00:18:10.000]  照做之後就以為是上帝所建的
[00:18:10.000 --> 00:18:11.000]  其實不是的
[00:18:11.000 --> 00:18:15.000]  這是一個單向的複製
[00:18:15.000 --> 00:18:21.000]  上帝不是需要在天國裏面有一大堆複製人出來
[00:18:21.000 --> 00:18:25.000]  這也是為甚麼上帝在創造人的時候
[00:18:25.000 --> 00:18:27.000]  給人有自由意志
[00:18:27.000 --> 00:18:30.000]  不是每個人都是一模一樣
[00:18:30.000 --> 00:18:31.000]  如果是這樣
[00:18:31.000 --> 00:18:32.000]  每個人都是一模一樣
[00:18:32.000 --> 00:18:35.000]  上帝何必要亞當夏娃生養眾多
[00:18:35.000 --> 00:18:38.000]  遍滿地面治理者地
[00:18:38.000 --> 00:18:41.000]  就是因為每個人都有自由意志
[00:18:41.000 --> 00:18:42.000]  有他自己本身的特色
[00:18:42.000 --> 00:18:45.000]  但是他們同樣有一樣的心智
[00:18:45.000 --> 00:18:48.000]  就是對上帝毫無懷疑
[00:18:48.000 --> 00:18:50.000]  完全的委身上信
[00:18:50.000 --> 00:18:55.000]  因此上帝是想這樣建立這個創造
[00:18:55.000 --> 00:19:00.000]  如果今天的教會我們抄襲這個世界
[00:19:00.000 --> 00:19:03.000]  不信的世界裏面的人的思維
[00:19:03.000 --> 00:19:05.000]  以為複製某些人的思想
[00:19:05.000 --> 00:19:10.000]  甚至強迫下面的人要重重複複
[00:19:10.000 --> 00:19:13.000]  去跟隨我的指令、我的思維、思想
[00:19:13.000 --> 00:19:15.000]  而去照做的話
[00:19:15.000 --> 00:19:18.000]  就以為這樣是一個有效的管治
[00:19:18.000 --> 00:19:22.000]  其實這種反而是一種思想的鉗制
[00:19:22.000 --> 00:19:27.000]  人可能在表面上好像完全的信服你
[00:19:27.000 --> 00:19:30.000]  但是實際裏面他的心是怎樣想
[00:19:30.000 --> 00:19:33.000]  你從來不可以察察到
[00:19:33.000 --> 00:19:36.000]  而很多這樣的情況的時候
[00:19:36.000 --> 00:19:38.000]  有些人後來表現出
[00:19:38.000 --> 00:19:40.000]  和領袖不同的心意的時候
[00:19:40.000 --> 00:19:42.000]  領袖就運用了權力
[00:19:42.000 --> 00:19:46.000]  甚至將這個人驅除出一個群體的當中
[00:19:46.000 --> 00:19:48.000]  所以鄧英占
[00:19:48.000 --> 00:19:51.000]  今天在這個世界裏面
[00:19:51.000 --> 00:19:55.000]  有一種很扭曲的思維在流傳著
[00:19:55.000 --> 00:19:57.000]  跟隨領袖
[00:19:57.000 --> 00:20:00.000]  等於領袖說什麼就是什麼
[00:20:00.000 --> 00:20:03.000]  但在聖經裏面不是這樣
[00:20:03.000 --> 00:20:05.000]  保羅強調一件事
[00:20:05.000 --> 00:20:09.000]  我雖然很希望加泰利教會
[00:20:09.000 --> 00:20:12.000]  你們的眾信徒能夠好像我一樣
[00:20:12.000 --> 00:20:13.000]  怎樣一樣
[00:20:13.000 --> 00:20:17.000]  能夠真的過往在錯誤當中走出來
[00:20:17.000 --> 00:20:19.000]  在錯信裏面走出來
[00:20:19.000 --> 00:20:24.000]  不要只去重複、去藉著這個守律法
[00:20:24.000 --> 00:20:26.000]  甚至行國禮
[00:20:26.000 --> 00:20:28.000]  甚至另立一些標記
