
[00:00:00.000 --> 00:00:07.000]  在30多年前,當時我在加拿大信了主沒多久之後
[00:07:07.000 --> 00:07:11.000]  Rational commitment to knowing the lost heart
[00:07:11.000 --> 00:07:15.000]  在第九章的第九節一開始就指出
[00:07:15.000 --> 00:07:19.000]  耶穌上了岸之後繼續他的行程
[00:07:19.000 --> 00:07:21.000]  上了什麼岸呢?
[00:07:21.000 --> 00:07:23.000]  其實這段經文正正就是
[00:07:23.000 --> 00:07:30.000]  耶穌從加大拉回到他自己的主要城市
[00:07:30.000 --> 00:07:32.000]  加伯隆的時候
[00:07:32.000 --> 00:07:34.000]  一上岸沒多久
[00:07:34.000 --> 00:07:36.000]  他遇見一個癱子
[00:07:36.000 --> 00:07:39.000]  然後跟著當他離開
[00:07:39.000 --> 00:07:42.000]  和這個癱子有一個交通之後呢
[00:07:42.000 --> 00:07:45.000]  馬上就來到
[00:07:45.000 --> 00:07:50.000]  在加伯隆的郊區地方
[00:07:50.000 --> 00:07:54.000]  來遇上一個人
[00:07:54.000 --> 00:07:56.000]  所以第九節就說
[00:07:56.000 --> 00:07:59.000]  耶穌從那裡往前走
[00:07:59.000 --> 00:08:03.000]  似乎加伯隆的渡船碼頭
[00:08:03.000 --> 00:08:05.000]  就不是正正在市中心
[00:08:05.000 --> 00:08:07.000]  不是我們Santa Island
[00:08:07.000 --> 00:08:10.000]  喜歡坐船過去旅遊那類
[00:08:10.000 --> 00:08:12.000]  不是喔
[00:08:12.000 --> 00:08:15.000]  是真真正正一個渡口
[00:08:15.000 --> 00:08:20.000]  這個渡口似乎是為著商業的緣故
[00:08:20.000 --> 00:08:26.000]  而去到加大拉對面岸的一個碼頭
[00:08:26.000 --> 00:08:28.000]  耶穌上了船之後
[00:08:28.000 --> 00:08:30.000]  跟著就繼續往前走了
[00:08:30.000 --> 00:08:32.000]  要進城的嘛
[00:08:32.000 --> 00:08:35.000]  於是在進城之前就看見了一個人
[00:08:35.000 --> 00:08:37.000]  名叫馬太
[00:08:37.000 --> 00:08:48.000]  馬太當時是處身在一個聖經說是關稅的收稅的地方
[00:08:48.000 --> 00:08:52.000]  在原文聖經裡面就用了這個
[00:08:52.000 --> 00:08:55.000]  叫做Telonion這個字眼
[00:08:55.000 --> 00:08:57.000]  Telonion這個字眼呢
[00:08:57.000 --> 00:08:59.000]  Telonion啦
[00:08:59.000 --> 00:09:06.000]  就是你今天用的希臘人八音還是用學術性的讀法呢
[00:09:06.000 --> 00:09:09.000]  這個稅收的場所
[00:09:09.000 --> 00:09:12.000]  叫做稅關
[00:09:12.000 --> 00:09:15.000]  其實是一座的茅屋
[00:09:15.000 --> 00:09:18.000]  或者是一個棚屋
[00:09:18.000 --> 00:09:20.000]  那我們就會問了
[00:09:20.000 --> 00:09:27.000]  為什麼一個收稅的人要坐在一個棚屋裡面呢
[00:09:27.000 --> 00:09:31.000]  如果你今天大家如果有個印象
[00:09:31.000 --> 00:09:33.000]  譬如在加拿大去美國
[00:09:33.000 --> 00:09:37.000]  或者是在美國坐車
[00:09:37.000 --> 00:09:39.000]  或者是在美國坐飛機
[00:09:39.000 --> 00:09:41.000]  或者是坐船
[00:09:41.000 --> 00:09:45.000]  你就會發覺那些官員坐在關口的人
[00:09:45.000 --> 00:09:47.000]  很舒服的
[00:09:47.000 --> 00:09:49.000]  有冷氣房坐的
[00:09:49.000 --> 00:09:53.000]  但是如果你坐車
[00:09:53.000 --> 00:09:55.000]  由多倫多去美國的時候
[00:09:55.000 --> 00:09:57.000]  經過幾個關口
[00:09:57.000 --> 00:09:59.000]  你就會留意到
[00:09:59.000 --> 00:10:04.000]  那些關口的官員是否坐在冷氣房裡面呢
[00:10:04.000 --> 00:10:06.000]  就不是的
[00:10:06.000 --> 00:10:09.000]  通常是在一個箱子裡面
[00:10:09.000 --> 00:10:11.000]  那個箱子當然現在
[00:10:11.000 --> 00:10:13.000]  因為現代社會裝冷氣
[00:10:13.000 --> 00:10:15.000]  不是熱死人的
[00:10:15.000 --> 00:10:17.000]  但是其實以往
[00:10:17.000 --> 00:10:19.000]  好像一個棚子
[00:10:19.000 --> 00:10:22.000]  一個給官員停在那裡
[00:10:22.000 --> 00:10:25.000]  人們路過就一定要經過你的
[00:10:25.000 --> 00:10:27.000]  那你要看到路是怎麼樣
[00:10:27.000 --> 00:10:29.000]  然後向那些人去收稅
[00:10:29.000 --> 00:10:31.000]  為什麼有這樣的運作呢
[00:10:31.000 --> 00:10:35.000]  因為其實當時的社會
[00:10:35.000 --> 00:10:37.000]  如果是要收稅呢
[00:10:37.000 --> 00:10:42.000]  主要一定要在一個道路交叉點上面去收稅
[00:10:42.000 --> 00:10:45.000]  如果不是那些人可能走過了
[00:10:45.000 --> 00:10:46.000]  或者繞過了
[00:10:46.000 --> 00:10:48.000]  那你就會看不到
[00:10:48.000 --> 00:10:50.000]  待會我們再去研究一下
[00:10:50.000 --> 00:10:52.000]  究竟這個地點是怎麼樣
[00:10:52.000 --> 00:10:55.000]  不過究竟這個人物是誰呢
[00:10:55.000 --> 00:10:59.000]  在聖經第一件事就告訴我們知道
[00:10:59.000 --> 00:11:02.000]  介紹耶穌看見這個人
[00:11:02.000 --> 00:11:05.000]  原來有名字的
[00:11:05.000 --> 00:11:07.000]  當然有名字了
[00:11:07.000 --> 00:11:09.000]  這個人叫做馬太
[00:11:09.000 --> 00:11:10.000]  因為馬太寫的嘛
[00:11:10.000 --> 00:11:12.000]  馬太福音
[00:11:12.000 --> 00:11:15.000]  馬太究竟這個名字是怎麼來的呢
[00:11:15.000 --> 00:11:20.000]  當然如果我們去偷看其他的福音書的時候
[00:11:20.000 --> 00:11:22.000]  我們就會發覺
[00:11:22.000 --> 00:11:25.000]  馬太這個人物或者這個門徒
[00:11:25.000 --> 00:11:27.000]  在其他書卷裡面記載
[00:11:27.000 --> 00:11:30.000]  不是用馬太去記載他的
[00:11:30.000 --> 00:11:33.000]  是用了另一個名字去介紹他
[00:11:33.000 --> 00:11:34.000]  就叫做利美
[00:11:34.000 --> 00:11:38.000]  你可以參考馬可福音第二章十四節
[00:11:38.000 --> 00:11:41.000]  和路加福音第五章二十七節
[00:11:41.000 --> 00:11:44.000]  不過我們去解釋馬太福音的時候
[00:11:44.000 --> 00:11:48.000]  當然是專注馬太為什麼要這樣記載呢
[00:11:48.000 --> 00:11:51.000]  不過為了大家多一重的了解
[00:11:51.000 --> 00:11:54.000]  我也多給大家一點資料
[00:11:54.000 --> 00:11:57.000]  其實馬太本身不單只是一個稅吏
[00:11:57.000 --> 00:11:59.000]  在這裡聖經介紹的
[00:11:59.000 --> 00:12:04.000]  本身其實他也有他自己的背景
[00:12:04.000 --> 00:12:07.000]  很多人在馬太這個名字上面
[00:12:07.000 --> 00:12:10.000]  去嘗試做一些的考究
[00:12:10.000 --> 00:12:14.000]  去了解到馬太究竟他的背景是什麼
[00:12:14.000 --> 00:12:18.000]  為什麼他會做了收稅的官員呢
[00:12:18.000 --> 00:12:22.000]  在總結裡面總共有五個的研究
[00:12:22.000 --> 00:12:24.000]  找出的資料
[00:12:24.000 --> 00:12:26.000]  不一定是全對
[00:12:26.000 --> 00:12:29.000]  不過這五個的資料其實也給我們一些啟發
[00:12:29.000 --> 00:12:31.000]  第一個的資料就是說
[00:12:31.000 --> 00:12:39.000]  馬太可能他自己本身是屬於利美支派家族的名下的其中一員
[00:12:39.000 --> 00:12:43.000]  所以其他書卷就介紹他叫利美
[00:12:43.000 --> 00:12:46.000]  馬太也可能他在微信主義之前
[00:12:46.000 --> 00:12:47.000]  他的名字叫利美
[00:12:47.000 --> 00:12:53.000]  不過在後來當他寫到馬太福音的時候
[00:12:53.000 --> 00:12:58.000]  因為那些人已經認識了馬太這個門徒
[00:12:58.000 --> 00:13:00.000]  所以第三個可能性就是
[00:13:00.000 --> 00:13:03.000]  因為為了這幫認識他的人而介紹
[00:13:03.000 --> 00:13:06.000]  給他們認識他的門照
[00:13:06.000 --> 00:13:09.000]  於是就用回馬太這個他們熟悉的名字
[00:13:09.000 --> 00:13:12.000]  這個可能性就是說
[00:13:12.000 --> 00:13:18.000]  馬太這個字眼其實是馬太的另一個別稱
[00:13:18.000 --> 00:13:19.000]  別號
[00:13:19.000 --> 00:13:22.000]  這個也是很普遍的一個現象
[00:13:22.000 --> 00:13:24.000]  譬如我們中國人也好
[00:13:24.000 --> 00:13:26.000]  傳統的中國人
[00:13:26.000 --> 00:13:27.000]  我不是說現在
[00:13:27.000 --> 00:13:31.000]  以前中國人一般來講
[00:13:31.000 --> 00:13:34.000]  除了他出生的名字之外
[00:13:34.000 --> 00:13:38.000]  他還有一個叫做字號的
[00:13:38.000 --> 00:13:40.000]  意思是什麼呢
[00:13:40.000 --> 00:13:43.000]  除了他自己的名稱之外
[00:13:43.000 --> 00:13:45.000]  他還有一個別稱
[00:13:45.000 --> 00:13:48.000]  在家族裡面有一個排名的名稱
[00:13:48.000 --> 00:13:53.000]  這個也可能是因為馬太屬於古晉東時代的人
[00:13:53.000 --> 00:13:58.000]  而有別號也是一件很普遍的事情
[00:13:58.000 --> 00:14:02.000]  而最後我們也都可以明白到
[00:14:02.000 --> 00:14:04.000]  可能馬太他本身
[00:14:04.000 --> 00:14:08.000]  另外一個同時常用的名字就叫利美
[00:14:08.000 --> 00:14:11.000]  無論哪個解釋也好
[00:14:11.000 --> 00:14:15.000]  給了一些資料給我們去認識
[00:14:15.000 --> 00:14:21.000]  利美他原本是一個猶太人
[00:14:21.000 --> 00:14:24.000]  而這個猶太人
[00:14:24.000 --> 00:14:28.000]  他的背景可能是從
[00:14:28.000 --> 00:14:32.000]  這些叫聖品人
[00:14:32.000 --> 00:14:33.000]  利美人是什麼呢
[00:14:33.000 --> 00:14:39.000]  是我們上帝指定去侍奉的一個群體
[00:14:39.000 --> 00:14:42.000]  他們沒有分地的
[00:14:42.000 --> 00:14:46.000]  所以在這樣的背景之下
[00:14:46.000 --> 00:14:51.000]  利美馬太其實是反映出
[00:14:51.000 --> 00:14:54.000]  馬太在他的生活裡面
[00:14:54.000 --> 00:14:58.000]  既有祭司的背景身份
[00:14:58.000 --> 00:15:01.000]  但是他做了收稅
[00:15:01.000 --> 00:15:03.000]  用今天的例子
[00:15:03.000 --> 00:15:05.000]  很簡單做一個比喻
[00:15:05.000 --> 00:15:09.000]  就等同於牧師就去做稅務局
[00:15:09.000 --> 00:15:10.000]  就是這樣
[00:15:10.000 --> 00:15:12.000]  馬太就是這樣的背景
[00:15:12.000 --> 00:15:16.000]  這樣的人有什麼好處呢
[00:15:16.000 --> 00:15:19.000]  為什麼要做到稅務局呢
[00:15:19.000 --> 00:15:23.000]  還要為當時羅馬人去收稅
[00:15:23.000 --> 00:15:26.000]  而且在羅馬人收稅的制度裡面
[00:15:26.000 --> 00:15:30.000]  是重重的去可以說是剝削的
[00:15:30.000 --> 00:15:32.000]  是怎麼樣呢
[00:15:32.000 --> 00:15:37.000]  羅馬人委派了一個在巴勒斯坦地的
[00:15:37.000 --> 00:15:39.000]  一個本地的王
[00:15:39.000 --> 00:15:41.000]  我們叫希律
[00:15:41.000 --> 00:15:43.000]  在希律的統治之下
[00:15:43.000 --> 00:15:46.000]  就有一個由羅馬人政制之下
[00:15:46.000 --> 00:15:52.000]  所安排的公職叫稅收的官員
[00:15:52.000 --> 00:15:57.000]  就要同時代表著這個羅馬政府
[00:15:57.000 --> 00:16:01.000]  在希律王 希律就當是猶太人的背景
[00:16:01.000 --> 00:16:03.000]  其實他不是純種猶太人
[00:16:03.000 --> 00:16:12.000]  去收取所有的當地的人民的稅款
[00:16:12.000 --> 00:16:14.000]  所以當他收稅的時候
[00:16:14.000 --> 00:16:16.000]  自己也要加一些附加費
[00:16:16.000 --> 00:16:19.000]  那些附加費是給誰呢
[00:16:19.000 --> 00:16:22.000]  當然是給收稅的官員
[00:16:22.000 --> 00:16:24.000]  所以整體來說
[00:16:24.000 --> 00:16:29.000]  猶太人對當時收稅的官員
[00:16:29.000 --> 00:16:31.000]  而且他是猶太人
[00:16:31.000 --> 00:16:33.000]  甚至這個是一個
[00:16:33.000 --> 00:16:36.000]  叫做有上帝委派
[00:16:36.000 --> 00:16:40.000]  侍奉主的背景的利味的人物
[00:16:40.000 --> 00:16:42.000]  他們看到他這種人是什麼
[00:16:42.000 --> 00:16:48.000]  被視為一種不尊重以色列民
[00:16:48.000 --> 00:16:52.000]  甚至可以說是背叛猶太人
[00:16:52.000 --> 00:16:56.000]  去依仗著外國勢力
[00:16:56.000 --> 00:17:01.000]  來在猶太人當中謀生的一個人物
[00:17:01.000 --> 00:17:13.000]  馬太是處在一種被討厭的公職之下的一個人物
[00:17:13.000 --> 00:17:17.000]  在這種人物的情況之下
[00:17:17.000 --> 00:17:23.000]  耶穌就看到馬太這個人物了
[00:17:23.000 --> 00:17:28.000]  看到這個字眼其實不是陌生的
[00:17:28.000 --> 00:17:31.000]  在第二章第二節和第二章第九節
[00:17:31.000 --> 00:17:35.000]  馬太福音當中曾經用過同一個字眼
[00:17:35.000 --> 00:17:40.000]  來介紹從東方而來的幾個博士
[00:17:40.000 --> 00:17:43.000]  他同樣看到天上的星
[00:17:43.000 --> 00:17:49.000]  然後去洞悉找到一位猶太人的生生王
[00:17:49.000 --> 00:17:52.000]  他們特意來敬拜他
[00:17:52.000 --> 00:17:56.000]  所以耶穌在呼召馬太的過程當中
[00:17:56.000 --> 00:17:58.000]  不是一份意外
[00:17:58.000 --> 00:18:01.000]  而是耶穌在搜尋
[00:18:01.000 --> 00:18:06.000]  在尋找哪一個是屬於他的子民
[00:18:06.000 --> 00:18:11.000]  然後去呼召他來成為耶穌基督的門徒
[00:18:11.000 --> 00:18:15.000]  回來爬屋
[00:18:15.000 --> 00:18:21.000]  爬屋為什麼要建造在城外的地方呢?
[00:18:21.000 --> 00:18:24.000]  因為首先我們要明白
[00:18:24.000 --> 00:18:30.000]  做生意的人如果是運送他的貨品
[00:18:30.000 --> 00:18:32.000]  就不一定需要進入城市
[00:18:32.000 --> 00:18:35.000]  可能他的目的地根本就不是加帕隆
[00:18:35.000 --> 00:18:42.000]  加帕隆本身也不是一個售賣轉口的商城
[00:18:42.000 --> 00:18:47.000]  可能他們的目標地是在更遠的東方
[00:18:47.000 --> 00:18:51.000]  所以他只是路經這個地方的時候
[00:18:51.000 --> 00:18:54.000]  他們就需要去付這個稅款
[00:18:54.000 --> 00:18:57.000]  那麼問題就回來了
[00:18:57.000 --> 00:18:59.000]  那麼多的地方不經過
[00:18:59.000 --> 00:19:04.000]  為什麼要經過加帕隆這個地方呢?
[00:19:04.000 --> 00:19:06.000]  所以大家看這節目
[00:19:06.000 --> 00:19:08.000]  我讓我在這裡賣一點點廣告
[00:19:08.000 --> 00:19:11.000]  接下來主要學就有一課
[00:19:11.000 --> 00:19:14.000]  就會專門研究這些題目
[00:19:14.000 --> 00:19:16.000]  是大家不明白的
[00:19:16.000 --> 00:19:21.000]  有關於本身聖地上的一些生活環境
[00:19:21.000 --> 00:19:22.000]  或者習俗
[00:19:22.000 --> 00:19:25.000]  或者商務地理因素
[00:19:25.000 --> 00:19:29.000]  而有的因由而反映在我們的聖經裡
[00:19:29.000 --> 00:19:31.000]  我們不知道
[00:19:31.000 --> 00:19:34.000]  為什麼要在加帕隆
[00:19:34.000 --> 00:19:38.000]  要做一個關口來收稅呢?
[00:19:38.000 --> 00:19:41.000]  原來這個是涉及於
[00:19:41.000 --> 00:19:44.000]  當時的古近東
[00:19:44.000 --> 00:19:48.000]  特別巴勒斯坦地的文書圖路徑
[00:19:48.000 --> 00:19:52.000]  的一個重要的解釋
[00:19:52.000 --> 00:19:55.000]  當時在巴勒斯坦地
[00:19:55.000 --> 00:19:58.000]  可以說是處在一個
[00:19:58.000 --> 00:20:02.000]  非洲亞洲歐洲
[00:20:02.000 --> 00:20:07.000]  這個商貿的必經的地點
[00:20:07.000 --> 00:20:10.000]  而在這個如果你要做生意
[00:20:10.000 --> 00:20:14.000]  譬如你有些東西要從東方運到非洲
[00:20:14.000 --> 00:20:15.000]  埃及
[00:20:15.000 --> 00:20:19.000]  或者由埃及要運一些東西上到去亞洲
[00:20:19.000 --> 00:20:21.000]  譬如當時的亞洲國
[00:20:21.000 --> 00:20:25.000]  或者是這個上到歐洲小亞細亞
[00:20:25.000 --> 00:20:28.000]  甚至可能要去到歐洲
[00:20:28.000 --> 00:20:31.000]  除了船運之外
[00:20:31.000 --> 00:20:36.000]  另一個最普遍的運輸途徑就是陸路
[00:20:36.000 --> 00:20:40.000]  而陸路來算在巴勒斯坦地
[00:20:40.000 --> 00:20:43.000]  基本上就有兩大條的主要幹道
[00:20:43.000 --> 00:20:46.000]  一條就是沿海的幹道
[00:20:46.000 --> 00:20:49.000]  我們稱之為Villa Maria
[00:20:49.000 --> 00:20:52.000]  這條沿海的幹道
[00:20:52.000 --> 00:20:58.000]  就是由埃及地一直沿著地中海的東岸
[00:20:58.000 --> 00:21:03.000]  然後往北走然後上到小亞細亞
[00:21:03.000 --> 00:21:07.000]  所以我們會留意到這條沿海的海岸線上
[00:21:07.000 --> 00:21:09.000]  有很多的主要城市
[00:21:09.000 --> 00:21:11.000]  譬如今天的約柏港
[00:21:11.000 --> 00:21:15.000]  以前的安提柯城
[00:21:15.000 --> 00:21:19.000]  都是在這個或者是愛沙尼亞
[00:21:19.000 --> 00:21:22.000]  這些重要的城市裏面
[00:21:22.000 --> 00:21:26.000]  就是在這個沿海的海路上
[00:21:26.000 --> 00:21:28.000]  Villa Maria
[00:21:28.000 --> 00:21:31.000]  另一條主要的幹道
[00:21:31.000 --> 00:21:34.000]  就是進入到約旦河以東
[00:21:34.000 --> 00:21:39.000]  沿著約旦河以東的方向
[00:21:39.000 --> 00:21:41.000]  從南往北而走的
[00:21:41.000 --> 00:21:44.000]  我們稱之為王道
[00:21:44.000 --> 00:21:46.000]  King's Highway
[00:21:46.000 --> 00:21:50.000]  這兩條的道路可以說成為了當時
[00:21:50.000 --> 00:21:54.000]  歐亞非的主要運輸的兩大路徑
[00:21:54.000 --> 00:21:58.000]  如果你是要做陸路的船運就沒得說
[00:21:58.000 --> 00:22:01.000]  陸路的離界你不可以走得過這兩條路
[00:22:01.000 --> 00:22:07.000]  不過如果我們熟悉巴勒斯坦聖地的地勢的時候
[00:22:07.000 --> 00:22:11.000]  我們會留意到在這個地中海
[00:22:11.000 --> 00:22:13.000]  沿海的平地
[00:22:13.000 --> 00:22:21.000]  進入到約旦河以西的西岸
[00:22:21.000 --> 00:22:27.000]  這個地區叫做中部的山地
[00:22:27.000 --> 00:22:31.000]  這條山地基本上是沒有路可走的
[00:22:31.000 --> 00:22:34.000]  沒有人走來翻山越嶺來走路的
[00:22:34.000 --> 00:22:37.000]  我記得當時2000年的時候
[00:22:37.000 --> 00:22:40.000]  我去巴勒斯坦讀書的時候
[00:22:40.000 --> 00:22:43.000]  我去以色列
[00:22:43.000 --> 00:22:45.000]  由搭飛機去Tel Aviv
[00:22:45.000 --> 00:22:48.000]  即是今日的約柏港
